@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute target {1,2,3}

@data
0.680173,0.771697,0.842309,0.883003,0.891445,0.866262,0.808297,0.727644,0.631197,0.529874,0.423822,0.323998,0.240682,0.174318,0.125153,0.096987,0.099732,0.135942,0.187718,0.256827,0.34401,0.444709,0.565507,0.705785,0.848958,0.976338,1.077506,1.148803,1.186229,1.186885,1.153252,1.088006,0.993506,0.871294,0.747534,0.615551,0.475971,0.330267,0.180437,0.020413,-0.148448,-0.318262,-0.472601,-0.603307,-0.710492,-0.79122,-0.848801,-0.884515,-0.900312,-0.899151,-0.884667,-0.889759,-0.896643,-0.903724,-0.911748,-0.919474,-0.926727,-0.931535,-0.926798,-0.9151,-0.902976,-0.888052,-0.874332,-0.859955,2
0.704272,0.803258,0.87853,0.924047,0.935985,0.913679,0.858034,0.777807,0.678289,0.563645,0.446078,0.332976,0.240492,0.167488,0.105528,0.062802,0.050797,0.069048,0.114559,0.180039,0.25964,0.356525,0.472015,0.607386,0.749668,0.88153,0.992654,1.074263,1.124587,1.139906,1.119096,1.066148,0.980771,0.865862,0.751729,0.623884,0.486049,0.33937,0.182598,0.015647,-0.160229,-0.334299,-0.484321,-0.608392,-0.705505,-0.78112,-0.833289,-0.861232,-0.873364,-0.87073,-0.858831,-0.873857,-0.892632,-0.911826,-0.928312,-0.941787,-0.945105,-0.936086,-0.918348,-0.899636,-0.881111,-0.862592,-0.841274,-0.829839,2
0.667766,0.750094,0.810247,0.839002,0.837495,0.803524,0.739403,0.653629,0.556767,0.459207,0.358592,0.267262,0.195563,0.141521,0.105368,0.096581,0.119867,0.167297,0.231297,0.30596,0.401601,0.515719,0.649896,0.797328,0.935313,1.05111,1.138741,1.196362,1.220627,1.210685,1.168469,1.092393,0.984197,0.846625,0.718289,0.585581,0.450617,0.307221,0.154098,-0.010346,-0.183502,-0.342038,-0.479822,-0.603681,-0.706207,-0.785829,-0.844912,-0.883488,-0.900328,-0.901807,-0.892951,-0.902886,-0.915554,-0.927628,-0.940415,-0.951541,-0.961115,-0.959717,-0.952155,-0.939981,-0.919404,-0.896186,-0.872773,-0.853688,2
0.699716,0.787808,0.855478,0.896661,0.904379,0.880131,0.822963,0.742385,0.641017,0.533204,0.415839,0.308082,0.215912,0.144722,0.086335,0.052521,0.047796,0.076851,0.127916,0.189825,0.273117,0.379445,0.502904,0.640203,0.785733,0.91893,1.026911,1.109069,1.156655,1.170345,1.147534,1.092353,1.003936,0.887257,0.76829,0.640972,0.515172,0.377864,0.225225,0.061825,-0.108236,-0.281612,-0.436217,-0.568112,-0.676451,-0.760229,-0.824464,-0.865643,-0.884997,-0.884216,-0.87218,-0.881459,-0.89148,-0.905846,-0.92069,-0.934528,-0.944979,-0.94749,-0.941208,-0.930151,-0.91551,-0.896236,-0.875136,-0.854195,2
0.677044,0.761801,0.823786,0.856139,0.860999,0.831087,0.772056,0.686369,0.587721,0.4858,0.376899,0.276191,0.196629,0.133465,0.08505,0.063228,0.072984,0.108443,0.161164,0.237418,0.333733,0.441516,0.565461,0.712431,0.86094,0.987729,1.086892,1.155603,1.195631,1.200532,1.16836,1.101604,1.003867,0.876625,0.760444,0.640642,0.509088,0.371062,0.223941,0.070564,-0.101422,-0.273869,-0.428519,-0.56077,-0.667769,-0.754482,-0.817085,-0.854583,-0.86811,-0.862755,-0.847993,-0.857867,-0.868725,-0.87884,-0.894738,-0.909216,-0.925107,-0.930737,-0.928397,-0.916633,-0.904813,-0.890751,-0.878486,-0.864138,2
0.670893,0.772951,0.856984,0.909964,0.928871,0.91605,0.867753,0.787947,0.686128,0.57092,0.451982,0.337197,0.245647,0.171522,0.111893,0.070606,0.062609,0.085679,0.128236,0.17949,0.252345,0.343634,0.456656,0.59182,0.743382,0.881421,0.999224,1.085847,1.136663,1.152848,1.133488,1.079459,0.991515,0.873326,0.75786,0.632575,0.505253,0.363921,0.214544,0.053232,-0.121294,-0.299256,-0.451576,-0.57766,-0.678144,-0.748806,-0.796608,-0.824159,-0.836402,-0.833261,-0.819759,-0.834261,-0.852035,-0.869157,-0.885295,-0.900356,-0.91405,-0.913046,-0.903959,-0.893389,-0.882868,-0.870951,-0.862992,-0.856961,3
0.648905,0.746249,0.823562,0.86833,0.878746,0.856359,0.799156,0.714737,0.610985,0.502766,0.394323,0.287623,0.199788,0.134934,0.087328,0.056337,0.056807,0.084447,0.124747,0.188875,0.26621,0.362772,0.48053,0.618476,0.771897,0.914959,1.029288,1.113402,1.163269,1.178076,1.156699,1.098813,1.005839,0.881619,0.775121,0.660331,0.529105,0.391332,0.239004,0.07072,-0.104651,-0.286301,-0.446725,-0.578108,-0.682256,-0.758846,-0.806373,-0.827108,-0.834741,-0.826229,-0.808006,-0.820192,-0.831747,-0.844117,-0.852861,-0.858649,-0.861797,-0.863733,-0.857484,-0.850088,-0.84282,-0.834161,-0.824345,-0.82073,3
0.70885,0.805662,0.880888,0.926226,0.936686,0.912305,0.858458,0.774015,0.667679,0.554861,0.434816,0.322262,0.232684,0.160035,0.101662,0.061789,0.050223,0.074809,0.12186,0.179583,0.253884,0.348815,0.464282,0.592611,0.739283,0.87612,0.990021,1.074346,1.124265,1.140553,1.121813,1.068261,0.981186,0.864126,0.748445,0.626174,0.501346,0.365795,0.221347,0.061558,-0.109373,-0.288884,-0.449996,-0.585869,-0.693138,-0.771795,-0.823058,-0.850431,-0.861175,-0.854915,-0.840323,-0.851448,-0.868507,-0.886351,-0.90208,-0.91947,-0.931751,-0.933739,-0.922878,-0.906751,-0.888717,-0.871489,-0.852884,-0.842509,3
0.71541,0.788084,0.841427,0.874124,0.87307,0.841337,0.781799,0.703576,0.614322,0.518972,0.427655,0.342387,0.268132,0.20874,0.171013,0.1608,0.176952,0.212295,0.265705,0.327961,0.403116,0.500442,0.611584,0.735249,0.86654,0.989267,1.089614,1.164077,1.204757,1.213497,1.18554,1.127513,1.036463,0.925004,0.791658,0.65663,0.524622,0.384989,0.235251,0.082747,-0.076173,-0.244616,-0.405192,-0.54783,-0.674916,-0.778244,-0.860724,-0.918483,-0.955216,-0.97107,-0.984205,-0.988105,-0.997927,-1.006955,-1.01764,-1.026518,-1.035488,-1.038694,-1.035999,-1.027271,-1.013992,-0.997569,-0.982112,-0.965938,1
0.67647,0.758496,0.817448,0.848668,0.849991,0.820467,0.760742,0.672056,0.565718,0.452651,0.340798,0.245498,0.172573,0.114897,0.070802,0.052083,0.068579,0.113523,0.173533,0.247526,0.335454,0.439727,0.561095,0.698262,0.847339,0.979589,1.085251,1.159454,1.196965,1.198535,1.164845,1.096852,0.995615,0.867472,0.745374,0.616457,0.484126,0.341336,0.188928,0.024685,-0.150644,-0.326988,-0.478909,-0.603806,-0.704858,-0.777624,-0.824608,-0.850079,-0.8594,-0.858871,-0.855849,-0.876262,-0.89897,-0.923942,-0.94727,-0.966988,-0.971027,-0.960454,-0.941717,-0.921986,-0.900635,-0.874968,-0.853697,-0.84475,2
0.72426,0.826191,0.904577,0.95324,0.967292,0.946187,0.89025,0.806794,0.699584,0.57563,0.444878,0.325367,0.227844,0.150612,0.087704,0.04016,0.021885,0.037803,0.08214,0.144113,0.217748,0.311014,0.421235,0.550415,0.696665,0.833154,0.951802,1.042931,1.100325,1.122601,1.110093,1.062191,0.979717,0.867636,0.757494,0.630631,0.498525,0.361654,0.216876,0.063139,-0.102752,-0.277487,-0.437271,-0.573474,-0.681446,-0.76153,-0.816093,-0.847606,-0.863972,-0.864235,-0.854894,-0.867732,-0.88347,-0.902167,-0.918294,-0.935371,-0.946807,-0.94709,-0.936719,-0.917361,-0.895217,-0.873469,-0.853566,-0.84026,2
0.644936,0.732692,0.7972,0.832061,0.832149,0.802816,0.743238,0.660498,0.560518,0.456991,0.351362,0.26055,0.185605,0.131815,0.095262,0.077245,0.09229,0.133809,0.191548,0.260675,0.352018,0.463041,0.589117,0.730092,0.88012,1.013597,1.117062,1.188051,1.223928,1.223845,1.188588,1.118492,1.014456,0.879091,0.757043,0.632783,0.508145,0.371825,0.224395,0.069699,-0.096646,-0.269784,-0.42983,-0.567306,-0.679909,-0.767083,-0.829432,-0.868417,-0.883801,-0.879987,-0.866295,-0.877802,-0.894767,-0.916398,-0.939056,-0.958929,-0.970632,-0.96641,-0.958613,-0.940634,-0.9182,-0.892561,-0.867818,-0.845882,3
0.631724,0.71331,0.772907,0.805089,0.804342,0.769388,0.704799,0.619733,0.522241,0.417863,0.31407,0.223589,0.152935,0.100068,0.059295,0.049725,0.074924,0.124225,0.188712,0.263386,0.356008,0.472008,0.609268,0.763612,0.913276,1.039467,1.135449,1.196598,1.225018,1.219715,1.179298,1.106382,1.001043,0.866701,0.750995,0.627081,0.502886,0.369303,0.217763,0.05494,-0.119668,-0.293775,-0.450807,-0.586591,-0.69427,-0.774287,-0.826924,-0.856066,-0.868226,-0.865562,-0.857511,-0.882562,-0.90763,-0.934334,-0.95965,-0.980735,-0.99313,-0.990807,-0.97126,-0.942934,-0.907423,-0.870668,-0.837622,-0.812599,2
0.725579,0.831871,0.920503,0.976969,0.998496,0.984566,0.935214,0.853248,0.743406,0.617605,0.487912,0.369805,0.27319,0.194751,0.127565,0.080039,0.057633,0.068776,0.101993,0.147956,0.216636,0.308033,0.4148,0.54169,0.682645,0.818841,0.935203,1.021798,1.074492,1.093179,1.076585,1.025854,0.942243,0.829275,0.722569,0.606204,0.483851,0.346768,0.19522,0.035055,-0.137192,-0.310244,-0.461648,-0.588363,-0.689699,-0.766291,-0.818638,-0.846617,-0.855004,-0.850265,-0.834597,-0.845829,-0.857248,-0.869478,-0.880406,-0.890083,-0.896777,-0.897761,-0.889422,-0.880018,-0.871235,-0.860368,-0.847419,-0.8383,2
0.680154,0.771392,0.841065,0.886269,0.897965,0.875008,0.818954,0.737811,0.642168,0.540744,0.436896,0.33701,0.252671,0.186948,0.138228,0.107763,0.110062,0.140159,0.192408,0.262409,0.346286,0.447013,0.566351,0.702817,0.844429,0.970123,1.068259,1.137952,1.174782,1.177844,1.147123,1.084152,0.988743,0.866048,0.742058,0.613736,0.478722,0.336893,0.185354,0.02277,-0.14837,-0.315303,-0.462453,-0.585981,-0.686065,-0.764432,-0.82061,-0.854588,-0.873262,-0.877596,-0.874878,-0.888988,-0.909724,-0.931455,-0.950596,-0.963908,-0.969261,-0.962235,-0.951143,-0.936735,-0.922609,-0.907275,-0.889984,-0.878124,2
0.7282,0.830631,0.911388,0.962129,0.979099,0.959015,0.903962,0.819879,0.713563,0.598287,0.478845,0.361174,0.261895,0.184799,0.118643,0.070291,0.052627,0.067901,0.107653,0.161646,0.234643,0.32684,0.437069,0.565253,0.708614,0.844564,0.957547,1.038939,1.087967,1.102745,1.084939,1.033424,0.95028,0.837467,0.731577,0.613625,0.490926,0.35582,0.209578,0.052542,-0.115649,-0.290793,-0.447831,-0.580858,-0.685702,-0.764322,-0.817661,-0.846744,-0.853222,-0.844338,-0.827058,-0.841224,-0.858995,-0.874332,-0.888022,-0.901144,-0.910846,-0.91582,-0.908258,-0.899428,-0.887033,-0.873831,-0.861824,-0.847779,2
0.65533,0.728941,0.781351,0.808209,0.802202,0.763965,0.698909,0.613595,0.519817,0.422655,0.326097,0.239339,0.169726,0.114744,0.081969,0.074998,0.103947,0.155294,0.225738,0.31058,0.409133,0.528661,0.669302,0.820512,0.96094,1.074249,1.160362,1.214222,1.235185,1.220457,1.172704,1.093314,0.982173,0.845892,0.71918,0.586142,0.445652,0.299417,0.141602,-0.031879,-0.210766,-0.376983,-0.517479,-0.632635,-0.724009,-0.794315,-0.840122,-0.86335,-0.871134,-0.870593,-0.871678,-0.894309,-0.918966,-0.942299,-0.964346,-0.976541,-0.97646,-0.964226,-0.943602,-0.921724,-0.898607,-0.874586,-0.852472,-0.842158,2
0.674588,0.761476,0.826008,0.861181,0.86323,0.832045,0.770907,0.687547,0.591045,0.489725,0.386458,0.28939,0.211471,0.147783,0.104222,0.088119,0.102467,0.141204,0.197652,0.26867,0.357254,0.463694,0.588991,0.729492,0.8761,1.00325,1.101231,1.167259,1.199987,1.197678,1.162357,1.092377,0.99149,0.863091,0.744831,0.616983,0.484888,0.346275,0.197494,0.036759,-0.13445,-0.307379,-0.462182,-0.591033,-0.694477,-0.77515,-0.833365,-0.867879,-0.882224,-0.884639,-0.881084,-0.901698,-0.923419,-0.947082,-0.971487,-0.991872,-1.001657,-0.997151,-0.981444,-0.958288,-0.93558,-0.913065,-0.886986,-0.865236,2
0.663523,0.738307,0.793633,0.820443,0.822032,0.789862,0.728563,0.644712,0.548841,0.454089,0.358924,0.270708,0.200568,0.14739,0.112821,0.100866,0.121242,0.166365,0.234186,0.31081,0.399409,0.503052,0.630122,0.773814,0.919006,1.04397,1.143021,1.21119,1.246899,1.248288,1.215159,1.148404,1.05045,0.925705,0.79173,0.654223,0.514764,0.372341,0.219939,0.056224,-0.110315,-0.277383,-0.428056,-0.56236,-0.673188,-0.764932,-0.834484,-0.881632,-0.908779,-0.916554,-0.917004,-0.920961,-0.932114,-0.942547,-0.952309,-0.961089,-0.970117,-0.979625,-0.979173,-0.970931,-0.956944,-0.941818,-0.925331,-0.915072,2
0.694772,0.801522,0.886769,0.940943,0.960488,0.942571,0.891697,0.810851,0.706792,0.593515,0.472194,0.350628,0.244493,0.161671,0.093761,0.042321,0.020933,0.030787,0.064795,0.115419,0.189276,0.284969,0.399983,0.531353,0.683331,0.829759,0.953159,1.047301,1.106227,1.127591,1.111031,1.060841,0.975609,0.862434,0.755815,0.638158,0.511231,0.373869,0.223657,0.069217,-0.094857,-0.274342,-0.438411,-0.576319,-0.690671,-0.77618,-0.831708,-0.859651,-0.869682,-0.860047,-0.841917,-0.849977,-0.860516,-0.86877,-0.880896,-0.892194,-0.903851,-0.907822,-0.897044,-0.880929,-0.860908,-0.837843,-0.814736,-0.801201,3
0.67834,0.763764,0.831492,0.871029,0.877951,0.855653,0.80143,0.722343,0.629119,0.531973,0.432637,0.340305,0.25806,0.193952,0.149462,0.130093,0.144092,0.181999,0.236518,0.300131,0.381871,0.482863,0.60208,0.739337,0.880453,1.00246,1.098429,1.166256,1.200324,1.202414,1.170111,1.105473,1.01344,0.891417,0.762693,0.627853,0.49513,0.35199,0.199131,0.03547,-0.13617,-0.305798,-0.455504,-0.582077,-0.688762,-0.775663,-0.840726,-0.886082,-0.912011,-0.922898,-0.924868,-0.934804,-0.946835,-0.962149,-0.975927,-0.988437,-0.995997,-0.996434,-0.990811,-0.981222,-0.968949,-0.95268,-0.931181,-0.911819,1
0.634406,0.703933,0.758775,0.78837,0.788622,0.756306,0.697538,0.622801,0.53278,0.440284,0.351531,0.271265,0.203339,0.152492,0.125696,0.129963,0.164724,0.218433,0.27869,0.349773,0.434477,0.539077,0.664342,0.798807,0.936591,1.065056,1.167592,1.238706,1.275148,1.277071,1.246028,1.180525,1.083715,0.962508,0.824965,0.685603,0.543724,0.400658,0.246205,0.080025,-0.089598,-0.263052,-0.421024,-0.557141,-0.670594,-0.762568,-0.841152,-0.899213,-0.936712,-0.954255,-0.960982,-0.963367,-0.962231,-0.964663,-0.971794,-0.979273,-0.98625,-0.989782,-0.98664,-0.984249,-0.980363,-0.972433,-0.961014,-0.943124,1
0.715527,0.815738,0.893936,0.941373,0.952707,0.930325,0.87729,0.796121,0.691686,0.577483,0.459899,0.348786,0.260924,0.190337,0.132447,0.09375,0.086316,0.106437,0.145116,0.1978,0.270994,0.362356,0.474447,0.603388,0.743234,0.876884,0.987531,1.068476,1.114843,1.128221,1.108099,1.052299,0.962449,0.84365,0.732875,0.61586,0.492433,0.355175,0.211498,0.056551,-0.111309,-0.287838,-0.449391,-0.58497,-0.694807,-0.777054,-0.835883,-0.866222,-0.874026,-0.866655,-0.852214,-0.864951,-0.879256,-0.89385,-0.90616,-0.920734,-0.93405,-0.93877,-0.928066,-0.911833,-0.895984,-0.880022,-0.863393,-0.849404,3
0.636357,0.707579,0.757031,0.77911,0.767429,0.727119,0.664945,0.584074,0.497206,0.407433,0.319085,0.237053,0.166811,0.115054,0.084463,0.082221,0.109067,0.159299,0.225963,0.306722,0.402652,0.51886,0.654287,0.799697,0.947605,1.07721,1.178322,1.246247,1.281101,1.281401,1.246896,1.180388,1.082803,0.961634,0.827857,0.68704,0.54856,0.405453,0.255185,0.09101,-0.080537,-0.252782,-0.412315,-0.550261,-0.665608,-0.760255,-0.832542,-0.884034,-0.914904,-0.925996,-0.928043,-0.930357,-0.933281,-0.938457,-0.946315,-0.953465,-0.958749,-0.963948,-0.96607,-0.961115,-0.952415,-0.941028,-0.926291,-0.912957,1
0.620241,0.697899,0.756872,0.787114,0.790391,0.763159,0.707628,0.630479,0.546207,0.461821,0.378228,0.301348,0.238934,0.192567,0.164148,0.159817,0.185313,0.231105,0.292943,0.361604,0.447908,0.551905,0.67534,0.819774,0.967483,1.093321,1.187848,1.248117,1.27309,1.263475,1.2201,1.142737,1.03849,0.908039,0.770885,0.630176,0.491844,0.345523,0.191863,0.027855,-0.151245,-0.326327,-0.478858,-0.60925,-0.715167,-0.797931,-0.860864,-0.90009,-0.917749,-0.926531,-0.927148,-0.930465,-0.937308,-0.947188,-0.957659,-0.965848,-0.97098,-0.967095,-0.959155,-0.949693,-0.936831,-0.920991,-0.906408,-0.896617,2
0.621252,0.687995,0.732777,0.755284,0.749336,0.721594,0.672003,0.605426,0.529422,0.44901,0.366952,0.291271,0.229213,0.184168,0.160424,0.164839,0.197287,0.24893,0.312619,0.388007,0.481253,0.590747,0.716817,0.853328,0.991459,1.109997,1.202098,1.263365,1.290602,1.2827,1.241726,1.168768,1.072429,0.948149,0.807692,0.669099,0.527882,0.382767,0.231105,0.069783,-0.098531,-0.271695,-0.428103,-0.562224,-0.67736,-0.770544,-0.845512,-0.899196,-0.930449,-0.95043,-0.962479,-0.969001,-0.97735,-0.984363,-0.993426,-1.001923,-1.007059,-1.01177,-1.009154,-1.002432,-0.992907,-0.978825,-0.962865,-0.944262,1
0.672349,0.754412,0.812351,0.844459,0.851053,0.822947,0.770608,0.700069,0.616597,0.52461,0.433,0.344996,0.267711,0.205318,0.166381,0.152452,0.169495,0.212716,0.267526,0.338326,0.421183,0.524388,0.650058,0.783136,0.919392,1.036126,1.131366,1.195895,1.226341,1.221912,1.188059,1.118719,1.018789,0.895784,0.762177,0.624113,0.48363,0.338097,0.183357,0.01653,-0.151794,-0.316923,-0.466605,-0.595797,-0.70368,-0.786282,-0.84908,-0.89484,-0.920253,-0.927843,-0.930124,-0.938153,-0.946852,-0.959533,-0.968663,-0.978809,-0.98527,-0.988389,-0.990141,-0.981836,-0.970717,-0.958242,-0.9475,-0.933696,1
0.666802,0.741122,0.793615,0.817401,0.809815,0.775518,0.713904,0.633883,0.545803,0.453493,0.357737,0.27264,0.203921,0.150797,0.117224,0.116733,0.142398,0.191725,0.257321,0.339,0.433619,0.549101,0.680415,0.824367,0.963893,1.079025,1.165808,1.223043,1.245081,1.235597,1.192859,1.115731,1.006304,0.873828,0.742176,0.606702,0.468714,0.327119,0.175092,0.011082,-0.156032,-0.316975,-0.461273,-0.588538,-0.696139,-0.78411,-0.851476,-0.894758,-0.914999,-0.916296,-0.910865,-0.917041,-0.924459,-0.933793,-0.942887,-0.952524,-0.960249,-0.968601,-0.970512,-0.96621,-0.954711,-0.937845,-0.916413,-0.895574,2
0.567592,0.646194,0.700586,0.73196,0.732541,0.702393,0.646621,0.574906,0.493324,0.409947,0.326829,0.249484,0.184371,0.134641,0.107812,0.108795,0.144805,0.203985,0.272628,0.351458,0.445017,0.556929,0.688261,0.838767,0.984967,1.109898,1.206528,1.270689,1.298962,1.293914,1.255094,1.183393,1.078437,0.943959,0.813782,0.681558,0.555765,0.42432,0.282495,0.126851,-0.047421,-0.222697,-0.385103,-0.525165,-0.640655,-0.731472,-0.799745,-0.846023,-0.870613,-0.877711,-0.873789,-0.888297,-0.904943,-0.926252,-0.947058,-0.966975,-0.984221,-0.993385,-0.99022,-0.975814,-0.95901,-0.940616,-0.921494,-0.901584,1
0.645804,0.732022,0.793881,0.825355,0.821368,0.781909,0.712094,0.619703,0.520017,0.415289,0.308265,0.222172,0.155283,0.102085,0.064018,0.052434,0.07612,0.122144,0.185866,0.259722,0.350242,0.461308,0.594386,0.745691,0.900239,1.029574,1.127383,1.192803,1.222705,1.217709,1.179275,1.104859,0.997907,0.860398,0.740225,0.611542,0.483782,0.346599,0.196969,0.035681,-0.137672,-0.308597,-0.460065,-0.588229,-0.692092,-0.771487,-0.82587,-0.856588,-0.87073,-0.868258,-0.859362,-0.883345,-0.907521,-0.933793,-0.956295,-0.972633,-0.980721,-0.973233,-0.956753,-0.93132,-0.901343,-0.870353,-0.839133,-0.819933,2
0.666135,0.736851,0.788334,0.815599,0.813778,0.781315,0.719873,0.63973,0.550275,0.457058,0.366732,0.288466,0.227417,0.180927,0.155531,0.156937,0.186675,0.230364,0.283033,0.350455,0.437082,0.546194,0.673212,0.810294,0.953176,1.076299,1.16919,1.230168,1.256824,1.249031,1.208739,1.134543,1.032964,0.9058,0.779473,0.654555,0.523856,0.377979,0.21919,0.048936,-0.123614,-0.300285,-0.459136,-0.595001,-0.70882,-0.798801,-0.864476,-0.90804,-0.936757,-0.953857,-0.958578,-0.964466,-0.970556,-0.975569,-0.976358,-0.980063,-0.981553,-0.983575,-0.982743,-0.977865,-0.970125,-0.958869,-0.949073,-0.937373,1
0.742927,0.818084,0.875779,0.906596,0.90835,0.88072,0.826885,0.753748,0.668364,0.578929,0.484923,0.399009,0.332282,0.278386,0.234195,0.216115,0.220035,0.249346,0.302719,0.370972,0.448037,0.535847,0.63744,0.756801,0.880536,0.991563,1.077559,1.137145,1.169441,1.173816,1.148321,1.095182,1.014685,0.914039,0.769921,0.61536,0.460732,0.313081,0.169727,0.026003,-0.124989,-0.276406,-0.417527,-0.544272,-0.65631,-0.754058,-0.837585,-0.905967,-0.960496,-1.001945,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,-1.033011,3
0.7087,0.775333,0.82134,0.844499,0.842602,0.81427,0.760442,0.688663,0.60651,0.524962,0.445941,0.374082,0.314153,0.268942,0.234404,0.222442,0.238806,0.277048,0.335643,0.411987,0.495229,0.586572,0.691623,0.811872,0.936587,1.04608,1.130017,1.187535,1.216737,1.217658,1.190292,1.134739,1.053225,0.947289,0.798115,0.643185,0.486876,0.338782,0.193895,0.046461,-0.106055,-0.260159,-0.403381,-0.531561,-0.647271,-0.748745,-0.836021,-0.908445,-0.966474,-1.011399,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,-1.045713,3
0.753816,0.833659,0.894585,0.930192,0.939456,0.920451,0.873207,0.801509,0.714941,0.622497,0.526563,0.434562,0.359888,0.301175,0.250088,0.219411,0.216456,0.242221,0.290708,0.351693,0.421576,0.501814,0.601437,0.717144,0.841825,0.953917,1.042964,1.106566,1.142547,1.151433,1.132463,1.084234,1.008707,0.908423,0.761707,0.607272,0.454392,0.307436,0.164499,0.016196,-0.135371,-0.287159,-0.426349,-0.550349,-0.660042,-0.755589,-0.83736,-0.904677,-0.958422,-0.999235,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,-1.030402,2
0.785137,0.866612,0.929985,0.968428,0.979554,0.964725,0.921507,0.853077,0.766369,0.670988,0.573357,0.476712,0.39692,0.338325,0.288835,0.253526,0.242085,0.254726,0.291263,0.343523,0.404987,0.478032,0.564758,0.670632,0.786948,0.895535,0.988325,1.057755,1.100315,1.114802,1.101607,1.059764,0.990035,0.897985,0.758647,0.609458,0.458707,0.313183,0.170535,0.026942,-0.122594,-0.272919,-0.411612,-0.538949,-0.653887,-0.754878,-0.842042,-0.915521,-0.973944,-1.019352,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,-1.054299,2
0.745843,0.824992,0.886552,0.923102,0.930009,0.906767,0.85441,0.777293,0.686855,0.596193,0.504269,0.420989,0.353439,0.301526,0.260049,0.241268,0.247169,0.276829,0.326122,0.384911,0.451645,0.532286,0.63514,0.75103,0.875329,0.986375,1.072074,1.130991,1.161457,1.163611,1.138598,1.085149,1.003777,0.897792,0.748844,0.59377,0.442384,0.298058,0.154655,0.003546,-0.147555,-0.298606,-0.436653,-0.559717,-0.669217,-0.764295,-0.845445,-0.913378,-0.967181,-1.007753,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,-1.038475,3
0.752375,0.83493,0.902596,0.94453,0.956695,0.942528,0.898698,0.83029,0.745457,0.65296,0.560629,0.470071,0.397287,0.339033,0.289677,0.258124,0.251559,0.273607,0.316346,0.37104,0.435616,0.509327,0.598591,0.708001,0.827632,0.937369,1.027348,1.09175,1.129935,1.139888,1.121075,1.074353,0.999139,0.899663,0.752881,0.599163,0.446333,0.298029,0.155734,0.012243,-0.138189,-0.288878,-0.427024,-0.551005,-0.66176,-0.759327,-0.842927,-0.912208,-0.967937,-1.010599,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,-1.042781,3
0.693737,0.772224,0.829748,0.861306,0.864596,0.842515,0.795018,0.725203,0.646039,0.564151,0.482645,0.402596,0.33402,0.280643,0.24095,0.221229,0.226191,0.261578,0.317713,0.388846,0.468374,0.561115,0.673483,0.798123,0.925288,1.034296,1.119897,1.177476,1.206011,1.206285,1.179212,1.123144,1.041297,0.933835,0.784456,0.628098,0.471573,0.321974,0.174004,0.019796,-0.134845,-0.285787,-0.423159,-0.546768,-0.65624,-0.751842,-0.83386,-0.901481,-0.953869,-0.992947,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,-1.019865,3
