@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute target {1,2}

@data
-0.766003,-0.687458,-0.324588,0.533236,0.965072,1.23467,1.423049,1.469944,1.460366,1.347218,0.315083,-0.509715,-0.679715,-0.778295,-0.682469,-0.469485,1.532405,1.612825,1.605442,1.482317,1.499079,1.588679,1.775662,1.732757,-0.337919,-0.685263,-0.869332,-1.113147,-1.269039,-1.243636,-0.866379,-0.824392,-0.638108,-0.647926,-0.775182,-1.163595,-1.2867,-1.108658,-0.693145,-0.618472,-0.657944,2
-0.774994,-0.699113,-0.490213,0.581553,1.01844,1.288482,1.505881,1.616669,1.555994,1.432187,0.931799,0.72398,-0.163083,-0.409886,-0.618172,-0.760255,-0.733823,-0.536125,1.357755,1.544202,1.560661,1.523322,1.587191,0.077653,-0.471298,-0.686585,-0.859522,-0.927469,-1.194346,-1.223468,-0.920566,-0.889393,-0.746966,-0.72525,-0.734339,-1.054813,-1.217374,-1.218568,-1.083284,-0.758462,-0.749127,1
-0.634645,-0.470184,-0.076735,0.775588,1.277242,1.436577,1.488896,1.485461,1.381088,0.789329,-0.368532,-0.548345,-0.63335,-0.614906,-0.516478,-0.355056,0.150007,1.549935,1.667256,1.498673,1.49286,1.687338,1.733316,1.498673,-0.262837,-0.379286,-0.720522,-0.773369,-0.902026,-1.147608,-1.210473,-0.971098,-0.974903,-0.718963,-0.915291,-1.22986,-1.254098,-1.165999,-0.794112,-0.699779,-0.658664,2
-0.721464,-0.60021,-0.252944,0.319532,1.25421,1.461223,1.572528,1.582217,1.504469,1.368351,1.105331,0.673605,-0.440272,-0.665363,-0.637643,-0.548717,0.521535,1.131562,1.620736,1.588361,1.537317,1.696121,1.650985,0.793842,0.18339,-0.567244,-0.696037,-0.650569,-0.79985,-0.936748,-1.139933,-1.197745,-1.04016,-0.921506,-0.696273,-0.787066,-1.015418,-1.249773,-1.18601,-0.82809,-0.649506,2
-0.767909,-0.709541,-0.497,1.180243,1.377842,1.41064,1.350915,1.427647,1.370149,1.215268,0.995804,0.374075,-0.176489,-0.654371,-0.78609,-0.754001,-0.554924,0.248025,1.413272,1.613503,1.652375,1.38918,1.412462,1.503771,1.649946,1.70137,1.67586,-0.261501,-0.709095,-0.729321,-1.07933,-1.207825,-0.950101,-0.692899,-0.769954,-1.053881,-1.250778,-1.0785,-0.827594,-0.647123,-0.681399,1
-0.792907,-0.719071,-0.519483,0.013818,0.60916,1.438493,1.562284,1.55122,1.514688,1.248737,1.036018,-0.385672,-0.730845,-0.751198,-0.61958,-0.189361,1.240387,1.472311,1.595476,1.561866,1.493395,1.663111,1.716343,1.620735,-0.367218,-0.619872,-0.779777,-0.642605,-0.783931,-1.125054,-1.097227,-1.005229,-0.936821,-0.711326,-0.641916,-0.747608,-1.256372,-1.266578,-1.042262,-0.640872,-0.582568,2
-0.818143,-0.61542,0.201774,1.20675,1.427755,1.507947,1.525131,1.415106,1.236822,0.951854,0.518102,-0.362338,-0.602031,-0.746352,-0.794873,-0.681268,-0.479404,1.564034,1.734441,1.685037,1.539689,1.508424,1.630621,1.812247,1.690527,1.442552,-0.530717,-0.722104,-0.478569,-0.598785,-1.289175,-1.318347,-0.845447,-0.677927,-0.651387,-0.655421,-0.725207,-1.308498,-1.306168,-1.235365,-0.50697,2
-0.954764,-0.854266,-0.623183,-0.035482,0.60098,0.875421,1.529814,1.462476,1.563091,1.382805,-0.706278,-0.907098,-0.96968,-0.819226,-0.289585,1.486553,1.583449,1.594215,1.452884,1.450731,1.556044,1.665077,1.657639,0.822569,-0.632305,-0.851094,-0.459496,-0.719041,-1.058139,-1.281921,-1.195477,-0.569899,-0.590277,-0.699858,-1.165665,-1.335889,-1.323341,-0.568647,-0.416275,-0.300606,-0.357687,2
-0.65711,-0.581738,-0.41418,0.091517,0.65378,1.144625,1.351807,1.429595,1.445958,1.368674,1.004355,0.778015,-0.460349,-0.657613,-0.708641,-0.643616,-0.440059,1.509901,1.520725,1.44042,1.439665,1.649617,1.720356,-0.324384,-0.651898,-0.626825,-0.68319,-0.782225,-0.957915,-1.195357,-1.260575,-1.250989,-0.76994,-0.812559,-0.726917,-0.867439,-1.220682,-1.294945,-1.2689,-1.168068,-0.664083,2
-0.540154,-0.470886,-0.300955,-0.085512,0.401298,0.66451,0.882564,1.141554,1.368149,1.494824,1.510618,1.442284,1.324152,0.831959,0.384553,0.134524,-0.082482,-0.463504,-0.550226,-0.505246,-0.328192,-0.119598,0.112429,0.842434,1.310453,1.489344,1.528023,1.491439,1.516258,1.584591,1.529313,1.333338,1.076605,0.843079,0.636951,0.360685,0.128013,-0.131846,-0.534448,-1.038503,-1.038503,1
-0.50586,-0.476096,-0.315725,0.126283,0.90675,1.065271,1.291321,1.497368,1.551361,1.50564,1.531959,1.429688,1.246803,1.032484,0.801621,0.297813,0.0611,-0.163205,-0.35707,-0.466019,-0.493226,-0.387105,-0.20258,0.289181,0.549702,0.98962,1.231763,1.407128,1.469844,1.418709,1.543089,1.453752,1.459918,1.312226,1.090989,0.138315,-0.084923,-0.282833,-0.442406,-1.053855,-1.053855,1
-0.555282,-0.480014,-0.282904,-0.10916,0.676177,0.900993,1.193623,1.440471,1.454588,1.389676,1.429784,1.439152,1.234786,1.00179,0.27866,-0.238904,-0.451925,-0.57754,-0.530624,-0.358107,0.107093,0.844129,1.033454,1.119476,1.316585,1.551955,1.644705,1.544963,1.413425,1.364873,1.383212,1.435985,1.434798,1.256951,1.157472,0.462576,-0.056413,-0.288617,-0.485964,-1.053215,-1.053215,1
-0.6779,-0.581923,-0.354307,0.175856,0.66408,0.951746,1.194902,1.393443,1.446663,1.474282,1.456117,1.454205,1.336717,1.139558,0.91446,0.736847,-0.529626,-0.660924,-0.618603,-0.445536,-0.226961,0.289201,0.745451,1.217104,1.40056,1.606005,1.657101,1.540569,1.463129,1.427755,1.501158,1.541419,1.328219,1.190122,0.947922,0.184567,-0.094495,-0.34275,-0.572957,-1.022716,-1.022716,1
-0.576958,-0.494324,-0.319123,-0.100295,0.873004,1.151191,1.393997,1.553703,1.484021,1.473092,1.5286,1.393131,1.243163,1.029356,0.532925,-0.015465,-0.221655,-0.414017,-0.552742,-0.599139,-0.475151,-0.293642,0.145128,0.87084,1.300726,1.539961,1.655629,1.593413,1.490729,1.440415,1.47266,1.564739,1.433058,1.178566,0.692847,0.183216,-0.078947,-0.32317,-0.522067,-1.028107,-1.028107,1
-0.597825,-0.518112,-0.314714,0.188153,0.741619,1.198386,1.340287,1.393126,1.417584,1.497771,1.175269,0.97702,0.685684,0.476599,-0.013017,-0.453323,-0.633615,-0.609848,-0.458824,-0.228717,0.265966,0.734498,1.226869,1.483117,1.650818,1.578887,1.429555,1.345963,1.407987,1.386418,1.521817,1.546172,1.34586,1.174443,0.988785,0.485474,0.21612,-0.300957,-0.499887,-1.038802,-1.038802,1
-0.59843,-0.491996,-0.321104,0.162889,0.449871,0.698537,0.926166,1.209974,1.401003,1.455478,1.444656,1.500226,1.418634,1.266273,0.985506,0.780736,0.036307,-0.154759,-0.317845,-0.445291,-0.546119,-0.4771,-0.300882,0.193301,0.646979,0.884823,1.07415,1.698916,1.734057,1.626809,1.480163,1.420702,1.285243,1.306279,1.160849,0.426524,-0.077058,-0.312592,-0.507329,-1.040423,-1.040423,1
-0.556648,-0.528685,-0.403937,-0.223466,0.229926,0.786388,1.279999,1.498125,1.458129,1.439084,1.492859,1.36716,1.174129,0.933821,0.439762,-0.328887,-0.508496,-0.572982,-0.484791,-0.28012,0.420492,0.921834,1.111279,1.274061,1.511344,1.634803,1.600297,1.459586,1.388222,1.412084,1.563103,1.585509,1.357973,1.144553,0.912759,0.657439,0.427326,-0.295547,-0.485127,-1.036031,-1.036031,1
-0.496604,-0.436237,-0.101342,0.136633,0.389942,0.923126,1.385468,1.485556,1.375564,1.408771,1.031255,0.819542,0.58744,0.340189,0.12906,-0.111129,-0.330415,-0.502267,-0.540403,-0.422569,-0.234277,-0.019593,0.659564,1.171192,1.400499,1.562341,1.606268,1.477866,1.389779,1.383254,1.486489,1.556982,1.517832,1.358436,0.905183,0.6577,-0.035078,-0.24897,-0.430422,-1.056389,-1.056389,1
-0.590474,-0.545437,-0.35694,-0.118572,0.680915,1.180143,1.456748,1.540231,1.446914,1.479135,1.548601,1.139447,0.687192,-0.088746,-0.316788,-0.495295,-0.562416,-0.521428,-0.340254,-0.141347,0.079686,0.312561,0.562908,1.040062,1.206087,1.416993,1.594527,1.595678,1.477043,1.404021,1.410298,1.53385,1.541068,1.366045,0.386943,0.129483,-0.106008,-0.32838,-0.504898,-1.033011,-1.033011,2
-0.540776,-0.468444,-0.336921,-0.103227,0.417898,0.92427,1.092737,1.286906,1.404509,1.441118,1.419304,1.472328,1.307101,1.06034,0.840145,0.59198,0.313686,0.056774,-0.325193,-0.49718,-0.546089,-0.47232,-0.293583,0.422325,1.338526,1.490255,1.588095,1.611529,1.471896,1.41736,1.460665,1.547058,1.574056,1.389066,1.133342,0.921355,-0.059231,-0.281985,-0.462374,-1.045713,-1.045713,2
-0.507022,-0.438889,-0.268132,-0.072856,0.157848,0.690139,0.932,1.132687,1.364809,1.524694,1.493013,1.382684,1.425829,1.490917,1.313651,1.08572,0.88417,0.380725,0.106443,-0.143787,-0.470879,-0.522394,-0.422408,-0.233135,0.224045,0.944573,1.10717,1.325978,1.477604,1.550704,1.385889,1.401421,1.456894,1.534186,1.112964,0.642186,0.142587,-0.310378,-0.432418,-1.058358,-1.058358,1
-0.583739,-0.507202,-0.123911,0.149046,0.654053,0.896081,1.172632,1.385612,1.560257,1.497518,1.481566,1.539305,1.394421,0.690958,0.189046,-0.076553,-0.266163,-0.489595,-0.582394,-0.567037,-0.394748,-0.187543,0.039306,0.742031,1.233824,1.463708,1.60002,1.594424,1.499185,1.422755,1.430494,1.508947,1.541805,1.344183,1.132394,0.638696,-0.089244,-0.309461,-0.487035,-1.031567,-1.031567,1
-0.586624,-0.503922,-0.325464,-0.122023,0.12025,0.64927,0.901933,1.135344,1.38402,1.546234,1.478113,1.434598,1.571637,1.468886,1.254499,1.025758,0.035475,-0.202834,-0.420787,-0.569594,-0.569719,-0.436211,-0.246851,0.436477,0.703152,0.947385,1.46376,1.59499,1.568561,1.467861,1.399512,1.490758,1.546234,1.549993,1.335834,0.834381,-0.116738,-0.33657,-0.500573,-1.030402,-1.030402,2
-0.524313,-0.457286,-0.278805,0.164548,0.68717,0.931519,1.379049,1.581989,1.537683,1.415267,1.491566,1.503276,1.099569,0.620046,0.128946,-0.312041,-0.476143,-0.542518,-0.46698,-0.280676,-0.060967,0.419159,0.650228,0.903028,1.104639,1.314461,1.481907,1.508467,1.419613,1.370719,1.386775,1.487823,1.501224,1.110434,0.899647,0.19485,-0.0611,-0.282366,-0.460207,-1.054299,-1.054299,2
-0.573345,-0.50406,-0.316328,-0.083727,0.414517,0.678965,0.922004,1.369928,1.476715,1.475203,1.434151,1.437551,1.309105,1.115807,0.899589,0.420436,-0.081523,-0.285198,-0.468662,-0.58036,-0.538464,-0.371471,-0.164333,0.068255,0.787388,1.014183,1.504922,1.653894,1.511596,1.472181,1.521797,1.625687,1.524693,1.301298,1.125125,0.605171,0.15459,-0.319325,-0.500711,-1.034781,-1.034781,1
-0.568711,-0.514088,-0.337404,-0.09239,0.133435,0.371635,0.659855,1.132902,1.345407,1.462371,1.506682,1.480202,1.4814,1.347004,0.64708,0.152543,-0.087866,-0.482099,-0.588525,-0.507847,-0.362726,-0.123035,0.412619,0.65227,0.915739,1.086728,1.489517,1.618058,1.599828,1.477142,1.463303,1.601824,1.442944,1.265568,1.067168,0.599709,-0.118378,-0.325534,-0.500076,-1.036063,-1.036063,1
-0.603531,-0.525437,-0.332443,-0.102712,0.154718,0.699929,1.207931,1.474579,1.492004,1.429613,1.488294,1.475141,1.281001,1.096416,0.878219,0.633267,0.103232,-0.146621,-0.546616,-0.630106,-0.526122,-0.331993,0.123804,0.367294,1.072359,1.247614,1.485484,1.661638,1.621168,1.522243,1.436133,1.423318,1.549897,0.880018,0.615955,0.361336,-0.109244,-0.322191,-0.518782,-1.028673,-1.028673,1
-0.585717,-0.510851,-0.340757,-0.088944,0.176971,0.727283,0.957992,1.137982,1.384154,1.475696,1.424111,1.489922,1.353847,1.185237,0.989413,0.535665,-0.218141,-0.439881,-0.5837,-0.579457,-0.403265,-0.178568,0.784806,1.285562,1.493633,1.597792,1.535074,1.41508,1.39937,1.530373,1.529383,1.308323,1.053616,0.82303,0.341078,0.116381,-0.123816,-0.348761,-0.516195,-1.038475,-1.038475,2
-0.559587,-0.524779,-0.33229,-0.083651,0.11989,0.399717,0.882325,1.107709,1.506205,1.446545,1.445132,1.537937,1.497512,1.307011,0.843856,0.625536,-0.120936,-0.345396,-0.514803,-0.559826,-0.464749,-0.254786,-0.033282,0.209217,1.195406,1.452522,1.57043,1.555325,1.478386,1.376235,1.396556,1.514573,1.51892,1.305707,1.064893,0.615864,-0.095388,-0.317533,-0.495677,-1.042781,-1.042781,2
-0.650352,-0.546125,-0.365143,-0.136889,0.066787,0.297595,0.571191,0.808118,1.018367,1.481096,1.535588,1.49733,1.498693,1.37109,1.180254,0.918011,0.683922,-0.080966,-0.308596,-0.509842,-0.61567,-0.537667,-0.373725,-0.137695,0.369797,1.264603,1.519581,1.638215,1.641053,1.523328,1.495627,1.60166,1.609039,1.546146,0.374452,0.129691,-0.129271,-0.35555,-0.562245,-1.019865,-1.019865,2
-0.694795,-0.586166,-0.366576,-0.114,0.150247,0.419806,0.683623,0.956496,1.19657,1.428031,1.547406,1.451001,1.434878,1.254656,1.03457,0.823096,0.111045,-0.3824,-0.582676,-0.65599,-0.539111,-0.31845,-0.105663,0.138983,0.842422,1.092104,1.351503,1.620952,1.716584,1.498817,1.459393,1.552154,1.630228,1.444265,1.056214,0.581034,-0.15486,-0.389633,-0.592581,-1.012469,-1.012469,1
-0.5888,-0.495566,-0.10107,0.181297,0.694245,1.190373,1.354644,1.322968,1.328861,1.471156,1.530946,1.33058,1.094978,0.893629,-0.106521,-0.33903,-0.524626,-0.584614,-0.493589,-0.289797,0.47755,0.935986,1.173062,1.427694,1.581284,1.630639,1.350715,1.285645,1.334509,1.424379,1.527263,1.370359,1.123829,0.905047,0.661096,0.428686,-0.077301,-0.315003,-0.515603,-1.047912,-1.047912,2
-0.597213,-0.508965,-0.116336,0.151398,0.393105,1.159679,1.391693,1.552865,1.478517,1.520795,1.620407,1.494501,1.342918,0.666469,0.429196,0.167897,-0.076904,-0.484279,-0.587231,-0.566638,-0.435319,-0.227145,0.272973,0.499934,1.005003,1.220106,1.47862,1.592256,1.537397,1.478414,1.530282,1.548843,1.358489,1.109254,0.64038,0.147789,-0.11087,-0.336903,-0.524216,-1.025067,-1.025067,2
-0.681112,-0.562002,-0.384293,-0.126124,0.431942,0.974334,1.219004,1.454639,1.583855,1.523974,1.502649,1.354103,0.688273,0.210489,-0.299925,-0.522638,-0.665511,-0.640057,-0.448554,-0.224706,0.259234,0.484889,0.724516,1.473864,1.659388,1.633965,1.502859,1.448336,1.510107,1.563159,1.485,1.245582,1.085796,0.84039,0.607907,0.357354,-0.130977,-0.368041,-0.573547,-1.0116,-1.0116,2
-0.613071,-0.518203,-0.325036,-0.113925,0.158381,0.629089,0.902504,1.359736,1.474166,1.450306,1.510442,1.431559,1.051019,0.79623,0.578935,-0.154828,-0.382896,-0.552167,-0.586667,-0.459917,-0.27196,0.488852,0.727937,0.987717,1.179691,1.410134,1.574961,1.626455,1.559988,1.427663,1.389439,1.597604,1.529554,1.051262,0.603769,0.351536,-0.129118,-0.349346,-0.527005,-1.033551,-1.033551,2
-0.621629,-0.525149,-0.321486,-0.071727,0.157166,0.687838,0.926067,1.144554,1.383111,1.560583,1.444086,1.393582,1.492627,1.517388,1.35715,1.111393,0.918868,0.69471,-0.074661,-0.305615,-0.509823,-0.595603,-0.515539,-0.330245,-0.089539,0.175818,0.662968,1.1319,1.349296,1.485427,1.500153,1.484446,1.35944,1.525459,1.509316,1.309918,0.851239,-0.347927,-0.534835,-1.039764,-1.039764,2
-0.443295,-0.374458,-0.202513,0.010894,0.265354,0.502949,0.711381,1.096788,1.247172,1.383021,1.373703,1.256862,1.110578,0.76613,0.546517,0.053661,-0.178325,-0.353699,-0.453675,-0.453246,-0.389012,-0.178363,0.053325,0.561537,1.527441,1.58726,1.448243,1.410787,1.444143,1.499862,1.617821,1.546822,1.293573,1.105919,0.607528,0.378673,-0.107009,-0.294328,-0.400528,-1.06859,-1.06859,1
-0.511184,-0.43709,-0.27699,-0.041821,0.729042,0.972827,1.166494,1.383982,1.420797,1.372226,1.384446,1.258996,0.847686,0.614729,0.35071,0.113732,-0.115529,-0.329753,-0.493009,-0.421482,-0.243361,-0.020103,0.217835,0.713418,1.17067,1.391562,1.531707,1.398677,1.373618,1.433791,1.648031,1.535729,1.095647,0.865629,0.370959,0.112834,-0.129156,-0.310557,-0.444716,-1.058974,-1.058974,1
-0.558369,-0.530287,-0.364964,-0.154755,0.089636,0.603206,0.844768,1.025582,1.435784,1.448435,1.336367,1.444855,1.43662,1.28982,1.035368,0.596522,-0.174865,-0.511179,-0.525298,-0.401951,0.067711,0.821853,1.027133,1.275976,1.457625,1.584493,1.570887,1.434591,1.360594,1.350569,1.458699,1.583777,1.422894,1.156388,0.908859,0.204461,-0.05011,-0.288151,-0.476973,-1.051448,-1.051448,2
-0.540121,-0.466443,-0.294099,-0.062452,0.431431,0.711189,0.946404,1.163892,1.406152,1.508874,1.431038,1.422061,1.52251,1.436492,0.73471,0.486314,-0.040874,-0.285623,-0.482055,-0.542211,-0.511111,-0.147971,0.060757,0.305415,0.7638,1.421833,1.56319,1.570008,1.452514,1.372745,1.373881,1.559667,1.362405,1.095146,0.888111,0.180762,-0.069304,-0.286293,-0.466431,-1.048378,-1.048378,2
-0.564435,-0.475077,-0.291882,0.505453,0.937575,1.121328,1.32468,1.469592,1.381813,1.33834,1.337152,1.168484,0.928311,0.72199,0.49892,0.263261,-0.013544,-0.255725,-0.461298,-0.548055,-0.543518,-0.361071,1.317672,1.495129,1.59241,1.547511,1.398205,1.332282,1.291778,1.373974,1.546205,1.602388,1.377299,0.896359,0.678991,0.444994,-0.055141,-0.288556,-0.487893,-1.055199,-1.055199,2
-0.559949,-0.526072,-0.108608,0.418728,0.66537,0.938492,1.13644,1.427508,1.479922,1.395556,1.417003,1.50881,1.327823,1.106677,0.917045,0.454072,-0.287166,-0.485979,-0.57749,-0.498015,-0.307246,0.166943,0.38787,0.877762,1.141255,1.37969,1.551047,1.60007,1.395884,1.389647,1.410875,1.512202,1.527521,1.309439,1.061484,0.850624,0.138602,-0.323025,-0.494021,-1.045037,-1.045037,1
-0.57158,-0.52124,-0.116226,0.141907,0.423813,0.930503,1.357369,1.485993,1.488048,1.484863,1.313193,1.122002,0.908826,0.674898,-0.058653,-0.242303,-0.451061,-0.551259,-0.547119,-0.370527,-0.152461,0.105641,0.846466,1.077004,1.291515,1.526471,1.63383,1.579894,1.501609,1.443666,1.488356,1.575681,1.478597,1.056662,0.82972,0.366897,0.112935,-0.123839,-0.509569,-1.036776,-1.036776,1
-0.581492,-0.49552,-0.309508,0.196057,0.408558,0.677246,0.873482,1.332597,1.45395,1.40674,1.406211,1.29204,1.061796,0.897879,0.45693,0.180426,-0.080531,-0.324189,-0.512661,-0.574796,-0.468514,-0.280347,0.182327,0.677352,0.89112,1.087989,1.548583,1.627056,1.551962,1.437263,1.414133,1.433777,1.566643,1.516369,1.329956,0.417535,-0.071744,-0.303805,-0.501688,-1.049056,-1.049056,2
-0.582091,-0.491408,-0.306173,0.150832,0.427593,0.669856,0.862535,1.365252,1.459983,1.368469,1.394093,1.477288,1.145729,0.929978,0.74817,0.525652,0.006828,-0.425773,-0.558297,-0.524609,-0.379096,0.068525,0.5566,0.791098,1.011176,1.25843,1.476622,1.581559,1.559706,1.461204,1.344509,1.333195,1.424154,1.588325,1.46675,0.72787,-0.040959,-0.288447,-0.48838,-1.051497,-1.051497,2
-0.573858,-0.480759,-0.301103,-0.080301,0.949058,1.162702,1.431983,1.458152,1.371397,1.506313,1.341599,1.111463,0.974128,0.760375,0.015646,-0.218647,-0.424583,-0.533637,-0.507115,-0.360182,-0.137148,0.088986,0.568942,0.794791,1.052856,1.2897,1.482233,1.589879,1.578224,1.446057,1.361721,1.374036,1.46332,1.506423,1.354354,0.144404,-0.090186,-0.316222,-0.497373,-1.050593,-1.050593,2
-0.52255,-0.445149,-0.287359,-0.078836,0.161831,0.430076,0.915933,1.144638,1.42156,1.560234,1.431516,1.468922,1.549993,1.40691,0.936272,0.172285,-0.068653,-0.287516,-0.460069,-0.539675,-0.46041,-0.277986,-0.051443,0.199251,0.664186,1.145634,1.376615,1.341769,1.436778,1.476745,1.371921,1.443036,1.336933,1.099125,0.877389,0.168388,-0.076632,-0.296092,-0.470466,-1.057363,-1.057363,1
-0.57305,-0.542442,-0.327444,-0.081652,0.134178,0.664572,0.915436,1.152694,1.408578,1.443321,1.40871,1.455078,1.453625,1.27119,1.110156,0.897074,0.428768,-0.081177,-0.317113,-0.583354,-0.514211,-0.331565,0.133702,0.640133,0.903019,1.110553,1.339091,1.500786,1.626284,1.582954,1.442396,1.382157,1.482952,1.529452,1.522054,1.312803,0.869464,-0.30743,-0.499112,-1.041805,-1.041805,2
-0.570242,-0.486763,-0.292582,-0.067177,0.704912,0.971261,1.466947,1.500385,1.403415,1.38024,1.471905,1.39546,0.451362,-0.270813,-0.457787,-0.566483,-0.56947,-0.392676,-0.172356,0.318649,0.556172,0.810875,1.044017,1.255367,1.501999,1.63575,1.546736,1.436968,1.405837,1.449306,1.540625,1.530018,1.259633,1.089216,0.84489,0.383449,-0.109631,-0.32994,-0.496022,-1.040077,-1.040077,1
-0.551815,-0.48597,-0.12118,0.097876,0.626626,1.108789,1.334467,1.528933,1.499621,1.45036,1.448053,1.22631,1.053421,0.824485,0.61007,0.376521,0.116454,-0.332813,-0.492701,-0.544704,-0.480569,-0.30327,-0.067535,0.926807,1.45511,1.623792,1.589187,1.459045,1.487543,1.571681,1.53314,1.283306,1.066313,0.833442,0.575194,0.360779,0.105272,-0.312769,-0.484695,-1.038482,-1.038482,2
-0.637833,-0.556164,-0.346526,0.113633,0.359304,0.626527,1.315937,1.454695,1.462975,1.461556,1.390225,0.985072,0.492146,0.239118,-0.024497,-0.220686,-0.438475,-0.591155,-0.587677,-0.438297,-0.210158,0.04927,0.511073,1.176707,1.639823,1.711863,1.597237,1.509109,1.476934,1.548856,1.635801,1.567782,1.285891,1.078287,0.628775,0.367821,-0.136461,-0.378228,-0.551373,-1.022356,-1.022356,2
-0.573397,-0.530783,-0.155725,0.113875,0.392121,0.640326,0.910206,1.14268,1.391817,1.546217,1.485156,1.479796,1.464648,1.382961,1.140233,0.951107,-0.272067,-0.458337,-0.547458,-0.478403,-0.293601,-0.066243,0.420787,0.630888,1.065655,1.309432,1.475485,1.579311,1.42596,1.381446,1.463133,1.525126,1.495411,1.297196,0.370913,0.127485,-0.105,-0.323712,-0.504424,-1.044673,-1.044673,2
-0.552958,-0.474832,-0.312872,-0.087749,0.949124,1.39942,1.478168,1.447607,1.4717,1.418441,1.268046,1.04106,0.859597,0.645545,0.398015,0.126734,-0.068487,-0.300648,-0.475567,-0.533201,-0.482453,-0.301396,-0.083463,0.381149,1.037763,1.277811,1.46498,1.55514,1.532315,1.428712,1.420724,1.444183,1.445578,1.530539,1.432517,1.177252,0.71567,-0.285773,-0.474185,-1.05153,-1.05153,2
-0.471667,-0.402528,-0.227922,-0.039146,0.45508,0.620493,1.075531,1.23694,1.383098,1.470581,1.427793,1.282482,1.147974,0.984807,0.789866,0.365309,-0.093436,-0.266157,-0.415704,-0.445189,-0.327564,-0.19903,0.015611,0.484523,0.700053,0.937443,1.186526,1.449187,1.513793,1.4333,1.444527,1.463167,1.559759,1.429699,0.71128,0.463383,0.205065,-0.242856,-0.401003,-1.075533,-1.075533,1
-0.40641,-0.347109,-0.256874,-0.055829,0.421671,0.671893,0.87979,1.250965,1.407715,1.463761,1.464665,1.367216,1.249699,0.701815,0.43825,0.194953,-0.033681,-0.234889,-0.384154,-0.443311,-0.388584,-0.282312,-0.105494,0.114987,1.302853,1.561934,1.539877,1.461773,1.43158,1.48383,1.544577,1.594115,1.354018,1.130554,0.659816,0.438015,-0.041401,-0.232213,-0.366256,-1.071902,-1.071902,1
-0.511438,-0.473823,-0.363144,-0.143247,0.321178,0.591198,0.829825,1.058773,1.206129,1.3667,1.475949,1.493466,1.31753,1.076751,0.909112,0.726261,-0.199839,-0.3926,-0.514327,-0.488543,-0.331875,-0.14145,0.099345,0.366722,1.116701,1.345802,1.585352,1.512366,1.476717,1.526963,1.61424,1.575518,1.101336,0.874539,0.634221,0.130137,-0.112762,-0.330201,-0.50503,-1.046161,-1.046161,1
-0.508507,-0.440997,-0.250985,-0.109887,0.136221,0.933265,1.18573,1.399773,1.506934,1.419752,1.424921,1.485418,1.357998,1.155132,0.87193,0.680521,0.179197,-0.017913,-0.250831,-0.458685,-0.578169,-0.524057,-0.330021,-0.10652,0.619047,1.084995,1.24413,1.472843,1.580424,1.579306,1.466836,1.440011,1.457894,1.520346,1.496595,1.266066,1.096312,-0.318984,-0.509038,-1.048029,-1.048029,1
-0.613201,-0.525203,-0.321815,-0.093211,0.401628,0.882245,1.10147,1.349692,1.516235,1.449639,1.441142,1.484689,1.361375,1.122288,0.924837,0.672686,0.44114,-0.073285,-0.304969,-0.52378,-0.626149,-0.547402,-0.33865,0.615012,0.840078,1.097328,1.292018,1.558827,1.655056,1.476086,1.444965,1.478954,1.562226,1.470988,1.079697,0.623827,-0.093519,-0.322144,-0.530323,-1.034169,-1.034169,1
-0.581656,-0.483439,-0.333396,0.12205,0.365124,0.90451,1.124418,1.362484,1.538244,1.438081,1.421229,1.314064,1.102819,0.865228,0.364412,-0.117191,-0.309138,-0.472533,-0.554479,-0.503365,-0.298374,0.192686,0.453182,1.168566,1.442234,1.578119,1.611468,1.522816,1.454814,1.525664,1.468581,1.560674,1.482703,1.24084,0.323824,0.105637,-0.133022,-0.345513,-0.513286,-1.036924,-1.036924,2
-0.561358,-0.508347,-0.12749,0.106086,0.385739,0.885298,1.074548,1.297269,1.421247,1.449295,1.462225,1.387776,1.252642,0.832954,0.605853,0.369368,0.107546,-0.359063,-0.509359,-0.562401,-0.440989,-0.227871,0.00265,0.521603,0.751936,1.010318,1.497572,1.623427,1.622905,1.406545,1.395596,1.473799,1.583491,1.51363,1.049106,0.828783,0.114845,-0.312204,-0.49572,-1.043598,-1.043598,2
