@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute target {1,2}

@data
0.217527,0.218949,0.220372,0.218238,0.216816,0.216816,0.21326,0.208282,0.204726,0.202592,0.197614,0.19477,-0.495058,-0.506437,-0.507859,-0.50857,-0.50857,-0.509281,-0.511415,-0.510704,-0.511415,-0.512837,-0.513548,0.113697,0.171301,0.067472,-0.001511,-0.05556,-0.102496,-0.127387,0.375761,0.350159,0.330957,0.310689,0.293621,0.278687,-0.168279,-0.170412,-0.170412,-0.169346,-0.168279,-0.168279,-0.168279,-0.167212,-0.166145,-0.165079,-0.164012,-0.165079,-0.162945,-0.159745,-0.165079,-0.149077,-0.13841,-0.140544,0.301088,0.670182,0.87073,0.894198,0.906999,0.917666,0.9262,2
0.239319,0.279182,0.260657,0.274509,0.268837,0.267303,0.273256,0.27364,0.272449,0.26093,0.280706,0.256358,0.288025,0.228316,0.336329,-0.052317,-0.361779,-0.127848,-0.141451,-0.085514,-0.088188,-0.055454,-0.071834,-0.03606,-0.083761,0.125631,0.289397,0.246482,0.257426,0.264666,-0.076861,-0.094775,-0.086736,-0.086082,-0.091531,-0.092512,-0.048758,-0.126326,-0.052093,-0.569503,-1.121022,-0.990456,-1.220089,-0.576097,0.059742,-0.118891,-0.051459,-0.071649,-0.016953,-0.064733,-0.059571,-0.06892,-0.063809,-0.066645,-0.065334,-0.066646,-0.064338,-0.059135,-0.066343,-0.0663,-0.064994,1
-0.485558,-0.484134,-0.484134,-0.48271,-0.480811,-0.479861,-0.478437,-0.477963,-0.476538,-0.476064,-0.477013,-0.474639,-0.47369,-0.472266,-0.47369,-0.473215,-0.473215,-0.472741,0.499962,0.501386,0.501861,0.50281,0.50376,0.504235,0.50376,0.505659,0.504235,0.504235,0.50376,0.503285,1.292034,-0.140673,-0.165596,-0.165596,-0.165596,-0.166308,-0.174141,-0.189807,-0.225411,-0.258879,-0.280953,-0.289498,-0.294483,-0.295195,-0.298043,-0.298043,-0.298755,0.44893,0.547197,0.550757,0.550045,0.551469,0.554318,0.556454,0.567135,0.569271,0.572832,0.577104,0.580665,-0.182686,-0.191943,2
-0.460401,-0.459931,-0.458049,-0.454757,-0.452875,-0.451464,-0.450053,-0.449112,-0.447701,-0.44676,-0.445349,-0.44582,-0.444879,-0.443938,-0.443468,-0.442527,-0.440646,-0.440646,-0.440175,0.420593,0.523603,0.523603,0.524074,0.524074,0.524074,0.524074,0.525485,0.525955,0.525014,0.524544,1.309349,1.31076,0.076756,-0.13138,-0.133497,-0.133497,-0.133497,-0.136319,-0.143375,-0.163836,-0.187119,-0.218163,-0.242152,-0.251324,-0.257674,-0.257674,-0.257674,-0.257674,-0.257674,-0.258379,0.465513,0.573462,0.593923,0.595334,0.598156,0.597451,0.597451,0.604506,0.610856,-0.061531,-0.170891,2
0.270084,0.268655,0.267227,-0.416415,-0.420701,-0.42213,-0.422844,-0.422844,-0.424273,-0.426416,-0.427845,-0.42713,-0.429274,-0.430702,-0.432845,-0.432131,-0.43356,-0.434988,-0.437846,-0.43856,0.215793,0.294372,0.191505,0.107925,0.033631,-0.00923,-0.045663,-0.069951,-0.092096,-0.104954,0.402955,0.38581,0.375095,-0.086738,-0.094239,-0.093168,-0.093168,-0.092096,-0.092096,-0.091024,-0.08781,-0.086738,-0.076023,-0.065307,-0.055664,-0.054592,-0.05995,-0.064236,-0.072808,-0.079237,-0.081381,0.680484,0.895863,0.917294,0.934438,0.943011,0.954797,0.962298,0.968727,0.967656,0.967656,2
-0.011971,-0.00999,-0.007514,-0.533999,-0.532018,-0.531027,-0.530037,-0.529046,-0.528056,-0.52756,-0.52657,-0.525579,-0.524093,-0.523598,-0.522112,-0.521122,-0.520131,-0.519141,0.495198,0.496188,0.495693,0.496188,0.496683,0.496188,0.496188,0.497179,0.497674,0.49916,0.481825,0.468948,1.237378,-0.012219,-0.216523,-0.219495,-0.219495,-0.219495,-0.220238,-0.221724,-0.223209,-0.229153,-0.242525,-0.267785,-0.2767,-0.292301,-0.309388,-0.313846,-0.314589,-0.316075,-0.316818,0.413476,0.520457,0.5212,0.5212,0.5212,0.521943,0.524914,0.527143,0.528629,0.530115,0.536801,0.536801,2
-0.107854,-0.104964,-0.104964,-0.102555,-0.102074,-0.101592,-0.099665,-0.098702,-0.097738,-0.097256,-0.09533,-0.093884,-0.094848,-0.094848,-0.093403,-0.092439,-0.090994,-0.652196,-0.651233,-0.650751,-0.650751,-0.650751,0.335327,0.336772,0.337254,0.337735,0.339662,0.339662,0.340626,0.340144,1.154489,1.155934,1.156657,1.15738,1.15738,-0.295724,-0.31957,-0.31957,-0.318847,-0.318124,-0.318124,-0.316679,-0.316679,-0.317402,-0.315957,-0.316679,-0.316679,-0.318124,-0.321015,-0.324628,-0.334021,-0.353531,-0.370873,0.020765,0.400841,0.513563,0.501279,0.492608,0.478156,0.476711,0.478879,2
-0.582586,-0.673792,-0.660314,-0.664215,-0.674578,-0.64932,-0.700841,-0.579326,-0.40558,-0.158094,0.272824,0.365678,0.471402,0.485713,0.502959,0.51976,0.523892,0.506856,0.506759,0.510261,0.501694,0.514547,0.4943,0.530199,0.469704,0.58149,-0.269501,-0.685959,-0.608185,-0.684704,-0.494293,-0.516948,-0.524278,-0.139612,0.154752,0.325809,0.409299,0.437172,0.463114,0.493615,0.498336,0.500313,0.496729,0.508816,0.494839,0.497657,0.028453,-0.264191,-0.214176,-0.242543,-0.225052,-0.23644,-0.229075,-0.235658,-0.232569,-0.231987,-0.233705,-0.23328,-0.231581,-0.231931,-0.233153,1
-0.167737,-0.167737,-0.167737,-0.167737,-0.175371,-0.167737,-0.175371,0.038369,0.038369,0.038369,0.046002,0.046002,0.053636,0.061269,0.053636,0.053636,0.053636,0.053636,0.053636,0.053636,0.053636,3.557436,0.328444,-0.183004,-0.190638,-0.190638,-0.198271,-0.190638,-0.190638,-0.190638,-0.404377,-0.392927,-0.392927,-0.404377,-0.404377,-0.049417,-0.060868,-0.049417,-0.049417,-0.049417,-0.049417,-0.049417,-0.049417,-0.049417,-0.060868,-0.072318,-0.072318,-0.060868,-0.072318,-0.072318,-0.049417,-0.037967,-0.037967,1.633781,0.626152,-0.415828,-0.415828,-0.392927,-0.370026,-0.370026,-0.392927,2
0.119086,0.117884,0.117884,0.119086,0.119086,0.119086,0.119086,0.120289,0.120289,-0.54843,-0.54843,-0.547227,-0.547227,-0.549633,-0.54843,-0.54843,-0.549633,-0.549633,-0.549633,-0.549633,-0.549633,0.187642,0.181628,0.181628,0.181628,0.181628,0.181628,0.181628,0.181628,0.182831,0.882821,0.882821,0.884625,0.882821,-0.167164,-0.214071,-0.214071,-0.214071,-0.214071,-0.214071,-0.214071,-0.214071,-0.212266,-0.212266,-0.214071,-0.214071,-0.214071,-0.215875,-0.215875,-0.215875,-0.214071,-0.214071,-0.214071,0.798029,0.783596,0.783596,0.7854,0.7854,0.787204,0.787204,0.787204,2
0.039115,0.041447,0.04238,0.044245,-0.479466,-0.480399,-0.478067,-0.476668,-0.475269,-0.47387,-0.472471,-0.470139,-0.469673,-0.469673,-0.467807,-0.466875,-0.465942,-0.465476,-0.464077,-0.462677,-0.462211,-0.459879,-0.229502,0.495672,0.496138,0.496604,0.498004,0.49847,0.498936,0.499869,1.287301,1.2887,1.2894,1.276109,1.257921,1.240433,-0.118744,-0.14043,-0.141829,-0.141829,-0.142528,-0.142528,-0.143228,-0.145326,-0.163514,-0.197791,-0.234166,-0.250955,-0.262847,-0.27264,-0.276837,-0.280335,-0.281034,-0.281734,0.111399,0.500335,0.577983,0.580781,0.584978,0.588475,0.593372,2
-0.25093,-0.257095,-0.26326,-0.26326,-0.25093,-0.257095,-0.257095,-0.257095,-0.257095,0.328558,0.359382,0.365546,0.359382,0.365546,0.359382,0.365546,0.353217,0.353217,0.359382,0.365546,0.371711,0.377876,0.057308,0.155944,0.211427,0.248416,0.26691,0.285405,0.291569,0.297734,-0.183118,-0.183118,-0.173871,-0.173871,-0.173871,-0.007422,-0.007422,-0.016669,-0.007422,-0.016669,-0.016669,-0.016669,-0.016669,-0.016669,-0.016669,-0.025916,-0.016669,0.001825,0.029567,0.038814,0.048061,0.066555,0.075802,0.353217,-0.543757,-0.839666,-0.876655,-0.885902,-0.895149,-0.885902,-0.895149,2
-0.263038,-0.313055,-0.293767,-0.304456,-0.300369,-0.302053,-0.300889,-0.300357,-0.302856,-0.298853,-0.305894,-0.292854,-0.316509,-0.249224,0.423979,0.418631,0.420384,0.420585,0.415983,0.427508,0.407421,0.440753,0.386335,0.481387,0.199976,-0.376441,-0.265025,-0.326141,-0.28638,-0.315354,0.016373,0.052869,-0.0182,0.104071,-0.11815,0.616521,0.720408,-0.126233,0.103037,-0.022398,0.056342,0.007895,0.039611,0.019343,0.030721,0.023902,0.026377,0.027072,0.025483,0.023609,0.026508,0.026833,0.025227,0.025363,0.02659,0.027525,0.027741,0.027813,0.026283,0.028084,0.029239,1
-0.27665,-0.719385,-0.760727,-0.770341,-0.771783,-0.771783,-0.771783,-0.771783,-0.771783,-0.771783,-0.457878,-0.541041,-0.118015,0.100228,0.234347,0.292513,0.379041,0.379041,0.411249,0.388175,0.380483,0.380483,0.380483,0.379041,0.379041,0.380483,0.380483,0.379041,0.381926,0.380484,1.102513,1.10035,0.025237,-0.545127,-0.581902,-0.60065,-0.609302,-0.61435,-0.618676,-0.623003,-0.623003,-0.180267,-0.051196,0.154309,0.248768,0.323038,0.325202,0.352602,0.368466,0.369187,0.368466,0.373513,0.373513,0.373513,0.373513,0.373513,0.373513,0.375676,0.375676,0.375676,0.373513,2
0.266037,-0.408898,-0.421741,-0.423168,-0.424594,-0.427448,-0.426735,-0.428162,-0.427448,-0.428875,-0.431016,-0.431729,-0.433156,-0.435296,-0.436723,-0.438864,-0.441004,-0.440291,0.167579,0.291008,0.207533,0.103368,0.042723,-0.002225,-0.042179,-0.06715,-0.088554,-0.10211,-0.114238,-0.127081,0.378764,-0.024699,-0.088911,-0.08784,-0.08677,-0.08463,-0.0857,-0.08463,-0.08356,-0.077138,-0.061086,-0.053594,-0.043962,-0.046103,-0.054664,-0.062156,-0.069647,-0.076068,-0.079279,0.659155,0.888176,0.913861,0.925633,0.934194,0.942756,0.954528,0.959879,0.96416,0.96416,0.962019,0.958809,2
0.224882,0.224882,0.22631,0.223455,0.2206,0.219886,0.216317,0.213462,0.208466,0.207752,0.207752,-0.498873,-0.50387,-0.506011,-0.507439,-0.508152,-0.50958,-0.510294,-0.511721,-0.512435,-0.51529,-0.516718,0.015036,0.130666,0.131379,0.055007,-0.021366,-0.067047,-0.102021,-0.134141,0.374416,0.349791,0.332661,0.316601,0.299471,0.288764,-0.175896,-0.175896,-0.175896,-0.175896,-0.176966,-0.176966,-0.174825,-0.174825,-0.175896,-0.174825,-0.173754,-0.172684,-0.169472,-0.163048,-0.154483,-0.142706,-0.140564,-0.140564,0.560708,0.728799,0.876548,0.900102,0.920445,0.93008,0.935434,2
0.251365,-0.345875,-0.445289,-0.448324,-0.45136,-0.453637,-0.453637,-0.455154,-0.453637,-0.457431,-0.459708,-0.461225,-0.461984,-0.461225,-0.46502,-0.464261,-0.466537,-0.466538,0.097312,0.230116,0.217215,0.153469,0.089723,0.048743,0.013835,-0.019556,-0.038528,-0.060536,-0.074955,-0.085579,0.45133,0.441085,-0.115555,-0.117831,-0.113278,-0.116693,-0.116693,-0.117831,-0.113278,-0.101895,-0.082543,-0.063192,-0.063192,-0.067745,-0.074575,-0.075713,-0.07799,-0.080267,-0.080267,0.631185,0.869094,0.908936,0.928287,0.941947,0.9465,0.956745,0.957883,0.956745,0.954469,0.955607,0.951054,2
-0.287456,-0.338166,-0.320714,-0.332109,-0.327705,-0.333978,-0.332101,-0.335758,-0.334725,-0.341587,-0.335648,-0.347396,-0.331436,-0.36218,-0.3158,-0.405709,0.197384,0.399771,0.323541,0.367727,0.33359,0.358894,0.332247,0.360324,0.314967,0.392353,-0.194296,-0.412713,-0.337144,-0.396809,0.024571,0.002442,0.016772,0.007534,0.013821,0.008872,0.014661,0.007482,0.018173,0.010393,0.841959,0.994012,0.962448,0.975633,0.973039,0.081402,-0.010478,0.023713,0.004463,0.014984,0.010942,0.013315,0.008422,0.007848,0.004725,0.002681,0.001227,-0.00192,-0.002665,-0.006976,-0.009549,1
-0.296178,-0.308181,-0.308181,-0.746513,-0.786361,-0.793562,-0.794043,-0.794043,-0.794043,-0.792602,-0.488218,-0.559273,-0.036443,0.098465,0.270821,0.367321,0.358199,0.355319,0.353879,0.369242,0.353879,0.355319,0.355319,0.353879,0.355319,0.355319,0.358199,0.355319,0.356759,0.355319,1.083392,1.07691,-0.013399,-0.54343,-0.603203,-0.621206,-0.630568,-0.64065,-0.642811,-0.642091,-0.642091,-0.344668,-0.086854,0.085982,0.242255,0.302028,0.325073,0.350998,0.348837,0.350998,0.350998,0.350998,0.348837,0.350998,0.348117,0.355319,0.355319,0.35964,0.363961,0.35964,0.355319,2
0.157875,0.157875,0.157875,0.157875,0.159069,-0.501277,-0.503665,-0.506054,-0.506054,-0.50486,-0.506054,-0.50486,-0.506054,-0.506054,-0.50486,-0.50486,-0.50486,-0.50486,-0.50486,-0.50486,0.222357,0.218775,0.218775,0.219969,0.219969,0.219969,0.219969,0.221163,0.221163,0.222357,0.917929,0.916138,0.916138,-0.126325,-0.172895,-0.172895,-0.172895,-0.172895,-0.172895,-0.172895,-0.174687,-0.174687,-0.174687,-0.174687,-0.174687,-0.174687,-0.174687,-0.174687,-0.174687,-0.176478,-0.174687,-0.171104,0.826579,0.817624,0.817624,0.815832,0.817624,0.819415,0.821206,0.821206,0.819415,2
-0.257491,-0.264137,-0.270783,-0.264137,-0.270783,-0.277429,-0.270783,0.38053,0.373884,0.387176,0.38053,0.373884,0.387176,0.387176,0.387176,0.38053,0.373884,0.360592,0.353946,0.3473,-0.064755,0.034935,0.12798,0.147918,0.16121,0.16121,0.16121,0.16121,0.167856,0.16121,-0.1578,-0.1578,-0.1578,0.031612,0.011674,0.011674,0.021643,0.021643,0.021643,0.021643,0.011674,0.011674,0.011674,0.021643,0.021643,0.031612,0.041581,0.051551,0.071489,0.091427,0.101396,0.091427,0.400468,-0.556563,-0.895511,-0.90548,-0.915449,-0.915449,-0.915449,-0.925419,-0.925419,2
-0.034273,-0.031896,-0.029519,-0.029043,-0.025715,-0.023814,-0.022388,-0.020961,-0.020011,-0.018109,-0.017158,-0.015732,-0.014781,-0.542476,-0.549607,-0.546755,-0.545804,-0.543902,-0.544378,-0.543427,-0.542476,-0.542476,-0.541525,0.432095,0.433522,0.434472,0.435423,0.436374,0.437325,0.4378,1.233383,1.23481,1.23481,1.23481,1.236949,1.224113,-0.197097,-0.219204,-0.21849,-0.21849,-0.21849,-0.219204,-0.21849,-0.217777,-0.21849,-0.21849,-0.21849,-0.21849,-0.219204,-0.219917,-0.224195,-0.245588,-0.274825,-0.305489,-0.327595,-0.334726,-0.340431,0.233616,0.46466,0.523135,0.521709,2
0.014795,0.016707,-0.497961,-0.50513,-0.504174,-0.502262,-0.500351,-0.499395,-0.497484,-0.497484,-0.497006,-0.496528,-0.495094,-0.493661,-0.492705,-0.491749,-0.491271,-0.490793,-0.490315,0.487888,0.488366,0.490756,0.4898,0.490278,0.491711,0.491233,0.491233,0.491711,0.492189,0.492667,1.283067,1.265864,0.022919,-0.182805,-0.181371,-0.181371,-0.181371,-0.182088,-0.182805,-0.182805,-0.187823,-0.200725,-0.237282,-0.268822,-0.292476,-0.303229,-0.307529,-0.307529,-0.308246,-0.308246,0.413579,0.531136,0.53687,0.543322,0.546906,0.553357,0.556941,0.559091,0.567693,0.56841,0.56841,2
0.142678,0.141468,0.141468,-0.51784,-0.52026,-0.51905,-0.52147,-0.52026,-0.52026,-0.52026,-0.52026,-0.52026,-0.52026,-0.52026,-0.51905,-0.52026,-0.52026,-0.52026,-0.52026,0.208004,0.206794,0.205584,0.208004,0.208004,0.208004,0.208004,0.206794,0.209213,0.206794,0.209213,0.903604,0.903604,0.905419,-0.186976,-0.186976,-0.185162,-0.188791,-0.188791,-0.186976,-0.188791,-0.188791,-0.188791,-0.188791,-0.188791,-0.188791,-0.186976,-0.188791,-0.188791,-0.186976,-0.186976,0.827391,0.805615,0.803801,0.80743,0.805615,0.80743,0.80743,0.809244,0.811059,0.80743,0.805615,2
-0.290618,-0.31357,-0.318351,-0.337,-0.774513,-0.79603,-0.80368,-0.800811,-0.805593,-0.802246,-0.49001,-0.580381,-0.151953,0.063695,0.213837,0.282691,0.330029,0.342461,0.34533,0.374497,0.343895,0.342461,0.343895,0.34533,0.341026,0.343895,0.34533,0.346764,0.34533,0.343895,1.065433,1.065433,1.065433,-0.359712,-0.5756,-0.621503,-0.63513,-0.641585,-0.646606,-0.646606,-0.648758,-0.648758,-0.208376,-0.109397,0.110077,0.188972,0.315206,0.315206,0.338157,0.338157,0.338157,0.342461,0.340309,0.342461,0.340309,0.342461,0.342461,0.340309,0.340309,0.338157,0.338157,2
-0.399622,-0.400366,-0.40632,-0.408552,-0.410785,-0.413761,-0.41525,-0.418971,-0.421947,-0.421947,-0.42418,-0.425668,-0.425668,-0.426412,-0.428645,-0.430878,-0.432366,-0.43311,0.124284,0.24633,0.181586,0.098981,0.044656,0.005958,-0.032739,-0.055065,-0.073669,-0.101948,-0.113111,-0.122041,-0.023809,-0.088553,-0.087437,-0.087437,-0.084088,-0.081855,-0.076274,-0.063995,-0.0506,-0.019344,-0.014879,-0.024925,-0.032739,-0.036088,-0.037204,0.380283,0.700654,0.921677,0.962979,0.97749,0.979723,0.993118,0.996467,1.005397,1.004281,1.006514,1.004281,1.003165,-0.031623,-0.039437,-0.043902,2
-0.360369,-0.366509,-0.368398,-0.371232,-0.742946,-0.832214,-0.842605,-0.842605,-0.844022,-0.540322,-0.617309,-0.123265,0.017485,0.17146,0.213969,0.216803,0.2305,0.247031,0.263562,0.275843,0.288123,0.28954,0.321185,0.293791,0.292374,0.292374,0.290957,0.290957,0.292374,0.292374,1.002503,1.000377,1.000377,1.000377,1.000377,0.544827,-0.597944,-0.650372,-0.668083,-0.679419,-0.684378,-0.688629,-0.690755,-0.69288,-0.386818,-0.191988,0.03685,0.163667,0.233806,0.250101,0.272773,0.279149,0.284108,0.284108,0.281983,0.284108,0.284108,0.286234,0.284108,0.281983,0.281983,2
-0.247823,0.376885,0.384998,0.376885,0.376885,0.368772,0.368772,0.368772,0.368772,0.368772,0.376885,0.360659,0.376885,0.393111,0.384998,0.384998,0.376885,0.376885,0.376885,1.155741,-0.142353,-0.231597,-0.264049,-0.280275,-0.280275,-0.296501,-0.280275,-0.288388,-0.288388,-0.280275,-0.89687,-0.89687,-0.87253,0.052361,0.052361,0.064531,0.064531,0.052361,0.040192,0.076701,0.052361,0.052361,0.064531,0.064531,0.064531,0.064531,0.076701,0.076701,0.064531,0.003683,0.064531,1.439699,-0.483102,-0.836022,-0.848191,-0.909039,-0.87253,-0.87253,-0.860361,-0.848191,-0.860361,2
-0.123966,-0.123966,-0.117995,-0.123966,-0.123966,-0.123966,-0.123966,-0.117995,-0.129936,0.043207,0.043207,0.049178,0.043207,0.037237,0.043207,0.043207,0.037237,0.037237,0.037237,0.043207,3.906101,0.240233,-0.135907,-0.141877,-0.135907,-0.135907,-0.141877,-0.129936,-0.129936,-0.129936,-0.294124,-0.294124,-0.294124,-0.294124,-0.034409,-0.043364,-0.043364,-0.034409,-0.034409,-0.034409,-0.034409,-0.034409,-0.043364,-0.043364,-0.043364,-0.043364,-0.043364,-0.05232,-0.061276,-0.05232,-0.034409,-0.034409,0.511889,-0.30308,-0.276213,-0.285168,-0.267257,-0.258301,-0.276213,-0.267257,-0.276213,2
0.003245,0.003718,0.005139,-0.530192,-0.530192,-0.529718,-0.528771,-0.526876,-0.525928,-0.524981,-0.523086,-0.522138,-0.521665,-0.520243,-0.51977,-0.51977,-0.518822,-0.518348,0.451881,0.453302,0.453302,0.454723,0.455197,0.455197,0.456144,0.456144,0.457092,0.457566,0.457566,0.457566,1.243982,0.001113,-0.202834,-0.203545,-0.203545,-0.203545,-0.202834,-0.202834,-0.203545,-0.204256,-0.205677,-0.216336,-0.238365,-0.270343,-0.29024,-0.31298,-0.318665,-0.321507,-0.322218,0.402611,0.513467,0.545445,0.542603,0.544024,0.547577,0.552551,0.555394,0.560368,0.561079,0.5625,0.564632,2
-0.279301,-0.71939,-0.755315,-0.764769,-0.76666,-0.763824,-0.76666,-0.768078,-0.768078,-0.768078,-0.45042,-0.545907,-0.050984,0.087992,0.268093,0.305909,0.340889,0.367833,0.366415,0.386269,0.363579,0.363579,0.363579,0.363579,0.364997,0.366415,0.367833,0.364997,0.364997,0.364997,1.076183,1.07831,1.069801,-0.332716,-0.544016,-0.589396,-0.602868,-0.612085,-0.614213,-0.61634,-0.61634,-0.614213,-0.201541,-0.069656,0.134553,0.220349,0.356489,0.361452,0.363579,0.361452,0.359325,0.357198,0.363579,0.361452,0.361452,0.365706,0.363579,0.361452,0.363579,0.363579,0.363579,2
-0.244157,-0.250626,-0.250626,-0.257095,-0.257095,-0.257095,-0.250626,-0.244157,0.344509,0.376854,0.376854,0.389791,0.376854,0.376854,0.370385,0.370385,0.370385,0.370385,0.363916,0.370385,0.22807,0.027535,0.098693,0.189257,0.208663,0.221601,0.22807,0.241008,0.241008,0.241008,-0.163296,-0.163296,-0.153593,-0.153593,0.00166,0.00166,0.00166,0.00166,0.00166,0.00166,0.00166,0.00166,0.011363,0.00166,0.011363,0.011363,0.03077,0.050176,0.05988,0.069583,0.088989,0.108396,0.428604,-0.638757,-0.852229,-0.871636,-0.871636,-0.881339,-0.891043,-0.900746,-0.900746,2
0.056154,0.057377,0.057377,0.057377,0.056154,0.056154,0.056154,0.056154,0.057377,0.054931,0.054931,0.054931,-0.619977,-0.622423,-0.622423,-0.622423,-0.623645,-0.623645,-0.622423,-0.622423,-0.622423,-0.622423,0.06349,0.127068,0.120955,0.120955,0.120955,0.120955,0.122178,0.120955,0.831932,0.831932,0.833766,0.831932,0.830098,0.830098,-0.279466,-0.283134,-0.284968,-0.284968,-0.284968,-0.283134,-0.284968,-0.284968,-0.284968,-0.283134,-0.283134,-0.284968,-0.284968,-0.284968,-0.284968,-0.283134,0.617355,0.747568,0.732896,0.731062,0.732896,0.73473,0.73473,0.736564,0.73473,2
0.208148,0.248165,0.235827,0.244272,0.240344,0.232908,0.228268,0.239597,0.224592,0.238551,0.223844,0.249073,0.199486,0.287373,0.048172,-0.291219,0.003821,0.005508,0.059107,0.047284,0.078976,0.063835,0.087766,0.066965,0.13806,0.258871,0.217086,0.248779,0.223362,0.245445,-0.125458,-0.11532,-0.120466,-0.123741,-0.13227,-0.118299,-0.134298,-0.077015,-0.355388,-1.069793,-1.057737,-1.194294,-0.878117,0.0075,-0.120706,-0.063196,-0.095017,-0.084589,-0.099716,-0.097501,-0.099206,-0.103962,-0.10473,-0.105341,-0.10483,-0.104827,-0.105206,-0.104987,-0.104689,-0.105066,-0.105135,1
-0.408754,-0.408754,-0.408754,-0.408754,-0.40995,-0.408754,-0.407557,-0.407557,-0.408754,-0.407557,-0.407557,-0.407557,-0.40636,-0.408754,-0.408754,-0.408754,-0.408754,-0.408754,-0.407557,-0.408754,0.321166,0.311594,0.310397,0.311594,0.311594,0.311594,0.311594,0.311594,0.311594,0.311594,0.997838,0.996043,-0.079093,-0.080888,-0.079093,-0.082683,-0.082683,-0.082683,-0.082683,-0.082683,-0.082683,-0.082683,-0.082683,-0.082683,-0.080888,-0.080888,0.900914,0.917068,0.899119,0.900914,0.899119,0.904504,0.906299,0.904504,-0.034221,-0.079093,-0.079093,-0.079093,-0.080888,-0.082683,-0.082683,2
-0.237823,-0.237823,-0.23128,-0.244366,-0.237823,-0.244366,-0.244366,-0.244366,-0.237823,-0.244366,0.357574,0.403374,0.396831,0.390288,0.390288,0.390288,0.383745,0.383745,0.383745,0.383745,0.390288,0.377202,0.239803,0.036976,0.108947,0.200546,0.220175,0.23326,0.246346,0.246346,-0.162581,-0.152766,-0.152766,-0.152766,-0.142952,-0.142952,0.033704,0.02389,0.02389,0.02389,0.02389,0.02389,0.02389,0.02389,0.033704,0.02389,0.02389,0.033704,0.043518,0.063147,0.082775,0.082775,0.102404,0.426274,-0.515893,-0.869206,-0.888834,-0.888834,-0.888834,-0.898648,-0.898648,2
0.169135,0.166375,0.169135,0.167065,0.164995,0.159475,0.158785,0.157405,0.154645,0.153955,0.152575,0.151885,0.149125,0.149815,0.149815,0.149125,-0.558099,-0.560859,-0.562929,-0.562239,-0.562239,-0.562929,-0.562239,-0.397335,0.107727,0.116697,0.03528,-0.048208,-0.096506,-0.142044,0.379232,0.348183,0.317134,0.296435,0.275736,0.261246,0.248827,-0.215871,-0.216906,-0.217941,-0.218976,-0.217941,-0.216906,-0.217941,-0.218976,-0.214837,-0.214837,-0.212767,-0.212767,-0.212767,-0.210697,-0.215872,-0.208627,-0.197242,-0.193102,0.413386,0.625553,0.825301,0.841861,0.879119,0.871875,2
0.341174,0.341174,0.326868,0.341174,0.341174,0.326868,0.319715,0.326868,0.326868,0.334021,0.341174,0.341174,0.341174,0.341174,0.341174,0.341174,0.341174,0.341174,0.341174,1.492788,-0.116611,-0.295433,-0.28828,-0.28828,-0.309739,-0.295433,-0.281127,-0.302586,-0.302586,-0.302586,-0.932039,-0.932039,0.044329,0.044329,0.044329,0.044329,0.0336,0.0336,0.0336,0.001412,0.0336,0.0336,0.0336,0.012141,0.02287,0.0336,0.0336,0.001412,0.02287,0.0336,0.430585,-0.59943,-0.867663,-0.878393,-0.92131,-0.92131,-0.899851,-0.867663,-0.878393,0.0336,0.0336,2
0.214653,0.214653,0.215366,0.21394,0.211088,0.211088,0.208237,0.206811,0.206098,0.204673,0.200395,-0.48467,-0.49465,-0.496076,-0.49465,-0.49465,-0.496076,-0.498214,-0.498927,-0.49964,-0.501066,-0.503204,-0.350651,0.126257,0.173306,0.089188,0.004357,-0.045544,-0.084039,-0.117543,0.404632,0.374691,0.353305,0.335127,0.319088,0.306256,-0.151404,-0.156751,-0.155682,-0.154612,-0.153543,-0.154612,-0.154612,-0.154612,-0.156751,-0.154612,-0.152474,-0.153543,-0.149266,-0.140711,-0.137504,-0.123603,-0.124672,-0.130018,0.471998,0.675165,0.864431,0.88154,0.892233,0.907203,0.912549,2
