@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute target {1,2}

@data
0.671748,-1.600845,1.600796,-0.679861,-0.473457,1.77378,1.070275,-0.880221,-0.797784,-0.75099,-0.715445,-0.691265,-0.78856,1.975198,-0.506679,1.758807,3.028207,-1.833519,2.567503,-0.565079,-0.416664,-0.744616,2.466806,-1.022009,1.289271,-1.213823,-0.358418,-1.033167,0.425274,1.281484,4.261895,2.220576,0.569694,1.378573,-0.995346,2.166967,-1.18303,-0.796296,-0.542133,1.602281,-0.000101,-1.093904,1.133597,-0.980423,-0.649907,1.782811,-1.366748,-0.778912,1.412528,-0.246857,-1.446815,-0.796842,-0.588332,-1.694741,-1.088899,-1.153568,1.443108,3.308268,-0.770564,-0.47547,2.079152,1.097127,0.628378,-1.378475,2.794638,0.409019,1.989619,-0.669399,-0.664127,-0.550378,1.624644,0.123592,-1.383638,-1.018482,-0.345721,-0.897742,-0.987978,-1.040937,1.280269,-0.447546,-0.28599,1.590454,1.84219,-0.85594,0.754177,-1.329104,-0.219619,-2.275101,0.229068,2.778705,-0.802933,-0.850535,0.913596,-1.139687,-0.842085,-1.551122,-0.228021,-0.119356,1.63346,0.20549,-1.51989,-1.426514,0.990608,-1.319358,-1.212269,-1.405584,-0.645049,-1.029288,-1.320628,1.380848,1.073005,-0.349071,-0.494152,-0.487639,0.303314,-0.589086,-0.764373,-0.772635,-0.785562,-0.823203,-1.01632,-0.099667,-0.243517,-1.287942,2.130294,1.927689,0.062703,-1.108977,-0.802247,-0.667031,0.195638,2.573314,2.918092,-1.228951,-0.77907,-0.587609,-0.319957,1.8915,2.156492,-0.434778,-1.439356,-1.169931,-0.954354,0.623238,-1.568011,-1.431997,-1.64911,-0.11239,0.599154,2.932975,-0.23562,-0.418902,-0.434914,-0.381731,1
1.580978,1.029002,-1.017639,0.683128,0.726808,-1.012011,-1.241369,0.815633,1.350007,-0.316516,0.73151,-1.202525,-0.439319,-1.826538,-1.391771,3.415196,-1.321965,-1.298757,0.117235,0.113614,-0.568802,-0.729621,-0.940977,-0.258849,0.180646,0.799989,-1.397515,1.648176,-1.153066,-0.472425,-0.7185,-0.769016,-0.798086,-0.834738,-0.995502,-0.201638,-0.080695,-0.358133,-0.767443,-1.098624,3.845495,-0.998408,0.757476,0.854453,1.120834,-1.273383,-1.057437,-1.001101,-0.978467,-0.971769,-0.980275,-1.019811,-1.228203,0.733067,1.0222,-0.532874,-0.686835,-0.159087,2.460788,-0.929265,1.617074,-1.618379,-1.282478,-1.344002,0.946121,3.192867,3.378012,-0.321229,-1.341668,-0.949735,1.596936,-1.383697,3.199395,3.435055,0.529039,0.652928,-1.860899,-1.552391,-1.660928,0.666178,-0.043799,2.391693,0.605215,-1.025264,2.078479,-0.665972,-0.763881,3.283919,0.379857,-0.869179,-1.015225,3.188394,1.160919,-1.244846,0.747929,-0.256006,-0.436049,-0.811152,2.834119,-0.574826,1.15206,0.172739,-0.620305,-0.572326,1.221932,-0.625411,0.969727,0.834963,-1.05167,0.551696,-1.479333,-1.24257,-1.17861,-1.181032,-1.316009,1.040485,1.39302,0.701317,-0.810611,1.619667,1.41718,2.455208,1.377289,-1.722057,-0.081753,-2.290398,-0.156909,-0.15544,-0.359908,-0.036337,-1.22265,0.746265,-1.154096,-0.119897,-0.001802,0.216463,-0.983484,0.774862,1.000722,-1.067344,3.492712,-1.806792,-0.132768,0.80971,-1.367128,1.054052,-0.961065,-1.112208,-1.047525,-0.997443,0.661802,-0.01904,1.005157,-1.614906,1
-1.406182,-0.785993,0.526997,-0.667544,-0.814,-0.910026,-1.072329,1.01077,1.06095,-0.203874,1.081752,0.235643,-1.407783,-1.423608,0.34442,3.589224,-1.348416,2.91335,-0.737162,0.247363,0.707293,-0.733157,1.564975,-0.960306,-1.057025,-1.159735,-1.396035,2.418361,2.61074,0.020539,1.486804,-0.0973,0.635915,2.475854,-0.265717,1.355092,-0.875546,-0.299013,1.821128,1.4109,-0.120338,-0.161939,2.625094,0.641251,0.375587,0.722711,3.574475,1.188564,-0.062142,-0.020218,-1.209135,0.945706,0.771567,-1.144426,-0.596517,2.691429,-0.476456,-1.535274,1.039352,-1.016607,-0.930663,1.616393,0.739029,0.925292,-0.785838,-1.699231,-1.154992,0.619161,0.309719,0.677736,0.604724,0.554936,-1.036168,-0.893928,1.841856,-0.849629,0.881991,-1.468677,-0.598154,-0.651982,0.584807,-1.253591,-0.808236,-1.433456,-1.315267,-1.098147,-1.1834,-1.340635,-1.269759,4.023453,3.531606,0.518877,-0.80003,0.413524,0.707162,0.860222,0.762259,0.809776,-0.736167,-0.827953,-0.725213,0.878794,0.523242,0.62752,-0.8045,-0.891966,-0.923184,-0.94075,-0.957171,-0.990706,-1.170593,0.248734,0.863815,0.935759,-1.544879,-1.187488,0.527974,-0.243157,-0.942014,-0.516205,-1.854671,-0.688359,-0.718075,-1.583981,-1.490565,-1.782915,0.075384,-1.169528,0.871952,-1.562923,1.694155,2.002592,-0.504707,-0.747937,-0.843198,0.960591,-1.552118,1.640897,0.910838,0.63586,-1.488441,1.380129,0.830969,-0.413885,-0.872699,1.07873,-0.748173,-0.515953,-0.135343,0.667964,-1.086234,-0.552322,-1.028386,-1.154279,2
0.35377,-1.409469,1.56378,-0.64154,-1.75029,0.34205,-2.1641,-0.937312,-1.69334,0.18805,-1.012139,-1.462744,-0.21572,2.181496,-0.311092,-0.430893,-0.329276,1.979045,0.825268,-0.944213,0.55268,-1.317301,-1.252152,-0.590579,-1.099431,1.392155,-0.835934,4.197913,-1.01343,1.094664,-1.490347,0.225367,1.193891,0.506905,-1.492809,-1.356444,-1.358558,-1.542197,2.620316,-0.730866,-0.866041,-0.865523,0.953953,-1.383666,-1.478969,2.947203,4.002951,-0.851582,-0.924445,-0.96632,-1.00344,-1.049435,0.652082,-0.472076,-0.618115,-0.843323,4.1686,-1.364071,2.508517,-0.777829,1.003885,-1.134779,-1.018001,-0.989632,-0.733485,1.752157,-0.396172,-0.171623,-1.649328,0.47475,1.636176,0.076239,-1.056374,-1.055239,-1.051204,-1.042751,0.908119,-0.819296,1.889761,-0.586588,1.260004,1.072028,1.28174,-1.410174,0.607172,1.718706,-0.235499,0.632317,0.21925,1.459692,-0.362587,-1.070526,2.524709,0.221842,0.046514,2.103385,-0.523364,0.238169,3.096134,-1.419231,1.302443,-1.686375,-1.577149,1.263409,-1.047444,2.313563,1.564975,0.599173,-1.409405,-0.4693,-0.871268,3.281464,2.444455,-2.057702,2.025491,0.511067,-1.375253,-0.28884,0.97177,-0.714395,-0.808722,-0.854722,-0.905385,-1.035052,1.964767,-0.635058,-0.902633,0.088787,2.665623,-1.048589,-0.829477,-0.721198,-0.209267,-1.473216,0.694235,0.905127,0.904336,-0.685241,-0.241529,0.573718,-1.463025,0.901299,1.035317,-0.710036,-0.656204,-0.561126,-0.353922,1.990237,-0.243337,-1.386848,-0.969599,-0.695601,0.813284,-1.028157,1
1.334805,1.271919,1.408545,-0.125937,1.214295,-1.743247,1.389923,-0.10846,-0.223297,-0.133209,1.264529,-0.655456,-1.203747,-0.950287,-0.928898,-1.031442,2.135225,-1.0362,0.980794,-0.302015,-0.475755,-0.587335,-0.803002,1.689718,-0.202982,-0.325584,-0.362749,-0.369534,-0.352606,-0.298942,-0.139943,4.353693,-1.319365,-0.885818,-0.785859,-0.758253,-0.784871,-1.034643,0.207648,0.144813,-0.953281,-0.756991,-0.60809,-0.112294,-0.179008,1.785788,3.743607,-0.64689,-1.218782,2.444674,0.259724,0.112643,2.275364,-0.36166,-0.348716,-0.34967,-0.347246,-0.33878,-0.322208,-0.293571,-0.243745,-0.147326,0.10212,2.97364,-0.198391,-1.33848,-0.906453,-0.780618,-0.719254,-0.683685,-0.661635,-0.648134,-0.641116,-0.640127,-0.646163,-0.662475,-0.697713,-0.779682,-1.072437,1.327489,-0.451646,1.883614,2.607398,6.723349,-1.027676,-0.578572,-0.481636,-0.440359,-0.41526,-0.395793,-0.378288,-0.362179,-0.353429,-0.430707,0.132735,2.918465,-0.086341,1.958558,3.393549,-0.745019,-0.527078,-0.437986,2.219427,0.109027,3.375275,1.290621,1.338839,-0.514938,-1.31629,-0.844488,-0.576332,4.235056,-1.734962,0.977473,-0.322346,-0.299383,-0.086448,1.466059,-1.331874,-0.73184,-0.402257,1.264097,1.055999,-1.19562,-0.920689,-0.795849,-0.703152,-0.604875,-0.439827,0.464119,-1.238762,-0.840383,-0.688435,-0.53602,-0.140508,0.222283,-1.604162,-0.191457,0.19389,-1.61206,-1.121186,-0.950102,-0.76038,0.995637,-1.449461,-1.229232,-1.191435,-1.220295,-1.331507,-1.703647,0.511711,3.805631,-0.478174,-1.109367,2
1.312146,3.259818,-1.279487,2.260575,1.976954,-1.049916,0.815609,0.65254,-1.925923,-1.338415,-1.006418,1.399366,1.119532,-1.437047,-1.333003,-1.351119,1.172137,0.540439,-0.180189,0.37156,-0.513322,-0.627169,-0.598424,0.847382,4.200795,-1.348487,-1.058528,-1.009307,-1.010745,-1.080087,3.487339,1.156959,-0.186586,-0.028793,-1.270383,-0.978778,-0.526174,1.805934,-1.767689,0.995871,3.061913,0.012729,-0.762705,1.960616,-0.957194,-0.802407,-0.799154,-0.802501,-0.763401,-0.079605,-2.097209,0.365132,0.686192,-0.67308,-1.21872,1.085026,-0.542449,-0.197631,-0.494896,-0.598945,-0.678871,-0.776647,-1.045214,-0.397856,-1.026332,0.508489,-0.341067,-0.510653,-0.716493,2.063088,0.042173,1.201628,-1.135677,-0.348119,-1.630892,0.939855,1.807868,-0.78696,-0.760928,-0.817811,1.361226,-1.183333,-1.690041,0.959116,3.822974,0.136495,-0.14326,-0.262606,-0.331585,-0.379654,-0.420666,-0.464644,1.5376,0.469135,-0.147779,-0.212679,-0.206437,-0.147851,0.025551,1.36509,-0.422157,3.771654,1.425329,1.340057,-0.558557,2.444739,-0.39659,-0.330431,0.588536,-0.371005,1.758045,-0.839047,-0.704302,-0.653495,-0.622905,-0.599639,-0.578114,-0.551441,-0.4864,1.61591,0.370172,-0.372072,-0.425066,-0.493538,3.062808,2.309426,0.712744,-1.105329,-0.594332,-0.272577,1.606426,-1.253146,-0.766217,-0.459034,2.150029,-1.218646,-0.89858,-0.76717,-0.658025,-0.481291,1.347382,-1.129493,-0.882494,-0.794567,-0.741207,-0.7,-0.66292,-0.625043,-0.579646,-0.488118,-0.588431,-0.473057,-0.357403,-0.128683,1
-1.106097,-1.791753,4.400886,0.184384,-0.288971,-0.273846,-0.59739,3.217835,-0.138291,-0.329383,-0.524505,-0.119136,5.260072,-0.957042,-1.466736,1.962143,-0.438417,3.368604,0.318173,0.049855,-0.065136,-0.133813,-0.182602,-0.222108,-0.258453,-0.297244,-0.347879,-0.444065,3.35945,-0.442854,-1.029485,1.775795,0.321645,0.125221,0.055713,0.030682,0.033041,0.063978,0.144557,0.372894,2.15857,-1.201996,-0.595678,-0.432624,-0.346795,-0.278713,-0.19589,-0.016654,2.744367,-0.776094,-0.52976,-0.44711,-0.400299,-0.365218,-0.332447,-0.294875,-0.241888,-0.146979,0.099673,2.349127,-1.485741,-0.984883,-0.95503,-1.356896,6.228095,-0.083363,-0.219881,-0.271336,-0.295137,-0.307247,-0.31351,-0.316495,-0.317475,-0.31714,-0.315889,-0.313968,-0.311539,-0.308723,-0.305629,-0.302379,-0.299146,-0.296208,-0.294058,-0.293631,-0.296834,-0.30797,-0.338407,-0.427688,-0.839567,2.114065,0.516907,0.425537,0.528107,0.88426,4.586395,3.682272,2.387608,3.159078,1.256248,-1.318615,-0.741276,-1.3972,2.92441,-1.339585,-0.912005,-0.785907,-0.715604,-0.665613,-0.62419,-0.584502,-0.538999,-0.472035,-0.326399,0.53398,-1.465437,-1.005616,-0.966509,-1.255836,0.176,-0.412097,-0.499628,-0.533655,-0.554174,-0.572628,-0.596145,-0.635339,-0.72063,-1.027692,2.475104,0.025308,-0.094831,0.212482,-0.776414,-0.516036,-0.455588,-0.414022,-0.357569,-0.2281,0.617932,-1.183931,-0.793952,-0.703353,-0.666237,-0.648765,-0.641251,-0.640046,-0.643682,-0.651743,-0.66452,-0.683029,-0.709328,-0.747406,-0.805548,-0.90379,1
0.624538,3.357084,-1.656022,-1.384944,-1.51005,0.119531,0.733327,0.995881,-0.755757,-1.573366,0.904398,3.820988,-0.602492,0.406674,0.623813,-0.887015,-0.627738,1.227034,0.797833,-1.239241,-1.024145,-0.370706,0.665792,-1.242042,0.514144,1.938136,-0.566037,1.903266,-1.994065,-1.08127,2.647483,-1.15963,-1.313248,1.787419,0.748962,0.886837,3.490454,-0.735138,2.347311,1.264228,-0.407499,0.274043,-0.970691,-1.048435,-1.243206,0.89036,0.311696,-1.398654,-0.969238,-0.983163,-0.972244,-0.940632,1.848326,-1.343008,0.530365,-0.750994,-0.806016,-0.656827,0.772775,1.139106,0.258083,0.96069,-1.686009,0.444261,3.252461,0.10633,1.010786,0.680322,-0.605696,-0.651058,-0.286691,-1.224421,-1.000739,-1.075419,1.007166,0.836857,-1.297404,-0.794966,-0.539132,-1.219789,2.389582,1.509584,2.170354,-1.126793,-1.03016,-1.090695,-1.425365,2.684608,-0.444427,0.475666,-0.164425,2.12287,-0.896523,0.396431,-1.342138,-1.078211,-1.061051,-0.427643,-1.129139,-0.947237,-0.872034,-0.748491,0.206829,-1.440281,-1.217738,1.066152,-1.003067,-1.018039,-1.025207,-1.041522,-1.09366,0.870149,-0.041384,1.881542,-1.79204,-0.602915,-0.645016,-1.639326,-0.442228,-0.344056,-1.668611,-1.709651,2.192753,-0.354355,2.944693,-0.077285,0.132617,2.135405,0.893325,-1.277926,-0.251925,-0.862055,1.126553,1.735011,-1.112956,1.965981,-1.030829,-0.336296,1.988455,-1.006333,1.259072,0.876485,-0.034799,-1.601648,-1.859301,1.7892,0.996919,-1.293725,-1.454648,1.640868,0.825155,-0.529234,1.49293,0.289279,1
1.873847,0.689983,-0.276391,-1.544471,2.05769,-0.085033,-0.985945,-0.744985,-0.28351,-0.305393,-1.706021,-1.228218,-2.030306,1.059726,0.922699,0.497595,0.668691,-0.99174,-0.298526,-1.243264,-0.801428,2.045258,-1.214752,0.298998,-2.264557,2.03651,-1.019345,-1.617264,-0.383792,-1.215348,0.697738,-0.221597,0.932798,-0.833075,-1.18577,-0.669065,0.825382,-0.44389,-0.55893,-0.565944,-0.463368,0.783406,0.671285,-1.333155,2.703256,-1.691276,0.065465,2.056969,-0.351752,0.530146,-1.876929,0.8784,-0.56984,2.624942,-1.146489,-0.971194,-0.932943,-0.920191,-0.918463,-0.925797,-0.9413,0.488427,-0.354696,1.027285,-0.321701,0.553121,0.368914,0.067288,2.638265,3.803076,1.619061,-0.66777,1.691834,-0.452767,-0.518575,-0.482078,-0.337053,0.739748,-1.125871,1.02893,3.214487,0.962793,1.899454,-1.282611,-0.857432,1.020189,-0.086776,-0.362351,-1.893883,0.040906,-0.855055,-1.100579,0.56307,3.167646,-0.779245,-0.435987,0.762336,0.84161,1.305124,-0.891052,1.194076,0.92054,-0.64441,1.021195,-1.555966,-1.306838,-1.364455,1.146662,-1.111637,-0.922564,-0.693108,0.09604,1.329234,-1.280145,-0.985715,3.543814,0.924699,0.041765,-1.532589,-0.841637,-1.221836,0.467388,-0.3105,1.297039,0.544096,-0.835353,0.034221,0.291957,-1.5297,0.971698,-1.113089,0.425555,0.945619,-0.336495,-0.12211,1.691848,1.731961,0.362912,-1.629755,-1.531676,2.111314,2.393389,-1.248512,0.28951,-1.444868,-1.320865,0.671554,-1.500207,1.208065,-1.861111,-1.850849,-0.833078,3.822162,-0.706854,1
-0.955619,-0.968298,-0.927168,-1.013115,1.272228,-0.3011,-1.033143,-0.854643,0.620109,0.277717,-0.671465,-0.499166,-0.560455,-0.511818,-0.357513,0.498842,0.757129,0.600598,-2.229866,1.998809,-0.576388,-0.889682,-1.176186,2.05608,-0.385019,-0.540287,-0.591598,-0.614436,-0.627861,-0.64922,-0.803957,1.990035,-0.908519,-0.600827,0.202195,-1.515346,0.5393,2.053956,1.408861,-0.535506,1.936663,0.363316,1.302278,1.704348,-0.534747,-0.00227,0.140862,-0.844138,1.602141,-0.315223,0.995177,-0.312945,0.027402,-1.613565,-0.67386,-1.091885,-0.774133,1.358254,-1.800885,-1.822971,2.015254,-0.515577,-0.671158,-0.710678,-0.706978,2.883717,1.851164,-0.524931,-0.595905,-0.54958,-0.705802,-0.628553,-0.568011,-0.442525,0.415876,-1.01305,0.935,-1.043669,-0.887476,0.641474,-0.191208,0.274439,1.870361,-0.025366,-1.239273,-0.980013,-1.040882,0.9985,2.967714,-1.219784,0.007906,-0.381429,0.138305,-1.140386,-0.485001,1.85809,-0.641784,0.958496,-1.105975,-0.923865,-0.808194,-1.401524,2.328103,-0.327804,-0.119415,1.212859,-0.924691,-0.607207,0.350321,-1.33204,-1.295791,0.28954,-0.345668,0.068979,-0.920246,0.58134,-1.364433,-1.449228,1.97207,1.590015,-1.315437,-0.131404,-0.557466,-1.036857,3.138177,0.180528,0.673725,2.273469,1.823568,1.7228,4.440878,-0.022743,0.349908,0.29847,0.705695,-0.491459,-1.351473,0.581657,-1.884338,2.627696,0.085906,-0.372902,3.515209,-0.594144,0.608621,0.670219,-1.342793,-0.466033,-1.25045,0.428437,-0.950446,0.149276,-0.568509,-0.933673,1
-0.561027,-0.564805,-0.401085,0.596209,-0.336666,-0.266319,-0.262589,-0.101199,2.438245,3.050384,-1.443733,-0.72973,-0.751603,-0.730469,-0.722424,-0.732722,-0.782923,-1.02785,0.875344,-0.220134,1.869496,1.496429,-0.711693,-0.453608,-0.815611,2.345841,-0.643874,-0.737931,-0.752135,-0.790083,-0.891052,-1.321158,2.385255,-0.131058,-0.311221,-0.372756,-0.39866,-0.407495,-0.404612,-0.39001,-0.358372,-0.291545,-0.112191,1.261128,-1.386891,-0.774275,0.260658,-0.523935,-0.571125,-0.593254,-0.650195,-0.972463,2.088912,2.859573,-1.189086,-0.722195,-0.594758,-0.519305,-0.441599,-0.293363,1.42315,-0.87148,-0.644253,-0.543287,-0.444051,-0.259177,1.616428,-0.898169,-0.476839,1.666511,-1.272994,-1.000706,3.365232,-0.941837,-0.810819,-0.7687,-0.745369,-0.730547,-0.721185,-0.716298,-0.715973,-0.72137,-0.735559,-0.767172,-0.865202,-0.777591,-1.181796,-0.500471,2.629288,0.228203,3.930666,-0.883283,1.457575,1.982611,4.097803,0.609644,0.618096,-0.88741,2.235204,0.005359,0.822091,-1.756987,6.831852,1.822451,-0.21098,3.136993,-0.966117,1.524407,3.024405,-0.294041,2.546343,0.471879,-1.323111,-0.918545,-0.773705,-0.66417,-0.503855,0.670913,1.805232,2.219688,1.682412,-1.016007,-0.982781,-0.898263,-0.824971,-0.70823,0.014229,-1.419111,-1.165724,-1.148486,-1.233053,-1.609228,0.336009,0.247981,-0.513143,-0.746198,1.538174,-0.978933,0.820519,-0.55684,-0.038233,-0.354597,-0.432842,-0.472214,-0.496324,-0.512515,-0.52397,-0.532343,-0.538601,-0.543372,-0.547116,-0.550233,-0.55316,-0.556496,1
1.674181,-0.720358,-0.726692,-0.714538,-0.661436,-0.291136,-1.223914,-0.995681,-0.95505,-0.947397,-0.954507,-0.974216,-1.014761,-1.151834,-0.834704,-1.051251,-1.324974,1.246837,-0.747523,-1.098301,1.019056,-0.744491,-1.134863,1.617511,-0.914582,0.487518,-0.370188,-0.53239,-0.618026,-0.681502,-0.741059,-0.811524,-0.924405,-1.264794,0.218232,3.615115,0.451403,0.751971,-0.237809,-0.409227,-0.541082,2.004139,2.782639,0.339585,-1.737878,-1.741321,0.619616,-0.905927,1.621003,-0.303796,-0.470638,-0.341893,-1.397263,-0.007774,-0.647747,-1.039204,0.289937,-0.405592,-0.548041,2.63284,2.56661,0.09973,-0.094956,-0.817818,1.828779,1.493656,-0.837939,1.759763,1.128646,-0.101807,-0.274671,0.15866,-0.391346,-0.44888,3.904004,-0.330757,-0.231273,2.768738,1.351837,-0.1294,-1.737737,1.486288,-0.512886,0.240923,-1.227694,0.91143,2.466516,-0.944699,-1.052754,-1.376329,-0.210579,-1.131546,0.997036,-0.449399,-0.233533,-0.414062,-0.376925,1.366183,-2.028964,0.753813,-0.38287,-0.586819,3.058515,-0.403686,-0.469755,-0.485953,-0.478618,-0.440616,-0.312152,1.32884,-1.068696,-0.832864,-0.768048,-0.73964,-0.725081,-0.717561,-0.71358,1.770242,-0.801707,-0.893312,1.418173,4.705437,-1.226702,3.367348,1.432405,1.341913,-0.353571,-0.623429,-0.191041,-0.340986,-0.35289,2.13321,0.074514,-1.161342,-0.801855,-0.658985,-0.477193,1.231971,-0.473809,0.994089,-0.395293,-0.486449,2.982896,0.65926,-1.690334,-1.418211,-1.670574,1.36872,-0.601694,1.839355,-1.186873,-1.156064,1.538985,-0.594569,1
-0.798713,-0.769067,-0.724305,-0.618187,0.639824,3.747543,0.678436,-0.461645,-0.646208,-0.514001,0.727309,-1.107066,-0.670602,1.065825,0.205252,-1.734847,-1.760557,3.836707,-1.052972,-1.082777,-1.160153,-1.463542,-0.02175,-0.744663,-0.888633,-1.08047,1.123543,-0.580029,-0.685288,-0.71801,-0.725999,-0.714707,-0.649041,-0.749069,-0.577228,0.881375,0.400032,0.295891,1.684427,-1.909521,3.470225,0.98293,-1.352985,2.694045,-0.860228,-1.248945,0.553674,-0.487641,-0.608755,1.45522,-1.034004,1.387934,-0.119048,1.137428,0.898497,3.791119,-0.609852,1.204581,-1.407319,0.875476,1.117463,1.093626,0.082548,2.168786,-0.597274,1.345829,3.006335,-0.448602,-0.160437,-1.867329,-1.490113,-1.497548,1.280977,-0.838126,0.024862,-2.131646,0.850004,1.556729,0.205618,0.51645,0.380216,-0.924207,1.192322,-0.424352,-0.589984,-0.659588,-0.701049,-0.736222,-0.747047,0.49721,-0.222817,2.380571,-1.214602,-0.998746,-1.094168,3.432212,1.226177,-1.484295,4.919043,-0.031867,-1.790053,0.615905,-0.366986,1.545692,-0.665999,-1.574309,-1.240793,-1.092548,-0.208216,-2.282036,0.947273,-0.933071,-0.198155,0.352197,0.204783,2.000721,1.692128,-0.155593,-0.382426,-0.476134,-0.522334,-0.54187,-0.538931,-0.504723,-0.387029,1.447905,-0.716533,0.92903,-1.456158,-1.147495,-1.100803,-1.25872,1.448679,0.692367,-0.618972,-0.527365,-0.833862,1.889052,-0.236827,-0.35155,-0.271108,2.509106,0.768055,-1.400256,-0.971742,-0.123961,1.853252,-0.690087,-0.818895,1.34712,-1.085711,-0.907883,-0.855638,-0.824921,1
