@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute target {1,2}

@data
-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,1.752206,1.752206,1.752206,1.752206,1.752206,1.752206,1.752206,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,0.358854,0.576698,0.589429,0.604989,0.614891,0.623379,0.630452,0.640354,0.653085,0.664401,0.671474,0.678547,0.684205,0.688449,0.695522,0.699766,0.704009,0.709668,0.713911,0.715326,0.713911,0.712497,0.712497,0.711082,0.712497,0.712497,0.70118,0.612062,0.496068,0.469191,0.459289,0.459289,0.457874,0.45646,0.45646,0.457874,0.459289,0.459289,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,-1.142005,2
0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,10.776507,-0.371683,-0.386199,-0.386199,-0.386199,-0.357167,-0.386199,0.063793,0.078309,0.078309,0.078309,0.078309,0.078309,0.049278,0.092825,0.092825,1.384738,-0.328135,-0.313619,-0.342651,-0.342651,-0.313619,-0.328135,-0.328135,-0.342651,-0.313619,-0.328135,-0.328135,-0.328135,-0.328135,-0.328135,-0.328135,-0.328135,-0.328135,-0.328135,-0.328135,-0.328135,-0.313619,-0.328135,-0.328135,-0.328135,-0.328135,-0.328135,-0.342651,-0.342651,-0.342651,-0.342651,-0.342651,-0.357167,-0.342651,-0.328135,-0.342651,-0.342651,-0.342651,0.063793,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,0.078309,2
-1.148122,-1.148122,-1.150283,-1.150283,-1.148122,-1.150283,-1.150283,-1.150283,-1.150283,-1.150283,-1.150283,0.723313,0.699542,0.256535,0.033951,-0.087066,-0.162701,-0.212405,-1.148122,-1.150283,-1.148122,-1.150283,-1.148122,-1.150283,-1.148122,-1.148122,-0.290201,0.798948,0.889711,0.93077,0.958863,0.969668,0.965346,0.963185,0.958863,0.950219,0.943736,0.945897,0.935092,0.935092,0.932931,0.932931,0.93077,0.93077,0.928609,0.924287,0.926448,0.926448,0.93077,0.93077,0.922126,0.924287,0.935092,0.982634,1.010727,0.976151,0.95238,0.941575,0.932931,0.928609,0.932931,0.93077,0.932931,0.93077,-1.1438,-1.150283,-1.150283,-1.150283,-1.150283,-1.150283,-1.150283,-1.150283,-1.150283,-1.150283,-1.150283,-1.150283,2
0.908852,1.056981,1.048834,1.029683,0.978664,0.896778,0.659947,5.090193,-0.296455,-0.425634,-0.465351,-0.446282,-0.033785,0.941152,0.989336,0.9918,0.959145,0.869542,0.514201,4.794133,-0.06537,-0.466793,-0.277101,-0.378614,-0.432706,-0.415699,-0.445492,-0.488467,-0.415307,-0.488984,-0.483835,-0.459483,-0.444801,-0.420316,-0.40984,-0.416963,-0.419192,-0.420018,-0.420542,-0.420414,-0.420486,-0.420501,-0.420422,-0.420603,-0.420397,-0.420343,-0.419134,-0.364669,-0.364601,-0.364271,-0.377217,-0.364872,1.095235,1.081803,1.071183,0.954202,0.810851,0.665635,0.520967,0.375844,0.230586,0.085503,-0.059706,-0.204947,-0.350029,-0.495244,-0.64065,-0.785483,-0.930947,-1.075952,-1.221043,-1.366887,-1.510219,-1.651111,-1.786766,-1.907107,1
1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,-0.317481,0.09299,0.182223,0.235762,0.271456,0.307149,1.021011,1.021011,1.021011,1.021011,1.003164,1.003164,1.021011,1.003164,1.021011,-0.246095,-0.924264,-0.977803,-0.99565,-1.013497,-1.031343,-1.04919,-1.04919,-1.067036,-1.067036,-1.084883,-1.084883,-1.084883,-1.102729,-1.102729,-1.102729,-1.120576,-1.120576,-1.120576,-1.120576,-1.120576,-1.120576,-1.120576,-1.120576,-1.102729,-1.04919,-1.031343,-1.031343,-1.031343,-1.04919,-1.031343,-1.04919,-1.04919,-1.04919,-1.031343,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,1.021011,2
-1.218693,-1.218693,-1.218693,-1.220132,-1.218693,-1.220132,-1.220132,-1.220132,-1.220132,-1.220132,1.724568,1.724568,1.724568,1.724568,1.724568,1.724568,-0.795761,-1.218693,-1.218693,-1.218693,-1.218693,-1.220132,-1.220132,-1.220132,-1.220132,-1.218693,0.539208,0.575172,0.592434,0.605381,0.614012,0.621205,0.625521,0.631275,0.639906,0.647099,0.651414,0.65573,0.662923,0.6658,0.6658,0.670116,0.678747,0.684501,0.68594,0.690255,0.691694,0.696009,0.696009,0.698886,0.700325,0.700325,0.698886,0.690255,0.621205,0.563663,0.523384,0.460088,0.44858,0.444264,0.444264,0.444264,0.445703,0.445703,0.445703,0.447141,0.447141,-1.215816,-1.218693,-1.220132,-1.218693,-1.218693,-1.215816,-1.212939,-1.210062,-1.207185,2
-1.199017,-1.199017,-1.199017,-1.199017,-1.200463,-1.200463,-1.200463,-1.200463,-1.199017,-1.200463,-1.199017,1.758648,1.758648,1.758648,1.758648,1.758648,1.758648,1.758648,-1.199017,-1.199017,-1.199017,-1.199017,-1.199017,-1.199017,-1.199017,-1.199017,-1.199017,-0.386599,0.560259,0.541466,0.554477,0.564596,0.57616,0.583388,0.592062,0.596399,0.603627,0.615191,0.632538,0.641212,0.646994,0.652776,0.660004,0.664341,0.670123,0.670123,0.678797,0.683134,0.686025,0.68747,0.688916,0.688916,0.691807,0.690362,0.686025,0.67446,0.584834,0.480752,0.42582,0.409918,0.405581,0.404136,0.404136,0.407027,0.407027,0.405581,0.407027,-0.967724,-1.199017,-1.199017,-1.199017,-1.199017,-1.199017,-1.199017,-1.199017,-1.199017,2
0.788767,0.842724,0.842724,0.842724,0.788767,0.788767,0.788767,0.788767,3.972235,-0.829945,-0.883902,-0.883902,-0.883902,-0.775988,-0.829945,0.788767,0.788767,0.788767,0.788767,0.842724,0.842724,0.73481,0.788767,6.562175,-0.829945,-0.829945,-0.829945,-0.775988,-0.775988,-0.775988,-0.722031,-0.722031,-0.775988,-0.775988,-0.775988,-0.775988,-0.775988,-0.775988,-0.775988,-0.829945,-0.775988,-0.775988,-0.775988,-0.775988,-0.722031,-0.775988,-0.775988,-0.775988,-0.775988,-0.775988,-0.829945,-0.775988,-0.829945,-0.829945,-0.829945,-0.829945,-0.829945,-0.829945,-0.829945,-0.829945,-0.829945,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,0.73481,2
1.185365,1.207183,1.185365,1.185365,1.207183,1.185365,1.185365,1.185365,1.185365,1.207183,1.207183,1.207183,0.203542,0.203542,0.334451,0.399906,0.465361,0.508998,0.530816,1.185365,1.185365,1.185365,1.185365,1.207183,1.185365,1.207183,2.319916,-0.451007,-0.756463,-0.821918,-0.865554,-0.887373,-0.887373,-0.909191,-0.931009,-0.952828,-0.952828,-0.952828,-0.974646,-0.974646,-0.974646,-0.974646,-0.974646,-0.974646,-0.996464,-0.996464,-0.996464,-1.018282,-1.018282,-1.018282,-1.018282,-1.018282,-1.018282,-1.018282,-1.018282,-0.996464,-0.909191,-0.865554,-0.8001,-0.778281,-0.778281,-0.778281,-0.778281,-0.778281,-0.778281,-0.778281,-0.778281,-0.778281,1.207183,1.185365,1.207183,1.207183,1.185365,1.141728,1.098092,1.054455,2
-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,1.685258,1.685258,1.685258,1.685258,1.685258,1.685258,1.685258,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.246639,-1.245206,0.502187,0.537994,0.55375,0.56664,0.578098,0.588125,0.596718,0.602447,0.609609,0.615338,0.621067,0.626796,0.629661,0.633958,0.636822,0.641119,0.643984,0.649713,0.652578,0.656874,0.658307,0.659739,0.659739,0.662604,0.661171,0.662604,0.659739,0.652578,0.582395,0.522239,0.474974,0.417682,0.407656,0.407656,0.406224,0.404791,0.407656,0.403359,0.404791,0.404791,0.406224,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,-1.245206,2
-1.323769,-1.511841,-1.555467,-1.639139,-0.7867,1.272548,1.716144,1.79982,1.901788,1.973702,1.908834,1.887299,1.85551,1.748194,0.336247,-1.309679,-1.468259,-1.574002,-0.083349,0.343161,0.440216,0.459284,0.459589,0.459397,0.463411,0.461979,0.45891,0.46368,0.464088,0.46071,0.462068,0.459112,0.459139,0.459993,0.458323,0.460287,0.463261,0.463435,0.464194,0.461217,0.459708,0.462665,0.46335,0.463488,0.463204,0.463161,0.460081,0.459217,0.459949,0.465223,0.469175,0.475176,0.494493,0.565337,-0.963105,-0.994984,-0.979864,-0.972891,-0.97002,-0.968533,-0.968477,-0.968828,-0.96839,-0.96873,-0.968533,-0.968454,-0.968881,-0.968396,-0.968685,-0.968567,-0.968434,-0.968936,-0.967881,-0.965893,-0.961408,-0.949675,1
1.018813,1.018813,1.018813,1.039628,1.039628,1.039628,1.039628,1.039628,1.018813,1.039628,-0.188426,0.227864,0.331936,0.373565,0.394379,0.436008,1.039628,1.018813,1.018813,1.039628,1.039628,1.018813,1.039628,1.018813,1.018813,-0.334127,-1.041819,-1.041819,-1.062633,-1.062633,-1.083448,-1.083448,-1.083448,-1.083448,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.104262,-1.041819,-0.916932,-0.916932,-0.916932,-0.916932,-0.916932,-0.916932,-0.916932,-0.916932,-0.896118,-0.896118,1.018813,1.039628,1.039628,1.039628,1.039628,1.039628,1.039628,1.039628,1.039628,1.039628,1.039628,1.039628,1.039628,1.039628,1.039628,2
-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,1.744033,1.744033,1.744033,1.744033,1.744033,1.744033,1.689577,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,0.491566,0.607457,0.625609,0.642364,0.653535,0.660516,0.67029,0.678668,0.685649,0.695423,0.696819,0.702405,0.70799,0.714971,0.720556,0.723349,0.724745,0.728934,0.731726,0.734519,0.735915,0.734519,0.735915,0.733123,0.731726,0.726141,0.656327,0.540436,0.488773,0.476206,0.470621,0.469225,0.470621,0.470621,0.473414,0.472018,0.472018,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,-1.112765,2
-1.578505,-1.659161,-1.669066,-1.673311,-1.673311,-0.780437,0.27375,1.319446,1.533113,1.632164,1.70999,1.763761,1.722725,1.71848,1.722725,1.71848,1.71848,1.71848,-1.315312,-1.605391,-1.646426,-1.659161,-1.663406,-0.572429,0.129418,0.261014,0.2879,0.292145,0.2879,0.29639,0.292145,0.292145,0.29639,0.29639,0.300635,0.29639,0.292145,0.2879,0.2879,0.2879,0.2879,0.292145,0.292145,0.292145,0.292145,0.292145,0.292145,0.29639,0.29639,0.29639,0.29639,0.29639,0.29639,0.29639,0.292145,0.29639,0.29639,0.29639,0.292145,0.292145,0.292145,0.292145,0.29639,0.292145,-0.278106,-1.115795,-1.12004,-1.12004,-1.12004,-1.12004,-1.12004,-1.12004,-1.12004,-1.12004,-1.12004,-1.12004,2
1.065341,1.04656,1.027779,1.04656,1.065341,1.065341,1.065341,1.04656,1.065341,1.065341,-0.211783,0.351654,0.483123,0.539466,0.558248,0.577029,0.59581,1.065341,1.04656,1.04656,1.04656,1.04656,1.065341,1.04656,1.04656,1.065341,-0.136658,-0.869127,-0.887908,-0.963033,-0.981814,-1.000595,-1.000595,-1.019377,-1.019377,-1.038158,-1.038158,-1.056939,-1.056939,-1.056939,-1.07572,-1.07572,-1.07572,-1.07572,-1.07572,-1.07572,-1.07572,-1.07572,-1.07572,-1.07572,-1.07572,-1.07572,-1.056939,-1.019377,-0.944252,-0.92547,-0.944252,-0.963033,-0.963033,-0.944252,-0.944252,-0.944252,-0.944252,0.933873,1.065341,1.04656,1.065341,1.065341,1.065341,1.065341,1.065341,1.065341,1.065341,1.065341,1.065341,1.065341,2
-1.715627,-1.780402,-1.790708,-1.790708,-1.790708,-0.83822,0.470529,1.446571,1.635007,1.729226,1.794001,1.738059,1.733642,1.729226,1.729226,1.723337,1.733642,-1.418251,-1.720044,-1.762737,-1.775986,-1.780402,-0.62623,0.042131,0.183458,0.245289,0.245289,0.249705,0.249705,0.245289,0.245289,0.249705,0.245289,0.249705,0.254122,0.249705,0.249705,0.254122,0.249705,0.249705,0.249705,0.254122,0.249705,0.249705,0.249705,0.249705,0.249705,0.249705,0.254122,0.258538,0.258538,0.258538,0.258538,0.258538,0.254122,0.258538,0.258538,0.258538,0.258538,0.258538,0.254122,0.254122,0.249705,0.258538,0.249705,0.249705,0.254122,0.215846,-1.20626,-1.215093,-1.215093,-1.215093,-1.215093,-1.215093,-1.215093,-1.215093,2
-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,0.983868,0.980268,0.987467,0.987467,0.987467,0.983868,0.983868,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.197159,-1.197159,-1.204357,-1.200758,0.803915,0.789519,0.796717,0.796717,0.800316,0.803915,0.796717,0.800316,0.800316,0.800316,0.796717,0.796717,0.800316,0.800316,0.800316,0.803915,0.803915,0.796717,0.796717,0.800316,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,0.796717,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,-1.200758,2
-1.717042,-1.721456,-1.062211,0.765427,1.613028,1.786668,1.805798,1.801383,1.805798,1.805798,1.805798,1.810213,1.801383,1.696905,-1.603734,-1.693497,-1.706741,-1.071041,-0.186652,0.119426,0.237148,0.307782,0.318083,0.322497,0.318083,0.322497,0.307782,0.322497,0.318083,0.318083,0.318083,0.313668,0.322497,0.318083,0.318083,0.322497,0.322497,0.318083,0.318083,0.313668,0.318083,0.318083,0.318083,0.313668,0.318083,0.318083,0.313668,0.318083,0.326912,0.322497,0.322497,0.322497,0.322497,0.318083,0.313668,0.318083,0.318083,0.318083,-0.298488,-1.141674,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,-1.151975,2
-1.266763,-1.266763,-1.266763,-1.266763,-1.266763,-1.266763,-1.266763,-1.266763,-1.268222,-1.266763,-1.266763,1.719133,1.719133,1.719133,1.719133,1.719133,1.719133,1.719133,-1.266763,-1.266763,-1.266763,-1.266763,-1.266763,-1.268222,-1.266763,-1.266763,-1.266763,0.304992,0.488874,0.499089,0.515143,0.525358,0.541411,0.548708,0.553087,0.561843,0.572058,0.579355,0.588112,0.593949,0.602706,0.605624,0.608543,0.614381,0.617299,0.623137,0.626056,0.630434,0.634812,0.63919,0.63919,0.636271,0.636271,0.636271,0.636271,0.634812,0.623137,0.537033,0.446552,0.392555,0.375042,0.367745,0.364826,0.363367,0.361907,0.361907,0.361907,0.361907,0.360448,-1.266763,-1.266763,-1.266763,-1.266763,-1.266763,-1.266763,-1.266763,2
-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,1.842064,1.842064,1.842064,1.842064,1.842064,1.842064,-0.622794,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,0.382981,0.652133,0.656382,0.680464,0.693214,0.701713,0.708796,0.717295,0.725795,0.738544,0.744211,0.751294,0.75696,0.755543,0.75271,0.759793,0.775375,0.771126,0.781042,0.783875,0.781042,0.778209,0.773959,0.769709,0.783875,0.755543,0.643633,0.534556,0.507641,0.507641,0.506224,0.507641,0.511891,0.500558,0.503391,0.499141,-0.828199,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,-1.054853,2
1.069437,1.0923,1.069437,1.0923,1.0923,1.069437,1.0923,1.069437,1.069437,1.069437,-0.736724,-0.942489,-0.942489,-0.942489,-0.942489,-0.8739,1.0923,1.0923,1.069437,1.069437,1.069437,1.069437,1.069437,1.069437,1.023712,3.081364,-0.782449,-0.8739,-0.828175,-0.805312,-0.805312,-0.851038,-0.851038,-0.919626,-0.919626,-0.8739,-0.8739,-0.8739,-0.8739,-0.8739,-0.8739,-0.896763,-0.8739,-0.8739,-0.8739,-0.828175,-0.8739,-0.8739,-0.851038,-0.8739,-0.8739,-0.8739,-0.8739,-0.8739,-0.8739,-0.8739,-0.851038,-0.8739,-0.851038,-0.8739,-0.8739,-0.8739,-0.8739,1.069437,1.069437,1.069437,1.069437,1.069437,1.069437,1.069437,1.069437,1.069437,1.069437,1.069437,1.069437,1.069437,2
-1.14545,-1.14545,-1.14545,-1.14545,-1.14545,-1.147625,-1.14545,-1.147625,-1.147625,-1.147625,1.059666,0.526871,0.213719,0.024522,-0.082037,-0.155975,-1.01497,-1.14545,-1.14545,-1.14545,-1.14545,-1.14545,-1.14545,-1.147625,-1.14545,-1.14545,0.385518,0.853072,0.907439,0.944408,0.961805,0.968329,0.959631,0.946583,0.937884,0.93136,0.927011,0.927011,0.927011,0.920487,0.913963,0.911788,0.907439,0.913963,0.905264,0.905264,0.909613,0.907439,0.909613,0.913963,0.916137,0.916137,0.920487,0.950932,1.020521,1.003124,0.983552,0.968329,0.957456,0.948757,0.946583,0.948757,0.944408,0.942233,-1.141101,-1.14545,-1.14545,-1.147625,-1.147625,-1.147625,-1.147625,-1.147625,-1.147625,-1.147625,-1.147625,-1.147625,2
-1.305511,-1.305511,-1.305511,-1.301847,-1.301847,-1.305511,-1.301847,-1.305511,-1.305511,-1.305511,-1.305511,0.933224,0.922232,0.922232,0.925896,0.925896,0.925896,0.925896,-1.301847,-1.305511,-1.305511,-1.305511,-1.305511,-1.305511,-1.309175,-1.301847,-1.301847,0.753686,0.728037,0.735365,0.735365,0.735365,0.735365,0.735365,0.735365,0.735365,0.739029,0.731701,0.731701,0.731701,0.735365,0.731701,0.735365,0.735365,0.735365,0.735365,0.735365,0.735365,0.735365,0.735365,0.731701,0.731701,0.731701,0.731701,0.731701,0.731701,0.731701,0.728037,0.731701,0.731701,0.728037,0.731701,0.731701,0.731701,0.731701,0.731701,0.731701,0.731701,-1.294519,-1.301847,-1.301847,-1.301847,-1.305511,-1.312839,-1.320167,-1.327495,2
1.148253,1.148253,1.148253,1.148253,1.148253,1.148253,1.148253,1.148253,1.148253,1.148253,1.148253,-0.652015,-0.865606,-0.896119,-0.865606,-0.926632,-0.865606,1.148253,1.11774,1.11774,1.11774,1.148253,1.148253,1.148253,1.11774,1.087227,1.178766,-0.713041,-0.896119,-0.80458,-0.743554,-0.774067,-0.835093,-0.80458,-0.896119,-0.865606,-0.896119,-0.835093,-0.835093,-0.80458,-0.896119,-0.896119,-0.865606,-0.865606,-0.865606,-0.896119,-0.896119,-0.865606,-0.865606,-0.896119,-0.865606,-0.865606,-0.896119,-0.896119,-0.896119,-0.896119,-0.896119,-0.896119,-0.896119,-0.865606,-0.865606,-0.896119,-0.896119,1.148253,1.148253,1.11774,1.148253,1.087227,1.026201,0.965175,0.904149,0.843123,0.782097,0.721071,0.660045,0.599019,2
-1.133818,-1.133818,-1.137381,-1.137381,-1.137381,-1.137381,-1.137381,-1.137381,-1.133818,-1.137381,-1.133818,0.864672,1.024978,1.032103,1.032103,1.032103,1.032103,1.028541,-1.130256,-1.133818,-1.137381,-1.137381,-1.137381,-1.137381,-1.133818,-1.133818,-1.133818,0.818361,0.836173,0.836173,0.843298,0.843298,0.843298,0.843298,0.84686,0.84686,0.84686,0.84686,0.84686,0.84686,0.84686,0.84686,0.843298,0.843298,0.843298,0.84686,0.84686,0.84686,0.84686,0.84686,0.84686,0.84686,0.84686,0.843298,0.843298,0.84686,0.84686,0.84686,0.84686,0.843298,0.84686,0.84686,0.84686,-1.130256,-1.133818,-1.133818,-1.133818,-1.133818,-1.133818,-1.133818,-1.133818,-1.133818,-1.133818,-1.133818,-1.133818,-1.133818,2
-1.483089,-1.522279,-1.527877,-1.532076,-1.532076,-0.654499,0.631774,1.59053,1.773883,1.849464,1.818672,1.822871,1.814473,1.818672,1.822871,1.822871,-1.28154,-1.473291,-1.505483,-1.51808,-1.522279,-0.143629,0.398033,0.40783,0.412029,0.412029,0.412029,0.412029,0.398033,0.40783,0.40783,0.40783,0.403632,0.403632,0.403632,0.403632,0.40783,0.40783,0.416228,0.40783,0.40783,0.403632,0.40783,0.412029,0.412029,0.412029,0.40783,0.403632,0.403632,0.40783,0.412029,0.40783,0.412029,0.403632,0.412029,0.403632,0.412029,0.40783,0.40783,0.403632,-0.909235,-0.984815,-0.990414,-0.984815,-0.996012,-1.00721,-1.018407,-1.029604,-1.040801,-1.051998,-1.063195,-1.074393,-1.08559,-1.096787,-1.107984,-1.119181,2
-1.266021,-1.26238,-1.266021,-1.26238,-1.266021,-1.266021,-1.266021,-1.266021,-1.26238,-1.266021,0.773259,0.948055,0.951696,0.955338,0.951696,0.951696,0.951696,-1.255097,-1.26238,-1.266021,-1.266021,-1.266021,-1.266021,-1.266021,-1.266021,-1.266021,0.521991,0.75141,0.755051,0.762334,0.758693,0.758693,0.762334,0.762334,0.765976,0.762334,0.758693,0.762334,0.762334,0.762334,0.758693,0.758693,0.758693,0.758693,0.758693,0.758693,0.758693,0.762334,0.758693,0.762334,0.762334,0.762334,0.762334,0.762334,0.758693,0.758693,0.758693,0.758693,0.758693,0.758693,0.758693,0.758693,0.762334,0.758693,0.758693,0.762334,-1.255097,-1.26238,-1.26238,-1.26238,-1.26238,-1.26238,-1.26238,-1.26238,-1.26238,-1.26238,2
-1.479917,-1.559496,-1.56508,-1.569269,-1.569269,-0.710659,0.642176,1.571987,1.736729,1.781404,1.781404,1.781404,1.781404,1.773028,1.777216,1.773028,1.673904,-1.43943,-1.524593,-1.551119,-1.559496,-0.742769,0.053016,0.339219,0.374122,0.374122,0.369933,0.361557,0.365745,0.361557,0.365745,0.369933,0.365745,0.365745,0.361557,0.365745,0.369933,0.365745,0.369933,0.374122,0.369933,0.361557,0.369933,0.365745,0.369933,0.37831,0.374122,0.374122,0.374122,0.365745,0.365745,0.374122,0.369933,0.369933,0.361557,0.361557,0.365745,0.369933,0.374122,0.365745,-1.023388,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,-1.028973,2
-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,0.912031,1.07179,1.078891,1.078891,1.078891,1.078891,1.078891,-1.076088,-1.083188,-1.079638,-1.083188,-1.079638,-1.079638,-1.079638,-1.083188,-1.079638,0.908481,0.887179,0.89428,0.89428,0.89073,0.89073,0.89073,0.89073,0.89073,0.887179,0.89073,0.89073,0.89428,0.89428,0.89428,0.89428,0.89428,0.89428,0.89073,0.89073,0.89428,0.89428,0.89073,0.89073,0.89073,0.887179,0.89073,0.89073,0.89073,0.89073,0.89073,0.89073,0.89073,0.89073,-0.990883,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,-1.079638,2
-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,0.979491,0.975854,0.975854,0.975854,0.979491,0.972217,-1.141065,-1.231998,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.231998,0.54665,0.768527,0.779439,0.786713,0.783076,0.783076,0.786713,0.786713,0.786713,0.783076,0.783076,0.783076,0.783076,0.783076,0.786713,0.786713,0.786713,0.786713,0.786713,0.786713,0.783076,0.783076,0.783076,0.783076,0.783076,0.783076,0.783076,0.783076,0.783076,0.783076,0.783076,0.783076,0.783076,0.783076,0.779439,0.783076,0.783076,0.783076,0.783076,0.783076,-1.22836,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,-1.235635,2
-1.781304,-1.846123,-1.852015,-1.856435,-1.856435,-0.913612,0.401921,1.353583,1.447865,1.55246,1.646742,1.674732,1.683571,1.679152,1.679152,1.674732,1.674732,1.674732,0.736329,-1.757733,-1.813713,-1.837284,-1.846123,-0.701477,-0.050339,0.114655,0.175054,0.180947,0.180947,0.180947,0.180947,0.180947,0.185366,0.185366,0.185366,0.189786,0.185366,0.194205,0.189786,0.189786,0.194205,0.189786,0.189786,0.185366,0.189786,0.189786,0.189786,0.189786,0.189786,0.185366,0.189786,0.185366,0.189786,0.189786,0.189786,0.189786,0.189786,0.189786,0.189786,0.189786,0.189786,0.189786,0.189786,0.185366,0.185366,0.185366,0.185366,0.189786,0.185366,-1.256858,-1.280429,-1.280429,-1.280429,-1.280429,-1.280429,-1.280429,2
