@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute target {1,2,3,4}

@data
1.123759,1.155634,1.086464,1.093208,1.076762,1.121632,1.181579,1.186663,1.089091,1.125498,1.083064,1.121693,1.123256,1.119249,1.211121,1.209719,1.184967,1.192872,1.170035,1.193903,1.072231,1.227645,0.774494,-3.68726,-3.623418,-3.563052,-3.56613,-3.499053,-3.46871,-3.392999,-3.282398,-3.277539,-3.1163,-2.885557,-2.630923,-2.517637,-2.458278,-2.161535,-1.951686,-1.81416,-1.522379,-1.319572,-1.133611,-0.958267,-0.724871,-0.627177,-0.351176,-0.219761,0.003709,0.136229,0.266163,0.334207,0.442888,0.595253,0.629316,0.700189,0.841582,0.913503,0.925317,0.919978,0.894817,0.987931,0.983028,0.981081,1.080034,1.133167,1.092395,1.155598,1.093193,1.197938,1.140695,1.100731,1.073702,1.001736,1.170519,1.049892,1.131361,1.102688,1.118231,1.184722,1.269003,1.104113,1.073996,2
1.29839,1.260819,1.219699,1.190852,1.272777,1.235057,1.28043,1.32707,1.252312,1.226708,1.250882,1.371145,1.310206,1.29815,1.26845,1.394275,1.420933,-3.086201,-3.440192,-3.372735,-3.335844,-3.234545,-3.287521,-3.186421,-3.089123,-3.047052,-2.95242,-2.905241,-2.784635,-2.738498,-2.567361,-2.35719,-2.202823,-2.02698,-1.869398,-1.677065,-1.540877,-1.262416,-1.101547,-0.904292,-0.805994,-0.524571,-0.465888,-0.200652,-0.075141,0.06346,0.251097,0.418043,0.476105,0.539899,0.665983,0.782148,0.813834,0.913758,0.883535,0.99122,1.057929,1.04339,1.122587,1.075439,1.007633,1.112305,1.086005,1.117502,1.16664,1.181331,1.185947,1.26701,1.14229,1.140558,1.233075,1.254165,1.170034,1.151648,1.238482,1.181336,1.218573,1.235925,1.243239,1.242355,1.15265,1.146395,1.190942,2
1.400293,1.383691,1.340473,1.375735,1.377598,1.337985,1.37129,1.291044,1.343793,1.29772,1.458981,1.491194,1.384826,1.335934,1.388016,1.464163,1.503607,1.526175,1.441806,1.511077,1.550926,-1.426474,-3.227042,-3.135045,-3.10387,-3.071037,-2.990892,-2.995531,-2.928655,-2.87355,-2.778754,-2.848964,-2.668841,-2.67282,-2.508869,-2.377361,-2.340178,-2.217421,-2.173471,-1.928639,-1.7657,-1.769579,-1.553079,-1.345632,-1.101987,-1.004154,-0.723138,-0.690681,-0.494314,-0.361059,-0.087694,-0.007702,0.064405,0.120202,0.471296,0.500458,0.502899,0.662061,0.789474,0.806746,0.863717,0.880203,1.01166,1.036811,1.050187,1.159087,1.121172,1.31602,1.161539,1.156096,1.180143,1.239117,1.2555,1.315235,1.238256,1.315246,1.367935,1.348577,1.286482,1.381916,1.322027,1.331868,1.339472,2
1.204638,1.188294,1.285338,1.108757,1.163886,1.228841,1.183936,1.256964,1.091198,1.225256,1.263343,1.246463,1.137663,1.250544,1.199497,1.273296,1.248916,1.270627,1.277689,1.223526,1.285007,1.325365,0.836387,-3.479409,-3.519436,-3.429414,-3.468121,-3.37978,-3.343224,-3.235831,-3.230527,-3.051477,-3.030062,-2.858555,-2.689283,-2.65461,-2.395711,-2.25259,-2.122325,-1.966183,-1.70316,-1.512248,-1.470555,-1.165844,-0.965045,-0.815585,-0.539146,-0.346196,-0.258601,0.001066,0.074523,0.159811,0.310861,0.507538,0.538775,0.625629,0.80185,0.807068,0.872162,0.841459,0.939214,1.011311,1.06886,1.079777,1.089541,1.053328,1.106846,1.143245,1.132697,1.16261,1.119282,1.08945,1.174691,1.169209,1.114762,1.095062,1.157331,1.102449,1.073473,1.128912,1.194386,1.096724,1.263584,2
1.030044,0.90932,0.969677,1.025859,1.055116,0.981003,1.008356,0.987556,1.015534,1.049538,0.964358,1.048126,0.996333,1.029599,0.982498,0.986699,0.97683,0.990396,0.889879,0.995986,1.0204,0.99392,0.924828,0.923135,1.163542,6.250474,1.150391,-2.978442,-2.976404,-3.012267,-3.016036,-2.939936,-2.896156,-2.817344,-2.805837,-2.727178,-2.708177,-2.553497,-2.485995,-2.421709,-2.308791,-2.083608,-2.062095,-1.811853,-1.649735,-1.557374,-1.245924,-1.196314,-0.925515,-0.761345,-0.565447,-0.419002,-0.337915,-0.171677,-0.066915,0.033738,0.210416,0.311812,0.372921,0.495177,0.554189,0.608476,0.621953,0.68778,0.806191,0.725077,0.819033,0.90682,0.7795,0.861911,0.900508,0.886231,0.956589,0.878613,0.968086,0.942739,0.953191,1.023448,0.955436,0.976656,0.95806,1.00738,0.981159,1
-1.527521,-2.07392,-2.183618,-2.183942,-2.13743,-2.206174,-2.170452,-2.21551,-2.200321,-2.21947,-2.220035,-2.227091,-2.200905,-2.140101,-2.164574,-2.220729,-2.207608,-2.213413,-2.174922,-2.184979,-2.249857,-2.232605,-2.154225,-2.23543,-2.206493,-2.104704,-1.999938,-1.973158,-1.790998,-1.542638,-1.045429,-0.311206,0.20563,0.653993,0.952691,1.071586,1.321675,1.281816,1.339335,1.33536,1.379776,1.297901,1.336815,1.286171,1.256571,1.370996,1.325437,1.368255,1.273512,1.339688,1.279546,1.380774,1.37957,1.284859,1.256253,1.306215,1.340726,1.368072,1.313245,1.427006,1.986929,1.860049,1.052431,0.584176,0.992848,1.298047,1.314622,1.37414,1.312515,1.337882,1.316683,1.362277,1.301048,1.367122,1.343099,1.354257,1.356353,1.256383,1.280769,1.331387,1.323183,1.251795,1.227928,3
1.146054,1.123803,1.248267,1.206233,1.027713,1.182402,1.081832,1.162854,1.103853,1.089366,1.058614,1.066641,1.148315,1.092404,1.094028,1.106481,1.090265,1.154897,1.184327,1.102632,1.276124,1.157643,1.082849,1.136159,1.171662,1.101409,1.111821,-1.070451,-3.417822,-3.559172,-3.472998,-3.49886,-3.46822,-3.327024,-3.32569,-3.243485,-3.124086,-2.992426,-2.886614,-2.698279,-2.561028,-2.48174,-2.160901,-1.829765,-1.782178,-1.518781,-1.282335,-1.001356,-0.924381,-0.51607,-0.389537,-0.175661,0.013104,-0.058447,0.243382,0.371266,0.433702,0.430577,0.634656,0.721916,0.672083,0.795824,0.754963,0.892244,0.954157,1.008362,0.987168,1.022082,1.037292,1.011048,1.049525,1.07463,1.112389,1.137394,1.110751,1.184187,1.057024,1.125377,1.064486,1.105621,1.145433,1.033543,1.074472,2
-2.01639,-2.598497,-2.618992,-2.678077,-2.729918,-2.652061,-2.689455,-2.750679,-2.69809,-2.687036,-2.703444,-2.729043,-2.645416,-2.717382,-2.681561,-2.723411,-2.683872,-2.703077,-2.668051,-2.488889,-2.416278,-2.218531,-1.717788,-1.181159,-0.491543,0.05765,0.454627,0.828743,0.944233,1.027055,1.114763,1.018923,1.082165,1.074807,1.158099,1.114261,1.083948,1.06253,1.026901,1.071244,1.072807,1.057373,1.172659,1.055208,1.068311,1.135015,1.102294,1.08071,1.080606,1.095417,1.135234,1.068833,1.177959,1.072241,1.085518,1.092986,1.075506,1.138052,1.102988,1.049668,1.153503,1.136051,1.151803,1.108541,1.134448,1.073201,1.072294,1.136061,1.109729,1.022111,1.097645,1.029035,1.070927,1.071172,1.064476,1.122875,1.048887,1.061731,1.04982,1.108724,1.038592,1.021921,0.965761,4
-1.990795,-2.671816,-2.763371,-2.807933,-2.700855,-2.713598,-2.789144,-2.776672,-2.794291,-2.795359,-2.796704,-2.809007,-2.816233,-2.811375,-2.788742,-2.756808,-2.750874,-2.718149,-2.595967,-2.437077,-2.200317,-1.822613,-1.177806,-0.628767,-0.069123,0.33036,0.72614,0.933505,0.975152,1.062152,1.064346,1.011845,1.067535,1.09705,1.107163,1.011058,1.128722,1.029794,1.071525,1.061543,1.005032,1.09393,1.104279,1.093051,1.056641,1.062882,1.041023,1.062872,1.051051,1.017557,1.079422,0.995573,1.315518,1.903266,1.461724,0.85592,0.243236,0.680408,1.04899,1.08558,1.065173,1.116641,1.099046,1.037247,1.068478,1.066972,1.068392,1.058733,0.98834,1.027596,1.088461,1.086413,1.115262,1.083471,1.037874,0.991385,0.990353,0.941704,1.054165,1.056197,0.98774,1.009445,1.008456,3
-1.555796,-2.167925,-2.232734,-2.230786,-2.209167,-2.215599,-2.308124,-2.309755,-2.304619,-2.289121,-2.286469,-2.270647,-2.310101,-2.222461,-2.252339,-2.286064,-2.241789,-2.259663,-2.244244,-2.272922,-2.318621,-2.28755,-2.266523,-2.214283,-2.269955,-2.149009,-1.982828,-1.724719,-1.346369,-0.963543,-0.452408,0.086624,0.566236,0.924567,1.069118,1.198815,1.213844,1.290963,1.285294,1.39475,1.261133,1.276927,1.258454,1.28657,1.273856,1.3498,1.290713,1.34058,1.356029,1.245132,1.275903,1.305055,1.308666,1.370644,1.262208,1.334403,1.315452,1.267537,1.370928,1.551414,2.043616,1.58211,0.983238,0.477128,0.972833,1.245035,1.270996,1.297364,1.310981,1.279034,1.283268,1.346909,1.25489,1.361189,1.337042,1.283184,1.291997,1.296782,1.315618,1.260014,1.192503,1.25512,1.173671,3
1.265717,1.190325,1.203129,1.151062,1.18148,1.224754,1.14091,1.30056,1.160898,1.1825,1.184047,1.060344,1.105102,1.19209,1.176132,1.241076,1.285346,1.220079,1.224864,1.205827,1.138881,1.193525,1.25349,1.326632,-2.031562,-3.487484,-3.484441,-3.345175,-3.333655,-3.333146,-3.297513,-3.058116,-3.184596,-2.983276,-2.966486,-2.821217,-2.721674,-2.522997,-2.494161,-2.22548,-1.945862,-1.870149,-1.655438,-1.51621,-1.228547,-0.990527,-0.781177,-0.643365,-0.542006,-0.273041,-0.009899,0.055898,0.244836,0.355758,0.51604,0.524246,0.697593,0.712147,0.840958,0.854385,0.872189,0.915868,1.005253,0.982676,1.057425,1.093489,1.073262,1.118739,1.16702,1.001737,1.131492,1.12871,1.207101,1.128918,1.080301,1.162083,1.139415,1.035485,1.165189,1.129653,1.157461,1.189177,1.193926,2
1.110212,1.20705,1.185627,1.103088,1.18028,1.178738,1.14199,1.136708,1.172117,1.090938,1.159984,1.169644,1.17349,1.142863,1.142233,1.111593,1.134791,1.216133,1.221567,1.124734,1.163654,1.116202,1.138546,1.12045,1.164253,1.170478,1.235438,1.164674,1.079226,-0.093582,-3.394291,-3.322642,-3.423607,-3.422959,-3.368083,-3.314862,-3.246965,-3.131748,-3.06768,-2.973386,-2.90583,-2.740455,-2.602136,-2.404472,-2.236449,-1.974119,-1.88495,-1.616692,-1.493949,-1.225077,-1.000701,-0.850161,-0.600724,-0.364422,-0.220744,-0.097596,0.116408,0.220682,0.22819,0.467726,0.544308,0.533954,0.788013,0.792486,0.801499,0.854315,0.919116,1.003336,1.020183,0.988888,0.93432,1.113382,1.116266,1.107341,1.168552,1.056628,1.107567,1.129575,1.099848,1.14111,1.10014,1.03973,1.128016,2
0.982431,0.930325,0.977009,0.949513,1.001927,0.975343,0.980629,0.966447,0.99585,0.986503,0.9717,0.952431,0.957444,1.014496,1.015592,0.993312,0.890505,1.014263,1.037515,0.932857,0.933769,1.063079,1.028121,0.996097,0.999225,1.002747,5.800764,3.734234,-3.175202,-3.035772,-3.046135,-3.089501,-3.035138,-2.923269,-2.851135,-2.857481,-2.742333,-2.716538,-2.586166,-2.495221,-2.343697,-2.284087,-2.218603,-1.999937,-1.900457,-1.662207,-1.61074,-1.354417,-1.239411,-1.058853,-0.812233,-0.645847,-0.539895,-0.382233,-0.219578,-0.120796,-0.026417,0.167791,0.284336,0.27805,0.3968,0.528571,0.509799,0.652294,0.733305,0.723251,0.87706,0.763753,0.823742,0.923216,0.889294,0.872234,0.876108,0.899401,0.886474,1.092288,0.985748,0.961332,1.017221,0.858139,0.949114,0.978242,0.96161,1
-2.352123,-3.004366,-3.139373,-3.086549,-3.159995,-3.052705,-3.040778,-3.167285,-3.142458,-3.090981,-3.13417,-3.105364,-3.094998,-3.085049,-2.979993,-2.921491,-2.686669,-2.398434,-1.982284,-1.282539,-0.692019,0.104543,0.49145,0.6358,0.828018,0.838256,0.973256,0.990954,0.897903,1.061089,1.028056,0.937515,1.011373,0.994633,0.947104,0.955368,0.959278,0.921878,1.050955,1.033366,1.004035,0.985933,1.008422,0.916751,0.999916,0.944918,0.945061,0.946971,1.052624,0.932281,0.946376,0.950237,0.90517,0.93853,0.952765,0.923746,1.034172,0.916403,0.931707,0.924636,0.923436,0.961362,0.998256,0.935607,1.000054,0.951026,0.874043,0.934128,1.00586,0.915816,1.005319,0.992154,0.884431,0.939316,0.996697,0.902037,0.939876,1.045092,1.033805,0.931023,0.921314,0.931022,0.756496,4
-2.483369,-3.257867,-3.423887,-3.306958,-3.253187,-3.374812,-3.276194,-3.338264,-3.357615,-3.419608,-3.261611,-3.404354,-3.217948,-3.136187,-2.976485,-2.501651,-2.144217,-1.508632,-0.888108,-0.306919,0.25012,0.500884,0.722713,0.743876,0.839083,0.946298,0.947444,0.911289,0.846666,0.868863,0.970115,0.966356,0.915869,0.939434,0.879272,0.901614,0.943738,0.920695,0.893175,0.871812,0.926285,0.956208,0.938657,0.912477,0.923671,0.99119,0.98762,0.953852,0.898363,0.833996,0.910024,0.876081,0.983397,0.857382,0.926791,0.897225,0.928712,0.891535,0.856083,0.905984,0.944194,0.938659,0.971607,0.833555,0.967014,0.88706,0.835233,0.871274,0.909785,0.896859,0.878112,0.957016,0.896386,0.903037,0.903717,0.950192,0.929737,0.930365,0.96397,0.875132,0.87143,0.788541,0.800151,4
1.171515,1.181322,1.141276,1.08865,1.110124,1.197716,1.220635,1.204783,1.163582,1.189514,1.208816,1.166226,1.204084,1.222927,1.209561,1.184572,1.218274,1.184408,1.15797,1.216897,1.300011,1.269761,-3.033724,-3.5065,-3.451258,-3.432677,-3.358233,-3.369346,-3.263184,-3.279618,-3.220118,-3.091775,-2.952841,-2.873398,-2.703714,-2.617636,-2.383502,-2.249619,-2.004367,-1.784174,-1.583947,-1.41945,-1.061986,-0.918786,-0.70256,-0.501426,-0.259826,-0.083618,-0.012904,0.129362,0.374299,0.414991,0.556803,0.639664,0.786878,0.811432,0.840314,0.841365,0.915581,0.939503,1.0264,1.035447,1.016603,1.158625,1.116725,1.037084,1.103529,1.070078,1.060667,1.112208,1.082914,1.130819,1.090641,1.130495,1.146423,1.141472,1.144153,1.22859,1.178645,1.186992,1.160797,1.163297,1.13477,2
-1.764231,-2.356305,-2.440822,-2.460592,-2.436444,-2.47968,-2.459991,-2.432053,-2.482672,-2.499686,-2.474946,-2.493115,-2.433661,-2.466645,-2.478948,-2.473649,-2.498935,-2.4924,-2.502475,-2.472416,-2.347518,-2.39799,-2.290373,-2.221717,-1.924283,-1.493515,-0.986519,-0.335328,0.163111,0.592223,0.933467,1.047498,1.111984,1.116782,1.163639,1.135028,1.144292,1.19637,1.20046,1.184047,1.201322,1.165664,1.202862,1.180567,1.165516,1.208975,1.221944,1.216593,1.189621,1.097746,1.243765,1.17702,1.167751,1.190148,1.189306,1.592737,1.993177,1.0826,0.392171,0.716545,1.093068,1.252725,1.190483,1.154932,1.19692,1.14938,1.230575,1.206357,1.171871,1.214349,1.146282,1.123636,1.164257,1.228088,1.169532,1.188157,1.192017,1.205861,1.186708,1.181691,1.156339,1.163464,1.045282,3
1.092107,1.140208,1.193924,1.201672,1.190858,1.227809,1.266248,1.159089,1.183249,1.168586,1.190416,1.27559,1.262503,1.218267,1.226074,1.191925,1.193918,1.204762,1.337979,1.227845,1.279046,1.350504,1.315368,-1.512675,-3.405002,-3.427694,-3.391188,-3.361111,-3.309889,-3.248407,-3.1747,-2.981683,-2.980434,-2.888708,-2.758512,-2.740198,-2.517843,-2.400226,-2.274009,-2.121475,-1.844629,-1.721045,-1.555846,-1.313787,-1.102555,-0.94178,-0.786199,-0.50634,-0.32871,-0.197149,-0.007951,0.094494,0.249962,0.336692,0.500504,0.591898,0.603546,0.803149,0.75666,0.839768,0.955026,0.87265,0.988062,1.063139,1.046079,1.040837,1.068773,1.081032,1.147936,1.145175,1.196865,1.16335,1.162497,1.13347,1.136107,1.273344,1.148724,1.218369,1.180168,1.23381,1.203244,1.255436,1.21103,2
1.03176,1.002883,0.869819,0.9729,0.996787,0.980696,0.954083,0.97658,0.944275,1.044271,1.025384,1.003452,0.987513,0.967841,1.05918,1.097518,1.862745,6.500059,-0.78543,-3.045047,-3.118307,-3.063205,-3.065554,-3.097082,-2.984212,-2.838873,-2.76558,-2.790147,-2.652732,-2.558113,-2.478248,-2.402802,-2.232721,-2.038741,-1.927143,-1.795381,-1.578765,-1.389341,-1.27675,-1.093813,-0.873132,-0.753934,-0.551224,-0.364989,-0.315911,-0.062752,0.098145,0.159018,0.267254,0.327172,0.473881,0.543714,0.507573,0.619928,0.664534,0.725804,0.764494,0.802818,0.841336,0.857188,0.864873,0.91428,0.866499,0.936512,0.951917,0.929477,0.948191,0.961055,0.973229,0.94619,0.989737,0.875402,0.998861,1.015431,0.93265,1.014563,0.927158,0.990043,0.999487,0.988189,1.000718,0.965374,0.979487,1
-2.54294,-3.343828,-3.386129,-3.388554,-3.426949,-3.446613,-3.485412,-3.419721,-3.467979,-3.38937,-3.393564,-3.336053,-3.184806,-3.089287,-2.83319,-2.232094,-1.706642,-0.993012,-0.288315,0.116619,0.296485,0.531975,0.640451,0.826015,0.838247,0.861802,0.815591,0.867157,0.879073,0.871634,0.911874,0.892384,0.885115,0.919605,0.889048,0.857085,0.882649,0.961523,0.890229,0.86462,0.840582,0.952979,0.933507,0.953791,0.884741,0.874877,0.894561,0.867559,0.888309,0.999139,1.742497,1.520935,0.85303,0.395075,0.020548,0.472506,0.800705,0.984019,0.894236,0.924998,0.896524,0.834409,0.904063,0.902005,0.892004,0.934847,0.871254,0.863235,0.886162,0.942014,0.90747,0.963829,0.89137,0.860262,0.937099,0.885987,0.872318,0.862006,0.889591,0.839334,0.801921,0.798571,0.720411,3
-1.761141,-2.346607,-2.387476,-2.365172,-2.41167,-2.427463,-2.42,-2.405536,-2.417892,-2.416473,-2.443329,-2.449458,-2.421132,-2.467085,-2.404103,-2.453457,-2.428139,-2.365004,-2.449199,-2.43927,-2.364904,-2.388791,-2.337624,-2.280792,-2.085115,-1.748926,-1.358929,-0.892864,-0.232085,0.27468,0.621509,0.916695,1.055451,1.125335,1.194765,1.202596,1.182063,1.198403,1.227145,1.225561,1.183656,1.287417,1.223118,1.260018,1.218966,1.208743,1.22049,1.259962,1.263689,1.255928,1.286437,1.174934,1.125466,1.250387,1.132755,1.233399,1.211657,1.177831,1.192242,1.232946,1.26951,1.201244,1.171741,1.122883,1.206964,1.198812,1.24929,1.256472,1.180385,1.241943,1.313188,1.219641,1.231094,1.234899,1.247992,1.211176,1.162587,1.19946,1.208112,1.233232,1.203554,1.113878,1.067337,4
0.963772,0.993801,0.977413,1.063001,0.999127,1.054261,0.969372,1.057774,1.030195,1.061212,0.979691,1.009664,1.041734,0.994931,0.988462,1.093849,1.042454,1.007957,1.085943,1.799527,6.430771,-0.548196,-2.975412,-3.018461,-3.033254,-2.986868,-2.991944,-2.905471,-2.850171,-2.798241,-2.678932,-2.677923,-2.576552,-2.451407,-2.392402,-2.285972,-2.090456,-2.007424,-1.783486,-1.644695,-1.477371,-1.328157,-1.157384,-0.971517,-0.81158,-0.571623,-0.508336,-0.213263,-0.13147,-0.013023,0.087795,0.20025,0.306517,0.452147,0.510905,0.587164,0.664631,0.680232,0.690124,0.733252,0.7957,0.812233,0.86524,0.877333,0.904377,0.789428,0.843326,0.931624,0.90514,0.887172,0.945595,1.018214,1.001934,0.950592,0.912913,1.028491,0.892879,0.947383,0.919764,1.025482,0.983279,1.018067,1.066892,1
1.038499,1.062331,1.153953,1.04489,1.028443,0.998675,1.04361,0.957495,1.019247,1.077964,1.00719,1.059677,1.080049,1.012754,0.986878,1.126692,1.106681,1.075196,1.035197,1.049863,1.117715,1.149342,1.147943,1.19546,2.750662,6.289937,1.333414,-3.028382,-3.079797,-3.057768,-3.032685,-2.889494,-2.9595,-2.846582,-2.804789,-2.684283,-2.733149,-2.574237,-2.478289,-2.408915,-2.19627,-2.187644,-2.03991,-1.925474,-1.793528,-1.603345,-1.425764,-1.316651,-1.164337,-0.939183,-0.877753,-0.637867,-0.517082,-0.391887,-0.167699,-0.112995,-0.012208,0.099306,0.246629,0.276408,0.398829,0.510975,0.545516,0.661238,0.680177,0.732135,0.831945,0.786609,0.850904,0.857979,0.94446,0.855597,0.916425,0.936317,0.968974,0.981059,0.904067,1.029594,0.946205,1.016471,0.972813,0.96543,1.02165,1
-2.144563,-2.802911,-2.817302,-2.804892,-2.948885,-2.906032,-2.94018,-2.927768,-2.89473,-2.932395,-2.925031,-2.980913,-2.909836,-2.841065,-2.851896,-2.935737,-2.857547,-2.739103,-2.517242,-2.226907,-1.596998,-0.979909,-0.381828,0.144759,0.514254,0.723253,0.852654,0.95669,0.972106,0.988784,1.061563,1.030575,1.005012,0.97541,1.006274,1.02113,0.968226,0.986558,1.079184,1.020225,1.046497,1.063453,1.050162,1.029411,1.019375,1.010771,0.992388,1.029421,0.964219,1.012143,1.149032,1.804098,1.533926,0.911727,0.296394,0.443058,0.940061,1.008512,1.005658,1.034503,0.96485,1.019709,1.068253,1.064182,1.00921,0.984464,1.001458,1.117681,0.95553,1.003304,1.059667,1.004981,1.00678,1.011086,1.055923,0.969447,0.947004,1.045971,1.114413,1.017697,0.943748,0.950192,0.896658,3
-1.450603,-2.048993,-2.182955,-2.203965,-2.140184,-2.149315,-2.149589,-2.191528,-2.137959,-2.221538,-2.169497,-2.174978,-2.165889,-2.14114,-2.168829,-2.197666,-2.151793,-2.185459,-2.178135,-2.170739,-2.188302,-2.164025,-2.216137,-2.137942,-2.118593,-2.152416,-2.110428,-1.979303,-1.858193,-1.553392,-1.214098,-0.589485,-0.074177,0.486387,0.811156,1.087342,1.194506,1.228571,1.349977,1.367343,1.330703,1.364458,1.387931,1.297428,1.331861,1.356429,1.362287,1.370345,1.281718,1.306302,1.344135,1.369531,1.330871,1.343523,1.350015,1.322378,1.365985,1.358799,1.353532,1.379746,1.481338,1.876844,1.939537,1.351677,0.829652,0.699112,1.195219,1.356379,1.342756,1.268387,1.336584,1.390888,1.351413,1.319372,1.30198,1.313975,1.323266,1.31087,1.299878,1.335676,1.359571,1.247149,1.272459,3
0.980621,1.018668,1.061745,1.007711,1.039508,1.020076,1.004363,1.014686,1.018988,1.053057,1.036491,1.056686,1.062924,1.074611,2.482808,5.944248,-3.307513,-3.326701,-3.203243,-3.12613,-3.146588,-3.134556,-3.028613,-2.988998,-2.851191,-2.825279,-2.738299,-2.653773,-2.553304,-2.413014,-2.329711,-2.171542,-1.942087,-1.768261,-1.624923,-1.381147,-1.087208,-0.870427,-0.647174,-0.489716,-0.26159,-0.13736,-0.067033,0.162963,0.319582,0.289337,0.385663,0.50352,0.575979,0.651302,0.705191,0.671515,0.704916,0.773409,0.855992,0.780328,0.791937,0.927735,0.940293,0.925049,0.867803,0.905395,1.053275,0.962154,0.924678,0.941043,0.987185,0.940391,0.918236,1.063869,0.99985,1.004553,0.891195,0.955274,0.940883,0.934249,1.016104,1.032441,0.950455,0.93798,0.973645,1.002015,1.030807,1
-1.830303,-2.41264,-2.388995,-2.521451,-2.464188,-2.509663,-2.526004,-2.504297,-2.563494,-2.466368,-2.493261,-2.488335,-2.443658,-2.514491,-2.538403,-2.527637,-2.481385,-2.50906,-2.497587,-2.511382,-2.400382,-2.352609,-2.268031,-2.136985,-1.887446,-1.398116,-0.804831,-0.228744,0.299695,0.753946,0.905378,1.051915,1.137565,1.085625,1.164759,1.195615,1.202314,1.196292,1.197617,1.199508,1.21078,1.137737,1.187223,1.211529,1.18385,1.179947,1.148461,1.142351,1.148473,1.146778,1.1722,1.145636,1.183651,1.141879,1.228174,1.54751,1.95454,1.391503,0.820857,0.41431,1.016591,1.166942,1.171459,1.183265,1.175411,1.137142,1.239898,1.103079,1.149137,1.182304,1.186001,1.204879,1.156789,1.185003,1.216046,1.137063,1.191926,1.155577,1.209604,1.177307,1.048861,1.102348,1.085488,3
1.085957,1.000088,1.086605,1.019983,1.037304,1.040413,1.012958,0.9692,1.047128,0.997195,0.936114,1.029922,0.990625,0.990897,1.033063,1.071835,0.94205,1.046044,1.009402,1.010145,1.054811,1.036152,1.056464,1.081839,1.058761,0.975577,1.072653,1.057803,1.457783,6.365742,0.14033,-2.978593,-3.020657,-2.971739,-2.888648,-3.033248,-2.899787,-2.814986,-2.818756,-2.673272,-2.597537,-2.452386,-2.412433,-2.329953,-2.18047,-2.136668,-1.970605,-1.801785,-1.670348,-1.527476,-1.338328,-1.117696,-1.057421,-0.761564,-0.692098,-0.549407,-0.416048,-0.269267,-0.097808,0.012534,0.162814,0.206641,0.297884,0.448318,0.581736,0.581017,0.591368,0.702159,0.70674,0.676647,0.837208,0.907343,0.827944,0.845311,0.843005,0.872515,0.928045,0.980944,0.890395,0.901241,1.009872,0.991318,0.961144,1
-1.695462,-2.347197,-2.390708,-2.498027,-2.455242,-2.508105,-2.47377,-2.476878,-2.461371,-2.446183,-2.421753,-2.447484,-2.462748,-2.464827,-2.507249,-2.429155,-2.456206,-2.487958,-2.462389,-2.408039,-2.436017,-2.396678,-2.286743,-2.184603,-2.022495,-1.65842,-1.107612,-0.572482,0.182736,0.54593,0.797496,0.972309,1.080553,1.140359,1.145574,1.1327,1.225894,1.215644,1.209388,1.197884,1.17518,1.205011,1.164412,1.205278,1.20477,1.187671,1.205525,1.201636,1.178335,1.242118,1.128897,1.244702,1.192031,1.196822,1.41295,1.953216,1.611747,1.059808,0.460943,0.871828,1.205573,1.125337,1.171994,1.212179,1.221958,1.192687,1.240519,1.185804,1.159272,1.19741,1.150987,1.17388,1.201109,1.18679,1.212941,1.147221,1.224598,1.202597,1.106421,1.139995,1.166442,1.119593,1.071147,3
