@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute target {1,2,3,4,5,6,7}

@data
0.763909,0.628806,0.501833,0.383772,0.356736,0.379401,0.417165,0.467396,0.522069,0.517653,0.388433,0.240018,0.125989,0.017697,-0.094013,-0.196682,-0.300931,-0.420094,-0.534269,-0.645796,-0.75337,-0.854457,-0.944283,-0.995388,-0.95531,-0.870888,-0.768107,-0.659517,-0.552327,-0.438386,-0.324495,-0.210904,-0.12043,-0.053731,-0.063737,-0.040651,0.088071,0.044831,-0.000309,-0.061321,-0.122403,-0.213629,-0.302496,-0.380091,-0.443259,-0.493454,-0.52578,-0.538545,-0.56416,-0.533808,-0.461704,-0.347504,-0.232418,-0.115182,0.00305,0.123632,0.246492,0.374598,0.507133,0.524159,0.587242,0.697552,0.816416,0.938053,1.061273,1.191484,1.330937,1.473026,1.351852,1.223429,1.096379,0.968803,0.841245,0.712653,0.579589,0.451771,0.478092,0.39715,0.291503,0.178653,0.064123,-0.045702,-0.160087,-0.262825,-0.38566,-0.506271,-0.536583,-0.517526,-0.490946,-0.455189,-0.399104,-0.338654,-0.267213,-0.187592,-0.124559,-0.076181,-0.042022,-0.022807,-0.034457,-0.016109,-0.099898,-0.151005,-0.265791,-0.39672,-0.522218,-0.646697,-0.769269,-0.880161,-0.949449,-0.905805,-0.814997,-0.715212,-0.602031,-0.483586,-0.361467,-0.237894,-0.118821,0.012287,0.145809,0.277937,0.423988,0.543139,0.485631,0.440811,0.413599,0.405172,0.440279,0.550176,0.67779,0.753646,5
0.720073,0.571177,0.447958,0.328113,0.307607,0.340799,0.386952,0.446137,0.522121,0.557683,0.421893,0.278295,0.146917,0.014646,-0.112672,-0.23305,-0.345378,-0.461361,-0.573586,-0.681532,-0.786109,-0.879803,-0.964123,-1.006189,-0.939893,-0.839747,-0.732122,-0.613795,-0.500282,-0.384465,-0.275711,-0.158733,-0.088727,-0.02715,-0.035157,-0.056044,0.099476,0.072542,0.02283,-0.033545,-0.093215,-0.1715,-0.25522,-0.340715,-0.41366,-0.463951,-0.47649,-0.500887,-0.501,-0.442551,-0.313377,-0.200971,-0.087559,0.030363,0.136732,0.257355,0.377743,0.503683,0.528735,0.590744,0.702523,0.818312,0.935223,1.053596,1.175648,1.305822,1.465072,1.366645,1.230111,1.100043,0.973523,0.848874,0.723817,0.595899,0.479958,0.509631,0.425566,0.311919,0.197734,0.082598,-0.030527,-0.139524,-0.25142,-0.370883,-0.435685,-0.474579,-0.444902,-0.419682,-0.378323,-0.318736,-0.252979,-0.1765,-0.122455,-0.075938,-0.037978,-0.000176,-0.053028,-0.077252,-0.11078,-0.148561,-0.251653,-0.367084,-0.489935,-0.600515,-0.715216,-0.829109,-0.920785,-0.925725,-0.967901,-0.908477,-0.82162,-0.72264,-0.62209,-0.515875,-0.397215,-0.274194,-0.1366,0.007701,0.153763,0.308165,0.452005,0.550142,0.485312,0.42366,0.383046,0.376316,0.449659,0.457976,0.603916,0.712066,5
1.490248,1.281865,1.10238,0.933751,0.766993,0.602839,0.438229,0.271587,0.100198,-0.086778,-0.056586,-0.057219,-0.216143,-0.358942,-0.494158,-0.618379,-0.72728,-0.826895,-0.898587,-0.76666,-0.639214,-0.508218,-0.372571,-0.232898,-0.090061,0.055152,0.202306,0.350017,0.49963,0.654173,0.758577,0.818197,0.783227,0.644404,0.492168,0.336275,0.1791,0.021364,-0.137018,-0.29034,-0.447781,-0.605434,-0.763355,-0.92146,-1.077202,-1.107893,-0.923847,-0.705067,-0.48413,-0.268667,-0.057238,0.144937,0.304269,0.337987,0.258938,0.162233,0.076502,0.004749,-0.128764,-0.113153,0.000824,0.13948,0.229438,0.06193,-0.092508,-0.258695,-0.394981,-0.244448,-0.132048,-0.13094,-0.13539,-0.036394,0.136355,0.323521,0.523564,0.346573,0.161532,0.063526,0.148876,0.214492,0.180893,0.047437,-0.1127,-0.283836,-0.450695,-0.616587,-0.783822,-0.878368,-0.912486,-0.808496,-0.668869,-0.518745,-0.367205,-0.212245,-0.055331,0.102908,0.261999,0.421102,0.576828,0.712118,0.662738,0.602981,0.428377,0.266827,0.10995,-0.044859,-0.197558,-0.346261,-0.492529,-0.626915,-0.716294,-0.658845,-0.598069,-0.522388,-0.437155,-0.334229,-0.228177,-0.114185,-0.063062,-0.131469,0.044534,0.216914,0.368787,0.542162,0.703407,0.861599,1.025607,1.189338,1.357948,1.481858,4
1.358073,1.209126,1.082306,0.962372,0.844366,0.728279,0.613467,0.499101,0.385174,0.270688,0.192605,0.081585,-0.025763,-0.114787,-0.140904,-0.17197,-0.182293,-0.24101,-0.312734,-0.433124,-0.548609,-0.640769,-0.725826,-0.797685,-0.850556,-0.886055,-0.896975,-0.824365,-0.782435,-0.721208,-0.630967,-0.5705,-0.611767,-0.659308,-0.69425,-0.671569,-0.646734,-0.670649,-0.67275,-0.57927,-0.478704,-0.373007,-0.263047,-0.150058,-0.037851,0.000402,0.115937,0.184897,0.274354,0.344082,0.377366,0.335219,0.262428,0.187822,0.115542,0.035306,-0.025869,-0.081154,-0.133331,-0.179629,-0.206032,-0.192002,-0.106709,-0.011543,0.085883,0.188291,0.296049,0.405267,0.486194,0.499177,0.482815,0.475443,0.598371,0.726558,0.845886,0.961402,1.012393,0.882549,0.761807,0.644634,0.525648,0.404889,0.285784,0.168687,0.041564,-0.078269,-0.207209,-0.239824,-0.209025,-0.164749,-0.110348,-0.045934,0.024423,0.089579,0.02521,-0.074558,-0.160924,-0.265719,-0.365248,-0.452371,-0.54,-0.615597,-0.692058,-0.737306,-0.773038,-0.777928,-0.774481,-0.726008,-0.707512,-0.766542,-0.699082,-0.620097,-0.50968,-0.401661,-0.298983,-0.194631,-0.085878,0.025039,0.132547,0.23828,0.345913,0.450229,0.555902,0.668452,0.782426,0.898128,1.015442,1.135366,1.260054,1.351649,1
1.581703,1.422149,1.282924,1.150419,1.020387,0.891512,0.763125,0.635454,0.506491,0.374936,0.239963,0.085262,0.100708,0.023347,-0.090301,-0.207361,-0.323833,-0.431604,-0.546684,-0.659189,-0.775465,-0.827486,-0.840809,-0.805328,-0.749587,-0.755944,-0.777667,-0.721447,-0.615744,-0.507469,-0.3758,-0.238683,-0.103802,0.006645,0.090946,0.102492,0.10488,0.119516,0.020621,-0.112612,-0.242177,-0.368163,-0.481873,-0.583869,-0.682093,-0.758521,-0.611235,-0.486988,-0.302267,-0.206675,-0.042953,0.124002,0.288575,0.42762,0.51084,0.458839,0.378334,0.300572,0.236983,0.192382,0.167327,0.266389,0.39018,0.511609,0.440249,0.292973,0.163001,0.039327,-0.079947,-0.17664,-0.223586,-0.199787,-0.21892,-0.121582,0.00624,0.063736,0.217048,0.370173,0.423416,0.346511,0.30769,0.287077,0.191151,0.029469,-0.151804,-0.344339,-0.443902,-0.557205,-0.651312,-0.651177,-0.590273,-0.511279,-0.423016,-0.30382,-0.192176,-0.067476,-0.038845,-0.032267,-0.06302,-0.145371,-0.267712,-0.384068,-0.492232,-0.594008,-0.664556,-0.702869,-0.687147,-0.71956,-0.708766,-0.621497,-0.533855,-0.430684,-0.332831,-0.229473,-0.110776,-0.003444,0.094049,0.129392,0.192153,0.328427,0.451899,0.57319,0.699064,0.82578,0.953682,1.082394,1.213197,1.347449,1.486765,1.572217,7
1.632209,1.462419,1.313483,1.17141,1.031676,0.892971,0.753748,0.613331,0.47002,0.318906,0.169018,0.257291,0.185493,0.061406,-0.069156,-0.199414,-0.318246,-0.438169,-0.561451,-0.685169,-0.787547,-0.803796,-0.796844,-0.722475,-0.721628,-0.697564,-0.60387,-0.480987,-0.361352,-0.249235,-0.09354,0.017039,0.07536,0.084443,0.068669,-0.002099,-0.135839,-0.270545,-0.39824,-0.512642,-0.611353,-0.686557,-0.717076,-0.64548,-0.517403,-0.397106,-0.271225,-0.095116,0.077483,0.235316,0.321924,0.377274,0.358305,0.290464,0.208649,0.108143,-0.007344,0.116173,0.238464,0.367006,0.301074,0.17922,0.045761,-0.093671,-0.20589,-0.088611,-0.120066,-0.249507,-0.128777,-0.077524,0.002928,0.1458,0.295114,0.459503,0.506323,0.332276,0.155351,0.190138,0.252339,0.292794,0.248318,0.105204,-0.054172,-0.240181,-0.389595,-0.482947,-0.616894,-0.703975,-0.704864,-0.622754,-0.528183,-0.416162,-0.282967,-0.153632,-0.015071,0.072947,0.081525,0.072191,0.022792,-0.097033,-0.209251,-0.335006,-0.467905,-0.589587,-0.702526,-0.700435,-0.686807,-0.736068,-0.753208,-0.707783,-0.596594,-0.492642,-0.374771,-0.272994,-0.158865,-0.038665,0.072581,0.131359,0.124435,0.275457,0.41594,0.551139,0.687442,0.824279,0.960263,1.09826,1.23821,1.381534,1.530384,1.623075,7
1.639722,1.46906,1.321281,1.180998,1.043609,0.907371,0.771637,0.635735,0.497914,0.358044,0.205748,0.092487,0.121883,0.07011,-0.045023,-0.16749,-0.287729,-0.398122,-0.513418,-0.632763,-0.751668,-0.795606,-0.790062,-0.759249,-0.730263,-0.72719,-0.670077,-0.565193,-0.436003,-0.310613,-0.196996,-0.051176,0.044766,0.08281,0.080271,0.071883,-0.048418,-0.180026,-0.313082,-0.441986,-0.548701,-0.639227,-0.709869,-0.68488,-0.602195,-0.44802,-0.387602,-0.20639,-0.035068,0.125,0.241642,0.283839,0.230776,0.156948,0.065237,0.046695,0.210822,0.321707,0.475047,0.453892,0.328223,0.191571,0.053183,-0.08695,-0.092574,-0.06471,-0.194187,-0.137613,-0.053151,-0.043597,0.090168,0.235406,0.388418,0.558484,0.526501,0.376281,0.241197,0.129806,0.19059,0.248212,0.249957,0.157352,-0.001333,-0.165899,-0.347976,-0.419116,-0.576364,-0.667973,-0.704407,-0.639171,-0.549667,-0.44954,-0.328464,-0.196983,-0.061853,0.020887,0.033845,0.0306,-0.022201,-0.144004,-0.265497,-0.408033,-0.539849,-0.663837,-0.732179,-0.703353,-0.697266,-0.753541,-0.763593,-0.704589,-0.599174,-0.49105,-0.377236,-0.280639,-0.163314,-0.045486,0.065167,0.12004,0.139516,0.290514,0.426156,0.559826,0.693576,0.828071,0.962434,1.09824,1.235963,1.376696,1.523005,1.633653,7
1.548377,1.383952,1.24344,1.110598,0.981114,0.853892,0.727134,0.602302,0.47664,0.353501,0.22958,0.105731,-0.028767,-0.073483,-0.071807,-0.148672,-0.246554,-0.341237,-0.4396,-0.526455,-0.61612,-0.6885,-0.756922,-0.814426,-0.85941,-0.875551,-0.887444,-0.870839,-0.8371,-0.79878,-0.73478,-0.674554,-0.592654,-0.502353,-0.404572,-0.310606,-0.199951,-0.102218,0.016364,0.136885,0.232657,0.318145,0.373071,0.39608,0.336352,0.398317,0.367409,0.271206,0.175055,0.070117,-0.018245,-0.10452,-0.200951,-0.177609,-0.153237,-0.029753,0.083017,0.181452,0.297258,0.345713,0.235101,0.104916,-0.031402,-0.173704,-0.329249,-0.29638,-0.272749,-0.111551,-0.095003,-0.178431,-0.205046,-0.175774,-0.074036,0.053957,0.183598,0.321079,0.489748,0.43578,0.317358,0.203988,0.122052,0.18415,0.239633,0.317996,0.299906,0.234448,0.148168,0.204512,0.170478,0.09773,0.00534,-0.09715,-0.196855,-0.310161,-0.401726,-0.488305,-0.571237,-0.645283,-0.71283,-0.774001,-0.812045,-0.844939,-0.855856,-0.857905,-0.781947,-0.747863,-0.702813,-0.653992,-0.593257,-0.517314,-0.432936,-0.342566,-0.255678,-0.148861,-0.025366,0.021098,0.037543,0.121543,0.231152,0.347529,0.464695,0.583734,0.711889,0.831374,0.951619,1.069028,1.172122,1.297079,1.430367,1.545817,3
1.62778,1.502,1.359182,1.220605,1.084683,0.956857,0.882039,0.771039,0.664427,0.728426,0.577495,0.42906,0.323288,0.1965,0.078863,-0.054126,-0.189654,-0.298953,-0.404855,-0.524244,-0.636976,-0.751395,-0.769415,-0.752233,-0.710117,-0.713958,-0.705878,-0.619334,-0.512598,-0.40562,-0.290013,-0.176609,-0.054904,0.030285,0.053158,0.047856,-0.008085,-0.177667,-0.323627,-0.473507,-0.583074,-0.671137,-0.728615,-0.666864,-0.5579,-0.428434,-0.355179,-0.204323,-0.063127,0.072739,0.184135,0.210761,0.146794,0.065835,0.032566,0.209352,0.367298,0.439039,0.507485,0.368615,0.219959,0.07272,-0.069568,-0.156997,-0.072796,-0.136581,-0.258799,-0.108582,-0.076464,-0.063608,0.079124,0.230479,0.390091,0.54378,0.387603,0.247433,0.080295,0.093601,0.163402,0.218057,0.22441,0.145073,0.17917,0.066172,-0.121969,-0.285734,-0.435679,-0.542605,-0.657857,-0.711995,-0.648534,-0.561745,-0.467068,-0.350817,-0.228169,-0.104655,0.018001,0.047897,0.055739,0.013772,-0.10149,-0.22277,-0.338741,-0.44735,-0.54381,-0.634638,-0.692247,-0.704227,-0.764038,-0.793469,-0.781544,-0.704607,-0.568532,-0.438279,-0.30425,-0.183361,-0.052432,0.070985,0.115536,0.064268,0.236531,0.396363,0.54796,0.696416,0.844439,0.995541,1.149727,1.309147,1.477724,1.628848,7
0.777403,0.645186,0.574367,0.461354,0.361722,0.337918,0.36423,0.399719,0.451164,0.509839,0.490101,0.359047,0.209107,0.08377,-0.041352,-0.160019,-0.275074,-0.394313,-0.510202,-0.623129,-0.731539,-0.838884,-0.927006,-0.991654,-0.964976,-0.882325,-0.7824,-0.673497,-0.568577,-0.45436,-0.339981,-0.232335,-0.130945,-0.065484,-0.056526,-0.084061,0.07712,0.060125,0.012953,-0.037442,-0.09948,-0.169515,-0.25771,-0.34566,-0.418934,-0.465726,-0.504833,-0.520797,-0.549507,-0.516776,-0.411742,-0.297169,-0.184965,-0.07349,0.04208,0.152233,0.275782,0.395557,0.506215,0.529768,0.601863,0.710267,0.823725,0.939151,1.055816,1.174529,1.300819,1.446945,1.327773,1.199119,1.072186,0.946072,0.820243,0.69323,0.560904,0.457614,0.481237,0.39705,0.287416,0.174881,0.061897,-0.046646,-0.158052,-0.260239,-0.376431,-0.490087,-0.514569,-0.492973,-0.468217,-0.425211,-0.371996,-0.296503,-0.224827,-0.139033,-0.116361,-0.06993,-0.04263,-0.049349,-0.066951,-0.104391,-0.172719,-0.239361,-0.367419,-0.487026,-0.603051,-0.720072,-0.830228,-0.924513,-0.945441,-0.885049,-0.800447,-0.707468,-0.601972,-0.490386,-0.375361,-0.249915,-0.130571,-0.002346,0.119703,0.25865,0.401484,0.493426,0.428325,0.389498,0.369273,0.36227,0.423672,0.532811,0.656891,0.784619,5
1.57598,1.411633,1.270682,1.137187,1.007231,0.879188,0.751996,0.625409,0.500343,0.375653,0.250603,0.125526,-0.011716,-0.053348,-0.068051,-0.156445,-0.252365,-0.350791,-0.445011,-0.537236,-0.624017,-0.697833,-0.760886,-0.812133,-0.852576,-0.859687,-0.865488,-0.851603,-0.820665,-0.774204,-0.714096,-0.642185,-0.560371,-0.470313,-0.373476,-0.271096,-0.164178,-0.053398,0.061749,0.165595,0.25969,0.332339,0.361583,0.339825,0.35795,0.355508,0.291347,0.201922,0.091483,0.00196,-0.081778,-0.16405,-0.231868,-0.203811,-0.097855,0.010003,0.119209,0.221612,0.355656,0.324029,0.193358,0.054919,-0.085078,-0.229709,-0.385522,-0.321417,-0.284584,-0.159244,-0.118455,-0.211847,-0.231633,-0.198674,-0.077742,0.045175,0.170694,0.304006,0.456717,0.408244,0.278906,0.160456,0.056956,0.104583,0.170673,0.239187,0.300076,0.259669,0.12075,0.182329,0.169161,0.108795,0.017003,-0.07855,-0.182147,-0.283606,-0.375894,-0.470877,-0.554264,-0.626652,-0.692738,-0.744959,-0.795176,-0.816122,-0.830428,-0.819158,-0.783023,-0.743421,-0.697943,-0.640954,-0.572789,-0.495539,-0.41417,-0.327823,-0.23176,-0.132979,-0.011025,0.038601,0.041122,0.114179,0.218344,0.33143,0.45116,0.57271,0.69878,0.824011,0.946741,1.073703,1.201926,1.332488,1.468956,1.569736,3
1.435968,1.277926,1.146131,1.022368,0.902544,0.804365,0.690018,0.572834,0.455902,0.338936,0.221926,0.105461,-0.008999,-0.11991,-0.21256,-0.306072,-0.414856,-0.509063,-0.59105,-0.6677,-0.724692,-0.755521,-0.767338,-0.727354,-0.651497,-0.552516,-0.616857,-0.670007,-0.709119,-0.758207,-0.729318,-0.684163,-0.627064,-0.535631,-0.431235,-0.317481,-0.197791,-0.074636,0.078668,0.132867,0.194879,0.260339,0.335344,0.365129,0.297277,0.216087,0.146378,0.066659,-0.010909,-0.072523,-0.138526,-0.199558,-0.254216,-0.296668,-0.343024,-0.251493,-0.120755,-0.016038,0.096904,0.208167,0.318019,0.415794,0.453352,0.517096,0.65458,0.785947,0.913127,0.913268,0.815185,0.692052,0.568901,0.446065,0.325771,0.219281,0.098558,-0.017529,-0.129356,-0.245659,-0.294094,-0.273185,-0.239585,-0.199106,-0.143801,-0.096127,-0.027361,0.038065,0.105004,0.166119,0.19561,0.152267,0.071871,0.007249,-0.110188,-0.218288,-0.323952,-0.409018,-0.501155,-0.586592,-0.665251,-0.727999,-0.785963,-0.780973,-0.71872,-0.640715,-0.574067,-0.567638,-0.661436,-0.714946,-0.711494,-0.682224,-0.641443,-0.579464,-0.477207,-0.368244,-0.25629,-0.156059,-0.083766,0.025654,0.139901,0.250882,0.367426,0.481175,0.59978,0.715849,0.837805,0.957918,1.080156,1.205667,1.336492,1.428284,1
1.633057,1.458659,1.307845,1.164466,1.0239,0.884287,0.744813,0.604547,0.461217,0.312841,0.141028,0.159349,0.175385,0.054332,-0.074037,-0.203642,-0.319836,-0.444357,-0.565779,-0.698052,-0.769748,-0.786247,-0.781113,-0.70548,-0.703766,-0.66882,-0.581121,-0.467398,-0.337792,-0.211723,-0.076541,0.03275,0.087855,0.097234,0.084678,0.021224,-0.120257,-0.251659,-0.38178,-0.501447,-0.608021,-0.695012,-0.746789,-0.690291,-0.581867,-0.410224,-0.354987,-0.170131,0.004747,0.16945,0.274303,0.296092,0.238501,0.151047,0.067738,0.069152,0.230836,0.383772,0.48151,0.348433,0.205766,0.065882,-0.070987,-0.101017,-0.081169,-0.166435,-0.207007,-0.088528,-0.082965,-0.00189,0.137908,0.282178,0.44525,0.605563,0.579003,0.447703,0.310214,0.165398,0.193427,0.257961,0.28719,0.223274,0.08311,-0.08954,-0.267308,-0.455841,-0.53068,-0.661662,-0.736565,-0.708602,-0.631134,-0.537387,-0.427557,-0.306614,-0.175686,-0.035995,0.027362,0.039415,0.021133,-0.043735,-0.189438,-0.303732,-0.444758,-0.572775,-0.67389,-0.723741,-0.715181,-0.743976,-0.768703,-0.747215,-0.631789,-0.520175,-0.404328,-0.290478,-0.184849,-0.06188,0.05658,0.143104,0.14518,0.23962,0.391657,0.531868,0.669921,0.807736,0.945863,1.084031,1.224216,1.367528,1.51631,1.626729,7
1.511596,1.30419,1.128131,0.963731,0.807856,0.667416,0.568771,0.656448,0.443845,0.271459,0.105055,-0.069124,-0.234717,-0.200614,-0.287762,-0.406992,-0.525229,-0.628967,-0.727927,-0.806307,-0.861077,-0.851256,-0.713479,-0.57057,-0.421369,-0.268395,-0.112439,0.044108,0.20253,0.359005,0.512948,0.663545,0.763682,0.774957,0.662221,0.522808,0.378179,0.229334,0.072575,-0.079159,-0.237177,-0.391476,-0.548336,-0.706941,-0.863285,-1.024948,-1.150708,-0.96037,-0.737329,-0.504619,-0.288128,-0.065143,0.154421,0.339908,0.441311,0.358557,0.248028,0.154318,0.065628,0.033604,-0.015007,0.075883,0.216807,0.292512,0.074818,-0.103738,-0.309605,-0.307535,-0.15206,-0.113586,-0.136459,-0.057429,0.11427,0.307198,0.449254,0.233668,0.017621,0.107665,0.196774,0.251944,0.17989,0.025316,-0.140802,-0.324108,-0.507816,-0.693942,-0.854265,-0.941377,-0.90535,-0.772411,-0.627026,-0.469633,-0.309789,-0.154972,0.008791,0.166815,0.329821,0.488217,0.640002,0.724436,0.688521,0.612639,0.436443,0.274806,0.115337,-0.042606,-0.199428,-0.353538,-0.505989,-0.653513,-0.808882,-0.755517,-0.702202,-0.630943,-0.542416,-0.439799,-0.327114,-0.207823,-0.170063,-0.240115,-0.040071,0.133815,0.307184,0.475032,0.640797,0.805659,0.975273,1.147948,1.32728,1.508172,4
1.51514,1.356579,1.218999,1.088707,0.961593,0.836344,0.711409,0.587165,0.463746,0.342994,0.221842,0.105235,-0.008881,-0.120312,-0.132452,-0.156161,-0.259643,-0.364007,-0.458054,-0.54658,-0.636281,-0.710144,-0.778983,-0.837756,-0.883875,-0.914716,-0.918619,-0.920264,-0.891665,-0.847489,-0.79179,-0.73149,-0.653646,-0.569308,-0.473738,-0.374079,-0.272176,-0.156343,-0.057015,0.059852,0.164908,0.267437,0.345807,0.386631,0.370383,0.389794,0.416671,0.349334,0.255093,0.156107,0.062412,-0.027837,-0.125659,-0.180742,-0.126571,-0.004786,0.111358,0.220711,0.357254,0.301655,0.169843,0.035357,-0.095471,-0.183642,-0.183056,-0.059943,0.08159,0.076869,-0.049372,-0.09106,-0.043352,0.067464,0.196823,0.341031,0.500597,0.485088,0.353496,0.230024,0.123537,0.137614,0.20023,0.270301,0.352004,0.338733,0.205012,0.213606,0.282883,0.245873,0.183268,0.085823,-0.02301,-0.124807,-0.239773,-0.345213,-0.44452,-0.532445,-0.610944,-0.691009,-0.757005,-0.804834,-0.843955,-0.865906,-0.88467,-0.822281,-0.795495,-0.753363,-0.69804,-0.631848,-0.557437,-0.470863,-0.39772,-0.294015,-0.161097,-0.017304,-0.052497,-0.085038,-0.076328,0.022133,0.135036,0.25247,0.372803,0.498179,0.620501,0.745387,0.871011,0.998807,1.128528,1.261522,1.400158,1.50962,3
1.495767,1.360483,1.19137,1.031131,0.86291,0.697087,0.5181,0.350824,0.168839,-0.041371,-0.119942,-0.052569,-0.177519,-0.302509,-0.417558,-0.52236,-0.618673,-0.710132,-0.77182,-0.847774,-0.832056,-0.671213,-0.51906,-0.362451,-0.202167,-0.041074,0.128874,0.281535,0.461675,0.61912,0.742232,0.779497,0.815683,0.726476,0.572342,0.404492,0.232671,0.04461,-0.128267,-0.301924,-0.485844,-0.658204,-0.828688,-0.978798,-0.965299,-0.837098,-0.693188,-0.553085,-0.408045,-0.260839,-0.111233,0.04006,0.194766,0.349612,0.415163,0.397597,0.261688,0.138486,0.041011,-0.07637,-0.045582,0.077609,0.188462,0.036601,-0.135766,-0.342292,-0.354369,-0.251379,-0.115418,-0.154247,-0.148149,-0.058236,0.126285,0.316556,0.302289,0.12419,-0.05668,0.038702,0.132196,0.188176,0.137899,0.008043,-0.124797,-0.263193,-0.403236,-0.542365,-0.677445,-0.802567,-0.890429,-0.836953,-0.708604,-0.557985,-0.398017,-0.234485,-0.069069,0.098898,0.269232,0.438433,0.600691,0.698664,0.657335,0.580452,0.442994,0.301744,0.174747,0.038071,-0.089254,-0.222471,-0.351267,-0.482146,-0.597727,-0.736021,-0.706957,-0.634511,-0.54679,-0.442004,-0.324406,-0.202489,-0.068601,-0.116809,-0.172016,0.056076,0.252539,0.454798,0.621805,0.776667,0.947431,1.138038,1.318281,1.493859,4
1.534576,1.333674,1.164364,1.003659,0.851545,0.719844,0.6058,0.507916,0.405191,0.231964,0.12919,-0.07279,-0.145469,-0.204615,-0.340742,-0.447605,-0.539155,-0.672516,-0.775351,-0.862067,-0.900845,-0.853302,-0.744086,-0.674886,-0.712821,-0.761349,-0.803605,-0.693707,-0.558666,-0.463825,-0.352455,-0.281012,-0.240951,-0.188413,-0.070142,-0.027906,0.006437,0.114163,0.185606,0.234517,0.277831,0.334151,0.376484,0.311985,0.182662,0.078052,0.233662,0.228587,0.079675,-0.05164,-0.18818,-0.301614,-0.405287,-0.499884,-0.585765,-0.60454,-0.449932,-0.417921,-0.27105,-0.130865,-0.009191,0.058097,0.184975,0.332088,0.477279,0.627431,0.77682,0.918159,1.000074,0.914742,0.76422,0.610969,0.453901,0.298928,0.13781,-0.016679,-0.147854,-0.281065,-0.400232,-0.471161,-0.440447,-0.378798,-0.296835,-0.196153,-0.130896,-0.183373,-0.056283,0.061913,0.080648,0.159229,0.290303,0.282169,0.199583,0.138509,0.052136,0.017588,-0.036147,-0.140907,-0.213355,-0.309872,-0.359645,-0.383958,-0.498516,-0.648861,-0.716927,-0.78384,-0.759446,-0.728227,-0.796981,-0.819871,-0.763896,-0.694136,-0.603042,-0.471219,-0.324519,-0.168692,-0.02649,0.072527,0.08697,0.201389,0.358503,0.464037,0.576276,0.681611,0.82287,0.979582,1.13669,1.294252,1.389027,1.519629,2
