@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute target {1,2}

@data
1.352574,-0.367695,-2.464869,1.785113,-0.403985,1.420854,-0.887149,-1.202124,3.618275,-2.819376,0.220137,0.479173,2.352871,-0.590797,-1.412245,3.862997,-0.089039,0.337782,-3.87634,4.123712,1.400812,1.798135,1.430656,-2.305417,-1.726696,1.420295,-1.284604,-0.768678,0.844984,-2.899988,0.489723,1.139005,0.775051,-1.602944,1.313277,-3.41729,0.57326,-0.294365,0.995075,-2.220117,3.376969,1.714798,-0.731931,1.158211,2.352095,-0.320659,-1.011632,-2.477717,-0.851342,-2.877701,4.163538,0.787134,-2.373525,-0.409239,2.982161,-2.397715,-0.880339,-2.880182,1.41851,2.527454,-1.083684,0.583735,3.372452,3.617492,0.010622,-1.24271,-2.512388,0.366583,4.863989,-3.870558,1.328177,3.372243,-2.308987,-1.783552,-0.678792,0.550079,-2.081371,4.369987,-1.898903,2.136553,0.39193,2.743401,-2.472676,1.856644,-2.469828,2.84321,4.072964,-2.665303,-1.168259,-2.118124,-1.350363,-2.14713,-0.487365,2.158272,0.572763,-2.510617,-1.044097,-2.525859,0.059068,0.245125,-2.168186,-1.529753,-1.765723,1
-2.064635,0.316637,2.128212,1.189235,1.935508,-0.618223,-0.285294,-1.75048,4.731504,2.641147,-2.031614,-2.015675,1.267717,1.58192,-2.362758,-0.358058,0.427933,-0.298522,0.83487,-0.757675,-2.200859,-0.948863,3.07544,1.77993,1.332746,1.92601,2.637629,0.239044,0.419477,0.314785,-1.963677,-1.724838,-1.726551,-1.837786,-1.644189,-1.918817,-1.531994,-2.180384,1.072637,0.229728,-0.067168,2.464379,0.212601,-1.058687,1.161492,-0.876325,-0.848101,-3.433479,4.715282,0.845075,0.325353,-1.970924,1.531373,-0.687929,5.181536,3.399929,-3.798774,1.159275,-0.651963,1.288028,-2.450272,3.716508,-1.989908,-0.600688,4.110291,-2.503354,-0.637974,2.327181,-1.374105,-2.414943,1.561523,7.248693,-0.686763,4.130586,0.68457,-1.864194,-1.794878,-1.73367,-1.684028,-2.177363,3.497273,0.145837,-2.967323,-0.620172,1.758826,5.015573,1.920839,0.10447,-1.050882,-2.106358,-1.552121,-1.961597,-0.459928,2.440002,-0.406008,-2.212014,-1.508715,-1.922862,-1.648463,-1.836784,-1.709557,-1.78876,-1.750673,1
-2.307053,-0.802986,1.973526,1.245875,-2.546237,1.303154,0.129043,-1.39625,5.145192,-0.668153,0.771135,-2.300698,0.88998,-3.436983,-0.518734,-0.368022,-0.225674,2.890888,-0.667375,0.438621,1.895194,2.083812,0.609079,1.754276,3.922489,1.070372,3.895144,-2.64065,0.753732,-1.935648,-1.827014,-0.590027,-0.754228,-3.425025,1.057239,0.924725,-0.809761,0.265745,0.642038,1.149004,2.366577,-3.678573,-1.20827,-0.68241,-0.127328,-3.318442,2.503242,-4.392336,2.763244,-2.417838,1.528745,-0.717327,1.264015,2.075564,-2.070772,0.479644,-1.442001,2.494301,2.929598,0.699184,-3.407556,0.155553,-0.81719,0.545305,-0.416822,0.365894,-1.379322,-1.343064,-0.238015,-1.246897,-0.026824,-2.741937,-1.627868,-2.483634,0.827213,-2.3397,-1.606636,-3.059407,2.660802,4.696179,-3.216315,4.834523,7.886571,2.350659,2.448165,-0.735676,2.038036,-0.744372,0.231749,-2.693701,0.796247,0.256779,-1.358717,-0.594116,4.545079,-1.56269,0.762921,-3.435086,0.514035,-1.883996,-0.292837,-1.038683,-2.263208,1
1.659665,-0.947324,-0.845352,2.924409,5.191872,-1.430187,1.453267,-3.212012,0.521672,1.988042,0.093202,1.168565,-2.988113,-0.2265,-2.407925,-2.355476,-2.459813,2.808082,3.407512,1.060715,-0.323982,3.188466,0.325595,-0.251985,0.560874,-4.051517,-1.11063,-3.65749,-1.171711,-1.376146,0.595443,-3.276524,0.480798,2.307891,2.932733,-2.203653,-0.770218,1.945154,-0.772125,-2.010038,-2.638098,-2.314219,-2.57249,-1.818013,-0.051519,-3.638837,-0.491569,5.441659,7.582367,1.775396,0.132443,-1.671192,-0.323179,-0.15797,0.209583,-2.819249,0.314234,0.467104,-2.017538,-0.786865,-0.958706,-2.132161,2.949313,1.404251,-3.22869,3.825279,-0.875509,2.829857,-2.348059,-0.507027,-2.092635,-2.54151,-1.696402,2.449457,1.979907,-2.168018,0.905962,4.180636,0.703297,2.06907,-2.335717,-0.324008,4.386382,5.333748,2.664888,-0.923283,0.59969,-2.827004,-0.646304,0.969158,-0.433144,5.217807,-3.676634,3.099072,-1.346706,-2.258402,-0.503875,-2.061416,5.269864,-1.448768,-0.742563,-1.56861,-2.579774,1
-2.660404,-0.51458,-0.740971,0.359335,0.361162,1.55204,-1.600118,-2.017359,3.23135,-0.659793,-2.833191,2.810891,0.585201,-3.70933,-1.420476,-1.155554,-0.615904,-0.6459,-1.581289,2.749984,0.735218,0.173083,0.709545,5.167386,-0.220155,1.491043,-3.350063,2.743866,-0.240133,3.163027,2.187204,-3.897009,-1.211766,1.021167,4.824447,-4.100315,0.184418,-2.898524,-2.072035,-3.462861,-0.057899,0.699352,-2.166857,-2.965498,6.444281,3.981077,0.136593,-1.980122,0.836479,2.236461,-1.774695,-1.35953,1.038471,0.085115,-1.17783,0.794035,-2.867101,3.312166,-0.443479,-2.016002,5.842021,7.772406,-1.509707,-0.657376,-2.391668,-3.013202,1.122338,0.588151,1.370552,4.641876,-2.688277,-2.506082,0.202493,-1.843849,2.819094,3.453415,-3.37788,-1.555669,-3.884662,0.047967,-2.990875,-1.514769,-1.057376,1.446697,-0.222577,2.625442,-2.449677,-1.872969,-1.715168,3.310526,4.338142,6.721247,4.436455,-1.712973,-0.168193,1.73653,-2.041965,-0.963785,-1.69873,-0.758489,-1.875126,-1.313341,-1.88862,2
-1.114723,1.798595,2.934533,-1.932163,-1.523042,0.074396,0.421976,-2.142896,-1.900885,-2.607001,-1.068092,0.745098,2.53027,4.80881,-3.458383,-1.449542,-2.465556,-2.267215,2.377756,0.112793,-1.204016,-0.210315,-0.916017,-2.24079,-2.364916,0.932754,-1.364598,-2.660185,-1.580247,-0.108701,-1.427225,-3.42,2.259731,4.203132,-3.687545,-0.05227,0.309599,-1.248253,-0.603407,-0.924772,-3.069445,0.761014,2.556717,4.594481,-2.522015,-1.610392,-0.855382,0.199319,1.653533,-2.615012,-2.118659,-0.535231,3.743262,1.935231,5.038566,-3.020841,0.043191,2.276446,-2.854419,-1.677305,-0.18474,0.54614,0.131715,2.0721,0.614669,-1.270973,-2.744859,2.559979,-0.465458,0.494039,4.117948,-1.933288,0.26942,2.418274,-3.37339,0.828068,-1.121443,2.614293,3.071793,-3.494396,-0.036196,1.055997,5.044941,2.567108,2.09449,6.678392,0.420565,4.541801,3.69698,3.03867,-3.035742,-1.52043,-2.019791,1.365367,-1.896899,0.840633,-2.013568,-1.894546,-2.626596,0.395678,-0.124881,-0.340132,-0.871483,1
6.999661,0.362477,-1.779633,-0.510933,-1.473932,-0.663036,-1.39045,-0.707716,-1.371829,-0.705719,-1.393306,-0.661863,-1.469042,-0.527092,-1.773677,3.993715,-1.051687,-0.646846,-1.840825,1.386885,1.489543,-1.81686,-0.621099,-1.302846,-0.875752,-1.140111,-0.997868,-1.034834,-1.103645,-0.9047,-1.321216,-0.24728,2.969755,-2.301011,1.975233,1.103452,-2.114672,-0.004577,-2.47491,3.074454,1.717196,-1.897921,-0.631133,-1.210599,-1.107308,-0.455304,5.059797,-1.966152,-0.396841,-1.739308,3.923799,-0.677359,-1.196512,-0.921141,-1.168334,-0.890898,-1.229349,-0.803815,-1.346955,-0.643044,-1.57702,-0.286446,-2.215145,1.355753,3.089753,3.517364,5.6286,-3.834434,1.018795,-2.881237,0.854405,-3.425803,8.80755,4.676357,-1.795894,-1.058754,4.588735,-1.213275,4.338368,-1.495449,1.931385,2.51281,-2.650441,0.48567,3.87154,-1.024541,-1.265496,-0.743385,-1.411294,-0.496206,2.71415,-1.060282,-1.172041,-0.84187,-1.297173,-0.725957,-1.436312,-0.524261,-1.799989,0.514051,9.368665,-1.70211,-0.884163,1
-2.617245,-1.135439,0.735224,-1.258601,5.804332,2.846658,-0.658496,0.63707,-0.808926,0.788101,1.067948,3.186915,-1.890739,4.403473,-1.914128,-2.280621,-2.777966,5.520835,-2.434564,-2.191048,-3.119791,-1.828687,-3.661052,0.585306,2.117811,2.648032,-2.833651,-0.782203,1.014357,0.538767,-1.518489,-0.504045,1.733401,-2.672277,2.592188,-2.766481,-0.100027,-0.770786,3.622136,0.382256,-0.944494,0.480177,-1.541993,-0.063481,-2.106175,0.852986,-0.718206,-2.405827,-2.963047,-1.853224,-0.378286,-0.879476,5.466711,-2.208816,6.436406,-1.429177,-2.955812,-0.480077,-2.111377,-3.080867,-0.376982,2.664089,-0.886796,3.111344,3.99216,-0.670087,-0.864514,-2.967886,0.100036,3.825304,5.814736,0.318055,-3.590823,-0.693222,5.376381,-0.711673,1.089506,-3.092687,-2.739232,0.271089,1.926226,-3.443812,-2.066225,-2.060536,4.504945,0.883191,0.20372,0.86636,-2.26389,-1.122998,0.724768,0.976983,7.548222,-0.376219,-0.669439,-2.049125,-1.754589,-0.547922,0.863606,0.519951,3.731517,-0.432585,-2.746438,1
4.151318,5.609637,0.160646,-3.799566,-2.71218,-3.769285,-2.122517,-1.982989,0.981931,1.233394,-1.241274,2.695523,1.288156,-1.511768,1.840105,1.858551,-0.732162,-0.797119,0.032897,-1.865175,-3.618665,-1.58152,0.946502,3.161887,-1.512868,4.943048,-3.425455,1.363765,0.145946,0.163668,2.846161,1.206398,-0.088583,1.551886,-1.130556,-1.193383,1.178239,5.160234,-0.720657,0.85665,1.730184,-1.502708,1.168015,3.823581,1.544355,-0.791176,-0.392172,0.042743,0.924844,3.552421,-2.537217,1.699516,2.439923,-3.257361,-0.619533,-1.853476,-0.570033,0.048025,2.18985,-5.082615,-1.630854,-0.467942,4.730375,0.896131,0.36819,-0.742683,2.629129,2.014502,-2.073562,-4.006187,-1.434096,1.821588,2.892419,0.286273,-0.043529,2.156889,1.136739,-1.094779,-2.268783,1.183334,0.134321,-2.026133,-1.53556,-1.991914,-2.692332,-3.930846,-1.232647,-2.89812,0.46333,-3.422508,-2.775322,-3.912711,-1.526889,-0.611692,-1.37989,2.728873,-1.025923,0.001499,5.424983,2.049602,1.785769,-0.659742,0.552711,1
4.385916,-1.832518,1.069835,-2.140645,-1.744759,-1.327357,-2.792158,5.201807,2.187184,-2.715098,-1.546372,-0.297507,5.023266,1.470663,2.466687,-2.252568,3.36167,-0.098943,-2.014797,0.579669,-0.609713,5.380712,0.195381,-2.192485,1.699745,0.043444,0.477329,-3.621051,0.475686,-1.009865,1.748023,0.439615,0.190844,-0.422502,0.881687,-1.033747,-1.910148,-1.72474,-1.643274,-1.872912,-1.547839,-1.939193,-1.505307,-1.909135,6.786598,-2.196596,2.39739,-1.604118,4.067786,-2.061371,-1.288746,-2.364796,-0.373267,1.179393,-2.320563,-1.334949,1.187669,-2.005484,-1.390381,1.474559,-1.651137,-2.077046,5.091502,1.201935,-2.589723,-1.011025,-2.62495,0.385332,6.094826,-2.262302,1.338729,0.567069,-0.99834,1.827609,-2.506693,7.30458,-1.6915,0.57633,6.369184,-2.012328,-1.325595,-2.018898,-1.702892,0.266884,-0.002833,-2.908418,-0.572558,-3.175802,3.953575,-0.05284,3.306889,-1.245182,3.136169,3.954509,0.422178,0.980035,-2.456599,-1.431072,-1.778409,-1.97184,0.625488,-1.220192,-1.842301,1
0.649839,-1.143944,5.134506,0.115201,-2.993168,-0.435733,-3.333466,1.950339,1.49846,-2.215051,-1.85592,-0.653658,0.331792,2.191534,-1.093302,-1.830185,1.125572,-2.103074,-1.542191,-1.704307,-2.012645,0.345685,-0.482977,-0.262163,2.535501,3.315019,3.477727,1.284361,-1.046414,4.929153,0.44165,-1.871911,-2.216618,0.785725,-0.361397,0.029943,0.236574,4.033103,0.751868,-1.460016,3.144715,-1.82227,0.52464,-0.330699,-1.099891,6.491099,5.634812,-1.355692,3.918676,-2.029007,1.392915,-2.307262,-1.3378,-1.915487,-1.776361,-0.538011,0.450407,-0.256011,1.705144,1.358329,-0.922721,-2.408348,-0.980648,-2.563181,-0.421519,0.320541,-1.484205,0.203165,-0.043709,0.360649,-2.043475,-1.862648,0.571456,-0.867396,-2.12773,-1.414924,-1.971409,-1.425012,-2.172249,0.183352,6.411193,-1.560637,0.602006,1.739353,4.54277,1.249953,2.057544,-1.448511,2.353488,-2.241257,-1.063496,2.527647,0.773463,-2.772694,-0.757457,-2.87886,1.229418,-0.893878,-1.553074,0.312718,0.48211,-0.508307,-1.931139,2
1.755032,-1.662387,-1.274748,-2.126402,0.817427,0.658953,-2.735763,1.717864,-0.613923,-2.224176,0.038262,2.201743,-2.891512,0.176512,0.816492,-1.95218,-1.355133,-1.659964,-1.452951,-1.619442,-1.472491,-1.60414,-1.501346,-1.502003,1.452438,-1.824756,-1.420198,-0.873194,4.039782,-0.955439,-1.253436,-2.212972,0.218182,0.650502,-2.007414,-1.407397,-1.508791,-1.700051,-1.28577,0.899845,-0.642991,-3.015641,3.959608,0.745666,1.53638,-1.466312,0.530599,1.287182,-2.640441,-0.954615,-1.627128,2.028899,-0.396053,1.776015,-3.236695,3.768754,0.150457,-1.125326,-2.182222,-0.768958,-2.526763,0.15414,4.756514,-1.872309,-1.620102,-1.246705,-2.087969,-0.369181,1.176227,0.873556,5.5945,-0.00345,1.159632,-1.114327,-1.121966,1.35487,-0.844136,5.141089,-2.923846,-0.314697,-3.008597,2.719391,-0.836648,4.397489,-1.276891,-0.201622,1.535464,4.415198,4.98759,-1.744106,-1.425015,-1.564736,-1.627693,-1.289721,-2.199798,3.590796,3.030108,6.641954,6.376087,-1.741213,3.048645,4.836878,-1.900865,1
-0.081864,2.488105,-2.353872,-0.487448,-3.579216,1.477715,-1.653088,-2.789772,0.03611,0.856535,2.985091,1.143355,3.542031,1.719567,-0.595901,-2.377811,-0.019549,-1.77253,-1.146159,-1.578416,-2.264242,0.511212,-2.155227,-3.098112,-0.112357,0.759955,5.027822,3.34896,-2.354107,-0.92695,-2.760559,2.596103,-3.851578,-0.557654,1.70729,3.260949,6.126149,10.179035,5.16238,-1.654259,3.127079,-0.8242,2.034432,0.085646,-3.687854,7.194704,5.101863,0.586408,0.71917,2.400299,-0.500866,-3.678172,0.217526,1.078851,-1.822251,-2.851145,4.766466,3.62031,-0.630882,2.193939,4.531712,-1.9137,-1.258176,-1.29591,2.690952,-3.690887,-0.769585,0.741561,1.864021,-4.284427,-1.420616,-3.948086,-0.429023,-1.275251,2.203815,-2.569024,1.845561,-1.177774,-0.873337,0.350412,-3.100506,-0.464855,-2.150192,4.576365,1.722326,-5.54094,1.788286,0.012145,-0.049722,-1.02912,0.808107,1.7975,-4.033248,-2.00551,-0.868078,-1.427326,-3.820138,0.385779,1.155303,-2.991706,-2.577684,-2.725013,-2.673027,1
1.165792,-3.120766,2.047401,-1.507225,-2.256392,-0.67578,-0.832398,0.692058,-3.329439,-0.15635,-0.051648,-1.934543,0.965799,-0.286645,-2.307358,-2.341949,-2.096267,-2.646338,-0.4068,-1.01746,0.808302,1.008254,-2.171727,1.91496,1.209056,-3.131658,2.803084,-2.51474,2.396801,1.603287,-0.53178,0.997501,0.575901,7.492515,-3.795471,-0.746057,-3.936688,0.166016,-2.381576,3.046266,-0.643728,2.928594,4.619328,-1.896387,-2.764734,2.14942,4.880763,1.05396,-0.354294,-0.50637,-2.361308,2.186541,6.575446,-2.249271,-0.984498,-2.980851,3.543472,-0.660327,-2.300765,-2.480914,-2.060276,-1.283701,1.308784,-0.574567,4.381152,1.420271,-0.94923,0.443765,-2.39514,-1.602868,-0.490049,-0.968436,2.005197,-2.07326,1.976214,-0.719062,-2.938765,-0.721582,-0.770967,-2.771467,4.559036,2.483628,2.890355,4.685523,4.045183,2.836836,-2.160934,-0.228764,9.292523,0.042727,-0.812481,0.765271,0.499452,-2.015744,-0.26026,-1.442878,-1.466155,-0.290237,-2.900434,0.511852,-2.525283,0.129359,-2.324601,1
-2.239343,0.98285,3.309482,-0.717782,-0.826877,3.936776,1.590369,0.895227,3.831088,3.995363,-1.825403,0.515271,-1.271588,0.266507,3.181835,-1.707351,-0.275051,-0.132722,-1.431545,0.516673,-3.230689,-0.732609,-3.318196,1.836671,-0.661182,-2.326232,-0.447217,2.780509,-0.803523,0.845345,-0.543241,-1.649764,2.297113,-2.226962,0.074268,0.768892,-1.506397,-2.070808,-1.786329,-2.167289,-0.480125,0.273719,-3.644537,1.943349,2.11163,-2.985877,-1.328215,-2.385144,-0.155161,1.345773,0.746556,0.220048,-1.623495,-0.220853,-0.052022,-3.410761,0.968468,0.360685,-2.059504,0.7498,-3.204101,3.033129,1.020569,3.778618,-1.858008,1.768906,-3.126669,-0.635772,2.000319,-1.728316,2.589539,6.642216,6.724233,0.18614,0.418917,1.121068,-0.884851,-0.918951,-0.070186,-2.41494,3.692858,2.3706,-2.602093,-1.139819,3.044679,4.563784,-0.669334,-1.026255,2.481246,-3.253375,-0.8568,-0.138328,-0.942835,0.359115,-2.549488,0.221864,-0.131215,-3.174681,2.812503,0.518084,-2.439878,-1.711412,-1.97155,1
-1.429672,2.0804,-0.122307,-0.484381,-0.509153,-0.190952,1.069615,-1.835336,-1.197027,-3.310704,-2.079984,-3.850056,1.103719,0.935756,-3.412499,1.155537,-2.732617,-2.959638,0.435619,3.590216,2.287577,-2.578203,-2.050033,-1.221925,0.33992,0.892551,1.612668,0.842864,0.707109,-1.267316,-3.929929,-1.602916,-0.183265,7.001115,-1.108781,-0.866466,1.682153,-1.476441,-1.182851,-0.165108,-0.2086,-0.660504,6.463269,-2.102208,3.30124,1.673677,3.488297,-3.723413,2.265593,-0.29615,0.386069,0.20252,0.337878,0.115712,-1.080244,3.195162,0.787486,-1.082579,-2.03617,7.734917,2.980947,1.84467,2.624444,4.299249,4.192897,-1.199831,2.030007,-0.429441,-3.237362,-2.303238,0.056468,-3.706154,0.317561,-1.526282,0.414638,-1.668576,2.868286,2.779611,0.108899,-1.407519,0.490935,-1.059454,0.31285,0.602501,-0.901671,4.533541,-3.056957,0.733523,-0.8875,-0.368906,-4.123302,-0.358656,-2.031621,-0.638774,-3.448968,3.451391,-0.48448,-0.862198,-1.19468,-2.923933,-1.418538,-0.5999,2.444308,2
4.59989,-2.985173,2.202789,-1.0284,4.33679,2.248223,1.033826,2.143697,1.919028,1.651418,-1.027457,1.090091,0.45792,1.881287,-0.444659,-2.995081,0.777353,1.783853,-2.08269,-0.669213,0.522929,-1.129243,-0.533806,0.647071,5.521468,-0.106615,1.77964,-1.964912,-1.210932,-1.101625,-2.217888,-2.566979,-2.451333,3.121447,0.136384,-1.201775,-0.6236,-4.585808,5.165802,3.527125,1.52758,-1.187117,2.048332,-0.363654,-0.959494,0.445627,-2.592232,2.31607,-2.65774,-1.857881,-3.166353,1.633779,2.270341,-2.941054,-1.901807,-2.840244,-1.866492,-0.362389,2.366834,-0.380024,1.05499,-3.05685,0.773768,0.702625,-3.120835,0.926243,-1.332321,-1.936491,-3.178189,0.322043,0.835605,-3.913303,0.810884,-2.43667,-1.791417,1.353754,1.336675,-1.62372,4.935546,0.323311,-2.662341,-2.442132,0.002013,-2.315855,-2.13516,2.585862,-0.340794,0.152448,0.534222,-2.616411,0.241807,1.718704,0.314157,-2.968493,2.381947,-3.668775,2.691616,11.251857,-3.167683,5.826253,-1.201415,-2.537925,2.217532,2
-2.379905,1.872855,0.546005,1.005724,1.031285,-2.051638,-1.575269,-2.554273,-0.773184,-0.324078,-0.089735,0.152898,4.254589,1.073845,0.075266,-0.643109,-1.009094,0.359617,-0.195502,0.373692,-1.132991,2.339406,1.200941,-1.508064,0.415382,-2.02615,-1.723573,1.303099,-0.096215,2.211224,0.510113,1.047723,-3.056398,-0.656172,2.649002,-1.364908,-3.25801,2.74314,3.167453,0.662137,5.125217,-0.125096,-0.232324,-2.542313,4.394082,-0.922178,-2.000835,-2.24279,0.156259,0.949503,-0.278488,-2.573172,-1.478931,-2.61412,2.10543,-1.949145,-0.464202,0.96543,-3.391427,1.895628,-4.261245,5.466066,7.537435,1.898292,6.242465,-4.334726,4.025975,0.047708,-2.698945,-1.38446,-2.77394,1.445389,-1.635141,-0.936894,0.239353,-0.222887,-0.415277,0.596499,-0.698057,-3.263071,0.325236,-1.409245,-1.141228,-0.035145,-2.367496,-1.747224,-2.273082,-0.723897,0.215517,-3.075106,6.364194,2.691055,-1.450385,0.043006,-2.853971,-0.750348,1.790057,2.556987,-2.731706,1.604379,0.941742,3.548012,-1.749548,1
-1.388881,-1.562931,2.00477,4.983495,2.620875,-0.214693,10.523137,4.813842,-0.737267,-1.0932,-1.936024,-0.739348,-2.423734,5.439869,-2.013008,1.275251,0.929421,-1.857545,-1.706164,0.347502,9.376518,-3.315347,-0.194768,-2.409645,-0.476573,1.053943,-0.911381,-2.012025,-0.732947,-2.35523,1.265144,2.615041,0.356399,0.776551,-2.070826,-0.996254,-1.791612,-1.007011,-2.035354,1.258834,-0.856151,-1.464217,-1.706266,-0.224376,1.361941,-2.115438,-1.266456,0.495293,-0.200016,-0.195356,0.970444,-3.526531,2.171702,-0.745462,1.436351,4.707322,-3.102318,-0.300064,-2.521199,0.699573,0.273503,-0.249845,2.480007,-0.940082,-1.330499,-1.608837,-1.185632,-1.690389,-1.110379,-1.778516,-0.993651,-1.948496,-0.716178,-2.497309,1.065113,5.531442,-2.498198,-1.153689,-0.094793,0.99974,0.411449,3.003457,-1.251568,-0.324144,3.745735,0.430245,1.051969,-0.823544,5.317839,0.048705,-1.49521,-1.595438,-1.112624,-1.85932,-0.774555,-2.541464,2.405055,2.181857,-2.869078,0.03767,1.208133,-1.649569,-1.376515,1
3.533368,-1.017848,3.357495,5.362459,0.136147,-1.198933,-2.115852,1.822915,-0.900269,-1.133976,-2.271944,4.100863,1.242594,-0.761312,0.933116,2.0451,1.771604,-1.413766,2.978652,-2.93514,-0.371099,-2.164831,-0.86904,-1.677879,-1.620254,3.108328,2.531953,0.082683,0.620762,-3.003647,0.149867,-3.229081,3.626813,2.249437,-1.673953,-1.501552,-1.175041,-1.696415,-1.081024,-1.7435,-1.06162,-1.741452,-1.087258,-1.678267,-1.236105,-1.193557,4.100814,-2.543379,-0.507673,-2.236759,-0.582245,-2.236351,5.913198,-2.166642,-0.41104,-2.742101,2.037248,-0.818081,-1.100919,-2.024543,-0.515231,-2.67468,0.842585,1.311903,1.489011,11.020939,2.947124,1.268627,-2.288402,-0.844822,-1.95256,1.722633,2.815042,-0.87229,2.887679,0.574723,0.690718,3.882984,-0.209848,1.563981,-2.753442,-0.482042,-2.089477,-0.990629,0.308946,3.165189,4.330457,-2.080981,-1.065944,-1.689128,-1.040366,-2.084908,1.671292,0.473234,-2.299616,-0.720419,-2.037655,-0.721763,-2.324863,1.211399,-0.170899,-1.727018,-1.322546,1
-2.372743,-2.609694,2.147449,-0.800452,-0.034384,-1.545223,-2.744754,-2.391967,-2.25955,-2.980218,1.212855,2.446314,-3.513522,-1.45553,1.06541,-1.901334,-2.655008,-2.311034,-2.54126,-2.306142,-2.768705,5.726148,-0.993156,-1.546487,1.54145,-0.255442,-0.948735,-4.990812,8.58564,3.266004,-3.081708,-3.399834,4.043565,4.679643,-4.513463,-1.305376,-3.055438,-2.313926,-1.486172,-0.189052,-1.535396,4.23413,-3.435747,1.493137,-1.047382,-3.45526,5.378602,6.213932,1.887192,0.996375,-0.648743,1.288943,2.372616,-0.690288,0.798678,5.760979,-1.609124,6.445001,-0.585654,1.74408,2.66428,-1.430295,0.715808,-3.376789,-0.236997,1.317033,-2.598755,-2.986855,1.093784,10.009221,-1.517321,-0.596369,0.205692,0.590853,2.821436,0.80854,-2.645882,0.548006,0.832595,0.141758,-2.500894,1.944016,4.070869,3.449435,-2.0815,-0.622116,-0.789692,3.554307,-0.423695,-3.24097,-1.810166,-0.532752,-2.494415,-0.994138,2.936877,-3.143063,-1.314757,-1.758054,1.55951,2.258966,2.811668,0.618412,-2.90702,1
-1.466262,0.399377,5.036403,-1.501319,0.98273,0.71009,-2.13923,-0.715584,-1.818875,-0.800911,-1.864679,-0.607187,-2.372983,1.628802,0.846946,4.556468,2.293568,-3.226672,2.415041,-0.638602,-1.309869,-1.432267,-1.138986,-1.487833,-1.124719,-1.478058,-1.159385,-1.401123,-1.340692,-0.763898,2.403564,-2.372118,-0.463523,-2.112506,-0.454182,-2.307476,0.178154,0.823482,0.312433,1.777273,-2.265151,0.744207,3.474298,-0.023966,2.100014,-0.948307,-1.492047,-1.12155,-1.69988,1.302802,0.306551,-2.294159,-0.393873,-2.357568,2.866502,-1.559209,-0.75261,-2.014805,-0.446763,-2.362956,0.06135,-3.32265,5.131952,2.457758,3.370075,4.997332,-3.87954,0.681259,-3.532058,4.195634,8.24154,-2.844903,-0.310155,-2.126559,-0.546018,-2.06156,-0.523282,-2.145733,-0.379762,-2.367699,-0.017684,-3.099682,5.307572,0.595989,5.008806,0.571245,1.14576,2.172146,5.241046,-1.95285,-0.003827,-3.557872,5.330855,5.553172,-2.795613,-0.835197,-1.184122,-2.076408,1.750426,-0.532482,0.42893,1.700473,-1.774588,1
