@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute target {1,2,3,4,5,6}

@data
0.043182,0.014604,-0.073288,-0.069952,-0.094238,-0.103162,-0.070312,-0.040335,0.016386,0.052722,0.087532,0.076764,0.066512,0.064818,0.035185,-0.006418,6
0.064109,0.062059,-0.025736,-0.084553,-0.151754,-0.148679,-0.130109,-0.095373,-0.04911,-0.019536,0.037609,0.076568,0.12789,0.129696,0.120908,0.08601,1
0.066024,0.025262,-0.090142,-0.108782,-0.12597,-0.114053,-0.074186,-0.040776,0.027146,0.068113,0.068237,0.07185,0.081762,0.087694,0.053108,0.004716,6
0.05221,0.027561,-0.074464,-0.094343,-0.108513,-0.108797,-0.093691,-0.029901,0.021774,0.060301,0.08264,0.068797,0.075386,0.082182,0.045691,-0.006832,6
0.045809,0.008502,0.058863,-0.009356,-0.04106,-0.092431,-0.112445,-0.089398,-0.103317,-0.103479,-0.06801,-0.012795,0.052711,0.125461,0.167629,0.173315,4
0.043044,0.009031,0.03577,0.003232,-0.022904,-0.060663,-0.093251,-0.093003,-0.087303,-0.091202,-0.046071,0.002976,0.053307,0.107335,0.115468,0.124236,2
0.057716,-0.011554,0.012708,-0.043761,-0.101359,-0.147782,-0.189176,-0.184167,-0.11377,-0.064728,-0.011927,0.051766,0.13492,0.203406,0.215119,0.192588,3
0.032127,0.011457,-0.079479,-0.081056,-0.08575,-0.095317,-0.083288,-0.031316,0.023242,0.059059,0.07625,0.067257,0.075008,0.072173,0.048058,-0.008425,6
0.100238,0.031956,-0.002439,-0.014811,-0.074021,-0.117882,-0.158173,-0.159729,-0.124607,-0.065694,-0.003975,0.058352,0.096175,0.141077,0.151135,0.142397,2
0.032562,0.011656,-0.043817,-0.029004,-0.038688,-0.044339,-0.040456,-0.019253,0.014231,0.026682,0.035333,0.015758,0.025327,0.047229,0.018418,-0.011639,6
0.058222,0.032156,-0.008468,-0.071323,-0.100693,-0.103373,-0.127636,-0.102299,-0.044353,0.030312,0.039705,0.058919,0.080126,0.11071,0.087834,0.060161,2
0.030037,0.014286,-0.066346,-0.057985,-0.076782,-0.095244,-0.091058,-0.045892,0.006368,0.051382,0.064604,0.062303,0.078637,0.088937,0.040547,-0.003794,6
0.047962,0.060358,0.049018,-0.007638,-0.027816,-0.073282,-0.115734,-0.12357,-0.088824,-0.065983,-0.034798,0.025496,0.066993,0.098746,0.099247,0.089827,1
0.041285,-0.020353,-0.015319,-0.075752,-0.10351,-0.123735,-0.128335,-0.128512,-0.097125,-0.037922,0.03283,0.084627,0.133426,0.154402,0.152784,0.131209,2
0.033266,0.011754,-0.070697,-0.071189,-0.094846,-0.102938,-0.094268,-0.046703,0.016286,0.061458,0.082549,0.076128,0.082353,0.075832,0.044467,-0.003455,6
0.062708,-0.001171,-0.043549,-0.080961,-0.104683,-0.101607,-0.115258,-0.102159,-0.033137,-0.012924,0.035305,0.070777,0.111524,0.115997,0.107713,0.091426,1
0.036524,-0.039586,-0.013038,-0.089605,-0.117672,-0.162466,-0.165797,-0.131599,-0.07271,0.000623,0.070512,0.102602,0.151453,0.155335,0.15259,0.122835,2
0.046795,0.033683,-0.044175,-0.041586,-0.050194,-0.073348,-0.05012,-0.027565,-0.004252,0.019592,0.045285,0.025252,0.019333,0.041803,0.045883,0.013615,6
0.028597,0.01495,0.036501,-0.038865,-0.081718,-0.123489,-0.155167,-0.135448,-0.098303,-0.044963,0.011006,0.04825,0.091593,0.149968,0.161901,0.135185,2
0.045294,0.016051,-0.000383,-0.040846,-0.09406,-0.126643,-0.112164,-0.111934,-0.079417,-0.037849,0.026072,0.062551,0.103681,0.122625,0.123901,0.103124,2
0.039624,0.019937,-0.045055,-0.028382,-0.045871,-0.066269,-0.056123,-0.028066,-0.000211,0.01454,0.045328,0.035077,0.024289,0.03744,0.046008,0.007731,6
0.001987,-0.034315,-0.02814,-0.061043,-0.094032,-0.119058,-0.107946,-0.11987,-0.123356,-0.078334,-0.008896,0.072428,0.138621,0.215369,0.217536,0.129047,2
0.060729,0.043349,0.048429,0.001181,-0.047316,-0.09106,-0.125607,-0.133381,-0.142056,-0.112414,-0.030834,0.020628,0.075322,0.137481,0.151751,0.143799,2
0.062039,0.021141,-0.105313,-0.10527,-0.11971,-0.116272,-0.090756,-0.033237,0.020609,0.058193,0.077994,0.090791,0.08591,0.093923,0.057271,0.002687,6
0.041768,0.015687,-0.069061,-0.068261,-0.099155,-0.096492,-0.084526,-0.032309,0.015789,0.049016,0.077817,0.062993,0.055066,0.070088,0.053861,0.007719,6
0.009941,-0.006405,0.057686,-0.004892,-0.024872,-0.077344,-0.087016,-0.085834,-0.061904,-0.058327,-0.040161,-0.005397,0.049301,0.118698,0.116518,0.100009,3
0.030368,0.014785,-0.05837,-0.065163,-0.081292,-0.085711,-0.052516,-0.035401,-0.003729,0.034058,0.066488,0.059986,0.074281,0.068562,0.039904,-0.00625,6
0.031044,0.02214,-0.048874,-0.041918,-0.056393,-0.05983,-0.038233,-0.016757,0.022218,0.048408,0.037078,0.015582,0.033559,0.047347,0.016882,-0.012254,6
0.040236,0.016358,0.019168,-0.035858,-0.081202,-0.140689,-0.12479,-0.108967,-0.047169,-0.039244,-0.000541,0.039565,0.088753,0.126192,0.130603,0.117584,2
0.023815,0.012171,-0.055866,-0.034379,-0.046519,-0.063104,-0.060621,-0.033916,-0.007721,0.031283,0.050761,0.04917,0.052776,0.063462,0.029011,-0.010324,6
0.028373,0.012452,-0.063753,-0.066654,-0.098412,-0.082371,-0.064789,-0.035711,0.004218,0.045043,0.068449,0.072786,0.065087,0.079222,0.040521,-0.004462,6
0.039981,0.025949,-0.042691,-0.018212,-0.021879,-0.053441,-0.056839,-0.041654,-0.004947,0.011504,0.022204,0.043392,0.020319,0.031415,0.040615,0.004283,6
0.059841,0.030561,-0.044393,-0.035987,-0.063832,-0.082588,-0.08042,-0.064255,0.001067,0.042823,0.059782,0.050028,0.023035,0.03656,0.047729,0.020048,6
0.065134,0.041257,-0.073915,-0.091627,-0.126926,-0.131246,-0.099205,-0.034594,0.022942,0.075504,0.069115,0.063875,0.076537,0.08252,0.049123,0.011505,6
0.086743,0.070739,0.002269,-0.024943,-0.066681,-0.080488,-0.112984,-0.101356,-0.065309,-0.045058,-0.012324,0.041915,0.070348,0.089852,0.069561,0.077716,1
0.036441,0.011591,-0.055677,-0.046864,-0.068044,-0.088391,-0.071827,-0.039435,0.000283,0.038732,0.06879,0.064815,0.058942,0.069054,0.036419,-0.01483,6
0.029066,-0.02211,0.014397,-0.077459,-0.132209,-0.1635,-0.18532,-0.148014,-0.087875,-0.032836,0.016713,0.043233,0.116388,0.211189,0.221187,0.197149,4
0.078286,0.020787,-0.101708,-0.136124,-0.155694,-0.155492,-0.122706,-0.038799,0.034322,0.09319,0.10462,0.080651,0.096134,0.102429,0.076823,0.023282,6
0.040449,0.014817,-0.073561,-0.098065,-0.119124,-0.115914,-0.086674,-0.030131,0.015584,0.071568,0.080617,0.074968,0.090149,0.081904,0.047471,0.005943,6
-0.006893,-0.046884,0.019148,-0.031711,-0.062406,-0.120211,-0.140081,-0.119622,-0.110733,-0.058488,0.020276,0.061021,0.115924,0.152854,0.173264,0.154543,4
0.026852,0.011965,0.028326,-0.024677,-0.082952,-0.099293,-0.124494,-0.122128,-0.076237,-0.042304,0.013252,0.052182,0.093134,0.126141,0.127591,0.092642,2
0.061369,-0.002479,0.022549,-0.067653,-0.132282,-0.166156,-0.171331,-0.153366,-0.101138,-0.034708,0.039278,0.075574,0.118762,0.172099,0.186939,0.152542,2
0.028025,0.018887,0.063027,0.007618,-0.02939,-0.068582,-0.112871,-0.133077,-0.118381,-0.104489,-0.037315,0.007535,0.066905,0.126805,0.146189,0.139113,3
0.030836,0.009361,-0.079322,-0.104905,-0.128035,-0.106722,-0.065955,-0.025369,0.018365,0.062588,0.083452,0.083142,0.095474,0.088778,0.046626,-0.008315,6
0.039763,0.014523,0.006796,-0.029201,-0.06252,-0.085361,-0.10542,-0.09427,-0.059625,-0.047202,-0.015648,0.029188,0.06553,0.101405,0.121847,0.120195,2
0.062731,0.03346,-0.077381,-0.091594,-0.111799,-0.116957,-0.097636,-0.035172,0.03109,0.073227,0.077377,0.062716,0.078237,0.070296,0.035502,0.005902,6
0.050812,0.046047,-0.049006,-0.050756,-0.060986,-0.092074,-0.08394,-0.053243,-0.009091,0.046653,0.041847,0.037567,0.053572,0.072283,0.041089,0.009225,6
0.073338,0.057815,-0.024496,-0.027575,-0.053392,-0.070812,-0.064635,-0.031652,-0.015132,0.019076,0.048073,0.036063,0.015619,-0.004167,0.024999,0.016878,6
0.033106,0.010847,-0.000223,-0.051814,-0.105642,-0.122472,-0.131439,-0.117273,-0.080338,-0.041725,0.030091,0.079914,0.123065,0.144677,0.127115,0.102111,2
0.059632,0.023854,0.053316,-0.021862,-0.079632,-0.11974,-0.130695,-0.135948,-0.129575,-0.09754,-0.018141,0.040883,0.089918,0.147512,0.173659,0.144362,3
-0.003395,0.014621,0.042587,0.015357,-0.004942,-0.046344,-0.065322,-0.093878,-0.077275,-0.07067,-0.024895,0.01066,0.065065,0.091711,0.100911,0.045809,2
0.039194,-0.03607,-0.043457,-0.097659,-0.154726,-0.184393,-0.17581,-0.124288,-0.041666,0.014998,0.059899,0.114429,0.165706,0.173902,0.164766,0.125175,2
0.056248,0.016207,-0.088068,-0.125663,-0.142236,-0.129454,-0.087151,-0.02308,0.021047,0.06029,0.095005,0.089998,0.093554,0.091207,0.057204,0.014891,6
0.027261,0.02556,-0.001972,-0.05486,-0.079406,-0.100698,-0.124718,-0.12263,-0.066268,-0.025433,0.021711,0.068265,0.108986,0.139623,0.118925,0.065654,2
0.028396,-0.011015,0.006419,-0.035652,-0.068317,-0.075609,-0.096866,-0.083419,-0.063851,-0.045218,-0.006976,0.036966,0.086363,0.109436,0.118043,0.101301,2
0.033922,0.036614,0.006875,-0.067892,-0.116041,-0.156419,-0.154414,-0.140371,-0.067581,-0.027584,0.010759,0.039941,0.116819,0.162176,0.160252,0.162944,2
0.098281,0.051748,-0.084381,-0.108759,-0.145693,-0.141482,-0.122856,-0.051875,0.013098,0.084173,0.095965,0.068069,0.062258,0.081939,0.07522,0.024296,6
0.053127,0.030793,0.027041,-0.040516,-0.077595,-0.109452,-0.128431,-0.100359,-0.102319,-0.085089,-0.033779,0.042829,0.101753,0.138704,0.148981,0.134312,2
0.047485,0.043563,0.031529,0.012405,-0.047759,-0.068259,-0.108018,-0.104206,-0.093472,-0.066949,-0.018448,0.012007,0.054715,0.090413,0.12147,0.093524,2
0.03319,0.000591,0.004416,-0.022066,-0.072773,-0.099697,-0.133395,-0.129721,-0.077697,-0.043762,0.008852,0.064548,0.092212,0.123326,0.135231,0.116744,2
0.046722,0.018544,-0.061008,-0.080594,-0.112779,-0.099667,-0.070541,-0.034721,-0.004161,0.019505,0.066836,0.076245,0.079084,0.088126,0.05292,0.015489,6
0.041834,0.002078,0.040318,-0.027457,-0.066411,-0.08763,-0.124201,-0.124911,-0.104079,-0.077158,-0.04367,0.014219,0.08888,0.139012,0.171425,0.157752,3
0.042599,0.017012,-0.057458,-0.046649,-0.053357,-0.048053,-0.048411,-0.037871,-0.0161,0.025929,0.054689,0.038749,0.028778,0.041954,0.053137,0.005053,6
0.022682,-0.010117,0.048887,-0.012483,-0.095597,-0.152932,-0.209287,-0.204507,-0.165137,-0.084238,0.022059,0.082732,0.141691,0.213334,0.220386,0.182527,3
0.083207,0.028202,0.021938,-0.051222,-0.106533,-0.155643,-0.199501,-0.186073,-0.148356,-0.082137,-0.005375,0.056046,0.11956,0.194975,0.230224,0.200686,3
0.041989,-0.003429,0.026804,-0.002805,-0.037696,-0.071766,-0.102381,-0.096536,-0.107408,-0.10765,-0.036442,0.020732,0.069796,0.120631,0.141198,0.144962,3
0.066456,0.015914,-0.102727,-0.117857,-0.143116,-0.120779,-0.073289,-0.015969,0.011449,0.055672,0.083572,0.069127,0.094511,0.10056,0.059037,0.017443,6
0.052516,0.043908,0.021968,-0.019973,-0.044028,-0.095846,-0.113462,-0.096815,-0.072364,-0.053335,-0.011585,0.041429,0.069829,0.101253,0.096068,0.080436,2
0.01932,-0.005036,0.026425,-0.037202,-0.07282,-0.099877,-0.10212,-0.103565,-0.086657,-0.037489,0.008983,0.049251,0.084853,0.12329,0.133238,0.099405,2
0.047438,0.017217,-0.068768,-0.1073,-0.119335,-0.117923,-0.091168,-0.046877,0.001234,0.041192,0.080451,0.089727,0.083904,0.090416,0.075451,0.024342,6
0.047901,0.01551,-0.087615,-0.113959,-0.132066,-0.114264,-0.128388,-0.05493,0.036026,0.098478,0.099389,0.084139,0.10034,0.08686,0.057742,0.004838,6
0.048637,-0.045743,-0.032329,-0.083848,-0.10106,-0.150718,-0.174989,-0.188601,-0.118557,-0.042884,0.027339,0.106404,0.163093,0.194459,0.217954,0.180843,2
0.047693,0.0334,-0.05063,-0.066626,-0.099992,-0.106574,-0.092475,-0.04362,0.012821,0.073596,0.050798,0.0438,0.069921,0.085348,0.050761,-0.008221,6
0.016644,-0.033666,0.004772,-0.048909,-0.097113,-0.130032,-0.146671,-0.100448,-0.055421,-0.023241,0.022077,0.045159,0.094749,0.144082,0.16088,0.147138,5
0.070721,0.034809,0.086709,0.041424,-0.015315,-0.09391,-0.123528,-0.140783,-0.152074,-0.132038,-0.062853,-0.016356,0.037723,0.117939,0.170861,0.176671,5
0.068602,0.05409,-0.029038,-0.046487,-0.068179,-0.075371,-0.059122,-0.025716,0.004052,0.012048,0.043002,0.037713,0.026015,0.031937,0.032132,-0.005678,6
0.06801,0.003271,-0.036518,-0.083778,-0.12089,-0.142551,-0.154859,-0.155621,-0.073766,-0.052517,0.023309,0.094399,0.152165,0.183476,0.175807,0.120064,2
0.04782,0.021608,-0.070973,-0.089035,-0.109638,-0.101189,-0.098441,-0.044018,0.024437,0.073823,0.10307,0.091604,0.080324,0.05521,0.031884,-0.016486,6
0.05062,0.031012,0.025743,-0.016171,-0.051061,-0.08281,-0.10362,-0.101291,-0.078427,-0.058147,-0.012579,0.038128,0.07388,0.101714,0.099878,0.083131,1
0.045347,0.034944,-0.032984,-0.016621,-0.039096,-0.05585,-0.051793,-0.025004,0.006979,0.011423,0.035703,0.027931,0.005177,0.014831,0.036301,0.002712,6
0.105515,0.028658,-0.069243,-0.120287,-0.178736,-0.208174,-0.199518,-0.15961,-0.067003,-0.01285,0.043602,0.105561,0.158077,0.209185,0.194093,0.170731,2
0.030695,0.017617,-0.050148,-0.053866,-0.08141,-0.075141,-0.05451,-0.028566,0.006427,0.040226,0.061535,0.053823,0.060182,0.058447,0.024681,-0.009991,6
0.063141,0.050691,0.00256,-0.045275,-0.073281,-0.091157,-0.100187,-0.099065,-0.081953,-0.052617,0.003304,0.054025,0.09399,0.115749,0.089696,0.07038,2
-0.00254,-0.064393,-0.01872,-0.091746,-0.135402,-0.151383,-0.152086,-0.091425,-0.050151,0.001321,0.02822,0.071695,0.129419,0.190477,0.191134,0.14558,4
0.079941,0.046316,-0.079995,-0.109668,-0.138983,-0.131633,-0.111183,-0.050752,0.006254,0.06696,0.097676,0.076062,0.072352,0.090442,0.070354,0.015857,6
0.032474,-0.001785,0.131744,0.087749,0.027897,-0.058949,-0.138719,-0.207331,-0.210961,-0.159309,-0.088105,-0.036792,0.039281,0.135545,0.230984,0.216278,5
0.049359,0.01793,-0.088645,-0.112538,-0.131589,-0.134459,-0.102593,-0.027672,0.039814,0.07985,0.076204,0.083676,0.100619,0.095398,0.05361,0.001035,6
0.040394,-0.033318,-0.057603,-0.14528,-0.146266,-0.193076,-0.193824,-0.176371,-0.093988,0.023293,0.075138,0.138,0.198788,0.216364,0.20415,0.143599,3
0.008532,0.0063,0.030312,-0.005544,-0.033646,-0.077355,-0.102582,-0.118709,-0.087194,-0.05034,-0.004408,0.037373,0.095526,0.122841,0.11013,0.068764,2
0.04867,0.023667,0.043619,-0.009222,-0.087299,-0.115078,-0.145301,-0.144099,-0.116689,-0.076082,-0.014266,0.027775,0.092337,0.156021,0.166803,0.149144,2
0.035572,0.015988,-0.054128,-0.056986,-0.081375,-0.084469,-0.073613,-0.024797,0.015227,0.047133,0.073697,0.05231,0.050301,0.052966,0.036333,-0.004159,6
0.052856,0.019359,-0.046533,-0.087553,-0.110709,-0.117486,-0.111559,-0.092228,-0.050968,-0.028465,0.00762,0.059498,0.112534,0.138053,0.13882,0.11676,2
0.049785,0.040358,0.019953,-0.03474,-0.082341,-0.101218,-0.108824,-0.116266,-0.085972,-0.035094,0.011238,0.058908,0.084835,0.117243,0.104669,0.077466,2
0.069847,0.051558,-0.038039,-0.027358,-0.057717,-0.066421,-0.065051,-0.031675,-0.003406,0.022982,0.043367,0.028018,0.009967,0.025266,0.033622,0.00504,6
0.071928,0.050975,-0.051908,-0.074506,-0.08815,-0.073884,-0.059849,-0.038224,0.001152,0.022903,0.049536,0.052577,0.043177,0.055022,0.038411,0.000842,6
