@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute target {1,2}

@data
1.827567,3.558803,-0.480749,2.664331,-0.480749,2.116106,-0.480749,-0.480749,2.471971,-0.480749,2.058398,-0.480749,2.28923,-0.480749,-0.480749,3.183702,-0.480749,2.077634,-0.480749,2.510443,-0.480749,2.645095,-0.480749,2.116106,-0.480749,2.298848,-0.480749,2.38541,-0.480749,2.356556,-0.480749,-0.480749,3.414534,-0.480749,-0.480749,2.770129,-0.480749,-0.480749,2.452736,-0.480749,2.039162,-0.480749,2.625859,-0.480749,2.250758,-0.480749,2.491207,-0.480749,2.068016,-0.480749,2.510443,-0.480749,1
1.620311,-0.543069,3.053075,-0.543069,-0.543069,2.483765,-0.543069,2.19911,-0.543069,3.005632,-0.543069,-0.543069,2.550184,-0.543069,-0.543069,2.426834,-0.543069,2.711489,-0.543069,2.303483,-0.543069,2.13269,-0.543069,-0.543069,2.303483,-0.543069,-0.543069,2.57865,-0.543069,2.426834,-0.543069,-0.543069,2.806374,-0.543069,-0.543069,2.51223,-0.543069,1.923943,-0.543069,2.161156,-0.543069,-0.543069,2.711489,-0.543069,-0.543069,2.493253,-0.543069,-0.543069,2.464788,-0.543069,2.51223,-0.543069,2
-0.688476,2.46647,-0.688476,-0.688476,2.11968,-0.688476,-0.688476,2.094305,-0.688476,-0.688476,2.280388,-0.688476,1.789806,-0.688476,1.992805,-0.688476,1.874389,-0.688476,-0.688476,1.823639,-0.688476,1.933597,-0.688476,1.950514,-0.688476,-0.688476,2.01818,-0.688476,-0.688476,1.891306,-0.688476,2.01818,-0.688476,1.849014,-0.688476,1.806723,-0.688476,1.933597,-0.688476,1.950514,-0.688476,2.060472,-0.688476,1.781348,-0.688476,2.035097,-0.688476,1.781348,-0.688476,2.694844,-0.688476,-0.688476,1
2.350843,-0.594653,2.888875,-0.594653,1.995195,-0.594653,-0.594653,2.341724,-0.594653,-0.594653,2.670015,-0.594653,2.451154,-0.594653,2.287009,-0.594653,2.059029,-0.594653,1.976957,-0.594653,2.104625,-0.594653,-0.594653,2.359962,-0.594653,-0.594653,2.232294,-0.594653,2.031672,-0.594653,2.341724,-0.594653,2.013434,-0.594653,2.423797,-0.594653,2.287009,-0.594653,1.904003,-0.594653,2.432916,-0.594653,-0.594653,2.122864,-0.594653,-0.594653,2.15934,-0.594653,1.885765,-0.594653,2.031672,-0.594653,1
-0.440223,2.542779,-0.440223,2.693544,-0.440223,2.833541,-0.440223,-0.440223,2.790465,-0.440223,2.478165,-0.440223,-0.440223,2.542779,-0.440223,-0.440223,2.84431,-0.440223,2.672006,-0.440223,-0.440223,2.564317,-0.440223,-0.440223,2.618161,-0.440223,3.005844,-0.440223,2.42432,-0.440223,3.630444,-0.440223,2.553548,-0.440223,2.951999,-0.440223,-0.440223,2.94123,-0.440223,-0.440223,2.887386,-0.440223,-0.440223,2.779696,-0.440223,2.553548,-0.440223,2.758158,-0.440223,2.693544,-0.440223,-0.440223,1
-0.253156,4.183718,-0.253156,-0.253156,3.687284,-0.253156,3.733825,-0.253156,-0.253156,3.640744,-0.253156,-0.253156,6.836534,-0.253156,-0.253156,3.982042,-0.253156,-0.253156,4.137177,-0.253156,5.021449,-0.253156,3.609717,-0.253156,-0.253156,3.702798,-0.253156,3.345986,-0.253156,3.749339,-0.253156,-0.253156,4.059609,-0.253156,-0.253156,4.199231,-0.253156,-0.253156,3.811393,-0.253156,-0.253156,4.897341,-0.253156,3.3615,-0.253156,3.563176,-0.253156,5.005936,-0.253156,4.028582,-0.253156,-0.253156,1
1.768343,-0.579037,-0.579037,2.630272,-0.579037,2.474391,-0.579037,2.951203,-0.579037,1.951732,-0.579037,2.346019,-0.579037,-0.579037,2.226816,-0.579037,1.786682,-0.579037,2.630272,-0.579037,2.235985,-0.579037,2.593594,-0.579037,1.915055,-0.579037,2.070935,-0.579037,2.080105,-0.579037,2.070935,-0.579037,-0.579037,1.951732,-0.579037,-0.579037,2.245155,-0.579037,1.860038,-0.579037,2.33685,-0.579037,2.419375,-0.579037,1.860038,-0.579037,2.080105,-0.579037,1.841699,-0.579037,1.887546,-0.579037,1
-0.634053,2.189584,-0.634053,1.823095,-0.634053,2.289536,-0.634053,1.973022,-0.634053,2.047986,-0.634053,1.873071,-0.634053,2.206243,-0.634053,1.923046,-0.634053,1.956364,-0.634053,-0.634053,2.72266,-0.634053,1.889729,-0.634053,-0.634053,1.8814,-0.634053,3.530604,-0.634053,2.156267,-0.634053,-0.634053,2.472781,-0.634053,2.656026,-0.634053,1.848083,-0.634053,1.856412,-0.634053,2.397817,-0.634053,2.097962,-0.634053,-0.634053,3.463969,-0.634053,2.114621,-0.634053,2.181255,-0.634053,1.689826,1
-0.448209,2.478108,-0.448209,3.410562,-0.448209,-0.448209,2.488028,-0.448209,2.527707,-0.448209,-0.448209,3.539518,-0.448209,-0.448209,2.78562,-0.448209,2.76578,-0.448209,2.577306,-0.448209,2.40867,-0.448209,2.567386,-0.448209,-0.448209,3.182408,-0.448209,3.529599,-0.448209,2.75586,-0.448209,-0.448209,2.75586,-0.448209,2.666583,-0.448209,2.497948,-0.448209,2.795539,-0.448209,2.488028,-0.448209,2.706262,-0.448209,2.626904,-0.448209,3.589117,-0.448209,-0.448209,2.716182,-0.448209,-0.448209,1
-0.267375,3.75356,-0.267375,-0.267375,4.809055,-0.267375,3.653036,-0.267375,-0.267375,3.619529,-0.267375,3.485498,-0.267375,4.708532,-0.267375,-0.267375,3.921099,-0.267375,3.937853,-0.267375,-0.267375,3.770314,-0.267375,-0.267375,3.619529,-0.267375,3.485498,-0.267375,3.485498,-0.267375,3.36822,-0.267375,4.859317,-0.267375,-0.267375,3.686544,-0.267375,5.328426,-0.267375,3.636283,-0.267375,3.384974,-0.267375,3.519005,-0.267375,-0.267375,3.736806,-0.267375,-0.267375,5.060364,-0.267375,-0.267375,1
-0.394667,-0.394667,2.869985,-0.394667,3.07332,-0.394667,2.644058,-0.394667,3.07332,-0.394667,2.57628,-0.394667,3.536472,-0.394667,-0.394667,3.536472,-0.394667,2.70054,-0.394667,3.07332,-0.394667,-0.394667,2.745725,-0.394667,-0.394667,2.621465,-0.394667,-0.394667,3.163691,-0.394667,3.547768,-0.394667,-0.394667,2.779614,-0.394667,3.062024,-0.394667,3.287951,-0.394667,4.191661,-0.394667,2.553687,-0.394667,2.677947,-0.394667,2.757022,-0.394667,3.129802,-0.394667,2.757022,-0.394667,-0.394667,1
2.705462,-0.448519,2.438176,-0.448519,2.54509,-0.448519,2.384718,-0.448519,2.416793,-0.448519,-0.448519,2.780303,-0.448519,2.384718,-0.448519,2.309878,-0.448519,3.19727,-0.448519,2.32057,-0.448519,3.026206,-0.448519,-0.448519,2.502325,-0.448519,2.566473,-0.448519,-0.448519,2.566473,-0.448519,2.363336,-0.448519,3.453865,-0.448519,-0.448519,2.459559,-0.448519,-0.448519,3.165195,-0.448519,-0.448519,2.812377,-0.448519,2.459559,-0.448519,2.855143,-0.448519,-0.448519,3.421791,-0.448519,-0.448519,2
1.6456,-0.491917,3.326384,-0.491917,2.221086,-0.491917,3.070612,-0.491917,-0.491917,2.568204,-0.491917,-0.491917,4.029755,-0.491917,-0.491917,2.632147,-0.491917,-0.491917,2.348972,-0.491917,2.504262,-0.491917,2.367241,-0.491917,2.650416,-0.491917,-0.491917,2.458588,-0.491917,2.275894,-0.491917,3.043208,-0.491917,-0.491917,2.458588,-0.491917,-0.491917,3.107151,-0.491917,2.26676,-0.491917,3.216767,-0.491917,2.458588,-0.491917,-0.491917,2.412915,-0.491917,-0.491917,2.412915,-0.491917,2.211951,1
2.247746,-0.594672,2.322766,-0.594672,-0.594672,2.681194,-0.594672,1.914325,-0.594672,2.356108,-0.594672,2.514484,-0.594672,2.022687,-0.594672,2.68953,-0.594672,2.031022,-0.594672,2.897918,-0.594672,2.22274,-0.594672,2.047693,-0.594672,-0.594672,2.081036,-0.594672,1.930996,-0.594672,2.356108,-0.594672,2.181062,-0.594672,1.981009,-0.594672,-0.594672,3.273018,-0.594672,-0.594672,2.472806,-0.594672,-0.594672,2.556161,-0.594672,1.947667,-0.594672,1.956003,-0.594672,2.431128,-0.594672,-0.594672,1
2.062855,-0.548949,-0.548949,2.778545,-0.548949,2.360285,-0.548949,-0.548949,2.174391,-0.548949,2.834313,-0.548949,-0.548949,2.165097,-0.548949,2.592652,-0.548949,2.007087,-0.548949,2.109329,-0.548949,1.91414,-0.548949,2.007087,-0.548949,2.443937,-0.548949,1.904846,-0.548949,2.546178,-0.548949,1.960614,-0.548949,2.202275,-0.548949,2.025676,-0.548949,-0.548949,3.001617,-0.548949,-0.548949,2.258043,-0.548949,-0.548949,2.230159,-0.548949,2.276633,-0.548949,-0.548949,2.183686,-0.548949,1.505175,2
-0.296013,-0.296013,4.135133,-0.296013,3.235476,-0.296013,3.114627,-0.296013,3.463747,-0.296013,3.342898,-0.296013,-0.296013,4.752808,-0.296013,3.087771,-0.296013,-0.296013,3.947145,-0.296013,-0.296013,4.56482,-0.296013,-0.296013,3.692018,-0.296013,-0.296013,4.430543,-0.296013,3.114627,-0.296013,2.913211,-0.296013,4.349976,-0.296013,3.195193,-0.296013,3.544313,-0.296013,-0.296013,3.262331,-0.296013,-0.296013,4.255982,-0.296013,-0.296013,3.745729,-0.296013,-0.296013,4.954224,-0.296013,-0.296013,1
-0.474231,-0.474231,2.521263,-0.474231,-0.474231,2.43049,-0.474231,-0.474231,3.025555,-0.474231,2.349803,-0.474231,-0.474231,2.571692,-0.474231,-0.474231,2.682636,-0.474231,2.440576,-0.474231,-0.474231,2.420404,-0.474231,-0.474231,2.43049,-0.474231,2.773409,-0.474231,2.319546,-0.474231,3.136499,-0.474231,2.319546,-0.474231,2.975125,-0.474231,2.319546,-0.474231,3.186928,-0.474231,2.43049,-0.474231,-0.474231,3.852593,-0.474231,-0.474231,2.622121,-0.474231,2.30946,-0.474231,2.30946,-0.474231,1
-0.371496,-0.371496,3.449529,-0.371496,2.84245,-0.371496,2.818643,-0.371496,-0.371496,3.28288,-0.371496,3.92567,-0.371496,3.0091,-0.371496,2.949582,-0.371496,-0.371496,2.854354,-0.371496,-0.371496,2.866257,-0.371496,2.901968,-0.371496,-0.371496,3.425722,-0.371496,-0.371496,3.128134,-0.371496,2.759126,-0.371496,2.973389,-0.371496,2.699608,-0.371496,3.08052,-0.371496,3.413819,-0.371496,-0.371496,3.592371,-0.371496,-0.371496,4.40181,-0.371496,3.104328,-0.371496,-0.371496,3.556661,-0.371496,1
-0.475759,-0.475759,2.758443,-0.475759,-0.475759,2.819852,-0.475759,2.430929,-0.475759,2.420694,-0.475759,2.308111,-0.475759,3.116661,-0.475759,-0.475759,2.911965,-0.475759,2.430929,-0.475759,-0.475759,2.441164,-0.475759,-0.475759,2.420694,-0.475759,2.338815,-0.475759,2.461633,-0.475759,3.17807,-0.475759,2.563981,-0.475759,-0.475759,2.768678,-0.475759,2.36952,-0.475759,2.789147,-0.475759,2.36952,-0.475759,2.911965,-0.475759,-0.475759,2.860791,-0.475759,2.563981,-0.475759,2.36952,-0.475759,1
-0.513257,2.317989,-0.513257,-0.513257,3.133772,-0.513257,2.461951,-0.513257,-0.513257,3.10498,-0.513257,2.145235,-0.513257,2.375574,-0.513257,2.394769,-0.513257,-0.513257,2.922628,-0.513257,2.135638,-0.513257,2.298794,-0.513257,2.461951,-0.513257,2.874641,-0.513257,2.174027,-0.513257,-0.513257,2.644302,-0.513257,2.385171,-0.513257,2.270002,-0.513257,-0.513257,2.308392,-0.513257,3.133772,-0.513257,-0.513257,2.57712,-0.513257,-0.513257,2.807459,-0.513257,2.12604,-0.513257,2.16443,-0.513257,1
-0.38126,2.679041,-0.38126,3.181304,-0.38126,-0.38126,2.807527,-0.38126,3.052818,-0.38126,3.379873,-0.38126,-0.38126,3.344832,-0.38126,-0.38126,3.111221,-0.38126,3.379873,-0.38126,-0.38126,4.057345,-0.38126,2.86593,-0.38126,-0.38126,4.255914,-0.38126,-0.38126,3.169624,-0.38126,-0.38126,3.204665,-0.38126,3.169624,-0.38126,2.842569,-0.38126,-0.38126,2.982735,-0.38126,-0.38126,3.052818,-0.38126,-0.38126,2.772485,-0.38126,2.87761,-0.38126,3.017777,-0.38126,-0.38126,1
-0.346877,3.036907,-0.346877,-0.346877,2.965418,-0.346877,2.8701,-0.346877,3.823279,-0.346877,-0.346877,3.453922,-0.346877,-0.346877,4.609651,-0.346877,3.013077,-0.346877,-0.346877,3.072651,-0.346877,-0.346877,3.930511,-0.346877,-0.346877,3.584984,-0.346877,2.858185,-0.346877,3.442007,-0.346877,-0.346877,3.870938,-0.346877,-0.346877,3.12031,-0.346877,4.073488,-0.346877,-0.346877,2.941589,-0.346877,2.798612,-0.346877,2.917759,-0.346877,3.513496,-0.346877,-0.346877,3.32286,-0.346877,-0.346877,1
-0.531563,2.044387,-0.531563,2.140147,-0.531563,2.896652,-0.531563,-0.531563,2.168875,-0.531563,-0.531563,3.375453,-0.531563,-0.531563,3.212661,-0.531563,-0.531563,2.465731,-0.531563,2.571068,-0.531563,2.226331,-0.531563,-0.531563,2.149723,-0.531563,-0.531563,2.168875,-0.531563,-0.531563,2.724284,-0.531563,2.456155,-0.531563,2.59022,-0.531563,-0.531563,2.178451,-0.531563,-0.531563,2.245483,-0.531563,2.551916,-0.531563,-0.531563,2.341243,-0.531563,2.264635,-0.531563,2.197603,-0.531563,-0.531563,1
-0.28814,-0.28814,4.040724,-0.28814,-0.28814,4.242738,-0.28814,-0.28814,6.378311,-0.28814,-0.28814,3.21824,-0.28814,4.444751,-0.28814,4.055154,-0.28814,3.391394,-0.28814,-0.28814,3.21824,-0.28814,3.117233,-0.28814,-0.28814,3.679985,-0.28814,3.319247,-0.28814,-0.28814,3.20381,-0.28814,3.376965,-0.28814,3.117233,-0.28814,3.275958,-0.28814,-0.28814,4.112872,-0.28814,-0.28814,4.141731,-0.28814,3.304817,-0.28814,4.15616,-0.28814,-0.28814,4.661194,-0.28814,-0.28814,1
-0.34453,2.938172,-0.34453,-0.34453,4.84214,-0.34453,2.833126,-0.34453,3.922983,-0.34453,3.05635,-0.34453,-0.34453,3.686629,-0.34453,2.885649,-0.34453,-0.34453,3.095742,-0.34453,-0.34453,3.975506,-0.34453,2.780603,-0.34453,3.266443,-0.34453,-0.34453,4.632047,-0.34453,-0.34453,3.003827,-0.34453,-0.34453,2.911911,-0.34453,3.003827,-0.34453,2.925042,-0.34453,2.819995,-0.34453,2.990696,-0.34453,2.925042,-0.34453,-0.34453,2.938172,-0.34453,-0.34453,2.964434,-0.34453,1
-0.366197,3.566891,-0.366197,-0.366197,3.225395,-0.366197,3.272498,-0.366197,2.954554,-0.366197,-0.366197,3.590442,-0.366197,2.907451,-0.366197,3.402031,-0.366197,-0.366197,3.578666,-0.366197,3.390255,-0.366197,-0.366197,2.860348,-0.366197,3.319601,-0.366197,-0.366197,3.107638,-0.366197,-0.366197,2.895675,-0.366197,-0.366197,2.872124,-0.366197,3.084087,-0.366197,3.166516,-0.366197,2.789694,-0.366197,2.931002,-0.366197,2.836797,-0.366197,3.248946,-0.366197,-0.366197,3.001657,-0.366197,-0.366197,1
-0.356981,2.847676,-0.356981,-0.356981,3.428142,-0.356981,-0.356981,3.585352,-0.356981,-0.356981,3.875585,-0.356981,3.948143,-0.356981,2.82349,-0.356981,3.778841,-0.356981,2.750932,-0.356981,3.718376,-0.356981,3.270933,-0.356981,-0.356981,2.799304,-0.356981,2.859769,-0.356981,2.678374,-0.356981,3.730469,-0.356981,-0.356981,2.908141,-0.356981,-0.356981,4.141632,-0.356981,-0.356981,2.763025,-0.356981,4.105353,-0.356981,2.678374,-0.356981,3.524887,-0.356981,2.883955,-0.356981,2.666281,-0.356981,1
-0.485893,-0.485893,3.640236,-0.485893,2.342895,-0.485893,2.44044,-0.485893,2.674546,-0.485893,-0.485893,2.518475,-0.485893,2.372158,-0.485893,2.35265,-0.485893,-0.485893,2.781845,-0.485893,-0.485893,2.235596,-0.485893,2.772091,-0.485893,-0.485893,2.684301,-0.485893,2.879389,-0.485893,-0.485893,2.586756,-0.485893,-0.485893,3.093987,-0.485893,3.357357,-0.485893,2.216087,-0.485893,3.113496,-0.485893,2.518475,-0.485893,2.635528,-0.485893,-0.485893,2.44044,-0.485893,2.381913,-0.485893,-0.485893,1
-0.33744,3.210024,-0.33744,-0.33744,4.266716,-0.33744,3.134546,-0.33744,3.197445,-0.33744,-0.33744,3.411299,-0.33744,-0.33744,4.090601,-0.33744,2.983591,-0.33744,-0.33744,3.021329,-0.33744,3.247763,-0.33744,-0.33744,3.801268,-0.33744,3.00875,-0.33744,-0.33744,3.725791,-0.33744,2.971011,-0.33744,-0.33744,3.071648,-0.33744,-0.33744,3.713211,-0.33744,-0.33744,3.210024,-0.33744,4.166079,-0.33744,-0.33744,3.071648,-0.33744,3.889326,-0.33744,3.134546,-0.33744,-0.33744,1
-0.373945,-0.373945,3.3942,-0.373945,-0.373945,2.678729,-0.373945,2.738352,-0.373945,3.811558,-0.373945,-0.373945,4.288538,-0.373945,2.642956,-0.373945,3.048389,-0.373945,3.561143,-0.373945,-0.373945,3.298804,-0.373945,2.607182,-0.373945,2.881446,-0.373945,-0.373945,3.227257,-0.373945,2.65488,-0.373945,2.702578,-0.373945,2.690654,-0.373945,3.680388,-0.373945,2.65488,-0.373945,3.334577,-0.373945,-0.373945,3.978501,-0.373945,3.167634,-0.373945,3.322653,-0.373945,2.89337,-0.373945,-0.373945,1
1.64548,-0.462636,2.873687,-0.462636,2.442898,-0.462636,2.662875,-0.462636,2.387903,-0.462636,2.763698,-0.462636,2.598715,-0.462636,2.424566,-0.462636,2.268749,-0.462636,3.011172,-0.462636,-0.462636,2.470395,-0.462636,2.241252,-0.462636,2.919515,-0.462636,2.91035,-0.462636,2.204589,-0.462636,2.855355,-0.462636,-0.462636,2.360406,-0.462636,2.213755,-0.462636,2.406235,-0.462636,-0.462636,2.901184,-0.462636,2.662875,-0.462636,-0.462636,2.525389,-0.462636,-0.462636,2.28708,-0.462636,2.131263,2
-0.4101,-0.4101,3.945662,-0.4101,2.292806,-0.4101,2.52615,-0.4101,-0.4101,2.331697,-0.4101,2.52615,-0.4101,-0.4101,4.354015,-0.4101,2.603932,-0.4101,3.566477,-0.4101,-0.4101,3.508141,-0.4101,2.351142,-0.4101,2.769217,-0.4101,2.817831,-0.4101,-0.4101,3.916494,-0.4101,3.090066,-0.4101,2.292806,-0.4101,2.6331,-0.4101,-0.4101,3.187293,-0.4101,-0.4101,3.206738,-0.4101,2.662268,-0.4101,-0.4101,2.623377,-0.4101,2.370588,-0.4101,3.420637,2
-0.395592,2.756392,-0.395592,-0.395592,2.711683,-0.395592,2.879342,-0.395592,2.532847,-0.395592,3.427027,-0.395592,2.823456,-0.395592,-0.395592,3.382318,-0.395592,2.856987,-0.395592,2.488138,-0.395592,3.058178,-0.395592,-0.395592,2.745215,-0.395592,-0.395592,2.789924,-0.395592,3.281723,-0.395592,2.778747,-0.395592,-0.395592,3.594686,-0.395592,-0.395592,2.801101,-0.395592,3.840585,-0.395592,-0.395592,2.812279,-0.395592,3.214659,-0.395592,2.734038,-0.395592,3.114064,-0.395592,-0.395592,2.421075,2
-0.4565,2.331776,-0.4565,2.912234,-0.4565,-0.4565,2.912234,-0.4565,-0.4565,3.192099,-0.4565,2.497621,-0.4565,2.974426,-0.4565,2.404333,-0.4565,2.425064,-0.4565,2.829312,-0.4565,2.601274,-0.4565,-0.4565,2.622005,-0.4565,2.487256,-0.4565,2.61164,-0.4565,3.409771,-0.4565,-0.4565,2.47689,-0.4565,2.642736,-0.4565,-0.4565,2.653101,-0.4565,2.362872,-0.4565,2.549448,-0.4565,-0.4565,2.798216,-0.4565,-0.4565,3.959133,-0.4565,2.466525,-0.4565,2
-0.471418,2.35974,-0.471418,2.898059,-0.471418,-0.471418,2.479367,-0.471418,2.559118,-0.471418,3.705538,-0.471418,-0.471418,2.668775,-0.471418,2.848215,-0.471418,-0.471418,2.947904,-0.471418,2.429522,-0.471418,2.349771,-0.471418,3.057561,-0.471418,-0.471418,2.728588,-0.471418,2.319865,-0.471418,2.489336,-0.471418,2.469398,-0.471418,-0.471418,2.569087,-0.471418,-0.471418,2.399616,-0.471418,2.329834,-0.471418,2.389647,-0.471418,2.469398,-0.471418,3.406471,-0.471418,2.678744,-0.471418,-0.471418,1
-0.473058,-0.473058,3.363393,-0.473058,2.646008,-0.473058,-0.473058,2.978708,-0.473058,-0.473058,2.406879,-0.473058,2.552436,-0.473058,-0.473058,2.968311,-0.473058,-0.473058,2.687595,-0.473058,-0.473058,2.43807,-0.473058,2.510848,-0.473058,-0.473058,2.73958,-0.473058,2.760374,-0.473058,-0.473058,2.344498,-0.473058,2.458864,-0.473058,2.531642,-0.473058,2.864342,-0.473058,-0.473058,2.760374,-0.473058,2.656405,-0.473058,2.396482,-0.473058,2.448467,-0.473058,-0.473058,2.479658,-0.473058,-0.473058,2
-0.34081,-0.34081,3.737627,-0.34081,-0.34081,4.488614,-0.34081,-0.34081,3.021301,-0.34081,-0.34081,3.206159,-0.34081,2.836442,-0.34081,3.610537,-0.34081,2.801782,-0.34081,3.055962,-0.34081,-0.34081,4.234434,-0.34081,4.269095,-0.34081,-0.34081,3.818502,-0.34081,-0.34081,3.044408,-0.34081,3.945593,-0.34081,-0.34081,3.414125,-0.34081,-0.34081,3.310142,-0.34081,-0.34081,3.425679,-0.34081,-0.34081,4.084236,-0.34081,3.102176,-0.34081,-0.34081,3.402571,-0.34081,-0.34081,1
2.170933,-0.548923,2.170933,-0.548923,-0.548923,2.358817,-0.548923,-0.548923,2.46618,-0.548923,2.58249,-0.548923,2.546702,-0.548923,-0.548923,3.208772,-0.548923,2.305136,-0.548923,-0.548923,2.242508,-0.548923,2.46618,-0.548923,2.269348,-0.548923,2.9851,-0.548923,2.537755,-0.548923,-0.548923,2.671959,-0.548923,-0.548923,2.188826,-0.548923,2.734587,-0.548923,2.126198,-0.548923,2.340924,-0.548923,-0.548923,2.707746,-0.548923,2.117251,-0.548923,2.537755,-0.548923,-0.548923,2.493021,-0.548923,2
-0.249184,-0.249184,5.189664,-0.249184,4.975407,-0.249184,3.623935,-0.249184,3.475603,-0.249184,4.283189,-0.249184,-0.249184,4.019488,-0.249184,-0.249184,3.607454,-0.249184,-0.249184,3.623935,-0.249184,-0.249184,3.772267,-0.249184,-0.249184,4.101895,-0.249184,3.970044,-0.249184,-0.249184,4.448003,-0.249184,3.492084,-0.249184,-0.249184,3.508566,-0.249184,3.607454,-0.249184,-0.249184,5.387441,-0.249184,-0.249184,5.799474,-0.249184,-0.249184,5.206146,-0.249184,-0.249184,4.77763,-0.249184,-0.249184,1
-0.326421,-0.326421,3.816113,-0.326421,-0.326421,4.237807,-0.326421,-0.326421,3.295195,-0.326421,-0.326421,3.270389,-0.326421,3.890529,-0.326421,-0.326421,3.642473,-0.326421,-0.326421,3.369612,-0.326421,3.592862,-0.326421,-0.326421,3.257987,-0.326421,3.295195,-0.326421,-0.326421,3.766501,-0.326421,-0.326421,3.208375,-0.326421,-0.326421,3.71689,-0.326421,3.047139,-0.326421,4.33703,-0.326421,-0.326421,3.109153,-0.326421,3.109153,-0.326421,3.94014,-0.326421,-0.326421,4.386641,-0.326421,-0.326421,1
-0.535243,2.616021,-0.535243,-0.535243,2.865273,-0.535243,-0.535243,2.509198,-0.535243,2.081908,-0.535243,3.586325,-0.535243,-0.535243,2.331161,-0.535243,2.785156,-0.535243,-0.535243,2.527002,-0.535243,-0.535243,2.322259,-0.535243,2.108614,-0.535243,-0.535243,2.188731,-0.535243,2.179829,-0.535243,-0.535243,3.043311,-0.535243,2.687236,-0.535243,2.206535,-0.535243,2.215436,-0.535243,-0.535243,2.607119,-0.535243,2.331161,-0.535243,-0.535243,2.099712,-0.535243,2.170927,-0.535243,3.604129,-0.535243,2
1.654799,-0.55289,2.519852,-0.55289,-0.55289,3.042488,-0.55289,-0.55289,2.673039,-0.55289,2.150402,-0.55289,2.240512,-0.55289,2.267545,-0.55289,2.051281,-0.55289,2.375676,-0.55289,2.258534,-0.55289,-0.55289,2.258534,-0.55289,-0.55289,2.474797,-0.55289,2.745126,-0.55289,2.096336,-0.55289,2.429742,-0.55289,-0.55289,2.673039,-0.55289,-0.55289,2.231501,-0.55289,2.087325,-0.55289,2.267545,-0.55289,2.582929,-0.55289,2.186446,-0.55289,-0.55289,2.285567,-0.55289,-0.55289,2
-0.644816,1.8579,-0.644816,2.147329,-0.644816,2.087741,-0.644816,1.89195,-0.644816,1.8579,-0.644816,1.823849,-0.644816,2.062203,-0.644816,-0.644816,1.994102,-0.644816,1.815337,-0.644816,2.445272,-0.644816,1.977077,-0.644816,1.985589,-0.644816,2.317582,-0.644816,-0.644816,2.521885,-0.644816,1.815337,-0.644816,2.240968,-0.644816,2.138817,-0.644816,-0.644816,2.155842,-0.644816,2.198405,-0.644816,-0.644816,2.283532,-0.644816,1.977077,-0.644816,2.070716,-0.644816,1.849387,-0.644816,-0.644816,1
-0.649064,1.808588,-0.649064,1.940987,-0.649064,-0.649064,1.758939,-0.649064,1.783763,-0.649064,-0.649064,1.800313,-0.649064,2.09821,-0.649064,2.11476,-0.649064,1.64309,-0.649064,2.553331,-0.649064,1.767213,-0.649064,-0.649064,2.007186,-0.649064,-0.649064,2.13131,-0.649064,1.659639,-0.649064,1.907887,-0.649064,-0.649064,2.569881,-0.649064,2.263709,2.660905,2.288534,-0.649064,2.065111,-0.649064,2.437482,-0.649064,-0.649064,2.586431,-0.649064,1.742389,-0.649064,2.809854,-0.649064,-0.649064,1
-0.641353,-0.641353,2.447875,-0.641353,2.118357,-0.641353,2.571444,-0.641353,1.813554,-0.641353,2.143071,-0.641353,-0.641353,1.887695,-0.641353,-0.641353,2.217213,-0.641353,-0.641353,2.472589,-0.641353,1.813554,-0.641353,1.920647,-0.641353,3.115148,-0.641353,2.052454,-0.641353,3.477617,-0.641353,2.003026,-0.641353,2.250164,-0.641353,1.928885,-0.641353,1.838267,-0.641353,-0.641353,2.30783,-0.641353,2.052454,-0.641353,1.970074,-0.641353,2.357257,-0.641353,-0.641353,3.082196,-0.641353,-0.641353,1
