@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute target {1,2,3,4,5}

@data
0.342894,0.309064,0.283972,0.275411,0.276724,0.28674,0.29652,0.297034,0.286951,0.274163,0.252854,0.224302,0.19588,0.168151,0.141738,0.115382,0.08788,0.064536,0.05023,0.037381,0.025151,0.01736,0.006432,-0.010035,-0.036053,-0.059733,-0.081526,1
-0.062235,-0.067119,-0.057562,-0.033275,0.002172,0.038763,0.068003,0.084075,0.094918,0.104191,0.107371,0.107036,0.108036,0.109247,0.111189,0.119994,0.134353,0.147016,0.158193,0.170744,0.184313,0.193847,0.20236,0.213379,0.227918,0.240177,0.235092,1
-0.014086,-0.004856,0.024374,0.059418,0.094119,0.125805,0.152634,0.166153,0.1737,0.180414,0.180849,0.178336,0.176421,0.175515,0.175048,0.176303,0.183235,0.192758,0.201714,0.211731,0.221672,0.231284,0.237826,0.246187,0.257157,0.262549,0.247541,1
0.014825,0.034765,0.060202,0.090091,0.125374,0.160889,0.193651,0.216793,0.230775,0.241016,0.246046,0.251142,0.257055,0.261895,0.268275,0.278805,0.294308,0.307805,0.318858,0.323929,0.322768,0.317587,0.309349,0.30371,0.299383,0.296114,0.284931,1
-0.011125,-0.01056,0.00735,0.035516,0.069955,0.103298,0.127453,0.14042,0.149563,0.154462,0.152351,0.14974,0.146361,0.143233,0.139085,0.13715,0.137261,0.141701,0.149037,0.157347,0.169652,0.182244,0.192707,0.202855,0.217166,0.237581,0.237932,1
-0.036206,-0.030387,-0.025054,-0.010022,0.012977,0.042397,0.071478,0.092067,0.105583,0.115127,0.116905,0.11674,0.117445,0.118114,0.118989,0.119242,0.120121,0.121783,0.124618,0.133049,0.149114,0.161184,0.175761,0.190981,0.200206,0.205871,0.21726,1
0.012591,0.012324,0.029409,0.059032,0.097278,0.129418,0.152552,0.163835,0.170344,0.17545,0.175527,0.173202,0.170496,0.168542,0.167516,0.167385,0.172615,0.185143,0.198745,0.211664,0.224497,0.233119,0.237041,0.236769,0.239873,0.245953,0.242187,1
-0.063977,-0.056395,-0.03049,0.001168,0.034646,0.066143,0.094116,0.11472,0.126158,0.136026,0.145211,0.148468,0.149409,0.150371,0.153651,0.160707,0.17092,0.181319,0.193461,0.206338,0.218662,0.230422,0.240588,0.250729,0.265423,0.277689,0.273197,1
-0.092603,-0.092536,-0.073668,-0.041587,-0.004546,0.027558,0.053237,0.070999,0.084602,0.094661,0.099101,0.10106,0.1042,0.106833,0.110415,0.115171,0.12212,0.132887,0.144023,0.155668,0.168543,0.182823,0.197107,0.211284,0.226612,0.24829,0.264635,1
-0.053671,-0.04784,-0.023876,0.010976,0.047573,0.077814,0.099793,0.112401,0.123285,0.129486,0.12975,0.130606,0.131808,0.132368,0.132487,0.135258,0.142128,0.153899,0.16586,0.179218,0.195295,0.211103,0.222639,0.231828,0.243343,0.257384,0.264994,1
0.09471,0.097598,0.110266,0.128924,0.151359,0.178967,0.209031,0.23833,0.260153,0.270323,0.278356,0.283129,0.282224,0.280283,0.280694,0.286349,0.299882,0.313498,0.323785,0.326597,0.319507,0.306691,0.289728,0.270982,0.257521,0.25013,0.234977,1
-0.115166,-0.115001,-0.09208,-0.05658,-0.018368,0.014949,0.041345,0.058738,0.073309,0.085104,0.090297,0.094363,0.098523,0.102828,0.107664,0.113995,0.123476,0.136835,0.152003,0.168377,0.186092,0.204592,0.22154,0.238246,0.259061,0.278866,0.277043,1
-0.102092,-0.104208,-0.09133,-0.064866,-0.029339,0.005493,0.033911,0.05119,0.066053,0.078531,0.085566,0.090674,0.093455,0.096102,0.100054,0.104574,0.111698,0.125338,0.142988,0.160032,0.181678,0.204213,0.222341,0.234258,0.243063,0.258083,0.269133,1
-0.135202,-0.136565,-0.120702,-0.088943,-0.050977,-0.01745,0.006925,0.022495,0.036389,0.04736,0.05246,0.056404,0.060515,0.065822,0.070687,0.076433,0.084626,0.096277,0.110012,0.125275,0.143989,0.165502,0.186649,0.206174,0.223403,0.245614,0.261593,1
0.065537,0.0918,0.127116,0.160341,0.190616,0.211624,0.219891,0.22199,0.223127,0.216626,0.209036,0.200997,0.191942,0.184465,0.179856,0.179008,0.182005,0.185073,0.188822,0.192592,0.19587,0.199342,0.200785,0.205922,0.210932,0.204531,0.173108,1
-0.060793,-0.06079,-0.037479,-0.000833,0.036471,0.067767,0.090425,0.103294,0.114554,0.119151,0.117621,0.115245,0.114627,0.113921,0.113743,0.11566,0.122544,0.134016,0.144951,0.157426,0.172287,0.187756,0.20154,0.216088,0.234371,0.249071,0.239991,1
-0.057244,-0.053338,-0.035983,-0.013698,0.017581,0.053731,0.081469,0.098319,0.112282,0.119095,0.118876,0.11949,0.122521,0.123927,0.125707,0.126039,0.128337,0.132501,0.138848,0.153316,0.167838,0.18374,0.202103,0.216899,0.226053,0.23187,0.242858,1
-0.152153,-0.157316,-0.157617,-0.145064,-0.122389,-0.092329,-0.063016,-0.038401,-0.020102,-0.004349,0.010747,0.019901,0.026653,0.033864,0.04205,0.050426,0.061686,0.07703,0.090968,0.105145,0.12199,0.140107,0.160541,0.182192,0.205713,0.232534,0.258781,1
-0.150419,-0.14493,-0.126364,-0.096608,-0.058016,-0.023373,0.002247,0.019245,0.033871,0.044658,0.05045,0.055471,0.060842,0.067147,0.072631,0.080749,0.093751,0.11104,0.127599,0.143992,0.161192,0.176566,0.188418,0.200775,0.217868,0.236569,0.244628,1
-0.029158,-0.023616,0.006537,0.041385,0.078723,0.109978,0.133745,0.145467,0.153493,0.157883,0.156001,0.152531,0.150379,0.14795,0.146134,0.145607,0.145499,0.14833,0.15469,0.162464,0.17558,0.188262,0.199819,0.211271,0.218231,0.231525,0.239202,1
-0.045708,-0.034602,-0.00949,0.020851,0.057583,0.096588,0.129166,0.149299,0.160517,0.167478,0.169055,0.167802,0.166187,0.163839,0.162194,0.163054,0.164929,0.173937,0.191341,0.209637,0.228534,0.248881,0.262889,0.266546,0.26462,0.263001,0.250964,1
-0.084225,-0.097846,-0.099124,-0.079789,-0.044493,-0.008391,0.023106,0.044131,0.058201,0.071871,0.079264,0.080827,0.083083,0.085639,0.089004,0.09376,0.103462,0.11717,0.132435,0.151404,0.172988,0.194455,0.210174,0.223252,0.235972,0.249355,0.249399,1
0.149062,0.14124,0.159063,0.180329,0.204419,0.225763,0.242426,0.246166,0.242157,0.236958,0.225593,0.208325,0.192534,0.174374,0.157833,0.14505,0.136806,0.132189,0.129511,0.131009,0.131162,0.128803,0.123107,0.116716,0.114433,0.114917,0.093878,1
-0.115974,-0.102113,-0.074606,-0.04167,-0.006455,0.026503,0.055876,0.077325,0.093235,0.108652,0.120437,0.128812,0.137757,0.14666,0.158953,0.174368,0.19045,0.206307,0.222573,0.239786,0.255165,0.269263,0.28319,0.299292,0.313575,0.320082,0.31249,1
0.009559,0.017309,0.036467,0.061026,0.08918,0.120585,0.151765,0.18176,0.203114,0.21483,0.223036,0.227223,0.22782,0.227905,0.231409,0.240448,0.251629,0.26237,0.271638,0.27785,0.279568,0.27864,0.278332,0.281628,0.289765,0.293123,0.285217,1
-0.047237,-0.053854,-0.046782,-0.023824,0.008779,0.045044,0.078246,0.105959,0.122472,0.134584,0.144713,0.14547,0.14879,0.152507,0.156754,0.161916,0.171533,0.18549,0.198663,0.21274,0.225125,0.236312,0.247012,0.258203,0.268293,0.272124,0.255962,1
-0.022743,-0.012643,0.017347,0.052415,0.089061,0.120549,0.144334,0.158344,0.169815,0.178362,0.179882,0.18111,0.182945,0.182656,0.183545,0.18595,0.190978,0.199243,0.208308,0.218396,0.227301,0.235987,0.243578,0.251278,0.261009,0.269769,0.261177,1
0.034128,0.040046,0.061682,0.091663,0.127022,0.160475,0.189506,0.211108,0.221738,0.22873,0.234578,0.235544,0.235029,0.235071,0.23554,0.241097,0.250009,0.259573,0.268956,0.275777,0.276819,0.276509,0.274361,0.271851,0.275394,0.275269,0.261904,1
-0.168415,-0.136161,-0.103559,-0.074238,-0.04291,-0.011675,0.014726,0.033712,0.050675,0.066928,0.080364,0.095626,0.11414,0.129724,0.142072,0.15774,0.173303,0.185921,0.203943,0.229348,0.24847,0.257749,0.266527,0.27971,0.291876,0.303499,0.318975,1
-0.054521,-0.058266,-0.04044,-0.008225,0.027389,0.061691,0.087233,0.102585,0.114982,0.124129,0.125979,0.125628,0.126041,0.126578,0.12788,0.129894,0.135089,0.145984,0.156448,0.167984,0.181802,0.196244,0.209044,0.222627,0.239774,0.258892,0.257786,1
-0.080951,-0.063288,-0.035834,-0.003491,0.034053,0.069445,0.098639,0.119644,0.135354,0.149758,0.160183,0.166779,0.173455,0.179859,0.186767,0.195238,0.205553,0.218871,0.232355,0.243837,0.253638,0.262555,0.270202,0.276346,0.285453,0.297775,0.299518,1
-0.094098,-0.097183,-0.066765,-0.030509,0.007468,0.040925,0.065727,0.079622,0.089229,0.094502,0.093851,0.092911,0.092943,0.09353,0.094213,0.099699,0.108184,0.117385,0.127578,0.138955,0.152363,0.166389,0.179593,0.197102,0.220182,0.240496,0.236144,1
0.062767,0.07849,0.109015,0.142796,0.174498,0.201353,0.217464,0.219848,0.220662,0.216356,0.20908,0.198329,0.186333,0.175342,0.165522,0.157403,0.152444,0.15458,0.157289,0.160211,0.165269,0.171496,0.179924,0.18486,0.185298,0.188332,0.184098,1
-0.077815,-0.072743,-0.051741,-0.023083,0.012593,0.045994,0.074443,0.093596,0.105981,0.118028,0.124669,0.126877,0.129265,0.130384,0.133612,0.139783,0.148603,0.161662,0.173027,0.186173,0.202859,0.216429,0.22827,0.240548,0.251936,0.268322,0.277974,1
-0.060887,-0.051291,-0.022604,0.009058,0.041539,0.072713,0.097387,0.112457,0.122183,0.130103,0.132078,0.132254,0.133819,0.135703,0.138139,0.142425,0.152083,0.16526,0.179007,0.195488,0.212478,0.225645,0.234936,0.244266,0.258489,0.272843,0.267718,1
-0.093092,-0.097394,-0.089923,-0.068669,-0.033368,0.005703,0.039024,0.062446,0.078735,0.09304,0.101996,0.103753,0.10573,0.108296,0.109582,0.113917,0.122186,0.13383,0.146696,0.161428,0.180047,0.20039,0.216912,0.230635,0.247002,0.262188,0.262647,1
-0.003816,-0.000129,0.023811,0.056012,0.092182,0.127337,0.152902,0.165254,0.175034,0.180484,0.179295,0.177868,0.176141,0.17538,0.173724,0.173154,0.173152,0.177375,0.189899,0.204635,0.219816,0.235223,0.244876,0.248959,0.247482,0.254203,0.251677,1
-0.103712,-0.098055,-0.0953,-0.080711,-0.057056,-0.025218,0.01089,0.037561,0.055313,0.072886,0.082184,0.084368,0.088314,0.090919,0.093871,0.096533,0.101062,0.104174,0.109594,0.119931,0.135373,0.150736,0.17014,0.189997,0.206652,0.217471,0.229449,1
-0.044879,-0.037147,-0.012051,0.021059,0.057121,0.088524,0.10834,0.12126,0.131288,0.133617,0.13353,0.133224,0.13243,0.132593,0.135963,0.146657,0.160833,0.172659,0.184001,0.195916,0.206177,0.211923,0.217445,0.228609,0.24093,0.245034,0.237049,1
-0.092942,-0.092879,-0.077735,-0.050172,-0.011287,0.023993,0.050283,0.067088,0.081536,0.091842,0.096011,0.098659,0.100738,0.103698,0.106086,0.110055,0.116019,0.125607,0.139104,0.153154,0.170206,0.188786,0.207343,0.223641,0.239008,0.259318,0.268322,1
-0.042019,-0.038321,-0.01601,0.016426,0.053656,0.086174,0.111947,0.127414,0.141582,0.151573,0.154332,0.156003,0.158082,0.159669,0.161985,0.164919,0.169459,0.178976,0.190373,0.201206,0.210604,0.219418,0.227699,0.23582,0.246197,0.264127,0.27096,1
-0.057569,-0.07286,-0.079292,-0.067289,-0.044628,-0.012378,0.018436,0.039354,0.051238,0.062789,0.064163,0.060254,0.059796,0.058684,0.05683,0.056116,0.054364,0.05526,0.063006,0.075646,0.08853,0.106149,0.128716,0.149997,0.165427,0.172326,0.179282,1
0.069443,0.048008,0.056676,0.083977,0.116999,0.140325,0.155869,0.159762,0.159108,0.157731,0.146718,0.131614,0.117586,0.103414,0.08974,0.075885,0.065766,0.062833,0.068245,0.075999,0.088186,0.106015,0.119864,0.126532,0.122422,0.120694,0.110772,1
-0.211619,-0.19287,-0.160281,-0.125994,-0.091045,-0.057711,-0.027195,-0.004783,0.015649,0.034879,0.050679,0.065489,0.079729,0.094261,0.109207,0.125213,0.143657,0.162836,0.182643,0.203566,0.224472,0.244807,0.263977,0.283392,0.303698,0.321251,0.328201,1
-0.0893,-0.089762,-0.077465,-0.050949,-0.018118,0.021466,0.059961,0.085424,0.101873,0.116041,0.121585,0.120249,0.12014,0.120183,0.120504,0.121777,0.12158,0.123934,0.128044,0.138748,0.154323,0.169833,0.187895,0.203576,0.218658,0.225187,0.231254,1
-0.058406,-0.061523,-0.046766,-0.017467,0.019697,0.053983,0.07661,0.089948,0.101984,0.109203,0.11028,0.109164,0.10714,0.105095,0.105404,0.108898,0.114873,0.128225,0.144537,0.161448,0.180368,0.19935,0.213261,0.22279,0.228732,0.239765,0.245183,1
-0.054319,-0.055734,-0.042731,-0.019845,0.012716,0.048582,0.079532,0.09981,0.114383,0.128546,0.137725,0.139981,0.143083,0.145104,0.1477,0.152005,0.158352,0.168961,0.185456,0.199964,0.213454,0.227324,0.238943,0.247241,0.254176,0.267338,0.28152,1
-0.015484,-0.009972,0.012351,0.043884,0.079662,0.111634,0.134433,0.146588,0.156104,0.161165,0.159238,0.156382,0.154773,0.153143,0.151986,0.150682,0.152015,0.15755,0.165173,0.1733,0.184537,0.196186,0.206533,0.218143,0.234002,0.252698,0.251783,1
-0.101189,-0.103462,-0.091078,-0.063004,-0.025402,0.008993,0.035576,0.05411,0.068585,0.080584,0.085802,0.088571,0.092794,0.097007,0.10153,0.108362,0.118757,0.133291,0.148267,0.164872,0.185298,0.205459,0.222955,0.238118,0.252482,0.268187,0.270429,1
-0.048698,-0.054264,-0.044127,-0.017187,0.019236,0.049675,0.070771,0.082822,0.093686,0.098884,0.098305,0.098386,0.097354,0.096902,0.097096,0.097573,0.102034,0.113886,0.127519,0.138311,0.149353,0.16039,0.169408,0.176425,0.180529,0.193732,0.208768,1
-0.083308,-0.087711,-0.07425,-0.048464,-0.015657,0.017046,0.042432,0.059804,0.074362,0.084568,0.089153,0.093132,0.096742,0.101525,0.106302,0.111358,0.119355,0.132827,0.146315,0.158484,0.172836,0.186245,0.200273,0.214633,0.232476,0.251297,0.255268,1
-0.090599,-0.092844,-0.077053,-0.046973,-0.010637,0.021432,0.044513,0.059045,0.0698,0.078178,0.080714,0.0812,0.082417,0.08406,0.085772,0.088323,0.097071,0.111574,0.126333,0.142028,0.160554,0.18001,0.197547,0.212534,0.229675,0.247018,0.249915,1
0.036443,0.034164,0.040339,0.05645,0.079115,0.108692,0.141485,0.166634,0.182616,0.194767,0.204001,0.206068,0.20817,0.211421,0.215976,0.221356,0.232745,0.250629,0.266772,0.278264,0.282812,0.279672,0.27229,0.264925,0.261549,0.266874,0.264885,1
-0.049041,-0.047338,-0.028782,-0.00199,0.030136,0.062851,0.092696,0.115529,0.129831,0.141174,0.150083,0.155673,0.158777,0.16252,0.167363,0.175776,0.187485,0.200252,0.21348,0.22706,0.238993,0.247918,0.256508,0.267962,0.281854,0.289584,0.280964,1
-0.04099,-0.03956,-0.022146,0.004128,0.037961,0.072849,0.105238,0.12978,0.142313,0.152717,0.162025,0.165054,0.16753,0.171286,0.178245,0.190038,0.203368,0.216996,0.231759,0.24907,0.263871,0.2732,0.276657,0.277901,0.281063,0.281668,0.268769,1
-0.096064,-0.088342,-0.059861,-0.027884,0.005469,0.036341,0.060834,0.077175,0.089202,0.099599,0.10352,0.105953,0.1092,0.111071,0.114721,0.119927,0.128989,0.143352,0.157727,0.172888,0.188837,0.203018,0.215365,0.227346,0.240765,0.260492,0.270387,1
-0.104309,-0.097802,-0.066679,-0.034514,0.00244,0.035441,0.066142,0.088742,0.10509,0.11984,0.129659,0.136384,0.142481,0.148842,0.156621,0.167353,0.182243,0.196375,0.210941,0.226183,0.241285,0.255365,0.266613,0.279806,0.294068,0.306367,0.299426,1
0.008163,0.01843,0.040874,0.066833,0.098353,0.130374,0.159308,0.18022,0.191504,0.199864,0.206386,0.209129,0.208999,0.20954,0.211311,0.215027,0.22409,0.24026,0.257073,0.271799,0.287445,0.297989,0.301241,0.296178,0.285104,0.278177,0.270035,1
-0.085154,-0.07968,-0.053702,-0.019499,0.015496,0.049315,0.079827,0.100072,0.109457,0.118905,0.125334,0.124973,0.126632,0.12859,0.12948,0.132095,0.138605,0.148092,0.159514,0.172586,0.187112,0.201763,0.21662,0.228668,0.241382,0.256129,0.257641,1
0.059607,0.071186,0.098614,0.130232,0.168022,0.202378,0.227977,0.242498,0.253917,0.261216,0.262149,0.263738,0.26449,0.266278,0.269101,0.271867,0.278898,0.292396,0.306733,0.316307,0.318805,0.314114,0.300766,0.283278,0.266994,0.258261,0.250415,1
0.178391,0.14157,0.142693,0.161247,0.185069,0.20595,0.2156,0.212838,0.204462,0.192399,0.171334,0.147901,0.125181,0.102031,0.080621,0.057899,0.040247,0.030104,0.021655,0.013361,0.008224,0.005504,0.002242,-0.000116,-0.000059,0.011229,-0.001945,1
0.039984,0.048033,0.074128,0.108586,0.14392,0.173882,0.195526,0.205896,0.212078,0.215169,0.211321,0.20398,0.196224,0.188366,0.18318,0.180334,0.181635,0.186245,0.189936,0.194415,0.198275,0.202334,0.205351,0.208504,0.213219,0.219813,0.213594,1
-0.140864,-0.126711,-0.098832,-0.064148,-0.028716,0.001348,0.024867,0.042681,0.059205,0.07209,0.081395,0.089675,0.097418,0.10582,0.114605,0.12348,0.135561,0.151239,0.167344,0.184006,0.202573,0.219891,0.2357,0.250421,0.269913,0.292924,0.307015,1
-0.026897,0.003876,0.026561,0.051721,0.095766,0.134706,0.160897,0.178181,0.183408,0.175589,0.167187,0.153009,0.135216,0.118212,0.104923,0.092372,0.079774,0.065768,0.055169,0.05616,0.055871,0.054998,0.057629,0.059213,0.058219,0.061021,0.064238,1
0.032406,0.039573,0.063026,0.095449,0.129494,0.161923,0.189147,0.204772,0.216969,0.228081,0.232719,0.234033,0.23661,0.238479,0.241336,0.244397,0.248879,0.259177,0.274732,0.288001,0.29823,0.301928,0.298472,0.291879,0.284449,0.284976,0.287817,1
-0.21881,-0.221713,-0.20209,-0.178105,-0.149019,-0.119896,-0.089959,-0.062766,-0.0425,-0.02576,-0.009465,0.001723,0.011278,0.022094,0.033149,0.044738,0.0597,0.078766,0.097584,0.118677,0.140136,0.162059,0.1826,0.203488,0.226588,0.251958,0.261121,1
-0.060999,-0.05354,-0.028911,0.00436,0.037596,0.069264,0.09613,0.113507,0.124535,0.134719,0.139167,0.139636,0.138956,0.138384,0.140309,0.14467,0.151853,0.161831,0.172015,0.1841,0.197978,0.211911,0.225524,0.236614,0.247729,0.260157,0.263894,1
-0.007845,0.00235,0.026406,0.056848,0.091674,0.12725,0.159799,0.187035,0.206381,0.217334,0.227314,0.233202,0.233884,0.234464,0.238009,0.244463,0.254724,0.265726,0.275467,0.284191,0.288828,0.291765,0.29135,0.28901,0.288141,0.292107,0.289473,1
-0.082153,-0.100017,-0.101042,-0.079628,-0.045748,-0.014225,0.008252,0.020917,0.030677,0.038145,0.038664,0.036919,0.034934,0.033247,0.032726,0.03327,0.038106,0.047238,0.054046,0.061985,0.076328,0.095092,0.115857,0.136634,0.158345,0.183645,0.202664,1
-0.062181,-0.063967,-0.04377,-0.010938,0.026504,0.058229,0.08278,0.098423,0.111459,0.11957,0.122286,0.123949,0.12561,0.126809,0.129551,0.135301,0.145088,0.156473,0.168141,0.1811,0.19495,0.208325,0.220538,0.237111,0.257471,0.27179,0.26112,1
-0.086508,-0.068036,-0.036908,0.001891,0.040934,0.076119,0.104937,0.123201,0.137249,0.147606,0.153324,0.157874,0.162569,0.168284,0.174965,0.18494,0.197864,0.209075,0.22173,0.234279,0.245132,0.256676,0.26729,0.278244,0.290799,0.297724,0.291628,1
-0.002848,-0.002719,0.018272,0.048118,0.078236,0.10709,0.12908,0.141673,0.151161,0.157172,0.156415,0.153916,0.151806,0.149884,0.14761,0.145306,0.149635,0.157947,0.164829,0.173512,0.184968,0.198648,0.210153,0.220614,0.236634,0.256537,0.258564,1
0.008235,0.00881,0.037009,0.070087,0.106284,0.137361,0.155995,0.167868,0.177575,0.178808,0.175737,0.174762,0.172898,0.17108,0.170491,0.169103,0.167764,0.16981,0.177102,0.189818,0.202895,0.216894,0.226062,0.231373,0.234708,0.246142,0.252241,1
0.105295,0.111498,0.124842,0.143759,0.167491,0.194887,0.222995,0.248452,0.266881,0.274723,0.27985,0.283336,0.282612,0.279596,0.278098,0.280477,0.287509,0.299204,0.311064,0.317581,0.315185,0.303543,0.284125,0.262991,0.243337,0.230267,0.217172,1
-0.062886,-0.056825,-0.035685,-0.009614,0.02311,0.056092,0.081804,0.097882,0.111854,0.12533,0.132037,0.135074,0.136805,0.140587,0.145758,0.151503,0.162938,0.177825,0.192579,0.208639,0.225705,0.239379,0.252616,0.261657,0.277199,0.295067,0.297858,1
-0.026791,-0.041358,-0.037628,-0.013505,0.019529,0.051034,0.077586,0.096649,0.108188,0.116691,0.120229,0.115723,0.110931,0.106668,0.101476,0.09866,0.101224,0.107188,0.111847,0.119201,0.131605,0.146135,0.158875,0.16937,0.18268,0.200781,0.208694,1
-0.053157,-0.058486,-0.050358,-0.026066,0.008171,0.045256,0.081155,0.108334,0.123056,0.132593,0.141999,0.144408,0.143943,0.143692,0.141818,0.14475,0.154109,0.165138,0.17654,0.186848,0.195722,0.206269,0.217204,0.228858,0.243316,0.2528,0.243383,1
-0.096847,-0.104193,-0.094251,-0.068938,-0.03228,0.001336,0.027676,0.045191,0.059429,0.070044,0.07495,0.077158,0.079537,0.082038,0.085028,0.08905,0.096223,0.107426,0.119231,0.129878,0.142624,0.157909,0.173672,0.18969,0.207038,0.230552,0.254671,1
-0.063419,-0.074608,-0.083721,-0.079206,-0.062993,-0.033979,-0.001908,0.020485,0.033583,0.045847,0.053395,0.051952,0.051285,0.048794,0.046957,0.045443,0.042857,0.043237,0.049031,0.0567,0.065244,0.079901,0.099332,0.12237,0.139666,0.15435,0.17374,1
-0.028819,-0.027858,-0.013807,0.008604,0.040168,0.075798,0.104214,0.121837,0.13523,0.143137,0.143359,0.144652,0.144835,0.146197,0.147744,0.148841,0.149844,0.151497,0.154461,0.161777,0.175731,0.188449,0.203722,0.21934,0.232418,0.237665,0.246611,1
-0.112412,-0.125797,-0.120556,-0.096365,-0.064757,-0.032465,-0.001408,0.023653,0.039713,0.052437,0.062479,0.066289,0.068633,0.071529,0.07519,0.078214,0.084046,0.095435,0.11001,0.125233,0.14357,0.162138,0.177894,0.192894,0.208586,0.231916,0.247918,1
-0.028846,-0.017089,0.009188,0.056151,0.1064,0.152823,0.188687,0.210361,0.21777,0.219038,0.209447,0.193204,0.174049,0.153763,0.133145,0.112437,0.092595,0.072951,0.052635,0.038372,0.032257,0.026445,0.022687,0.023359,0.02224,0.025471,0.029249,1
0.00142,0.01228,0.036765,0.068618,0.10754,0.145406,0.176799,0.197357,0.21149,0.223427,0.231632,0.237,0.242198,0.24621,0.251914,0.261426,0.277319,0.292506,0.30506,0.313423,0.315865,0.312253,0.305832,0.30285,0.3036,0.303056,0.292448,1
-0.043292,-0.025985,0.010397,0.046115,0.082777,0.108625,0.123684,0.137034,0.147528,0.150483,0.1509,0.152077,0.152558,0.152843,0.15324,0.153851,0.155722,0.160682,0.171869,0.188967,0.203856,0.220815,0.232475,0.239821,0.244232,0.253414,0.265034,1
-0.045082,-0.059386,-0.064074,-0.049878,-0.026286,0.008841,0.044106,0.066451,0.078058,0.089207,0.093373,0.087953,0.083776,0.078953,0.074712,0.071308,0.067628,0.064494,0.067411,0.074382,0.084831,0.101392,0.121604,0.144566,0.160889,0.16961,0.183167,1
-0.028231,-0.021268,0.000747,0.027682,0.06073,0.097015,0.130083,0.15443,0.169461,0.181867,0.188755,0.19272,0.197797,0.200211,0.205419,0.217592,0.235502,0.252553,0.266799,0.27821,0.284646,0.287927,0.288538,0.28864,0.291218,0.293564,0.283875,1
-0.087271,-0.091783,-0.082325,-0.062357,-0.034518,-0.000502,0.032408,0.054984,0.069695,0.083797,0.091076,0.092534,0.094219,0.096196,0.098318,0.100476,0.102671,0.106606,0.112528,0.122122,0.137759,0.153713,0.173746,0.192258,0.211345,0.225243,0.233265,1
0.094811,0.072972,0.079297,0.094648,0.122738,0.152589,0.171119,0.17464,0.1707,0.164304,0.148915,0.12883,0.11025,0.094485,0.080693,0.073062,0.075431,0.085156,0.092598,0.098109,0.099141,0.098984,0.093129,0.079687,0.062171,0.055032,0.043718,1
0.328282,0.279217,0.253614,0.244303,0.242772,0.240124,0.234072,0.21812,0.196402,0.172426,0.142493,0.111664,0.079611,0.047237,0.0161,-0.015337,-0.043397,-0.065753,-0.087526,-0.108552,-0.128965,-0.147028,-0.166463,-0.18444,-0.200455,-0.206898,-0.227256,1
-0.122382,-0.129522,-0.125091,-0.112592,-0.083113,-0.042022,-0.00155,0.029825,0.051403,0.069874,0.085017,0.094885,0.102758,0.110622,0.118155,0.125852,0.136596,0.150376,0.162632,0.175296,0.188156,0.20293,0.217511,0.233775,0.252363,0.276103,0.292463,1
-0.033036,-0.032563,-0.010821,0.025099,0.065588,0.100048,0.124205,0.138272,0.14866,0.155158,0.155275,0.156469,0.158487,0.159183,0.160303,0.16246,0.166478,0.178624,0.193868,0.207958,0.221224,0.22997,0.233792,0.235036,0.238602,0.249517,0.245687,1
0.06789,0.076604,0.097078,0.122184,0.151572,0.183787,0.215811,0.241975,0.256122,0.264857,0.272636,0.275076,0.275216,0.276951,0.280922,0.290742,0.303794,0.314504,0.321111,0.319488,0.310566,0.297598,0.284963,0.276146,0.270082,0.261227,0.242913,1
-0.125931,-0.117879,-0.095834,-0.061482,-0.018566,0.018691,0.045202,0.06196,0.077063,0.085721,0.087854,0.09004,0.093344,0.095706,0.099152,0.103776,0.111087,0.126539,0.14418,0.163401,0.18642,0.211666,0.232282,0.245447,0.255555,0.264055,0.258483,1
-0.028187,-0.028523,-0.025786,-0.0112,0.01261,0.044386,0.078653,0.103606,0.119429,0.13315,0.140217,0.140362,0.140217,0.140198,0.140898,0.141727,0.142296,0.14331,0.14381,0.149303,0.159966,0.17127,0.186098,0.200321,0.213138,0.219582,0.228341,1
-0.107339,-0.109504,-0.091456,-0.0621,-0.024673,0.011226,0.037854,0.055749,0.070119,0.079946,0.082731,0.086196,0.091486,0.094787,0.098735,0.103915,0.113699,0.130223,0.148012,0.165376,0.183679,0.200062,0.211314,0.219594,0.229646,0.246239,0.252073,1
-0.050072,-0.048984,-0.032783,-0.00148,0.037581,0.073724,0.10053,0.116841,0.130108,0.139602,0.140953,0.140881,0.139874,0.139515,0.140363,0.143378,0.15249,0.161812,0.170485,0.182838,0.194669,0.204618,0.215329,0.232039,0.252057,0.261415,0.246548,1
-0.06819,-0.080385,-0.097231,-0.100679,-0.089195,-0.066822,-0.035142,-0.007002,0.011092,0.024799,0.036887,0.039395,0.039033,0.039888,0.04065,0.041994,0.043682,0.045941,0.051034,0.060127,0.070168,0.087802,0.109419,0.133522,0.150718,0.16335,0.183007,1
