@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.374275,-0.369994,-0.278003,0.196194,0.73894,1.340309,1.411097,1.377678,1.523864,1.450606,0.788327,-0.200926,-0.354108,-0.39342,-0.36043,-0.248568,-0.067647,0.858292,1.015507,1.428053,1.26096,1.348869,1.347223,1.286148,1.321871,1.447149,1.179801,0.988838,0.485618,0.023373,-0.330666,-1.093316,-1.093316,5
-0.89412,-0.892677,-0.656386,0.68687,1.23297,1.423357,1.457771,1.644828,1.311234,0.791305,-0.39892,-0.839141,-0.80617,-0.65708,-0.225046,1.350366,1.500233,1.393661,1.381727,1.556572,1.449167,-0.362396,-0.804477,-0.24822,-0.728239,-1.51257,-1.484934,-0.320378,-0.292625,-1.273368,-1.381495,-0.74145,-0.327178,4
-0.494216,-0.496014,-0.336779,0.439508,0.586944,1.068996,1.307718,1.356789,1.206056,0.626276,-0.478109,-0.640716,-0.572017,0.003868,1.096191,1.25022,1.475869,1.345963,1.284344,1.473883,1.48557,1.193658,-0.011116,-0.461478,-1.46928,-1.345832,-0.694993,-0.639817,-0.862507,-1.394082,-1.406964,-1.172587,-0.636633,2
-0.479707,-0.136872,0.905978,1.138945,1.10701,0.895952,-0.361251,-0.417509,-0.276262,0.222396,1.422089,1.545001,1.457876,1.030144,0.955969,1.135371,1.315562,1.379339,1.801779,1.708295,0.195845,-0.228824,-0.856195,-1.426353,-1.40405,-1.224379,-0.708264,-0.789958,-1.481056,-1.4788,-1.255061,-0.895278,-0.625317,1
-0.52929,-0.454804,-0.278615,0.499025,1.133252,1.387508,1.464218,1.410314,1.437643,1.511903,1.511338,1.354713,0.93912,0.602574,0.044831,-0.452184,-0.537583,-0.315764,-0.120916,0.086278,1.288934,1.375822,1.305709,1.379592,1.342839,1.383927,1.378084,1.239742,1.020165,-0.02434,-0.419634,-1.071371,-1.071371,6
-0.582517,-0.524118,-0.342157,1.20691,1.329393,1.401285,1.344973,1.183485,0.512671,-0.381197,-0.547831,-0.595147,-0.578883,-0.24227,1.392398,1.389987,1.288013,1.308379,1.434785,1.520926,1.071221,-0.067397,-0.489288,-0.619039,-0.583129,-0.685606,-1.534986,-1.304599,-0.49983,-1.40038,-1.426514,-1.402316,-0.724791,4
-0.418149,-0.457906,-0.32809,0.126094,0.930393,1.396078,1.434985,1.363338,1.437323,1.323793,0.933815,-0.093653,-0.294457,-0.417299,-0.302897,-0.151928,0.436941,0.70531,1.132663,1.32273,1.434985,1.344841,1.346542,1.404795,1.301045,1.292115,1.415,1.008439,0.839632,0.06395,-0.331471,-1.087339,-1.087339,6
-0.581538,-0.369635,0.602504,0.979641,1.351628,1.328701,1.439745,1.379112,1.198174,-0.358486,-0.611133,-0.52183,-0.153176,1.259067,1.450561,1.221472,1.366259,1.231139,1.444524,1.134466,-0.316891,-0.497866,-0.537424,-1.470531,-1.373599,-0.574945,-0.613837,-1.078423,-1.300179,-1.41356,-1.305216,-0.987565,-0.620318,2
-0.551487,-0.543806,-0.394137,1.142937,1.361176,1.520702,1.400769,1.173892,0.435306,-0.397236,-0.592696,-0.567575,-0.415137,0.299648,1.370143,1.460604,1.380659,1.393615,1.474911,1.03985,0.16511,-0.329061,-0.49195,-0.856298,-1.422884,-1.452218,-0.864605,-0.649695,-0.61841,-1.118779,-1.392805,-1.18013,-0.6163,2
-0.682723,-0.543475,0.451956,1.068825,1.252328,1.419642,1.267871,0.543083,-0.122632,-0.656871,-0.718038,-0.419932,0.329259,0.950396,1.146825,1.499494,1.58587,1.269401,1.567668,1.430756,0.429124,-0.384375,-0.530146,-0.482066,-0.777836,-1.41436,-1.32029,-0.479569,-1.124224,-1.463915,-1.348357,-0.765555,-0.517301,2
-0.455313,-0.451989,-0.273313,0.720909,1.109054,1.346134,1.387538,1.336579,1.509164,1.457408,0.874224,0.303003,-0.374794,-0.465883,-0.455393,-0.109726,1.302938,1.365443,1.155037,1.149264,1.311299,1.366836,1.379377,1.324835,1.401472,1.41461,1.280046,1.063868,0.830949,0.016756,-0.372047,-1.085376,-1.085376,6
-0.538119,-0.528801,-0.422227,0.596537,0.947067,1.360391,1.458317,1.435105,1.175115,0.157987,-0.517971,-0.595079,-0.528843,-0.215209,0.243028,1.070934,1.267081,1.428893,1.404002,1.293525,0.17654,-0.488127,-0.616318,-0.775611,-0.835803,-1.45191,-1.361576,-0.724528,-0.614051,-1.329701,-1.389145,-1.201318,-0.665134,3
-0.661719,-0.547419,0.31054,0.507128,1.188697,1.388467,1.472304,1.314867,1.054115,-0.35606,-0.574977,-0.619745,-0.599187,-0.426837,0.615203,0.784288,1.347517,1.34641,1.50855,1.47258,1.309334,-0.164979,-0.597998,-0.377753,-0.458186,-1.49197,-1.48953,-0.550103,-0.553229,-1.202896,-1.419295,-1.352889,-0.653142,1
-0.687118,-0.631071,-0.411114,0.334425,0.710367,1.135241,1.276301,1.338234,1.172747,0.969677,-0.440849,-0.639841,-0.533556,0.187325,1.369239,1.678825,1.671939,1.227024,1.296727,1.199058,1.486834,0.022838,-0.441926,-0.568138,-0.607067,-1.468692,-1.439053,-0.529632,-0.826139,-1.335433,-1.403732,-1.281825,-0.527016,1
-0.41308,-0.378205,-0.23589,0.52198,1.207187,1.383235,1.322189,1.351727,1.35153,1.406275,1.382644,1.231802,0.024754,-0.238824,-0.447994,-0.486413,-0.430547,-0.054802,0.883449,1.326718,1.35921,1.258584,1.258978,1.350349,1.316872,1.302103,1.383235,1.281033,1.07013,-0.165826,-0.343606,-1.093837,-1.093837,6
-0.644472,-0.587055,-0.387069,1.019351,1.314052,1.352944,1.30378,1.149451,0.148175,-0.424473,-0.622724,-0.820443,-0.56311,0.519633,1.449891,1.615271,1.465972,1.490306,1.252065,1.699891,0.136805,-0.574339,-0.429255,-0.908039,-1.393697,-1.4364,-0.537749,-0.636538,-1.147554,-1.39505,-1.404646,-1.210391,-0.492127,2
-0.812652,-0.734192,-0.509926,1.175852,1.52634,1.376655,1.601052,1.549933,1.363024,-0.656046,-0.759934,-0.775663,-0.430365,0.351352,1.343101,1.501174,1.271011,1.388452,1.301419,1.497766,1.534729,0.028442,-0.685406,-0.653739,-0.259499,-0.201984,-1.49019,-1.50908,-0.794695,-0.552132,-0.782741,-1.501761,-0.810607,1
-0.394822,-0.418103,-0.295805,0.089592,0.664486,1.083782,1.408841,1.456286,1.539711,1.535831,1.217298,-0.221198,-0.338223,-0.368066,-0.300796,-0.165393,0.214589,0.942153,1.304604,1.386618,1.359809,1.400199,1.355399,1.392791,1.333705,0.881127,0.608804,0.386766,0.230974,0.024862,-0.323549,-1.089686,-1.089686,5
-0.485043,-0.474292,-0.31006,-0.100987,0.174649,0.641677,0.911946,1.337807,1.475334,1.494616,1.35527,0.949239,-0.271112,-0.399671,-0.429032,-0.34708,-0.194636,0.458344,0.711477,1.150254,1.339626,1.357999,1.335988,1.452776,1.41603,1.319433,1.356362,1.172993,0.417541,-0.041064,-0.405947,-1.075827,-1.075827,6
-0.450833,-0.398621,-0.223378,0.234562,0.735082,0.941168,1.090952,1.436022,1.432658,1.503124,1.375471,1.193641,0.673079,0.455573,-0.070619,-0.433854,-0.452161,-0.368452,-0.20909,0.593707,1.298277,1.407871,1.353517,1.406454,1.345195,1.402913,0.991273,0.751193,0.459999,-0.019841,-0.390637,-1.081627,-1.081627,6
-0.820097,-0.769634,-0.56318,0.3464,0.541493,1.249612,1.516484,1.46626,1.626497,1.569397,1.176161,-0.277326,-0.7566,-0.673642,-0.474064,0.534827,1.454601,1.5117,1.410955,1.489578,-0.290838,-0.719082,-0.459954,-0.783565,-1.390601,-1.366296,-0.891545,-0.463571,-0.962246,-1.213154,-1.314109,-1.129747,-0.486261,2
-0.612825,-0.472774,-0.219101,-0.064552,1.16797,1.391053,1.433535,1.312854,0.594107,-0.541098,-0.549628,-0.507776,-0.370035,0.594821,1.193308,1.335755,1.457402,1.447737,1.331595,1.461058,1.343486,1.633212,-0.320578,-0.653963,-0.821537,-1.349599,-1.360285,-0.681023,-0.729052,-0.985456,-1.394035,-1.384883,-0.732455,4
-0.577403,-0.489556,-0.088255,1.101846,1.337331,1.219933,0.635084,-0.196343,-0.569185,-0.489071,-0.109022,0.395509,1.281547,1.41271,1.405949,1.262318,1.289846,1.496953,1.056951,0.169173,-0.292488,-0.664724,-0.658044,-0.7635,-1.489098,-1.490705,-0.574124,-0.614606,-0.999998,-1.388208,-1.404057,-1.330322,-0.746538,1
-0.643176,-0.562877,0.274,0.74061,1.093517,1.291801,1.404227,1.297889,1.164459,-0.52177,-0.707843,-0.749063,-0.386874,1.344933,1.519357,1.316714,1.446236,1.469645,1.65181,1.644258,0.678347,-0.594177,-0.452068,-1.404548,-1.413747,-1.320883,-0.855814,-0.51711,-1.289568,-1.354032,-1.356174,-1.14815,-0.559345,1
-0.842941,-0.793582,-0.599191,1.442476,1.470212,1.651705,1.52676,0.392399,-0.255107,-0.782407,-0.81464,-0.747967,-0.540784,-0.066962,1.138461,1.369502,1.491485,1.432782,1.186931,-0.349731,-0.754968,-0.084492,-0.132693,-1.54622,-1.4733,-0.556214,-0.512968,-0.577998,-0.71253,-1.194214,-1.437192,-1.297267,-0.697746,1
-0.650606,-0.638014,-0.464544,0.410355,0.507389,1.202786,1.349378,1.379395,1.551489,1.301866,0.350391,-0.602036,-0.553748,-0.179965,1.20589,1.385109,1.28229,1.50754,1.299221,0.122637,-0.559215,-0.469094,-0.543907,-1.134262,-1.516806,-0.507117,-0.511668,-1.14181,-1.379652,-1.394947,-1.251755,-0.847885,-0.565458,2
-0.702444,-0.530806,0.294583,0.97638,1.153064,1.325187,1.352974,1.076723,-0.288973,-0.665114,-0.634578,-0.449645,1.463119,1.650931,1.578957,1.264826,1.254992,1.702202,1.639544,1.435914,0.536578,-0.48953,-0.64687,-0.580751,-0.642891,-1.274222,-1.335434,-1.335839,-0.635678,-1.142269,-1.270324,-1.204092,-0.677795,2
-0.48731,-0.445832,-0.098447,0.642097,0.93237,1.3504,1.512452,1.457302,1.602052,1.544275,1.398135,-0.284892,-0.442479,-0.455765,-0.37514,-0.038847,0.395373,0.914141,1.100756,1.340358,1.379442,1.283045,1.285054,1.389484,1.418527,1.357815,1.364612,1.18016,-0.047359,-0.256683,-0.417175,-1.068026,-1.068026,6
-0.60551,-0.527607,-0.346039,0.930663,1.318118,1.312677,1.112272,0.446387,-0.397315,-0.559345,-0.568083,-0.541291,-0.157712,1.221542,1.439506,1.47821,1.298662,1.324712,1.59354,1.618724,1.578783,1.38518,0.164122,-0.737038,-0.722447,-1.405384,-1.388893,-0.903355,-0.683784,-1.231867,-1.328677,-1.239987,-0.692316,2
-0.375228,-0.408602,-0.251713,0.19849,0.950753,1.149339,1.393986,1.469743,1.351562,1.409945,1.512168,1.444087,1.084086,0.669601,-0.128581,-0.318521,-0.43547,-0.400177,-0.301248,-0.134723,0.296995,1.224895,1.285501,1.234996,1.318026,1.232369,1.31439,1.287925,1.070147,0.284045,-0.307915,-1.096117,-1.096117,6
-0.430976,-0.381105,-0.221743,0.000158,1.002251,1.369033,1.377291,1.459469,1.37004,0.700447,-0.123431,-0.443524,-0.434199,-0.348073,-0.169838,0.256019,0.728948,1.390584,1.474374,1.352919,1.273359,1.322908,1.331166,1.292293,1.326534,1.431271,1.302766,1.113031,0.960558,0.259705,-0.35915,-1.091082,-1.091082,5
-0.460886,-0.408538,-0.22934,0.960439,1.137556,1.372213,1.470799,1.483732,1.461803,1.324982,0.72149,0.447323,-0.037622,-0.305941,-0.435358,-0.485776,-0.430317,-0.291284,-0.106426,0.104203,1.047405,1.305677,1.37971,1.3754,1.433314,1.403701,1.38046,1.181601,0.718716,-0.018936,-0.408538,-1.071632,-1.071632,6
-0.654059,-0.720866,-0.559885,0.330939,1.360162,1.459713,1.153395,0.41599,-0.50619,-0.722843,-0.411981,-0.163104,1.558951,1.551702,1.366232,1.308063,1.61008,1.457562,0.157887,-0.375074,-0.556694,-0.441881,-0.58205,-0.598387,-1.365656,-1.444003,-1.445963,-0.740533,-0.481493,-1.074358,-1.389035,-1.290594,-0.505253,4
-0.822236,-0.765732,-0.58637,1.526217,1.427735,1.550514,1.478914,1.304438,-0.801687,-0.867005,-0.812853,-0.61457,1.203629,1.395683,1.182692,1.198201,1.3688,1.386119,1.516395,1.301595,-0.292319,-0.75136,-0.24207,-0.245973,-0.390853,-1.498897,-1.533555,-0.43128,-0.571921,-1.314906,-1.374461,-1.164727,-0.364746,5
-0.948901,-0.942082,-0.753391,0.524421,1.375955,1.395912,1.605226,1.137418,-0.69024,-0.908155,-0.986915,-0.583897,1.258112,1.495698,1.581942,1.35481,1.45816,1.614016,1.58218,-0.367907,-0.858523,-0.247712,-0.292734,-1.393378,-1.423076,-1.315307,-0.339349,-0.44593,-1.195349,-1.364178,-1.100932,-0.469451,-0.366434,2
-0.556932,-0.529312,-0.364643,1.094219,1.344482,1.413024,1.299001,0.578129,-0.512464,-0.614635,-0.468367,-0.028754,0.488451,0.68648,1.49183,1.546225,1.342388,1.37541,1.586539,1.591739,0.716868,-0.305791,-0.624866,-1.378165,-1.397819,-0.684325,-0.821274,-1.22301,-1.279394,-1.208647,-1.093314,-1.052256,-0.690132,1
-0.407094,-0.418341,-0.260002,-0.031117,0.501219,0.718185,1.008052,1.233743,1.380779,1.375548,1.523704,1.479986,1.315762,0.897075,-0.15917,-0.304748,-0.396538,-0.40971,-0.302133,-0.140375,0.514297,1.215621,1.261768,1.227765,1.379471,1.347897,1.384889,1.230754,0.719848,0.001784,-0.33679,-1.090613,-1.090613,6
-0.534965,-0.506612,-0.327407,0.901275,1.334532,1.4632,1.459594,1.533607,1.489769,1.135648,0.415507,-0.360846,-0.511679,-0.513995,-0.404646,-0.247094,0.165478,1.126538,1.317642,1.429989,1.406268,1.448967,1.405319,1.469273,1.389377,1.185748,0.670432,0.459819,-0.035741,-0.257987,-0.427817,-1.057208,-1.057208,6
-0.808714,-0.713657,-0.521074,0.612136,0.972935,1.208438,1.470597,1.435689,1.503427,1.320031,0.561355,-0.622666,-0.798202,-0.743355,-0.374182,1.497403,1.490777,1.427858,1.592279,1.211209,-0.054164,-0.76233,-0.440896,-0.767119,-1.278033,-1.335841,-1.267371,-0.819767,-0.564355,-1.245384,-1.263365,-1.126533,-0.557759,2
-0.382221,-0.20411,0.45272,0.602027,0.904328,1.238773,1.298176,1.161528,-0.171318,-0.34335,-0.387703,-0.056697,0.374528,1.135215,1.22731,1.200898,1.333061,1.184253,1.377315,1.300469,1.138853,0.044619,-0.592775,-0.786734,-1.44335,-1.601891,-1.342996,-0.6762,-1.074633,-1.400711,-1.448293,-1.121478,-0.6912,1
-0.725828,-0.436866,0.652282,1.381442,1.521022,1.423288,1.515967,1.435645,1.248068,-0.363425,-0.604053,-0.741808,-0.520895,0.207057,1.29438,1.278933,1.40728,1.3674,1.490691,1.408965,1.22018,-0.446667,-0.605935,-0.445741,-0.465933,-1.378508,-1.316205,-0.716195,-0.723525,-1.146451,-1.301405,-1.188522,-0.699962,4
-0.636461,-0.613936,-0.441317,0.943484,1.132499,1.293193,1.283338,1.086829,0.70296,0.041717,-0.502763,-0.683,-0.681717,-0.540359,-0.098606,1.37443,1.554171,1.605472,1.223715,1.281889,1.632344,1.662446,-0.127714,-0.766639,-0.541518,-1.389918,-1.306813,-0.821418,-0.63203,-1.210546,-1.398447,-1.376026,-0.717615,1
-0.665947,-0.668284,-0.215214,0.853743,1.333815,1.478108,1.33989,-0.359573,-0.555667,-0.677096,-0.617817,-0.259807,1.281079,1.432447,1.40204,1.58288,1.434716,-0.019553,-0.170287,-0.594419,-0.536041,-0.878364,-1.179999,-1.391634,-1.23327,-0.952162,-0.669052,-0.620454,-1.153029,-1.258036,-1.272635,-1.11608,-0.610841,2
-0.805462,-0.788701,-0.595813,-0.089473,0.948568,1.424038,1.531894,1.499537,1.629547,1.373025,0.825233,0.689072,-0.535618,-0.818463,-0.783629,-0.44843,1.394888,1.546469,1.440945,1.602729,1.545303,0.01538,-0.728943,-0.305477,-1.392732,-1.423742,-1.298947,-0.430794,-0.536434,-1.290027,-1.35365,-1.109878,-0.355732,3
-0.70749,-0.51742,1.158645,1.375273,1.437382,1.46929,1.250562,1.01322,0.691676,0.254482,-0.358568,-0.652734,-0.598963,-0.232544,0.562271,1.462002,1.501297,1.415289,1.411875,1.616094,1.191374,-0.288088,-0.586062,-0.764314,-1.343516,-1.320307,-0.840933,-0.765233,-0.639275,-1.071676,-1.309497,-1.020269,-0.634219,2
-0.462855,-0.449417,-0.315715,0.433977,0.642078,0.893736,1.333117,1.476463,1.471889,1.431858,1.345316,0.769927,0.568289,-0.201724,-0.422806,-0.505211,-0.495128,-0.185407,0.45018,1.415465,1.437577,1.348748,1.437768,1.400787,1.474748,1.430714,1.231516,0.723302,0.000048,-0.219871,-0.380946,-1.063178,-1.063178,6
-0.866661,-0.782429,-0.567014,1.31999,1.436613,1.59234,1.480295,-0.371253,-0.803565,-0.924181,-0.823186,0.124326,1.303846,1.411967,1.428593,1.563632,1.501534,1.287495,-0.002107,-0.571592,-0.731725,-0.265852,-0.710659,-1.535568,-1.490158,-0.799262,-0.368982,-0.243856,-0.350738,-1.274361,-1.393249,-1.155706,-0.393387,1
-0.695839,-0.618203,-0.412194,1.202667,1.390707,1.297726,1.082546,-0.343968,-0.560137,-0.623658,-0.5406,-0.162065,1.499916,1.596954,1.162229,1.335505,1.396435,1.348461,1.582565,0.394384,-0.391361,-0.564842,-0.56266,-1.077921,-1.42788,-1.242929,-0.619873,-0.823018,-1.227476,-1.326979,-1.261474,-1.064248,-0.630852,1
-0.80763,-0.492491,0.312523,0.683314,1.209283,1.375167,1.474984,1.407778,0.68543,-0.496006,-0.731766,-0.802976,-0.69141,-0.200948,1.478987,1.48989,1.379528,1.440258,1.559928,1.540205,1.255985,0.242582,-0.335719,-0.726787,-0.444161,-0.512897,-1.321058,-1.309287,-0.505314,-1.307139,-1.246864,-0.909367,-0.570308,3
-0.473089,-0.400411,-0.21807,-0.00435,1.013551,1.440739,1.466439,1.4402,1.54839,1.462305,0.632263,-0.144332,-0.333413,-0.510129,-0.416532,-0.238127,-0.025018,0.704886,1.155168,1.28798,1.252755,1.284565,1.45925,1.352498,1.328955,1.349623,1.182306,0.762666,-0.005357,-0.229159,-0.40769,-1.075843,-1.075843,6
-0.684206,-0.617344,-0.431397,1.234808,1.495101,1.395153,1.2847,0.854773,-0.479451,-0.68762,-0.617738,0.032568,1.416455,1.480199,1.500353,1.435854,1.510233,1.506064,1.289591,0.360315,-0.149702,-0.56824,-0.618394,-0.785402,-1.31169,-1.358858,-1.288385,-0.916927,-0.652761,-1.264381,-1.327373,-1.268671,-0.655879,2
-0.544416,-0.547285,-0.241372,0.308817,1.01608,1.218916,1.306081,1.290317,0.402689,-0.514827,-0.599308,-0.417564,0.210808,1.052153,1.415828,1.348638,1.586429,1.45246,0.468015,-0.339977,-0.514007,-0.425874,-0.509051,-0.942933,-1.37432,-1.50896,-1.536879,-1.429704,-0.57188,-0.546801,-1.325502,-1.443727,-0.52541,1
-0.616208,-0.573796,-0.412718,1.283785,1.42758,1.465499,1.362768,-0.21341,-0.417695,-0.559244,-0.465915,0.012376,1.388382,1.492287,1.463045,1.384061,1.44507,1.551395,1.388762,0.078604,-0.382058,-0.661697,-0.655579,-0.824607,-1.291339,-1.311401,-0.831417,-0.690595,-0.713546,-1.213842,-1.313078,-1.082747,-0.738849,2
-0.913641,-0.813254,-0.585654,0.925783,1.58736,1.496259,1.612847,1.521242,-0.50654,-0.912178,-0.849215,-0.673903,0.085487,1.284027,1.479351,1.537898,1.46749,1.515943,1.426104,1.225985,-0.329916,-0.809671,-0.32232,-0.377056,-1.419489,-1.406811,-0.851864,-0.454328,-0.403958,-1.267167,-1.313053,-1.166654,-0.470453,2
-0.455569,-0.404737,-0.233414,-0.001608,0.494916,1.380712,1.397002,1.430822,1.448762,1.290183,0.876475,0.591301,0.123028,-0.087084,-0.425091,-0.43767,-0.341182,-0.180314,0.483368,1.21244,1.358853,1.32957,1.385661,1.291627,1.313898,1.415356,1.253683,0.754314,0.541582,-0.218752,-0.376713,-1.088092,-1.088092,6
-0.583278,-0.498284,-0.066134,0.450433,1.049652,1.45653,1.483069,1.335934,-0.309593,-0.512648,-0.639505,-0.52175,-0.077157,1.04512,1.469396,1.444086,1.333015,1.457029,1.421542,1.577971,1.532882,1.326255,0.162077,-0.50585,-1.069888,-1.369877,-1.37048,-0.601098,-0.417246,-1.350367,-1.37035,-1.28402,-0.69577,2
-0.439719,-0.389275,-0.216227,0.013164,1.263475,1.451621,1.471452,1.382629,1.413459,1.48795,1.454288,1.283473,1.060664,0.056826,-0.21851,-0.360045,-0.447218,-0.425371,-0.117738,0.312414,1.263475,1.378629,1.313803,1.298805,1.350132,1.352466,1.269808,1.3443,1.173985,-0.021066,-0.350979,-1.085264,-1.085264,6
-0.49533,-0.436537,-0.284605,-0.060164,1.028058,1.431439,1.402736,1.564743,1.455326,1.24304,1.084886,0.662415,0.447105,-0.08276,-0.31063,-0.47021,-0.433012,-0.145887,0.286408,0.792464,1.247664,1.371529,1.271936,1.246122,1.34533,1.265001,1.36941,1.196615,-0.025971,-0.23947,-0.404078,-1.083044,-1.083044,6
-0.717403,-0.663042,-0.467703,0.815548,1.31056,1.300876,1.491491,1.014903,-0.286368,-0.498106,-0.815393,-0.172721,1.597984,1.66709,1.422149,1.258765,1.259136,1.47931,-0.150754,-0.623597,-0.340998,-0.509376,-1.512114,-1.274772,-0.706402,-0.472933,-0.48417,-0.888716,-1.330178,-1.370386,-1.370545,-1.176647,-0.505698,3
-0.656727,-0.595298,-0.42184,1.175611,1.441063,1.472424,1.304794,0.179733,-0.675901,-0.680272,-0.614207,-0.198974,1.22982,1.46176,1.451892,1.323206,1.652935,1.605845,1.253697,-0.195795,-0.600597,-0.515358,-0.593709,-1.340761,-1.425576,-1.3955,-1.003478,-0.671496,-0.518305,-1.293071,-1.365846,-1.177797,-0.560494,4
-0.408524,-0.443165,-0.097532,0.194826,0.603014,0.91304,1.089685,1.213981,1.054657,-0.377054,-0.545618,-0.522344,-0.013172,1.32811,1.500115,1.572566,1.380187,1.196854,1.364761,1.57187,1.53433,1.178529,0.312357,-0.607206,-0.88986,-1.424412,-1.270118,-0.708847,-1.009903,-1.378931,-1.409033,-0.994594,-0.685302,1
-0.393536,-0.354782,-0.034058,0.747622,1.396396,1.460339,1.385351,1.378375,1.459952,1.464796,1.338265,0.605357,0.183079,-0.093525,-0.287409,-0.400512,-0.415626,-0.132996,0.307827,0.811023,1.311913,1.308813,1.2377,1.306681,1.254364,1.275678,1.38167,0.992583,0.846095,0.085303,-0.320621,-1.102436,-1.102436,6
-0.399523,-0.413328,-0.260542,-0.049018,0.938641,1.352626,1.481516,1.38305,1.522571,1.468267,0.878285,-0.169043,-0.342046,-0.44434,-0.407096,-0.325101,-0.149104,0.036805,0.474049,1.201655,1.321222,1.282293,1.339541,1.369801,1.264464,1.327764,1.263156,0.794213,0.262297,-0.162353,-0.343257,-1.085486,-1.085486,6
-0.662485,-0.648753,-0.486421,0.273319,0.588851,1.29131,1.435966,1.361251,1.190963,0.690719,-0.24128,-0.637407,-0.679884,-0.611188,0.049486,1.506807,1.358345,1.44572,1.327629,1.604766,1.382317,0.37197,-0.623052,-0.520596,-0.560271,-1.352131,-1.423079,-1.21202,-0.538548,-0.480956,-1.3186,-1.365065,-0.653768,1
-0.674268,-0.599823,-0.40246,0.784053,1.146234,1.329103,1.31422,1.552228,1.437767,0.752434,0.527934,-0.084538,-0.574241,-0.719036,-0.639511,-0.291435,1.323545,1.213357,1.348708,1.349007,1.540872,1.274981,0.040293,-0.608699,-0.434318,-0.461244,-1.467177,-0.617306,-1.179033,-1.27643,-1.317014,-1.123715,-0.58243,2
-0.507025,-0.33649,-0.152959,0.427956,0.886783,1.210565,1.326414,1.159893,-0.206532,-0.545655,-0.433064,-0.222588,1.372516,1.481092,1.249751,1.269503,1.545872,1.520755,1.329435,0.18664,-0.437277,-0.750329,-0.750408,-1.171718,-1.439825,-1.157689,-0.604831,-0.574707,-1.002693,-1.195325,-1.350996,-1.231356,-0.826594,1
-0.476502,-0.403012,-0.259368,-0.025482,0.787762,1.166854,1.41651,1.414004,1.364266,1.514638,1.407257,1.033832,0.529932,0.394057,-0.126424,-0.477331,-0.473957,-0.350517,0.055315,1.021109,1.239341,1.395497,1.294863,1.298719,1.389906,1.28773,1.371013,1.267873,0.006675,-0.216358,-0.401277,-1.083909,-1.083909,6
-0.667739,-0.414743,0.984915,1.328305,1.353557,0.980723,0.618098,0.393904,-0.496484,-0.68907,-0.700969,-0.602462,-0.19873,1.257889,1.420896,1.366741,1.222428,1.577514,1.587385,1.36238,0.714915,-0.413324,-0.604423,-0.427724,-1.530504,-1.336907,-0.939328,-0.535224,-0.623996,-1.152569,-1.38464,-1.186543,-0.418496,3
-0.462259,-0.457433,-0.107842,0.926335,1.107956,1.368568,1.380782,1.420573,1.500549,1.443423,1.30967,1.098304,0.869721,-0.15041,-0.333469,-0.406788,-0.4217,-0.297854,-0.113082,0.320701,1.319125,1.451105,1.222405,1.236785,1.340202,1.336854,1.426876,1.247028,0.011236,-0.20468,-0.382224,-1.082922,-1.082922,6
-0.477276,-0.404765,-0.276021,1.007481,1.172165,1.399204,1.423495,1.371278,1.489866,1.472843,1.131807,0.190986,-0.09177,-0.490531,-0.476702,-0.381392,-0.222675,0.219791,0.970566,1.389066,1.314088,1.312367,1.377207,1.275452,1.279851,1.373573,1.23758,0.783064,-0.010002,-0.233559,-0.385313,-1.080237,-1.080237,6
-0.439877,-0.431308,-0.263551,0.159822,0.924281,1.374172,1.435756,1.426235,1.55933,1.46351,1.087925,0.600881,0.304303,-0.200285,-0.384431,-0.456813,-0.281115,-0.09938,1.279972,1.335681,1.230542,1.224667,1.294355,1.429476,1.352496,1.372146,1.211905,0.737785,0.202567,-0.22739,-0.355259,-1.081106,-1.081106,6
-0.470841,-0.443949,-0.305049,-0.079889,0.450637,1.444192,1.560923,1.461608,1.401046,1.536133,1.377983,1.176843,0.442949,-0.008596,-0.39164,-0.470056,-0.442913,-0.296342,0.133081,0.885174,1.29828,1.315225,1.292475,1.380807,1.36496,1.254506,1.227363,1.308792,1.276315,-0.201075,-0.379543,-1.076959,-1.076959,6
-0.448633,-0.440927,-0.282287,-0.08154,0.708032,0.941365,1.244432,1.41136,1.383567,1.470776,1.426838,0.525409,-0.231476,-0.367432,-0.436883,-0.362572,-0.22189,-0.03737,0.410573,0.898759,1.078502,1.293362,1.419016,1.294527,1.288203,1.358935,1.289534,1.38856,1.245098,0.022927,-0.364719,-1.087403,-1.087403,6
