@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute target {1,2}

@data
0.264698,0.264698,0.264698,0.264717,0.264717,0.264717,0.26468,0.264626,0.264553,0.264481,0.26439,0.264281,0.264154,0.264009,0.263845,0.263664,0.263464,0.263228,0.262992,0.249107,0.232154,0.216744,0.203294,0.191115,0.179861,0.169552,0.15975,0.150348,0.141618,0.133123,2
0.228749,0.244451,0.260337,0.276269,0.283204,0.287962,0.292466,0.29697,0.301474,0.305979,0.30311,0.30212,0.289079,0.27264,0.252411,0.231145,0.209845,0.18821,0.166173,0.143732,0.120957,0.097917,0.074843,0.050997,0.027818,0.004675,-0.018469,-0.041578,-0.064687,-0.08783,2
-0.230409,-0.230409,-0.230409,-0.230607,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.230805,-0.249802,-0.237137,-0.222296,-0.206862,-0.191229,-0.175597,-0.159766,-0.144134,-0.128501,-0.112869,2
-0.015915,-0.019847,-0.023778,-0.02771,-0.031642,-0.035574,-0.039505,-0.043292,-0.047223,-0.047078,-0.046932,-0.046787,-0.046787,-0.046787,-0.046787,-0.046787,-0.046787,-0.046787,-0.046787,-0.046787,-0.046787,-0.141003,-0.145955,-0.141732,-0.137363,-0.13314,-0.128917,-0.124548,-0.120325,-0.116102,2
0.239712,0.252816,0.26593,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.265965,0.242324,0.218683,0.195042,0.171401,0.14776,0.124119,0.100478,0.076837,0.053196,0.029555,0.005914,2
0.247951,0.25315,0.257693,0.26212,0.266548,0.270975,0.275437,0.279899,0.284361,0.288822,0.293284,0.289998,0.289111,0.276082,0.259734,0.238958,0.217259,0.194708,0.171465,0.148256,0.124598,0.101458,0.078319,0.055179,0.032039,0.0089,-0.014274,-0.037448,-0.060588,-0.083727,2
-0.143653,-0.159273,-0.174735,-0.190197,-0.205659,-0.221121,-0.236584,-0.252046,-0.252992,-0.252835,-0.252677,-0.252519,-0.252677,-0.252677,-0.252835,-0.252992,-0.25315,-0.253308,-0.253466,-0.253466,-0.253623,-0.25031,-0.242106,-0.235637,-0.231377,-0.22759,-0.224119,-0.220806,-0.217808,-0.21481,2
0.124683,0.141233,0.157784,0.174334,0.190885,0.207466,0.224046,0.240627,0.257207,0.273787,0.290368,0.306948,0.307038,0.307068,0.307097,0.307127,0.307127,0.307127,0.307157,0.307187,0.307217,0.307247,0.307276,0.290577,0.272326,0.254225,0.236124,0.218022,0.199921,0.18182,2
-0.217693,-0.216972,-0.217235,-0.217195,-0.217362,-0.217422,-0.217469,-0.217427,-0.217649,-0.217518,-0.217719,-0.217561,-0.218022,-0.217276,-0.218667,-0.214227,-0.201514,-0.195989,-0.190506,-0.186337,-0.181874,-0.178175,-0.174117,-0.170634,-0.166652,-0.164388,-0.165103,-0.164749,-0.165242,-0.164959,1
0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.250976,0.233173,0.215633,0.198122,0.180582,0.163041,0.145501,0.127932,0.110391,0.092851,2
-0.114467,-0.130106,-0.145745,-0.161543,-0.177182,-0.192981,-0.20862,-0.224418,-0.240217,-0.256015,-0.256973,-0.256813,-0.256973,-0.256973,-0.256973,-0.256973,-0.256973,-0.256973,-0.256973,-0.256973,-0.256973,-0.257132,-0.257132,-0.253781,-0.245483,-0.23894,-0.234631,-0.230802,-0.227291,-0.224099,2
0.039806,0.05714,0.074541,0.091891,0.109242,0.126508,0.143791,0.161074,0.178357,0.19564,0.212923,0.230172,0.247405,0.264688,0.282005,0.299305,0.299355,0.299355,0.299372,0.299389,0.299389,0.299389,0.299405,0.299422,0.295417,0.279043,0.262416,0.247775,0.235154,0.223727,2
-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.225474,-0.253562,-0.242397,-0.226695,-0.211343,-0.19599,-0.180114,-0.164587,-0.149235,-0.133533,-0.117832,2
0.114138,0.131143,0.14813,0.165117,0.182069,0.199057,0.216026,0.232996,0.249966,0.266935,0.283888,0.284166,0.284183,0.284183,0.284183,0.284183,0.284183,0.284183,0.284201,0.284183,0.284149,0.284096,0.284044,0.280219,0.26471,0.248036,0.233361,0.220703,0.209245,0.198674,2
-0.121638,-0.137505,-0.153522,-0.169539,-0.185406,-0.201423,-0.21729,-0.233307,-0.249474,-0.265491,-0.265641,-0.265491,-0.265491,-0.265341,-0.265341,-0.265192,-0.265192,-0.265192,-0.265192,-0.265042,-0.265042,-0.2613,-0.252617,-0.24678,-0.242139,-0.237948,-0.234205,-0.230613,-0.22717,-0.223877,2
-0.001974,-0.005474,-0.008854,-0.012355,-0.015856,-0.019236,-0.022737,-0.026117,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.029497,-0.116776,-0.123053,-0.119552,-0.116052,-0.112671,-0.109171,2
0.243344,0.247334,0.251607,0.255959,0.260312,0.264664,0.26905,0.273437,0.277823,0.282209,0.279489,0.267951,0.251221,0.23167,0.21103,0.189699,0.167858,0.145189,0.122475,0.099727,0.076549,0.05388,0.031132,0.008384,-0.014364,-0.037112,-0.059859,-0.082607,-0.105355,-0.128069,2
-0.267475,-0.267475,-0.267475,-0.267325,-0.267325,-0.267175,-0.267175,-0.267325,-0.267325,-0.267025,-0.266574,-0.265973,-0.265372,-0.264621,-0.26372,-0.262668,-0.261316,-0.259814,-0.258312,-0.24404,-0.234125,-0.226163,-0.218953,-0.211892,-0.204982,-0.198222,-0.191461,-0.184551,-0.177491,-0.17043,2
0.236035,0.248796,0.261569,0.26178,0.26178,0.26178,0.26178,0.26178,0.26178,0.26178,0.26178,0.261792,0.261792,0.261792,0.261792,0.261792,0.261792,0.261792,0.261792,0.261792,0.241772,0.21783,0.193888,0.169946,0.146004,0.122062,0.09812,0.074178,0.050237,0.026295,2
-0.307435,-0.303877,-0.300947,-0.297434,-0.293947,-0.290255,-0.286384,-0.282366,-0.278058,-0.273626,-0.268943,-0.26422,-0.258968,-0.254195,-0.247511,-0.228804,-0.215237,-0.202913,-0.191364,-0.179747,-0.168347,-0.156666,-0.145148,-0.133358,-0.122115,-0.114912,-0.107459,-0.099519,-0.091799,-0.083206,1
0.137461,0.153147,0.169402,0.185764,0.202173,0.218617,0.235062,0.251542,0.268022,0.284502,0.300982,0.310038,0.320836,0.319131,0.30303,0.282347,0.260989,0.23917,0.216936,0.194324,0.171297,0.147926,0.124177,0.10031,0.076217,0.052054,0.028269,0.00452,-0.019265,-0.042943,2
0.251208,0.251208,0.251208,0.251208,0.251208,0.251208,0.251208,0.251208,0.251208,0.251208,0.251208,0.251208,0.251208,0.251208,0.25122,0.251231,0.251231,0.251231,0.251231,0.251231,0.227672,0.204112,0.180553,0.156994,0.133434,0.109875,0.086315,0.062756,0.039197,0.015637,2
0.253045,0.251766,0.251653,0.251054,0.250668,0.250092,0.249578,0.24896,0.248355,0.24769,0.246999,0.246264,0.245495,0.244688,0.243841,0.242959,0.242076,0.240817,0.22432,0.205824,0.187768,0.169375,0.151242,0.1327,0.114641,0.095778,0.078027,0.058195,0.043847,0.043541,1
0.24499,0.257406,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.259226,0.232819,0.206411,0.180004,0.153597,0.12737,0.102331,0.078285,0.054937,0.032182,0.009853,2
0.254145,0.254353,0.254353,0.254353,0.254353,0.254353,0.254353,0.254353,0.254353,0.254353,0.254353,0.254353,0.254353,0.254365,0.254377,0.254388,0.2544,0.254411,0.254411,0.254411,0.230682,0.206953,0.183224,0.159495,0.135766,0.112036,0.088307,0.064578,0.040849,0.01712,2
0.229835,0.232565,0.237402,0.241852,0.246391,0.251235,0.255386,0.260853,0.263243,0.261749,0.252925,0.234514,0.213899,0.191886,0.170012,0.147159,0.123991,0.100445,0.076839,0.053083,0.029497,0.005922,-0.017706,-0.041199,-0.0649,-0.08829,-0.112126,-0.135329,-0.15902,-0.16612,1
-0.034685,-0.03926,-0.043949,-0.048638,-0.048752,-0.048867,-0.048981,-0.048981,-0.049095,-0.04921,-0.049324,-0.049439,-0.049553,-0.049667,-0.049782,-0.049896,-0.05001,-0.050125,-0.050239,-0.050354,-0.050354,-0.050354,-0.050354,-0.143795,-0.144138,-0.139449,-0.13476,-0.13007,-0.125381,-0.120692,2
-0.116257,-0.127926,-0.139594,-0.151263,-0.162931,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.1746,-0.21669,-0.212106,-0.200437,-0.188769,-0.176683,-0.164181,-0.151679,-0.139178,-0.126676,-0.115007,-0.102505,2
0.119333,0.132594,0.145867,0.159129,0.17239,0.185651,0.198913,0.212162,0.225424,0.238673,0.251923,0.265172,0.278422,0.291683,0.291909,0.291909,0.291909,0.291909,0.29192,0.29192,0.29192,0.29192,0.29192,0.284275,0.259984,0.235693,0.211402,0.187112,0.162821,0.13853,2
0.2502,0.266458,0.282715,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.282804,0.266043,0.248186,0.230448,0.21274,0.195001,0.177263,0.159525,0.141787,0.123989,0.106221,0.088453,2
-0.152645,-0.165612,-0.165808,-0.166005,-0.166201,-0.166201,-0.166201,-0.166201,-0.166201,-0.166005,-0.166005,-0.166201,-0.166594,-0.167183,-0.167969,-0.168951,-0.17013,-0.171505,-0.173077,-0.174845,-0.177989,-0.166987,-0.155985,-0.144983,-0.134571,-0.124355,-0.114336,-0.104513,-0.094886,-0.08526,2
0.241258,0.244958,0.249175,0.253529,0.257928,0.262328,0.266762,0.271162,0.275596,0.28003,0.284464,0.281749,0.280465,0.269019,0.252371,0.232126,0.210414,0.187682,0.164687,0.141692,0.118513,0.095518,0.072488,0.049458,0.026463,0.003433,-0.019562,-0.042591,-0.065587,-0.088582,2
0.237209,0.254022,0.270851,0.271119,0.271119,0.271119,0.271119,0.271119,0.271119,0.271119,0.271119,0.271119,0.271135,0.271135,0.271152,0.271152,0.271152,0.271152,0.257481,0.241069,0.226463,0.213594,0.202413,0.192219,0.18291,0.174136,0.165779,0.157824,0.150153,0.142766,2
-0.233221,-0.233036,-0.233221,-0.233405,-0.23359,-0.233774,-0.233774,-0.233774,-0.233959,-0.233959,-0.234143,-0.234328,-0.234512,-0.234697,-0.234697,-0.234881,-0.235066,-0.23525,-0.235434,-0.244843,-0.230638,-0.214219,-0.19817,-0.18212,-0.165333,-0.14873,-0.131942,-0.115524,-0.09892,-0.082317,2
0.18747,0.204244,0.221019,0.23776,0.254484,0.271175,0.271209,0.271209,0.271209,0.271209,0.271209,0.271226,0.271226,0.271226,0.271242,0.271242,0.271242,0.271259,0.271276,0.271293,0.27131,0.27131,0.257112,0.240724,0.226308,0.213558,0.202375,0.192118,0.18272,0.173844,2
-0.120868,-0.136438,-0.152008,-0.167423,-0.182685,-0.197946,-0.213362,-0.228623,-0.244039,-0.2593,-0.260225,-0.260379,-0.260379,-0.260379,-0.260379,-0.260379,-0.260379,-0.260379,-0.260071,-0.259608,-0.259146,-0.258684,-0.258067,-0.251747,-0.242805,-0.235406,-0.229856,-0.224769,-0.219682,-0.214749,2
-0.175513,-0.191164,-0.206816,-0.222467,-0.237962,-0.253614,-0.25377,-0.253614,-0.253457,-0.253301,-0.253144,-0.253301,-0.253301,-0.253144,-0.253144,-0.253144,-0.253144,-0.252988,-0.252831,-0.252831,-0.241719,-0.234832,-0.229824,-0.225754,-0.221998,-0.218555,-0.215268,-0.212137,-0.209007,-0.206033,2
-0.208751,-0.22407,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.239388,-0.25842,-0.248208,-0.232425,-0.216642,-0.20086,-0.185077,-0.169759,-0.153976,2
-0.213661,-0.230543,-0.231347,-0.231347,-0.231347,-0.231186,-0.231186,-0.231025,-0.230864,-0.230864,-0.230864,-0.231025,-0.231347,-0.231829,-0.232633,-0.233437,-0.234401,-0.235527,-0.236813,-0.238421,-0.229578,-0.223951,-0.21961,-0.216233,-0.213339,-0.210767,-0.208516,-0.206587,-0.204979,-0.203692,2
-0.215596,-0.215596,-0.215753,-0.216066,-0.216066,-0.216223,-0.216223,-0.216223,-0.216223,-0.21638,-0.216694,-0.217165,-0.217793,-0.218577,-0.219519,-0.220617,-0.222029,-0.223441,-0.225011,-0.214027,-0.208691,-0.205553,-0.203513,-0.202101,-0.201003,-0.200218,-0.199747,-0.19959,-0.19959,-0.199904,2
-0.192305,-0.208248,-0.224344,-0.24044,-0.24044,-0.24044,-0.24044,-0.24044,-0.24044,-0.24044,-0.240287,-0.24044,-0.240593,-0.240746,-0.2409,-0.241053,-0.241053,-0.241053,-0.241053,-0.241053,-0.241206,-0.241206,-0.241206,-0.23768,-0.229403,-0.223731,-0.219285,-0.215453,-0.211927,-0.208554,2
0.236417,0.25357,0.270703,0.27098,0.27098,0.27098,0.27098,0.27098,0.270999,0.270999,0.270999,0.27098,0.270962,0.270925,0.270869,0.270777,0.270685,0.270574,0.270445,0.270297,0.255711,0.238061,0.222293,0.208686,0.196389,0.18509,0.174695,0.164818,0.155438,0.146373,2
0.251394,0.268555,0.268609,0.268627,0.268627,0.268627,0.268627,0.268609,0.268609,0.268609,0.268609,0.268609,0.268609,0.268609,0.268609,0.268609,0.268609,0.268609,0.268609,0.268609,0.253915,0.236918,0.222315,0.20929,0.197789,0.187123,0.177146,0.167822,0.158897,0.150407,2
0.107403,0.123699,0.139965,0.156231,0.172497,0.188792,0.205088,0.221383,0.237678,0.253974,0.270269,0.286565,0.286594,0.286623,0.286653,0.286682,0.286653,0.286653,0.286653,0.286653,0.286653,0.286653,0.286653,0.268862,0.251102,0.233312,0.215521,0.197731,0.179912,0.162093,2
-0.180298,-0.195733,-0.211168,-0.226603,-0.242038,-0.257473,-0.257318,-0.257473,-0.257473,-0.257627,-0.257627,-0.257781,-0.257936,-0.257936,-0.257781,-0.257473,-0.25701,-0.256392,-0.25562,-0.254694,-0.253768,-0.252688,-0.241729,-0.233857,-0.227683,-0.221972,-0.21657,-0.211168,-0.20592,-0.200518,2
0.060054,0.077449,0.094826,0.11217,0.129496,0.146806,0.164098,0.181374,0.198632,0.215856,0.23308,0.250304,0.267528,0.284769,0.302044,0.302079,0.302079,0.302079,0.302079,0.302079,0.302096,0.287159,0.269901,0.254759,0.241393,0.22941,0.218689,0.20872,0.199434,0.190574,2
0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.271858,0.254028,0.236404,0.21878,0.201098,0.183444,0.165762,0.14805,0.130367,0.112684,0.095002,0.077349,2
0.239576,0.24348,0.247798,0.252174,0.256597,0.261019,0.265475,0.269932,0.274389,0.278811,0.283268,0.280608,0.279318,0.265015,0.247948,0.227346,0.205154,0.181972,0.158859,0.134975,0.111827,0.088714,0.065636,0.042558,0.01941,-0.003737,-0.026815,-0.049963,-0.073076,-0.096188,2
-0.247953,-0.247804,-0.247655,-0.247505,-0.247505,-0.247655,-0.247505,-0.247356,-0.247356,-0.247356,-0.247356,-0.247356,-0.247356,-0.247356,-0.247207,-0.247207,-0.247207,-0.247207,-0.247207,-0.247207,-0.235412,-0.2272,-0.221228,-0.216002,-0.211224,-0.206745,-0.202416,-0.198235,-0.194054,-0.190023,2
-0.180353,-0.194141,-0.20747,-0.20747,-0.20747,-0.20747,-0.20747,-0.20701,-0.20655,-0.20655,-0.206091,-0.206091,-0.206091,-0.206091,-0.206091,-0.206091,-0.206091,-0.206091,-0.205631,-0.236425,-0.226773,-0.212066,-0.197358,-0.182651,-0.167944,-0.153236,-0.138529,-0.123821,-0.108654,-0.094407,2
0.23085,0.243389,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.245223,0.221315,0.197407,0.173499,0.14959,0.125682,0.101774,0.077866,2
-0.133633,-0.149132,-0.16446,-0.179788,-0.195286,-0.210785,-0.226283,-0.241782,-0.25711,-0.272438,-0.272438,-0.272438,-0.272268,-0.272268,-0.272097,-0.272097,-0.272097,-0.272097,-0.271927,-0.271757,-0.271586,-0.263241,-0.255577,-0.248594,-0.241952,-0.23565,-0.22986,-0.22441,-0.21913,-0.214191,2
0.22285,0.238648,0.254633,0.270396,0.275507,0.280094,0.284599,0.289105,0.29361,0.298116,0.302621,0.299862,0.298779,0.285368,0.26837,0.247729,0.225633,0.20257,0.17917,0.155769,0.131962,0.108631,0.085266,0.061901,0.038535,0.01517,-0.008196,-0.031526,-0.054891,-0.078257,2
0.152424,0.165576,0.178716,0.191868,0.204996,0.218125,0.231242,0.24437,0.257499,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.263796,0.240068,0.216339,0.19261,0.168881,0.145153,0.121424,2
-0.251426,-0.251577,-0.251577,-0.251577,-0.251426,-0.251426,-0.251426,-0.251275,-0.251275,-0.251124,-0.251124,-0.250973,-0.250973,-0.250822,-0.250822,-0.250671,-0.250671,-0.25052,-0.237088,-0.228485,-0.222145,-0.216863,-0.211882,-0.207203,-0.202675,-0.198298,-0.194072,-0.189846,-0.185771,-0.181696,2
-0.245387,-0.24554,-0.24554,-0.245387,-0.245387,-0.245387,-0.245387,-0.245387,-0.245387,-0.245387,-0.245387,-0.245235,-0.245082,-0.244929,-0.244777,-0.244624,-0.244471,-0.244318,-0.244166,-0.244013,-0.24386,-0.230424,-0.220653,-0.212713,-0.20569,-0.198972,-0.192711,-0.186604,-0.18065,-0.175,2
0.217754,0.234001,0.250248,0.266554,0.282859,0.282889,0.282918,0.282918,0.282918,0.282918,0.282918,0.282918,0.282918,0.282889,0.282889,0.282889,0.282859,0.282859,0.265031,0.247291,0.229522,0.211753,0.193983,0.176184,0.158415,0.140616,0.122818,0.105019,0.08722,0.069451,2
-0.199507,-0.199507,-0.199507,-0.199654,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.199801,-0.244114,-0.239844,-0.226006,-0.212315,-0.198476,-0.184638,-0.170357,-0.156077,-0.141797,-0.127811,-0.113826,-0.099693,2
0.119003,0.132238,0.145474,0.158722,0.171969,0.185217,0.198465,0.211724,0.224971,0.238219,0.251467,0.264714,0.277962,0.277973,0.277973,0.277973,0.277973,0.277973,0.277973,0.277973,0.277973,0.277973,0.277973,0.277973,0.254093,0.230212,0.206331,0.182451,0.15857,0.13469,2
0.24797,0.252731,0.257008,0.2614,0.26578,0.270207,0.274634,0.279061,0.283522,0.287949,0.292376,0.289747,0.28856,0.274726,0.257861,0.236787,0.214976,0.192173,0.169002,0.145865,0.122255,0.099049,0.075912,0.052741,0.029604,0.006398,-0.016739,-0.039945,-0.063082,-0.086185,2
0.226485,0.239521,0.252544,0.26558,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.265788,0.242102,0.218416,0.19473,0.171044,0.147358,0.123672,0.099986,0.0763,0.052614,2
0.138674,0.154142,0.170173,0.186429,0.202684,0.218986,0.235289,0.251591,0.267858,0.28416,0.300498,0.309308,0.320105,0.318259,0.301803,0.281102,0.259836,0.238194,0.21614,0.193745,0.171126,0.148131,0.124689,0.101024,0.077429,0.053117,0.029334,0.005703,-0.017891,-0.041486,2
-0.026346,-0.033065,-0.039785,-0.046505,-0.053225,-0.059945,-0.066665,-0.073385,-0.080104,-0.086824,-0.086824,-0.086824,-0.086575,-0.086326,-0.086326,-0.086326,-0.086326,-0.086326,-0.086326,-0.086326,-0.086326,-0.107979,-0.102255,-0.095037,-0.08782,-0.080602,-0.073385,-0.066167,-0.058949,-0.051732,2
0.265779,0.268241,0.268241,0.268241,0.268241,0.268241,0.268259,0.268241,0.268223,0.268205,0.268205,0.268205,0.268205,0.268205,0.268205,0.268205,0.268205,0.268205,0.268205,0.268205,0.25452,0.237777,0.222517,0.208942,0.197049,0.186134,0.176106,0.166639,0.157607,0.149009,2
-0.104923,-0.120305,-0.135687,-0.150899,-0.16611,-0.181321,-0.196704,-0.212086,-0.227468,-0.24268,-0.257891,-0.273103,-0.273445,-0.273786,-0.273957,-0.273957,-0.273957,-0.273957,-0.274128,-0.273957,-0.273786,-0.264044,-0.256695,-0.250029,-0.243876,-0.238065,-0.232596,-0.227468,-0.222683,-0.218068,2
0.221174,0.225225,0.229458,0.233759,0.238104,0.24245,0.24683,0.25121,0.255556,0.259936,0.264316,0.261452,0.260366,0.247543,0.231133,0.210524,0.189157,0.166443,0.143695,0.120369,0.097689,0.074975,0.052261,0.029547,0.006765,-0.015949,-0.038697,-0.061411,-0.084091,-0.106805,2
0.229554,0.228512,0.228609,0.228257,0.22813,0.22784,0.227629,0.227338,0.227082,0.226784,0.22649,0.226156,0.225834,0.22546,0.225121,0.224677,0.224421,0.223353,0.198886,0.173391,0.148159,0.122791,0.09746,0.072099,0.046701,0.021367,-0.004209,-0.028831,-0.030305,-0.031082,1
0.238262,0.25113,0.263998,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.264203,0.240842,0.217481,0.19412,0.170759,0.147398,0.124037,0.100676,0.077315,0.053953,0.030592,0.007231,2
0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.258871,0.244198,0.224335,0.205643,0.189175,0.174737,0.161527,0.14943,0.137977,0.126855,0.11626,0.105997,0.096085,0.086427,0.0851,0.0851,2
0.260833,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.260859,0.234953,0.208503,0.182054,0.155605,0.129491,0.104878,0.081208,0.058262,0.035859,0.01383,-0.007836,2
0.141834,0.155254,0.168674,0.182095,0.195527,0.208971,0.222403,0.235835,0.249278,0.262699,0.276131,0.289563,0.289795,0.289795,0.289795,0.289795,0.289795,0.289795,0.289795,0.289795,0.289795,0.289795,0.266022,0.242249,0.218475,0.194702,0.170929,0.147155,0.123382,0.099608,2
-0.179833,-0.194428,-0.194428,-0.194428,-0.194428,-0.194428,-0.194428,-0.194428,-0.19459,-0.19459,-0.194752,-0.195077,-0.195563,-0.196212,-0.197023,-0.197996,-0.199131,-0.200428,-0.201888,-0.20351,-0.205293,-0.206591,-0.19459,-0.182752,-0.171076,-0.159238,-0.147562,-0.13621,-0.124858,-0.113669,2
-0.217791,-0.233892,-0.234196,-0.234196,-0.234196,-0.234196,-0.234196,-0.234044,-0.234044,-0.234196,-0.234348,-0.234348,-0.234348,-0.234348,-0.2345,-0.234652,-0.234804,-0.234956,-0.235107,-0.235259,-0.235259,-0.235411,-0.225386,-0.218854,-0.214145,-0.210195,-0.20655,-0.203208,-0.199866,-0.196676,2
0.2458,0.256733,0.261603,0.26618,0.270722,0.275253,0.279783,0.284314,0.288844,0.293374,0.297905,0.294603,0.293737,0.28189,0.264799,0.243891,0.221673,0.198178,0.174648,0.150405,0.12691,0.10345,0.079921,0.056426,0.032861,0.009367,-0.014163,-0.037728,-0.061293,-0.084823,2
0.239476,0.255133,0.260555,0.265101,0.269577,0.274042,0.278473,0.282938,0.287368,0.291833,0.296263,0.293529,0.292341,0.278969,0.261905,0.240895,0.219367,0.196846,0.173621,0.150431,0.126687,0.103566,0.080445,0.057185,0.033995,0.010805,-0.012385,-0.035575,-0.058731,-0.081921,2
0.205944,0.222949,0.239936,0.256941,0.273945,0.273945,0.273945,0.273945,0.273945,0.273945,0.273928,0.273928,0.273945,0.273945,0.273963,0.273963,0.273963,0.273963,0.273963,0.27398,0.273998,0.258764,0.241479,0.226385,0.213588,0.202105,0.191587,0.18191,0.172741,0.164081,2
0.112873,0.130154,0.147399,0.164628,0.181873,0.199102,0.216347,0.23361,0.250838,0.268084,0.285347,0.285625,0.285625,0.285625,0.285642,0.28566,0.285677,0.285677,0.28566,0.285677,0.285712,0.285746,0.285799,0.28328,0.26798,0.251759,0.23757,0.225031,0.21402,0.203878,2
0.184727,0.197918,0.21112,0.224311,0.237513,0.250715,0.263917,0.277131,0.279054,0.279054,0.279054,0.279054,0.279054,0.279054,0.279054,0.279054,0.279054,0.279054,0.279054,0.279054,0.279054,0.255213,0.231372,0.207531,0.18369,0.159849,0.136008,0.112167,0.088327,0.064486,2
0.182839,0.199491,0.216127,0.23278,0.249467,0.26612,0.266397,0.266397,0.266397,0.266397,0.266397,0.266414,0.266431,0.266448,0.266448,0.266431,0.266397,0.266345,0.266275,0.266189,0.266085,0.250488,0.232814,0.217616,0.204234,0.192238,0.181488,0.171448,0.162083,0.153116,2
-0.006674,-0.010105,-0.013537,-0.016968,-0.020399,-0.023831,-0.027262,-0.030825,-0.034388,-0.03452,-0.03452,-0.03452,-0.03452,-0.03452,-0.03452,-0.03452,-0.03452,-0.03452,-0.03452,-0.03452,-0.03452,-0.03452,-0.126505,-0.130729,-0.126901,-0.123074,-0.119247,-0.11542,-0.111461,-0.107501,2
-0.075287,-0.087437,-0.098803,-0.110561,-0.122318,-0.134076,-0.145834,-0.157592,-0.16935,-0.180716,-0.180324,-0.179932,-0.179932,-0.179932,-0.179932,-0.179932,-0.179932,-0.179932,-0.17954,-0.179148,-0.179148,-0.179148,-0.197569,-0.185419,-0.172877,-0.160336,-0.147794,-0.135252,-0.12271,-0.109777,2
-0.047793,-0.047618,-0.047651,-0.047747,-0.047822,-0.047789,-0.04781,-0.047797,-0.047807,-0.04768,-0.047944,-0.047445,-0.048314,-0.046907,-0.049127,-0.045871,-0.05131,-0.041435,-0.069645,-0.14744,-0.138745,-0.137286,-0.129111,-0.125355,-0.118617,-0.11383,-0.107829,-0.102846,-0.09673,-0.093867,1
