@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute target {1,2}

@data
7.412962,4.349495,-5.660698,5.679227,12.28088,2.63797,-8.945063,-4.408352,-7.266135,-5.960944,-6.950089,-7.40836,0.896832,7.312863,6.029412,2
-11.174977,-12.687166,13.88671,4.274569,-16.046784,4.725776,5.78709,7.927575,6.179029,8.324497,5.808639,6.372936,0.085481,-12.053331,-11.410047,2
10.61742,9.334524,-8.005947,6.183636,12.841789,-4.587871,-10.02009,-8.946317,-9.380112,-9.231149,-9.54811,-8.638644,8.579348,10.610894,10.190629,2
-12.518137,-12.639115,15.4356,-0.379563,-16.675979,1.508906,6.442507,6.167504,6.830372,6.23461,7.394616,4.051897,5.887821,-4.33377,-13.407269,2
-11.525318,-8.250939,4.48264,-11.442962,-6.300663,10.30771,9.886127,9.586548,9.808541,9.259248,11.231106,6.483961,-11.332466,-10.973146,-11.220387,2
-16.03617,9.391892,21.366124,-9.165788,1.455688,4.471384,3.867995,3.847094,4.215492,3.457018,4.898855,0.137034,-11.121032,-10.209899,-10.575687,2
-17.205272,7.900629,22.494421,-9.151691,-5.033466,5.161542,1.705582,3.892614,2.33998,3.584875,2.488862,3.673973,1.22666,-11.240243,-11.838463,2
-16.223818,7.970359,22.67799,-5.775632,-5.892459,6.088716,1.582939,4.637774,2.214056,4.450635,2.218047,4.926313,-6.472122,-11.626886,-10.775912,2
12.016342,10.063557,4.041802,11.561488,10.337559,-7.31724,-9.936108,-9.802143,-10.274857,-10.332424,-9.882208,-7.682515,-6.49664,10.14158,13.561807,2
-12.390816,-13.561778,6.475469,1.775595,-16.511443,4.292593,7.920581,7.958323,7.565585,8.008391,7.602966,7.994133,6.786077,-11.048739,-12.86694,2
-13.494485,-10.567143,10.628682,-10.565939,-8.814995,9.080039,6.447394,8.246661,6.858749,8.056697,6.861954,8.233421,4.939719,-12.633179,-13.277577,2
-11.83939,-7.746576,19.322069,-6.724193,-9.881965,7.245586,5.816853,7.862533,6.402321,8.254148,4.743594,6.263376,-6.180138,-12.333786,-11.204433,2
-11.742371,-11.71281,8.860557,-2.616729,-14.590955,6.57253,7.9267,9.071886,7.508852,9.375819,6.967921,10.540267,-1.536461,-13.09769,-11.527514,2
-12.143117,-7.466404,2.922847,-11.547946,-8.947598,9.081796,9.708721,9.307025,8.885055,9.831585,9.549959,11.297455,-6.525223,-12.599607,-11.354549,2
-11.309743,-6.757814,5.073052,-11.118368,-7.181227,9.506654,10.613479,9.146747,10.436996,9.090285,13.156355,2.722171,-12.147805,-10.273861,-10.956919,2
-11.883748,-13.02704,6.823712,2.072422,-15.490039,6.666077,7.453407,9.040894,7.154642,9.213707,6.73976,10.228684,0.149768,-13.255207,-11.887043,2
-16.263344,7.956239,22.667103,-5.85761,-5.993722,6.120458,1.542754,4.671902,2.123585,4.419051,2.094366,4.983353,-5.799954,-11.796498,-10.867681,2
-16.777493,7.710767,22.751228,-6.158114,-7.074715,5.759611,1.305378,4.328181,1.993861,4.027343,2.029737,4.424264,-1.07331,-11.86369,-11.383047,2
-16.369881,8.913976,21.890199,-10.115511,-1.920905,5.252378,2.688941,4.411864,3.031737,4.322859,2.963239,4.740674,-7.481168,-11.549042,-10.779361,2
-11.502775,-1.384925,9.375525,-14.879476,0.454077,9.803334,9.592295,9.045428,9.872719,8.823621,10.008356,-7.180161,-11.20135,-10.246935,-10.579731,2
1.050131,5.002967,8.476331,-4.489307,5.112867,3.083944,-3.004968,-3.508889,-2.634828,-3.505764,-2.77623,-3.763157,-2.147807,1.55538,1.549329,2
-11.764985,-10.526469,10.522048,-5.875107,-11.299956,9.065619,7.534964,9.274696,7.605999,9.320717,7.392711,9.829496,-7.035632,-12.546258,-11.497844,2
-12.53742,22.381688,0.912315,-2.9183,8.515593,3.752324,6.697946,4.842779,5.798261,5.903473,-4.615581,-10.773395,-8.771913,-9.811151,-9.37662,1
10.225624,9.921113,4.654352,6.499309,12.512832,0.957245,-11.387353,-10.79914,-11.486223,-12.435426,-10.161064,-11.683373,1.675212,11.612522,9.89437,2
11.028252,9.305429,5.165924,11.106882,9.005944,-9.031362,-11.582789,-10.844751,-11.748034,-11.091769,-10.495539,-7.261656,10.056145,9.405073,6.982253,2
-12.609649,-6.533173,0.37368,-14.372197,-3.667113,10.56548,8.60346,9.907321,8.579924,10.193488,8.514177,10.981559,-5.220622,-13.274695,-12.04164,2
2.419028,12.278785,-2.883094,3.078008,1.738346,-2.439842,-3.083102,-2.64444,-3.088101,-2.796382,-3.144328,-3.095185,0.734507,1.580138,1.345662,2
12.161331,12.197036,7.436143,8.996038,14.003366,-0.51779,-10.856887,-8.328029,-10.622112,-9.009497,-10.857275,-8.524804,-8.385935,-0.408964,12.717379,2
11.52723,9.56035,6.060811,11.12629,10.390914,-8.359436,-10.673832,-10.871376,-10.250576,-11.525398,-8.840247,-10.823404,2.840888,11.919576,7.918206,2
-13.516223,-8.671333,1.584494,-14.604243,-6.439727,9.636237,8.292008,8.716897,8.180952,8.591649,8.337688,9.384367,5.940431,-12.433267,-12.999929,2
-11.770887,-10.381592,10.298644,-5.539607,-12.578643,7.85171,7.872528,9.113733,7.675144,9.355787,7.264886,10.286882,-5.274402,-12.769119,-11.405067,2
-16.379084,7.457606,22.791148,-2.743526,-9.145333,6.013306,1.112394,4.539443,1.788795,4.254795,1.766287,4.830137,-3.223285,-11.979571,-11.083113,2
7.550274,9.307994,-5.295312,2.59824,11.689508,1.015447,-8.2301,-5.616421,-6.757374,-6.411476,-6.560543,-7.466037,-5.270485,7.249134,12.19715,2
-13.374464,-6.404629,18.629772,-11.0542,-9.616038,5.848351,6.103454,6.533703,6.600039,6.864667,6.169522,4.283174,3.537595,-11.347825,-12.773124,2
-17.663128,7.458161,22.880576,-7.834407,-6.822423,5.167324,1.385439,3.551577,2.220743,3.041516,2.729334,2.556717,3.169126,-9.273505,-12.567051,2
6.439379,12.051889,-4.154563,3.209176,7.12907,-7.755485,-6.458735,-7.264482,-6.890875,-6.868421,-7.759173,-3.427966,7.894331,6.674584,7.18127,2
-11.489213,-8.196747,18.949338,-5.837689,-10.962795,6.916291,6.51085,8.190736,7.062898,8.401262,4.710187,5.854619,-7.223154,-11.901023,-10.985561,2
10.420822,8.195239,-8.131934,9.680387,9.43616,-6.719113,-9.536417,-8.421256,-9.115188,-8.427367,-9.516465,-6.822844,9.213066,9.919549,9.825361,2
10.562341,8.68847,4.027887,9.946954,10.080516,-7.404157,-10.981152,-10.696203,-11.051127,-11.409313,-10.11191,-10.278004,7.172399,11.1623,10.291,2
-11.757351,-4.85627,20.191822,-9.774823,-6.729866,7.220949,6.544818,7.440012,7.222952,7.319023,5.121342,4.259702,-9.633561,-11.359957,-11.208791,2
-16.591408,6.795079,22.543501,0.284037,-10.839866,5.837817,1.013134,4.304532,1.705407,4.01957,1.713221,4.44091,-1.98824,-11.95585,-11.281845,2
-10.507217,-2.7403,17.297679,-11.918896,6.128662,7.764873,7.861333,7.792838,7.373669,9.035102,1.30978,-11.075323,-8.863602,-9.950794,-9.507804,1
6.87749,10.496386,-2.927084,0.17816,13.074184,-3.01132,-7.744677,-6.972702,-6.69429,-7.354667,-6.731341,-8.305925,3.938817,7.994069,7.182898,2
-10.624116,-1.510359,-2.407818,-10.122246,10.832563,10.183774,11.343064,11.194979,10.652998,12.581304,-1.439254,-11.677948,-8.966379,-10.293421,-9.747142,1
-12.625606,-7.95022,12.107861,-10.038919,-7.425822,9.701682,6.99858,8.925858,7.288347,8.893865,7.097577,9.467483,-7.445371,-13.036843,-11.958471,2
7.9124,-4.42735,4.123691,10.871486,-10.674352,-7.653666,-9.94796,-8.133075,-9.536028,-7.524243,5.751908,7.705692,6.963613,7.363092,7.204791,1
-8.779167,9.453473,-9.993177,0.747205,12.132202,8.721173,11.088261,9.021583,11.336293,6.388775,-9.999315,-9.966323,-10.069424,-10.010854,-10.070703,1
-16.45899,8.439535,22.348443,-8.329547,-4.304325,5.696994,1.883843,4.554551,2.38423,4.427727,2.226251,5.117036,-5.133196,-11.943318,-10.909234,2
-7.156596,15.710607,-8.500438,7.371635,8.257319,8.976786,8.981062,7.040807,8.326619,0.495213,-11.034537,-9.036837,-10.117127,-9.496094,-9.818418,1
-12.870869,-9.62107,10.466094,-8.805341,-12.540891,6.595832,7.867155,8.109444,7.585908,8.325529,7.218658,8.965546,3.899815,-12.786382,-12.409428,2
-10.930559,-12.384151,14.100246,4.980461,-16.121942,4.256659,5.908281,8.104061,6.257152,8.721954,5.188149,6.589154,-1.435735,-12.159583,-11.074148,2
-9.862319,24.281419,1.519124,-0.34648,7.964217,3.981746,6.961723,4.248658,7.332562,-0.036614,-9.816061,-8.820521,-9.22786,-9.033864,-9.14573,1
-16.0649,7.66425,22.768315,-2.621681,-8.619126,6.294683,1.332489,4.716108,2.013927,4.40268,2.072965,4.866308,-6.524011,-11.56016,-10.741848,2
-11.394178,-13.615124,12.176343,7.665901,-17.075143,2.929285,5.788266,7.237819,6.268922,7.57818,6.307528,5.017732,3.700374,-10.51444,-12.071461,2
-10.818386,-10.925336,9.749483,-1.987387,-13.284639,7.092603,9.022111,9.18758,8.912056,8.948532,9.34522,7.028479,-10.42268,-10.908126,-10.93951,2
-7.954746,21.104947,13.540745,-12.28301,-1.723473,3.726283,0.776883,3.073804,1.084261,2.889683,1.113301,3.317493,-1.747557,-13.632047,-13.286566,2
10.843116,9.765063,5.839793,9.873056,10.945298,-7.488521,-10.756977,-10.57256,-10.223354,-11.44527,-8.877374,-10.735221,0.547469,11.98844,10.297041,2
11.302273,10.083659,5.82426,10.281424,10.950624,-7.662069,-10.818173,-10.820664,-10.298119,-11.487372,-8.959802,-11.129516,2.63662,11.971241,8.125618,2
-12.750012,-11.478055,9.877661,-6.826876,-12.385304,8.202773,6.992565,8.535923,7.067606,8.532738,6.921327,9.076082,3.696234,-12.878164,-12.584498,2
-17.22924,6.818043,21.398544,5.453241,-12.866389,4.017669,1.308569,3.084042,1.842692,2.757369,2.102157,2.631388,1.638465,-10.748571,-12.207977,2
-9.756281,-11.043635,16.241526,5.63374,-14.625938,4.259355,6.868918,8.050582,7.749374,8.07034,6.144147,2.804658,-10.351612,-9.879002,-10.166172,2
-11.030572,-9.3559,18.892228,-2.700717,-11.583054,7.096228,5.87447,8.090362,6.852229,8.229941,4.931257,5.465315,-8.567844,-11.36098,-10.832962,2
10.566469,9.149893,5.451892,8.930487,11.626443,-4.028834,-11.290448,-10.191692,-10.595117,-11.240038,-9.481335,-10.924768,-1.913817,11.786439,12.154426,2
-10.772654,-10.895467,16.411935,0.838219,-13.944961,6.204467,6.307938,8.464336,6.821139,8.878382,5.213694,6.094274,-7.261749,-11.589384,-10.77017,2
-12.84877,19.894982,13.871965,-13.460225,-0.617444,3.430865,1.630354,2.9546,1.899132,2.854821,1.981581,2.96084,0.622214,-12.298078,-12.876837,2
-10.796083,-10.882045,16.253202,3.791143,-15.251793,3.888119,6.445487,8.086049,6.678987,8.742864,5.123403,6.338809,-5.884399,-11.802582,-10.731163,2
-10.989467,-12.430673,13.956279,4.649392,-16.337939,3.254009,6.025293,7.934713,6.440989,8.530008,5.720655,6.317907,0.058846,-11.944073,-11.185939,2
0.664666,4.521607,8.672833,-4.987608,5.132182,3.076363,-3.042667,-3.011626,-2.569359,-3.077588,-2.564792,-3.351452,-2.037466,1.288966,1.28594,2
-11.603375,-11.494862,1.081029,-5.917253,-13.777589,5.316293,10.196103,9.669515,9.053689,10.057983,8.727719,11.557253,1.3157,-12.860081,-11.322124,2
12.099037,7.034155,1.243944,15.673201,-3.553326,-3.531156,-4.527263,-3.472641,-3.996692,-3.477032,8.105038,6.884003,-2.494568,-8.673467,-17.313233,1
10.573978,8.295133,0.550767,10.149615,8.372675,-8.597091,-11.357896,-10.498523,-12.089872,-10.22817,-12.045193,-4.831409,11.289666,9.947158,10.469162,2
-13.056068,-8.860401,18.291047,-7.481737,-13.001958,4.259535,6.437558,6.188226,6.89031,6.510253,6.874327,3.698627,5.276207,-9.01984,-13.006086,2
-11.636002,-13.200871,13.934174,4.599751,-17.089522,0.797756,6.085525,6.612873,6.808566,6.990099,7.383217,4.381302,5.055575,-8.207227,-12.515215,2
9.330754,6.409097,-6.846951,10.377744,7.715203,-7.39298,-7.138665,-7.29212,-7.405819,-7.10116,-8.194779,-6.123448,7.542298,8.087565,8.03326,2
12.071406,12.678111,5.837741,6.068558,14.695144,-0.983428,-10.696904,-8.627474,-10.733775,-9.177508,-11.248248,-6.791831,-10.022414,4.668319,12.262302,2
-12.539692,-10.82513,17.41929,-3.919506,-13.973466,5.101894,5.973708,6.824177,6.553581,7.006012,6.501583,4.229003,4.455444,-10.037441,-12.769458,2
-12.764494,19.662312,11.428882,-8.171535,7.039801,3.347323,5.477948,4.303409,4.675583,5.417924,-0.297165,-11.117263,-9.132464,-10.142938,-9.727322,1
10.69867,8.494129,1.891154,10.460726,8.433374,-9.443929,-11.423613,-10.89628,-11.495675,-10.663987,-9.960742,-7.097808,9.869271,10.599883,10.53483,2
-10.911666,-13.131134,10.6714,10.703228,-16.688359,0.567738,6.263299,7.630112,6.459541,8.199766,5.934862,5.781187,1.364629,-11.53532,-11.309282,2
-16.567602,6.722014,22.556551,0.321662,-11.00992,5.812265,1.083822,4.297299,1.703073,4.040522,1.783069,4.461758,-1.974956,-11.952417,-11.277138,2
10.816686,9.555953,4.622744,9.243817,11.476198,-5.785189,-10.927256,-10.681941,-10.613665,-11.591247,-9.248803,-11.470564,2.005735,12.161691,10.435841,2
-17.701449,7.37211,22.803925,-7.068442,-7.613718,5.004727,1.167138,3.338379,2.069028,2.71403,2.745515,2.090349,3.701898,-7.736931,-12.886558,2
-11.798839,-13.514844,4.50128,4.918625,-16.525633,-2.960632,8.659112,7.988972,8.189323,7.99434,8.273427,7.787317,8.32585,-9.293076,-12.545219,2
-6.580187,24.92548,3.671834,-9.045841,5.702498,1.962459,4.529903,2.434778,4.385569,2.303061,5.124395,-4.255046,-12.44999,-11.124528,-11.584387,2
-12.198829,-13.845234,13.700005,3.602575,-17.356003,1.93305,5.723749,6.287334,6.500632,6.380933,7.311962,4.19131,5.464496,-4.365389,-13.33059,2
-11.2689,-7.170662,19.648401,-5.967299,-10.372,6.594732,6.887621,7.786404,7.451622,7.879316,5.307243,4.485747,-9.35018,-11.125761,-10.786281,2
11.202624,9.909627,-8.032403,6.709249,12.655291,-6.118844,-8.875158,-9.144016,-8.15399,-9.394809,-7.741411,-10.405986,4.617925,12.085564,10.686334,2
-12.220638,-8.4281,2.680406,-10.429457,-12.108238,5.340679,10.45851,8.918981,9.090149,9.432317,8.809356,11.5049,1.392541,-13.03451,-11.406895,2
-12.898879,-14.100482,6.406375,-1.036962,-16.866818,3.682598,7.939717,7.231694,7.793279,7.000397,8.18865,6.263007,9.574927,-5.022367,-14.155134,2
11.108442,12.365017,-4.903267,1.239877,15.78157,-1.978713,-9.070983,-9.3423,-8.548223,-9.956117,-8.081036,-11.136726,4.786175,11.316502,6.41978,2
-11.291889,-12.27577,7.053393,2.978513,-15.984446,3.776386,8.55563,9.085225,7.803479,9.522181,7.254749,10.695659,-3.216201,-12.75097,-11.205937,2
-15.404733,9.422293,21.316971,-10.299739,-0.138211,5.141011,3.570183,4.27109,4.081513,3.887264,4.634158,1.594604,-10.369661,-10.416974,-11.289769,2
-12.899709,-11.755263,9.824607,-4.208021,-15.075204,5.303926,7.858383,7.744244,7.569188,7.769533,7.599209,7.808761,6.728152,-11.240676,-13.027127,2
-15.29181,9.003283,22.504368,-8.080101,-3.079711,5.815355,2.994751,4.45888,3.790334,3.883359,4.633481,0.454757,-10.94743,-9.837486,-10.30203,2
-10.808169,-11.92885,7.609254,3.027179,-14.846811,5.756272,8.904026,9.171765,8.625214,9.167143,8.722026,8.356062,-9.392485,-11.347973,-11.014654,2
-12.565168,-12.64101,8.471885,-3.436882,-15.235553,5.664575,7.76735,7.99147,7.607664,7.953404,7.618199,7.974701,6.798354,-11.076902,-12.892088,2
-18.175465,6.247043,22.357293,1.638376,-12.275661,4.408738,0.672691,2.866724,1.667642,2.149291,2.283252,1.441245,3.481987,-5.28099,-13.482165,2
-11.859766,-7.04911,12.045386,-11.476523,-3.999111,9.912541,8.180016,8.729701,8.920807,8.093707,9.954146,3.340675,-12.366652,-10.924138,-11.501678,2
-16.71725,9.533184,21.09129,-11.841917,-0.93575,4.918936,2.835585,4.256161,2.983233,4.289383,2.754083,4.986156,-6.380185,-11.732772,-10.04014,2
-11.930937,-11.765232,0.22599,-6.448254,-14.431855,3.14953,10.987294,8.792278,9.361552,9.036143,9.28365,10.009021,6.994856,-11.295173,-11.968864,2
10.746831,9.907839,-7.994984,6.027677,12.670522,-6.105961,-9.000779,-8.85258,-8.477317,-9.276675,-7.958998,-9.633805,6.135568,11.437803,10.374861,2
11.150384,8.987294,-8.677915,9.922069,8.318233,-9.318693,-8.393856,-9.157382,-8.378051,-9.223124,-8.576967,-8.160406,9.351594,11.245343,10.911479,2
9.879614,9.323442,2.728309,10.982752,2.269395,-12.533416,-10.92153,-11.504352,-12.067675,-10.171957,-11.77103,2.755807,11.482216,9.375331,10.173091,2
-11.234339,3.011827,1.67788,-10.566652,12.211843,8.319884,11.083367,9.332653,10.06137,10.718549,-3.222051,-11.815564,-9.136999,-10.510723,-9.931044,1
10.797817,10.567721,6.694846,7.712388,12.923877,-1.969265,-11.59793,-10.004543,-10.92452,-11.009588,-9.959954,-9.716313,-5.074712,11.049579,10.510597,2
-12.111335,-12.735941,-0.778741,-4.961137,-15.248346,0.948771,11.059539,8.22464,9.525745,8.076833,9.661527,8.367069,10.481561,-7.692216,-12.817967,2
10.389165,3.042449,3.794444,9.025168,-11.451295,-10.330431,-11.533062,-11.434681,-11.163727,-12.880131,2.688767,11.34782,8.852879,10.077596,9.575038,1
-11.59701,-4.833553,20.182557,-10.238715,-4.789232,7.656283,6.86452,7.413232,7.803425,6.723788,5.553558,2.053499,-11.152137,-10.695352,-10.944864,2
-10.98173,-7.175268,19.655334,-5.778284,-10.030932,6.653723,7.292677,7.803007,8.018033,7.502987,6.274212,2.634422,-10.768269,-10.443799,-10.656116,2
-11.617581,-9.339179,2.960226,-9.217158,-11.199434,7.755744,10.136756,9.683431,9.094739,10.009727,8.943675,11.307703,-4.565408,-12.609131,-11.344111,2
-12.05247,-4.713543,20.745778,-9.637733,-8.473619,6.188337,5.950507,6.998483,6.376572,7.346645,4.405236,6.091742,-6.031176,-12.182165,-11.012593,2
-12.655905,-14.261353,12.960634,3.061331,-17.860446,1.888644,5.906432,6.375938,6.349697,6.417672,6.986554,4.303393,5.259053,-1.177636,-13.554004,2
-12.966248,21.481177,5.296208,-6.30878,8.384161,3.109388,6.313812,4.387814,5.277591,5.697134,-0.553686,-11.305388,-8.968723,-10.176396,-9.668065,1
1.779624,7.580842,7.100797,-4.694202,7.14283,1.563284,-3.620682,-4.212085,-3.121228,-4.390219,-3.331331,-4.759275,-1.999683,2.603304,2.358025,2
-12.246708,-12.209051,8.466609,-2.875268,-15.610907,4.433329,8.21473,8.118017,7.734337,8.315669,7.583165,8.674948,5.579956,-11.810114,-12.368716,2
-10.436677,-12.504267,12.014645,8.260121,-16.447567,2.411659,6.555219,8.505909,6.768393,9.291956,5.512278,6.869128,-4.306335,-11.841567,-10.652893,2
10.717173,10.291429,6.58223,8.232974,12.512377,-1.690748,-11.617104,-9.589415,-11.017672,-10.723339,-10.568265,-9.123682,-6.322145,10.125871,12.190316,2
-10.907623,5.167152,1.179558,-3.870702,14.769301,7.105819,12.905186,7.827912,13.177975,1.866234,-10.470936,-9.537113,-9.749812,-9.718385,-9.744564,1
-16.346435,8.732819,22.023213,-9.99071,-1.838803,5.283004,2.930341,4.469946,3.274245,4.276717,3.279404,4.266691,-8.478851,-11.202691,-10.678888,2
-11.908427,-6.942878,2.90371,-12.303558,-7.596561,9.452063,9.772416,9.573394,9.292416,9.903915,9.673931,9.853704,-8.014724,-12.135128,-11.524274,2
-12.230415,-12.30124,0.537576,-5.289197,-15.070337,1.583196,11.182381,8.360164,9.353909,8.189544,9.307997,8.802337,9.566655,-9.337375,-12.655196,2
-12.129682,-7.318274,5.021161,-11.471638,-8.246285,9.453279,9.370734,9.308484,8.866071,9.642742,9.612735,10.138011,-8.056323,-12.405307,-11.785709,2
-10.754435,-0.272708,5.15256,-11.175227,11.02569,8.743459,10.630802,9.594893,9.633812,11.090349,-0.185493,-11.738571,-9.36771,-11.229342,-11.14808,1
-16.47445,9.322342,21.671508,-10.217366,-2.388494,5.309298,2.515529,4.401139,2.767177,4.351596,2.580615,5.068558,-6.262078,-11.807284,-10.838087,2
-11.972044,-10.473576,10.000186,-5.251492,-13.812617,6.280265,8.198981,8.804418,7.680277,9.222693,7.062954,10.43092,-1.495105,-13.145618,-11.530239,2
11.285242,9.857948,6.199953,9.606444,12.51804,-3.58805,-11.671764,-10.033539,-10.747326,-10.855307,-9.628274,-10.167449,-3.318118,11.885831,8.656369,2
-11.138042,-13.666383,11.266487,7.807105,-16.952734,-3.48736,5.990575,6.970737,6.834314,7.11296,7.602169,4.709291,5.862678,-6.615571,-12.296228,2
-11.513725,-7.318813,19.711643,-6.097598,-10.704635,6.480702,6.354011,7.713626,6.781229,8.065521,4.776949,5.748848,-7.308656,-11.795439,-10.893665,2
-12.260197,-9.395519,11.569617,-6.746482,-11.275765,8.607266,7.356846,8.95537,7.370851,9.13797,6.971105,10.090179,-5.566275,-13.088349,-11.726616,2
-16.400162,8.121352,22.550852,-8.368417,-4.507145,5.761531,1.94545,4.548017,2.420373,4.428116,2.314496,5.154181,-5.13532,-11.934039,-10.899283,2
-11.627993,-7.161075,2.933984,-13.744915,-0.519136,11.298454,9.606287,9.286712,9.637199,9.000145,11.837394,4.218411,-12.119514,-10.922819,-11.723135,2
-15.763563,9.794494,21.765531,-0.13102,-10.167825,6.157112,0.691235,4.549327,1.474282,4.231815,1.499479,4.772739,-5.431178,-12.180505,-11.261922,2
9.858501,10.294,-7.376839,3.222187,13.726149,-4.097501,-9.165608,-8.191471,-8.654187,-9.191628,-8.399106,-9.26037,6.985395,10.489599,9.760879,2
0.9516,8.421117,6.532599,-3.705079,5.280066,-2.54093,-1.983535,-3.648065,-2.110515,-3.319983,-2.389549,-3.317506,-2.016257,1.788059,2.057979,2
-12.197271,-5.21601,19.341257,-9.745953,-8.727828,6.637879,6.362368,7.49238,6.737899,8.027055,4.8092,6.163224,-6.091574,-12.400183,-11.192444,2
-15.990984,8.544594,22.461121,-8.084553,-4.03869,5.850926,2.332554,4.634453,2.889603,4.322135,3.030305,4.277535,-8.505098,-11.092542,-10.631356,2
11.053995,10.105891,6.209838,9.15966,12.451962,-3.676215,-11.409495,-9.961962,-10.798524,-10.902865,-10.004293,-9.336834,-4.80062,11.21735,10.692115,2
-12.887949,-14.229322,6.345465,0.999292,-16.23882,5.533481,7.380865,7.631192,7.442399,7.32194,7.790703,6.81183,8.568847,-8.695177,-13.774744,2
9.741122,4.431213,7.461898,6.589522,-11.962999,-10.90338,-11.839206,-11.727723,-11.348275,-12.745738,3.965136,10.699763,8.692279,9.669843,9.276547,1
-10.797646,-9.761865,11.293058,-8.440986,-2.595648,11.324383,8.118284,9.639404,9.135567,8.693195,10.442453,-3.613949,-12.323022,-10.135298,-10.97793,2
11.133268,10.884611,6.685191,8.156597,13.050232,-1.356592,-11.549992,-9.375434,-11.054113,-10.148393,-10.615437,-8.692428,-7.843393,9.57693,11.148954,2
-12.656947,-13.696587,-1.826117,-3.922595,-16.070025,-1.387245,10.517394,7.842983,9.37008,7.649142,9.476772,7.543674,11.06176,-0.240377,-13.661914,2
9.459134,10.908036,-6.629981,5.044445,11.165768,-7.031064,-9.418721,-8.96041,-9.138422,-8.701901,-9.98699,-5.96681,10.041981,9.448025,9.76691,2
-12.055465,-12.531497,-0.183533,-4.861568,-15.126311,1.34964,10.866049,8.545162,9.602784,8.520242,9.603639,8.815572,9.359459,-9.204141,-12.700031,2
11.50865,10.56294,6.361163,9.796165,12.349987,-4.169176,-11.30702,-9.323786,-10.620916,-9.897707,-10.322646,-8.712065,-7.795481,9.935815,11.634076,2
0.853507,3.367539,10.261097,-4.370789,3.951024,3.598254,-2.946657,-3.040349,-2.546241,-3.158008,-2.73251,-3.204016,-2.419771,1.115755,1.271165,2
-14.032601,13.159274,20.811547,-7.116237,-4.507474,5.99042,2.352143,4.452324,3.238984,3.685879,4.324265,-0.322072,-11.435369,-10.005783,-10.595298,2
10.212003,7.641047,3.375192,10.794663,6.875051,-9.705231,-10.548811,-10.891205,-10.874701,-11.01266,-9.834471,-8.765536,8.166579,11.423909,13.14417,2
-11.649519,-7.776961,19.382339,-6.072572,-10.981281,6.648909,6.329251,7.920349,6.696311,8.2657,4.520535,6.006504,-6.102868,-12.154267,-11.032427,2
6.632861,0.192833,4.402853,2.148608,-12.533737,-9.88672,-12.213016,-10.574634,-12.455488,-9.204894,5.684462,8.595344,10.690816,13.006442,15.514269,1
-17.879033,6.282061,21.870078,3.993274,-13.527488,3.690304,1.121138,2.664447,1.906299,2.108986,2.436619,1.478449,3.617157,-6.557751,-13.204538,2
-11.105583,-7.508285,20.777925,-4.301395,-8.76125,7.779269,6.147601,7.645441,7.142657,7.085732,5.51961,2.149039,-11.138736,-10.559908,-10.872117,2
-10.668548,-2.420593,7.885323,-11.352469,9.507071,9.286198,10.086343,9.799489,9.332794,11.179469,1.039351,-11.689495,-9.510053,-11.247367,-11.227512,1
-11.702403,-6.657313,20.474806,-7.517567,-9.084949,6.755118,5.852619,7.378817,6.380162,7.831094,5.155462,5.260708,-7.284026,-11.882053,-10.960475,2
-11.360613,-7.215874,19.765082,-5.98272,-10.510321,6.507798,6.611106,7.814898,7.133701,7.93787,4.906059,5.099116,-8.471844,-11.418907,-10.815349,2
-12.822134,19.951857,10.939036,-7.810584,7.178564,3.360273,5.58961,4.36265,4.718912,5.458329,-0.505928,-11.238255,-9.172149,-10.221331,-9.78885,1
1.489959,5.835142,8.814201,-4.576074,5.125594,-0.309937,-2.580774,-4.287059,-2.575588,-4.117087,-2.711474,-4.389501,-0.053714,2.313317,2.022995,2
7.300311,9.736113,-4.504413,2.147273,13.160321,-0.967926,-7.676325,-5.986063,-6.448626,-6.819551,-5.942831,-8.173488,-1.510942,8.406994,7.279156,2
-12.040197,-14.355384,11.861578,7.125709,-17.57672,2.181701,5.547291,6.44708,6.499823,6.69957,7.335255,3.97961,5.461056,-5.907496,-13.258877,2
-12.639363,-7.872844,11.87631,-9.647026,-9.182804,9.041225,7.278131,8.843152,7.305634,8.975179,6.911918,9.953642,-5.684324,-13.273418,-11.885413,2
9.018527,7.294284,-6.420978,4.061022,15.046738,-1.953756,-8.731395,-6.570724,-7.465072,-7.237566,-7.04555,-8.249767,4.825812,8.629681,4.798744,2
-15.563392,8.533288,22.705717,-7.859864,-3.473853,5.836917,2.868908,4.518404,3.566075,3.987325,4.241778,1.811765,-10.564101,-10.176284,-10.432682,2
-12.33753,-6.115674,0.970414,-13.267478,-7.834532,9.547691,9.700131,9.458687,8.969273,9.938219,8.798281,11.217649,-4.810569,-12.885741,-11.348822,2
10.491427,7.99415,-7.425645,11.638744,6.460753,-8.692825,-9.36126,-8.719477,-9.823655,-8.456161,-10.794835,-4.012753,10.953797,9.616494,10.131247,2
