@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute target {1,2,3}

@data
0.660905,0.64834,0.633396,0.615485,0.593454,0.567699,0.537455,0.502826,0.463772,0.421591,0.376696,0.329349,0.281362,0.233308,0.185991,0.140359,0.097417,0.057584,0.021285,-0.0107,-0.038472,-0.061257,-0.079355,-0.094332,-0.10812,-0.12378,-0.142954,-0.166675,-0.195574,-0.229739,-0.268513,3
0.659188,0.646084,0.631717,0.613946,0.59196,0.565793,0.534566,0.498535,0.457717,0.413503,0.366383,0.317109,0.267025,0.217112,0.168907,0.123039,0.079841,0.040284,0.00381,-0.029875,-0.060419,-0.085729,-0.106301,-0.122517,-0.135913,-0.148813,-0.164071,-0.183957,-0.207842,-0.236743,-0.270484,3
0.635517,0.625389,0.613935,0.598668,0.578581,0.554417,0.525382,0.491573,0.452194,0.408269,0.360272,0.309869,0.258806,0.208763,0.161502,0.116756,0.07478,0.036578,0.001863,-0.028287,-0.052788,-0.072188,-0.086481,-0.097449,-0.107733,-0.119147,-0.134747,-0.15447,-0.178945,-0.208221,-0.241789,3
0.641205,0.629179,0.616485,0.600425,0.579738,0.555803,0.527261,0.494348,0.456567,0.414816,0.369071,0.320209,0.270114,0.220406,0.173216,0.128014,0.087363,0.049198,0.0151,-0.015275,-0.041092,-0.06172,-0.078309,-0.09047,-0.100291,-0.112645,-0.12885,-0.148126,-0.172256,-0.20129,-0.23527,3
0.646922,0.635394,0.622319,0.604985,0.582702,0.555307,0.522416,0.484862,0.442753,0.395819,0.345968,0.294892,0.245066,0.195721,0.148242,0.102754,0.062938,0.028043,-0.003283,-0.030217,-0.052185,-0.07356,-0.090658,-0.103389,-0.114525,-0.128278,-0.146618,-0.16977,-0.197773,-0.230723,-0.267357,3
0.661412,0.648484,0.63395,0.614967,0.591849,0.564216,0.531528,0.495984,0.45388,0.408665,0.361506,0.312781,0.26378,0.216909,0.171749,0.129342,0.089875,0.054788,0.023741,-0.004585,-0.030968,-0.052002,-0.068171,-0.08117,-0.095083,-0.111715,-0.133101,-0.158205,-0.188072,-0.223122,-0.262898,3
0.651378,0.639676,0.626642,0.609553,0.587793,0.560191,0.52782,0.490319,0.448623,0.403973,0.356544,0.308365,0.259827,0.213301,0.168421,0.126954,0.089576,0.056285,0.028341,0.003331,-0.017269,-0.033327,-0.047161,-0.059401,-0.0733,-0.0907,-0.113414,-0.140428,-0.172466,-0.209698,-0.25167,3
0.651124,0.639898,0.626749,0.609396,0.587684,0.560875,0.528554,0.492035,0.45111,0.405631,0.358121,0.31014,0.261906,0.214026,0.167938,0.123928,0.083188,0.045305,0.012975,-0.015705,-0.039324,-0.059667,-0.075519,-0.087577,-0.099989,-0.114423,-0.133862,-0.157473,-0.186281,-0.220184,-0.259185,3
0.65192,0.639527,0.626477,0.609469,0.588098,0.561752,0.530505,0.494302,0.453767,0.409798,0.362128,0.313061,0.263829,0.216087,0.169928,0.126917,0.088156,0.052394,0.021294,-0.004356,-0.02659,-0.044156,-0.058395,-0.070554,-0.084454,-0.10041,-0.121005,-0.146328,-0.17567,-0.209856,-0.248911,3
0.650816,0.639291,0.625673,0.608432,0.586226,0.56123,0.531203,0.496628,0.460504,0.421384,0.378973,0.33293,0.283008,0.232516,0.183304,0.13581,0.092337,0.052335,0.016755,-0.01434,-0.041503,-0.063809,-0.081894,-0.096913,-0.109397,-0.122768,-0.138989,-0.160247,-0.187554,-0.21981,-0.257097,3
0.659611,0.646832,0.632495,0.614579,0.591809,0.564371,0.533042,0.497602,0.456268,0.411431,0.363493,0.3157,0.266128,0.217407,0.171073,0.126043,0.084426,0.047156,0.012309,-0.019458,-0.047905,-0.072116,-0.091179,-0.105906,-0.118173,-0.132281,-0.150336,-0.172999,-0.200546,-0.233025,-0.270273,3
0.653403,0.640866,0.627043,0.61024,0.588658,0.562443,0.531504,0.497923,0.459649,0.416123,0.370003,0.322195,0.272999,0.224013,0.176594,0.131448,0.089363,0.051208,0.014739,-0.016236,-0.042736,-0.064128,-0.080047,-0.092982,-0.104996,-0.118964,-0.136571,-0.158585,-0.185046,-0.216095,-0.25183,3
0.664993,0.650535,0.635655,0.617429,0.595141,0.568116,0.536646,0.499867,0.459237,0.414673,0.367044,0.316891,0.266231,0.21726,0.170967,0.12706,0.086313,0.048526,0.014533,-0.015115,-0.039643,-0.060283,-0.07673,-0.090809,-0.105675,-0.122912,-0.143714,-0.168666,-0.197779,-0.231571,-0.269773,3
0.650052,0.637087,0.62333,0.606594,0.585393,0.559638,0.528836,0.492731,0.451036,0.405014,0.356718,0.30643,0.256054,0.20735,0.160894,0.116234,0.0766,0.041249,0.009742,-0.018259,-0.042868,-0.062121,-0.077461,-0.090996,-0.103497,-0.117079,-0.134905,-0.156846,-0.183288,-0.214634,-0.250536,3
0.66289,0.648671,0.632962,0.61451,0.591278,0.563262,0.530132,0.492852,0.451878,0.407291,0.360103,0.311499,0.262013,0.212994,0.166306,0.122063,0.081175,0.043134,0.00926,-0.020847,-0.045809,-0.06707,-0.084494,-0.099004,-0.112359,-0.128233,-0.147538,-0.171865,-0.200729,-0.23436,-0.273031,3
0.647705,0.635578,0.623717,0.608231,0.587767,0.561959,0.531121,0.495041,0.454657,0.409981,0.36251,0.313603,0.263595,0.213353,0.165185,0.119372,0.077148,0.039074,0.005315,-0.022694,-0.047989,-0.066913,-0.083115,-0.09746,-0.108626,-0.121485,-0.137984,-0.159651,-0.186174,-0.21765,-0.25417,3
0.651112,0.638288,0.624079,0.606196,0.583712,0.556505,0.525608,0.495459,0.460764,0.421053,0.375652,0.326812,0.276019,0.224989,0.175149,0.127753,0.0829,0.042303,0.006482,-0.02482,-0.051985,-0.07513,-0.095501,-0.112313,-0.125255,-0.136888,-0.150466,-0.168148,-0.190535,-0.217994,-0.250518,3
0.644314,0.633081,0.620802,0.604264,0.583096,0.556676,0.525269,0.488779,0.448019,0.403032,0.354415,0.30592,0.257463,0.210344,0.166203,0.123987,0.085057,0.050239,0.02109,-0.003059,-0.021757,-0.034854,-0.045947,-0.056737,-0.070155,-0.086563,-0.107915,-0.133935,-0.164589,-0.200391,-0.240626,3
0.64483,0.634106,0.621341,0.604504,0.5822,0.553554,0.519745,0.48125,0.438745,0.392324,0.341881,0.290327,0.240102,0.19184,0.146961,0.106311,0.068494,0.034033,0.004238,-0.021983,-0.043411,-0.060017,-0.072845,-0.084112,-0.096205,-0.111518,-0.131753,-0.156867,-0.186653,-0.221526,-0.261073,3
0.651013,0.638892,0.625394,0.607988,0.58682,0.560939,0.530487,0.495397,0.45572,0.411965,0.364324,0.315245,0.265054,0.215409,0.168495,0.124532,0.083244,0.04562,0.012956,-0.014429,-0.037051,-0.054167,-0.068225,-0.080842,-0.093771,-0.109537,-0.12903,-0.15294,-0.181456,-0.214295,-0.251765,3
0.646934,0.635785,0.622682,0.605734,0.584641,0.558169,0.527063,0.491486,0.451755,0.408238,0.361456,0.311865,0.262683,0.213866,0.167421,0.123738,0.083122,0.045151,0.01191,-0.017022,-0.041059,-0.060889,-0.075269,-0.087149,-0.098536,-0.111877,-0.12952,-0.151674,-0.178891,-0.210713,-0.247647,3
0.655814,0.643192,0.628819,0.610136,0.585886,0.556327,0.525378,0.49061,0.454447,0.413935,0.36981,0.322104,0.27254,0.222876,0.175197,0.130464,0.089216,0.052002,0.019149,-0.008044,-0.031708,-0.049229,-0.06188,-0.073578,-0.086096,-0.102013,-0.122889,-0.148652,-0.179284,-0.214845,-0.255344,3
0.644605,0.632467,0.619342,0.602814,0.581607,0.555748,0.524868,0.490715,0.451394,0.407356,0.35938,0.309219,0.258132,0.208009,0.160063,0.115595,0.074376,0.036708,0.004582,-0.024641,-0.049184,-0.06896,-0.086354,-0.100264,-0.112458,-0.125258,-0.141075,-0.161074,-0.185798,-0.21507,-0.24933,3
0.657168,0.644241,0.630386,0.613521,0.592093,0.565719,0.534542,0.498639,0.458795,0.414509,0.367502,0.317667,0.267391,0.218322,0.171187,0.126685,0.085077,0.046839,0.011494,-0.018909,-0.044465,-0.065965,-0.081953,-0.096098,-0.109151,-0.12357,-0.141253,-0.163052,-0.189502,-0.220737,-0.256398,3
0.673754,0.659288,0.644367,0.625922,0.603171,0.575463,0.542789,0.506041,0.464661,0.420615,0.373998,0.325443,0.277362,0.229012,0.180835,0.134688,0.090731,0.049217,0.011222,-0.024499,-0.057723,-0.088707,-0.114707,-0.135786,-0.15239,-0.166878,-0.182471,-0.201227,-0.224462,-0.252572,-0.28572,3
0.659289,0.64623,0.631468,0.613835,0.592139,0.565888,0.535011,0.499285,0.458947,0.415133,0.368032,0.31968,0.27031,0.221269,0.174039,0.129314,0.088006,0.049833,0.01586,-0.013312,-0.037751,-0.058931,-0.075842,-0.090371,-0.103342,-0.118465,-0.137063,-0.159893,-0.187367,-0.219532,-0.256358,3
0.646627,0.634739,0.621672,0.605009,0.583498,0.557199,0.525608,0.493625,0.45938,0.420798,0.378368,0.331754,0.282472,0.233543,0.183779,0.136385,0.091375,0.049453,0.011582,-0.022457,-0.05012,-0.073556,-0.090274,-0.102623,-0.113619,-0.125321,-0.140405,-0.159602,-0.183785,-0.212712,-0.246909,3
0.65889,0.644997,0.630031,0.61209,0.589651,0.562254,0.530213,0.493291,0.452389,0.406631,0.358708,0.309868,0.260787,0.21218,0.165975,0.123558,0.083973,0.04757,0.013965,-0.013851,-0.036646,-0.054307,-0.068028,-0.081046,-0.095497,-0.113031,-0.134984,-0.161485,-0.192608,-0.22887,-0.269847,3
0.660057,0.646718,0.632721,0.615526,0.593699,0.567031,0.536797,0.502471,0.462863,0.42073,0.375117,0.327432,0.278769,0.229543,0.181857,0.135931,0.093638,0.054696,0.018993,-0.011137,-0.035386,-0.057347,-0.074032,-0.086973,-0.100383,-0.116146,-0.1361,-0.159954,-0.188444,-0.22114,-0.258618,3
0.657245,0.644095,0.630416,0.612854,0.590452,0.563396,0.531552,0.495284,0.453962,0.410514,0.363773,0.314195,0.264155,0.215601,0.168721,0.123692,0.080025,0.040399,0.00615,-0.022925,-0.046655,-0.066097,-0.081591,-0.09519,-0.108014,-0.124051,-0.14418,-0.168433,-0.197418,-0.231239,-0.269859,3
0.665545,0.651228,0.635181,0.617077,0.59408,0.565741,0.533027,0.494985,0.452104,0.406813,0.358446,0.30902,0.260095,0.210781,0.1634,0.118366,0.076164,0.037315,0.004173,-0.026543,-0.052456,-0.073675,-0.090398,-0.10507,-0.118677,-0.135476,-0.156034,-0.180533,-0.209692,-0.243702,-0.282462,3
0.647638,0.63527,0.621656,0.604806,0.583975,0.557581,0.526079,0.488843,0.446908,0.399185,0.350031,0.299868,0.2494,0.200047,0.153472,0.110158,0.069638,0.033911,0.002877,-0.023579,-0.044377,-0.060993,-0.074483,-0.087613,-0.10088,-0.115878,-0.135029,-0.157541,-0.184511,-0.216541,-0.253241,3
0.646487,0.634916,0.622318,0.606991,0.586688,0.561219,0.530937,0.496727,0.458556,0.416419,0.370028,0.320529,0.270446,0.219995,0.171767,0.12618,0.084319,0.046303,0.011946,-0.018449,-0.043533,-0.063202,-0.077815,-0.088991,-0.100218,-0.114451,-0.133128,-0.155327,-0.182511,-0.214713,-0.251451,3
0.640103,0.629379,0.617192,0.600949,0.57979,0.55325,0.521784,0.485373,0.443744,0.397782,0.348755,0.297824,0.246701,0.197038,0.148918,0.103901,0.06172,0.022795,-0.011198,-0.040127,-0.064077,-0.082816,-0.097199,-0.108059,-0.117812,-0.130243,-0.14683,-0.1678,-0.193334,-0.22355,-0.258534,3
0.664962,0.650495,0.635428,0.617481,0.594704,0.567564,0.536567,0.502577,0.4651,0.422027,0.376652,0.328063,0.277963,0.227652,0.178852,0.133048,0.089862,0.049836,0.013682,-0.017178,-0.043002,-0.068544,-0.090556,-0.108113,-0.123611,-0.13763,-0.154109,-0.174652,-0.200042,-0.230536,-0.265727,3
0.654867,0.643317,0.630457,0.612536,0.590176,0.562303,0.529213,0.490837,0.447132,0.401468,0.352736,0.303293,0.253654,0.205748,0.159168,0.114219,0.072647,0.035855,0.003406,-0.024671,-0.049098,-0.071345,-0.089408,-0.10341,-0.115371,-0.129927,-0.147993,-0.170867,-0.198792,-0.232165,-0.270351,3
0.662993,0.649188,0.634538,0.615575,0.591722,0.563073,0.529233,0.489668,0.445733,0.397032,0.347562,0.297554,0.248486,0.201528,0.156051,0.114651,0.075724,0.041161,0.011239,-0.015024,-0.040387,-0.065044,-0.084798,-0.100771,-0.115863,-0.129054,-0.145624,-0.165852,-0.19066,-0.220589,-0.255615,3
0.662113,0.648866,0.634807,0.61773,0.596788,0.570983,0.540293,0.505282,0.465073,0.421541,0.375217,0.327425,0.277718,0.228514,0.181075,0.135689,0.092754,0.05337,0.018028,-0.012554,-0.037694,-0.058797,-0.075842,-0.0897,-0.103886,-0.120226,-0.141415,-0.167366,-0.198172,-0.233854,-0.27346,3
0.651345,0.639102,0.625837,0.609402,0.588507,0.562662,0.532015,0.495998,0.454163,0.408199,0.358374,0.306662,0.256619,0.20754,0.162044,0.119919,0.079476,0.042805,0.009761,-0.01906,-0.042777,-0.061565,-0.077101,-0.090147,-0.102749,-0.118403,-0.138178,-0.162228,-0.191019,-0.224576,-0.262914,3
0.65127,0.640458,0.628041,0.611883,0.591117,0.565805,0.535305,0.499915,0.460849,0.417301,0.3703,0.321915,0.273224,0.223669,0.176402,0.13158,0.089373,0.050906,0.016657,-0.013696,-0.038545,-0.059034,-0.074055,-0.086752,-0.099436,-0.114424,-0.133864,-0.157713,-0.186296,-0.219613,-0.257711,3
0.660511,0.64817,0.6335,0.616191,0.593899,0.565785,0.532913,0.494885,0.451173,0.404046,0.355322,0.305944,0.256347,0.208862,0.162995,0.120675,0.08114,0.044623,0.013392,-0.012076,-0.033188,-0.049845,-0.064764,-0.07849,-0.092996,-0.111744,-0.135663,-0.164504,-0.198278,-0.236701,-0.272803,3
0.661221,0.647164,0.632394,0.614564,0.591905,0.564444,0.532174,0.495011,0.452707,0.40766,0.360397,0.311628,0.262586,0.214654,0.167156,0.121534,0.07849,0.038914,0.003817,-0.025549,-0.050454,-0.069567,-0.084166,-0.097335,-0.111237,-0.127747,-0.148197,-0.173448,-0.203353,-0.238025,-0.277475,3
0.651475,0.638783,0.624952,0.607512,0.58541,0.558295,0.526071,0.489304,0.449042,0.404167,0.355876,0.305825,0.255708,0.207128,0.160051,0.11533,0.074561,0.038196,0.00608,-0.021941,-0.046352,-0.066286,-0.080907,-0.092149,-0.103943,-0.118716,-0.137911,-0.161373,-0.189663,-0.222745,-0.260282,3
0.657589,0.645313,0.631166,0.613636,0.591442,0.564172,0.532651,0.498006,0.459232,0.416837,0.371007,0.322258,0.272607,0.222598,0.175002,0.129468,0.08679,0.047469,0.011641,-0.021776,-0.049941,-0.073243,-0.09146,-0.105745,-0.118463,-0.132499,-0.150701,-0.172805,-0.199756,-0.231951,-0.268817,3
0.66772,0.653561,0.637521,0.618106,0.595721,0.568723,0.536499,0.500417,0.464358,0.424646,0.380038,0.33388,0.285172,0.236671,0.189096,0.144244,0.101784,0.06264,0.026613,-0.00532,-0.032125,-0.054367,-0.07335,-0.088747,-0.102371,-0.118538,-0.138085,-0.162382,-0.191696,-0.22564,-0.264695,3
0.649727,0.638379,0.62538,0.608627,0.587508,0.562402,0.533144,0.499108,0.460286,0.416964,0.370127,0.321884,0.27379,0.226862,0.182209,0.14081,0.10286,0.067116,0.035887,0.008533,-0.013393,-0.032966,-0.048379,-0.0612,-0.073403,-0.088863,-0.108836,-0.133335,-0.162848,-0.197334,-0.236346,3
0.644649,0.633224,0.620624,0.604614,0.584012,0.558537,0.528073,0.4928,0.452622,0.406926,0.359511,0.311471,0.262502,0.214821,0.16862,0.124891,0.085612,0.049708,0.017675,-0.009036,-0.0305,-0.046449,-0.058018,-0.068528,-0.080396,-0.096284,-0.116439,-0.140875,-0.170086,-0.204129,-0.24262,3
0.667163,0.653008,0.63791,0.618669,0.595055,0.568655,0.537552,0.501982,0.464131,0.42142,0.375447,0.327175,0.278571,0.228915,0.180722,0.134649,0.090985,0.049912,0.011963,-0.021092,-0.048862,-0.073295,-0.094116,-0.111897,-0.126153,-0.139995,-0.157073,-0.178368,-0.204226,-0.235226,-0.27093,3
0.638117,0.627409,0.615759,0.600154,0.579886,0.55485,0.524878,0.489897,0.449224,0.404351,0.356219,0.306578,0.255668,0.206402,0.159907,0.115851,0.075144,0.03885,0.006028,-0.022246,-0.046141,-0.066338,-0.08175,-0.093296,-0.103024,-0.114658,-0.130626,-0.151032,-0.176167,-0.205995,-0.240448,3
0.669704,0.654575,0.638572,0.62004,0.596999,0.569229,0.536689,0.499691,0.458955,0.414048,0.366665,0.317436,0.268039,0.21909,0.17163,0.124986,0.081823,0.042003,0.005064,-0.027918,-0.057074,-0.082151,-0.102894,-0.119914,-0.134896,-0.14992,-0.167414,-0.187991,-0.213072,-0.242609,-0.27648,3
0.679115,0.66352,0.646479,0.626222,0.602044,0.573077,0.538763,0.499606,0.458118,0.413607,0.366618,0.319238,0.270364,0.222204,0.175267,0.129014,0.085487,0.04665,0.011013,-0.021468,-0.049961,-0.07382,-0.0944,-0.111633,-0.127823,-0.144979,-0.166341,-0.192111,-0.222172,-0.256983,-0.29607,3
0.659974,0.646781,0.63186,0.613759,0.591048,0.563834,0.531791,0.494823,0.45214,0.406913,0.359269,0.310943,0.261995,0.213906,0.167296,0.122804,0.080608,0.041116,0.005145,-0.026295,-0.053129,-0.0747,-0.092089,-0.106455,-0.119166,-0.134052,-0.152643,-0.175555,-0.202587,-0.234459,-0.270866,3
0.649696,0.637112,0.623427,0.606162,0.584528,0.558966,0.528658,0.493299,0.456626,0.41805,0.375194,0.328311,0.278903,0.228103,0.178316,0.13109,0.086622,0.046389,0.009464,-0.024109,-0.052765,-0.076128,-0.094388,-0.107953,-0.120334,-0.13271,-0.14844,-0.168416,-0.19275,-0.222212,-0.256716,3
0.653179,0.639837,0.625738,0.608666,0.586836,0.560472,0.528975,0.493152,0.453327,0.408991,0.361927,0.312287,0.262036,0.212528,0.164739,0.118713,0.075907,0.037131,0.001631,-0.030048,-0.057391,-0.080915,-0.100011,-0.114635,-0.127488,-0.139758,-0.15523,-0.174348,-0.198338,-0.226874,-0.260454,3
0.662561,0.650242,0.636225,0.618049,0.595591,0.568831,0.537019,0.500965,0.460844,0.417865,0.370815,0.322576,0.273381,0.224692,0.17796,0.132641,0.090726,0.051295,0.016396,-0.015486,-0.042051,-0.065665,-0.084656,-0.099704,-0.113028,-0.128395,-0.147523,-0.171165,-0.199517,-0.232952,-0.270942,3
0.660671,0.64722,0.633273,0.616373,0.595869,0.570369,0.540189,0.505084,0.464436,0.418901,0.371103,0.322242,0.273413,0.225452,0.179282,0.134987,0.0952,0.057139,0.023142,-0.006381,-0.032057,-0.052252,-0.067453,-0.080658,-0.094077,-0.110243,-0.130595,-0.155164,-0.18426,-0.218349,-0.25705,3
0.662136,0.650114,0.636296,0.61858,0.596285,0.568855,0.53632,0.498848,0.458259,0.41489,0.368179,0.320019,0.271073,0.223591,0.178091,0.134094,0.093008,0.055328,0.021425,-0.009492,-0.035517,-0.056288,-0.072344,-0.085021,-0.098871,-0.115429,-0.136396,-0.161966,-0.192264,-0.227709,-0.267922,3
0.649574,0.637491,0.624602,0.609036,0.589846,0.564776,0.534789,0.499128,0.458291,0.412786,0.363764,0.314001,0.264098,0.214499,0.166702,0.121762,0.079272,0.042239,0.005376,-0.025916,-0.05309,-0.075449,-0.092592,-0.106725,-0.118765,-0.133313,-0.150361,-0.172018,-0.197914,-0.228926,-0.264865,2
0.643515,0.632227,0.619655,0.604006,0.583403,0.558204,0.528285,0.49361,0.454059,0.410757,0.363069,0.313421,0.26373,0.214174,0.165334,0.119037,0.076826,0.037829,0.004631,-0.023738,-0.046466,-0.063291,-0.076324,-0.087198,-0.09907,-0.113784,-0.132356,-0.155753,-0.183791,-0.216468,-0.253826,3
0.663924,0.649672,0.634806,0.616144,0.593432,0.566258,0.534524,0.49757,0.455354,0.409944,0.363312,0.313787,0.265024,0.216879,0.169341,0.124271,0.082764,0.043123,0.007197,-0.022475,-0.047699,-0.06815,-0.083933,-0.097469,-0.111139,-0.127241,-0.14684,-0.170664,-0.198815,-0.231469,-0.269117,3
0.649515,0.638273,0.625038,0.60825,0.586691,0.560485,0.529238,0.49352,0.455034,0.411343,0.363921,0.314704,0.265066,0.215762,0.168686,0.124683,0.083478,0.045357,0.010707,-0.020236,-0.047334,-0.069461,-0.087047,-0.099271,-0.110348,-0.122854,-0.139009,-0.159549,-0.185001,-0.215017,-0.250085,3
0.639998,0.629666,0.617726,0.601697,0.581144,0.555828,0.525383,0.490022,0.449369,0.404509,0.357564,0.30792,0.257279,0.207461,0.160182,0.116212,0.077065,0.040684,0.009044,-0.017623,-0.040255,-0.057063,-0.069906,-0.080289,-0.091482,-0.105876,-0.125098,-0.149022,-0.177694,-0.211123,-0.249743,3
0.659787,0.64532,0.631008,0.613577,0.591988,0.565585,0.534336,0.497917,0.456005,0.411544,0.36403,0.31399,0.264025,0.215519,0.168935,0.124384,0.083893,0.046596,0.012128,-0.016506,-0.040373,-0.059013,-0.073573,-0.085846,-0.099855,-0.116648,-0.136812,-0.161446,-0.190621,-0.224443,-0.262941,3
0.649576,0.636854,0.62358,0.606323,0.584455,0.557821,0.526033,0.489245,0.44883,0.403726,0.355575,0.305493,0.255911,0.206603,0.159652,0.11518,0.074128,0.0365,0.003011,-0.025234,-0.050955,-0.07586,-0.097891,-0.115633,-0.128982,-0.141525,-0.155047,-0.171686,-0.192617,-0.218621,-0.249365,3
0.664214,0.651425,0.636645,0.617513,0.593244,0.563405,0.52833,0.490199,0.445786,0.39882,0.349687,0.300035,0.250462,0.202273,0.154916,0.110195,0.068546,0.031616,-0.003715,-0.034235,-0.061177,-0.083239,-0.100633,-0.115339,-0.128565,-0.14373,-0.163174,-0.187433,-0.21667,-0.25085,-0.28986,3
0.662909,0.649772,0.635252,0.616516,0.59312,0.564322,0.530403,0.491427,0.448447,0.402405,0.353542,0.303659,0.254233,0.206819,0.162154,0.119326,0.080841,0.045923,0.013834,-0.013429,-0.039794,-0.061085,-0.07785,-0.09128,-0.105103,-0.121251,-0.142115,-0.167846,-0.198909,-0.235228,-0.273707,3
0.677588,0.661335,0.644675,0.624468,0.600233,0.572584,0.539806,0.502115,0.460051,0.415233,0.367592,0.319216,0.27047,0.222956,0.177624,0.134856,0.095853,0.059569,0.024639,-0.006533,-0.033877,-0.056555,-0.074881,-0.090143,-0.10527,-0.12375,-0.146507,-0.172515,-0.20302,-0.23805,-0.278113,3
0.648728,0.637148,0.624564,0.608012,0.586726,0.56049,0.529301,0.494349,0.45488,0.411726,0.366225,0.316887,0.265679,0.214772,0.165206,0.118335,0.074331,0.034845,-0.001058,-0.033025,-0.060563,-0.083641,-0.1011,-0.114614,-0.125371,-0.13773,-0.153594,-0.173454,-0.198234,-0.228005,-0.262748,3
0.643445,0.632455,0.620538,0.604821,0.585292,0.562001,0.533741,0.501392,0.465127,0.424348,0.378052,0.328582,0.279104,0.230167,0.183334,0.138202,0.097484,0.060801,0.02645,-0.002936,-0.027374,-0.046632,-0.061618,-0.072864,-0.085214,-0.099853,-0.119102,-0.14217,-0.169967,-0.203023,-0.240966,3
0.663809,0.649957,0.634639,0.615845,0.592418,0.56597,0.535077,0.499336,0.458175,0.414224,0.36718,0.317315,0.26754,0.219082,0.172582,0.128285,0.086419,0.047537,0.014094,-0.014638,-0.038761,-0.059254,-0.074801,-0.089286,-0.102863,-0.119419,-0.14056,-0.16599,-0.196471,-0.231564,-0.271698,3
0.651798,0.639551,0.625808,0.608645,0.58732,0.56159,0.531745,0.498092,0.45972,0.415977,0.368645,0.319768,0.268261,0.216762,0.167138,0.119487,0.075352,0.03393,-0.003457,-0.036742,-0.067867,-0.094814,-0.115918,-0.131916,-0.145247,-0.158178,-0.172432,-0.189217,-0.210509,-0.23671,-0.267546,3
0.658997,0.646299,0.631926,0.61414,0.591954,0.564873,0.533139,0.495761,0.452996,0.407921,0.359667,0.310742,0.261081,0.211648,0.164129,0.118579,0.076037,0.03753,0.00182,-0.029917,-0.057057,-0.079026,-0.099736,-0.118477,-0.13376,-0.148101,-0.16408,-0.184734,-0.210175,-0.24061,-0.276025,3
0.676398,0.661259,0.64495,0.62465,0.600184,0.572095,0.543137,0.508502,0.468788,0.425168,0.37828,0.328544,0.2792,0.228723,0.179848,0.133952,0.090122,0.04904,0.010914,-0.024255,-0.056797,-0.085992,-0.11238,-0.135843,-0.154587,-0.170015,-0.185578,-0.204598,-0.228011,-0.256138,-0.289143,3
0.660852,0.647384,0.63276,0.61418,0.592021,0.564618,0.532251,0.494753,0.454005,0.409898,0.363377,0.314922,0.265931,0.216965,0.169896,0.127075,0.087472,0.051667,0.020643,-0.005747,-0.027952,-0.045287,-0.058466,-0.071496,-0.086592,-0.1051,-0.128184,-0.155738,-0.187782,-0.224744,-0.266259,3
0.660007,0.646239,0.63194,0.61435,0.592918,0.566431,0.534777,0.499198,0.458859,0.414018,0.366883,0.317272,0.266788,0.216579,0.169368,0.124788,0.083825,0.048701,0.016471,-0.011381,-0.034874,-0.054154,-0.070989,-0.086804,-0.101289,-0.117433,-0.137174,-0.160764,-0.189308,-0.22265,-0.261118,3
0.659563,0.646169,0.632115,0.613889,0.590996,0.564664,0.535691,0.501599,0.462732,0.418483,0.372742,0.324412,0.274553,0.225706,0.17917,0.135203,0.094848,0.05762,0.024924,-0.007032,-0.035999,-0.06068,-0.079152,-0.092655,-0.104938,-0.118868,-0.137082,-0.159555,-0.186703,-0.219045,-0.25625,3
0.666373,0.651679,0.636941,0.61861,0.595711,0.568735,0.537497,0.501546,0.460581,0.415038,0.367601,0.317862,0.26792,0.219685,0.17371,0.13017,0.089318,0.050922,0.016643,-0.015527,-0.042463,-0.064459,-0.081334,-0.095746,-0.109292,-0.125082,-0.144812,-0.168697,-0.197401,-0.230965,-0.2694,3
0.644103,0.633246,0.621228,0.60621,0.585796,0.560917,0.530219,0.495572,0.455773,0.411887,0.364642,0.314573,0.263925,0.214055,0.166624,0.122228,0.080813,0.041816,0.006762,-0.023847,-0.049539,-0.069942,-0.085809,-0.098928,-0.110965,-0.125169,-0.142748,-0.163764,-0.189256,-0.219863,-0.25508,3
0.659552,0.646371,0.631987,0.613541,0.590374,0.561896,0.528578,0.489947,0.447548,0.401639,0.353561,0.303837,0.253987,0.206653,0.160733,0.117313,0.078298,0.042778,0.010755,-0.018207,-0.042732,-0.061811,-0.076752,-0.089891,-0.103291,-0.119476,-0.139628,-0.163854,-0.192567,-0.226316,-0.264694,3
0.649501,0.637056,0.622939,0.605885,0.584035,0.556744,0.524491,0.488313,0.445985,0.400846,0.35313,0.302665,0.252042,0.203504,0.157262,0.113597,0.074258,0.038475,0.007184,-0.019899,-0.04448,-0.064859,-0.080511,-0.09401,-0.106062,-0.119352,-0.136925,-0.15897,-0.186034,-0.218202,-0.254853,3
