@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute target {1,2}

@data
0.5243,0.526354,0.528327,0.529906,0.530523,0.529777,0.52784,0.524981,0.521369,0.517407,0.513423,0.509533,0.505572,0.501665,0.497759,0.493917,0.489955,0.485122,0.4793,0.472943,0.466182,0.458352,0.449233,0.439235,0.428407,0.416496,0.403686,0.390467,0.377094,0.363535,0.34898,0.333297,0.316904,0.299881,0.281553,0.261262,0.239339,0.21643,0.192658,0.167613,0.140766,0.111691,0.080491,0.048217,0.016331,-0.013891,-0.041843,-0.068262,-0.094036,-0.118736,-0.141146,-0.160769,-0.178616,-0.196155,-0.213959,-0.231343,-0.247292,-0.261604,-0.27466,-0.286975,-0.298864,-0.310431,-0.321893,-0.333362,-0.344578,-0.355295,-0.36558,-0.375442,-0.38483,-0.393385,-0.400731,-0.407124,-0.41286,-0.418172,-0.423277,-0.428406,-0.433528,-0.438493,-0.443221,-0.447856,-0.45252,-0.457184,-0.461921,-0.466749,-0.471624,-0.476726,-0.482146,-0.487845,-0.493796,-0.499864,-0.506041,-0.512344,-0.518708,2
0.524692,0.526882,0.529003,0.530704,0.531535,0.531105,0.529542,0.527151,0.524194,0.520986,0.517697,0.514398,0.510998,0.507591,0.504123,0.500591,0.496772,0.492063,0.486269,0.479904,0.473227,0.465591,0.456789,0.447369,0.437422,0.426701,0.415409,0.403872,0.392007,0.379485,0.36571,0.350649,0.334723,0.317909,0.299502,0.278974,0.256729,0.23357,0.209772,0.185047,0.158806,0.130423,0.099805,0.067915,0.036258,0.006121,-0.021991,-0.048811,-0.075221,-0.100666,-0.123776,-0.144068,-0.162466,-0.18049,-0.198625,-0.216131,-0.232081,-0.246313,-0.259286,-0.27151,-0.283289,-0.294751,-0.306034,-0.317203,-0.328203,-0.338997,-0.349611,-0.359972,-0.369905,-0.379039,-0.387057,-0.394097,-0.40046,-0.406437,-0.41223,-0.417956,-0.423559,-0.428918,-0.433979,-0.438816,-0.443523,-0.448127,-0.452718,-0.457368,-0.46211,-0.467064,-0.472313,-0.477847,-0.483646,-0.489624,-0.495745,-0.501999,-0.508341,2
0.513551,0.516442,0.518936,0.520637,0.521387,0.520773,0.518658,0.515041,0.510406,0.505449,0.500547,0.495819,0.491266,0.486932,0.482867,0.479086,0.475411,0.471723,0.467712,0.463173,0.457892,0.451447,0.443257,0.432737,0.419422,0.403722,0.386744,0.369376,0.35228,0.335967,0.320007,0.3034,0.28621,0.268855,0.250852,0.231576,0.211097,0.189584,0.166867,0.142613,0.116611,0.089094,0.06086,0.033028,0.006193,-0.019493,-0.04384,-0.067083,-0.089168,-0.109181,-0.126581,-0.141933,-0.156537,-0.171455,-0.186942,-0.202583,-0.217798,-0.2323,-0.246092,-0.25927,-0.272092,-0.284858,-0.297689,-0.310397,-0.32256,-0.333667,-0.343352,-0.351728,-0.359044,-0.365431,-0.370757,-0.374967,-0.378427,-0.381605,-0.384872,-0.388421,-0.392312,-0.396596,-0.401249,-0.406325,-0.411811,-0.417709,-0.423941,-0.430421,-0.43709,-0.443907,-0.450909,-0.458117,-0.465488,-0.472973,-0.480502,-0.488033,-0.495584,2
0.524935,0.527725,0.53045,0.532775,0.534173,0.534423,0.533791,0.532586,0.530796,0.528609,0.526211,0.523688,0.520822,0.517779,0.514429,0.510857,0.507068,0.502345,0.496771,0.490826,0.484629,0.477631,0.469779,0.461645,0.453434,0.444772,0.435663,0.426375,0.416428,0.405073,0.391221,0.375101,0.357629,0.339046,0.318824,0.296498,0.272733,0.248642,0.224813,0.20111,0.176905,0.151405,0.124187,0.095639,0.066845,0.038797,0.011812,-0.01489,-0.041853,-0.067827,-0.09152,-0.112419,-0.131624,-0.150674,-0.170233,-0.189717,-0.207584,-0.223115,-0.23653,-0.248509,-0.259537,-0.269693,-0.279198,-0.288479,-0.297601,-0.306547,-0.315444,-0.324142,-0.332192,-0.339107,-0.344613,-0.349191,-0.353321,-0.357306,-0.361348,-0.365754,-0.370518,-0.375562,-0.380852,-0.386568,-0.392766,-0.399302,-0.406235,-0.413559,-0.421209,-0.42938,-0.438054,-0.447061,-0.456306,-0.465568,-0.474824,-0.484121,-0.493347,2
0.532821,0.535423,0.537968,0.540215,0.541643,0.542009,0.541486,0.540327,0.53848,0.536164,0.53361,0.530948,0.527955,0.524831,0.521503,0.518157,0.514791,0.510564,0.505603,0.500304,0.494643,0.488133,0.480744,0.472886,0.464691,0.455814,0.446354,0.43671,0.426485,0.414961,0.401043,0.384953,0.367346,0.348215,0.327,0.303251,0.277623,0.251349,0.225313,0.199832,0.174659,0.148899,0.121886,0.09391,0.065834,0.038316,0.011515,-0.015194,-0.042074,-0.067838,-0.091255,-0.11173,-0.130322,-0.148491,-0.16685,-0.185075,-0.20193,-0.216965,-0.230288,-0.242426,-0.253687,-0.263979,-0.27341,-0.282417,-0.291054,-0.299283,-0.30731,-0.315121,-0.322348,-0.328582,-0.333625,-0.338033,-0.3423,-0.346689,-0.351349,-0.356605,-0.362468,-0.368914,-0.375891,-0.383585,-0.391969,-0.400779,-0.409963,-0.419436,-0.429053,-0.438994,-0.449245,-0.459598,-0.469964,-0.480124,-0.490076,-0.499905,-0.509491,2
0.531627,0.534024,0.536404,0.538492,0.539725,0.539821,0.538982,0.53747,0.535307,0.532724,0.529942,0.52705,0.523888,0.520632,0.517192,0.513704,0.510054,0.50541,0.49983,0.493849,0.487588,0.480454,0.472372,0.463989,0.455482,0.446412,0.436811,0.426995,0.41663,0.40516,0.391609,0.376139,0.359445,0.34158,0.321884,0.299831,0.275995,0.251434,0.226759,0.201954,0.176556,0.149778,0.121151,0.091199,0.061159,0.032032,0.004175,-0.023053,-0.050289,-0.076651,-0.100747,-0.121923,-0.141226,-0.160122,-0.179199,-0.197988,-0.215189,-0.230384,-0.243807,-0.256006,-0.267347,-0.277845,-0.287663,-0.297189,-0.306452,-0.315409,-0.324271,-0.333016,-0.341288,-0.348623,-0.354718,-0.359984,-0.36481,-0.36945,-0.374116,-0.379129,-0.384507,-0.390178,-0.39607,-0.402359,-0.409053,-0.415969,-0.423142,-0.430562,-0.438138,-0.446073,-0.454396,-0.462943,-0.47166,-0.480364,-0.489037,-0.497727,-0.506339,2
0.527292,0.530175,0.532984,0.535435,0.536858,0.537099,0.536419,0.535047,0.533027,0.530614,0.528008,0.525364,0.522436,0.519362,0.51607,0.512742,0.509415,0.50519,0.500208,0.494888,0.489245,0.48274,0.475295,0.467321,0.458915,0.44973,0.439911,0.429901,0.419298,0.407402,0.393013,0.376374,0.358362,0.339169,0.318291,0.29526,0.27075,0.245867,0.221286,0.196958,0.172379,0.146848,0.11999,0.092245,0.06448,0.037414,0.011107,-0.01516,-0.04158,-0.066831,-0.089456,-0.10905,-0.126967,-0.144922,-0.163377,-0.181761,-0.198724,-0.213693,-0.226853,-0.238766,-0.249846,-0.260017,-0.26939,-0.278374,-0.286967,-0.2951,-0.302958,-0.310443,-0.317141,-0.322607,-0.326607,-0.329738,-0.33251,-0.335206,-0.338079,-0.341574,-0.345728,-0.350514,-0.355884,-0.362033,-0.368962,-0.376469,-0.384598,-0.393288,-0.402374,-0.412025,-0.422193,-0.432611,-0.44316,-0.453584,-0.463831,-0.473984,-0.483945,2
0.551891,0.553244,0.554301,0.554771,0.554348,0.552699,0.55001,0.546695,0.542978,0.539028,0.53498,0.530874,0.526649,0.52238,0.518026,0.513549,0.508773,0.503338,0.496948,0.489858,0.48217,0.473304,0.462814,0.45063,0.436982,0.422663,0.408317,0.394167,0.379951,0.365276,0.349508,0.332461,0.314554,0.295832,0.27569,0.253612,0.230044,0.205805,0.181278,0.156334,0.130451,0.103018,0.074014,0.044254,0.014835,-0.013416,-0.040236,-0.066171,-0.091736,-0.116012,-0.137583,-0.156385,-0.173783,-0.191183,-0.208989,-0.226484,-0.242691,-0.257315,-0.270551,-0.282773,-0.294291,-0.305267,-0.315752,-0.325832,-0.335447,-0.344546,-0.353057,-0.360918,-0.367947,-0.373919,-0.378667,-0.382355,-0.385485,-0.388523,-0.391782,-0.39544,-0.399485,-0.403914,-0.408764,-0.414198,-0.420234,-0.426836,-0.433981,-0.441598,-0.449627,-0.45806,-0.466832,-0.475821,-0.484919,-0.494011,-0.503034,-0.511962,-0.520728,2
0.539271,0.540543,0.541659,0.54225,0.541983,0.540526,0.538022,0.534845,0.531281,0.527529,0.523677,0.519769,0.515804,0.511837,0.507801,0.503649,0.499109,0.493771,0.487357,0.480258,0.472666,0.463926,0.453652,0.442041,0.429353,0.416071,0.402655,0.389283,0.375774,0.361829,0.346908,0.330848,0.314037,0.296471,0.277453,0.25646,0.233882,0.210448,0.18646,0.161644,0.135403,0.107157,0.076906,0.045595,0.014539,-0.015053,-0.04278,-0.069303,-0.095369,-0.120423,-0.142964,-0.162729,-0.18098,-0.199091,-0.217321,-0.234906,-0.25098,-0.26538,-0.27841,-0.290521,-0.302108,-0.313324,-0.324274,-0.335037,-0.345581,-0.355893,-0.365912,-0.375551,-0.384648,-0.392906,-0.400043,-0.406113,-0.411492,-0.416582,-0.421616,-0.426693,-0.431757,-0.436719,-0.441572,-0.446407,-0.451286,-0.456242,-0.461313,-0.466542,-0.471968,-0.477631,-0.483567,-0.489771,-0.496198,-0.502775,-0.509469,-0.516256,-0.52308,2
0.546045,0.548498,0.550763,0.552454,0.553163,0.552589,0.550797,0.548106,0.544859,0.541331,0.537704,0.534074,0.530332,0.526586,0.522801,0.518979,0.514934,0.510138,0.504428,0.498128,0.491343,0.483549,0.474471,0.464371,0.453289,0.441139,0.428305,0.415243,0.401965,0.388203,0.373233,0.356912,0.339765,0.321927,0.302836,0.281957,0.259654,0.23666,0.213211,0.189003,0.163472,0.136078,0.106842,0.076562,0.046457,0.017548,-0.009813,-0.036206,-0.062236,-0.08713,-0.109633,-0.129402,-0.147611,-0.165824,-0.184489,-0.202848,-0.219767,-0.234903,-0.248504,-0.261033,-0.27285,-0.284077,-0.294833,-0.305235,-0.315182,-0.324515,-0.333153,-0.341091,-0.348186,-0.354175,-0.358844,-0.362456,-0.365506,-0.368448,-0.371642,-0.375364,-0.379616,-0.384356,-0.389543,-0.395296,-0.401628,-0.408469,-0.415824,-0.423638,-0.431854,-0.440532,-0.449612,-0.458976,-0.46852,-0.478078,-0.487581,-0.49702,-0.506324,2
0.54439,0.547699,0.550724,0.553195,0.554753,0.555129,0.554356,0.552707,0.550545,0.548121,0.545451,0.542577,0.539493,0.536263,0.532855,0.529314,0.525441,0.52083,0.515331,0.509232,0.502781,0.495588,0.487554,0.479137,0.470377,0.461075,0.451474,0.441722,0.431415,0.419863,0.40631,0.390872,0.374351,0.356956,0.33822,0.31775,0.296019,0.273917,0.251919,0.229842,0.207129,0.182991,0.157023,0.129858,0.102578,0.075939,0.05031,0.024973,-0.000805,-0.025703,-0.048121,-0.067751,-0.085792,-0.103968,-0.122603,-0.1411,-0.158185,-0.173233,-0.186352,-0.198045,-0.208709,-0.218452,-0.227234,-0.23523,-0.242581,-0.249329,-0.255331,-0.260442,-0.264308,-0.266734,-0.267637,-0.2674,-0.26678,-0.266497,-0.267096,-0.268933,-0.272023,-0.276481,-0.282326,-0.289721,-0.298528,-0.308596,-0.319887,-0.332286,-0.345637,-0.359822,-0.374599,-0.389693,-0.404839,-0.41979,-0.434395,-0.44858,-0.462279,2
0.537596,0.539876,0.542046,0.543839,0.544795,0.544581,0.543243,0.541097,0.538437,0.535521,0.532451,0.52928,0.525972,0.52261,0.519123,0.515543,0.511629,0.506771,0.500827,0.494292,0.48747,0.479826,0.471209,0.462234,0.453071,0.443413,0.433353,0.423045,0.412274,0.400619,0.387342,0.372536,0.356824,0.340223,0.322062,0.301842,0.279958,0.257239,0.234054,0.210081,0.184668,0.157083,0.127108,0.095561,0.063931,0.033579,0.005066,-0.022332,-0.049597,-0.076179,-0.100409,-0.121648,-0.141015,-0.160184,-0.179458,-0.19805,-0.214911,-0.229768,-0.242999,-0.255143,-0.266621,-0.277524,-0.287958,-0.298121,-0.30802,-0.317663,-0.327064,-0.336142,-0.344633,-0.352152,-0.358405,-0.363619,-0.368246,-0.372689,-0.377215,-0.382012,-0.387057,-0.392281,-0.397626,-0.40319,-0.409034,-0.415129,-0.42154,-0.428292,-0.435366,-0.442841,-0.450726,-0.458934,-0.467365,-0.475881,-0.484433,-0.492996,-0.501503,2
0.549918,0.552522,0.555029,0.557149,0.558224,0.558012,0.556685,0.554619,0.551851,0.548677,0.545377,0.542075,0.538575,0.535,0.531277,0.52759,0.523821,0.519093,0.513473,0.507371,0.500874,0.493427,0.48494,0.475883,0.466482,0.456344,0.445491,0.434388,0.422953,0.410855,0.396918,0.381224,0.364566,0.347002,0.328018,0.307046,0.2846,0.261607,0.238513,0.215045,0.190569,0.164402,0.136343,0.107118,0.077897,0.049514,0.022434,-0.004008,-0.030644,-0.056304,-0.079467,-0.099768,-0.118276,-0.136741,-0.155822,-0.17473,-0.192114,-0.207421,-0.220863,-0.233075,-0.24447,-0.254936,-0.264582,-0.273786,-0.282409,-0.290286,-0.297485,-0.303999,-0.309589,-0.313884,-0.316591,-0.318366,-0.319866,-0.321492,-0.323545,-0.326483,-0.330391,-0.335224,-0.340876,-0.347528,-0.355224,-0.36373,-0.373077,-0.383183,-0.393815,-0.405109,-0.417005,-0.429206,-0.441565,-0.453779,-0.465784,-0.477632,-0.489192,2
0.53766,0.53955,0.541434,0.542972,0.543569,0.542925,0.541107,0.53843,0.535074,0.531374,0.527584,0.523822,0.519948,0.516086,0.512138,0.508218,0.504146,0.499139,0.493207,0.486787,0.479974,0.472132,0.463077,0.453239,0.442772,0.431387,0.41919,0.406635,0.393856,0.38075,0.366383,0.350715,0.334292,0.3171,0.298483,0.277835,0.255572,0.232406,0.208614,0.183916,0.157737,0.129482,0.099123,0.067596,0.036231,0.006151,-0.022152,-0.049366,-0.07626,-0.102086,-0.125602,-0.146301,-0.165224,-0.18392,-0.202853,-0.221345,-0.23825,-0.253288,-0.26681,-0.279362,-0.291372,-0.302817,-0.313854,-0.324759,-0.335325,-0.34535,-0.35496,-0.364208,-0.372942,-0.380763,-0.387303,-0.392926,-0.398001,-0.402785,-0.40745,-0.412263,-0.417259,-0.422298,-0.427294,-0.432355,-0.437595,-0.442939,-0.448453,-0.454163,-0.459973,-0.466084,-0.472593,-0.479391,-0.486452,-0.493602,-0.500812,-0.50814,-0.515499,2
0.523281,0.525343,0.527541,0.529444,0.530102,0.529387,0.527638,0.52523,0.522044,0.518408,0.514817,0.511461,0.507923,0.504399,0.500797,0.497398,0.494117,0.489696,0.484408,0.47875,0.472562,0.465092,0.456213,0.44635,0.43583,0.424385,0.411975,0.39931,0.386621,0.373811,0.35936,0.343263,0.326272,0.308456,0.289192,0.267738,0.244692,0.220896,0.196653,0.171727,0.145496,0.117402,0.087451,0.05646,0.025851,-0.003446,-0.031111,-0.057789,-0.084033,-0.108653,-0.130995,-0.150524,-0.168177,-0.185638,-0.203693,-0.221711,-0.238339,-0.253183,-0.266422,-0.278731,-0.290627,-0.301811,-0.312589,-0.323544,-0.334202,-0.344128,-0.353695,-0.363029,-0.37193,-0.379792,-0.386093,-0.391591,-0.396665,-0.401343,-0.405638,-0.409996,-0.414555,-0.419083,-0.42349,-0.428022,-0.432935,-0.43799,-0.443254,-0.448712,-0.454144,-0.45995,-0.46627,-0.472882,-0.479799,-0.486726,-0.493674,-0.500821,-0.508001,2
0.526811,0.529188,0.531433,0.533226,0.534033,0.533609,0.532129,0.529978,0.527313,0.524362,0.521353,0.518357,0.51522,0.512079,0.508865,0.505655,0.502331,0.498241,0.493347,0.487958,0.482104,0.475244,0.467152,0.458095,0.448158,0.437307,0.425888,0.414377,0.402619,0.390195,0.376127,0.36031,0.343458,0.325704,0.306417,0.285094,0.262377,0.239139,0.215844,0.192355,0.16806,0.142316,0.11493,0.086497,0.05818,0.030666,0.004062,-0.022231,-0.048466,-0.073184,-0.095416,-0.114881,-0.13273,-0.15055,-0.168974,-0.187387,-0.204477,-0.219719,-0.233302,-0.245734,-0.257452,-0.268481,-0.279039,-0.289471,-0.29967,-0.309542,-0.319138,-0.328293,-0.33672,-0.34402,-0.349867,-0.354667,-0.358913,-0.362922,-0.366904,-0.371171,-0.375787,-0.380661,-0.385753,-0.391182,-0.396991,-0.403078,-0.409497,-0.416234,-0.423226,-0.430658,-0.438561,-0.44679,-0.455265,-0.463793,-0.472344,-0.48098,-0.489598,2
0.53103,0.532916,0.53468,0.535975,0.536302,0.535358,0.533231,0.530207,0.526556,0.522615,0.518638,0.514734,0.510782,0.506847,0.502908,0.499029,0.494992,0.490209,0.484568,0.47837,0.471684,0.463932,0.45479,0.444434,0.4329,0.420141,0.406533,0.392617,0.378583,0.364392,0.349263,0.332907,0.315782,0.29801,0.278974,0.258113,0.235794,0.212661,0.188922,0.164267,0.138171,0.110234,0.080553,0.049979,0.019809,-0.009066,-0.036259,-0.062349,-0.087974,-0.112185,-0.134071,-0.153353,-0.171062,-0.188693,-0.206691,-0.224393,-0.240749,-0.255442,-0.268739,-0.281143,-0.29305,-0.304539,-0.315781,-0.326992,-0.337948,-0.348393,-0.358328,-0.367763,-0.376599,-0.384537,-0.391256,-0.396986,-0.402096,-0.406865,-0.411493,-0.416205,-0.421009,-0.425787,-0.430504,-0.435276,-0.44022,-0.4453,-0.450538,-0.455939,-0.46146,-0.467241,-0.473353,-0.479744,-0.486382,-0.493133,-0.499969,-0.506923,-0.513922,2
0.526652,0.529063,0.531407,0.533416,0.534562,0.534579,0.533576,0.531885,0.529706,0.527235,0.524602,0.521895,0.519012,0.516085,0.513015,0.509906,0.506561,0.502276,0.497086,0.491438,0.485499,0.478704,0.470947,0.46281,0.454445,0.445513,0.436201,0.426806,0.416936,0.405983,0.392995,0.378123,0.362124,0.345028,0.3262,0.305147,0.282488,0.259267,0.236048,0.212696,0.188609,0.162962,0.13534,0.106296,0.07701,0.04838,0.020841,-0.006235,-0.033558,-0.059834,-0.083557,-0.104268,-0.123153,-0.141856,-0.160926,-0.179736,-0.197013,-0.212273,-0.225744,-0.238021,-0.249592,-0.260418,-0.270714,-0.280846,-0.29081,-0.300643,-0.310468,-0.32014,-0.329259,-0.337313,-0.343946,-0.349555,-0.354576,-0.359311,-0.363982,-0.368855,-0.37396,-0.379197,-0.384533,-0.390096,-0.39595,-0.401984,-0.408279,-0.414881,-0.421726,-0.428999,-0.436747,-0.444816,-0.453124,-0.461509,-0.469944,-0.478459,-0.486966,2
0.526035,0.527846,0.529654,0.531172,0.531859,0.531379,0.52985,0.527609,0.524853,0.521822,0.518666,0.51546,0.512118,0.50875,0.505249,0.501656,0.497735,0.492808,0.486841,0.480346,0.473559,0.465923,0.457298,0.448278,0.439094,0.429404,0.419218,0.408768,0.397875,0.386161,0.372798,0.357877,0.341997,0.325154,0.306691,0.286079,0.263767,0.240626,0.217056,0.192745,0.167068,0.139327,0.109283,0.077808,0.046414,0.016279,-0.01204,-0.039248,-0.066308,-0.092494,-0.116392,-0.137431,-0.156522,-0.175204,-0.194048,-0.212342,-0.22896,-0.243568,-0.256562,-0.268587,-0.28007,-0.291023,-0.301604,-0.312079,-0.322438,-0.332641,-0.342782,-0.35281,-0.362453,-0.371241,-0.378776,-0.385321,-0.391226,-0.396782,-0.402162,-0.407534,-0.412893,-0.418117,-0.423142,-0.428068,-0.433006,-0.437933,-0.442952,-0.44814,-0.453463,-0.4591,-0.465143,-0.471492,-0.478118,-0.484887,-0.491772,-0.498803,-0.505885,2
0.529329,0.53182,0.534228,0.536186,0.537342,0.537391,0.536387,0.534552,0.532238,0.529704,0.526957,0.524057,0.521021,0.517901,0.514689,0.511354,0.507681,0.503276,0.497911,0.492009,0.485813,0.478825,0.470859,0.462347,0.45334,0.443666,0.433647,0.423489,0.41279,0.400938,0.387317,0.371933,0.35537,0.337767,0.318554,0.297278,0.274448,0.251014,0.227503,0.203797,0.179318,0.153297,0.125345,0.095954,0.066324,0.037509,0.009751,-0.017573,-0.044866,-0.071119,-0.094873,-0.115806,-0.135063,-0.154051,-0.173425,-0.192438,-0.209846,-0.225279,-0.23906,-0.251673,-0.2635,-0.274719,-0.285422,-0.295774,-0.305911,-0.315956,-0.325911,-0.335585,-0.344622,-0.352659,-0.3594,-0.365002,-0.369907,-0.374499,-0.37905,-0.383694,-0.388423,-0.39322,-0.398131,-0.403287,-0.408693,-0.414319,-0.420198,-0.426345,-0.432799,-0.439622,-0.446806,-0.454289,-0.461995,-0.469838,-0.477763,-0.485763,-0.493777,2
0.524894,0.527707,0.530289,0.532334,0.533631,0.533891,0.533186,0.531674,0.529746,0.52768,0.525436,0.522974,0.520297,0.517491,0.514517,0.511369,0.507819,0.50363,0.498632,0.493083,0.487131,0.480413,0.4728,0.464613,0.455902,0.446472,0.436737,0.426978,0.416599,0.404776,0.390832,0.374797,0.357468,0.339116,0.319242,0.297429,0.274309,0.250868,0.227638,0.20462,0.18126,0.156744,0.130683,0.103476,0.07594,0.048741,0.02212,-0.004482,-0.031324,-0.057021,-0.080224,-0.100713,-0.119761,-0.138834,-0.158551,-0.178127,-0.196314,-0.212417,-0.226466,-0.239086,-0.250744,-0.261596,-0.271739,-0.281505,-0.291159,-0.300864,-0.310525,-0.319855,-0.328391,-0.335764,-0.341765,-0.346557,-0.350639,-0.354506,-0.358476,-0.362683,-0.367103,-0.371781,-0.37673,-0.38204,-0.387703,-0.393701,-0.400069,-0.406793,-0.41392,-0.421522,-0.42958,-0.437992,-0.446615,-0.455369,-0.464199,-0.473071,-0.481935,2
0.530684,0.533488,0.535939,0.53774,0.538766,0.538664,0.537446,0.535321,0.53275,0.530035,0.527184,0.524194,0.521095,0.517897,0.514585,0.511185,0.507454,0.503185,0.498193,0.492666,0.486638,0.479741,0.471767,0.462847,0.452885,0.441838,0.430307,0.418708,0.4068,0.394132,0.38016,0.364588,0.347993,0.330627,0.31196,0.29149,0.269697,0.247319,0.224648,0.201626,0.177813,0.152649,0.126083,0.098703,0.071198,0.044195,0.018124,-0.00762,-0.033422,-0.05807,-0.080516,-0.100673,-0.119776,-0.138972,-0.158633,-0.178148,-0.196314,-0.212476,-0.226662,-0.239359,-0.25095,-0.261712,-0.271811,-0.281489,-0.290907,-0.300104,-0.308857,-0.31697,-0.324175,-0.33026,-0.335059,-0.338721,-0.341766,-0.344758,-0.348125,-0.352059,-0.35646,-0.361323,-0.366583,-0.372295,-0.378388,-0.384851,-0.391689,-0.398896,-0.406533,-0.414638,-0.423201,-0.432168,-0.441412,-0.45081,-0.460292,-0.469843,-0.479434,2
0.546368,0.548902,0.551071,0.552557,0.553237,0.552813,0.551319,0.548888,0.545973,0.542901,0.539678,0.536243,0.53266,0.52901,0.525277,0.521461,0.517264,0.512514,0.507009,0.500927,0.494378,0.487001,0.478574,0.469267,0.458981,0.447627,0.435858,0.424009,0.411725,0.398466,0.383722,0.367319,0.349879,0.331633,0.312076,0.290833,0.268389,0.245489,0.222459,0.199201,0.175221,0.149939,0.123258,0.095739,0.068046,0.040855,0.014393,-0.011887,-0.038253,-0.06393,-0.08701,-0.107206,-0.126257,-0.145746,-0.165734,-0.185496,-0.203952,-0.220471,-0.235062,-0.248065,-0.25996,-0.271095,-0.281509,-0.291295,-0.300676,-0.309778,-0.3183,-0.326043,-0.332703,-0.338128,-0.342264,-0.345189,-0.347486,-0.349798,-0.352591,-0.356014,-0.359937,-0.36446,-0.369595,-0.375406,-0.38179,-0.388758,-0.396301,-0.404368,-0.412995,-0.422165,-0.431809,-0.441828,-0.452044,-0.462361,-0.472698,-0.482968,-0.493132,2
0.543295,0.545576,0.547485,0.548679,0.549082,0.548329,0.546314,0.543138,0.53932,0.535308,0.531214,0.527052,0.522853,0.518632,0.514373,0.510158,0.505738,0.500934,0.495489,0.489455,0.482844,0.475242,0.466275,0.455807,0.443599,0.429756,0.415166,0.400389,0.385517,0.370482,0.354837,0.338129,0.320701,0.302643,0.283372,0.262412,0.240112,0.217086,0.193546,0.169314,0.143982,0.117277,0.089512,0.061508,0.03388,0.007033,-0.018728,-0.043878,-0.068649,-0.092273,-0.113573,-0.132577,-0.150754,-0.16933,-0.18844,-0.207422,-0.225283,-0.241431,-0.255869,-0.268912,-0.280909,-0.29222,-0.302958,-0.313194,-0.322921,-0.332003,-0.340125,-0.347251,-0.353302,-0.358261,-0.362064,-0.364757,-0.366848,-0.368938,-0.371527,-0.374841,-0.378752,-0.383262,-0.388278,-0.393842,-0.39985,-0.4063,-0.413169,-0.420399,-0.428026,-0.436069,-0.444509,-0.453312,-0.462354,-0.471531,-0.480799,-0.490107,-0.499451,2
0.530481,0.533147,0.535519,0.537282,0.538178,0.537878,0.536472,0.534193,0.531318,0.528175,0.524924,0.521628,0.518209,0.51467,0.510997,0.507234,0.503162,0.498486,0.493005,0.486904,0.480356,0.472899,0.464279,0.454681,0.443893,0.431879,0.419313,0.406616,0.393555,0.379621,0.364206,0.347072,0.328758,0.309555,0.288984,0.266592,0.242925,0.218952,0.195069,0.170943,0.146034,0.119853,0.092212,0.063793,0.035552,0.008214,-0.01815,-0.044119,-0.069809,-0.094284,-0.11612,-0.135201,-0.153032,-0.171135,-0.18992,-0.208623,-0.226048,-0.241671,-0.255617,-0.268369,-0.280242,-0.291473,-0.302199,-0.312591,-0.322713,-0.332556,-0.341988,-0.35075,-0.358561,-0.365193,-0.370481,-0.374566,-0.377933,-0.381079,-0.384386,-0.38804,-0.391969,-0.396186,-0.400706,-0.405617,-0.410883,-0.41651,-0.422515,-0.428867,-0.435617,-0.442812,-0.450432,-0.458411,-0.466613,-0.474929,-0.483285,-0.49166,-0.500004,1
