@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute target {1,2}

@data
-1.09201,1.23471,0.37389,-0.802494,5.723318,11.41656,9.258355,13.253411,15.909978,9.006401,4.922038,5.856481,4.974021,1.604437,-1.448081,-1.149216,-1.039215,-0.740888,-0.853492,-0.682161,-1.308409,-0.630508,0.033896,0.252916,0.075463,-0.344291,-0.007698,0.222485,-0.311062,-1.613304,-3.570974,-3.933082,-4.254147,-4.371066,-4.531418,-4.385662,-4.540305,-4.730244,-4.601318,-4.347872,-4.426985,-4.197208,-3.769906,-3.594757,-4.031514,-4.384102,-4.424969,2
-0.922007,1.385926,0.64431,-0.497682,5.850335,11.405389,9.20252,13.273109,15.878441,9.135953,5.041667,5.904082,4.986565,1.617792,-1.578753,-1.320741,-1.255042,-0.88756,-0.916632,-0.749663,-1.391868,-0.789092,-0.139754,0.04102,-0.096142,-0.490306,-0.162375,0.177822,-0.37784,-1.609286,-3.494789,-3.832552,-4.173289,-4.228844,-4.470578,-4.482157,-4.696942,-4.748653,-4.612951,-4.301053,-4.348749,-4.172196,-3.851364,-3.743971,-3.962019,-4.113758,-4.126322,2
-1.219142,0.556298,-0.139426,-0.691603,4.916895,9.548585,9.550379,13.569729,15.769851,10.189201,6.006251,5.849648,4.42213,1.837506,-1.158553,-0.800077,-0.713153,-0.16927,-0.391954,-0.426002,-1.071984,-0.442453,0.155329,0.397472,0.116238,-0.350593,-0.071623,0.18439,-0.393386,-1.787286,-3.766975,-4.195079,-4.565628,-4.670736,-4.883764,-4.872426,-5.085572,-5.0664,-4.760211,-4.384958,-4.365682,-3.924628,-3.26654,-3.144855,-3.7843,-4.226123,-4.27952,2
-1.160557,0.944888,0.25648,-0.698101,5.390213,10.720066,9.341042,13.343843,15.831715,9.520369,5.429059,5.930522,4.786409,1.675126,-1.456051,-1.076671,-0.913019,-0.477065,-0.65135,-0.58436,-1.240294,-0.56792,0.068968,0.2906,0.071088,-0.358602,-0.011445,0.248577,-0.358092,-1.697219,-3.647348,-4.011239,-4.315902,-4.415388,-4.615799,-4.581607,-4.774617,-4.984939,-4.779373,-4.383085,-4.382893,-4.081683,-3.530248,-3.420944,-3.954467,-4.336013,-4.382677,2
-0.960186,1.298083,0.490742,-0.579161,5.898359,11.294544,9.306491,13.384213,15.739657,9.120804,5.081261,5.868663,4.880314,1.600804,-1.50123,-1.191513,-1.086176,-0.696681,-0.776824,-0.646996,-1.302796,-0.709837,-0.07749,0.076377,-0.073234,-0.501727,-0.226029,0.110385,-0.425523,-1.705904,-3.596612,-4.017879,-4.380403,-4.463954,-4.703331,-4.743302,-5.050662,-4.999019,-4.583152,-4.239655,-4.261545,-3.971803,-3.509168,-3.402421,-3.75544,-3.994762,-4.016282,2
-1.33473,0.671313,-0.066793,-0.814235,5.08581,10.133676,9.403078,13.360289,15.825205,9.793414,5.590942,5.868192,4.619636,1.798118,-1.142411,-0.724215,-0.535147,-0.057837,-0.362569,-0.381536,-1.049235,-0.410169,0.189169,0.407908,0.14547,-0.344192,-0.072912,0.182684,-0.383758,-1.7965,-3.886799,-4.300395,-4.66618,-4.726303,-4.92484,-4.837721,-5.050581,-5.008703,-4.75116,-4.476901,-4.469836,-3.911131,-3.093566,-2.909965,-3.736211,-4.385416,-4.462956,2
-0.853745,1.378827,0.552637,-0.526882,5.888235,11.285176,9.257542,13.293463,15.715974,9.088849,5.08504,5.890285,4.940937,1.646582,-1.432511,-1.145765,-1.064151,-0.702338,-0.740737,-0.628136,-1.274973,-0.704051,-0.086712,0.074802,-0.062695,-0.483889,-0.209893,0.130071,-0.367861,-1.637058,-3.55491,-3.962666,-4.311953,-4.419009,-4.698217,-4.738363,-4.939162,-5.023561,-4.742139,-4.374929,-4.369925,-4.07697,-3.642212,-3.496828,-3.823002,-4.053671,-4.079507,2
-1.620455,-0.891664,-1.299609,-0.760474,2.904031,5.733897,9.940891,13.741571,15.422668,12.536392,7.790214,5.723165,3.259146,2.263547,-0.603898,-0.377915,-0.43786,0.433773,0.179857,-0.097847,-0.687168,-0.072616,0.420358,0.927445,0.47608,-0.081197,0.244887,0.405771,-0.268946,-1.756138,-3.814004,-4.278479,-4.676511,-4.757003,-4.939974,-4.872879,-5.041407,-4.876073,-4.462798,-4.392953,-4.431724,-3.947537,-3.165015,-3.068803,-3.864074,-4.391308,-4.467365,2
-1.230924,0.960773,0.210353,-0.709751,5.430696,10.764175,9.36436,13.382517,15.896541,9.488298,5.38247,5.926459,4.799569,1.633022,-1.486734,-1.102461,-0.944461,-0.496458,-0.670318,-0.586832,-1.249943,-0.592133,0.049462,0.26333,0.044888,-0.389683,-0.030807,0.20802,-0.379149,-1.750334,-3.673417,-4.034281,-4.342824,-4.417573,-4.638742,-4.525924,-4.691393,-4.683433,-4.573884,-4.315703,-4.339275,-4.119505,-3.564201,-3.481923,-3.997192,-4.365034,-4.420645,2
-1.218869,-1.381276,-1.778975,-0.495783,1.885592,3.273436,9.908312,13.374695,14.935905,14.182444,8.968199,5.564742,2.57167,2.447342,-0.39898,-0.642762,-1.063722,0.067541,0.348209,0.091112,-0.476035,-0.107974,0.38451,1.153703,0.712023,0.172546,0.616425,0.746034,0.10724,-1.213796,-3.261637,-3.781756,-4.185161,-4.320235,-4.492079,-4.408805,-4.730427,-5.140952,-5.000656,-4.450967,-4.376137,-4.199158,-3.900494,-3.801312,-4.138485,-4.257132,-4.288116,2
-3.149848,-2.704585,-2.84713,-1.62049,1.059411,3.131647,9.406157,13.039807,14.799778,13.458036,8.751575,5.646177,2.485626,2.056603,-0.424714,0.265394,0.797658,1.897924,1.058569,0.374499,-0.141852,0.595032,1.107634,1.93955,1.191607,0.788312,1.564618,0.869789,-0.410457,-2.258108,-4.37202,-4.52399,-4.676864,-4.72986,-4.422067,-3.349296,-3.202095,-4.057414,-4.519262,-4.700584,-4.499249,-3.597566,-2.186741,-2.591097,-4.877814,-6.095897,-6.326404,2
-3.249139,-2.89068,-3.025871,-1.801141,0.890284,3.022236,8.981341,12.33185,14.411875,12.726187,8.45569,5.536267,2.478099,1.837871,-0.314492,1.072187,2.225962,3.470369,2.007263,1.004099,0.359659,1.018581,1.494381,1.986623,1.044312,0.659328,1.247672,0.603739,-0.746224,-2.952718,-5.173533,-5.411436,-5.518195,-5.432129,-5.167298,-4.338811,-4.234138,-4.445058,-4.358279,-4.397593,-4.150344,-2.54167,-0.17753,-0.886311,-4.45572,-6.403136,-6.79443,2
-2.209863,-1.389118,-1.783015,-1.048899,2.599373,5.597618,9.827106,13.282601,15.257133,12.407691,8.022328,5.773533,3.173248,1.991565,-0.729112,-0.221906,0.096869,1.080109,0.581645,0.173522,-0.42116,0.198991,0.755512,1.331844,0.803432,0.370049,0.872846,0.615221,-0.325085,-2.039644,-4.158023,-4.426942,-4.597019,-4.564927,-4.538089,-4.021157,-4.200298,-4.801377,-4.850976,-4.673729,-4.612363,-3.905257,-2.738785,-2.919798,-4.538949,-5.470267,-5.62648,2
-2.12464,-1.838369,-2.071104,-0.943969,1.721049,3.616202,9.809982,13.41868,14.954719,13.680786,8.720587,5.633381,2.653518,2.265942,-0.387051,-0.161074,-0.118188,0.945317,0.65703,0.217835,-0.335384,0.189527,0.695915,1.408157,0.873372,0.386162,0.861451,0.661408,-0.239966,-1.825294,-3.906655,-4.296484,-4.580033,-4.616566,-4.559398,-4.108607,-4.280699,-4.79215,-4.738614,-4.548133,-4.473361,-3.888594,-2.967961,-3.106833,-4.342717,-4.996428,-5.122748,2
-2.343223,-2.07086,-2.306644,-1.046806,1.6128,3.600244,9.914281,13.325509,14.879234,13.380975,8.651808,5.582665,2.581711,2.178784,-0.404543,0.07308,0.323781,1.437282,0.889601,0.331128,-0.240283,0.379382,0.86304,1.517468,0.894992,0.404201,0.903553,0.6686,-0.27547,-2.017857,-4.145132,-4.499791,-4.741526,-4.734714,-4.70472,-4.240944,-4.345745,-4.680692,-4.695574,-4.52295,-4.456112,-3.702129,-2.458199,-2.647907,-4.337452,-5.302262,-5.472584,2
-2.211976,-2.244625,-2.288827,-1.69295,1.63892,4.546754,12.029561,14.956716,12.912895,12.869997,8.162978,6.034897,2.163864,1.720804,-1.435884,-0.502507,-0.102496,0.893492,0.284434,0.078315,-0.330598,0.453403,0.762503,1.579049,1.14982,0.282761,0.588885,0.540659,-0.328698,-1.867158,-3.840745,-4.162097,-4.424924,-4.454512,-4.473428,-4.009385,-4.104614,-4.448281,-4.454716,-4.316402,-4.274192,-3.644405,-2.560808,-2.755226,-4.279993,-5.14166,-5.299601,2
-2.197525,-2.052223,-2.334297,-1.45126,1.510417,4.376685,12.49177,15.519083,13.543065,11.102025,8.014797,5.68888,2.701742,2.314532,-1.47533,-0.349667,-0.100415,1.004578,0.358276,0.205774,-0.30656,0.450886,0.698387,1.41125,0.914192,0.200962,0.501697,0.541951,-0.332166,-1.849217,-3.871751,-4.255138,-4.536355,-4.549754,-4.604789,-4.278547,-4.388845,-4.613877,-4.54161,-4.338875,-4.310365,-3.62108,-2.577949,-2.675377,-4.067543,-4.869543,-5.000888,2
-1.290284,-1.527216,-1.609079,-1.401008,2.313837,5.679208,13.439734,15.936523,11.75494,12.443847,7.710371,6.189412,2.102141,1.668812,-1.962546,-1.335606,-1.349631,-0.471699,-0.572632,-0.339329,-0.689026,0.046676,0.222772,1.07186,1.0282,-0.095163,-0.104084,0.367358,-0.106582,-1.235517,-3.063639,-3.531138,-3.873585,-3.934997,-4.228357,-4.324163,-4.626453,-4.775906,-4.55414,-4.107843,-4.145537,-3.941779,-3.612945,-3.44018,-3.755865,-3.97652,-3.993243,2
-4.2025,-3.59758,-3.631529,-2.450995,0.189795,2.358101,8.93825,12.694571,14.461678,13.45753,8.746286,5.472698,2.161778,1.826991,-0.550465,0.249641,0.780868,1.789907,0.839951,0.238187,-0.157947,0.853106,1.3819,2.618989,1.777396,1.573366,2.771151,1.405741,-0.238767,-2.163764,-4.31439,-4.184039,-4.250801,-4.303402,-3.512579,-1.559791,-1.091068,-2.491742,-3.858176,-4.671117,-4.620319,-4.111342,-2.726109,-3.222245,-5.824604,-7.299929,-7.552679,2
-3.850242,-3.451005,-3.444053,-1.995087,0.408,2.484045,9.128214,12.162288,13.95313,12.826157,8.743295,5.555515,2.23708,1.807368,-0.312573,1.112686,2.236177,3.512311,1.939234,0.991288,0.368623,1.215406,1.739819,2.375053,1.3799,0.997421,1.690575,0.83261,-0.606806,-2.974858,-5.168606,-5.393424,-5.460203,-5.349254,-4.787634,-3.543728,-3.254917,-3.86513,-4.230043,-4.449467,-4.346191,-2.815766,-0.436261,-1.105431,-4.77091,-6.846396,-7.23821,2
-2.592787,-2.296552,-2.46993,-1.135604,1.524434,3.661374,10.054055,13.147252,14.706601,13.053269,8.633509,5.517107,2.385888,2.035869,-0.500944,0.255798,0.769429,1.96629,1.151427,0.463805,-0.132314,0.556366,1.018715,1.623293,0.955857,0.510671,1.029799,0.691047,-0.371942,-2.259461,-4.414321,-4.730538,-4.934402,-4.893608,-4.717271,-4.177988,-4.304338,-4.668299,-4.629861,-4.518615,-4.370572,-3.371489,-1.858142,-2.250923,-4.467991,-5.709334,-5.93463,2
-2.218051,-1.439611,-1.777748,-0.940407,2.574632,5.529214,10.074268,13.342977,15.125771,12.357345,8.121242,5.703538,3.00974,1.995513,-0.741265,-0.217826,0.070054,1.098923,0.612775,0.21488,-0.384396,0.224581,0.734793,1.30342,0.78547,0.365514,0.873429,0.618742,-0.329623,-2.042001,-4.163384,-4.449779,-4.642545,-4.621289,-4.546309,-4.026638,-4.223302,-4.690192,-4.754618,-4.654609,-4.610031,-3.901713,-2.733794,-2.934579,-4.565088,-5.493629,-5.634391,2
-2.35412,-1.916816,-2.109073,-1.037604,1.959088,4.364978,10.021066,13.281685,14.789668,12.983415,8.439211,5.558147,2.573,2.032518,-0.531342,0.095284,0.377388,1.500967,0.921556,0.433073,-0.148965,0.409931,0.894079,1.473577,0.853248,0.438154,0.923158,0.689389,-0.308579,-2.056107,-4.191952,-4.608113,-4.899198,-4.885202,-4.776549,-4.313341,-4.54345,-4.961761,-4.943759,-4.683116,-4.5107,-3.557784,-2.179535,-2.467252,-4.300169,-5.273353,-5.454741,2
-2.069025,-1.535376,-1.840985,-0.879986,2.400044,4.958562,10.276803,13.57034,15.023841,12.813051,8.313142,5.622616,2.71864,2.054026,-0.686129,-0.310843,-0.235768,0.869779,0.536757,0.167827,-0.418876,0.158351,0.619019,1.240089,0.695326,0.26269,0.798014,0.659074,-0.246249,-1.866243,-3.976767,-4.369222,-4.671927,-4.680368,-4.673983,-4.260194,-4.432352,-4.677055,-4.607033,-4.482594,-4.443577,-3.874375,-2.847435,-2.980248,-4.354314,-5.103893,-5.23317,2
-1.984015,-1.352129,-1.710957,-0.866258,2.384058,5.000931,9.740024,13.047411,15.141635,12.786436,8.570701,6.057867,3.218891,2.335981,-0.695776,-0.331628,-0.257375,0.953928,0.778732,0.382582,-0.318359,0.058936,0.537137,1.125173,0.76334,0.282051,0.567199,0.546405,-0.073511,-1.910055,-4.053318,-4.480201,-4.719763,-4.9335,-4.842665,-4.273602,-4.165241,-4.603942,-4.879194,-4.686614,-4.594472,-3.950403,-3.026855,-3.090015,-4.258285,-5.036146,-5.185137,2
-1.737567,-1.301175,-1.677758,-0.788994,2.15587,4.379981,9.644821,13.270941,15.303745,13.281066,8.610983,5.787163,3.0176,2.419191,-0.494556,-0.427442,-0.486597,0.619587,0.582617,0.1503,-0.459913,-0.043584,0.505988,1.141636,0.77835,0.278016,0.608073,0.625042,-0.055369,-1.695334,-3.774161,-4.225444,-4.504246,-4.65877,-4.563544,-4.203961,-4.338771,-4.891229,-5.032743,-4.609433,-4.580473,-4.006188,-3.317626,-3.389807,-4.266981,-4.770499,-4.858806,2
-1.890846,-1.664717,-1.947634,-0.832655,1.73711,3.607957,9.816988,13.259592,14.974151,13.690253,9.024549,5.825826,2.723297,2.462005,-0.464657,-0.34044,-0.456607,0.733587,0.639136,0.224715,-0.394412,0.030646,0.48061,1.19556,0.804526,0.332554,0.73418,0.706116,-0.029446,-1.690207,-3.791341,-4.224126,-4.519203,-4.576142,-4.517989,-4.132398,-4.281306,-4.722121,-4.844141,-4.595576,-4.499135,-3.992298,-3.227977,-3.297574,-4.300205,-4.844317,-4.925886,2
-1.889835,-1.209041,-1.604554,-0.870563,2.556072,5.189721,9.752534,13.384548,15.325209,12.901046,8.359906,5.915734,3.228031,2.266883,-0.742193,-0.56846,-0.652749,0.401897,0.37393,0.072725,-0.553118,-0.110098,0.417993,1.071734,0.750532,0.327074,0.677687,0.661836,-0.056055,-1.716223,-3.815643,-4.206121,-4.479852,-4.583653,-4.444821,-4.017057,-4.150639,-4.66474,-4.842148,-4.625239,-4.636029,-4.15481,-3.445605,-3.49701,-4.359775,-4.830412,-4.908649,2
-1.904895,-1.593693,-1.903987,-0.86446,1.888388,3.874077,9.865666,13.482158,15.128456,13.519952,8.783646,5.734067,2.817234,2.405244,-0.522547,-0.471396,-0.669137,0.469817,0.451127,0.1059,-0.48257,-0.023477,0.47315,1.229,0.836488,0.380448,0.826857,0.754512,-0.026596,-1.612462,-3.671831,-4.084733,-4.387905,-4.468142,-4.363829,-3.940951,-4.130688,-4.681142,-4.843367,-4.612789,-4.582431,-4.187396,-3.519942,-3.528992,-4.342932,-4.769011,-4.83489,2
-1.692392,-1.312929,-1.679576,-0.782707,2.251733,4.443616,9.829713,13.543297,15.257058,13.420429,8.606026,5.808269,2.977146,2.340685,-0.616394,-0.604396,-0.844791,0.232757,0.306008,0.022369,-0.579004,-0.159038,0.33631,1.035313,0.697367,0.226058,0.600219,0.655823,-0.037302,-1.581185,-3.657862,-4.066166,-4.363254,-4.453707,-4.434099,-4.106619,-4.275518,-4.64569,-4.667123,-4.454466,-4.512443,-4.208475,-3.657869,-3.649241,-4.285272,-4.608334,-4.654344,2
-1.751443,-1.365168,-1.705079,-0.731211,2.169786,4.274824,9.902586,13.49562,15.129435,13.432904,8.653135,5.810379,2.940965,2.39932,-0.540309,-0.55238,-0.791903,0.29357,0.362246,0.073974,-0.518398,-0.100117,0.398598,1.096685,0.747018,0.254634,0.624101,0.674755,-0.015696,-1.545195,-3.61041,-4.067298,-4.402072,-4.504716,-4.479918,-4.140296,-4.31044,-4.756535,-4.887634,-4.569114,-4.56498,-4.2269,-3.654198,-3.60318,-4.224334,-4.54013,-4.575482,2
-1.559842,-1.669487,-1.817301,-1.203522,1.966741,4.642635,12.140356,15.003032,12.998035,12.998697,8.375809,6.119895,2.368864,2.102436,-1.405804,-0.97625,-1.069262,-0.015783,-0.07103,-0.102575,-0.568271,0.019659,0.307108,1.148855,0.973765,0.128753,0.259689,0.575443,0.014139,-1.339221,-3.282426,-3.758181,-4.124775,-4.269919,-4.373976,-4.223702,-4.425655,-4.788299,-4.855316,-4.438781,-4.359706,-4.024901,-3.536756,-3.447657,-3.966088,-4.240836,-4.228589,2
-1.327074,-1.43612,-1.655463,-1.185602,2.146315,4.972142,12.06969,14.966715,12.960057,12.980104,8.259967,6.155562,2.376834,1.998885,-1.496444,-1.039477,-1.128577,-0.10542,-0.103991,-0.077644,-0.534508,0.002646,0.277604,1.085522,0.975661,0.098785,0.18067,0.555457,0.067621,-1.290595,-3.266064,-3.752319,-4.087875,-4.210049,-4.369833,-4.293652,-4.563521,-4.944792,-5.028521,-4.478459,-4.291476,-3.938571,-3.503247,-3.488083,-3.981481,-4.254542,-4.296837,2
-1.279447,-1.620622,-1.674085,-1.339338,2.094749,5.157978,13.385185,15.930864,11.756858,12.64531,7.960536,6.242146,2.090758,1.842647,-1.912638,-1.367804,-1.495299,-0.540029,-0.504556,-0.293048,-0.655197,-0.013195,0.138545,1.025464,1.010276,-0.081513,-0.12351,0.403519,-0.01061,-1.137942,-2.965106,-3.483365,-3.887349,-4.034777,-4.284798,-4.320519,-4.518647,-4.610796,-4.53934,-4.160487,-4.208735,-4.013761,-3.759157,-3.577646,-3.722065,-3.786851,-3.762599,2
-1.128275,-1.510761,-1.587509,-1.347973,2.188771,5.286848,13.354926,15.915257,11.748466,12.699196,7.886792,6.235966,2.041374,1.776039,-1.949576,-1.408707,-1.525703,-0.58794,-0.535265,-0.299432,-0.66663,-0.025314,0.125935,1.003437,1.011624,-0.099702,-0.150522,0.412842,-0.011249,-1.135469,-2.971948,-3.490165,-3.890108,-4.024709,-4.29246,-4.329342,-4.573092,-4.662695,-4.525036,-4.131088,-4.098352,-3.973358,-3.735798,-3.614034,-3.764353,-3.824301,-3.816607,2
-1.993927,-1.778341,-1.952547,-0.744436,1.699337,3.55388,10.059485,13.2145,14.783311,13.736108,9.119056,5.812988,2.608146,2.479694,-0.413896,-0.288218,-0.431729,0.810488,0.707092,0.26331,-0.3597,0.053252,0.469969,1.169761,0.770876,0.299335,0.684324,0.680863,-0.050045,-1.71154,-3.808012,-4.260594,-4.556986,-4.623802,-4.576063,-4.146165,-4.282996,-4.661487,-4.798033,-4.65493,-4.556156,-4.049221,-3.2201,-3.222545,-4.24388,-4.779577,-4.81085,2
-1.928112,-1.702241,-1.978095,-0.817124,1.780707,3.619074,10.024905,13.420438,14.914633,13.742114,8.930416,5.681391,2.58833,2.414183,-0.464443,-0.412754,-0.634374,0.552929,0.507398,0.127906,-0.454967,0.009461,0.471443,1.239461,0.846972,0.403546,0.832526,0.759684,0.006232,-1.600015,-3.667275,-4.090295,-4.399926,-4.453179,-4.350372,-3.963341,-4.205392,-4.699167,-4.835936,-4.613773,-4.566886,-4.17699,-3.458814,-3.466094,-4.346508,-4.781528,-4.806149,2
-1.781092,-1.257587,-1.631385,-0.763256,2.485923,4.999097,10.03491,13.463845,15.150794,12.915167,8.47517,5.817108,3.022899,2.318974,-0.711338,-0.555819,-0.720782,0.398697,0.39108,0.100374,-0.525536,-0.071337,0.410625,1.05568,0.734914,0.278773,0.632225,0.671691,0.001024,-1.622089,-3.719722,-4.157369,-4.462922,-4.554469,-4.470649,-4.120044,-4.333103,-4.82823,-4.952608,-4.678741,-4.59325,-4.156575,-3.483285,-3.486594,-4.263054,-4.706997,-4.751136,2
-1.998413,-1.732854,-1.994271,-0.860403,1.805308,3.73158,10.033792,13.445275,14.954224,13.652197,8.899259,5.67622,2.589214,2.362031,-0.522867,-0.429102,-0.629658,0.573602,0.515301,0.13849,-0.445804,0.034092,0.491012,1.253471,0.860341,0.414751,0.857086,0.777452,0.015374,-1.627745,-3.710708,-4.141525,-4.430447,-4.488648,-4.366573,-3.930557,-4.106645,-4.540525,-4.737724,-4.552668,-4.580455,-4.184247,-3.45937,-3.485016,-4.383954,-4.851433,-4.88846,2
-1.760802,-1.439038,-1.710042,-0.687347,2.194178,4.352878,10.162685,13.412143,14.975384,13.365019,8.775383,5.715369,2.698068,2.336869,-0.591935,-0.501783,-0.690697,0.513942,0.49003,0.146063,-0.471314,-0.026924,0.394896,1.06312,0.693138,0.227979,0.634255,0.69118,-0.023084,-1.605628,-3.713583,-4.191524,-4.528032,-4.565958,-4.575791,-4.298719,-4.535891,-4.826421,-4.775628,-4.489408,-4.494912,-4.065933,-3.346919,-3.33942,-4.207345,-4.668593,-4.70991,2
-1.687481,-1.219541,-1.586793,-0.678776,2.519618,4.931136,10.273415,13.649347,15.078947,12.993124,8.450156,5.662081,2.854079,2.270919,-0.696242,-0.630499,-0.854034,0.261304,0.29079,0.015102,-0.586483,-0.107927,0.349656,1.017941,0.659658,0.223539,0.661442,0.691354,-0.022627,-1.561607,-3.631469,-4.085343,-4.412162,-4.481679,-4.449426,-4.153548,-4.414569,-4.790876,-4.790104,-4.527739,-4.509029,-4.188764,-3.580086,-3.559288,-4.292251,-4.66714,-4.688126,2
-1.630408,-1.151726,-1.46363,-0.570431,2.607207,5.015884,10.269242,13.641043,15.065155,12.980814,8.381267,5.619112,2.855265,2.290037,-0.609082,-0.58922,-0.831794,0.262387,0.30456,0.027561,-0.586191,-0.124604,0.362161,0.976911,0.609384,0.134335,0.529565,0.648672,-0.046021,-1.523432,-3.590269,-4.101675,-4.460848,-4.511732,-4.572953,-4.432294,-4.738963,-5.011179,-4.90145,-4.531346,-4.542416,-4.123099,-3.497118,-3.446407,-4.106242,-4.433939,-4.452089,2
-1.489962,-0.889184,-1.339604,-0.559074,3.003925,5.678703,10.398676,13.7793,15.062618,12.562823,8.090746,5.617781,2.969988,2.174938,-0.791201,-0.742398,-1.008468,0.07267,0.171762,-0.015288,-0.622954,-0.153153,0.294375,0.906508,0.58286,0.131649,0.499714,0.649765,0.004891,-1.469017,-3.545057,-4.059709,-4.426234,-4.481093,-4.544798,-4.419609,-4.774804,-5.016104,-4.90137,-4.545664,-4.509162,-4.171595,-3.619631,-3.54782,-4.120304,-4.430184,-4.460254,2
-1.2499,0.708055,-0.094093,-0.801489,5.108401,10.063684,9.30897,13.288236,15.870286,9.995974,5.950754,6.035993,4.621476,1.749675,-1.496094,-1.153807,-1.057089,-0.418375,-0.45152,-0.425991,-1.120949,-0.577296,0.04483,0.369893,0.220356,-0.146217,0.189661,0.404125,-0.189921,-1.714819,-3.686422,-4.091353,-4.388176,-4.51101,-4.547617,-4.290999,-4.440351,-4.744967,-4.770136,-4.491035,-4.41888,-4.110586,-3.604855,-3.61539,-4.208124,-4.532498,-4.580408,2
-1.319196,0.282847,-0.401589,-0.735899,4.469247,8.756452,9.626282,13.536481,15.726162,10.820937,6.644587,5.962181,4.218778,1.949198,-1.226562,-1.027974,-1.075018,-0.366279,-0.325293,-0.364057,-1.011583,-0.511257,0.061412,0.479201,0.303422,-0.087096,0.27167,0.445639,-0.14058,-1.596376,-3.621142,-4.01431,-4.309891,-4.428784,-4.474334,-4.27245,-4.478894,-4.789365,-4.829968,-4.574845,-4.545467,-4.260616,-3.805258,-3.726322,-4.229352,-4.496482,-4.508261,2
-0.783377,1.620989,0.693969,-0.568122,6.177213,11.85097,9.083004,13.172862,15.782703,8.735415,4.811507,5.96358,5.134945,1.578921,-1.663456,-1.412657,-1.362463,-0.989965,-0.912164,-0.704082,-1.389541,-0.861553,-0.223435,-0.057061,-0.108883,-0.485051,-0.22517,0.184445,-0.267843,-1.551497,-3.435043,-3.840175,-4.198108,-4.348365,-4.543278,-4.518168,-4.705871,-4.831707,-4.630293,-4.349845,-4.313067,-4.141285,-3.843307,-3.728952,-3.882635,-3.959864,-3.95424,2
-0.677453,1.528639,0.617516,-0.559812,5.94825,11.356318,9.193439,13.328183,15.773642,9.079445,5.066504,5.908228,4.934096,1.607846,-1.60816,-1.406533,-1.408107,-0.996402,-0.890012,-0.706369,-1.361263,-0.831372,-0.193422,0.019802,-0.043474,-0.43526,-0.148601,0.234807,-0.213598,-1.483644,-3.386556,-3.795393,-4.131864,-4.271195,-4.485681,-4.536488,-4.788549,-4.963131,-4.750195,-4.331838,-4.291782,-4.122423,-3.923429,-3.798109,-3.964427,-4.049532,-4.042638,2
-2.201804,-1.558159,-1.795411,-1.023748,2.153097,4.705979,9.123881,12.863718,14.817685,12.40801,7.999641,5.587116,3.131891,2.240512,0.004032,0.872044,1.449099,2.285051,1.263002,0.586394,-0.001856,0.60867,1.169449,1.556851,0.838084,0.202861,0.291659,0.231039,-0.944853,-2.847171,-4.721813,-4.965835,-5.850772,-6.769567,-5.641262,-4.998469,-4.873211,-4.908617,-4.543423,-4.366929,-4.155151,-2.8838,-1.239282,-1.526113,-3.796896,-5.265581,-5.510041,2
-2.343413,-2.176528,-2.285492,-1.099842,1.250866,3.122832,9.542353,13.030338,14.493185,13.514156,8.838154,5.513141,2.300038,2.05671,-0.342154,0.443457,0.982635,2.090378,1.284599,0.624553,0.062524,0.703818,1.164216,1.754368,1.024626,0.463435,0.903617,0.652905,-0.449444,-2.28764,-4.445516,-4.761448,-5.285621,-5.398456,-4.730463,-4.261225,-4.395983,-4.738524,-4.717957,-4.655338,-4.471334,-3.357806,-1.831659,-2.194693,-4.320808,-5.513834,-5.751727,2
-3.033881,-2.029306,-2.462429,-1.934947,2.025368,5.420036,9.23952,13.12235,15.401611,12.070655,7.64132,5.562864,2.972081,1.491773,-0.959433,0.049202,0.762728,1.669762,0.69422,0.158436,-0.363782,0.555979,1.168641,2.008666,1.244017,0.996768,1.891098,0.925517,-0.527772,-2.491354,-4.544961,-4.501991,-4.660364,-4.790679,-4.201961,-2.690934,-2.460072,-3.568698,-4.077702,-4.353418,-4.369881,-3.763101,-2.375249,-3.023842,-5.599362,-7.00974,-7.277753,2
