@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute target {1,2,3,4,5}

@data
-0.207842,-0.972906,-1.356996,-1.528819,-1.365979,-1.037384,-0.628865,-0.514824,-0.358468,-0.113503,-0.036168,-0.059984,-0.078768,-0.043326,0.015226,-0.027519,0.026041,0.104524,0.263377,0.314209,0.305763,0.393291,0.387776,0.351343,0.378415,0.461572,0.597573,-0.172187,-0.049084,-0.105431,-0.114727,-0.108875,-0.17521,-0.198922,-0.193554,-0.205531,-0.212502,-0.15426,-0.135487,-0.133174,-0.037307,0.0633,0.198743,0.333607,0.506721,0.591903,0.748217,0.926678,1.03186,0.999138,0.918041,0.807321,0.725379,0.512735,0.454078,0.362986,1
0.102037,-0.516857,-1.163427,-1.481401,-1.359425,-1.057125,-0.689588,-0.559676,-0.462342,-0.179671,-0.085232,-0.061772,-0.027253,0.000764,0.019126,0.020114,0.154626,0.264544,0.452409,0.438302,0.53511,0.61938,0.571487,0.509993,0.357735,0.338528,0.310318,-0.209654,-0.16563,-0.207313,-0.183301,-0.193684,-0.23058,-0.242384,-0.245313,-0.216593,-0.26751,-0.228945,-0.2107,-0.133406,-0.047855,0.091773,0.244451,0.285416,0.362294,0.548849,0.680589,0.767418,0.759511,0.751947,0.73287,0.583156,0.56523,0.371183,0.326771,0.240183,1
0.3556,-0.435569,-1.163157,-1.532736,-1.275174,-0.896983,-0.566497,-0.50757,-0.338843,-0.085331,-0.074328,0.001375,0.023339,-0.029699,0.051073,0.069904,0.098338,0.185298,0.475281,0.52702,0.37343,0.366413,0.374224,0.276312,0.205679,0.090719,0.401645,0.326139,-0.020199,-0.11522,-0.186988,-0.23019,-0.27094,-0.252955,-0.434878,-0.474997,-0.477302,-0.458159,-0.4903,-0.446517,-0.320905,-0.258159,-0.096912,0.071976,0.230926,0.390759,0.567746,0.693915,0.811438,1.026572,1.072742,0.954444,0.83035,0.772047,0.671806,0.496051,1
0.348345,-0.464548,-0.974972,-1.230737,-1.256407,-0.951884,-0.59403,-0.486827,-0.295312,-0.076861,-0.04511,0.008535,0.01781,0.040498,0.070019,0.082858,0.08446,0.23241,0.419868,0.415977,0.382798,0.441704,0.422336,0.40123,0.403065,0.485384,0.525078,-0.097016,-0.045591,-0.059205,-0.072218,-0.142756,-0.1086,-0.209782,-0.242163,-0.2117,-0.307361,-0.282687,-0.302924,-0.287737,-0.311112,-0.279725,-0.256474,-0.132987,-0.028334,0.06515,0.186337,0.366072,0.504286,0.683887,0.818435,0.776149,0.699811,0.687142,0.586714,0.444363,1
0.048183,-0.71066,-1.253309,-1.5233,-1.346997,-0.989449,-0.656745,-0.550094,-0.385808,-0.172766,-0.064103,-0.075325,-0.058765,-0.011478,0.023758,0.032307,0.032665,0.258401,0.451263,0.479526,0.550317,0.557294,0.590666,0.494546,0.342322,0.418539,0.421891,-0.159698,-0.149176,-0.196159,-0.21093,-0.306224,-0.326456,-0.303431,-0.31753,-0.354202,-0.380607,-0.289127,-0.276623,-0.222112,-0.014284,0.076624,0.2292,0.28845,0.414521,0.600702,0.813363,0.905896,0.882855,0.88402,0.830296,0.691831,0.58201,0.53048,0.333433,0.168408,1
0.056672,-0.349722,-0.751682,-1.038188,-1.274217,-1.371959,-1.040634,-0.71478,-0.616743,-0.507351,-0.207747,-0.178664,-0.17917,-0.101053,-0.066491,-0.009146,0.097284,0.322953,0.565653,0.530652,0.326703,0.045667,-0.234258,-0.424037,-0.454499,-0.264131,0.064187,-0.224169,0.06824,0.098632,0.073165,0.152464,0.054116,0.027353,0.198085,0.117811,0.169319,0.138535,0.158827,0.263531,0.222212,0.262568,0.232858,0.383267,0.512795,0.714438,1.008896,1.0972,1.072734,1.11292,0.948338,0.819729,0.68733,0.615144,0.530582,0.257215,1
-0.194717,-0.805052,-1.12229,-1.334698,-1.371101,-1.274438,-1.000918,-0.658671,-0.539884,-0.437768,-0.280831,-0.15337,-0.116352,-0.073808,-0.034568,0.07805,0.209315,0.371536,0.395669,0.436372,0.454765,0.376075,0.199391,0.226253,0.364418,0.413389,0.201585,-0.456071,0.00236,-0.017398,-0.106972,-0.056015,-0.051041,-0.106595,-0.051431,-0.044261,-0.021971,0.016536,0.107386,0.194696,0.245251,0.339881,0.569019,0.721795,0.913603,0.99757,1.021248,1.014976,0.862956,0.862133,0.735376,0.536109,0.363636,0.181095,0.040266,-0.078628,1
-0.213309,-0.762754,-1.133965,-1.425463,-1.438043,-1.270416,-1.107918,-0.627859,-0.533015,-0.583814,-0.224443,-0.139505,-0.100896,-0.014155,0.083093,0.243232,0.317371,0.467389,0.505622,0.642734,0.63483,0.500985,0.323083,0.092308,0.079536,0.166639,0.025749,-0.583944,0.169333,0.158028,-0.002214,-0.024874,0.027121,-0.013241,0.045646,0.081032,0.098199,0.132987,0.257364,0.251201,0.382539,0.469456,0.545568,0.666697,0.73181,0.851606,0.906448,0.74208,0.642245,0.650356,0.596094,0.577768,0.266147,0.012564,-0.028498,-0.078069,1
-0.387641,-1.244971,-1.27905,-1.389229,-1.283264,-1.033486,-0.694398,-0.535638,-0.432988,-0.242173,-0.09535,-0.141433,-0.057868,-0.057497,-0.061515,0.036518,0.077199,0.273899,0.439425,0.461195,0.514654,0.496053,0.429362,0.357279,0.280496,0.31399,0.503274,0.103953,-0.183416,-0.27673,-0.126693,-0.188734,-0.180383,-0.238233,-0.224926,-0.232094,-0.189878,-0.135307,-0.071454,-0.022191,0.125639,0.226502,0.314831,0.500845,0.665133,0.91551,1.026398,0.98163,1.009023,0.836886,0.808802,0.6592,0.476836,0.40011,0.075277,0.02122,1
-0.226916,-1.172168,-1.235259,-1.426352,-1.269304,-1.178552,-0.846638,-0.6116,-0.536443,-0.334116,-0.16237,-0.124106,-0.08487,-0.02794,0.003075,0.068142,0.223996,0.393505,0.384477,0.40084,0.420951,0.439461,0.436058,0.305516,0.404345,0.415249,0.343571,-0.382256,0.006386,0.009154,-0.064299,-0.012277,-0.026621,-0.089357,-0.12337,-0.117044,-0.04579,0.036709,0.04723,0.160713,0.239987,0.296969,0.436111,0.532824,0.715873,0.770557,0.786324,0.781812,0.741738,0.743507,0.665364,0.549526,0.42111,0.340584,0.180403,0.085434,1
-0.510486,-1.063856,-1.145667,-1.324662,-1.378042,-1.276564,-0.996555,-0.673304,-0.558396,-0.444864,-0.218721,-0.106347,-0.039909,-0.114086,-0.095137,-0.040888,0.053647,0.313438,0.597054,0.574343,0.554615,0.551615,0.3579,0.086889,-0.273255,-0.476424,-0.362814,-0.318037,0.221157,0.196531,0.133371,0.118915,0.089819,0.154415,0.089568,0.002994,0.052876,0.074552,0.148899,0.22055,0.322867,0.384835,0.494592,0.656644,0.817972,1.037675,1.075113,1.087357,0.977846,0.854145,0.900597,0.779339,0.630009,0.453629,0.364299,0.152207,1
-0.330187,-1.117639,-1.41091,-1.464578,-1.365116,-1.248323,-0.856464,-0.449927,-0.419403,-0.254542,0.006701,-0.020716,-0.036073,0.023179,0.03461,0.018498,0.101459,0.23429,0.335737,0.441798,0.511705,0.508699,0.577631,0.558799,0.394609,0.438856,0.454483,-0.072473,-0.012579,-0.052882,-0.045632,-0.110994,-0.120462,-0.202088,-0.148034,-0.175776,-0.212628,-0.124762,-0.066641,-0.035976,0.073301,0.188106,0.288143,0.426874,0.579917,0.698305,0.829728,0.847555,0.805389,0.74548,0.688253,0.589919,0.464595,0.396833,0.223444,0.070557,1
-0.477156,-1.172175,-1.369839,-1.543195,-1.447359,-1.100416,-0.651826,-0.560132,-0.419051,-0.150541,-0.155009,-0.069724,-0.077738,-0.133646,-0.088158,-0.02562,0.013573,0.299259,0.504979,0.630603,0.412461,0.164131,-0.085082,-0.410391,-0.596843,-0.525317,-0.19404,-0.18278,0.280242,0.231969,0.240837,0.26752,0.212171,0.247259,0.253135,0.166645,0.208947,0.221461,0.227614,0.307858,0.326901,0.344029,0.451591,0.491988,0.556815,0.712159,0.950145,1.161129,1.19766,1.145177,0.952266,0.869936,0.752189,0.602114,0.457542,0.279249,1
0.907656,-0.638449,-1.426529,-1.674647,-1.544446,-1.226576,-0.695506,-0.501123,-0.331832,-0.041265,0.071185,0.013664,0.04785,-0.020866,0.050874,-0.017185,-0.027866,0.164458,0.400846,0.424129,0.43673,0.447069,0.490358,0.379485,0.318298,0.416573,0.708873,-0.276716,0.08129,-0.002124,-0.03455,-0.0749,-0.20542,-0.151107,-0.23497,-0.290853,-0.362924,-0.46199,-0.348957,-0.408311,-0.36554,-0.169828,-0.003865,0.27197,0.307483,0.512071,0.676597,0.929422,1.022053,0.932115,0.935127,0.752039,0.584156,0.457327,0.243123,0.12801,1
-0.627775,-1.362906,-1.662852,-1.683237,-1.461981,-1.1938,-0.757347,-0.5858,-0.45733,-0.152382,-0.049339,-0.039896,-0.013254,-0.042072,0.002075,0.08683,0.166649,0.385119,0.501893,0.455361,0.49337,0.418597,0.428742,0.342533,0.294682,0.336357,0.348764,-0.179573,0.105319,0.018495,0.023125,0.009648,-0.080767,-0.062181,-0.05488,-0.08695,0.018188,0.098667,0.226831,0.236158,0.290956,0.421167,0.550771,0.655507,0.834033,0.854807,0.884906,0.883275,0.745102,0.751599,0.658452,0.546535,0.393453,0.18005,-0.001819,-0.087588,1
-0.316744,-0.924155,-1.168995,-1.172834,-0.995082,-0.714067,-0.501505,-0.450197,-0.25396,-0.097541,-0.054324,-0.023866,-0.018023,-0.009479,-0.01615,0.026169,0.061769,0.194882,0.295462,0.31794,0.318895,0.398846,0.379019,0.291615,0.250197,0.423934,0.515861,0.170644,-0.196371,-0.2292,-0.204532,-0.180431,-0.187175,-0.250345,-0.240612,-0.24146,-0.254518,-0.174685,-0.17635,-0.103357,-0.045866,0.018385,0.176581,0.237328,0.341602,0.449363,0.582888,0.730168,0.674241,0.745462,0.708043,0.645967,0.577894,0.47095,0.414789,0.318774,1
0.346924,0.412219,0.094626,-0.927725,-0.994588,-0.914297,-0.942778,-0.873464,-0.436644,-0.490095,-0.252643,-0.094166,-0.154045,-0.270561,-0.255068,-0.241742,-0.206012,-0.211762,-0.225366,0.019469,0.463097,0.509213,0.514995,0.684249,0.651681,0.573779,0.718275,0.757588,0.341524,0.44028,0.311091,0.269838,0.148835,0.098145,0.122683,0.162626,-0.027054,-0.057434,-0.142381,-0.08981,-0.240449,-0.128592,-0.249067,-0.293449,-0.221095,-0.257665,-0.274178,-0.277449,-0.065083,0.01047,0.12899,0.239076,0.434185,0.482001,0.700774,1.050451,1
-0.268719,-0.991869,-1.338779,-1.445731,-1.31476,-1.201544,-0.712068,-0.606796,-0.551496,-0.274256,-0.138458,-0.189308,-0.136147,-0.115995,-0.096039,-0.06185,-0.024048,0.085699,0.303973,0.515326,0.42859,0.293793,0.050517,-0.22351,-0.32657,-0.372976,-0.063509,0.005517,0.059819,0.085577,0.106346,0.122076,0.071263,0.078816,0.030475,0.055068,0.042995,0.102452,0.190061,0.152552,0.29668,0.382161,0.52455,0.653984,0.779147,0.919425,1.102052,1.09452,1.070981,1.058901,0.990835,0.928321,0.731848,0.662435,0.475377,0.387799,1
0.377511,-0.467573,-0.624097,-0.81628,-0.76976,-0.781648,-0.601708,-0.322064,-0.134295,-0.170516,0.021513,0.072561,0.015777,0.013249,0.010149,0.021199,0.034062,0.160756,0.301997,0.29685,0.384621,0.336763,0.384802,0.306723,0.310497,0.403174,0.434679,-0.191376,-0.286415,-0.307277,-0.358873,-0.376431,-0.343533,-0.324979,-0.342106,-0.322459,-0.342963,-0.310682,-0.335827,-0.271204,-0.158161,-0.084012,0.036176,0.164451,0.246267,0.342407,0.506516,0.609606,0.569684,0.556021,0.582437,0.502249,0.538561,0.461247,0.334213,0.203741,1
-0.505665,-1.099082,-1.468831,-1.493983,-1.350596,-1.18837,-0.801312,-0.55573,-0.517352,-0.296666,-0.119768,-0.133461,-0.097461,-0.101505,-0.081685,0.064435,0.183685,0.327966,0.424521,0.404215,0.450898,0.538101,0.495801,0.476649,0.365044,0.373147,0.386952,0.070454,0.010867,-0.026174,-0.012919,-0.084467,-0.144234,-0.061117,-0.078972,-0.058615,-0.096696,-0.051587,0.01213,0.121083,0.219836,0.315207,0.511739,0.713876,0.824402,0.914638,0.997179,0.820342,0.797917,0.811586,0.635956,0.494384,0.318098,0.125189,-0.00196,-0.153292,1
-0.449729,-1.000231,-1.217503,-1.412773,-1.442935,-1.325891,-1.092022,-0.783811,-0.528785,-0.455626,-0.312566,-0.131782,-0.030361,-0.128263,-0.019056,0.08105,0.162964,0.317671,0.364437,0.291827,0.283607,0.099716,0.08732,-0.003722,-0.087452,-0.023436,0.102601,-0.12286,0.117307,0.081777,0.08358,0.120513,0.131406,0.134297,0.115843,0.13579,0.224222,0.343655,0.419827,0.509524,0.602657,0.68015,0.880254,1.055421,1.080791,1.090013,0.985596,0.896272,0.886409,0.780154,0.655923,0.450166,0.348784,0.265632,0.106919,-0.016465,1
0.597187,-0.108372,-0.975953,-1.482529,-1.361376,-1.050867,-0.639453,-0.529327,-0.435361,-0.186593,-0.071641,-0.028714,-0.050312,-0.037944,-0.053221,-0.035743,0.039292,0.183868,0.339357,0.239332,0.296583,0.471916,0.651457,0.660507,0.609747,0.561264,0.733738,0.427921,-0.213875,-0.255489,-0.339158,-0.334372,-0.386408,-0.495899,-0.449031,-0.434999,-0.477833,-0.446376,-0.445743,-0.398805,-0.27914,-0.100454,-0.021452,0.124571,0.2844,0.487745,0.641352,0.754375,0.811909,0.827943,0.745836,0.701166,0.59258,0.450903,0.327072,0.182041,1
-0.033787,-0.834909,-1.339275,-1.515181,-1.292756,-1.026816,-0.684421,-0.553926,-0.386054,-0.139906,-0.10131,-0.036875,-0.014681,-0.007848,-0.000506,0.063315,0.213679,0.356975,0.388783,0.424679,0.466526,0.475707,0.429965,0.383491,0.493057,0.654012,0.327382,-0.629959,-0.08857,-0.121773,-0.166103,-0.212015,-0.23916,-0.255651,-0.206409,-0.264324,-0.233269,-0.216001,-0.226514,-0.149093,-0.007866,0.114508,0.225418,0.411544,0.56068,0.716206,0.765136,0.861892,0.851836,0.849478,0.780143,0.691598,0.601788,0.481663,0.268328,0.087493,1
-0.622811,-1.142486,-1.40503,-1.447222,-1.275535,-1.028912,-0.630558,-0.480503,-0.346854,-0.145404,-0.073494,-0.060432,-0.034603,0.005367,0.079775,0.098511,0.278245,0.397467,0.371198,0.420406,0.414062,0.330278,0.350545,0.288653,0.313936,0.368452,0.159549,-0.31813,-0.029701,-0.00881,-0.034982,-0.05721,-0.048851,-0.110025,-0.13148,-0.104246,-0.067655,0.042968,0.121392,0.169035,0.26623,0.340644,0.45934,0.528935,0.625634,0.760914,0.708252,0.765577,0.723877,0.618823,0.590578,0.494198,0.431259,0.307651,0.193337,0.14761,1
-0.158089,-1.001613,-1.367819,-1.435802,-1.349932,-1.090687,-0.698603,-0.538448,-0.423776,-0.153221,-0.128068,-0.1041,-0.074283,-0.079546,0.021573,-0.058073,-0.003363,0.215328,0.388692,0.302662,0.330968,0.432505,0.441402,0.357182,0.282392,0.471556,0.593987,-0.111545,-0.057933,-0.06527,-0.133107,-0.147327,-0.132054,-0.146151,-0.269048,-0.239981,-0.257348,-0.260905,-0.152015,-0.10377,0.071512,0.178143,0.310913,0.421384,0.52953,0.767215,0.887894,0.9867,0.980145,0.92684,0.842208,0.756263,0.695145,0.453191,0.351999,0.213907,1
0.212655,-1.037742,-1.374708,-1.517633,-1.317554,-0.858767,-0.552034,-0.446801,-0.098634,0.00592,0.02874,-0.002884,0.020475,0.041477,0.026281,0.080598,0.046036,0.051084,0.122475,0.323357,0.452034,0.460222,0.475397,0.244978,0.140541,-0.037379,0.251741,0.014664,-0.080576,-0.133503,-0.132304,-0.278324,-0.24214,-0.217916,-0.309726,-0.20614,-0.196641,-0.177376,-0.21263,-0.135326,-0.03721,-0.005359,-0.034519,0.046306,0.206394,0.432628,0.634136,0.661512,0.783785,0.979732,0.927556,0.977527,1.022551,0.801585,0.754959,0.539213,1
-0.384551,-0.766746,-0.99798,-1.13764,-1.347474,-1.290764,-1.177061,-0.868825,-0.503736,-0.430041,-0.340036,-0.23059,-0.134527,-0.148802,-0.06431,-0.034227,0.115258,0.365976,0.533315,0.54229,0.400285,-0.009026,-0.375855,-0.586975,-0.637024,-0.604062,-0.293785,-0.330102,0.15504,0.231705,0.257573,0.195793,0.202819,0.17933,0.088328,0.233266,0.399237,0.405341,0.374806,0.608706,0.706484,0.781967,0.923904,1.129787,1.26292,1.207445,1.177757,1.122954,1.073505,0.997052,0.821496,0.70441,0.595012,0.298876,0.073468,-0.103461,1
-0.308642,-0.94742,-1.225647,-1.328055,-1.344001,-1.055619,-0.75469,-0.690248,-0.690957,-0.317592,-0.192424,-0.183029,-0.154559,-0.161113,-0.095128,0.090672,0.117275,0.277705,0.469772,0.549087,0.571375,0.455916,0.364775,0.303845,0.262269,0.454773,0.573303,-0.023783,-0.153786,-0.121234,0.051992,-0.07422,-0.190927,-0.122348,-0.084145,-0.068863,-0.085377,-0.243696,-0.148672,-0.020239,0.163106,0.114766,0.243409,0.497542,0.49704,0.642163,0.831133,0.864317,0.922829,0.954322,0.768092,0.657427,0.615299,0.485103,0.357626,0.120554,1
0.458594,-0.340205,-1.13163,-1.486761,-1.453186,-1.235206,-0.958558,-0.667204,-0.604131,-0.338289,-0.122855,-0.035797,-0.054271,0.015999,0.008019,-0.029682,0.06152,0.287432,0.403444,0.34739,0.408359,0.572297,0.638374,0.570572,0.426167,0.501605,0.632397,0.192016,-0.038246,-0.115719,-0.151449,-0.13356,-0.209309,-0.216759,-0.338559,-0.371673,-0.309574,-0.393858,-0.38355,-0.305637,-0.160143,-0.014013,0.100323,0.16319,0.297835,0.560139,0.681551,0.880682,0.894098,0.861781,0.800132,0.771155,0.647631,0.430665,0.295004,0.158248,1
0.151883,-0.427459,-1.025464,-1.400441,-1.514389,-1.436509,-1.09927,-0.618486,-0.427844,-0.410885,-0.121052,0.065141,0.026744,0.141724,0.113712,0.022958,0.106699,0.287993,0.33405,0.409943,0.414783,0.351539,0.413169,0.390334,0.411094,0.475664,0.222234,-0.516703,0.016675,-0.065217,-0.061573,-0.145222,-0.24508,-0.184471,-0.182256,-0.251792,-0.221125,-0.096857,-0.051914,0.021189,0.063643,0.155004,0.299476,0.42819,0.644637,0.748158,0.876152,0.895701,0.893076,0.854845,0.742175,0.655644,0.52201,0.374952,0.225097,0.077138,1
0.254792,-0.442899,-1.028061,-1.450621,-1.383126,-1.05115,-0.743175,-0.606476,-0.490289,-0.241225,-0.133867,-0.110788,-0.047583,-0.054452,-0.037141,-0.00417,0.020541,0.16511,0.308253,0.367599,0.292242,0.381618,0.477233,0.451126,0.425765,0.439429,0.653516,0.606662,-0.183137,-0.212188,-0.244024,-0.232061,-0.281847,-0.27332,-0.322723,-0.319105,-0.360146,-0.31758,-0.268146,-0.193639,-0.101908,0.069882,0.190775,0.26618,0.430005,0.519164,0.742832,0.818143,0.80573,0.795364,0.744496,0.67575,0.61529,0.520646,0.376389,0.210881,1
0.98582,0.662136,-0.090123,-0.641052,-1.191936,-1.355513,-1.003335,-0.65437,-0.583801,-0.417151,-0.062811,-0.056495,-0.007055,0.033238,0.011454,0.047875,0.076107,-0.010262,0.096789,0.259676,0.304317,0.303314,0.550234,0.6782,0.778987,0.515076,0.341599,0.499353,-0.1272,-0.198814,-0.250857,-0.31769,-0.35668,-0.473656,-0.454834,-0.455625,-0.465486,-0.482427,-0.519526,-0.515392,-0.547248,-0.482563,-0.525737,-0.377639,-0.197957,-0.026507,0.18842,0.340545,0.434355,0.511906,0.831976,1.011173,0.957477,0.948836,0.776673,0.669069,1
0.835902,0.055593,-0.588884,-1.134667,-1.47476,-1.147659,-0.776758,-0.619243,-0.359371,-0.049921,-0.0738,0.037571,-0.002309,0.039457,0.108972,0.096152,0.052712,0.056349,0.060104,0.07346,0.258022,0.479788,0.388707,0.400778,0.392147,0.228559,-0.07473,0.097746,-0.161509,-0.266499,-0.240595,-0.328094,-0.363589,-0.371853,-0.406716,-0.407671,-0.39916,-0.282623,-0.335416,-0.196068,-0.157452,-0.205366,-0.131982,0.002548,0.100821,0.011742,0.203341,0.450778,0.623268,0.760047,0.71145,0.948519,1.14057,1.120731,1.136126,1.004777,1
0.483142,-0.239955,-1.034045,-1.262891,-1.25904,-1.229815,-0.982887,-0.625853,-0.466874,-0.340121,-0.128457,-0.035548,-0.05751,-0.021617,-0.014064,0.055059,0.043489,0.124801,0.366617,0.432593,0.47455,0.559443,0.536724,0.472391,0.32229,0.394274,0.611342,0.309165,-0.125476,-0.17436,-0.204787,-0.259629,-0.294756,-0.312177,-0.332729,-0.330065,-0.385143,-0.336078,-0.271084,-0.197433,-0.13581,-0.10879,0.093076,0.20646,0.296865,0.437828,0.555949,0.801345,0.796122,0.826902,0.77388,0.727678,0.611903,0.508403,0.380143,0.220954,1
0.256518,-0.156849,-0.906922,-1.046237,-1.084531,-0.880418,-0.606538,-0.416341,-0.328864,-0.173976,0.050001,0.126324,0.132046,0.193796,0.138076,0.121052,0.080055,0.143371,0.067226,-0.0464,0.093272,0.340076,0.300426,0.426889,0.564685,0.463705,0.641129,0.648531,0.257089,0.265538,0.226608,0.195012,0.129516,0.115656,0.070479,0.014917,-0.024485,-0.072374,-0.064886,-0.073427,-0.134085,-0.194825,-0.084181,-0.048444,-0.071497,0.028646,-0.005716,0.039091,0.014436,0.037043,0.068378,0.02692,0.005717,0.087829,0.187662,0.293231,1
-0.472177,-0.983066,-1.223741,-1.478491,-1.409283,-1.200535,-0.768447,-0.534301,-0.433567,-0.283945,-0.187414,-0.123254,-0.063214,-0.041847,-0.029982,0.016508,0.187381,0.41948,0.420437,0.365432,0.24712,0.012083,-0.214089,-0.270091,-0.14181,-0.011733,-0.065741,-0.413769,0.117679,0.035376,0.115068,0.08184,0.085265,0.097813,0.135058,0.172099,0.20286,0.279056,0.36693,0.485496,0.545788,0.663004,0.772199,0.926646,1.006577,1.027808,1.003428,0.948664,0.851867,0.804386,0.730757,0.607815,0.49166,0.344877,0.141092,-0.018025,1
-0.441455,-1.387137,-1.445164,-1.46904,-1.072123,-0.653883,-0.580529,-0.466615,-0.133469,-0.032296,0.027271,-0.007844,0.072237,0.061309,0.090213,0.074806,0.064631,0.106441,0.160595,0.423467,0.593722,0.535935,0.552916,0.351307,0.133786,0.001637,0.174212,0.22055,-0.154667,-0.169937,-0.12086,-0.208969,-0.269771,-0.271954,-0.261075,-0.291599,-0.289765,-0.248913,-0.231619,-0.191829,-0.172564,-0.107404,0.079672,0.260343,0.371329,0.572047,0.575669,0.739738,0.890725,1.0032,0.918431,0.927331,0.833569,0.660871,0.685944,0.538837,1
1.041082,0.534369,-0.390617,-0.976177,-1.514339,-1.628024,-1.072588,-0.731329,-0.652752,-0.381195,-0.034086,-0.034065,-0.060541,-0.036558,-0.030656,0.026814,0.037172,-0.021697,0.090498,0.249236,0.413431,0.496654,0.702207,0.808202,0.855779,0.676987,0.330555,0.417809,0.034012,0.033814,-0.096249,-0.154459,-0.145601,-0.236553,-0.333268,-0.254575,-0.315227,-0.393282,-0.400018,-0.364223,-0.42927,-0.44176,-0.376205,-0.321167,-0.107781,0.061339,0.307485,0.352145,0.417548,0.502726,0.70454,0.905482,0.7082,0.613903,0.513077,0.541111,1
-0.269463,-0.845081,-0.982623,-1.284697,-1.378231,-1.231185,-0.938459,-0.600683,-0.446749,-0.252875,-0.134436,-0.094451,-0.058313,-0.042975,-0.11394,-0.024447,0.284092,0.518427,0.527157,0.425887,0.268044,0.089699,0.045822,-0.147331,-0.106582,-0.028422,-0.006383,-0.424296,0.036293,0.12305,0.070443,-0.09172,0.143259,0.117787,0.06133,0.060561,0.011675,0.089124,0.104562,0.154895,0.195993,0.244383,0.262967,0.379767,0.777037,0.892596,0.955106,1.072329,1.04887,0.939002,0.93195,0.83799,0.594759,0.469505,0.282045,0.113182,1
0.863855,0.07366,-0.587326,-1.050069,-1.386114,-1.384954,-0.925329,-0.640779,-0.62244,-0.380193,-0.076269,-0.083914,-0.046504,-0.011977,0.028259,-0.005639,0.027055,0.044245,0.123691,0.162907,0.345122,0.518385,0.491139,0.589835,0.560002,0.524445,0.284788,0.052204,-0.188922,-0.208607,-0.122551,-0.1646,-0.278777,-0.22893,-0.302999,-0.294932,-0.274732,-0.393881,-0.281027,-0.295146,-0.300562,-0.319808,-0.205127,-0.141172,-0.004845,0.191065,0.406667,0.459307,0.511131,0.665549,0.918617,1.062789,0.996243,0.945436,0.780686,0.837005,1
0.182083,-1.031716,-1.306033,-1.810582,-1.796571,-1.453195,-0.808681,-0.559196,-0.474356,-0.115322,0.037351,0.006584,-0.020693,-0.054092,0.059297,0.184659,0.428007,0.717315,0.962948,0.770323,0.642093,0.496704,0.362911,0.093382,-0.208389,-0.404439,-0.064752,-0.181448,0.095293,0.024053,0.121039,0.056976,-0.078884,-0.08881,-0.082064,-0.040342,-0.090491,-0.140892,-0.249595,-0.081757,-0.024121,0.022277,0.183501,0.392331,0.590322,0.85431,1.191695,1.112726,1.246093,0.964969,0.699886,0.709362,0.444183,0.269379,0.170413,-0.25314,1
0.971917,0.002928,-0.670878,-0.987208,-1.006608,-0.888033,-0.542722,-0.320854,-0.276281,-0.064827,-0.021049,-0.021176,0.017014,-0.040514,-0.011943,-0.027658,-0.026511,0.041398,0.166739,0.19316,0.175767,0.19978,0.168068,0.074079,0.098928,0.077401,0.388127,-0.200235,0.30882,0.263462,0.153107,0.141077,0.050785,0.031559,-0.040003,-0.102465,-0.105806,-0.083183,-0.113057,-0.141797,-0.108485,-0.028048,0.069354,0.146528,0.240818,0.383541,0.511736,0.596025,0.536955,0.553962,0.445964,0.338597,0.188985,0.019133,-0.159182,-0.301594,1
0.437884,-0.057889,-0.378622,-1.009209,-1.481039,-1.428191,-1.041881,-0.721329,-0.595697,-0.468663,-0.220225,-0.114281,-0.116742,-0.049731,-0.025951,-0.017687,0.019319,0.169446,0.282308,0.294772,0.276072,0.3254,0.333598,0.336256,0.371719,0.432961,0.692839,0.355173,-0.177779,-0.195201,-0.159949,-0.162435,-0.203936,-0.251032,-0.182132,-0.185023,-0.23968,-0.220704,-0.134729,-0.11111,-0.04499,0.081497,0.142739,0.242097,0.376888,0.471821,0.578051,0.763005,0.733386,0.785113,0.711655,0.647893,0.558612,0.493297,0.439972,0.34176,1
