@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute target {1,2,3,4,5,6,7}

@data
0.663968,0.572981,0.483116,0.394863,0.306352,0.209373,0.098216,-0.027616,-0.168503,-0.324645,-0.493668,-0.663135,-0.811733,-0.936376,-1.038359,-1.117696,-1.173413,-1.206442,-1.217268,-1.205389,-1.17127,-1.120699,-1.047133,-0.966413,-0.874088,-0.76158,-0.64267,-0.525916,-0.424574,-0.339939,-0.276103,-0.23322,-0.210723,-0.207531,-0.222393,-0.25418,-0.299407,-0.350896,-0.415524,-0.473003,-0.524077,-0.572427,-0.606869,-0.625731,-0.627127,-0.610435,-0.572257,-0.512557,-0.431684,-0.332073,-0.225357,-0.108579,0.024024,0.170984,0.332716,0.504598,0.682653,0.861881,1.042865,1.22317,1.380577,1.514138,1.623459,1.708745,1.769393,1.806335,1.829899,1.835984,1.818662,1.788009,1.735899,1.660145,1.559912,1.434996,1.284956,1.112834,0.940211,0.768791,0.597736,0.427698,0.266561,0.118961,-0.014466,-0.132808,-0.236777,-0.334013,-0.416344,-0.480772,-0.525963,-0.553279,-0.563569,-0.558764,-0.539595,-0.50994,-0.473491,-0.422612,-0.376547,-0.33823,-0.312984,-0.303389,-0.310018,-0.335508,-0.380222,-0.444373,-0.528096,-0.624407,-0.720057,-0.809678,-0.891263,-0.960839,-1.013255,-1.056884,-1.079847,-1.084888,-1.066678,-1.021843,-0.951029,-0.854782,-0.73274,-0.588892,-0.436576,-0.281945,-0.136313,-0.003117,0.117504,0.232186,0.347222,0.462455,0.572293,5
0.642318,0.552303,0.462625,0.373736,0.285159,0.187795,0.075412,-0.052544,-0.195807,-0.355077,-0.529737,-0.700862,-0.849868,-0.973877,-1.073204,-1.14681,-1.195375,-1.218884,-1.218728,-1.195053,-1.152267,-1.09234,-1.011105,-0.921836,-0.825545,-0.70759,-0.58128,-0.464215,-0.363248,-0.279854,-0.215902,-0.172445,-0.149819,-0.147948,-0.164864,-0.19886,-0.241891,-0.292185,-0.351632,-0.401695,-0.435051,-0.468636,-0.490257,-0.496669,-0.486168,-0.459265,-0.413127,-0.347462,-0.262075,-0.164456,-0.053087,0.075166,0.217137,0.372785,0.539572,0.712083,0.883565,1.056268,1.229606,1.383893,1.51423,1.621823,1.705802,1.766354,1.804072,1.82626,1.829815,1.81083,1.778761,1.726279,1.650869,1.552345,1.430369,1.285109,1.117127,0.946271,0.7767,0.608184,0.444953,0.289928,0.148535,0.020668,-0.091917,-0.190002,-0.279675,-0.354141,-0.410021,-0.449037,-0.471848,-0.479601,-0.473499,-0.461664,-0.44067,-0.406407,-0.374639,-0.342613,-0.322918,-0.316842,-0.326733,-0.352532,-0.397917,-0.462211,-0.544091,-0.62331,-0.716865,-0.820218,-0.920013,-1.005851,-1.079952,-1.146027,-1.192116,-1.22297,-1.231174,-1.213635,-1.170079,-1.099905,-1.003381,-0.880307,-0.734516,-0.58926,-0.438942,-0.288311,-0.148991,-0.022505,0.103868,0.230337,0.343397,0.45654,0.566436,5
0.764775,0.542233,0.324946,0.114529,-0.087865,-0.27866,-0.443101,-0.579592,-0.68716,-0.765074,-0.812803,-0.829912,-0.830829,-0.813217,-0.764786,-0.686875,-0.579783,-0.444389,-0.285674,-0.109218,0.075316,0.249039,0.396565,0.516344,0.607433,0.66913,0.70091,0.702387,0.673612,0.614088,0.523678,0.402399,0.250282,0.067574,-0.141481,-0.361053,-0.564871,-0.732607,-0.862767,-0.955356,-1.010386,-1.027881,-1.008959,-0.959444,-0.893804,-0.821907,-0.745666,-0.664531,-0.577904,-0.489319,-0.386074,-0.269906,-0.153811,-0.043568,0.054425,0.114208,0.135964,0.120197,0.072906,0.021129,-0.023585,-0.062544,-0.103071,-0.127228,-0.13023,-0.103239,-0.059612,-0.011466,0.009199,0.000721,-0.024217,-0.021807,0.00743,0.057079,0.109205,0.134129,0.132758,0.115918,0.09309,0.045717,-0.031682,-0.139176,-0.274316,-0.415213,-0.529123,-0.612942,-0.673941,-0.730159,-0.781162,-0.820974,-0.836513,-0.819313,-0.767715,-0.68111,-0.560179,-0.406507,-0.240146,-0.068785,0.096821,0.236634,0.345184,0.42216,0.467679,0.482475,0.466855,0.421029,0.346533,0.24791,0.136975,0.015638,-0.11405,-0.24938,-0.368604,-0.469323,-0.54186,-0.584098,-0.604321,-0.613683,-0.593739,-0.543036,-0.462551,-0.350913,-0.210715,-0.047011,0.128701,0.315237,0.509946,0.711521,0.913292,4
0.974951,0.815496,0.661635,0.517845,0.379719,0.245702,0.112091,-0.020985,-0.15192,-0.280109,-0.404459,-0.523596,-0.63729,-0.741939,-0.835258,-0.911529,-0.977787,-1.042644,-1.092125,-1.133805,-1.174234,-1.211672,-1.243361,-1.267318,-1.279208,-1.279227,-1.271729,-1.256173,-1.227922,-1.187272,-1.135848,-1.079995,-1.018118,-0.95148,-0.881975,-0.813203,-0.729129,-0.632365,-0.520795,-0.397986,-0.272993,-0.154108,-0.043317,0.057767,0.14242,0.209982,0.259309,0.291219,0.305829,0.303044,0.283059,0.253726,0.210689,0.164103,0.119548,0.078391,0.043513,0.023064,0.022612,0.041726,0.077418,0.122605,0.175025,0.229447,0.288223,0.365528,0.461622,0.573891,0.699903,0.825291,0.928307,1.009332,1.068601,1.10522,1.118518,1.108247,1.077052,1.031626,0.973927,0.908213,0.83159,0.738279,0.634603,0.522646,0.40483,0.28858,0.189448,0.107187,0.040244,-0.02041,-0.077953,-0.131574,-0.1837,-0.233959,-0.281126,-0.323966,-0.362796,-0.405254,-0.458024,-0.519567,-0.589473,-0.665863,-0.748643,-0.830707,-0.910552,-0.983648,-1.054876,-1.112995,-1.153087,-1.172763,-1.172253,-1.153415,-1.115725,-1.059651,-0.985352,-0.894793,-0.789731,-0.672932,-0.545004,-0.413283,-0.277688,-0.132576,0.030543,0.200075,0.373411,0.547961,0.723395,0.89996,1.073832,1
1.242892,1.055138,0.867931,0.681431,0.496477,0.312675,0.130336,-0.050216,-0.223743,-0.386643,-0.533418,-0.662055,-0.769103,-0.864617,-0.962377,-1.047021,-1.109829,-1.14938,-1.163793,-1.152322,-1.115418,-1.053947,-0.972203,-0.871656,-0.765008,-0.657226,-0.553714,-0.464673,-0.396929,-0.340766,-0.295218,-0.265935,-0.256546,-0.266893,-0.298784,-0.350589,-0.405345,-0.460976,-0.509393,-0.555404,-0.585202,-0.597438,-0.592088,-0.561414,-0.505457,-0.429705,-0.345652,-0.258031,-0.168461,-0.077803,0.014133,0.103447,0.192171,0.281224,0.36681,0.453662,0.518775,0.554501,0.560723,0.538019,0.489796,0.423183,0.354395,0.290342,0.241485,0.20037,0.176006,0.172933,0.16816,0.166638,0.16797,0.164107,0.153661,0.146339,0.14997,0.165002,0.183726,0.19854,0.20245,0.191554,0.162447,0.120372,0.055829,-0.030195,-0.117826,-0.212056,-0.3121,-0.408206,-0.480182,-0.530554,-0.566923,-0.597787,-0.617031,-0.622076,-0.613366,-0.596242,-0.580463,-0.563565,-0.544607,-0.526645,-0.523041,-0.532052,-0.548682,-0.583277,-0.631578,-0.689897,-0.750261,-0.804683,-0.850631,-0.884779,-0.903919,-0.900885,-0.873071,-0.820803,-0.747916,-0.666743,-0.573071,-0.462771,-0.341823,-0.20055,-0.045043,0.121434,0.290766,0.462907,0.636873,0.812869,0.990396,1.168193,1.341545,7
1.279268,1.086614,0.894283,0.703788,0.515082,0.328081,0.14317,-0.037199,-0.205759,-0.359299,-0.486961,-0.59999,-0.704859,-0.811485,-0.900719,-0.96485,-1.00311,-1.015382,-0.998919,-0.958796,-0.899577,-0.825288,-0.74198,-0.651917,-0.567693,-0.498005,-0.454259,-0.424738,-0.403643,-0.395687,-0.406719,-0.438913,-0.481613,-0.525335,-0.569163,-0.610637,-0.644815,-0.664068,-0.662725,-0.642297,-0.603152,-0.539419,-0.465692,-0.380685,-0.29057,-0.196977,-0.101835,-0.004948,0.100234,0.206299,0.310379,0.393361,0.448009,0.47105,0.462281,0.423012,0.361952,0.294864,0.228112,0.15454,0.098762,0.052896,0.01533,-0.000585,-0.011311,-0.02,-0.027721,-0.02448,-0.019859,-0.014252,0.00908,0.053408,0.116397,0.174446,0.227991,0.273197,0.289912,0.285072,0.263695,0.215301,0.136313,0.031671,-0.09133,-0.208683,-0.303195,-0.374808,-0.438681,-0.496414,-0.548806,-0.588323,-0.610984,-0.614292,-0.598648,-0.565801,-0.522508,-0.481445,-0.437719,-0.395638,-0.362598,-0.350985,-0.359432,-0.377947,-0.406146,-0.455115,-0.524326,-0.607535,-0.694165,-0.771648,-0.83895,-0.891997,-0.927837,-0.936626,-0.919812,-0.876812,-0.807958,-0.724289,-0.634062,-0.531168,-0.416551,-0.280889,-0.124406,0.046575,0.225689,0.407193,0.591102,0.776545,0.96441,1.153639,1.337749,7
1.283095,1.095409,0.908237,0.722105,0.538002,0.355731,0.175253,-0.002651,-0.171819,-0.327648,-0.467907,-0.582874,-0.685441,-0.779486,-0.870007,-0.945084,-0.994602,-1.018398,-1.016525,-0.986639,-0.934029,-0.863136,-0.780832,-0.689896,-0.596196,-0.513659,-0.446235,-0.404067,-0.37382,-0.354075,-0.349826,-0.365122,-0.401595,-0.443293,-0.486755,-0.529083,-0.572174,-0.603608,-0.616394,-0.609126,-0.585217,-0.540843,-0.48453,-0.423721,-0.357275,-0.287306,-0.207989,-0.106079,0.015837,0.14364,0.258848,0.344431,0.405783,0.435333,0.433051,0.399302,0.348244,0.288458,0.221178,0.166855,0.12544,0.087883,0.065933,0.045916,0.028564,0.011631,0.010648,0.020718,0.032323,0.045192,0.062123,0.09993,0.147237,0.201564,0.261595,0.305859,0.327411,0.33518,0.309821,0.258136,0.175391,0.06697,-0.064564,-0.187169,-0.28788,-0.365982,-0.423766,-0.476255,-0.522367,-0.562905,-0.591853,-0.606249,-0.601333,-0.582321,-0.55047,-0.522066,-0.489787,-0.459923,-0.434075,-0.426564,-0.434738,-0.450935,-0.477511,-0.527945,-0.594541,-0.674321,-0.755767,-0.828945,-0.892672,-0.940885,-0.972707,-0.977243,-0.955714,-0.906678,-0.832159,-0.744546,-0.650891,-0.546172,-0.428412,-0.285695,-0.126469,0.046488,0.22594,0.407809,0.591647,0.777041,0.964925,1.153634,1.338811,7
1.15085,0.983277,0.816786,0.651648,0.488826,0.328453,0.17144,0.017943,-0.13051,-0.273689,-0.410556,-0.539384,-0.660163,-0.768966,-0.865458,-0.956315,-1.049072,-1.135175,-1.203289,-1.253944,-1.285869,-1.298354,-1.29192,-1.265817,-1.222001,-1.159461,-1.079763,-0.983321,-0.869917,-0.745289,-0.610233,-0.469431,-0.328415,-0.189325,-0.063759,0.059013,0.17048,0.264567,0.34009,0.39542,0.432618,0.450762,0.449253,0.423485,0.390392,0.351758,0.315711,0.284623,0.261719,0.24922,0.250443,0.237225,0.215015,0.188187,0.157718,0.124369,0.086542,0.057922,0.041687,0.050134,0.053913,0.041897,0.010144,-0.0299,-0.076741,-0.124237,-0.163951,-0.178326,-0.166529,-0.127817,-0.080792,-0.032272,0.017831,0.054158,0.079217,0.100356,0.128443,0.175097,0.229195,0.275047,0.311081,0.34286,0.35776,0.354571,0.327217,0.275802,0.218112,0.161282,0.1046,0.050814,-0.003975,-0.075827,-0.162443,-0.264342,-0.372129,-0.481766,-0.589946,-0.70846,-0.82485,-0.936479,-1.031845,-1.11385,-1.18074,-1.232464,-1.268563,-1.288368,-1.29104,-1.276255,-1.244372,-1.195377,-1.129782,-1.046814,-0.956582,-0.865759,-0.769622,-0.661816,-0.547566,-0.423952,-0.292347,-0.153107,-0.005479,0.147698,0.30514,0.466197,0.624544,0.784535,0.946103,1.10863,1.277106,3
1.499807,1.324751,1.14589,0.965933,0.787791,0.612228,0.438821,0.266947,0.088593,-0.08206,-0.241835,-0.39607,-0.532153,-0.655859,-0.768268,-0.860454,-0.932132,-0.979931,-1.00207,-0.998251,-0.969193,-0.917621,-0.847757,-0.766797,-0.677322,-0.59231,-0.523404,-0.476082,-0.449347,-0.433677,-0.429409,-0.443462,-0.47171,-0.498523,-0.523214,-0.544975,-0.569594,-0.589823,-0.600685,-0.595459,-0.573509,-0.537025,-0.48968,-0.436569,-0.376823,-0.308071,-0.214615,-0.096312,0.034074,0.157674,0.254443,0.322345,0.36535,0.378463,0.361891,0.320898,0.270735,0.208805,0.144211,0.099238,0.063215,0.027175,-0.006742,-0.038494,-0.063531,-0.079244,-0.068902,-0.055064,-0.039266,-0.022383,0.01004,0.058734,0.110238,0.167086,0.230419,0.272289,0.313131,0.345925,0.345213,0.311878,0.248693,0.159092,0.042147,-0.076797,-0.185947,-0.272186,-0.349068,-0.422289,-0.490851,-0.547488,-0.58995,-0.608517,-0.623297,-0.62442,-0.607707,-0.579956,-0.549268,-0.519574,-0.487662,-0.454528,-0.429262,-0.423258,-0.434083,-0.452718,-0.4871,-0.54286,-0.614941,-0.698378,-0.77763,-0.846997,-0.904044,-0.942502,-0.956409,-0.943554,-0.904464,-0.839879,-0.760448,-0.675494,-0.571167,-0.455513,-0.322062,-0.16583,0.007976,0.195054,0.389615,0.586737,0.78627,0.988043,1.190474,7
0.699078,0.607121,0.513711,0.416602,0.319628,0.223068,0.120326,0.003389,-0.129539,-0.276889,-0.438898,-0.610138,-0.769564,-0.906589,-1.018361,-1.106325,-1.170158,-1.20973,-1.225536,-1.218065,-1.186693,-1.139752,-1.070285,-0.990188,-0.902752,-0.793598,-0.674707,-0.554388,-0.447855,-0.357885,-0.285905,-0.235488,-0.204492,-0.194701,-0.204322,-0.230496,-0.272359,-0.319855,-0.380087,-0.435922,-0.477114,-0.51789,-0.547642,-0.562484,-0.561652,-0.543526,-0.507641,-0.450041,-0.373084,-0.277229,-0.172104,-0.055575,0.076933,0.223522,0.384171,0.553453,0.724469,0.895952,1.068937,1.241777,1.392531,1.519729,1.623684,1.703721,1.760237,1.794922,1.815571,1.817565,1.798172,1.765808,1.712445,1.635776,1.535584,1.411594,1.263868,1.094051,0.923975,0.755391,0.587709,0.421842,0.265169,0.121966,-0.007853,-0.123052,-0.223696,-0.318013,-0.395946,-0.455503,-0.495903,-0.521114,-0.530024,-0.525012,-0.509332,-0.490571,-0.456593,-0.416949,-0.381981,-0.35612,-0.343806,-0.346244,-0.36612,-0.40381,-0.461062,-0.537187,-0.631732,-0.728949,-0.823022,-0.910413,-0.987063,-1.045254,-1.096021,-1.130516,-1.144794,-1.139948,-1.110511,-1.055656,-0.977008,-0.873169,-0.744798,-0.597275,-0.443293,-0.293742,-0.154981,-0.029127,0.085693,0.201513,0.318013,0.434821,0.550024,5
1.210884,1.037554,0.865035,0.694574,0.526457,0.361234,0.199249,0.041141,-0.111914,-0.258888,-0.398692,-0.530939,-0.654283,-0.764592,-0.86191,-0.954369,-1.047586,-1.129081,-1.192274,-1.237426,-1.2639,-1.271456,-1.259784,-1.228916,-1.179506,-1.112149,-1.02766,-0.926119,-0.809593,-0.682995,-0.547899,-0.411113,-0.273965,-0.147462,-0.026171,0.087217,0.186708,0.268933,0.331494,0.375214,0.400032,0.405524,0.390111,0.356187,0.316063,0.277536,0.242769,0.217014,0.199546,0.200805,0.199309,0.185812,0.164808,0.139464,0.111499,0.07952,0.043157,0.018641,0.007786,0.013836,0.017396,-0.003685,-0.044336,-0.090903,-0.144505,-0.197078,-0.233772,-0.243942,-0.227114,-0.184712,-0.133561,-0.081999,-0.028824,0.008201,0.029676,0.047809,0.0716,0.115538,0.172222,0.219916,0.253899,0.282861,0.298228,0.296404,0.272561,0.225538,0.172313,0.120782,0.069927,0.021982,-0.024255,-0.085889,-0.162988,-0.254162,-0.357681,-0.463271,-0.564583,-0.67668,-0.790066,-0.898813,-0.995961,-1.079073,-1.147757,-1.200188,-1.236469,-1.255577,-1.256777,-1.240746,-1.208085,-1.158766,-1.092294,-1.009739,-0.918177,-0.827733,-0.736279,-0.63342,-0.521428,-0.400736,-0.271681,-0.135656,0.007379,0.155523,0.307738,0.463999,0.623551,0.785749,0.949997,1.115191,1.284487,3
1.040064,0.860179,0.681628,0.503592,0.327653,0.155094,-0.01887,-0.187078,-0.347489,-0.498386,-0.634823,-0.752376,-0.849335,-0.922645,-0.988979,-1.048662,-1.100734,-1.154923,-1.19606,-1.222151,-1.234056,-1.227836,-1.203994,-1.16289,-1.105928,-1.034293,-0.952803,-0.864571,-0.77825,-0.696599,-0.602655,-0.492998,-0.371589,-0.243749,-0.12564,-0.019815,0.073985,0.15021,0.209016,0.250397,0.27332,0.277924,0.264658,0.232992,0.19157,0.139997,0.089081,0.039796,-0.005981,-0.042307,-0.058892,-0.054495,-0.030343,0.01277,0.065961,0.131431,0.215938,0.318847,0.43799,0.562198,0.680847,0.791085,0.881572,0.948239,0.99184,1.011706,1.008829,0.981911,0.931237,0.858106,0.770915,0.672322,0.564322,0.44784,0.324843,0.206189,0.102196,0.015497,-0.052164,-0.100685,-0.129406,-0.138382,-0.130039,-0.112007,-0.089495,-0.065002,-0.036175,-0.012966,-0.003397,-0.007948,-0.025525,-0.057064,-0.103234,-0.163991,-0.238497,-0.325428,-0.424872,-0.531332,-0.638566,-0.736425,-0.821154,-0.896331,-0.975046,-1.050903,-1.116397,-1.168326,-1.206674,-1.230174,-1.237759,-1.2261,-1.196792,-1.151078,-1.09071,-1.026799,-0.956056,-0.880234,-0.797979,-0.703875,-0.586805,-0.449577,-0.299867,-0.141444,0.024561,0.196981,0.374007,0.552777,0.732459,0.9129,1.091386,1
1.278605,1.086414,0.89476,0.705396,0.517624,0.331802,0.147888,-0.029193,-0.194435,-0.344724,-0.468556,-0.579415,-0.679557,-0.775911,-0.862735,-0.924667,-0.960173,-0.968972,-0.950508,-0.908746,-0.847982,-0.772996,-0.687819,-0.597599,-0.512352,-0.441937,-0.397708,-0.366134,-0.344139,-0.337366,-0.35008,-0.384209,-0.43447,-0.487087,-0.540191,-0.586668,-0.629494,-0.656068,-0.662265,-0.648509,-0.614471,-0.560004,-0.496866,-0.427607,-0.354416,-0.276767,-0.187991,-0.076466,0.051093,0.175015,0.272565,0.337932,0.379068,0.388066,0.364152,0.318817,0.261227,0.191219,0.123722,0.071628,0.02765,-0.002473,-0.018513,-0.033351,-0.047891,-0.054976,-0.035698,-0.004396,0.029355,0.063393,0.098546,0.140267,0.188511,0.25062,0.316257,0.365248,0.399537,0.409067,0.385277,0.32871,0.248039,0.136569,-0.000119,-0.139215,-0.257653,-0.352748,-0.423959,-0.486484,-0.543876,-0.595985,-0.635639,-0.659631,-0.666073,-0.653077,-0.625338,-0.586414,-0.552049,-0.514316,-0.478727,-0.451555,-0.443476,-0.450166,-0.465632,-0.493508,-0.544176,-0.610223,-0.687238,-0.760267,-0.823961,-0.876997,-0.914336,-0.932822,-0.922768,-0.886608,-0.823207,-0.73906,-0.646733,-0.541737,-0.424999,-0.293986,-0.1392,0.031209,0.212711,0.396734,0.582842,0.770605,0.960128,1.151804,1.339614,7
0.908362,0.713348,0.521566,0.333673,0.151327,-0.024622,-0.192139,-0.350364,-0.496052,-0.638035,-0.750177,-0.831452,-0.881391,-0.899437,-0.887954,-0.866791,-0.82068,-0.743501,-0.63639,-0.499973,-0.339462,-0.161111,0.020893,0.191865,0.345123,0.469162,0.56372,0.62749,0.660413,0.661718,0.631551,0.569381,0.475595,0.349782,0.192755,0.004948,-0.20524,-0.408955,-0.588894,-0.731384,-0.837111,-0.905154,-0.936141,-0.929478,-0.8901,-0.826078,-0.753423,-0.675663,-0.593115,-0.505202,-0.409189,-0.311408,-0.200594,-0.08886,0.019171,0.113801,0.171104,0.190284,0.171921,0.132402,0.089274,0.039478,-0.016609,-0.062257,-0.08808,-0.08666,-0.061211,-0.012135,0.018928,0.020556,0.015786,0.013337,0.03882,0.080799,0.12542,0.150453,0.142787,0.112956,0.076089,0.01935,-0.064815,-0.177994,-0.309603,-0.437409,-0.535656,-0.604607,-0.667092,-0.72382,-0.775863,-0.811719,-0.817876,-0.788331,-0.723334,-0.621582,-0.483384,-0.318349,-0.1406,0.039847,0.204385,0.337166,0.438034,0.507472,0.544887,0.550557,0.52529,0.468828,0.38253,0.265953,0.135576,-0.006725,-0.158502,-0.308318,-0.442696,-0.556442,-0.640993,-0.694237,-0.726853,-0.748745,-0.739268,-0.69807,-0.62509,-0.520819,-0.386459,-0.222302,-0.043629,0.146669,0.346501,0.553913,0.766029,4
1.123555,0.948407,0.783442,0.619577,0.456978,0.296762,0.139637,-0.014232,-0.163329,-0.307157,-0.44482,-0.575232,-0.697144,-0.809202,-0.908668,-0.994884,-1.078443,-1.160106,-1.23392,-1.290216,-1.327348,-1.345979,-1.346258,-1.327025,-1.28935,-1.233535,-1.159482,-1.069272,-0.962869,-0.84249,-0.710547,-0.568902,-0.424028,-0.280175,-0.144406,-0.014144,0.109217,0.218474,0.31044,0.383035,0.436393,0.470755,0.485604,0.478795,0.455335,0.426595,0.398578,0.372946,0.353348,0.342857,0.330413,0.304534,0.265122,0.218755,0.168524,0.119587,0.079432,0.056967,0.052413,0.056943,0.053635,0.038896,0.017465,-0.010901,-0.037474,-0.062799,-0.069834,-0.050987,-0.020488,0.011561,0.043571,0.071103,0.099116,0.125479,0.149942,0.183754,0.238068,0.298117,0.344581,0.386769,0.420675,0.437558,0.436122,0.411175,0.376702,0.341996,0.309127,0.277201,0.234089,0.173214,0.0951,0.001128,-0.10955,-0.227135,-0.343384,-0.464939,-0.595421,-0.724273,-0.849387,-0.959261,-1.05585,-1.136832,-1.201925,-1.249195,-1.278609,-1.290156,-1.283535,-1.260737,-1.219217,-1.159293,-1.081752,-1.003675,-0.926815,-0.852486,-0.764521,-0.668474,-0.562497,-0.448023,-0.326271,-0.198117,-0.064569,0.073819,0.215734,0.362469,0.511853,0.662149,0.814253,0.982513,1.164605,3
0.862524,0.646363,0.431161,0.22191,0.019371,-0.172545,-0.354551,-0.516846,-0.646379,-0.745086,-0.811333,-0.843378,-0.85067,-0.842926,-0.804934,-0.738002,-0.641209,-0.517966,-0.371641,-0.209733,-0.030415,0.14971,0.319884,0.469228,0.585994,0.670362,0.720546,0.736941,0.719066,0.666203,0.578465,0.456468,0.299498,0.11013,-0.089763,-0.283106,-0.47049,-0.638207,-0.775778,-0.880319,-0.951799,-0.990459,-0.99523,-0.967145,-0.906326,-0.821298,-0.721343,-0.615569,-0.505513,-0.391156,-0.293338,-0.208056,-0.12624,-0.041706,0.041348,0.09563,0.118292,0.108542,0.081087,0.046021,0.005806,-0.049088,-0.109202,-0.151375,-0.170873,-0.160271,-0.118346,-0.076271,-0.058112,-0.069278,-0.08415,-0.074626,-0.038079,0.016211,0.063274,0.086851,0.085206,0.077111,0.061328,0.024426,-0.037717,-0.133356,-0.260824,-0.396302,-0.503498,-0.582541,-0.654532,-0.72006,-0.77888,-0.82075,-0.835425,-0.816548,-0.764687,-0.680027,-0.562088,-0.420193,-0.268402,-0.110345,0.048472,0.200289,0.322828,0.415014,0.477351,0.50816,0.50943,0.480853,0.422246,0.335276,0.219552,0.087595,-0.056414,-0.201082,-0.33044,-0.439378,-0.522017,-0.578071,-0.605544,-0.620725,-0.625192,-0.59733,-0.538962,-0.449022,-0.330368,-0.186364,-0.017654,0.168907,0.368806,0.57783,0.792133,4
0.980803,0.770275,0.56775,0.373258,0.182942,-0.000959,-0.176139,-0.343928,-0.494623,-0.622664,-0.728019,-0.823244,-0.913619,-0.992257,-1.068014,-1.129727,-1.16379,-1.170919,-1.158985,-1.132044,-1.089912,-1.045003,-0.977218,-0.891571,-0.805757,-0.728164,-0.653288,-0.565585,-0.465348,-0.354219,-0.231764,-0.109881,0.005802,0.100574,0.16989,0.220635,0.275906,0.335803,0.367317,0.370865,0.355093,0.323885,0.273066,0.205675,0.124414,0.030729,-0.071047,-0.169,-0.266581,-0.338264,-0.38012,-0.395652,-0.416816,-0.429598,-0.414976,-0.3718,-0.299408,-0.200036,-0.074604,0.074886,0.241629,0.407747,0.558041,0.680739,0.781803,0.852123,0.891646,0.900171,0.890728,0.860692,0.801276,0.711245,0.591253,0.457699,0.314805,0.164712,0.014269,-0.118918,-0.228804,-0.323511,-0.390319,-0.430148,-0.456436,-0.466541,-0.448377,-0.400195,-0.336489,-0.264956,-0.185556,-0.116456,-0.058315,-0.014167,0.00879,0.022099,0.015876,-0.001299,-0.036935,-0.087519,-0.146214,-0.21779,-0.309102,-0.422208,-0.532548,-0.629742,-0.715799,-0.807261,-0.898202,-0.978239,-1.038811,-1.089951,-1.115237,-1.114321,-1.091124,-1.048252,-0.980507,-0.891435,-0.796082,-0.685255,-0.56418,-0.438736,-0.307111,-0.151514,0.02185,0.206206,0.398911,0.597365,0.798231,0.99256,1.180342,2
