@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute target {1,2,3,4,5}

@data
-0.896938,-3.102048,-3.347006,-2.58413,-1.275797,-0.913937,-0.254565,-0.334322,-0.335239,-0.274724,-0.24293,-0.258091,-0.273605,-0.248915,-0.364447,-0.37956,-0.418519,-0.380602,-0.541858,-0.477301,-0.60478,-0.53495,-0.492643,-0.550081,-0.408205,-0.328806,-0.142002,-0.130124,-0.000489,-0.021061,0.003236,0.033417,0.079632,0.052534,0.148988,0.146122,0.152467,0.125148,0.175074,0.240991,0.355782,0.303192,0.367708,0.426738,0.42486,0.428023,0.469739,0.379907,0.287256,0.369521,0.281707,0.256558,0.253212,0.182148,0.187752,0.167672,0.204218,0.284025,0.457149,0.686365,0.847067,1.389077,1.578501,1.671313,1.399249,1.168258,0.682005,0.124367,-0.220614,-0.307981,-0.245321,-0.365719,-0.222037,-0.208947,-0.27185,-0.242691,-0.133106,-0.124584,0.360221,1.036927,1.216412,1.164485,0.58806,0.796216,0.507229,1
0.503611,-1.591459,-3.65415,-3.3165,-1.835157,-1.361613,-0.355899,-0.315883,-0.250209,-0.332136,-0.221647,-0.23894,-0.322723,-0.299226,-0.387605,-0.449381,-0.459044,-0.505812,-0.528291,-0.632089,-0.639436,-0.734011,-0.704835,-0.677798,-0.593474,-0.530765,-0.349585,-0.254303,-0.144687,-0.078405,0.01983,-0.024696,-0.014304,0.033827,0.008358,0.024245,0.059714,0.159121,0.18631,0.204608,0.227052,0.278402,0.341321,0.356407,0.52551,0.515582,0.52579,0.538333,0.517245,0.439926,0.423186,0.364986,0.32319,0.33037,0.294082,0.250962,0.296878,0.265813,0.344499,0.648997,0.835465,0.916035,1.202128,1.257719,1.214859,0.962795,0.758797,0.427477,0.034238,-0.164514,-0.149532,-0.172215,-0.18115,-0.168859,-0.125839,-0.139792,-0.083205,-0.149196,0.232704,0.911567,1.061591,1.54229,1.173715,1.037328,0.561496,1
-0.050164,-3.055275,-3.695707,-2.78148,-1.420106,-0.688514,-0.142262,-0.216329,-0.163822,-0.111657,-0.175961,-0.230256,-0.213483,-0.211002,-0.271721,-0.317037,-0.273263,-0.282115,-0.391806,-0.516375,-0.58382,-0.627453,-0.616457,-0.619524,-0.541641,-0.447685,-0.353976,-0.197063,-0.064328,-0.038327,0.099166,0.007076,0.182885,0.130249,0.225732,0.243846,0.371408,0.312369,0.418118,0.29865,0.482268,0.452022,0.442068,0.483729,0.560618,0.556184,0.463738,0.410486,0.378691,0.396379,0.438128,0.351594,0.344706,0.347505,0.403319,0.30008,0.272602,0.328866,0.316958,0.208439,0.410618,0.835165,1.039311,1.26447,1.48128,1.527038,1.255346,0.921329,0.689928,0.082006,-0.324479,-0.327572,-0.266756,-0.466322,-0.407264,-0.31038,-0.398322,-0.397927,-0.26413,0.210429,1.076573,1.181509,0.493873,-0.481306,0.246313,1
0.401744,-0.583341,-2.477198,-3.395267,-1.938997,-1.540723,-0.241847,-0.307995,-0.258345,-0.317796,-0.278868,-0.326105,-0.354997,-0.512453,-0.539591,-0.581647,-0.611153,-0.625223,-0.810076,-0.780152,-0.855462,-0.939204,-0.918857,-0.922901,-0.840965,-0.85024,-0.652294,-0.407359,-0.300654,-0.252507,-0.203169,-0.100911,-0.155329,-0.129283,-0.014137,-0.084273,-0.048881,0.091105,0.125101,0.132923,0.169439,0.285576,0.260969,0.36431,0.386807,0.48228,0.54838,0.513726,0.511437,0.423079,0.408974,0.39434,0.347161,0.355362,0.245243,0.319861,0.259192,0.192051,0.271378,0.216548,0.165138,0.38509,0.5546,0.966115,1.229874,1.470358,1.821763,1.75714,1.55329,1.14896,0.548508,-0.030111,0.008752,-0.046163,0.018721,-0.013042,0.075082,0.081578,0.061,0.003712,0.500053,1.133076,1.424772,1.186557,0.446394,1
-0.626501,-3.097533,-3.516341,-2.168401,-1.287808,-0.339524,-0.225789,-0.122127,-0.128301,-0.163189,-0.133806,-0.152022,-0.163984,-0.255783,-0.392609,-0.459693,-0.422016,-0.379844,-0.586455,-0.644448,-0.718844,-0.793982,-0.711409,-0.700497,-0.599497,-0.535193,-0.502623,-0.283265,-0.216567,-0.18933,-0.193324,-0.182303,-0.209956,-0.107551,-0.155673,-0.057185,-0.046896,-0.018717,0.020734,0.110901,0.165405,0.320532,0.375185,0.466226,0.548312,0.666274,0.618303,0.522187,0.64333,0.526859,0.46504,0.358057,0.508505,0.426973,0.343091,0.323846,0.35917,0.362064,0.575586,0.764382,1.037896,1.266095,1.714762,1.617504,1.490972,1.260533,0.776417,0.371699,-0.064261,-0.109495,-0.18611,-0.189831,-0.243558,-0.216936,-0.292316,-0.213821,-0.203884,0.104026,1.017108,0.924134,0.927606,0.6234,0.295076,0.826556,-0.515548,1
0.164229,-2.236706,-3.806956,-2.6913,-1.560646,-0.996157,-0.350921,-0.396954,-0.387885,-0.353551,-0.312584,-0.311817,-0.348224,-0.423284,-0.423647,-0.493481,-0.514926,-0.555999,-0.601969,-0.716615,-0.747208,-0.795715,-0.801246,-0.79133,-0.663033,-0.638043,-0.476642,-0.295917,-0.219858,-0.218706,-0.107039,-0.097392,-0.047884,-0.012789,-0.039533,0.059347,0.093881,0.078792,0.160114,0.258281,0.309412,0.370505,0.486591,0.557103,0.484347,0.574858,0.551806,0.578588,0.515071,0.503429,0.517341,0.385153,0.468639,0.398594,0.349042,0.391416,0.358986,0.37689,0.398982,0.631012,0.875415,0.960049,1.270335,1.375987,1.239852,0.992113,0.80701,0.570522,0.301233,-0.024645,-0.151923,-0.134087,-0.141674,-0.20551,-0.196011,-0.114106,-0.226847,-0.23289,0.126575,0.669726,0.923347,1.331726,1.320473,0.885316,1.191565,1
-0.169734,-2.80938,-3.567878,-2.613792,-1.502156,-0.837731,-0.295865,-0.293641,-0.305967,-0.285284,-0.297058,-0.348715,-0.371909,-0.43778,-0.447512,-0.483412,-0.515216,-0.572857,-0.586753,-0.743376,-0.715867,-0.751442,-0.764433,-0.811633,-0.653326,-0.576689,-0.452669,-0.34079,-0.195248,-0.063524,-0.018005,-0.013292,0.11249,0.096852,0.157802,0.08983,0.193488,0.17001,0.244658,0.219184,0.402865,0.335096,0.370945,0.423163,0.499938,0.494893,0.604683,0.525261,0.446463,0.575256,0.435663,0.433733,0.493413,0.437577,0.411865,0.396803,0.426707,0.370758,0.361625,0.451624,0.768882,1.025679,1.169135,1.483763,1.591159,1.537825,1.316667,0.972438,0.569901,0.009136,-0.097947,-0.126494,-0.117584,-0.201429,-0.101637,-0.182189,-0.152811,-0.142044,-0.028437,0.574749,0.678927,0.472799,0.253473,0.328943,1.057387,1
1.744657,-0.6798,-2.648439,-3.17751,-1.513575,-1.197878,0.055388,-0.144341,-0.153802,-0.086377,-0.196682,-0.132008,-0.290414,-0.284529,-0.566013,-0.378675,-0.409907,-0.534112,-0.710353,-0.80996,-0.89712,-0.944123,-1.067258,-1.078431,-1.055612,-0.962843,-0.770662,-0.649569,-0.589889,-0.263833,-0.157215,-0.093346,-0.172557,0.041625,0.033922,0.11,0.029286,0.013864,0.09211,0.168161,0.232501,0.414696,0.382157,0.476038,0.396187,0.384427,0.561212,0.486128,0.446651,0.348439,0.442476,0.273958,0.251306,0.336429,0.337088,0.211416,0.188767,0.198874,0.28975,0.292071,0.403917,0.755335,1.015374,1.213894,1.467534,1.55359,1.58503,1.188048,0.88319,0.359898,-0.164333,-0.30561,-0.308824,-0.183818,-0.189943,-0.362322,-0.177393,-0.292971,-0.217891,0.003918,1.00793,1.082389,1.819015,1.1713,0.069987,1
1.908644,-2.679805,-3.715018,-2.410738,-0.850782,-0.487552,0.617979,0.430334,0.518181,0.381709,0.303329,0.344249,0.166497,0.128512,0.093658,-0.069347,-0.100965,-0.146571,-0.393234,-0.348727,-0.449685,-0.530536,-0.50036,-0.548252,-0.617642,-0.543392,-0.429702,-0.285326,-0.116633,-0.02883,0.015417,0.051361,-0.050817,0.048266,-0.014763,0.095019,0.059257,0.077127,0.068417,0.20114,0.306988,0.337214,0.502038,0.604237,0.588837,0.623203,0.662247,0.641614,0.692658,0.515683,0.516802,0.44576,0.336335,0.237578,0.201726,0.018865,0.033516,-0.008244,-0.014978,0.155965,0.540496,0.791531,1.094643,1.490024,1.334379,1.142025,0.742779,0.267134,-0.254046,-0.63463,-0.775049,-0.795665,-0.919936,-0.817068,-0.774401,-0.824934,-0.84678,-0.795947,-0.781074,0.125537,0.958725,1.528546,1.275871,-0.25041,-0.410211,1
-1.198279,-2.696472,-2.790709,-2.420911,-1.414863,-1.221921,-0.847328,-0.76581,-0.722916,-0.706685,-0.695858,-0.717521,-0.678723,-0.693559,-0.742549,-0.676819,-0.676367,-0.634596,-0.652483,-0.71446,-0.72099,-0.696784,-0.679128,-0.628082,-0.604653,-0.480464,-0.393965,-0.36581,-0.249514,-0.255785,-0.21095,-0.120382,-0.137999,-0.100918,-0.094342,-0.084305,-0.048818,-0.034227,0.046444,0.042203,0.115335,0.103986,0.175312,0.227838,0.286412,0.278046,0.330462,0.299165,0.287185,0.326086,0.316833,0.367039,0.378291,0.393155,0.385073,0.408179,0.42906,0.498628,0.662838,0.727327,0.927423,1.035812,1.138762,1.112002,1.077141,0.981973,0.769425,0.604815,0.464401,0.487064,0.488145,0.488607,0.541652,0.493775,0.536484,0.568049,0.586331,0.669438,0.916708,1.103273,1.232706,1.265879,1.096779,1.164466,0.739934,1
0.987888,-1.532364,-3.222468,-3.790805,-1.896701,-1.407156,-0.113033,-0.148097,-0.127972,-0.096846,-0.165173,-0.154054,-0.158174,-0.30615,-0.468521,-0.411246,-0.445959,-0.634073,-0.728612,-0.760455,-0.825082,-0.851616,-0.831449,-0.828048,-0.863929,-0.773023,-0.550948,-0.516095,-0.203415,-0.250061,-0.164503,-0.071061,-0.001834,0.013626,0.072127,0.196059,0.137393,0.277295,0.317292,0.327581,0.328703,0.486704,0.43733,0.518174,0.587689,0.606463,0.724539,0.670115,0.576885,0.618114,0.458171,0.580866,0.434667,0.32207,0.348783,0.361019,0.437537,0.454345,0.34792,0.355197,0.347011,0.303403,0.240632,0.255924,0.396299,1.082921,1.242203,1.09928,0.947462,0.854434,0.604235,0.101459,-0.176499,-0.154299,-0.249994,-0.168708,-0.074115,-0.117453,-0.055726,0.175455,0.703081,1.29801,1.46348,1.133943,0.06193,1
0.299695,-2.527955,-3.907708,-2.512456,-1.340332,-0.74031,-0.16456,-0.125963,-0.253588,-0.386039,-0.239501,-0.213355,-0.310842,-0.374897,-0.337222,-0.359693,-0.386049,-0.500613,-0.619675,-0.642884,-0.473419,-0.773899,-0.715081,-0.694631,-0.599408,-0.434531,-0.274583,-0.206187,-0.092355,-0.085698,-0.048117,0.041265,-0.054547,0.053516,0.110215,0.163849,0.191756,0.143009,0.29788,0.158686,0.267581,0.434947,0.454109,0.495004,0.387096,0.367238,0.371039,0.467645,0.376286,0.330861,0.336639,0.323474,0.305922,0.293138,0.294243,0.173414,0.225442,0.288973,0.40248,0.61863,0.894952,1.037903,1.451893,1.609177,1.422104,1.125717,0.893754,0.563661,0.013932,-0.23932,-0.308309,-0.449096,-0.363538,-0.261745,-0.259868,-0.278194,-0.403628,-0.28551,-0.00079,0.999167,1.374142,1.510245,0.861725,0.138319,0.675372,1
0.237967,-1.882886,-3.35472,-3.063514,-1.69815,-1.398977,-0.454439,-0.403103,-0.474909,-0.550603,-0.466498,-0.372043,-0.425067,-0.598655,-0.490097,-0.551588,-0.501484,-0.660047,-0.572014,-0.605032,-0.778749,-0.771727,-0.794598,-0.733247,-0.610823,-0.605271,-0.508694,-0.268987,-0.245389,-0.065532,-0.124551,-0.090772,0.00298,0.090205,0.011718,0.109829,0.105889,0.288116,0.192832,0.400403,0.386726,0.356864,0.521032,0.520724,0.616564,0.595925,0.64687,0.553497,0.521924,0.547788,0.53816,0.53364,0.45185,0.36299,0.435085,0.322391,0.389508,0.328198,0.427351,0.497172,0.827157,0.969896,1.240838,1.622433,1.52753,1.442558,1.292913,0.977615,0.425776,0.055932,-0.154295,-0.143843,-0.093094,-0.267993,-0.153483,-0.195682,-0.126193,-0.200277,-0.003688,0.613109,1.030299,0.912796,0.476062,0.121996,0.929607,1
-0.459481,-2.940723,-3.621094,-2.533414,-1.29192,-0.598329,-0.113529,-0.166074,-0.194471,-0.245495,-0.200068,-0.226598,-0.321011,-0.288772,-0.3571,-0.400757,-0.349245,-0.528392,-0.601064,-0.532298,-0.645395,-0.646378,-0.632944,-0.546637,-0.515021,-0.379533,-0.342241,-0.182635,-0.078262,-0.064598,-0.019226,0.017713,0.055687,0.065029,0.128254,0.159044,0.188973,0.233565,0.27269,0.201081,0.321357,0.402255,0.417422,0.491093,0.590208,0.585031,0.550892,0.494771,0.528188,0.451851,0.411907,0.437028,0.404716,0.332924,0.323438,0.323991,0.296819,0.322309,0.358535,0.499238,0.823669,1.081174,1.346373,1.740368,1.601864,1.27459,0.860271,0.653267,0.086232,-0.226583,-0.297851,-0.353856,-0.326207,-0.348472,-0.316266,-0.443049,-0.336983,-0.353334,-0.285274,0.298776,0.465484,0.751204,0.625282,0.876996,0.95902,1
0.377163,-2.171217,-3.60436,-2.618986,-1.512212,-1.13659,-0.326403,-0.375639,-0.399548,-0.410705,-0.414182,-0.393116,-0.409483,-0.463603,-0.449115,-0.544796,-0.60599,-0.674432,-0.702882,-0.747416,-0.785985,-0.751786,-0.74793,-0.777321,-0.623512,-0.465182,-0.418434,-0.364109,-0.246721,-0.152195,-0.11798,-0.230536,-0.120313,-0.036734,-0.017556,-0.033107,0.123035,0.069527,0.183207,0.202939,0.238813,0.340672,0.36838,0.402839,0.517314,0.580029,0.578777,0.47299,0.546252,0.531568,0.43118,0.396562,0.38223,0.407763,0.389686,0.381554,0.28419,0.395379,0.455837,0.648565,0.864791,1.078576,1.359267,1.384031,1.327307,1.116263,0.768145,0.518238,0.103582,-0.08727,-0.156999,-0.121286,-0.118519,-0.083603,-0.162181,-0.099959,0.009042,-0.009577,0.381881,0.977713,1.082252,1.490342,1.143665,0.790265,0.587659,1
0.408044,-2.169352,-3.597862,-2.258023,-1.282993,-0.546906,-0.158702,-0.091211,-0.114603,-0.134617,-0.161736,-0.241768,-0.273819,-0.396187,-0.309035,-0.43581,-0.555877,-0.541495,-0.724592,-0.814128,-0.800615,-1.014543,-1.113059,-1.060409,-0.993292,-0.999451,-0.837679,-0.540942,-0.35704,-0.304896,-0.027574,-0.042628,-0.104128,-0.019692,0.064135,0.031699,0.077145,0.143346,0.164612,0.083951,0.202624,0.30479,0.261541,0.398341,0.399617,0.467512,0.463309,0.552553,0.555402,0.58498,0.626219,0.570424,0.484161,0.445707,0.442601,0.257725,0.342099,0.262811,0.375762,0.596403,0.899605,1.035268,1.317202,1.572017,1.802632,1.60793,1.407403,1.037993,0.487212,-0.123204,-0.221545,-0.201456,-0.182439,-0.225032,-0.257822,-0.153041,-0.241634,-0.134086,0.029691,1.012484,0.796898,0.767856,0.366455,0.010792,1.045974,1
0.724566,-2.014298,-3.185618,-2.489159,-1.455227,-0.866102,-0.412806,-0.351654,-0.428335,-0.381453,-0.446756,-0.429339,-0.445555,-0.45247,-0.560733,-0.606984,-0.609499,-0.613041,-0.695797,-0.733978,-0.800316,-0.831673,-0.934221,-0.921473,-0.934752,-0.92006,-0.842054,-0.756157,-0.639342,-0.540134,-0.361598,-0.277268,-0.155026,-0.095717,0.021203,-0.009202,0.141648,0.14773,0.266108,0.29528,0.347678,0.445562,0.552675,0.598277,0.643591,0.649401,0.682143,0.685589,0.6582,0.673663,0.682312,0.544419,0.601823,0.491001,0.441267,0.46074,0.375634,0.378316,0.410122,0.453005,0.572097,0.760607,0.951401,1.290056,1.584535,1.523291,1.274165,0.949893,0.388568,0.02722,-0.076954,-0.081263,-0.106005,-0.024201,-0.082753,-0.067974,-0.023961,-0.026706,0.10261,0.808546,0.658285,0.820288,0.839861,0.963706,0.800525,1
0.299819,-2.553581,-3.568951,-2.421806,-1.304813,-0.848647,-0.218069,-0.289329,-0.25305,-0.265579,-0.357111,-0.31588,-0.296981,-0.452846,-0.434504,-0.468443,-0.540079,-0.603265,-0.696973,-0.788987,-0.798599,-0.839155,-0.86175,-0.784946,-0.650397,-0.534597,-0.399116,-0.249157,-0.103051,-0.09838,-0.062829,-0.108001,-0.022335,0.020093,0.03228,0.083458,0.069096,0.133812,0.068285,0.198678,0.240415,0.290585,0.410746,0.466155,0.438946,0.429621,0.530949,0.340804,0.417875,0.316822,0.374152,0.354357,0.362946,0.240094,0.284613,0.273099,0.238438,0.3125,0.442091,0.648083,0.810909,1.034273,1.450545,1.540406,1.488051,1.223203,0.927666,0.393971,0.009253,-0.168821,-0.247576,-0.246052,-0.219856,-0.178481,-0.19508,-0.191024,-0.172032,-0.11107,0.190963,1.008645,1.074825,1.483804,1.161384,1.017357,0.787133,1
0.188025,-1.321478,-2.467032,-3.240392,-2.014359,-1.289449,-0.488201,-0.391925,-0.406173,-0.421978,-0.290549,-0.495986,-0.394254,-0.47289,-0.564057,-0.523976,-0.479478,-0.496774,-0.539056,-0.294352,-0.402126,-0.303161,-0.271657,-0.337407,-0.233488,-0.36876,-0.399881,-0.431248,-0.223825,-0.177269,-0.01976,0.014945,0.016393,0.111495,0.181546,0.047531,-0.054586,0.034591,0.17823,0.046533,0.158178,0.227376,0.325736,0.362702,0.460252,0.512417,0.587476,0.570627,0.618787,0.677405,0.644227,0.566869,0.613774,0.498524,0.388284,0.534594,0.554364,0.568191,0.633876,0.817618,0.993999,1.393615,1.915598,1.92091,1.769303,1.330296,1.015938,0.628361,-0.029509,-0.197592,-0.196014,-0.204637,-0.187769,-0.241957,-0.22671,-0.322917,-0.161253,-0.018582,0.259114,1.380995,0.710001,-0.346566,-1.205888,-1.136072,-0.167699,1
-0.036308,-2.357401,-3.250709,-3.042982,-1.807954,-1.240254,-0.67205,-0.431693,-0.297455,-0.278256,-0.339513,-0.310322,-0.385351,-0.38239,-0.35912,-0.370092,-0.38969,-0.408928,-0.464198,-0.479907,-0.530349,-0.454252,-0.480252,-0.466514,-0.399651,-0.328623,-0.23441,-0.183361,-0.107198,-0.069429,-0.000163,-0.00778,0.01417,-0.022361,-0.007652,0.081536,0.042979,0.082112,0.09825,0.112965,0.105933,0.211763,0.235346,0.334832,0.384296,0.397905,0.502851,0.442885,0.472965,0.438397,0.448944,0.383867,0.300796,0.395326,0.33083,0.367476,0.444722,0.610698,0.749998,0.912016,1.338252,1.750994,1.75775,1.497613,1.355637,0.858321,0.352828,-0.000316,-0.127571,-0.187882,-0.139339,-0.204498,-0.227427,-0.191868,-0.205744,-0.122019,-0.117881,0.069009,0.645017,0.833235,0.946633,0.62492,0.413493,0.891574,-0.118022,1
-0.101126,-2.29656,-3.427828,-3.080766,-1.979687,-1.093797,-0.529493,-0.227831,-0.199368,-0.228008,-0.251005,-0.223649,-0.226785,-0.283432,-0.312665,-0.235876,-0.379903,-0.329928,-0.392694,-0.507199,-0.447842,-0.402814,-0.44057,-0.277959,-0.553819,-0.340309,-0.31893,-0.245511,0.110145,-0.049616,0.182322,0.121664,0.035953,-0.009011,0.123476,0.120925,0.002328,0.142127,0.035476,0.060253,0.062174,0.123912,0.224184,0.356182,0.232586,0.41012,0.384941,0.294062,0.455889,0.552118,0.504065,0.606177,0.451971,0.467261,0.386414,0.493277,0.591901,0.68516,1.036169,1.093379,1.352503,1.489987,1.327982,1.079004,0.822618,0.804759,0.042736,-0.079745,-0.266333,-0.2499,-0.151185,-0.167593,-0.079131,-0.362905,-0.160697,-0.239284,-0.047324,0.397653,0.923773,0.992175,1.367496,0.977937,-0.045073,-0.066045,-0.61604,1
-0.669011,-3.073576,-3.264738,-2.51372,-1.324703,-0.998742,-0.326075,-0.344591,-0.318748,-0.28996,-0.348412,-0.285233,-0.349484,-0.345484,-0.30837,-0.428766,-0.529521,-0.545969,-0.565782,-0.572581,-0.6338,-0.612168,-0.572725,-0.496318,-0.426226,-0.377429,-0.282086,-0.203304,-0.154458,-0.084969,-0.071236,-0.022947,0.024588,-0.063233,0.034689,0.043633,-0.019722,0.011825,0.049671,0.094823,0.188427,0.212524,0.194924,0.338381,0.362853,0.335698,0.452479,0.38702,0.351267,0.275945,0.320113,0.263947,0.283193,0.211976,0.20014,0.209438,0.273755,0.371796,0.50858,0.773124,1.066892,1.495906,1.860967,1.788233,1.408736,1.090311,0.716834,0.075088,-0.182752,-0.148923,-0.208993,-0.167459,-0.19516,-0.091628,-0.10794,-0.149966,-0.061882,-0.005898,0.328896,1.024402,1.112925,1.082931,0.787857,0.796153,1.333747,1
-0.17469,-2.885818,-3.445313,-3.027566,-1.695625,-1.287002,-0.618665,-0.473087,-0.416274,-0.416702,-0.384015,-0.418577,-0.366827,-0.374303,-0.398751,-0.363834,-0.361139,-0.347736,-0.460517,-0.400469,-0.429737,-0.528376,-0.432647,-0.483769,-0.385676,-0.317235,-0.223302,-0.176068,-0.107659,-0.05128,-0.004768,-0.005556,-0.032014,0.017121,0.062446,-0.019739,-0.084762,-0.010389,0.017525,-0.033571,0.069634,0.14791,0.217609,0.234955,0.30818,0.416996,0.347702,0.422357,0.413064,0.4125,0.37615,0.319383,0.35561,0.381528,0.27491,0.304751,0.37462,0.525189,0.714885,0.80999,1.029177,1.409214,1.394064,1.270775,1.19274,0.903982,0.642877,0.194316,-0.008995,-0.017612,-0.00049,0.017881,-0.039048,0.037981,0.08257,0.024664,0.119826,0.283051,0.83112,0.894318,1.002474,1.005353,0.626043,0.877568,0.344592,1
-1.057976,-2.491002,-3.232856,-3.012399,-1.733767,-1.028209,-0.340535,-0.135523,-0.357238,-0.198935,-0.180719,-0.228476,-0.247301,-0.307118,-0.307104,-0.350559,-0.26646,-0.16324,-0.257957,-0.292408,-0.21851,-0.264685,-0.260042,-0.227594,-0.236554,-0.186586,0.041028,0.045375,0.034612,0.150019,0.116692,0.108948,0.096175,0.118572,0.01135,-0.026817,0.046625,0.001503,0.021725,0.023076,0.013983,0.083776,0.150644,0.242894,0.267725,0.3441,0.428507,0.464182,0.521755,0.505601,0.432033,0.496225,0.483545,0.460938,0.469565,0.299216,0.369695,0.469136,0.694072,0.841227,0.997664,1.475783,1.712359,1.502513,1.283501,1.11023,0.685396,0.370723,-0.058993,-0.224733,-0.189683,-0.182237,-0.246021,-0.345683,-0.268882,-0.108807,-0.135015,-0.205968,0.261347,1.380808,1.161332,1.049894,-0.046857,-1.277444,-0.945172,1
-0.443066,-3.111778,-3.35324,-3.013264,-1.323765,-0.943475,-0.143135,-0.239771,-0.141647,-0.204355,-0.177485,-0.219166,-0.177607,-0.213699,-0.219657,-0.284363,-0.379042,-0.342408,-0.438494,-0.516512,-0.578999,-0.577181,-0.581463,-0.548964,-0.511827,-0.489979,-0.353535,-0.252201,-0.212316,-0.129439,-0.100833,-0.108926,-0.048739,-0.032808,-0.083463,0.000957,0.008051,0.083032,0.04461,0.13836,0.196266,0.250757,0.226137,0.289419,0.333419,0.346277,0.443524,0.31505,0.390683,0.365681,0.342489,0.307331,0.348587,0.286074,0.199276,0.297714,0.223251,0.409173,0.510638,0.8039,0.987978,1.281493,1.585984,1.468024,1.282372,1.062471,0.736755,0.279219,-0.093129,-0.163811,-0.206401,-0.185082,-0.141175,-0.221174,-0.087216,-0.144901,-0.033691,-0.068162,0.233723,0.713907,0.966468,1.186252,1.171494,0.88878,0.835766,1
-1.1615,-3.01548,-3.86311,-2.75891,-1.276879,-0.779813,-0.31443,-0.238073,-0.299689,-0.225118,-0.079919,-0.100105,-0.155312,-0.162932,-0.081747,-0.151271,0.074411,0.030792,0.025719,0.120758,0.138027,0.123693,0.163324,0.115784,0.251974,0.105379,0.219503,0.113674,0.186248,0.311459,0.177344,0.20155,0.06638,0.176669,0.123165,0.002525,0.186251,0.184433,0.08532,0.024765,0.099174,0.246644,0.133901,0.208227,0.256334,0.190975,0.327259,0.434211,0.502519,0.379169,0.348796,0.438419,0.346742,0.296378,0.260879,0.195935,0.20444,0.251834,0.290038,0.481058,0.575317,0.897056,1.416789,1.650173,1.588797,1.240345,1.006231,0.487348,-0.003791,-0.212629,-0.176729,-0.255777,-0.232431,-0.12991,-0.19739,-0.140111,-0.145728,-0.029682,0.141326,1.160478,0.974889,-0.118068,-1.504979,-1.690825,-0.738486,1
3.328354,-2.141555,-3.331172,-2.135579,-0.441331,0.10652,0.953595,0.938249,0.703439,0.772915,0.757678,0.834924,0.668294,0.518129,0.434763,0.236482,0.196862,-0.027339,-0.070685,-0.217773,-0.295253,-0.441615,-0.510505,-0.497962,-0.494895,-0.348849,-0.173773,-0.036301,0.187957,0.226831,0.227856,0.394886,0.266023,0.302153,0.361425,0.317793,0.358189,0.320339,0.293805,0.375877,0.460813,0.402054,0.405617,0.466338,0.434801,0.300842,0.352588,0.299666,0.257272,0.291891,0.096731,0.096983,-0.031203,-0.004994,0.031442,-0.039654,-0.158067,-0.098228,-0.211641,0.108784,0.565795,0.63026,0.898544,1.401644,1.235671,0.737769,0.485366,-0.076425,-0.686156,-1.049462,-1.12108,-1.330576,-1.233128,-1.166373,-1.267371,-1.31871,-1.26965,-1.35966,-1.20311,-0.209309,-0.063243,0.187145,0.004909,0.056064,0.770304,1
