@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute target {1,2,3,4,5,6}

@data
0.410075,0.399019,0.387816,0.37372,0.355783,0.334387,0.308677,0.27832,0.243744,0.205439,0.163106,0.119712,0.076482,0.032142,-0.013383,-0.057256,-0.098107,-0.135504,-0.168451,-0.197451,-0.221337,-0.240925,-0.256112,6
0.408502,0.398051,0.387137,0.373829,0.356638,0.334917,0.308579,0.277982,0.242921,0.20396,0.160492,0.115011,0.071242,0.028518,-0.015147,-0.060201,-0.102527,-0.141386,-0.176309,-0.206955,-0.23316,-0.255286,-0.273706,6
0.412463,0.40145,0.390304,0.376423,0.35908,0.337331,0.310791,0.279836,0.244857,0.204653,0.161571,0.118635,0.075857,0.033254,-0.010853,-0.054202,-0.093921,-0.129536,-0.161049,-0.188856,-0.212429,-0.231573,-0.246331,6
0.409767,0.399987,0.389699,0.375962,0.357748,0.334961,0.308032,0.276618,0.240984,0.201412,0.158523,0.115368,0.073176,0.03013,-0.014024,-0.057035,-0.09703,-0.132406,-0.163927,-0.191306,-0.214543,-0.233218,-0.247428,6
0.381735,0.369277,0.358222,0.345769,0.330747,0.313676,0.29465,0.273319,0.247893,0.215883,0.178983,0.138721,0.094809,0.050064,0.00492,-0.039164,-0.080303,-0.117626,-0.147475,-0.172295,-0.188592,-0.197816,-0.201463,3
0.406026,0.395541,0.384535,0.370806,0.353035,0.330537,0.303728,0.272904,0.237748,0.198411,0.156002,0.113469,0.070279,0.025968,-0.017907,-0.058947,-0.095768,-0.128376,-0.156577,-0.180501,-0.200031,-0.215499,-0.2269,6
0.342819,0.330709,0.32205,0.314043,0.306659,0.29727,0.2854,0.270707,0.24973,0.220868,0.184728,0.145741,0.103975,0.058207,0.009111,-0.042171,-0.091363,-0.135427,-0.171452,-0.19931,-0.218767,-0.228214,-0.228557,3
0.396426,0.379694,0.365811,0.351773,0.336746,0.319764,0.301571,0.282312,0.256424,0.224983,0.187656,0.14749,0.105843,0.060556,0.015231,-0.030041,-0.069043,-0.10119,-0.128307,-0.148153,-0.161923,-0.170752,-0.173972,1
0.335659,0.325718,0.318908,0.312666,0.305271,0.294009,0.279519,0.264895,0.243387,0.21247,0.174617,0.133706,0.090602,0.044209,-0.005884,-0.057734,-0.106545,-0.147839,-0.181334,-0.206159,-0.222839,-0.229776,-0.227877,1
0.379297,0.3686,0.357773,0.346221,0.333229,0.317862,0.299238,0.276243,0.248443,0.212822,0.173204,0.130512,0.084915,0.037632,-0.012337,-0.06101,-0.105568,-0.142898,-0.176262,-0.202543,-0.222155,-0.234013,-0.238757,3
0.369991,0.358578,0.348558,0.338306,0.326026,0.310128,0.291588,0.270956,0.244266,0.211582,0.17359,0.132252,0.089461,0.044101,-0.002639,-0.047842,-0.089124,-0.124049,-0.153366,-0.175598,-0.190863,-0.198479,-0.199853,2
0.421842,0.408873,0.395513,0.380135,0.360765,0.337017,0.308493,0.275645,0.239882,0.20165,0.159074,0.115872,0.075146,0.033034,-0.011516,-0.056206,-0.098739,-0.138702,-0.174685,-0.207586,-0.235794,-0.25956,-0.278764,6
0.412833,0.40235,0.390515,0.375585,0.356731,0.333442,0.305731,0.273716,0.237945,0.198803,0.155602,0.112673,0.070708,0.027751,-0.016944,-0.061374,-0.103452,-0.140742,-0.175679,-0.206918,-0.233442,-0.255621,-0.273247,6
0.36898,0.353571,0.341084,0.328758,0.316042,0.301344,0.283568,0.263928,0.240961,0.211722,0.175497,0.13322,0.089708,0.044502,-0.005149,-0.055869,-0.10479,-0.15001,-0.188222,-0.217102,-0.237352,-0.248705,-0.251028,1
0.409932,0.399008,0.387816,0.373837,0.355782,0.33353,0.307162,0.276359,0.24151,0.203488,0.161462,0.117914,0.074902,0.031228,-0.013872,-0.057731,-0.098344,-0.135067,-0.167265,-0.195357,-0.219175,-0.238729,-0.254602,6
0.410823,0.399768,0.388916,0.375368,0.358872,0.33769,0.311858,0.281508,0.246715,0.20831,0.16578,0.122304,0.080234,0.037544,-0.006699,-0.051385,-0.092075,-0.129481,-0.163316,-0.192718,-0.21734,-0.237623,-0.253239,6
0.409239,0.398563,0.386887,0.372434,0.354334,0.332091,0.30559,0.274761,0.240128,0.202432,0.160167,0.116876,0.074125,0.03098,-0.012034,-0.05464,-0.094005,-0.130085,-0.161683,-0.189235,-0.212134,-0.2309,-0.245628,6
0.376951,0.363216,0.351485,0.339216,0.327013,0.312505,0.298936,0.283601,0.261614,0.232545,0.197716,0.15996,0.11828,0.072427,0.025458,-0.021111,-0.064548,-0.101649,-0.132105,-0.155723,-0.170333,-0.176689,-0.17553,2
0.380188,0.368725,0.358995,0.348132,0.334585,0.318484,0.299367,0.277199,0.252279,0.220448,0.18321,0.141853,0.097979,0.052663,0.005133,-0.041374,-0.08411,-0.120796,-0.151417,-0.173996,-0.190137,-0.19882,-0.200509,2
0.413291,0.401361,0.389678,0.375435,0.357682,0.336036,0.309876,0.279511,0.245302,0.208434,0.16741,0.124379,0.081271,0.037565,-0.007448,-0.051372,-0.093046,-0.131537,-0.166721,-0.197727,-0.224732,-0.247064,-0.265052,6
0.411156,0.393827,0.378038,0.361941,0.34492,0.328005,0.309441,0.290461,0.267357,0.23647,0.201664,0.162612,0.121339,0.078754,0.034701,-0.008446,-0.048166,-0.081546,-0.108535,-0.129698,-0.143919,-0.151379,-0.154899,1
0.389245,0.374593,0.361787,0.350007,0.33613,0.321921,0.304949,0.286126,0.261157,0.229242,0.192007,0.152781,0.109839,0.064561,0.016617,-0.030196,-0.075299,-0.114224,-0.146172,-0.1707,-0.187796,-0.198962,-0.203233,2
0.392362,0.377172,0.363404,0.350696,0.335259,0.31689,0.29719,0.277348,0.253263,0.222219,0.186495,0.148018,0.106968,0.063645,0.018963,-0.024968,-0.066285,-0.100559,-0.129313,-0.151035,-0.165844,-0.175013,-0.17866,2
0.407302,0.397837,0.38725,0.373772,0.356309,0.33448,0.308043,0.277104,0.24158,0.202475,0.159886,0.116692,0.074025,0.03017,-0.014556,-0.057783,-0.097493,-0.135381,-0.168724,-0.198138,-0.223426,-0.243954,-0.260473,6
0.34029,0.33021,0.322108,0.313715,0.304631,0.2949,0.28366,0.268471,0.246686,0.217938,0.183654,0.147186,0.106268,0.061043,0.01057,-0.040717,-0.088715,-0.130834,-0.166015,-0.191108,-0.205184,-0.21006,-0.207298,3
0.376823,0.364715,0.353311,0.341305,0.327388,0.311664,0.293303,0.272486,0.246543,0.212966,0.173015,0.130096,0.086513,0.040555,-0.00791,-0.056444,-0.102024,-0.140291,-0.171603,-0.196006,-0.212597,-0.222301,-0.224313,1
0.391674,0.382939,0.373244,0.360452,0.34493,0.325991,0.304132,0.278298,0.250558,0.218361,0.180225,0.139156,0.094363,0.047989,0.001578,-0.042924,-0.083547,-0.118991,-0.147058,-0.168819,-0.184014,-0.192707,-0.195222,5
0.407365,0.396888,0.386297,0.372804,0.355554,0.333855,0.307776,0.277284,0.242093,0.203844,0.161514,0.118493,0.0755,0.031097,-0.014511,-0.058538,-0.099627,-0.136153,-0.168493,-0.196882,-0.221105,-0.240841,-0.256411,6
0.34038,0.329255,0.322051,0.31454,0.304848,0.293187,0.279561,0.2642,0.244406,0.216027,0.181783,0.144059,0.103335,0.058492,0.009251,-0.041546,-0.08999,-0.132297,-0.166548,-0.192611,-0.210438,-0.219487,-0.220052,2
0.401933,0.389585,0.375515,0.359779,0.342023,0.320865,0.298074,0.272687,0.242609,0.207472,0.167291,0.125472,0.081569,0.034224,-0.013176,-0.057823,-0.096769,-0.129471,-0.156486,-0.176366,-0.18955,-0.195676,-0.195393,3
0.403166,0.388534,0.374552,0.359404,0.342089,0.322696,0.301199,0.277874,0.251958,0.221178,0.185591,0.145656,0.103347,0.060413,0.017121,-0.025279,-0.064204,-0.098632,-0.128146,-0.15091,-0.16597,-0.17487,-0.1788,2
0.407844,0.397243,0.385494,0.371547,0.353605,0.331461,0.305158,0.274902,0.240418,0.202003,0.160366,0.115792,0.072322,0.029701,-0.014179,-0.05911,-0.10169,-0.140197,-0.17506,-0.206214,-0.232685,-0.254807,-0.272348,6
0.417429,0.405495,0.392967,0.378463,0.360033,0.336842,0.309285,0.277745,0.242506,0.203474,0.160917,0.11799,0.075705,0.033134,-0.01133,-0.055809,-0.097237,-0.135959,-0.170864,-0.201443,-0.228021,-0.250193,-0.268053,5
0.372032,0.360634,0.350056,0.3391,0.325898,0.310259,0.292344,0.271051,0.245004,0.212528,0.175389,0.135444,0.091654,0.045258,-0.002558,-0.050244,-0.093601,-0.130205,-0.159611,-0.181773,-0.196918,-0.205032,-0.205685,2
0.415891,0.403605,0.391346,0.376216,0.357363,0.33481,0.307695,0.27636,0.241706,0.203541,0.160929,0.118752,0.076543,0.033426,-0.010041,-0.054634,-0.09662,-0.134422,-0.168633,-0.19929,-0.225358,-0.247053,-0.264495,6
0.371004,0.357489,0.345533,0.333821,0.320142,0.304151,0.288301,0.270585,0.248086,0.218907,0.182417,0.144287,0.103886,0.060575,0.012831,-0.036107,-0.083509,-0.127774,-0.165045,-0.19495,-0.217375,-0.231551,-0.237026,3
0.40415,0.39419,0.38401,0.370697,0.353482,0.332039,0.305892,0.275649,0.240692,0.202766,0.160693,0.117545,0.074221,0.031225,-0.013216,-0.056658,-0.096641,-0.132082,-0.163863,-0.191535,-0.214795,-0.233974,-0.250203,6
0.413423,0.401295,0.389232,0.374768,0.35643,0.33363,0.306345,0.274763,0.239495,0.20077,0.159267,0.115447,0.073007,0.03052,-0.013649,-0.059385,-0.103263,-0.143794,-0.179623,-0.210623,-0.238405,-0.261877,-0.280897,6
0.351466,0.341328,0.33348,0.324251,0.312704,0.299118,0.281473,0.261158,0.237817,0.209897,0.177663,0.142701,0.103438,0.059129,0.013503,-0.030905,-0.072948,-0.108836,-0.138285,-0.161936,-0.17781,-0.185977,-0.187379,5
0.377332,0.362948,0.351684,0.34004,0.327641,0.31276,0.293696,0.274047,0.253871,0.226202,0.19105,0.151321,0.108607,0.064055,0.018083,-0.0294,-0.075536,-0.116997,-0.150444,-0.176146,-0.193767,-0.202385,-0.20267,2
0.41448,0.40239,0.390514,0.376366,0.358915,0.337429,0.311809,0.28201,0.248806,0.210988,0.169183,0.126551,0.08394,0.041061,-0.002905,-0.04744,-0.090845,-0.131656,-0.169116,-0.20328,-0.233058,-0.258541,-0.279173,6
0.352558,0.339301,0.327871,0.317016,0.305562,0.293103,0.278143,0.261875,0.242239,0.21572,0.182955,0.146611,0.10636,0.061948,0.012043,-0.038096,-0.08471,-0.126561,-0.159266,-0.183936,-0.199322,-0.204146,-0.19968,3
0.415876,0.404217,0.392539,0.377984,0.359635,0.33658,0.309669,0.278511,0.243539,0.205714,0.163772,0.121949,0.079956,0.036546,-0.008835,-0.053349,-0.095533,-0.134217,-0.169501,-0.200711,-0.227402,-0.24963,-0.267238,6
0.370433,0.358349,0.346912,0.334822,0.322096,0.306554,0.28841,0.268164,0.23969,0.204442,0.162951,0.120563,0.076621,0.030715,-0.017523,-0.065783,-0.109007,-0.143941,-0.171084,-0.191551,-0.205052,-0.210648,-0.20993,2
0.409991,0.398904,0.387488,0.373867,0.356289,0.333983,0.307319,0.276283,0.240807,0.200962,0.157011,0.114312,0.072141,0.028706,-0.016134,-0.060513,-0.101535,-0.139559,-0.173786,-0.203962,-0.230699,-0.253045,-0.270748,6
0.417931,0.405318,0.393156,0.378576,0.36053,0.338344,0.312078,0.281453,0.246711,0.207863,0.165636,0.122352,0.079172,0.037302,-0.005358,-0.049545,-0.093302,-0.133831,-0.171392,-0.20523,-0.234733,-0.26021,-0.280984,6
0.398457,0.385435,0.373087,0.357763,0.341106,0.32156,0.299063,0.274736,0.247647,0.214943,0.17705,0.136581,0.094658,0.050416,0.006279,-0.037349,-0.076398,-0.110492,-0.13736,-0.158481,-0.172484,-0.179354,-0.180506,5
0.414656,0.403097,0.390434,0.375143,0.355941,0.332511,0.304671,0.272631,0.236914,0.198966,0.157649,0.11518,0.073577,0.031254,-0.012863,-0.056531,-0.097546,-0.135043,-0.167924,-0.196184,-0.220141,-0.240208,-0.25601,6
0.406721,0.392632,0.379432,0.364398,0.347403,0.328008,0.306194,0.281503,0.251526,0.216808,0.178835,0.138053,0.094983,0.051214,0.006688,-0.035219,-0.074017,-0.107482,-0.134907,-0.156963,-0.173086,-0.185451,-0.193078,4
0.374522,0.361359,0.350185,0.338407,0.325047,0.310201,0.293645,0.274171,0.252426,0.225107,0.192052,0.154332,0.112901,0.069157,0.02308,-0.024639,-0.070715,-0.110317,-0.14258,-0.167676,-0.18582,-0.196204,-0.199968,2
0.414835,0.403547,0.39224,0.378771,0.361373,0.339271,0.31276,0.281996,0.247466,0.210345,0.169138,0.125789,0.083574,0.040626,-0.003448,-0.047849,-0.090804,-0.131288,-0.166837,-0.198157,-0.225556,-0.248888,-0.26763,6
0.34121,0.331468,0.324297,0.317664,0.309741,0.299878,0.286726,0.270323,0.246814,0.216419,0.179337,0.141557,0.100039,0.054216,0.005187,-0.045342,-0.09451,-0.138044,-0.175087,-0.202769,-0.221172,-0.230968,-0.234104,4
0.370584,0.359317,0.348458,0.337619,0.325548,0.311451,0.295188,0.275968,0.249854,0.216729,0.178171,0.137255,0.094018,0.048744,0.001718,-0.043245,-0.081536,-0.113239,-0.137974,-0.155783,-0.166801,-0.1711,-0.169718,3
0.38541,0.374976,0.362163,0.348011,0.33185,0.313763,0.294247,0.272894,0.249341,0.221052,0.187495,0.14957,0.10907,0.064894,0.01784,-0.029835,-0.074788,-0.112533,-0.141229,-0.162347,-0.174175,-0.179327,-0.176874,3
0.41533,0.403687,0.39191,0.378315,0.360504,0.338618,0.312217,0.281091,0.245948,0.207384,0.164545,0.12166,0.078912,0.035233,-0.009991,-0.055113,-0.097012,-0.135074,-0.169189,-0.199238,-0.22522,-0.246689,-0.263901,6
0.410816,0.398881,0.386881,0.373566,0.356271,0.334598,0.30839,0.277868,0.24272,0.20502,0.163129,0.119428,0.0763,0.033307,-0.011507,-0.055619,-0.096524,-0.133528,-0.166433,-0.194785,-0.218504,-0.238204,-0.253448,6
0.415032,0.404189,0.391944,0.377395,0.359506,0.337013,0.309866,0.278334,0.242754,0.20419,0.162532,0.120175,0.077714,0.03395,-0.011847,-0.056212,-0.098062,-0.136873,-0.171647,-0.202685,-0.229684,-0.253289,-0.272774,6
0.40014,0.38473,0.36916,0.353914,0.337228,0.318475,0.297863,0.275261,0.251032,0.222448,0.190426,0.154588,0.115784,0.073614,0.029598,-0.015095,-0.057629,-0.093515,-0.123814,-0.146644,-0.161716,-0.169518,-0.172258,4
0.386397,0.371242,0.356309,0.342404,0.327242,0.310765,0.293384,0.275406,0.253783,0.225182,0.191091,0.152891,0.110828,0.065289,0.017686,-0.029692,-0.074746,-0.113189,-0.145258,-0.168812,-0.18516,-0.193692,-0.196518,2
0.410873,0.399714,0.388445,0.374033,0.355737,0.33306,0.306192,0.274769,0.240117,0.201648,0.159583,0.117469,0.075206,0.032008,-0.012543,-0.056396,-0.097682,-0.134915,-0.168969,-0.199018,-0.224931,-0.246856,-0.264244,6
0.372817,0.360836,0.350473,0.33796,0.322666,0.304847,0.286709,0.268736,0.24618,0.214501,0.179411,0.140428,0.097871,0.052601,0.006821,-0.039357,-0.081689,-0.119163,-0.148557,-0.169528,-0.182983,-0.190482,-0.193243,1
0.405902,0.395494,0.385398,0.372249,0.355229,0.333788,0.308091,0.277935,0.24303,0.204994,0.163184,0.121153,0.077784,0.034736,-0.009192,-0.051834,-0.092115,-0.127262,-0.158614,-0.185462,-0.207966,-0.226197,-0.240362,6
0.419831,0.407074,0.393941,0.378904,0.360496,0.338352,0.311282,0.279782,0.244206,0.205604,0.162585,0.119632,0.077495,0.03465,-0.009905,-0.053548,-0.09429,-0.131488,-0.163466,-0.191738,-0.216755,-0.237545,-0.25393,5
0.414738,0.402563,0.390215,0.376244,0.358264,0.335983,0.309117,0.277988,0.24221,0.2021,0.157947,0.11412,0.071886,0.02985,-0.013945,-0.058937,-0.101162,-0.140814,-0.176643,-0.208218,-0.235864,-0.258738,-0.277244,6
0.411015,0.400701,0.389637,0.375605,0.358339,0.336665,0.309939,0.2789,0.24322,0.203867,0.161086,0.117531,0.074677,0.031144,-0.013899,-0.058891,-0.100482,-0.137866,-0.171281,-0.200579,-0.225625,-0.24633,-0.262887,5
0.368314,0.353303,0.342073,0.329997,0.317132,0.302133,0.283163,0.263115,0.239233,0.21033,0.177385,0.141398,0.103075,0.061109,0.015175,-0.031981,-0.077771,-0.119908,-0.155998,-0.184192,-0.204059,-0.216614,-0.222403,2
0.412902,0.40158,0.389406,0.374222,0.35523,0.332271,0.304801,0.272903,0.236685,0.196006,0.152263,0.10945,0.067188,0.024225,-0.020147,-0.061947,-0.101149,-0.136301,-0.166541,-0.192387,-0.214029,-0.231282,-0.244362,6
0.405658,0.396515,0.386487,0.373203,0.355983,0.334646,0.30912,0.279435,0.245226,0.207604,0.166059,0.121591,0.077745,0.035384,-0.006317,-0.049704,-0.092761,-0.13284,-0.16895,-0.20123,-0.229066,-0.252889,-0.272362,6
0.383886,0.370594,0.358248,0.347111,0.333938,0.318479,0.300646,0.28192,0.259952,0.231674,0.196319,0.15759,0.115245,0.070352,0.023292,-0.024398,-0.069829,-0.109747,-0.14393,-0.171679,-0.190662,-0.202222,-0.207754,1
0.371859,0.357253,0.344256,0.332754,0.32028,0.306091,0.29022,0.271656,0.249104,0.22065,0.185253,0.145237,0.10276,0.057075,0.006487,-0.045182,-0.093397,-0.135931,-0.172214,-0.199834,-0.218306,-0.227276,-0.226789,4
0.425347,0.410217,0.393377,0.374593,0.353397,0.329227,0.303374,0.275424,0.245405,0.212195,0.17511,0.13454,0.091886,0.047787,0.003142,-0.040453,-0.078989,-0.111491,-0.138811,-0.160333,-0.174984,-0.182165,-0.184123,2
0.367281,0.353708,0.341921,0.329166,0.31551,0.299823,0.283859,0.26405,0.239397,0.208546,0.172546,0.132746,0.090414,0.044134,-0.005091,-0.054974,-0.1019,-0.142017,-0.174765,-0.198588,-0.213811,-0.220933,-0.219242,3
0.395893,0.382412,0.36994,0.355604,0.340661,0.322984,0.304517,0.282473,0.255786,0.223611,0.188108,0.148769,0.106145,0.060943,0.014823,-0.029243,-0.06942,-0.105382,-0.133771,-0.155151,-0.170124,-0.178556,-0.180837,2
0.38872,0.375607,0.361032,0.34617,0.330158,0.312096,0.292279,0.269817,0.245926,0.214927,0.178265,0.138955,0.097066,0.052087,0.005858,-0.039103,-0.077656,-0.109902,-0.136779,-0.155825,-0.166909,-0.171234,-0.170203,2
0.372795,0.362325,0.353688,0.344163,0.332184,0.317688,0.299806,0.279445,0.25432,0.221764,0.182687,0.140681,0.096868,0.051869,0.005068,-0.040722,-0.082993,-0.119172,-0.14988,-0.175096,-0.194536,-0.20622,-0.21137,3
0.388118,0.374528,0.36154,0.347552,0.332371,0.314805,0.295504,0.273938,0.249409,0.219446,0.183985,0.144825,0.102258,0.056939,0.011536,-0.033955,-0.07651,-0.113629,-0.144364,-0.167408,-0.182642,-0.191045,-0.193977,1
0.408918,0.39819,0.386578,0.372329,0.35448,0.332692,0.306489,0.276022,0.241189,0.202969,0.160671,0.117378,0.075137,0.031856,-0.012967,-0.05696,-0.098074,-0.135594,-0.169799,-0.200188,-0.226686,-0.248823,-0.266719,6
0.411384,0.400502,0.389343,0.375152,0.357145,0.33481,0.308463,0.277407,0.241632,0.201743,0.158308,0.114605,0.071676,0.027575,-0.017744,-0.062641,-0.105018,-0.143646,-0.178091,-0.208662,-0.234998,-0.256937,-0.274527,6
0.390192,0.377066,0.364895,0.351285,0.335198,0.318181,0.298176,0.275907,0.251894,0.222829,0.187958,0.150705,0.110417,0.067019,0.022286,-0.022671,-0.064514,-0.099874,-0.130395,-0.152088,-0.167379,-0.175472,-0.177238,1
0.402748,0.384906,0.369318,0.353164,0.33603,0.317203,0.299122,0.28019,0.257625,0.226623,0.190543,0.151503,0.109702,0.06591,0.019429,-0.028054,-0.072827,-0.112799,-0.145916,-0.171543,-0.190438,-0.201717,-0.205972,2
0.421231,0.407851,0.393948,0.37976,0.361987,0.340085,0.31386,0.283534,0.249447,0.212675,0.172395,0.128339,0.084448,0.041535,-0.001766,-0.0463,-0.089814,-0.130265,-0.167441,-0.200865,-0.230811,-0.256308,-0.276748,6
0.382885,0.369862,0.358112,0.345601,0.33131,0.314184,0.294112,0.273234,0.248638,0.216023,0.178166,0.13878,0.097269,0.052726,0.005173,-0.04234,-0.08602,-0.124018,-0.155684,-0.180526,-0.201882,-0.216239,-0.224252,3
0.41095,0.399768,0.388455,0.374427,0.356312,0.333806,0.306931,0.275306,0.239193,0.19971,0.157532,0.115004,0.072065,0.027565,-0.017891,-0.061895,-0.101786,-0.137669,-0.169876,-0.197984,-0.221303,-0.240684,-0.255674,5
0.424495,0.401803,0.380248,0.359273,0.337722,0.316284,0.29405,0.27224,0.249341,0.219762,0.185635,0.147623,0.106286,0.063271,0.018903,-0.026001,-0.069286,-0.108043,-0.141388,-0.169074,-0.188958,-0.203964,-0.212454,1
0.367938,0.354542,0.341901,0.329129,0.315554,0.299443,0.281463,0.260991,0.234867,0.200868,0.163307,0.121333,0.076907,0.027816,-0.02548,-0.076799,-0.121611,-0.1592,-0.188694,-0.208601,-0.220258,-0.222845,-0.218039,4
0.339731,0.329478,0.322014,0.314363,0.305346,0.294158,0.280228,0.263508,0.243066,0.214948,0.179428,0.141462,0.099834,0.054492,0.005327,-0.046313,-0.096767,-0.143101,-0.181494,-0.211817,-0.233869,-0.245634,-0.249162,3
0.412932,0.401455,0.390034,0.375714,0.358471,0.337012,0.310957,0.280613,0.245256,0.205876,0.162449,0.118936,0.076254,0.032792,-0.011087,-0.054675,-0.095279,-0.131333,-0.16295,-0.190886,-0.214952,-0.233919,-0.248816,6
0.389278,0.3745,0.361082,0.347502,0.332465,0.314501,0.295211,0.273324,0.247791,0.216964,0.182237,0.144163,0.100787,0.056324,0.012066,-0.033364,-0.075316,-0.111039,-0.139311,-0.160717,-0.173798,-0.179993,-0.181483,2
0.415723,0.403722,0.391596,0.378152,0.360664,0.339815,0.314392,0.284824,0.250626,0.21286,0.170947,0.127423,0.084847,0.042924,-0.000498,-0.044101,-0.086057,-0.124076,-0.157322,-0.186589,-0.212022,-0.232805,-0.249051,6
0.385692,0.373311,0.362626,0.351819,0.340882,0.327203,0.30882,0.286841,0.261117,0.23097,0.196263,0.155944,0.112243,0.066435,0.020582,-0.024458,-0.065027,-0.100615,-0.129519,-0.151921,-0.167341,-0.175713,-0.17882,4
0.330216,0.322265,0.316994,0.313113,0.305101,0.295072,0.282661,0.266627,0.247116,0.220737,0.186214,0.148238,0.107047,0.061853,0.012577,-0.036111,-0.080472,-0.118893,-0.152531,-0.178094,-0.195421,-0.202298,-0.200967,2
0.417417,0.404253,0.39168,0.37665,0.358232,0.335469,0.308499,0.277218,0.241746,0.202397,0.159752,0.115376,0.072331,0.029702,-0.014015,-0.058627,-0.100476,-0.138611,-0.173075,-0.203345,-0.229344,-0.251048,-0.268035,6
0.382297,0.376994,0.366603,0.351884,0.333878,0.313345,0.289871,0.264085,0.235607,0.205457,0.171352,0.13473,0.095541,0.051506,0.004432,-0.044872,-0.091742,-0.132895,-0.165671,-0.191195,-0.207736,-0.216845,-0.217952,4
0.376867,0.362239,0.3506,0.33836,0.324649,0.308081,0.288481,0.265735,0.239572,0.207081,0.171565,0.13469,0.095038,0.051651,0.004824,-0.042303,-0.086114,-0.124595,-0.155799,-0.180893,-0.198012,-0.207037,-0.208457,3
0.406442,0.395854,0.385302,0.372017,0.354943,0.333603,0.307929,0.278324,0.244131,0.206739,0.165585,0.121588,0.077711,0.03412,-0.010304,-0.053595,-0.094892,-0.132795,-0.167037,-0.197171,-0.223377,-0.245727,-0.263874,6
0.402388,0.38567,0.370046,0.354621,0.338172,0.320712,0.300245,0.277866,0.251602,0.220297,0.184789,0.145773,0.103088,0.057213,0.009817,-0.035842,-0.079137,-0.116673,-0.146326,-0.168658,-0.182745,-0.190823,-0.193773,2
0.384888,0.372221,0.36013,0.346896,0.332027,0.315695,0.297143,0.273962,0.244246,0.207853,0.16664,0.121838,0.074904,0.027635,-0.01991,-0.066582,-0.109385,-0.146556,-0.177139,-0.200025,-0.215685,-0.224361,-0.225939,1
0.337721,0.325201,0.313803,0.302561,0.290868,0.27675,0.259755,0.241588,0.222298,0.197832,0.166823,0.132351,0.096247,0.056226,0.010834,-0.038324,-0.086102,-0.130794,-0.169035,-0.197984,-0.217802,-0.228976,-0.23213,5
0.411168,0.400965,0.389662,0.375098,0.356563,0.333277,0.305462,0.273865,0.239232,0.200518,0.158758,0.117216,0.074965,0.030674,-0.015014,-0.059153,-0.100259,-0.137483,-0.171338,-0.200837,-0.226132,-0.246947,-0.263103,6
0.378441,0.36443,0.352003,0.338214,0.323691,0.307501,0.290777,0.271371,0.250017,0.223799,0.19166,0.1549,0.114322,0.070018,0.023645,-0.022841,-0.066397,-0.103495,-0.133571,-0.155465,-0.170392,-0.178037,-0.177767,2
0.371636,0.35959,0.348787,0.336856,0.323583,0.308567,0.291379,0.271014,0.24543,0.213446,0.176448,0.136316,0.094214,0.047982,-0.001073,-0.048842,-0.094521,-0.132571,-0.163365,-0.186706,-0.202356,-0.209901,-0.210346,1
0.371509,0.358342,0.34641,0.333699,0.319601,0.302165,0.284164,0.264055,0.240717,0.212084,0.179376,0.14299,0.101958,0.057396,0.010602,-0.036941,-0.082022,-0.121841,-0.15588,-0.182196,-0.200418,-0.211068,-0.214567,3
0.407053,0.391885,0.377614,0.362634,0.347282,0.329644,0.310189,0.289865,0.266353,0.236081,0.200499,0.161635,0.119086,0.073734,0.027497,-0.017983,-0.060867,-0.098536,-0.129897,-0.15596,-0.175514,-0.188384,-0.194601,1
0.418519,0.406087,0.394066,0.379314,0.360834,0.337598,0.31032,0.279109,0.243714,0.204361,0.1617,0.119243,0.077155,0.03461,-0.009491,-0.05392,-0.096079,-0.135005,-0.17042,-0.201233,-0.227991,-0.250193,-0.268183,6
0.377094,0.366469,0.357006,0.346861,0.334269,0.31913,0.298738,0.274357,0.247144,0.215125,0.177143,0.135336,0.09118,0.044123,-0.004031,-0.050928,-0.093445,-0.129236,-0.159794,-0.183244,-0.200138,-0.210267,-0.215049,2
0.345399,0.334902,0.327846,0.321065,0.31284,0.301422,0.28788,0.271255,0.249165,0.220788,0.185385,0.147487,0.105013,0.059915,0.011569,-0.038456,-0.086788,-0.129043,-0.165237,-0.194554,-0.215625,-0.227128,-0.228688,5
0.407662,0.396926,0.385494,0.371642,0.353883,0.331417,0.304649,0.273718,0.238008,0.199125,0.157598,0.113829,0.070882,0.027501,-0.017102,-0.060353,-0.099945,-0.136885,-0.169466,-0.197753,-0.221898,-0.241792,-0.257426,6
0.371823,0.35796,0.345634,0.333495,0.320597,0.304901,0.287357,0.267635,0.240939,0.206902,0.167074,0.124381,0.080178,0.035143,-0.013707,-0.063125,-0.109225,-0.149596,-0.182727,-0.20674,-0.221962,-0.228773,-0.228212,3
0.379383,0.366178,0.35555,0.343656,0.329888,0.313606,0.294569,0.272482,0.245449,0.213137,0.175305,0.134628,0.091333,0.046462,0.000372,-0.046142,-0.088558,-0.124792,-0.154188,-0.176606,-0.191584,-0.19916,-0.200574,4
