@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute target {1,2}

@data
-0.103121,-0.10274,-0.10236,-0.101598,-0.100457,-0.098554,-0.09627,-0.093606,-0.090561,-0.087516,-0.084091,-0.079905,-0.075718,-0.07077,2
0.116455,0.116455,0.116455,0.116465,0.116465,0.116465,0.116465,0.116465,0.116465,0.116475,0.116475,0.116486,0.116496,0.116506,2
0.11233,0.116172,0.120216,0.124335,0.128453,0.132603,0.136753,0.140903,0.145053,0.149204,0.153354,0.150573,0.14966,0.13757,2
-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,-0.065197,2
0.103032,0.103032,0.103032,0.103032,0.103032,0.103032,0.103032,0.103042,0.103042,0.103042,0.103042,0.103042,0.103042,0.103053,2
-0.09082,-0.090978,-0.091137,-0.091295,-0.091453,-0.091612,-0.09177,-0.091928,-0.092086,-0.092245,-0.092403,-0.092561,-0.09272,-0.092878,2
-0.096582,-0.096445,-0.096445,-0.096309,-0.096173,-0.096037,-0.095901,-0.095764,-0.095628,-0.095628,-0.095628,-0.095492,-0.095492,-0.095356,2
0.103714,0.103621,0.103518,0.103404,0.103281,0.103146,0.103002,0.102847,0.102682,0.102507,0.102321,0.102115,0.101909,0.101692,2
0.105311,0.108804,0.112592,0.116471,0.120422,0.124373,0.128324,0.132305,0.136256,0.140238,0.144219,0.141745,0.140839,0.130615,2
0.088703,0.087913,0.088171,0.088039,0.088122,0.088066,0.088107,0.088072,0.088107,0.088071,0.088152,0.088036,0.088246,0.087879,1
-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,-0.067755,2
0.091136,0.090325,0.090589,0.090453,0.090539,0.090482,0.090524,0.090513,0.09051,0.090548,0.090482,0.090599,0.090426,0.090652,1
0.112286,0.112286,0.112286,0.112286,0.112286,0.112286,0.112286,0.112286,0.112286,0.112286,0.112286,0.112286,0.112286,0.112286,2
-0.066838,-0.066394,-0.066765,-0.066829,-0.067089,-0.067175,-0.067463,-0.067477,-0.067889,-0.067703,-0.068443,-0.067653,-0.070136,-0.065329,1
0.092802,0.091977,0.092257,0.092114,0.092226,0.092136,0.092244,0.092122,0.092303,0.092042,0.09249,0.07882,0.063422,0.048118,1
0.102489,0.106207,0.11009,0.114046,0.118001,0.121956,0.125911,0.129898,0.133884,0.13787,0.141825,0.13892,0.138189,0.126653,2
0.089885,0.089086,0.089364,0.089222,0.089347,0.089237,0.089385,0.089205,0.089481,0.08907,0.089799,0.068599,0.044183,0.020339,1
0.115553,0.115553,0.115553,0.115553,0.115553,0.115553,0.115553,0.115553,0.115553,0.115553,0.115553,0.115553,0.115579,0.115579,2
0.104126,0.104126,0.104126,0.104126,0.104126,0.104126,0.104126,0.104126,0.104126,0.104126,0.104126,0.104126,0.104126,0.104126,2
0.084157,0.086639,0.090944,0.094776,0.098884,0.10291,0.10691,0.111072,0.110401,0.0985,0.080935,0.061393,0.041096,0.020005,1
0.100531,0.104179,0.107989,0.1119,0.115811,0.119721,0.123662,0.127603,0.131544,0.135485,0.139426,0.136946,0.13608,0.1246,2
0.109618,0.109618,0.109618,0.109618,0.109618,0.109618,0.109618,0.109618,0.109618,0.109618,0.109618,0.109618,0.109618,0.109618,2
0.10081,0.10081,0.10081,0.100835,0.100835,0.100835,0.100835,0.100835,0.100861,0.100886,0.100912,0.100937,0.100963,0.100988,2
0.123363,0.127643,0.131922,0.136201,0.14048,0.136846,0.135905,0.123582,0.10779,0.088398,0.068337,0.047894,0.027232,0.006186,2
-0.098104,-0.098104,-0.098104,-0.098104,-0.098104,-0.098104,-0.098104,-0.098104,-0.098244,-0.098384,-0.098524,-0.098664,-0.098664,-0.098804,2
-0.081826,-0.082519,-0.08335,-0.084459,-0.085706,-0.087091,-0.088615,-0.090278,-0.092079,-0.09388,-0.09582,-0.097899,-0.100115,-0.102609,2
0.116975,0.116975,0.116975,0.116975,0.117001,0.117001,0.117001,0.117027,0.117027,0.117027,0.117027,0.117027,0.117027,0.117027,2
0.111005,0.114326,0.118171,0.122107,0.126085,0.130093,0.134101,0.13811,0.142118,0.146126,0.150135,0.14748,0.14627,0.134501,2
0.093175,0.093175,0.093175,0.093175,0.093175,0.093175,0.093175,0.093175,0.093175,0.093175,0.093175,0.093175,0.093175,0.093175,2
0.100885,0.100885,0.100885,0.100885,0.100895,0.100895,0.100905,0.100916,0.100916,0.100926,0.100936,0.100946,0.100957,0.100967,2
-0.111602,-0.111073,-0.110545,-0.109752,-0.10896,-0.108035,-0.106978,-0.105789,-0.104336,-0.102751,-0.101166,-0.099449,-0.097599,-0.095618,2
0.100839,0.100839,0.100839,0.100839,0.100839,0.100839,0.100839,0.100839,0.100839,0.100839,0.100839,0.100839,0.100839,0.100839,2
0.118342,0.122575,0.126807,0.13104,0.135272,0.139505,0.143737,0.143845,0.142741,0.12802,0.110635,0.091031,0.070356,0.049335,2
0.100947,0.100947,0.100947,0.100947,0.100947,0.100947,0.100947,0.100947,0.100947,0.100947,0.100947,0.100947,0.100947,0.100947,2
0.104643,0.104643,0.104643,0.104643,0.104643,0.104643,0.104643,0.104643,0.104643,0.104643,0.104643,0.104643,0.104643,0.104643,2
-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,-0.011906,2
0.107293,0.107278,0.107262,0.107247,0.107231,0.107231,0.107231,0.107231,0.107215,0.1072,0.107184,0.107184,0.107184,0.107184,2
0.144691,0.129887,0.112973,0.096063,0.078262,0.060352,0.041772,0.022934,0.003461,-0.016101,-0.036964,-0.057088,-0.079734,-0.099573,1
-0.095545,-0.095545,-0.095417,-0.095417,-0.095417,-0.095417,-0.095288,-0.095288,-0.095288,-0.095288,-0.095288,-0.095288,-0.095288,-0.095288,2
0.115993,0.115993,0.115993,0.115982,0.115982,0.115993,0.116013,0.116055,0.116106,0.116158,0.116231,0.116313,0.116407,0.11651,2
0.110867,0.110867,0.110867,0.110867,0.110867,0.110867,0.110867,0.110867,0.110867,0.110878,0.110878,0.110888,0.110888,0.110898,2
-0.074201,-0.074589,-0.075366,-0.076142,-0.07653,-0.077307,-0.077695,-0.078471,-0.079248,-0.079636,-0.080024,-0.080412,-0.0808,-0.081188,2
-0.108383,-0.108226,-0.108069,-0.108226,-0.108069,-0.107912,-0.107912,-0.108069,-0.108383,-0.109011,-0.109639,-0.110424,-0.111365,-0.112464,2
0.114813,0.114813,0.114813,0.114813,0.114813,0.114813,0.114813,0.114813,0.114813,0.114813,0.114813,0.114813,0.114813,0.114813,2
0.090675,0.093229,0.097497,0.101406,0.105366,0.109583,0.11321,0.118018,0.120096,0.118751,0.111186,0.094975,0.077377,0.0578,1
-0.097295,-0.097146,-0.097146,-0.096996,-0.096846,-0.096696,-0.096547,-0.096547,-0.096547,-0.096547,-0.096547,-0.096547,-0.096547,-0.096547,2
0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,0.104986,2
0.105271,0.108569,0.112356,0.116235,0.120185,0.124134,0.128115,0.132095,0.136075,0.140056,0.144036,0.141593,0.140585,0.130558,2
-0.099474,-0.099474,-0.099339,-0.099204,-0.099069,-0.098799,-0.098664,-0.098529,-0.098394,-0.098394,-0.098394,-0.098394,-0.098258,-0.098258,2
0.113764,0.117365,0.121337,0.125404,0.129513,0.133654,0.137795,0.141936,0.146077,0.150219,0.15436,0.151648,0.150367,0.13824,2
0.112193,0.112193,0.112193,0.112193,0.112193,0.112193,0.112193,0.112193,0.112193,0.112193,0.112193,0.112193,0.112193,0.112193,2
0.105999,0.110065,0.114162,0.118259,0.122355,0.12171,0.120693,0.106899,0.091242,0.07135,0.05078,0.029639,0.008391,-0.012888,2
0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,0.11627,2
0.100133,0.100133,0.100133,0.100133,0.100133,0.100133,0.100133,0.100133,0.100133,0.100133,0.100133,0.100133,0.100133,0.100133,2
-0.101159,-0.101159,-0.101159,-0.101323,-0.101488,-0.101488,-0.101652,-0.101817,-0.101817,-0.101981,-0.101981,-0.101981,-0.102146,-0.10231,2
0.108283,0.108268,0.108252,0.108236,0.108221,0.108205,0.108205,0.108189,0.108174,0.108158,0.108158,0.108158,0.108142,0.108127,2
0.122405,0.122431,0.122457,0.122484,0.12251,0.122536,0.122536,0.122484,0.122431,0.122325,0.12222,0.122088,0.12193,0.121719,2
-0.067814,-0.06935,-0.071107,-0.073082,-0.075277,-0.077692,-0.080326,-0.08318,-0.086253,-0.089546,-0.093058,-0.09679,-0.100741,-0.104912,2
0.106176,0.106176,0.106176,0.106176,0.106176,0.106202,0.106228,0.106253,0.106279,0.106305,0.10633,0.106356,0.106381,0.106407,2
0.102585,0.105646,0.108888,0.112151,0.115413,0.118636,0.121848,0.12502,0.128151,0.131242,0.134293,0.130991,0.129158,0.116521,2
0.118347,0.118373,0.118373,0.118373,0.118373,0.118399,0.118425,0.118425,0.118451,0.118478,0.118504,0.11853,0.118556,0.118582,2
0.094091,0.097335,0.101031,0.104848,0.108705,0.112562,0.116418,0.120306,0.124193,0.12808,0.131967,0.129677,0.128552,0.116529,2
0.102192,0.102192,0.102192,0.102192,0.102192,0.102192,0.102218,0.102218,0.102218,0.102218,0.102218,0.102218,0.102218,0.102218,2
0.117031,0.117031,0.117031,0.117031,0.117031,0.117031,0.117031,0.117031,0.117031,0.117031,0.117031,0.117031,0.117031,0.117031,2
0.118415,0.122019,0.125993,0.130063,0.134175,0.138287,0.142431,0.146575,0.150719,0.154863,0.159007,0.156368,0.155425,0.143321,2
0.104943,0.104943,0.104943,0.104943,0.104943,0.104968,0.104994,0.104994,0.104994,0.105019,0.105019,0.105019,0.105045,0.105071,2
0.095648,0.099347,0.103623,0.108035,0.112532,0.117071,0.121652,0.126275,0.130939,0.135678,0.140458,0.138756,0.138504,0.127273,2
0.110095,0.110095,0.110095,0.110095,0.110095,0.110095,0.110095,0.110095,0.110095,0.110095,0.110095,0.110095,0.110095,0.110095,2
-0.097673,-0.097835,-0.097997,-0.098159,-0.098322,-0.098322,-0.098322,-0.098322,-0.098322,-0.098322,-0.098322,-0.098322,-0.098322,-0.098322,2
-0.101253,-0.101083,-0.101083,-0.101083,-0.101083,-0.100913,-0.100913,-0.100913,-0.100913,-0.100913,-0.100913,-0.100913,-0.100913,-0.100913,2
-0.092235,-0.092235,-0.091963,-0.091827,-0.091691,-0.091691,-0.091691,-0.091691,-0.091555,-0.091419,-0.091283,-0.091283,-0.091147,-0.091147,2
0.092919,0.092069,0.092312,0.092149,0.092209,0.092126,0.092163,0.092092,0.092172,0.092001,0.092213,0.091833,0.092372,0.091397,1
-0.098341,-0.098341,-0.098341,-0.09848,-0.09848,-0.09848,-0.09862,-0.09876,-0.0989,-0.099039,-0.099039,-0.099039,-0.099179,-0.099179,2
0.113012,0.113012,0.113012,0.113012,0.113012,0.113012,0.113012,0.113012,0.113012,0.113012,0.113012,0.113012,0.113012,0.113012,2
-0.089453,-0.088767,-0.089025,-0.088894,-0.088974,-0.088924,-0.088953,-0.089047,-0.089199,-0.089369,-0.089455,-0.089702,-0.089688,-0.090034,1
0.100466,0.100466,0.100466,0.100466,0.100466,0.100466,0.100466,0.100466,0.100466,0.100466,0.100466,0.100466,0.100466,0.100466,2
0.097872,0.097872,0.097872,0.097872,0.097872,0.097872,0.097872,0.097872,0.097872,0.097872,0.097872,0.097872,0.097872,0.097872,2
0.107025,0.106917,0.106794,0.106655,0.106501,0.106331,0.106146,0.105946,0.10573,0.105499,0.105252,0.105006,0.104743,0.10445,2
0.103768,0.103768,0.103768,0.103768,0.103768,0.103768,0.103768,0.103768,0.103768,0.103768,0.103768,0.103768,0.103768,0.103768,2
0.120408,0.120408,0.120408,0.120408,0.120397,0.120387,0.120376,0.120376,0.120376,0.120376,0.120387,0.120387,0.120387,0.120397,2
0.090337,0.092641,0.096916,0.100903,0.104969,0.109252,0.113009,0.117847,0.12012,0.118602,0.111841,0.095647,0.077649,0.056954,1
-0.022151,-0.022315,-0.02248,-0.022645,-0.02281,-0.022974,-0.023139,-0.023304,-0.023469,-0.023633,-0.023798,-0.024128,-0.024457,-0.024787,2
0.113834,0.113834,0.113834,0.113834,0.113834,0.113834,0.113834,0.113834,0.113834,0.113834,0.113834,0.113834,0.113834,0.113834,2
0.100408,0.100408,0.100408,0.100408,0.100408,0.100408,0.100408,0.100408,0.100408,0.100408,0.100408,0.100408,0.100408,0.100408,2
-0.109141,-0.109141,-0.108875,-0.108475,-0.107943,-0.107411,-0.106746,-0.105947,-0.105016,-0.103952,-0.102754,-0.101424,-0.09996,-0.098363,2
0.089887,0.089087,0.089348,0.089214,0.089298,0.089251,0.08929,0.089277,0.089288,0.089298,0.089292,0.089316,0.089282,0.089367,1
0.099471,0.103165,0.107086,0.11107,0.115096,0.119153,0.123209,0.127266,0.131323,0.135379,0.139436,0.136718,0.135825,0.125772,2
0.107505,0.107366,0.107212,0.107043,0.106858,0.106658,0.106442,0.106211,0.105965,0.105703,0.105426,0.105149,0.104856,0.104533,2
0.113279,0.113279,0.113279,0.113279,0.113279,0.113279,0.113279,0.113279,0.113279,0.113279,0.113279,0.113279,0.113279,0.113279,2
0.109923,0.109792,0.109645,0.109465,0.109284,0.109072,0.108859,0.108613,0.108351,0.108072,0.107794,0.107499,0.107188,0.10686,2
0.103291,0.101596,0.100934,0.099851,0.098932,0.097854,0.096862,0.095737,0.094663,0.093443,0.092408,0.091012,0.09007,0.088255,1
0.101743,0.105452,0.109359,0.113296,0.117275,0.121254,0.125264,0.129274,0.133284,0.137294,0.141304,0.138745,0.13775,0.12544,2
0.109311,0.109311,0.109311,0.109311,0.109311,0.109311,0.109311,0.109311,0.109311,0.109311,0.109311,0.109311,0.109311,0.109311,2
-0.085937,-0.086367,-0.086941,-0.087514,-0.088375,-0.089379,-0.090383,-0.091674,-0.093109,-0.094543,-0.096264,-0.097985,-0.09985,-0.102002,2
0.107735,0.107735,0.107735,0.107735,0.107735,0.107735,0.107735,0.107735,0.107735,0.107735,0.107735,0.107735,0.107735,0.107735,2
0.10217,0.10217,0.10217,0.10217,0.10217,0.10218,0.102191,0.102191,0.102201,0.102201,0.102211,0.102222,0.102232,0.102242,2
0.110659,0.110659,0.110659,0.110659,0.110659,0.110659,0.110659,0.110659,0.110659,0.110659,0.110659,0.110659,0.110659,0.110659,2
0.102399,0.10566,0.109416,0.113338,0.117301,0.121263,0.125257,0.129251,0.133214,0.137208,0.141202,0.138425,0.1376,0.127559,2
0.106627,0.106418,0.106193,0.105968,0.105711,0.105454,0.105165,0.10486,0.104539,0.104217,0.10388,0.103527,0.103157,0.102772,2
0.105486,0.109206,0.11309,0.117045,0.121001,0.124987,0.128972,0.132958,0.136944,0.14093,0.138391,0.137515,0.125975,0.111429,2
-0.091398,-0.091398,-0.091398,-0.091573,-0.091748,-0.091748,-0.091748,-0.091748,-0.091748,-0.091748,-0.091748,-0.091748,-0.091748,-0.091748,2
-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,-0.018559,2
0.105502,0.105502,0.105502,0.105502,0.105502,0.105502,0.105502,0.105502,0.105502,0.105502,0.105502,0.105502,0.105502,0.105502,2
0.098891,0.102544,0.106359,0.110236,0.114154,0.118071,0.12202,0.125968,0.129916,0.133865,0.137813,0.134905,0.13412,0.122591,2
-0.09998,-0.10012,-0.10012,-0.10012,-0.10012,-0.10012,-0.10012,-0.10026,-0.100399,-0.100399,-0.100399,-0.100399,-0.100539,-0.100539,2
0.121703,0.121676,0.121676,0.121676,0.121676,0.121703,0.121729,0.121755,0.121782,0.121808,0.121835,0.121861,0.121887,0.121914,2
-0.086458,-0.085818,-0.086051,-0.086017,-0.086162,-0.08621,-0.086256,-0.086205,-0.086419,-0.086268,-0.086497,-0.086273,-0.08681,-0.0859,1
0.099556,0.099556,0.099556,0.099556,0.099556,0.099556,0.099556,0.099556,0.099556,0.099556,0.099556,0.099556,0.099556,0.099556,2
-0.101365,-0.101365,-0.101365,-0.101506,-0.101506,-0.101648,-0.101648,-0.101789,-0.10193,-0.102071,-0.102212,-0.102212,-0.102354,-0.102495,2
0.118727,0.118727,0.118727,0.118727,0.118727,0.118727,0.118727,0.118727,0.118727,0.118727,0.118727,0.118727,0.118727,0.118727,2
-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,-0.08944,2
0.113282,0.113282,0.113282,0.113267,0.113236,0.11319,0.113128,0.113051,0.112959,0.112851,0.112728,0.11259,0.112451,0.112282,2
-0.105789,-0.105656,-0.105656,-0.105656,-0.105524,-0.105524,-0.105391,-0.105391,-0.105391,-0.105391,-0.105259,-0.105127,-0.104994,-0.104862,2
-0.011557,-0.011557,-0.011557,-0.011664,-0.011771,-0.011771,-0.011771,-0.011771,-0.011771,-0.011771,-0.011771,-0.011878,-0.011878,-0.011878,2
0.096529,0.100059,0.10384,0.107692,0.111543,0.115394,0.119276,0.123157,0.127039,0.13092,0.128513,0.118303,0.103499,0.086198,2
-0.118377,-0.11718,-0.115851,-0.114256,-0.11266,-0.110799,-0.108805,-0.106811,-0.104685,-0.102292,-0.099766,-0.097107,-0.094449,-0.091657,2
0.103842,0.103842,0.103842,0.103842,0.103842,0.103842,0.103842,0.103842,0.103842,0.103842,0.103842,0.103852,0.103852,0.103852,2
-0.138861,-0.133138,-0.127972,-0.122293,-0.116632,-0.110781,-0.104791,-0.098638,-0.092285,-0.085727,-0.079101,-0.072199,-0.065207,-0.057967,1
0.116095,0.11949,0.123418,0.127441,0.131506,0.135571,0.139636,0.143732,0.147828,0.151924,0.15602,0.153548,0.152616,0.140683,2
0.099648,0.099648,0.099648,0.099648,0.099648,0.099648,0.099648,0.099648,0.099648,0.099648,0.099648,0.099648,0.099648,0.099648,2
0.103884,0.102231,0.101611,0.100562,0.0997,0.098663,0.097693,0.096611,0.095577,0.094425,0.093357,0.092083,0.091042,0.0895,1
0.102829,0.102829,0.102829,0.102829,0.102829,0.102829,0.102829,0.102829,0.102829,0.102829,0.102829,0.102829,0.102829,0.102829,2
0.100896,0.100896,0.100896,0.100896,0.100896,0.100896,0.100896,0.100896,0.100896,0.100896,0.100896,0.100896,0.100896,0.100906,2
0.09128,0.093694,0.097974,0.101913,0.105928,0.110208,0.113886,0.11871,0.120843,0.119484,0.11173,0.095349,0.077242,0.0575,1
-0.019112,-0.019213,-0.019314,-0.019416,-0.019517,-0.019618,-0.019719,-0.01982,-0.019922,-0.020023,-0.020124,-0.020225,-0.020327,-0.020428,2
-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,-0.069259,2
0.115779,0.115779,0.115779,0.115779,0.115779,0.115779,0.115779,0.115779,0.115789,0.115789,0.115789,0.115789,0.115789,0.1158,2
0.112182,0.112182,0.112182,0.112182,0.112182,0.112182,0.112182,0.112182,0.112182,0.112182,0.112182,0.112182,0.112182,0.112182,2
-0.051043,-0.05226,-0.053825,-0.055563,-0.057475,-0.059388,-0.061474,-0.063734,-0.066168,-0.068775,-0.071557,-0.074512,-0.077642,-0.080945,2
0.095701,0.098976,0.102707,0.10656,0.110453,0.114346,0.11827,0.122163,0.126087,0.13001,0.133934,0.131531,0.130396,0.120267,2
0.107546,0.107546,0.107546,0.107546,0.107546,0.107546,0.107546,0.107546,0.107546,0.107546,0.107546,0.107546,0.107561,0.107561,2
-0.09244,-0.09244,-0.092603,-0.092766,-0.09293,-0.093093,-0.093093,-0.093093,-0.093256,-0.093256,-0.093419,-0.093583,-0.093746,-0.093909,2
0.107582,0.107582,0.107582,0.107582,0.107582,0.107582,0.107582,0.107582,0.107582,0.107582,0.107582,0.107597,0.107597,0.107597,2
-0.108851,-0.108987,-0.108987,-0.108714,-0.108305,-0.107759,-0.107214,-0.106395,-0.105577,-0.104486,-0.103394,-0.10203,-0.10053,-0.098893,2
-0.100851,-0.100851,-0.100851,-0.100851,-0.100712,-0.100712,-0.100712,-0.100574,-0.100435,-0.100297,-0.100158,-0.100158,-0.10002,-0.099881,2
-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,-0.094959,2
-0.079397,-0.080535,-0.081673,-0.082954,-0.084519,-0.086084,-0.087933,-0.089783,-0.091775,-0.094051,-0.096327,-0.098746,-0.101307,-0.10401,2
-0.072762,-0.07415,-0.075677,-0.077344,-0.07901,-0.080954,-0.082898,-0.085119,-0.087341,-0.089702,-0.092201,-0.094839,-0.097616,-0.100532,2
-0.095133,-0.095133,-0.095269,-0.095405,-0.095405,-0.095405,-0.09554,-0.09554,-0.09554,-0.09554,-0.09554,-0.095676,-0.095812,-0.095947,2
0.108854,0.108739,0.108608,0.108461,0.108298,0.108118,0.107922,0.10771,0.107497,0.107269,0.107007,0.10673,0.106452,0.106158,2
0.106558,0.106558,0.106558,0.106558,0.106558,0.106558,0.106558,0.106542,0.106542,0.106542,0.106542,0.106542,0.106542,0.106542,2
0.113569,0.113595,0.113595,0.113595,0.113595,0.11362,0.113646,0.113672,0.113698,0.113724,0.11375,0.113776,0.113802,0.113828,2
-0.111195,-0.110785,-0.110239,-0.109556,-0.108736,-0.10778,-0.106551,-0.105322,-0.103819,-0.102317,-0.100541,-0.098766,-0.096854,-0.094668,2
0.119829,0.119829,0.119829,0.119829,0.119829,0.119814,0.119814,0.119814,0.119814,0.119814,0.119814,0.119829,0.119829,0.119829,2
0.107839,0.107839,0.107839,0.107839,0.107839,0.107839,0.107839,0.107839,0.107839,0.107839,0.107839,0.107839,0.107839,0.107839,2
0.095052,0.098507,0.102287,0.10616,0.110073,0.113986,0.11793,0.121874,0.125817,0.129731,0.133674,0.13132,0.130179,0.117522,2
-0.098475,-0.098343,-0.098211,-0.098079,-0.097947,-0.097947,-0.097815,-0.097683,-0.097683,-0.097683,-0.097683,-0.097683,-0.097683,-0.097683,2
-0.082298,-0.082298,-0.082298,-0.082298,-0.082298,-0.082298,-0.082298,-0.081891,-0.081485,-0.081485,-0.081078,-0.081078,-0.081078,-0.081078,2
0.097274,0.097274,0.097274,0.097274,0.097274,0.097274,0.097274,0.097274,0.097274,0.097274,0.097274,0.097274,0.097274,0.097274,2
-0.108542,-0.108542,-0.108392,-0.108392,-0.108392,-0.108392,-0.108392,-0.108392,-0.108241,-0.10809,-0.10794,-0.107789,-0.107638,-0.107487,2
0.102392,0.10608,0.109933,0.113889,0.117845,0.121832,0.125819,0.129805,0.133792,0.137779,0.141766,0.139324,0.138366,0.126498,2
0.107351,0.107351,0.107351,0.107351,0.107351,0.107351,0.107351,0.107351,0.107351,0.107351,0.107351,0.107351,0.107351,0.107351,2
-0.099914,-0.099914,-0.099781,-0.099647,-0.099514,-0.099514,-0.099514,-0.09938,-0.09938,-0.099246,-0.099246,-0.099113,-0.099113,-0.098979,2
-0.0974,-0.0974,-0.0974,-0.097265,-0.097265,-0.097265,-0.097265,-0.097265,-0.097265,-0.097265,-0.097265,-0.09713,-0.096994,-0.096859,2
0.112227,0.112227,0.112227,0.112227,0.112227,0.112227,0.112227,0.112227,0.112227,0.112227,0.112227,0.112227,0.112227,0.112201,2
-0.079139,-0.079139,-0.079139,-0.07927,-0.0794,-0.0794,-0.0794,-0.0794,-0.0794,-0.0794,-0.0794,-0.0794,-0.0794,-0.0794,2
0.110265,0.110265,0.110265,0.110265,0.110265,0.110265,0.110265,0.110265,0.110265,0.110265,0.110265,0.110265,0.110265,0.110265,2
0.098839,0.102103,0.105817,0.109663,0.113539,0.117456,0.121373,0.125291,0.129239,0.133156,0.137073,0.134747,0.133696,0.121455,2
0.105432,0.105432,0.105432,0.105432,0.105432,0.105432,0.105432,0.105432,0.105432,0.105432,0.105432,0.105432,0.105432,0.105432,2
0.115659,0.11899,0.12282,0.126817,0.130813,0.134852,0.13889,0.142928,0.146967,0.151005,0.155075,0.152514,0.151682,0.139931,2
-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,-0.034244,2
0.106433,0.106433,0.106417,0.106401,0.106385,0.106385,0.106385,0.106369,0.106353,0.106337,0.106337,0.106337,0.106337,0.106337,2
-0.109267,-0.109267,-0.109267,-0.109116,-0.108964,-0.108813,-0.108662,-0.108511,-0.108359,-0.108208,-0.108057,-0.107906,-0.107906,-0.107906,2
0.087734,0.091319,0.095065,0.098871,0.102716,0.106562,0.110438,0.114313,0.118159,0.122035,0.12591,0.123376,0.122415,0.111068,2
0.092626,0.091479,0.09134,0.090806,0.090469,0.089982,0.089576,0.08908,0.088649,0.088123,0.087695,0.087085,0.086716,0.08589,1
0.104803,0.104803,0.104803,0.104803,0.104803,0.104803,0.104803,0.104803,0.104803,0.104803,0.104803,0.104803,0.104803,0.104803,2
0.102688,0.102688,0.102688,0.102688,0.102688,0.102688,0.102688,0.102688,0.102688,0.102688,0.102688,0.102688,0.102688,0.102688,2
0.103477,0.103477,0.103477,0.103477,0.103477,0.103477,0.103477,0.103477,0.103477,0.103477,0.103477,0.103477,0.103477,0.103477,2
0.114955,0.114955,0.114955,0.114955,0.114955,0.114955,0.114955,0.114955,0.114955,0.114955,0.114955,0.114955,0.114955,0.114955,2
-0.064581,-0.065729,-0.067021,-0.068456,-0.070034,-0.071756,-0.073622,-0.075631,-0.077783,-0.080079,-0.082519,-0.085102,-0.087828,-0.090698,2
-0.092418,-0.092552,-0.092687,-0.092821,-0.092955,-0.09309,-0.093224,-0.093224,-0.093359,-0.093493,-0.093628,-0.093628,-0.093628,-0.093628,2
0.10041,0.104118,0.108023,0.112001,0.115979,0.119988,0.123997,0.128006,0.132015,0.136023,0.140032,0.137111,0.136345,0.125861,2
0.100042,0.103728,0.107577,0.111497,0.115418,0.119369,0.123289,0.12724,0.131161,0.135112,0.139032,0.136612,0.135561,0.123728,2
0.108647,0.108662,0.108662,0.108678,0.108678,0.108678,0.108678,0.108678,0.108678,0.108678,0.108678,0.108678,0.108693,0.108693,2
0.112815,0.112815,0.1128,0.1128,0.11283,0.112861,0.112923,0.112999,0.113076,0.113169,0.113291,0.113414,0.113553,0.113706,2
0.110694,0.110694,0.110694,0.110694,0.110694,0.110694,0.110694,0.110694,0.110694,0.110694,0.110694,0.110694,0.110694,0.110694,2
0.106724,0.106662,0.106586,0.106494,0.106402,0.106279,0.106142,0.105988,0.10582,0.105636,0.105437,0.105238,0.105023,0.104794,2
-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,-0.013693,2
-0.071841,-0.071841,-0.071841,-0.071841,-0.071841,-0.071841,-0.071841,-0.071841,-0.071841,-0.071494,-0.071148,-0.070801,-0.070801,-0.070801,2
-0.018981,-0.018826,-0.018855,-0.01894,-0.019007,-0.018976,-0.018995,-0.018981,-0.018994,-0.018874,-0.019119,-0.018659,-0.019455,-0.018156,1
