@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute target {1,2,3}

@data
-1.539451,1.332344,3.486559,2.307506,-0.435871,-0.223085,2.804492,3.130559,3.375977,1.478332,-2.232626,-2.684659,-2.708839,-2.711538,-2.704409,-2.67529,3
-1.415519,1.396816,3.002295,2.421415,0.326084,-0.426871,2.641732,3.014713,3.482882,1.637612,-2.237982,-2.758929,-2.785104,-2.786136,-2.775325,-2.737683,3
-1.71738,0.924961,3.541646,2.47876,-0.668681,-0.21432,2.648217,3.473943,3.609739,1.276112,-2.251619,-2.613123,-2.63091,-2.631969,-2.625144,-2.600233,3
-1.594232,1.111205,3.444933,2.386066,-0.205013,-0.345811,2.617932,3.295635,3.500433,1.44517,-2.252683,-2.670004,-2.692233,-2.694542,-2.687544,-2.65931,3
-1.591224,1.100959,3.444698,2.264237,-0.299573,-0.330582,2.60194,3.410948,3.687389,1.19738,-2.207784,-2.637968,-2.663842,-2.669176,-2.665441,-2.641963,3
-1.485532,1.221799,3.235282,2.49081,-0.187788,-0.03734,2.889601,2.978082,3.328838,1.572917,-2.198378,-2.735846,-2.770086,-2.77802,-2.774904,-2.749436,3
-1.500881,1.077922,3.379419,2.565778,0.115055,-0.423016,2.644201,3.310819,3.193485,1.474266,-2.213597,-2.714389,-2.739341,-2.74051,-2.731007,-2.698204,3
-1.759482,1.097896,3.397033,2.464018,-0.772174,0.111505,3.047259,3.394553,3.476103,1.078154,-2.277574,-2.642119,-2.661138,-2.663177,-2.657305,-2.633552,3
-1.499336,0.556018,3.304685,3.019668,0.666967,-1.136507,1.669675,3.495754,3.675956,1.618644,-2.204789,-2.626061,-2.648007,-2.648993,-2.639171,-2.604503,3
-1.635357,1.215696,3.47186,2.311733,-0.69243,-0.023217,2.840187,3.394074,3.57533,1.171636,-2.270293,-2.65967,-2.681226,-2.684451,-2.679225,-2.654647,3
-1.617843,1.159704,3.404397,2.608917,-0.561908,-0.182312,2.631398,3.394901,3.513341,1.260265,-2.257824,-2.65847,-2.680183,-2.68327,-2.677894,-2.653219,3
-1.652797,1.112585,3.537794,2.596451,0.068557,-0.799718,2.070771,3.460812,3.660403,1.407674,-2.273539,-2.629595,-2.647575,-2.649373,-2.643428,-2.619022,3
-1.689176,1.257844,3.433229,2.642393,0.09811,-0.562246,2.536304,3.199077,3.433517,1.408232,-2.262097,-2.686481,-2.709026,-2.711752,-2.705945,-2.681983,3
-1.692977,1.072896,3.25787,2.996216,0.345213,-1.028514,1.981199,3.460698,3.726816,1.369418,-2.255543,-2.63407,-2.654813,-2.658168,-2.653856,-2.632384,3
-1.587776,1.378336,3.485862,2.129381,-0.453675,-0.102702,2.733665,3.102974,3.746021,1.213961,-2.198249,-2.670115,-2.698909,-2.704423,-2.699901,-2.67445,2
-1.644058,0.99129,3.538054,2.572881,0.124094,-0.749654,2.146164,3.393386,3.662521,1.438799,-2.21974,-2.637164,-2.660261,-2.663817,-2.658572,-2.633923,3
-1.57385,1.018637,3.287176,3.169634,0.76403,-1.114291,1.85722,3.287144,3.351521,1.444799,-2.207417,-2.649734,-2.671979,-2.672301,-2.661999,-2.628591,3
-1.66804,1.214886,3.613144,2.280639,-0.447909,-0.339672,2.721621,3.281935,3.593105,1.290534,-2.235022,-2.651484,-2.672347,-2.673923,-2.666869,-2.640597,3
-1.586087,1.289945,3.376068,2.709657,0.018222,-0.454206,2.451186,3.225389,3.507922,1.184505,-2.255405,-2.682416,-2.705359,-2.7077,-2.700384,-2.671334,3
-1.546938,1.272053,3.241307,1.981388,-0.115071,-0.068927,3.000906,3.163831,3.567607,1.372464,-2.221285,-2.712183,-2.740022,-2.744539,-2.738993,-2.711595,3
-1.553335,0.863558,3.397436,2.465546,-0.312206,-0.305634,2.602598,3.293358,3.490048,1.612122,-2.165414,-2.658629,-2.687826,-2.693,-2.687692,-2.660929,3
-1.604589,0.938767,3.273111,2.437466,-0.111095,-0.374935,2.595134,3.343123,3.666027,1.456082,-2.205165,-2.662967,-2.691644,-2.697608,-2.693485,-2.668221,3
-1.673121,0.897484,3.776021,3.192779,0.383281,-1.016164,1.703515,3.288583,3.334897,1.342973,-2.174431,-2.591656,-2.618187,-2.624045,-2.621083,-2.600846,3
-1.727047,0.949784,3.59543,2.383332,-0.324348,-0.499016,2.458179,3.49393,3.646661,1.270574,-2.185464,-2.593776,-2.619282,-2.624913,-2.622062,-2.601983,3
-1.781408,1.155298,3.813436,2.057149,0.95701,-1.245375,1.07549,3.725193,4.006669,1.647108,-2.316887,-2.609383,-2.624732,-2.627676,-2.624705,-2.607185,3
-1.68267,1.07725,3.375938,1.934509,-0.823337,0.297624,3.227126,3.261633,3.73078,1.227225,-2.249231,-2.662936,-2.685287,-2.688308,-2.682659,-2.657657,3
-1.597042,1.240445,3.444096,2.056385,-0.571603,0.026869,2.98298,3.356409,3.521771,1.237501,-2.229797,-2.67914,-2.704761,-2.70837,-2.701954,-2.673789,3
-1.52939,1.376803,3.273086,2.185198,-0.50371,-0.011478,2.936778,3.055198,3.673997,1.341704,-2.245866,-2.700982,-2.724103,-2.725434,-2.716661,-2.685138,3
-1.706808,1.083443,3.526123,2.18573,-0.315987,-0.275554,2.605683,3.566731,3.564082,1.319874,-2.264522,-2.645665,-2.665898,-2.669003,-2.664658,-2.643572,3
-1.7574,1.162676,3.439497,2.237162,-0.654589,-0.040607,2.955163,3.321208,3.642124,1.23907,-2.273774,-2.644664,-2.663281,-2.665158,-2.659706,-2.63772,3
-1.502531,0.874871,3.044978,2.62186,0.05247,-0.081749,2.839415,3.14698,3.481762,1.482395,-2.233153,-2.729817,-2.758098,-2.762021,-2.754656,-2.722706,3
-1.638002,1.225972,3.141435,2.69543,0.256842,-0.772862,2.208659,3.2408,3.604216,1.587897,-2.213298,-2.653953,-2.678789,-2.681959,-2.675115,-2.647273,3
-1.598043,0.968418,3.359297,2.413554,-0.396479,-0.242229,2.718088,3.437405,3.664401,1.246494,-2.227361,-2.654061,-2.678587,-2.682401,-2.676976,-2.651519,3
-1.608605,1.001342,3.358588,2.610963,-0.046008,-0.527539,2.585211,3.260885,3.642641,1.354367,-2.24878,-2.662594,-2.685417,-2.689118,-2.684561,-2.661374,3
-1.624783,1.214364,3.585364,2.323865,-0.331696,-0.39321,2.637981,3.364933,3.592236,1.229274,-2.255476,-2.657091,-2.678481,-2.681159,-2.675467,-2.650655,3
-1.631314,0.967196,3.378769,2.725375,0.010121,-0.527668,2.488933,3.347226,3.46507,1.390331,-2.249633,-2.661445,-2.683662,-2.686227,-2.679765,-2.653306,3
-1.609499,1.244033,3.394313,2.155975,-0.635188,-0.079302,2.893826,3.282059,3.715188,1.186861,-2.294469,-2.645495,-2.6621,-2.662596,-2.655144,-2.628464,3
-1.537729,1.075689,3.387537,2.37179,-0.641188,0.012233,2.899034,3.209147,3.642258,1.21903,-2.228575,-2.669595,-2.693885,-2.696739,-2.689534,-2.659474,3
-1.525858,1.462209,3.371169,2.629694,0.378555,-0.715668,2.145803,3.251243,3.567326,1.223402,-2.289563,-2.692821,-2.713062,-2.713824,-2.704969,-2.673635,3
-1.556081,1.202845,2.904304,2.710923,0.766897,-0.810903,2.249498,3.29041,3.606344,1.45941,-2.267471,-2.6977,-2.721931,-2.725507,-2.719394,-2.691642,3
-1.72369,1.173293,3.410374,2.467622,-0.635852,0.394857,3.138598,3.305249,3.30962,0.993472,-2.312288,-2.694403,-2.714859,-2.716938,-2.710424,-2.684629,3
-1.541497,1.323608,3.458484,2.424184,0.120624,-0.664365,2.302508,3.34008,3.585536,1.288311,-2.277836,-2.665658,-2.685125,-2.685777,-2.676982,-2.646096,2
-1.663303,1.040978,3.62987,2.440952,-0.558867,-0.348829,2.504961,3.310947,3.583454,1.412018,-2.194382,-2.614235,-2.639147,-2.644234,-2.640802,-2.619382,3
-1.504777,1.022921,3.144553,2.571191,0.49674,-0.623664,1.932657,3.312483,3.660481,1.72431,-2.204113,-2.685826,-2.716803,-2.723273,-2.718179,-2.688701,3
-1.592244,1.160443,3.32895,2.512552,0.292468,-0.766365,2.277102,3.500148,3.56731,1.371796,-2.227191,-2.672358,-2.696359,-2.699119,-2.692351,-2.664782,3
-1.672585,1.021426,3.460778,2.35619,-0.583538,-0.269284,2.573342,3.472244,3.666278,1.360364,-2.214545,-2.620357,-2.643233,-2.64676,-2.641675,-2.618646,3
-1.6884,0.908692,3.475553,2.499784,-0.322994,-0.290941,2.654468,3.54236,3.514998,1.184771,-2.271396,-2.631336,-2.650812,-2.653289,-2.647749,-2.623709,3
-1.659594,1.119606,3.421378,2.027571,-0.654192,-0.025468,2.965421,3.484286,3.58823,1.238028,-2.262936,-2.638702,-2.658409,-2.660613,-2.65463,-2.629976,3
-1.58602,1.267365,3.412353,2.461065,-0.521869,-0.009847,2.808692,3.177562,3.643756,1.122321,-2.291921,-2.69071,-2.709428,-2.709704,-2.701268,-2.672348,3
-1.624199,1.080632,3.315136,2.347358,-0.230534,-0.340296,2.7675,3.284485,3.711451,1.271599,-2.250596,-2.659398,-2.679263,-2.679991,-2.671595,-2.642288,3
-1.498943,1.547473,3.682485,2.056741,-0.646838,-1.071967,2.121037,3.564864,3.884478,1.339828,-2.167647,-2.55574,-2.574676,-2.575197,-2.567016,-2.538885,3
-1.536349,1.303379,3.352263,2.243934,-0.337576,-0.239787,2.793112,3.300139,3.506869,1.379994,-2.254688,-2.688139,-2.712429,-2.716244,-2.71072,-2.68376,3
-1.556703,1.365304,3.153018,2.034901,-0.537556,0.058185,3.025385,3.077386,3.607603,1.503341,-2.219901,-2.688499,-2.714345,-2.717408,-2.710113,-2.680601,3
-1.442004,1.012484,3.183673,2.518452,-0.041211,-0.416682,2.580782,3.294808,3.595758,1.47542,-2.228507,-2.693872,-2.719706,-2.722493,-2.7144,-2.682501,3
-1.676102,0.72153,3.144885,2.996109,0.463543,-0.915645,2.02581,3.473699,3.700917,1.543942,-2.222293,-2.63518,-2.659237,-2.663886,-2.660069,-2.638023,3
-1.599492,1.301714,3.071729,2.762273,0.014752,-0.448059,2.602739,3.347128,3.46654,1.29213,-2.319638,-2.697257,-2.713484,-2.711872,-2.700988,-2.668215,3
-1.60324,1.107165,3.40132,2.6074,0.656344,-1.105649,1.481633,3.626892,3.684019,1.581579,-2.190605,-2.629975,-2.657368,-2.663431,-2.659856,-2.636227,3
-1.621138,1.126086,3.422082,2.574922,-0.085683,-0.569458,2.454209,3.249657,3.613221,1.408266,-2.243199,-2.653277,-2.675893,-2.678969,-2.673157,-2.64767,3
-1.651016,1.03582,3.555723,2.124562,-0.312484,-0.400155,2.408872,3.44187,3.807405,1.36677,-2.211775,-2.620123,-2.642659,-2.646026,-2.640669,-2.616115,3
-1.5678,1.011373,3.315615,2.296589,0.148351,-0.647917,2.363996,3.460597,3.641906,1.590977,-2.237866,-2.662996,-2.686972,-2.689993,-2.682797,-2.653065,3
-1.677209,1.204165,3.643154,2.301849,-0.137488,-0.411196,2.610308,3.407003,3.512941,1.24346,-2.30826,-2.672583,-2.688648,-2.688846,-2.6818,-2.656849,3
-1.675552,1.006235,3.341399,2.353272,-0.714221,-0.046444,3.007364,3.209948,3.732951,1.374279,-2.303972,-2.654001,-2.668867,-2.668248,-2.660201,-2.633942,3
-1.552455,0.973962,3.308006,2.536206,-0.000193,-0.458758,2.391005,3.415824,3.553731,1.452944,-2.218734,-2.667311,-2.692304,-2.69538,-2.688148,-2.658394,3
-1.72346,1.196504,3.579316,2.421233,-0.760286,-0.125485,2.87248,3.361578,3.519289,1.037561,-2.23798,-2.619174,-2.638587,-2.640045,-2.633489,-2.609455,3
-1.563575,1.045433,3.553735,2.326803,-0.59786,-0.024079,2.871994,3.271809,3.178293,1.646291,-2.186735,-2.685565,-2.71419,-2.719285,-2.714428,-2.688642,3
-1.638636,1.184515,3.563925,2.393719,-0.395708,-0.299716,2.705776,3.343113,3.609916,1.059722,-2.271807,-2.642619,-2.661602,-2.663105,-2.656461,-2.631031,3
-1.685541,1.065669,3.457595,2.333819,-0.446717,-0.133842,2.757452,3.324011,3.645415,1.194521,-2.235243,-2.643124,-2.665494,-2.668348,-2.662476,-2.637698,3
-1.735672,1.264008,3.464501,2.107149,-0.473335,-0.247675,2.674557,3.473924,3.706283,1.127274,-2.261008,-2.608891,-2.628327,-2.631422,-2.626758,-2.604609,3
-1.671797,0.745915,3.25256,3.052873,0.52742,-0.800876,2.051642,3.375301,3.376955,1.674999,-2.240457,-2.649942,-2.674662,-2.680721,-2.678993,-2.660216,3
-1.596609,1.208218,3.291222,2.366081,0.22226,-0.641424,2.316504,3.366313,3.619831,1.569307,-2.234801,-2.68616,-2.709729,-2.711872,-2.704185,-2.674955,3
-1.64974,0.771241,3.329191,2.840156,0.518388,-0.92118,2.242423,3.42424,3.563647,1.426761,-2.21236,-2.647806,-2.673566,-2.679131,-2.67637,-2.655895,3
-1.652528,0.925239,3.529631,2.199973,-0.82567,0.116729,2.988482,3.436669,3.682411,1.126978,-2.233901,-2.645957,-2.668544,-2.671764,-2.66624,-2.641507,3
-1.554687,1.184513,3.556496,2.61438,-0.129459,-0.80192,2.18968,3.512864,3.458116,1.374154,-2.198016,-2.631126,-2.653964,-2.655778,-2.647649,-2.617604,3
-1.363392,0.923372,3.915062,4.186602,1.600951,-0.860687,0.895657,2.475401,2.442325,1.248666,-2.122186,-2.645443,-2.679518,-2.686492,-2.680933,-2.649388,3
-1.700996,1.088102,3.364553,2.382468,-0.551378,-0.144704,2.756785,3.373662,3.725213,1.265334,-2.288287,-2.64672,-2.664226,-2.665595,-2.659337,-2.634875,3
-1.565211,1.140845,3.15402,2.282007,-0.65181,0.032011,3.105021,3.061915,3.76222,1.33704,-2.271671,-2.674778,-2.693061,-2.691729,-2.68049,-2.64633,3
-1.502124,0.978565,3.369122,2.758965,0.17148,-0.639661,2.290619,3.367794,3.606292,1.21075,-2.21853,-2.663456,-2.689753,-2.693856,-2.687636,-2.658568,3
-1.610763,0.766685,2.948073,2.950242,0.244331,-2.192285,1.033913,4.243375,4.366729,1.094935,-0.958525,-3.010837,-2.953527,-0.852822,-3.388849,-2.680675,2
-1.678296,0.72585,3.253751,2.483532,-0.81502,-1.401863,2.667255,3.865101,3.684411,1.037211,-0.966229,-2.877408,-3.036409,-0.805318,-3.62234,-2.514229,2
-1.594768,0.860817,3.450633,2.709849,0.137572,-2.08091,1.660416,3.55289,4.056356,1.070879,-0.733071,-3.063946,-3.207142,-0.363225,-3.070763,-3.385586,2
-1.496021,0.975279,3.198491,2.824937,0.306981,-1.627094,2.131228,3.326721,3.95669,0.872798,-0.784311,-1.789617,-4.437437,-1.244328,-2.194155,-4.020164,2
-1.586266,1.233647,3.436018,2.129537,-0.570272,-1.588178,2.352063,3.053788,3.732289,1.584613,-0.72694,-3.26608,-3.092515,-0.329325,-2.374079,-3.988297,3
-1.746426,0.725849,3.365025,2.636622,-0.611422,-1.642169,2.402309,3.492725,3.872347,1.019784,-0.589079,-2.130513,-4.08211,-0.547862,-2.580062,-3.585017,3
-1.606218,0.96851,3.429779,1.85069,-1.538529,-1.430759,2.301161,4.026478,4.020722,1.078415,-0.549772,-2.551844,-3.71392,-0.018436,-3.000356,-3.265923,3
-1.374909,0.625443,3.230683,1.87046,-0.807812,-1.771117,2.518161,2.946063,4.449967,1.287369,-0.575316,-3.322812,-3.024808,0.477533,-3.293324,-3.235581,2
-1.798532,0.180262,2.943156,2.772569,-0.303557,-1.766451,2.285859,3.420092,4.448258,0.892348,-0.453833,-2.81369,-3.663452,0.090925,-3.04068,-3.193275,3
-1.882684,0.828501,3.763209,2.830983,0.050335,-2.004195,1.847773,3.601129,3.714521,0.957091,-0.82819,-2.689695,-3.514808,-0.349961,-3.21374,-3.110269,3
-1.374529,0.927342,3.329683,2.567387,1.041544,-1.83372,1.077376,3.736267,3.570109,1.192028,-0.756008,-2.969265,-3.52098,-0.235768,-3.041295,-3.710172,3
-1.90782,0.543767,3.22332,2.556376,-0.33838,-1.942428,2.210083,3.817393,3.938301,0.810032,-0.567373,-2.533491,-3.610882,0.10852,-2.986218,-3.321201,2
-1.578399,0.022196,2.866192,3.104844,0.51079,-2.261088,1.748909,3.647685,3.804301,1.17406,-0.354378,-2.827684,-3.596532,0.175912,-3.022366,-3.414441,2
-1.62434,0.535131,3.601489,2.843093,-0.363601,-2.304573,1.434965,3.575419,3.986614,1.0933,-0.470656,-2.727256,-3.475443,0.032923,-2.971506,-3.165559,2
-1.847862,0.472636,3.71525,2.70736,-0.80252,-2.378076,1.471378,3.926983,4.108548,1.237203,-0.695074,-2.697684,-2.898782,-0.366216,-3.173328,-2.779816,3
-1.923638,0.668988,3.661007,2.687295,-1.016089,-1.801138,2.274564,3.802888,4.138663,0.577753,-0.946885,-2.95529,-2.864582,-0.380586,-2.932075,-2.990874,2
-1.528057,0.874944,3.19038,2.744525,0.430316,-1.896574,2.057295,4.074557,2.916378,0.899213,-0.629772,-3.269672,-3.49631,-0.041465,-3.046432,-3.279326,2
-1.542261,0.404789,3.22493,2.90268,0.676157,-2.011009,1.458077,3.609009,3.651618,1.520765,-0.490915,-2.838992,-3.612153,-0.488579,-3.499665,-2.964453,2
-1.964288,0.788599,3.733639,2.127307,-1.918276,-1.554087,2.572125,3.624664,4.251087,0.845291,-0.95224,-2.817611,-2.766799,-0.260142,-2.68119,-3.028079,2
-1.579858,0.891548,3.665722,2.53184,0.08907,-1.976351,1.164879,3.731086,3.642208,1.260939,-0.549943,-2.487334,-3.667521,-0.405718,-3.048559,-3.262006,2
-1.948153,1.010373,3.709401,2.434032,-0.57358,-1.753154,2.361563,3.332252,3.427298,0.89874,-1.262379,-3.701464,-2.583986,0.657569,-1.798526,-4.209987,2
-1.858071,0.457698,3.591809,2.666212,-1.151291,-1.551997,2.332388,3.781925,4.221934,0.603568,-0.835513,-2.824657,-3.208467,-0.268439,-3.049744,-2.907354,2
