@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute target {1,2}

@data
0.089405,0.088911,0.08846,0.087956,0.087201,0.086015,0.084393,0.082419,0.080236,0.077825,0.075276,0.072618,0.06984,0.066993,0.064073,0.061013,0.057751,0.054103,0.049904,0.045311,0.040491,0.035164,0.029085,1
0.096858,0.096225,0.095537,0.094774,0.093793,0.092364,0.090496,0.088255,0.085744,0.083059,0.080289,0.077417,0.074434,0.071415,0.06837,0.065186,0.061786,0.058026,0.053754,0.049088,0.04416,0.038672,0.032396,1
0.118713,0.119569,0.120494,0.121277,0.121634,0.121433,0.120628,0.11926,0.117521,0.115383,0.112958,0.110204,0.10716,0.103932,0.100498,0.0968,0.092815,0.088354,0.08334,0.078022,0.072535,0.066624,0.060216,1
0.115558,0.117339,0.119149,0.120917,0.122362,0.12313,0.123385,0.12308,0.122367,0.121136,0.119303,0.117031,0.114371,0.111372,0.108086,0.104523,0.100647,0.096309,0.091374,0.086053,0.080581,0.07472,0.068354,1
0.088278,0.088343,0.088443,0.088508,0.088308,0.087582,0.086329,0.084652,0.082698,0.080473,0.078059,0.07548,0.072693,0.06972,0.066633,0.06339,0.059904,0.055993,0.051517,0.046656,0.041524,0.035855,0.029444,1
0.087365,0.086772,0.086194,0.085599,0.084825,0.083665,0.082137,0.080332,0.078374,0.076276,0.074061,0.071691,0.069159,0.066515,0.06377,0.060855,0.057678,0.054072,0.049892,0.045335,0.040582,0.03535,0.029494,1
0.093601,0.093089,0.092636,0.092139,0.091407,0.090296,0.088799,0.086973,0.084969,0.082793,0.080443,0.077914,0.075213,0.072342,0.069331,0.066165,0.062761,0.058938,0.054543,0.049783,0.044839,0.039423,0.033377,1
0.091905,0.091995,0.092218,0.092438,0.092497,0.092336,0.091887,0.091144,0.090195,0.088913,0.087221,0.085007,0.082257,0.078947,0.074887,0.070152,0.065039,0.059758,0.054349,0.048982,0.043712,0.038164,0.032128,1
0.092638,0.091432,0.0903,0.089194,0.087926,0.08632,0.084395,0.082256,0.080048,0.077789,0.075446,0.072971,0.070372,0.067697,0.064963,0.062112,0.059042,0.055517,0.051394,0.046932,0.042322,0.037264,0.031591,1
0.083265,0.082575,0.082033,0.081528,0.080876,0.07991,0.078599,0.076987,0.075225,0.073301,0.071236,0.069005,0.066608,0.06404,0.061293,0.058325,0.055017,0.051158,0.046603,0.041673,0.036633,0.031198,0.02526,2
0.084348,0.084264,0.084296,0.084343,0.084199,0.083645,0.082725,0.081515,0.080106,0.078443,0.076573,0.074494,0.072223,0.069795,0.067221,0.064463,0.061452,0.058029,0.054082,0.049825,0.045373,0.040447,0.034962,2
0.08225,0.085468,0.088797,0.092055,0.094902,0.097023,0.098444,0.099192,0.099435,0.099063,0.098126,0.096641,0.09462,0.092203,0.089449,0.086323,0.082825,0.078817,0.074169,0.069118,0.063854,0.058108,0.051773,2
0.110048,0.111545,0.113019,0.114316,0.115191,0.115327,0.114711,0.113428,0.111661,0.109448,0.106875,0.10395,0.100703,0.097249,0.093603,0.089769,0.085699,0.081242,0.076255,0.070838,0.065089,0.058764,0.051681,2
0.096456,0.096703,0.096799,0.096741,0.096387,0.095548,0.094243,0.092487,0.090434,0.088094,0.085496,0.082714,0.079669,0.076403,0.072964,0.069332,0.065521,0.061331,0.056663,0.051688,0.04654,0.040926,0.034591,2
0.07962,0.080332,0.081061,0.08171,0.081992,0.081721,0.080922,0.079596,0.077872,0.075806,0.073537,0.07104,0.068349,0.065527,0.062558,0.059448,0.056154,0.052476,0.048258,0.043667,0.038802,0.033337,0.027072,2
0.083196,0.083506,0.083767,0.083883,0.083657,0.082818,0.081302,0.079156,0.076588,0.073722,0.070703,0.067609,0.064401,0.061107,0.057798,0.054441,0.050943,0.047123,0.042816,0.038096,0.032994,0.027188,0.020393,2
0.081912,0.083758,0.08564,0.087432,0.088829,0.089519,0.089512,0.088833,0.087673,0.086037,0.084032,0.081664,0.078948,0.076013,0.0729,0.069598,0.066067,0.062139,0.057659,0.052748,0.047526,0.041734,0.035131,2
0.097342,0.102438,0.107441,0.112204,0.116431,0.119596,0.121631,0.122467,0.122426,0.12161,0.120108,0.1179,0.115084,0.111831,0.108326,0.104593,0.100528,0.096016,0.090927,0.085381,0.079516,0.073071,0.065857,2
0.077221,0.081154,0.085173,0.089089,0.092616,0.095366,0.097376,0.098687,0.099376,0.09935,0.098676,0.097332,0.095418,0.093093,0.090408,0.087323,0.083848,0.079876,0.075261,0.070254,0.065059,0.059417,0.053245,2
0.079912,0.080698,0.081501,0.082183,0.082535,0.082347,0.08154,0.08021,0.078563,0.076567,0.074325,0.071874,0.069212,0.066404,0.063484,0.060418,0.057105,0.053395,0.049177,0.044588,0.039711,0.034254,0.027973,2
0.083707,0.083997,0.084258,0.084354,0.084045,0.083131,0.081593,0.079406,0.07679,0.073887,0.070837,0.067696,0.064456,0.061139,0.057753,0.054331,0.050786,0.046904,0.042554,0.037792,0.032637,0.026774,0.01994,2
0.084513,0.085862,0.087262,0.088532,0.089399,0.089655,0.089299,0.088349,0.086972,0.08516,0.083045,0.080658,0.077976,0.07509,0.072044,0.068783,0.06527,0.061358,0.056876,0.051988,0.046812,0.041069,0.034561,2
0.100901,0.100988,0.101012,0.100823,0.100207,0.098939,0.096933,0.094277,0.091152,0.087685,0.084131,0.080502,0.076757,0.07296,0.069138,0.065283,0.061371,0.057231,0.052649,0.047653,0.04222,0.036049,0.028844,2
0.088651,0.087918,0.087062,0.086097,0.084872,0.083206,0.080953,0.078166,0.075046,0.071774,0.068457,0.065061,0.061581,0.058026,0.054457,0.050839,0.04715,0.043301,0.039075,0.034505,0.029576,0.023986,0.017434,2
0.077834,0.079271,0.080741,0.082157,0.083242,0.08371,0.083589,0.08299,0.082058,0.080703,0.079002,0.077012,0.074696,0.072145,0.069406,0.066478,0.063304,0.059692,0.055494,0.050891,0.046051,0.040697,0.034632,2
0.091534,0.092351,0.093154,0.093773,0.094035,0.093665,0.092644,0.091047,0.089033,0.086657,0.08405,0.081253,0.078225,0.074997,0.071657,0.068182,0.064521,0.060514,0.056062,0.051285,0.046177,0.040421,0.033808,2
0.084824,0.086233,0.087592,0.088843,0.089779,0.090065,0.089687,0.088732,0.087359,0.085555,0.083416,0.081009,0.07835,0.075451,0.072382,0.069157,0.06569,0.061807,0.057384,0.052563,0.047416,0.041652,0.035083,2
0.096368,0.096605,0.09676,0.09681,0.096514,0.095628,0.094063,0.091838,0.089108,0.08601,0.082737,0.079306,0.075707,0.072018,0.068329,0.064642,0.060859,0.056808,0.052356,0.047501,0.042208,0.03617,0.029092,2
0.092549,0.091578,0.090623,0.089592,0.088255,0.086354,0.083867,0.080895,0.077576,0.074059,0.070527,0.066997,0.063382,0.059735,0.056091,0.052374,0.04856,0.044561,0.040209,0.035534,0.030517,0.024807,0.018112,2
0.078451,0.079751,0.081145,0.082504,0.083568,0.084031,0.083879,0.083182,0.082118,0.080647,0.07886,0.076813,0.074451,0.071847,0.069073,0.066091,0.062848,0.059169,0.054914,0.05028,0.045414,0.040013,0.033879,2
0.090944,0.091846,0.09273,0.093497,0.093872,0.093616,0.092732,0.091225,0.089263,0.086972,0.084483,0.081795,0.078875,0.075743,0.072441,0.068977,0.065353,0.06142,0.057029,0.052283,0.047222,0.041535,0.034948,2
0.083188,0.083003,0.082773,0.082363,0.081611,0.080338,0.078422,0.075878,0.072929,0.069728,0.066483,0.063254,0.059955,0.056576,0.053205,0.049845,0.046386,0.042675,0.03856,0.034026,0.029071,0.023379,0.016635,2
0.09184,0.090854,0.08977,0.088468,0.08678,0.084507,0.081511,0.077777,0.073546,0.069152,0.064841,0.060685,0.056573,0.052497,0.048583,0.044827,0.041127,0.037311,0.033202,0.028723,0.023704,0.017782,0.010606,2
0.08704,0.08544,0.083708,0.081656,0.07925,0.076327,0.072741,0.06859,0.064113,0.059571,0.055139,0.050932,0.046872,0.042882,0.038998,0.035206,0.031504,0.027725,0.023675,0.019314,0.014507,0.00888,0.002022,2
0.078969,0.078972,0.078962,0.078825,0.07841,0.077479,0.076006,0.074038,0.071772,0.069317,0.066751,0.064078,0.061248,0.058318,0.055364,0.052348,0.049174,0.045676,0.041702,0.037342,0.032653,0.027303,0.021057,2
0.08644,0.086038,0.08557,0.084913,0.083927,0.082421,0.080188,0.077304,0.074044,0.070572,0.067074,0.063578,0.060038,0.056482,0.052938,0.049396,0.04585,0.042137,0.038041,0.033584,0.028721,0.02309,0.016335,2
0.080305,0.079092,0.07777,0.076246,0.074378,0.071982,0.068917,0.065234,0.061184,0.057014,0.052929,0.048984,0.045166,0.04143,0.037804,0.034294,0.030834,0.02725,0.02334,0.019055,0.014259,0.00861,0.001757,2
0.080292,0.080845,0.081321,0.081706,0.081771,0.081176,0.079914,0.077996,0.075616,0.072933,0.070155,0.067262,0.064162,0.060957,0.057736,0.054514,0.051223,0.047649,0.043612,0.039159,0.034308,0.028756,0.022204,2
0.082008,0.080682,0.079259,0.077617,0.075592,0.073019,0.069815,0.065984,0.061737,0.057361,0.053119,0.049064,0.045135,0.041309,0.037635,0.034111,0.030626,0.027039,0.023158,0.018875,0.014099,0.008491,0.001636,2
0.077346,0.078104,0.078848,0.079598,0.080226,0.08045,0.080239,0.079688,0.078938,0.077928,0.076651,0.075076,0.073171,0.071047,0.068764,0.06624,0.063396,0.060078,0.056105,0.05174,0.047231,0.042283,0.036763,2
0.088688,0.08815,0.087513,0.086636,0.085365,0.083557,0.081106,0.07799,0.074462,0.070748,0.067031,0.06334,0.059625,0.05591,0.052197,0.048492,0.044778,0.040885,0.036669,0.032119,0.027146,0.021393,0.014503,2
0.079882,0.078568,0.077052,0.075285,0.073238,0.070682,0.067377,0.063344,0.05893,0.054451,0.05013,0.045985,0.042011,0.038209,0.034528,0.03099,0.027584,0.02412,0.020368,0.01621,0.011505,0.005914,-0.000991,2
0.084081,0.08222,0.080145,0.077819,0.075159,0.071967,0.068061,0.063418,0.058311,0.053179,0.048315,0.043713,0.039274,0.035035,0.031051,0.027343,0.023827,0.020288,0.016544,0.012413,0.007694,0.002056,-0.005025,2
0.08199,0.07985,0.077527,0.074904,0.071912,0.068413,0.064265,0.059409,0.054101,0.048812,0.043827,0.039165,0.034725,0.030473,0.02642,0.0226,0.018996,0.015438,0.011717,0.007637,0.003002,-0.00255,-0.009524,2
0.078389,0.077003,0.075497,0.073794,0.071779,0.069281,0.066174,0.062485,0.058438,0.054314,0.0503,0.046472,0.042769,0.039153,0.035694,0.032384,0.029126,0.025734,0.022021,0.01795,0.013386,0.007967,0.001313,2
0.082011,0.080353,0.078578,0.076551,0.074165,0.071259,0.0677,0.06344,0.05872,0.053957,0.049406,0.045079,0.040896,0.036823,0.03292,0.029228,0.025673,0.022097,0.018315,0.014172,0.009486,0.003935,-0.002951,2
0.077663,0.075897,0.073914,0.071672,0.069083,0.065952,0.062132,0.05765,0.05273,0.047755,0.043041,0.038636,0.03445,0.030459,0.026705,0.023197,0.019855,0.016508,0.012938,0.008981,0.004434,-0.001061,-0.007962,2
0.078322,0.077232,0.076076,0.074677,0.072946,0.070729,0.067838,0.064255,0.060209,0.055996,0.051908,0.048,0.044149,0.040353,0.036725,0.033281,0.029916,0.026457,0.022697,0.018541,0.013881,0.008344,0.001495,2
0.079241,0.077259,0.07506,0.072613,0.069817,0.06649,0.062521,0.057879,0.052812,0.047712,0.042866,0.038337,0.034041,0.029923,0.026047,0.022436,0.018974,0.015496,0.011833,0.007805,0.003185,-0.00239,-0.009369,2
0.079834,0.078735,0.077592,0.076386,0.07501,0.07328,0.071147,0.068721,0.066178,0.063593,0.060988,0.058346,0.055626,0.052872,0.050128,0.047335,0.044384,0.041096,0.037323,0.033187,0.028769,0.023749,0.017892,2
0.082866,0.081274,0.079536,0.077562,0.075178,0.072224,0.068552,0.064215,0.059482,0.054673,0.050064,0.045718,0.041545,0.037496,0.03359,0.029893,0.02636,0.022806,0.019015,0.014845,0.010113,0.004456,-0.002532,2
0.084589,0.082117,0.079742,0.07744,0.075111,0.072654,0.070051,0.067435,0.064956,0.062603,0.060305,0.058019,0.055714,0.053396,0.051049,0.048588,0.045874,0.04266,0.038786,0.034566,0.030243,0.025461,0.020054,2
0.097035,0.098192,0.099436,0.100579,0.101422,0.101675,0.101275,0.100385,0.099229,0.097711,0.095806,0.093556,0.091016,0.088244,0.08529,0.082084,0.078563,0.074566,0.069933,0.064887,0.059615,0.053831,0.047413,2
0.086724,0.089887,0.093126,0.096258,0.098994,0.100984,0.102209,0.10268,0.102545,0.101754,0.100396,0.098525,0.09618,0.093465,0.090464,0.087155,0.083491,0.079287,0.074423,0.069099,0.063522,0.05746,0.050757,2
0.091905,0.091758,0.0916,0.091339,0.090774,0.089701,0.088078,0.085983,0.083583,0.080926,0.078121,0.075175,0.072082,0.068874,0.06556,0.062142,0.058537,0.054549,0.05001,0.045036,0.039731,0.033822,0.027086,2
0.08776,0.087155,0.086623,0.086034,0.085266,0.084163,0.082662,0.080863,0.078954,0.076918,0.074728,0.072397,0.069945,0.06735,0.064644,0.061801,0.058693,0.055107,0.050918,0.046374,0.041622,0.036376,0.030494,2
0.087622,0.087718,0.087921,0.088086,0.088013,0.087501,0.086539,0.085227,0.083745,0.082053,0.080148,0.077972,0.075542,0.072963,0.070215,0.067231,0.063954,0.060196,0.055804,0.051009,0.046016,0.04053,0.034382,2
0.086531,0.086333,0.086265,0.086175,0.085885,0.085273,0.084365,0.083161,0.081782,0.080206,0.078421,0.076415,0.074173,0.071773,0.069234,0.066521,0.063596,0.060352,0.056728,0.052769,0.048505,0.04375,0.038288,2
0.082511,0.082476,0.082472,0.082368,0.081995,0.081236,0.080158,0.07887,0.07752,0.076074,0.074495,0.072718,0.070726,0.068561,0.066213,0.063649,0.060851,0.057751,0.054245,0.050383,0.046236,0.041645,0.036411,2
0.077842,0.075765,0.073751,0.071819,0.069867,0.067825,0.065712,0.0636,0.061554,0.059585,0.057674,0.055746,0.053756,0.051687,0.049549,0.047349,0.045037,0.042563,0.03987,0.036902,0.033604,0.029814,0.025297,2
0.116865,0.118534,0.1203,0.121939,0.12313,0.123652,0.123535,0.122824,0.12176,0.120257,0.118278,0.115843,0.113022,0.109911,0.106541,0.102932,0.099017,0.094654,0.089688,0.084273,0.078634,0.072551,0.065815,2
0.093858,0.097438,0.101062,0.10452,0.107526,0.109762,0.111324,0.112171,0.112361,0.111818,0.110675,0.108969,0.106684,0.10394,0.100861,0.097416,0.093559,0.08915,0.084075,0.078562,0.072813,0.066571,0.059775,2
0.089266,0.090154,0.091143,0.09209,0.092723,0.092798,0.092338,0.091447,0.090262,0.088712,0.086844,0.084647,0.082124,0.079383,0.07643,0.0732,0.06963,0.065545,0.060821,0.055676,0.050312,0.044454,0.037948,2
0.092225,0.09208,0.091932,0.091686,0.091122,0.090055,0.088462,0.086369,0.083987,0.081371,0.07859,0.075654,0.072542,0.069296,0.065946,0.062448,0.058734,0.054628,0.04998,0.04492,0.039545,0.033574,0.026783,2
0.085837,0.086242,0.086711,0.087118,0.087251,0.086863,0.085979,0.084669,0.083081,0.081194,0.079106,0.076818,0.074283,0.07156,0.06867,0.065579,0.062214,0.058396,0.054003,0.049249,0.044252,0.038712,0.032438,2
0.087994,0.087561,0.087127,0.086599,0.085859,0.084721,0.083129,0.081129,0.078925,0.076592,0.07414,0.071539,0.068787,0.06592,0.06295,0.059836,0.056484,0.052697,0.048336,0.043601,0.038613,0.033034,0.026673,2
0.087882,0.087173,0.086509,0.085777,0.084805,0.083407,0.081597,0.079464,0.077142,0.07469,0.072135,0.069479,0.066682,0.063767,0.060766,0.057638,0.054296,0.050555,0.046259,0.041552,0.036586,0.031065,0.024769,2
0.087185,0.085862,0.084616,0.083322,0.081843,0.080067,0.077913,0.075507,0.073026,0.070452,0.067828,0.06519,0.062486,0.059713,0.056903,0.054004,0.050888,0.047354,0.043255,0.038793,0.034124,0.028936,0.023022,2
0.087361,0.086266,0.085232,0.084209,0.083009,0.081467,0.07966,0.077644,0.075521,0.073324,0.071046,0.068662,0.066166,0.063576,0.060894,0.058075,0.054999,0.051472,0.047354,0.042884,0.038254,0.033145,0.027408,2
0.088867,0.087692,0.08647,0.085188,0.083729,0.081872,0.079612,0.077055,0.074366,0.071587,0.068795,0.065977,0.063101,0.06021,0.057301,0.054335,0.051195,0.047657,0.043578,0.039123,0.034404,0.029098,0.022976,2
0.088433,0.08707,0.085804,0.084528,0.083085,0.08133,0.079288,0.07705,0.07475,0.072398,0.070003,0.067548,0.065021,0.062447,0.059802,0.057038,0.054045,0.05062,0.046636,0.04228,0.037711,0.032644,0.026918,2
0.08743,0.085764,0.084102,0.082465,0.080719,0.078662,0.076278,0.073703,0.071097,0.068493,0.06589,0.06329,0.06067,0.058011,0.055335,0.052572,0.049592,0.046216,0.042295,0.038025,0.033534,0.028494,0.022727,2
0.08621,0.0846,0.083043,0.081504,0.079826,0.077852,0.075571,0.073098,0.070591,0.068096,0.065622,0.063126,0.060582,0.058002,0.055383,0.052671,0.049746,0.046412,0.042521,0.038266,0.033814,0.028856,0.023184,2
0.081053,0.079305,0.077603,0.075973,0.074303,0.072481,0.070494,0.068431,0.066426,0.064476,0.062513,0.060478,0.058369,0.056229,0.05403,0.051698,0.049196,0.046439,0.043322,0.039902,0.036241,0.032121,0.027315,2
0.081649,0.079678,0.077799,0.075959,0.074031,0.071933,0.06968,0.06737,0.065098,0.06288,0.060709,0.058503,0.056237,0.053931,0.051581,0.04915,0.046576,0.04374,0.040554,0.037062,0.033285,0.029028,0.024082,2
0.076671,0.074394,0.072216,0.07013,0.068038,0.065865,0.063692,0.06159,0.059602,0.057742,0.055958,0.054186,0.052378,0.050493,0.048534,0.046507,0.044381,0.042087,0.039551,0.036749,0.033646,0.030105,0.025884,2
0.077431,0.075013,0.072653,0.070396,0.068186,0.065908,0.063587,0.061336,0.059197,0.057165,0.05522,0.053293,0.05135,0.049363,0.047338,0.045268,0.043084,0.040722,0.038132,0.035282,0.032116,0.028488,0.02417,2
0.085857,0.084863,0.083964,0.083073,0.082044,0.080721,0.079096,0.077232,0.075279,0.073245,0.071109,0.068837,0.066413,0.063879,0.061219,0.058397,0.05532,0.051794,0.047706,0.043285,0.038715,0.033686,0.028039,2
0.087943,0.086683,0.08548,0.084266,0.082928,0.081311,0.079377,0.077247,0.075087,0.072874,0.07059,0.068215,0.065738,0.063192,0.06059,0.057861,0.054862,0.0514,0.047366,0.042991,0.038437,0.033402,0.027739,2
0.087124,0.085765,0.084393,0.083012,0.081468,0.079567,0.077314,0.074826,0.072256,0.069624,0.06699,0.064334,0.061619,0.058864,0.056061,0.053158,0.05005,0.046559,0.042538,0.038143,0.033497,0.028295,0.022318,2
0.08893,0.087746,0.086594,0.085428,0.084147,0.08256,0.080657,0.07855,0.076387,0.074163,0.07185,0.069439,0.066932,0.064367,0.061725,0.058943,0.055913,0.052419,0.048351,0.043929,0.039315,0.034229,0.028494,2
0.085503,0.084193,0.082975,0.081711,0.080307,0.078611,0.076609,0.074389,0.07209,0.069729,0.067297,0.064791,0.062207,0.059557,0.056816,0.053951,0.050871,0.047374,0.043332,0.038924,0.034305,0.029169,0.023323,2
0.087301,0.085724,0.084182,0.082644,0.080943,0.078927,0.076579,0.073974,0.071304,0.068614,0.065917,0.063207,0.060445,0.057661,0.054853,0.051943,0.048826,0.045304,0.04124,0.036823,0.032168,0.026953,0.020968,2
0.083538,0.082018,0.080505,0.078968,0.077308,0.075348,0.073055,0.070531,0.067927,0.065323,0.062732,0.060122,0.057475,0.054792,0.052056,0.049219,0.046196,0.042784,0.038845,0.034571,0.03007,0.025001,0.019157,2
0.084343,0.082616,0.080888,0.079103,0.077165,0.0749,0.072297,0.069471,0.066581,0.063708,0.06089,0.0581,0.055301,0.052505,0.049698,0.046823,0.04378,0.04035,0.036381,0.032042,0.027435,0.02222,0.016151,2
0.086115,0.084461,0.082657,0.080572,0.078126,0.07515,0.071518,0.067245,0.062586,0.057847,0.053302,0.049019,0.044925,0.040977,0.037205,0.033621,0.030128,0.026542,0.022668,0.018405,0.013607,0.007915,0.000915,2
0.086603,0.084727,0.082773,0.080638,0.078188,0.075281,0.07182,0.067876,0.063635,0.059337,0.055196,0.051233,0.047407,0.043742,0.040232,0.036837,0.033476,0.029947,0.02607,0.021826,0.017136,0.011634,0.004957,2
0.080003,0.077764,0.07531,0.072577,0.069449,0.065795,0.061464,0.056447,0.050985,0.045514,0.040375,0.035637,0.031215,0.027055,0.023167,0.019576,0.016207,0.012854,0.009325,0.00542,0.000882,-0.004637,-0.011604,2
0.081715,0.079261,0.076601,0.073687,0.070446,0.066693,0.062277,0.057249,0.051844,0.046433,0.041345,0.036641,0.032183,0.027944,0.024021,0.020418,0.016993,0.013571,0.00996,0.005967,0.001373,-0.004172,-0.011123,2
0.077514,0.0787,0.079927,0.081066,0.081909,0.082227,0.081945,0.081133,0.07992,0.078286,0.076275,0.073932,0.071289,0.068404,0.065339,0.062085,0.05859,0.054708,0.050278,0.045455,0.04036,0.034712,0.028315,2
0.086511,0.087199,0.087928,0.088596,0.089047,0.089057,0.088564,0.087609,0.08638,0.084854,0.08299,0.080799,0.07831,0.075575,0.072623,0.069405,0.065874,0.061887,0.057293,0.052362,0.047279,0.041731,0.035605,2
0.111601,0.112584,0.113535,0.114281,0.114576,0.114102,0.112839,0.110855,0.108354,0.105424,0.102227,0.098776,0.095068,0.091192,0.087181,0.083018,0.078666,0.073952,0.068709,0.063032,0.056977,0.050259,0.042647,2
0.089244,0.091006,0.092826,0.094514,0.095816,0.096558,0.096711,0.096207,0.095143,0.093511,0.091399,0.088813,0.085812,0.08251,0.07895,0.075177,0.07117,0.06676,0.061807,0.056385,0.050634,0.044321,0.037222,2
0.104824,0.107071,0.109382,0.111552,0.113216,0.114016,0.113984,0.113183,0.111774,0.109786,0.107371,0.10452,0.101269,0.097729,0.093924,0.089861,0.08552,0.080722,0.075322,0.06948,0.063328,0.056622,0.04921,2
0.077245,0.081203,0.085216,0.08904,0.092324,0.094791,0.09643,0.097182,0.097166,0.096373,0.094943,0.092903,0.090336,0.087381,0.084099,0.080564,0.076767,0.072527,0.06772,0.062458,0.056867,0.05073,0.043876,2
0.079902,0.085348,0.090911,0.096306,0.101156,0.105045,0.107954,0.109856,0.11091,0.111024,0.110325,0.108873,0.106718,0.104044,0.100937,0.097392,0.093437,0.088935,0.08378,0.078207,0.072403,0.066161,0.059402,2
0.086999,0.086531,0.086145,0.085719,0.085071,0.08406,0.082675,0.08098,0.079064,0.076928,0.074585,0.072043,0.069316,0.066449,0.063475,0.060367,0.057052,0.053353,0.049119,0.044498,0.039609,0.034164,0.027974,2
0.075647,0.07914,0.082679,0.086028,0.088905,0.090973,0.092182,0.092545,0.092204,0.091133,0.089507,0.087384,0.084777,0.081842,0.078674,0.075264,0.071576,0.06745,0.062742,0.057613,0.052192,0.04619,0.039436,2
0.07093,0.073857,0.076867,0.079821,0.082457,0.084539,0.086023,0.086822,0.086919,0.0862,0.084796,0.08283,0.080364,0.077554,0.074514,0.071256,0.067761,0.063859,0.059397,0.054512,0.049297,0.043484,0.036866,2
0.075493,0.080435,0.085499,0.090403,0.094786,0.098348,0.101086,0.102936,0.104029,0.104279,0.103739,0.10244,0.10048,0.098029,0.095179,0.091947,0.088298,0.084091,0.079229,0.073929,0.068431,0.062528,0.056122,2
0.083659,0.086455,0.089332,0.09208,0.094356,0.095898,0.096686,0.09672,0.096105,0.094888,0.093203,0.091034,0.088445,0.085541,0.082338,0.07888,0.075169,0.071024,0.066296,0.061113,0.055606,0.049533,0.042718,2
0.085075,0.086744,0.088444,0.089981,0.091083,0.091442,0.091053,0.089988,0.088453,0.086527,0.08432,0.081835,0.079074,0.076097,0.072927,0.06955,0.06592,0.061854,0.057213,0.052168,0.046851,0.040984,0.034395,2
0.084455,0.084828,0.085242,0.085591,0.085664,0.085278,0.084395,0.083054,0.081352,0.079261,0.076842,0.074114,0.071136,0.068,0.064742,0.061349,0.057758,0.05378,0.049275,0.044371,0.039152,0.033344,0.026738,2
0.080602,0.084641,0.088727,0.092624,0.09592,0.098244,0.099605,0.09999,0.099635,0.098629,0.097113,0.095093,0.092627,0.089824,0.086722,0.083319,0.079595,0.07536,0.070494,0.065211,0.059681,0.053657,0.046972,2
0.113783,0.115268,0.116962,0.118518,0.119628,0.120158,0.120143,0.119556,0.118393,0.116567,0.114216,0.111253,0.107706,0.103651,0.099122,0.094192,0.088999,0.083445,0.077451,0.071199,0.064812,0.05808,0.050831,2
0.10609,0.116995,0.12823,0.139018,0.148525,0.15655,0.163169,0.167948,0.17101,0.172321,0.172288,0.170895,0.168274,0.16472,0.160364,0.155516,0.150332,0.144621,0.138406,0.131687,0.124591,0.117123,0.109195,2
0.073886,0.081046,0.088438,0.095568,0.101874,0.107092,0.111244,0.114109,0.115809,0.116321,0.115885,0.114486,0.112236,0.109329,0.105888,0.102107,0.098015,0.093417,0.088239,0.082572,0.076612,0.070226,0.063288,2
0.12363,0.125753,0.128081,0.13016,0.131531,0.132069,0.131819,0.130663,0.128738,0.126224,0.123297,0.119829,0.115901,0.111616,0.106978,0.102179,0.097185,0.091789,0.085909,0.079515,0.072725,0.065407,0.057354,2
0.106445,0.10851,0.11057,0.112458,0.113945,0.114706,0.114682,0.113871,0.112485,0.110521,0.108044,0.105087,0.101701,0.098048,0.094206,0.090167,0.085878,0.081149,0.075851,0.070088,0.063978,0.057288,0.04979,2
0.098461,0.107817,0.117201,0.126356,0.134788,0.141933,0.147767,0.152164,0.155268,0.156779,0.156883,0.155735,0.153408,0.150286,0.146577,0.142254,0.137381,0.131835,0.125561,0.118784,0.111732,0.104294,0.096453,2
0.108554,0.118926,0.129629,0.139901,0.148984,0.156472,0.162499,0.166793,0.169376,0.170201,0.169677,0.167828,0.164854,0.16102,0.156403,0.151275,0.145836,0.139968,0.133579,0.126584,0.119196,0.111484,0.1033,2
0.077068,0.084176,0.091539,0.098649,0.104939,0.110028,0.113989,0.116696,0.11818,0.118366,0.117666,0.116066,0.113631,0.110593,0.107005,0.103017,0.098705,0.0939,0.088527,0.082651,0.076478,0.069889,0.062714,2
0.125512,0.12761,0.129771,0.131662,0.132943,0.133298,0.132797,0.13145,0.129322,0.126495,0.12328,0.119588,0.115457,0.111,0.106207,0.101231,0.096083,0.090523,0.084451,0.077858,0.07086,0.063322,0.055038,2
0.10858,0.110402,0.112159,0.113713,0.114758,0.114934,0.114344,0.113086,0.111332,0.109074,0.106432,0.103415,0.099959,0.096188,0.092237,0.088081,0.083667,0.078838,0.073464,0.067648,0.061483,0.054686,0.047039,2
0.097162,0.106315,0.115413,0.124111,0.131989,0.138563,0.143886,0.147869,0.150728,0.152134,0.152234,0.151158,0.148841,0.145647,0.141922,0.137527,0.132516,0.126964,0.120757,0.114064,0.107099,0.09971,0.091905,2
0.088218,0.089972,0.09181,0.093544,0.094869,0.09561,0.095847,0.095566,0.094883,0.093727,0.092146,0.09016,0.08778,0.0851,0.082156,0.078929,0.075392,0.071369,0.066716,0.061665,0.05641,0.050691,0.044395,2
0.096708,0.108191,0.119803,0.13108,0.141254,0.149825,0.156966,0.162391,0.166278,0.16838,0.168943,0.16818,0.166196,0.16334,0.159846,0.155731,0.151121,0.145966,0.140172,0.133885,0.127323,0.120396,0.113083,2
