@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute target {1,2}

@data
-0.755078,-0.754845,-0.754534,-0.754127,-0.753599,-0.752915,-0.752022,-0.75085,-0.749308,-0.747336,-0.745258,-0.746756,-0.809725,0.682983,1.161969,1.218265,1.236647,1.243829,1.245513,1.242861,1.234681,1.216338,1.192624,-0.577847,-0.677101,-0.706568,-0.719308,-0.72556,-0.728437,-0.729014,-0.727456,-0.723135,-0.713892,-0.692384,-0.617633,0.309729,0.414813,0.430677,0.441157,0.452281,0.462754,0.472135,0.480687,0.482101,0.488904,0.493999,0.498806,0.501746,0.506269,0.512229,0.515087,0.520112,0.523259,0.526018,0.528173,0.53103,0.535171,0.537341,0.536692,0.538714,0.537631,0.541358,0.540782,0.538209,0.539021,0.539079,0.537459,0.536141,0.536987,0.534603,0.504778,0.446226,0.377507,0.355991,0.35202,0.350763,0.348385,0.346249,0.348012,0.343071,0.339717,0.336563,0.326979,0.310712,0.255444,-0.710661,-0.72476,-0.736084,-0.742211,-0.745928,-0.748387,-0.750117,-0.751387,-0.75235,-0.753096,-0.753683,-0.754149,-0.754519,-0.754812,-0.755039,-0.755211,-0.755332,-0.755406,-0.755436,-0.75542,-0.755359,-0.755247,2
-0.809934,-0.809468,-0.806911,-0.805686,-0.803799,-0.801313,-0.798022,-0.793544,-0.78719,-0.777614,-0.761814,-0.731562,-0.654195,-0.154366,0.50402,0.598733,0.635254,0.647174,0.656127,0.659143,0.652526,0.640729,0.624078,-0.70685,-0.781235,-0.803246,-0.812968,-0.818137,-0.82113,-0.822766,-0.822979,-0.819713,-0.796238,0.80078,0.61891,0.599166,0.59307,0.588459,0.586989,0.589223,0.585812,0.585275,0.58544,0.58115,0.5841,0.580571,0.584113,0.583642,0.587241,0.584346,0.584235,0.584924,0.586414,0.583064,0.585285,0.585458,0.585538,0.585852,0.58244,0.582466,0.582414,0.582332,0.58223,0.58211,0.581973,0.581816,0.581637,0.581432,0.581196,0.580921,0.580597,0.580206,0.579698,0.579117,0.58224,0.578302,0.577239,0.576242,0.573327,0.574926,0.568974,0.563224,0.556171,0.535092,0.47368,-0.687337,-0.790218,-0.79623,-0.801527,-0.805027,-0.807403,-0.809075,-0.810286,-0.811174,-0.811829,-0.812305,-0.812639,-0.812856,-0.81297,-0.812994,-0.812931,-0.812785,-0.812554,-0.812234,-0.811819,-0.811299,-0.810667,2
-1.303268,-1.269239,-1.259846,-1.257868,-1.252238,-1.245791,-1.234318,-0.631006,-0.501324,0.433005,0.987815,1.050973,1.102267,1.152166,1.201502,1.210568,1.238014,1.198295,1.196079,1.196824,1.195997,1.193085,1.189654,1.182027,1.154578,0.910651,-1.255027,-1.255326,-1.257034,-1.265098,-1.271231,-1.316419,-0.692411,-0.190423,0.028353,0.094002,0.146374,0.158075,0.170298,0.16184,0.161752,0.166378,0.168346,0.168739,0.168964,0.169483,0.165408,0.165657,0.165642,0.168822,0.164561,0.168885,0.168945,0.16891,0.168646,0.172765,0.17089,0.173763,0.173134,0.17,0.170188,0.170388,0.166258,0.166728,0.166909,0.167284,0.169397,0.169374,0.167566,0.170859,0.169599,0.171289,0.170835,0.170743,0.17072,0.170729,0.170781,0.171165,0.169747,0.174588,0.176486,0.172629,0.172914,0.168918,0.173075,0.170579,0.170152,0.169808,0.169702,0.165597,0.165606,0.162787,0.156262,0.136381,-0.047387,-0.859214,-0.8542,-0.850754,-0.849073,-0.848171,-0.847371,-0.846423,-0.845153,-0.843326,-0.840466,-0.835343,-0.823426,2
-0.855132,-0.855271,-0.855311,-0.855244,-0.855056,-0.854722,-0.854206,-0.853446,-0.852348,-0.850753,-0.848386,-0.844724,-0.838675,-0.827568,-0.803028,-0.722962,0.568425,0.602918,0.625268,0.632085,0.632745,0.628592,0.615411,0.587468,0.500695,-0.123823,-0.674977,-0.756707,-0.785671,-0.799454,-0.806284,-0.808899,-0.808083,-0.803381,-0.792559,-0.768164,-0.693685,-0.081499,0.498058,0.49001,0.51189,0.525236,0.531456,0.538755,0.541192,0.54314,0.544586,0.545503,0.5501,0.547917,0.551677,0.551738,0.551992,0.552137,0.550357,0.550421,0.550541,0.550648,0.55073,0.550778,0.550778,0.550656,0.554104,0.553739,0.553626,0.553543,0.553457,0.553358,0.553242,0.553106,0.552946,0.552757,0.552531,0.552249,0.551843,0.550376,0.549263,0.548762,0.548302,0.547899,0.548989,0.548933,0.545782,0.542351,0.544719,0.542645,0.539916,0.536042,0.530136,0.520154,0.500325,0.453331,-0.724628,-0.798965,-0.822507,-0.833647,-0.840044,-0.844157,-0.847002,-0.849071,-0.850628,-0.85183,-0.852771,-0.853514,-0.854099,-0.854553,-0.854894,2
0.695972,0.721842,0.723373,0.696325,0.69821,0.722383,0.71924,0.717842,0.716586,0.70153,0.782996,-0.105763,0.217587,0.294818,0.335082,0.35776,0.36499,0.385643,0.372017,0.347644,0.763187,0.722154,0.71617,0.715263,0.709608,0.722345,0.739535,0.711628,0.712561,0.714945,0.745351,0.840231,-0.503112,-0.732603,-0.734135,-0.730151,-0.733517,-0.735286,-0.734538,-0.761994,-0.75188,-0.779977,-0.779013,-0.779057,-0.779268,-0.779518,-0.779774,-0.780026,-0.780272,-0.780512,-0.780747,-0.780979,-0.781208,-0.781437,-0.781668,-0.781902,-0.782141,-0.782389,-0.782648,-0.782922,-0.783217,-0.783541,-0.783907,-0.784342,-0.784901,-0.785764,-0.787944,-0.763231,-0.738348,-0.713946,-0.694109,-0.697875,-0.673583,-0.676274,-0.67805,-0.679914,-0.682269,-0.685636,-0.691105,-0.701693,-0.729496,-0.883669,0.711175,0.736368,0.734102,0.734771,0.732252,0.730761,0.729637,0.728739,0.727996,0.727364,0.726816,0.72633,0.725892,0.725491,0.725119,0.724769,0.724436,0.724115,0.723803,0.723497,0.723194,0.722892,0.722593,0.722298,0.722023,2
0.811778,0.794597,0.804335,0.806753,0.808735,0.810782,0.813093,0.815857,0.819345,0.824026,0.83086,0.842246,0.867008,1.011766,-0.851641,-0.700493,-0.649761,-0.652239,-0.655158,-0.602589,-0.614722,-0.58019,-0.583972,0.648698,0.718843,0.734346,0.757254,0.758652,0.744307,0.766423,0.75415,0.747795,0.740354,0.724635,0.679454,-0.303457,-0.493655,-0.536346,-0.571099,-0.417411,-0.511001,-0.529255,-0.513421,-0.559123,-0.575528,-0.616219,-0.575892,-0.607557,-0.583903,-0.573763,-0.557554,-0.632643,-0.610308,-0.602216,-0.585741,-0.604433,-0.593432,-0.585721,-0.60539,-0.605914,-0.583044,-0.598851,-0.576304,-0.596266,-0.53824,-0.589782,-0.617612,-0.54869,-0.601287,-0.579755,-0.59336,-0.592456,-0.61015,-0.596095,-0.570282,-0.588428,-0.589829,-0.569589,-0.575547,-0.595282,-0.580635,-0.550558,-0.564881,-0.575214,-0.534229,-0.491297,-0.42798,0.33876,0.655112,0.717645,0.751919,0.744177,0.75432,0.760743,0.765359,0.768895,0.771727,0.774075,0.77608,0.777837,0.779414,0.780862,0.782222,0.783531,0.784827,0.786161,0.787626,2
0.741876,0.745826,0.748526,0.768427,0.768192,0.748225,0.764484,0.748471,0.750595,0.745543,0.744323,0.754478,0.730934,0.737349,0.716125,0.659976,0.232522,0.429044,0.477549,0.470627,0.500005,0.507517,0.521288,0.51356,0.504919,0.77666,0.795541,0.776346,0.77728,0.778367,0.77975,0.780253,0.796618,0.796586,0.805918,0.833083,0.870821,1.075445,-0.345107,-0.765126,-0.713772,-0.709422,-0.706908,-0.718166,-0.716392,-0.717328,-0.715673,-0.725647,-0.723944,-0.722704,-0.721656,-0.720749,-0.719922,-0.719048,-0.717537,-0.735524,-0.733631,-0.733279,-0.733845,-0.748389,-0.729109,-0.74276,-0.724304,-0.742022,-0.742624,-0.742889,-0.743067,-0.743217,-0.743359,-0.7435,-0.743638,-0.743763,-0.74384,-0.743775,-0.743186,-0.737128,-0.732446,-0.725538,-0.692182,-0.654418,-0.64583,-0.628952,-0.632024,-0.633992,-0.636103,-0.63866,-0.64194,-0.646365,-0.633715,-0.661396,-0.663562,-0.697588,-0.80015,1.050593,0.867216,0.820879,0.800192,0.787569,0.79917,0.812991,0.828285,0.844561,0.861573,0.879241,0.897664,0.917353,0.940472,2
-0.790494,-0.791497,-0.792507,-0.793539,-0.79461,-0.795738,-0.796943,-0.798246,-0.799665,-0.801198,-0.802762,-0.803903,-0.802149,-0.776306,1.524229,1.318429,1.283395,1.268045,1.256759,1.244668,1.227288,1.194008,1.095759,-0.156792,-0.72942,-0.73637,-0.747344,-0.754923,-0.76023,-0.76412,-0.767097,-0.769482,-0.771532,-0.773608,-0.776696,-0.785743,-0.863331,0.344463,0.417781,0.437262,0.449839,0.455842,0.461646,0.464876,0.468248,0.471481,0.47444,0.478746,0.481619,0.48336,0.484467,0.49033,0.488552,0.492724,0.496035,0.498851,0.499723,0.501406,0.502947,0.506076,0.508557,0.508843,0.509692,0.510322,0.512169,0.511369,0.508995,0.510012,0.507342,0.506718,0.50619,0.506901,0.503379,0.500856,0.479858,0.408925,0.361253,0.341179,0.336675,0.335125,0.331133,0.327397,0.323816,0.320499,0.317086,0.309809,0.298647,0.276877,0.226236,-0.065105,-0.649581,-0.717452,-0.742606,-0.755606,-0.763565,-0.768974,-0.772922,-0.775961,-0.778398,-0.780419,-0.782144,-0.783652,-0.784999,-0.786228,-0.787369,-0.788447,-0.789483,2
0.330977,0.33094,0.330956,0.330927,0.330202,0.3571,0.355551,0.331511,0.361629,0.348398,0.357035,0.37133,0.399931,0.477952,1.989746,-0.73611,-0.656802,-0.594394,-0.58726,-0.550949,-0.59128,-0.553783,-0.505569,0.108153,0.166457,0.192862,0.204771,0.177881,0.181749,0.169193,0.139483,0.108499,0.057134,-0.047581,-0.2757,-0.771336,8.59552,1.176284,0.186695,-0.02259,-0.077704,-0.110339,-0.186967,-0.208223,-0.28841,-0.298102,-0.311956,-0.334308,-0.342368,-0.337785,-0.392722,-0.369041,-0.374908,-0.351769,-0.355029,-0.384226,-0.376571,-0.376363,-0.355713,-0.349131,-0.382564,-0.392102,-0.430729,-0.37029,-0.378871,-0.382172,-0.378712,-0.409089,-0.389467,-0.39025,-0.395619,-0.385205,-0.387975,-0.388267,-0.412921,-0.424641,-0.448323,-0.396283,-0.416307,-0.416427,-0.417153,-0.417832,-0.418441,-0.418963,-0.419365,-0.419572,-0.419403,-0.418354,-0.414542,-0.395886,0.407962,0.34962,0.343069,0.312507,0.335025,0.33501,0.334603,0.334145,0.33369,0.333252,0.332836,0.332447,0.332088,0.331766,0.331486,0.331255,0.331083,2
-1.164137,-1.136324,-1.128165,-1.12259,-1.120246,-1.114039,-1.100577,-0.29656,-0.381581,0.55471,1.158506,1.235776,1.239664,1.286599,1.259988,1.255817,1.25211,1.252132,1.245999,1.241459,1.222516,1.197915,1.150682,-0.786114,-0.999468,-1.058584,-1.092576,-1.126518,-1.195324,-0.338109,-0.093026,0.111179,0.28806,0.297133,0.289813,0.289821,0.287898,0.286269,0.289057,0.283568,0.282586,0.281752,0.281147,0.276199,0.280727,0.285312,0.28041,0.281123,0.276483,0.278167,0.274073,0.277927,0.277556,0.277006,0.274177,0.273427,0.271454,0.269706,0.272919,0.271605,0.279372,0.271728,0.275699,0.270131,0.270286,0.26654,0.26642,0.265854,0.263061,0.271387,0.26677,0.267412,0.266651,0.263438,0.26673,0.266686,0.262563,0.261534,0.259712,0.25726,0.250967,0.245851,0.233246,0.213399,0.124373,-0.605558,-0.686255,-0.700905,-0.708827,-0.713617,-0.716794,-0.719037,-0.72069,-0.721941,-0.722899,-0.723632,-0.724179,-0.724561,-0.724784,-0.724839,-0.724701,-0.724316,-0.723582,-0.722298,-0.720018,-0.715562,-0.704561,2
-1.215863,-1.220905,-1.219314,-1.212536,-1.20942,-1.197477,-1.185991,-0.325557,-0.486882,0.536025,1.054326,1.21141,1.220595,1.27796,1.251138,1.242624,1.24169,1.237534,1.231303,1.230014,1.208994,1.177671,1.107124,-0.823311,-1.053826,-1.132653,-1.169588,-1.204723,-1.275777,-0.385274,-0.112527,0.106833,0.165669,0.223176,0.261369,0.253769,0.244791,0.249244,0.25299,0.247285,0.245557,0.253237,0.249624,0.253082,0.248399,0.244221,0.244533,0.250425,0.241324,0.241757,0.246203,0.241849,0.242026,0.237497,0.237412,0.242051,0.239529,0.239681,0.243334,0.244783,0.240119,0.239405,0.244026,0.238734,0.237056,0.241239,0.243766,0.2439,0.240822,0.24084,0.241083,0.24496,0.240651,0.243649,0.239337,0.236619,0.243445,0.247082,0.243003,0.243811,0.247252,0.252348,0.251204,0.250318,0.25709,0.257195,0.271965,0.298192,0.389143,-0.819873,-0.831673,-0.823323,-0.818194,-0.81537,-0.806782,-0.799064,-0.791712,-0.784559,-0.777503,-0.770462,-0.763356,-0.756087,-0.748508,-0.740356,-0.731083,-0.719248,-0.699536,2
0.574348,0.631858,0.636963,0.581695,0.585755,0.587324,0.588435,0.589475,0.590588,0.591867,0.593405,0.595336,0.597901,0.601683,0.608962,0.65133,-0.146707,-0.598828,-0.589245,-0.574306,-0.565046,-0.559431,-0.489717,-0.503049,-0.446467,0.0531,0.45021,0.51013,0.534107,0.544507,0.56927,0.630911,0.586881,0.607354,0.516291,0.664968,0.700728,0.772992,6.465988,-0.633712,-0.525486,-0.450459,-0.511818,-0.507917,-0.501894,-0.395254,-0.515364,-0.541234,-0.483418,-0.527407,-0.534324,-0.486076,-0.533543,-0.471277,-0.438412,-0.491079,-0.483708,-0.476093,-0.526736,-0.523681,-0.520207,-0.49181,-0.547067,-0.509051,-0.527722,-0.474716,-0.477125,-0.477343,-0.476152,-0.527818,-0.522152,-0.520455,-0.518317,-0.485556,-0.480158,-0.524629,-0.580293,-0.52424,-0.529586,-0.47097,-0.522562,-0.582991,-0.545666,-0.517394,-0.528214,-0.569963,-0.51803,-0.527157,-0.533866,-0.542377,-0.556019,-0.58348,-0.668285,0.861585,0.709307,0.617221,0.658312,0.648206,0.642219,0.638279,0.635547,0.6336,0.632205,0.631223,0.630575,0.630226,0.630191,2
-1.177424,-1.196666,-1.192569,-1.190699,-1.183004,-1.173326,-1.159238,-0.29598,-0.427161,0.522299,1.104361,1.291718,1.294358,1.361413,1.341692,1.348427,1.355809,1.369823,1.389913,1.430758,1.511812,1.81033,-1.525619,-1.354685,-1.301866,-1.270374,-1.237835,-1.141256,-0.582984,-0.056981,0.078529,0.136131,0.181621,0.199571,0.19907,0.208599,0.211977,0.216087,0.215206,0.218297,0.222162,0.219401,0.220968,0.226901,0.22397,0.224883,0.22559,0.227223,0.22794,0.228891,0.225698,0.227797,0.230168,0.231301,0.234762,0.23103,0.235679,0.237014,0.23417,0.23673,0.237525,0.238111,0.243482,0.24115,0.243216,0.239603,0.240353,0.240952,0.241538,0.246962,0.239177,0.239779,0.240517,0.243675,0.240027,0.240982,0.241594,0.242145,0.242701,0.243363,0.245913,0.241725,0.249126,0.248492,0.249065,0.251552,0.25186,0.247771,0.248026,0.226381,-0.766544,-0.814645,-0.805078,-0.799913,-0.797127,-0.795198,-0.793619,-0.792175,-0.790752,-0.789271,-0.78766,-0.785835,-0.783667,-0.780933,-0.777166,-0.771151,-0.758443,2
-0.97462,-0.974527,-0.974724,-0.975223,-0.976061,-0.977306,-0.979069,-0.981534,-0.985008,-0.990037,-0.997662,-1.010125,-1.033172,-1.086654,-1.302353,0.891253,0.766454,0.729941,0.717824,0.712492,0.717341,0.729188,0.756266,0.863176,-1.303233,-1.089795,-1.039111,-1.019043,-1.00992,-1.00633,-1.006523,-1.010299,-1.018786,-1.035524,-1.077115,-1.201362,0.824541,0.62751,0.588811,0.554851,0.544882,0.540831,0.534911,0.527355,0.527861,0.525635,0.523496,0.520027,0.522346,0.520954,0.519704,0.522261,0.521879,0.517551,0.515188,0.514478,0.516969,0.516728,0.516505,0.516349,0.516352,0.518111,0.514766,0.515067,0.515051,0.514907,0.51257,0.512552,0.512536,0.512547,0.512585,0.512649,0.512741,0.512864,0.513025,0.513237,0.510232,0.510818,0.511174,0.511526,0.511839,0.515884,0.51616,0.516845,0.517744,0.518872,0.52029,0.522098,0.524455,0.52762,0.532051,0.538622,0.549229,0.568832,0.615244,0.817821,-1.097432,-1.030677,-1.005939,-0.995938,-0.988683,-0.983951,-0.980716,-0.978445,-0.976841,-0.975731,-0.975011,2
0.849862,0.846739,0.828911,0.851481,0.849484,0.828088,0.848054,0.851556,0.832985,0.835604,0.83774,0.848112,0.878539,0.882477,0.980579,-0.001601,0.131679,0.192189,0.258609,0.28516,0.326323,0.342971,0.377434,0.358984,0.888393,0.851385,0.837379,0.829912,0.811556,0.808402,0.812907,0.810192,0.803483,0.79289,0.77411,0.724387,0.581807,0.58336,-0.467128,-0.528065,-0.554598,-0.586164,-0.600588,-0.626642,-0.628101,-0.647855,-0.647902,-0.649013,-0.649929,-0.650269,-0.670539,-0.668712,-0.66687,-0.687746,-0.68594,-0.708042,-0.689882,-0.70826,-0.706874,-0.708508,-0.687457,-0.702617,-0.703751,-0.703884,-0.702234,-0.722872,-0.722186,-0.722081,-0.722059,-0.721942,-0.7213,-0.703468,-0.725723,-0.724946,-0.726119,-0.709504,-0.710063,-0.683777,-0.636957,-0.635951,-0.603913,-0.560048,-0.540326,-0.535319,-0.53549,-0.536972,-0.514884,-0.524731,-0.523371,-0.524306,-0.524639,-0.548784,-0.552548,-0.560733,-0.574872,1.046578,0.898326,0.86508,0.852022,0.845211,0.84107,0.838297,0.836312,0.834813,0.833618,0.832574,0.831424,2
0.712486,0.714623,0.734148,0.735441,0.738837,0.716923,0.736387,0.738526,0.743863,0.371373,-0.658655,-0.053394,0.078311,0.161746,0.199905,0.21091,0.236728,0.293352,0.545245,0.652588,0.654473,0.644,0.698831,0.697244,0.702047,0.69049,0.697854,0.673438,0.681309,0.620047,0.153271,-0.881023,-0.809811,-0.77348,-0.770588,-0.767537,-0.789748,-0.786336,-0.782822,-0.803825,-0.802454,-0.801402,-0.800125,-0.796789,-0.809351,-0.802686,-0.801302,-0.800482,-0.799837,-0.799265,-0.798729,-0.798211,-0.797699,-0.79719,-0.796684,-0.796192,-0.795755,-0.795551,-0.797528,-0.789901,-0.79078,-0.78998,-0.788303,-0.781055,-0.754868,-0.726713,-0.686256,-0.706524,-0.70199,-0.69897,-0.696093,-0.694093,-0.665022,-0.65907,-0.645137,-0.635235,-0.581364,-0.335137,0.536287,0.639704,0.662201,0.677234,0.680289,0.679475,0.682892,0.685853,0.688302,0.690351,0.692098,0.693616,0.694959,0.696168,0.697273,0.698297,0.699261,0.700179,0.701066,0.701933,0.702792,0.703653,0.704528,0.705428,0.706368,0.707363,0.708434,0.709609,0.710931,2
0.718378,0.732296,0.724188,0.722813,0.733596,0.712169,0.727432,0.724759,0.719137,0.716892,0.705367,0.685729,0.616518,0.326692,0.299556,0.423686,0.481484,0.49025,0.503174,0.500787,0.51712,0.517071,0.548228,0.722603,0.745087,0.744112,0.75702,0.75495,0.754172,0.753502,0.753122,0.7341,0.737965,0.726833,0.725548,0.722968,0.758555,-0.399504,-0.584346,-0.63321,-0.666127,-0.672985,-0.698914,-0.704518,-0.712396,-0.719473,-0.72309,-0.733552,-0.735038,-0.735436,-0.754072,-0.752671,-0.752651,-0.752798,-0.75296,-0.753102,-0.75321,-0.753276,-0.753288,-0.753219,-0.752986,-0.752184,-0.770724,-0.768801,-0.768336,-0.768155,-0.768163,-0.768675,-0.776065,-0.778169,-0.774808,-0.768153,-0.76769,-0.76918,-0.73204,-0.693013,-0.653794,-0.616659,-0.608747,-0.607088,-0.605545,-0.582604,-0.593369,-0.600332,-0.593208,-0.585974,-0.552696,-0.543972,-0.484431,-0.134382,0.579013,0.658112,0.675986,0.708038,0.708774,0.709633,0.712764,0.715304,0.717268,0.718773,0.719915,0.72076,0.721351,0.721711,0.721835,0.721673,0.721011,2
-0.521097,-0.658007,-0.66354,-0.647933,-0.660389,-0.666022,-0.716483,-0.86116,1.460925,1.748249,1.851695,1.811614,1.766494,1.72416,1.541847,-1.024315,-0.835756,-0.701644,-0.709549,-0.715071,-0.691454,-0.679251,-0.709136,-0.740015,-0.539995,0.361436,0.494187,0.493395,0.499132,0.507863,0.521449,0.523402,0.523806,0.525624,0.529202,0.528012,0.531125,0.531098,0.533205,0.532212,0.533557,0.535847,0.53663,0.537856,0.535336,0.532982,0.536069,0.534734,0.534082,0.538198,0.53624,0.536269,0.536211,0.536471,0.533271,0.536295,0.531953,0.532068,0.532061,0.531849,0.531756,0.530106,0.528411,0.526424,0.522028,0.52186,0.520582,0.493608,0.474615,0.506696,0.023999,-0.488119,-0.586535,-0.60453,-0.607143,-0.618118,-0.623618,-0.626345,-0.628477,-0.630702,-0.631965,-0.633331,-0.634326,-0.635071,-0.636102,-0.636388,-0.637243,-0.637385,-0.637931,-0.638212,-0.638428,-0.638986,-0.638896,-0.639482,-0.639308,-0.639663,-0.639716,-0.63981,-0.6402,-0.640042,-0.640565,-0.640782,-0.64324,-0.63874,-0.635695,-0.657875,-0.654412,1
-1.323212,-1.295683,-1.28439,-1.280544,-1.272667,-1.263208,-1.245579,-0.342801,-0.511824,0.511193,0.947957,1.124404,1.169181,1.234218,1.307697,1.257061,1.255071,1.257144,1.26928,1.276418,1.292677,1.321483,1.371512,1.520921,-1.272649,-1.393714,-1.359895,-1.342581,-1.3221,-1.283993,-0.919269,-0.565419,-0.094114,0.121867,0.135255,0.139362,0.145057,0.149716,0.15123,0.152076,0.151651,0.152598,0.151557,0.152325,0.153382,0.158489,0.154899,0.158701,0.159511,0.160303,0.161046,0.16175,0.162421,0.163065,0.163686,0.164286,0.164868,0.165434,0.165988,0.16653,0.167067,0.167609,0.168213,0.169706,0.167189,0.171995,0.169824,0.174312,0.172478,0.176285,0.176189,0.176539,0.176986,0.177468,0.177953,0.178382,0.178403,0.182252,0.182386,0.178085,0.178873,0.184164,0.179751,0.17933,0.180096,0.180707,0.190957,0.191919,0.19383,0.196393,0.199809,0.204519,0.207337,0.216064,0.247261,0.338393,-0.920731,-0.912355,-0.897436,-0.888764,-0.882764,-0.878006,-0.873747,-0.86944,-0.864418,-0.857305,-0.843387,2
-0.820907,-0.820585,-0.818583,-0.820732,-0.820521,-0.820473,-0.820548,-0.820803,-0.821395,-0.822769,-0.826463,-0.838519,-0.931563,0.394834,0.640135,0.452065,0.273984,0.168659,0.084468,0.019523,-0.023842,-0.070987,-0.103566,-0.755899,-0.793347,-0.805632,-0.81227,-0.817182,-0.821765,-0.829552,-0.837314,-0.850928,-0.881811,-1.007438,0.371349,0.601783,0.637801,0.678507,0.690604,0.691926,0.69733,0.699642,0.700979,0.6908,0.690629,0.689673,0.672435,0.673533,0.6713,0.672164,0.668001,0.666758,0.664367,0.659923,0.653916,0.655855,0.653797,0.651294,0.655266,0.654109,0.658747,0.663828,0.655978,0.656658,0.65867,0.657196,0.658916,0.666617,0.672546,0.680433,0.702559,0.740606,0.768349,0.748814,0.735614,0.731795,0.731143,0.730799,0.728082,0.729355,0.730245,0.731833,0.745431,0.760384,0.799371,0.919037,-0.854735,-0.913793,-0.875404,-0.859792,-0.849476,-0.842795,-0.838138,-0.834717,-0.832106,-0.830054,-0.828402,-0.82705,-0.825925,-0.824979,-0.824176,-0.823488,-0.822896,-0.822385,-0.82194,-0.821554,-0.821214,2
0.321762,0.319485,0.319738,0.320523,0.321613,0.322983,0.324668,0.326744,0.329333,0.332627,0.336943,0.342828,0.351318,0.364657,0.388792,0.447048,0.945243,-0.648321,-0.514275,-0.487662,-0.461165,-0.447205,-0.401144,-0.403587,-0.32908,-0.065088,0.189434,0.227641,0.242579,0.250185,0.254392,0.256586,0.257339,0.2569,0.255458,0.271758,0.268046,0.277479,9.98683,0.683955,-0.209393,-0.243728,-0.328266,-0.322429,-0.336985,-0.344869,-0.35076,-0.374344,-0.376628,-0.378555,-0.37991,-0.380507,-0.356797,-0.358934,-0.357937,-0.389402,-0.386813,-0.386295,-0.386066,-0.385819,-0.385779,-0.365132,-0.362898,-0.354319,-0.371296,-0.366035,-0.369275,-0.367618,-0.367152,-0.366983,-0.367298,-0.391171,-0.389196,-0.388823,-0.388602,-0.388363,-0.387906,-0.385094,-0.395384,-0.359819,-0.366925,-0.362432,-0.38872,-0.38833,-0.387671,-0.385689,-0.418505,-0.393193,-0.392691,-0.397314,-0.383264,-0.419582,-0.411694,-0.476197,0.275318,0.280974,0.308332,0.293719,0.292229,0.291788,0.291683,0.291746,0.291911,0.292143,0.292405,0.292626,0.292551,2
