@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute target {1,2,3,4}

@data
0.976403,0.962212,0.9854,1.008519,0.953644,1.005237,1.030082,0.983373,0.971359,0.997404,0.959047,0.912383,1.074759,1.03956,1.075932,0.930667,0.931014,0.922499,1.111974,0.972143,1.062955,1.01508,1.014727,1.078713,0.973817,1.050084,1.000576,1.046659,1.06169,1.027749,-2.07904,-2.488276,-2.397772,-2.423874,-2.401467,-2.43338,-2.367447,-2.276432,-2.318158,-2.295459,-2.313851,-2.197832,-2.11634,-2.10703,-2.080265,-1.967518,-1.936555,-1.889574,-1.84312,-1.837209,-1.755819,-1.72394,-1.581688,-1.466491,-1.414308,-1.278119,-1.208914,-1.019632,-0.929803,-0.849315,-0.739846,-0.670371,-0.525229,-0.493827,-0.304028,-0.305885,-0.293708,-0.20773,0.034937,0.045977,0.096878,0.253812,0.284279,0.287813,0.352566,0.354849,0.519585,0.505914,0.648,0.613064,0.674141,0.597682,0.723201,0.774248,0.811607,0.814711,0.8255,0.846759,0.804663,0.848255,0.900657,0.87366,0.927234,0.885011,0.885822,0.890563,0.922338,0.902862,1.020517,1.004458,0.906342,0.919306,0.910642,0.904763,0.925995,0.975547,0.960613,0.972461,1.016837,0.979523,2
0.704105,0.675326,0.693264,0.760606,0.761106,0.744779,0.725865,0.711796,0.677566,0.728448,0.718034,0.701436,0.712186,0.699474,0.755196,0.790227,0.670213,0.685976,0.751006,0.750738,0.803696,0.724792,0.775541,0.81551,2.8291,4.728218,1.099114,-2.305005,-2.362688,-2.365586,-2.404279,-2.374379,-2.33026,-2.304034,-2.257631,-2.235874,-2.215887,-2.065038,-2.172354,-2.076809,-2.00342,-2.003463,-2.072139,-1.820735,-1.80353,-1.64469,-1.545827,-1.442405,-1.370364,-1.29166,-1.189473,-1.104672,-0.999361,-0.915004,-0.768777,-0.676614,-0.584473,-0.540695,-0.35007,-0.213898,-0.218098,-0.064166,-0.002436,0.028146,0.098593,0.183694,0.207941,0.327062,0.319181,0.406977,0.485532,0.479915,0.507551,0.501993,0.515169,0.589597,0.5362,0.629147,0.587661,0.6176,0.717481,0.698295,0.713071,0.69147,0.635114,0.742338,0.63965,0.702016,0.679555,0.679181,0.666558,0.632498,0.689092,0.71675,0.725075,0.76105,0.713399,0.791792,0.660695,0.702328,0.661525,0.644947,0.726442,0.719731,0.667804,0.723571,0.687725,0.691894,0.767931,0.631536,1
-2.203106,-2.562332,-2.516986,-2.540469,-2.522588,-2.481308,-2.498064,-2.535476,-2.504457,-2.499548,-2.51093,-2.531673,-2.479792,-2.514298,-2.51169,-2.432717,-2.434657,-2.416512,-2.334261,-2.226426,-2.00715,-1.697588,-1.379235,-1.079537,-0.621003,-0.217306,0.080106,0.255657,0.454074,0.528725,0.566406,0.623934,0.717056,0.69122,0.706448,0.679018,0.704,0.687263,0.712288,0.739032,0.750588,0.717998,0.672171,0.690582,0.691755,0.699705,0.741094,0.708582,0.659183,0.650623,0.692842,0.622849,0.672444,0.59948,0.711486,0.745679,0.70824,0.667123,0.699589,0.674187,0.686345,0.634885,0.642852,0.668099,0.748884,0.703577,0.686088,0.685285,0.656631,0.690949,0.697577,0.692904,0.712594,0.689555,0.716747,0.646419,0.722751,0.693083,0.758698,0.707408,0.642674,0.720737,0.663979,0.712338,0.715299,0.669174,0.717747,0.694377,0.656609,0.777432,0.74815,0.711519,0.693752,0.627849,0.656401,0.662812,0.658772,0.738975,0.575119,0.70355,0.665336,0.652516,0.689978,0.706237,0.684225,0.669366,0.686142,0.685214,0.606842,0.70323,4
0.842207,0.857039,0.868079,0.847804,0.823184,0.859759,0.916499,0.801915,0.843604,0.854815,0.839786,0.834571,0.840701,0.836211,0.800605,0.907949,0.819496,0.884895,0.890704,0.855033,0.93818,0.863556,0.885755,0.883883,0.88375,0.925508,0.963868,0.873303,0.874519,0.816976,-2.302114,-2.798336,-2.72459,-2.664273,-2.702909,-2.63107,-2.659346,-2.638049,-2.528976,-2.514252,-2.456694,-2.463064,-2.322935,-2.200814,-2.239982,-2.026129,-2.018304,-1.894014,-1.807712,-1.658104,-1.562852,-1.391377,-1.301057,-1.150644,-1.065313,-0.991263,-0.806994,-0.697265,-0.611301,-0.451372,-0.389472,-0.22487,-0.159387,-0.078599,0.082316,0.09939,0.203625,0.185617,0.2982,0.307551,0.435988,0.547142,0.546973,0.515561,0.662111,0.596842,0.732685,0.715937,0.721282,0.740362,0.684051,0.726845,0.782918,0.827011,0.698839,0.749323,0.864079,0.852007,0.891049,0.812686,0.845351,0.867519,0.864822,0.830001,0.814005,0.821923,0.857431,0.75147,0.833171,0.802392,0.884668,0.83226,0.837692,0.901416,0.848318,0.850541,0.934701,0.812166,0.86285,0.866195,2
0.987407,0.946505,0.905052,0.934629,0.907558,0.9957,0.958748,0.984362,0.948839,1.015895,0.939876,0.939899,0.880672,0.940824,0.969365,1.001562,0.965831,0.924608,0.98473,0.951792,0.992753,0.975136,-0.776085,-2.547797,-2.559101,-2.490003,-2.548135,-2.493085,-2.428392,-2.512689,-2.408365,-2.321524,-2.348799,-2.298859,-2.280227,-2.204211,-2.157878,-2.115173,-2.030419,-2.028149,-1.950913,-1.779059,-1.715134,-1.635752,-1.524634,-1.425755,-1.332523,-1.178268,-1.102967,-0.958333,-0.878268,-0.841088,-0.612936,-0.582544,-0.351434,-0.325044,-0.269406,-0.15558,-0.064129,0.015177,0.112839,0.188,0.304111,0.293447,0.359573,0.405975,0.494939,0.516894,0.562259,0.627324,0.684776,0.67712,0.658391,0.756903,0.815364,0.727902,0.741776,0.839208,0.767136,0.817115,0.795196,0.813185,0.809432,0.819515,0.862411,0.854558,0.900038,0.878639,0.880759,0.987528,0.876356,0.881718,0.852968,0.923424,0.938696,0.937749,0.831963,0.915343,0.925448,0.9025,0.915045,0.910674,0.944946,0.871306,0.962503,0.988951,0.879815,0.956118,0.921041,0.876865,2
1.063649,1.050425,1.030135,1.021979,1.042011,1.022847,0.978416,0.972881,1.032111,0.983809,1.044206,1.012583,0.966326,1.097571,1.07538,1.110604,1.033299,1.033161,1.066893,1.03968,1.097536,1.108231,1.043497,1.174898,1.088963,1.116241,1.145087,0.944274,-1.418208,-2.474813,-2.411805,-2.444002,-2.293799,-2.333354,-2.283502,-2.237883,-2.190698,-2.206653,-2.222555,-2.111055,-2.080277,-2.131511,-2.030219,-1.998246,-2.069622,-1.897302,-1.819575,-1.809243,-1.732541,-1.682261,-1.651373,-1.502595,-1.424168,-1.348091,-1.345709,-1.217305,-1.123946,-1.022319,-0.858007,-0.800771,-0.694661,-0.540549,-0.531439,-0.428598,-0.342496,-0.273784,-0.12407,-0.05422,-0.004569,0.036177,0.077002,0.263288,0.393925,0.389819,0.371768,0.486509,0.537782,0.61773,0.625905,0.579954,0.658895,0.700209,0.767861,0.836824,0.741244,0.806324,0.869335,0.85504,0.876267,0.96945,0.836002,0.843714,0.916222,0.898781,0.943869,0.978124,0.989063,0.980583,0.945244,1.021431,0.920456,0.990369,1.00433,0.988257,0.982459,1.031395,0.995478,1.010026,0.991077,1.042915,2
0.923678,0.928999,0.872267,0.918077,0.830185,0.876812,0.920877,0.935074,0.922819,0.973263,0.890278,0.856548,0.942361,0.985468,0.887867,0.950731,0.891117,0.965068,0.88654,0.898492,0.946259,0.924844,0.989702,0.951635,0.962436,0.914104,0.960112,0.975356,0.966291,0.860471,-2.245726,-2.582332,-2.573426,-2.566924,-2.587758,-2.532051,-2.521172,-2.501062,-2.441294,-2.444809,-2.469322,-2.277904,-2.271484,-2.178311,-2.193005,-2.02838,-2.040088,-1.914633,-1.829176,-1.690353,-1.630586,-1.584003,-1.465479,-1.279938,-1.246019,-1.148043,-1.024543,-0.87655,-0.738127,-0.629185,-0.588748,-0.413261,-0.264561,-0.240079,-0.08959,-0.005277,0.001792,0.119671,0.165359,0.241978,0.398573,0.377959,0.427164,0.474834,0.618723,0.545977,0.676018,0.642161,0.599649,0.752442,0.651951,0.740964,0.741951,0.768058,0.742224,0.830458,0.778319,0.823418,0.871546,0.878073,0.836411,0.828358,0.927077,0.883911,0.81584,0.934967,0.925457,0.893649,0.835198,0.840017,0.871243,0.91146,0.829932,0.822297,0.912736,0.846696,0.87939,0.885717,0.913526,0.942324,2
0.791374,0.693762,0.800957,0.705993,0.776059,0.777276,0.744404,0.741758,0.768933,0.789711,0.797145,0.768913,0.774384,0.672563,0.723139,0.800501,0.741141,0.713724,0.759483,0.756754,0.783711,0.749409,0.795948,0.767477,0.692845,0.781401,0.746267,0.856252,0.814748,0.771128,0.777909,0.806768,1.248548,4.695271,4.028459,-2.036481,-2.418867,-2.319298,-2.303551,-2.244398,-2.282585,-2.242814,-2.23217,-2.204409,-2.202048,-2.140079,-2.116769,-2.052011,-2.061141,-1.949617,-1.918631,-1.82622,-1.827077,-1.759354,-1.616935,-1.613131,-1.543646,-1.372042,-1.289849,-1.193375,-1.147869,-0.931595,-0.923306,-0.775179,-0.663179,-0.58662,-0.455982,-0.475041,-0.340637,-0.26086,-0.154851,-0.086116,-0.012517,0.042239,0.145934,0.17312,0.193024,0.283079,0.373189,0.398736,0.417857,0.460116,0.423617,0.466318,0.507552,0.587104,0.526431,0.643441,0.62324,0.676319,0.587276,0.662734,0.695993,0.684645,0.663078,0.647536,0.757791,0.691175,0.749754,0.710737,0.76152,0.699048,0.770627,0.722245,0.686427,0.807757,0.743439,0.747824,0.682021,0.753192,1
-1.416077,-1.591706,-1.631193,-1.678305,-1.681648,-1.665959,-1.69117,-1.63502,-1.630284,-1.681612,-1.654136,-1.660571,-1.688059,-1.638818,-1.645673,-1.646235,-1.685396,-1.639701,-1.630507,-1.61522,-1.643502,-1.635841,-1.69441,-1.6736,-1.632052,-1.627027,-1.621361,-1.679251,-1.690648,-1.61615,-1.684512,-1.608464,-1.668357,-1.566035,-1.562074,-1.572406,-1.442391,-1.358181,-1.228655,-1.019088,-0.692746,-0.270749,0.032866,0.299023,0.500889,0.688636,0.804055,0.861597,0.965333,0.954798,0.989255,0.970788,1.008472,1.051341,0.949269,1.036328,0.962417,0.982851,0.987237,0.98467,0.98682,1.008166,0.997512,0.980526,0.99403,1.026167,0.965059,0.963564,1.037693,1.037632,0.969023,1.001233,0.920225,0.991279,1.011225,1.000868,1.053686,1.001421,1.05755,1.361493,1.602912,1.332233,0.860545,0.538359,0.460544,0.827888,0.996209,1.011513,0.952469,1.014111,1.008319,0.955217,0.993149,1.007197,1.026541,1.028316,0.980325,0.997147,1.022916,1.020237,1.057638,1.042435,0.961629,1.018743,0.961648,1.008577,1.034071,0.944488,0.993576,0.94084,3
0.875504,0.849519,0.845756,0.912664,0.91452,0.80795,0.897488,0.909361,0.821462,0.854852,0.787084,0.811278,0.833803,0.83718,0.810254,0.815123,0.825595,0.785139,0.855099,0.806555,0.813057,0.789935,0.812269,0.896126,0.951459,0.856369,0.879788,0.887634,0.937809,0.836551,0.929466,0.876732,0.908184,0.852823,0.867757,0.867245,-2.031639,-2.666338,-2.727015,-2.604545,-2.619453,-2.661651,-2.639556,-2.546787,-2.446687,-2.47264,-2.401914,-2.370436,-2.322326,-2.222442,-2.174088,-2.03396,-2.029268,-1.945621,-1.8943,-1.743305,-1.694695,-1.397661,-1.373574,-1.22754,-1.096581,-0.986814,-0.776872,-0.704579,-0.618455,-0.427332,-0.321713,-0.193388,-0.110657,0.06532,-0.05811,0.219245,0.224561,0.296576,0.293961,0.33193,0.420929,0.495139,0.548733,0.516697,0.576932,0.609838,0.643811,0.732512,0.659974,0.694771,0.751311,0.733645,0.777828,0.724913,0.791028,0.813598,0.711386,0.834919,0.831674,0.765788,0.800619,0.826767,0.795382,0.836256,0.843313,0.828501,0.846562,0.83645,0.854129,0.801099,0.859042,0.85696,0.887841,0.782612,2
-1.821111,-1.959549,-2.041893,-2.096792,-2.035828,-2.0575,-2.030381,-2.053596,-2.02299,-2.054008,-2.048347,-2.063421,-2.041682,-2.016991,-2.027613,-2.072452,-1.979093,-2.072043,-2.014039,-2.028667,-2.048463,-2.037548,-2.071264,-2.055807,-1.995352,-1.904213,-1.850724,-1.793022,-1.649441,-1.334382,-1.021388,-0.700984,-0.319798,0.032808,0.246965,0.445321,0.609783,0.674334,0.770439,0.778861,0.862706,0.794157,0.8746,0.833052,0.796183,0.878546,0.853263,0.815221,0.842704,0.784403,0.847063,0.822568,0.808951,0.818542,0.823225,0.870254,0.839958,0.795206,0.820347,0.852935,0.834633,0.844303,0.867824,0.86261,0.798453,0.803064,0.816146,0.760776,0.803937,0.898745,0.7914,0.763418,0.840218,0.831053,0.883999,0.796559,0.851071,0.828358,0.799972,0.816941,0.798092,0.836074,0.880904,0.786577,0.879433,0.853187,0.808539,0.791679,0.804171,0.858024,0.859871,0.795275,0.818001,0.832103,0.794778,0.833901,0.818957,0.776597,0.805933,0.8521,0.863448,0.831749,0.815316,0.827781,0.790468,0.830978,0.807271,0.831918,0.804098,0.747283,4
-1.77637,-2.049529,-2.092595,-2.143024,-2.125824,-2.020116,-2.105502,-2.066374,-2.102902,-2.105413,-2.068393,-2.117185,-2.128301,-2.140975,-2.130818,-2.109007,-2.139329,-2.149667,-2.127702,-2.102187,-2.124104,-2.126492,-2.068018,-1.989325,-1.970372,-1.874112,-1.837529,-1.561917,-1.297652,-0.913776,-0.655645,-0.320867,-0.038139,0.226886,0.527242,0.587123,0.727016,0.740015,0.743142,0.739392,0.841164,0.778323,0.793426,0.809787,0.816009,0.83686,0.751551,0.793078,0.849295,0.782884,0.763489,0.776012,0.815288,0.762891,0.8586,0.834966,0.89186,0.826272,0.786836,0.7526,0.830022,0.790467,0.805407,0.859589,0.89023,0.794912,0.82671,0.837028,0.825161,1.024779,1.415958,1.358157,0.933681,0.600614,0.244305,0.271073,0.656838,0.800655,0.807964,0.812479,0.782397,0.855287,0.798828,0.836122,0.768019,0.788159,0.804694,0.804746,0.755966,0.795208,0.757984,0.774898,0.802501,0.82674,0.822632,0.796085,0.844928,0.811596,0.752374,0.770735,0.840784,0.81291,0.735551,0.800642,0.754737,0.801039,0.769602,0.81847,0.735194,0.762295,3
-1.40351,-1.66622,-1.715736,-1.715288,-1.683009,-1.67929,-1.714106,-1.703817,-1.724503,-1.71264,-1.710218,-1.763184,-1.758306,-1.72759,-1.719729,-1.703254,-1.745065,-1.656999,-1.662034,-1.698429,-1.754936,-1.721175,-1.754075,-1.748604,-1.734593,-1.764648,-1.738763,-1.7419,-1.727656,-1.721966,-1.687857,-1.616705,-1.651223,-1.595963,-1.523751,-1.481367,-1.260601,-1.054955,-0.79848,-0.585712,-0.234014,0.033238,0.394573,0.606257,0.694351,0.789507,0.898761,0.890026,0.908009,0.980793,0.928192,0.913756,1.046555,0.956132,0.937249,1.007375,0.971457,1.018059,1.051909,1.016458,0.999958,0.998191,0.989522,0.983374,1.002128,0.938209,0.968793,1.010731,0.974663,0.974086,1.008795,0.951326,0.957448,0.993304,0.970797,0.994695,0.966221,1.043164,1.1139,1.464989,1.50762,1.132982,0.800778,0.491892,0.404251,0.793553,0.956535,0.956941,0.947905,0.972648,0.990793,0.99322,0.971775,0.963979,1.039482,0.946211,0.911511,0.982655,0.989003,0.898747,0.967576,1.025138,1.020111,0.987871,0.963678,0.971524,0.931933,0.964738,0.975147,0.954724,3
0.972235,0.90042,0.811357,0.903137,0.865183,0.940072,0.873156,0.915254,0.89511,1.005571,0.909688,0.89846,0.921969,0.874953,0.834807,0.87581,0.831654,0.897542,0.886264,0.893927,0.925834,0.961961,0.941309,0.952396,0.943797,0.896532,0.833071,0.88453,0.917582,0.955171,0.905007,0.900206,-2.167571,-2.667974,-2.620614,-2.616789,-2.529055,-2.527638,-2.560305,-2.450229,-2.531607,-2.352016,-2.455924,-2.371544,-2.298826,-2.234846,-2.178506,-2.060013,-2.065085,-1.89137,-1.842968,-1.797426,-1.70894,-1.498844,-1.434909,-1.36418,-1.230336,-1.16416,-0.990665,-0.890391,-0.703806,-0.579495,-0.563609,-0.441622,-0.290362,-0.182748,-0.058814,-0.028936,0.120195,0.193374,0.256252,0.288975,0.391612,0.394122,0.535498,0.457343,0.595934,0.631823,0.593413,0.624651,0.734719,0.732166,0.754672,0.81593,0.798986,0.825743,0.850738,0.837993,0.800091,0.8668,0.919175,0.850623,0.805538,0.846598,0.853005,0.871133,0.904447,0.89076,0.825823,0.857638,0.831794,0.899678,0.807832,0.895714,0.832451,0.843197,0.875692,0.929686,0.868425,0.917917,2
0.859598,0.927607,0.818659,0.914707,0.84448,0.916767,0.892599,0.913868,0.88937,0.886332,0.931917,0.861827,0.831732,0.915552,0.918192,0.871279,0.866995,0.827687,0.850754,0.857054,0.856812,0.899108,0.870634,0.896678,0.927111,0.817821,0.860095,1.00876,0.925949,0.921323,0.934637,0.887755,0.893046,0.935453,1.004591,1.077329,1.014895,1.037192,1.120343,-2.738696,-2.75888,-2.629708,-2.685494,-2.620503,-2.583243,-2.542587,-2.519803,-2.435367,-2.4568,-2.343915,-2.350229,-2.298714,-2.242523,-2.184991,-2.095095,-2.032957,-1.950206,-1.827932,-1.697343,-1.607346,-1.529018,-1.414275,-1.198883,-1.20316,-1.080106,-0.926311,-0.792839,-0.626414,-0.684383,-0.477564,-0.317254,-0.196385,-0.114368,-0.051648,0.070309,0.149719,0.173892,0.195111,0.346624,0.33371,0.386582,0.359314,0.612358,0.517301,0.588671,0.649387,0.6487,0.684072,0.706511,0.776826,0.751613,0.719586,0.836479,0.717559,0.838938,0.797015,0.879524,0.821525,0.877236,0.863268,0.839412,0.818193,0.848628,0.79098,0.796645,0.894684,0.831044,0.814769,0.902686,0.889556,2
0.716004,0.693126,0.703868,0.766209,0.732141,0.775699,0.716349,0.779048,0.760559,0.747951,0.715422,0.823936,0.767123,0.765132,0.765563,0.749683,0.69757,0.785161,0.789489,0.763108,0.782868,0.694213,0.7549,0.842717,0.817469,0.719902,0.745795,0.732877,0.798993,0.797193,0.795269,0.780892,0.825706,0.861858,2.789613,4.7521,1.239774,-2.346119,-2.293963,-2.35039,-2.27114,-2.32802,-2.291478,-2.268328,-2.197082,-2.145106,-2.188592,-2.08812,-2.054792,-2.03077,-1.933014,-1.982064,-1.909881,-1.782862,-1.754326,-1.658545,-1.588918,-1.505212,-1.437129,-1.39077,-1.241043,-1.205996,-0.969977,-0.972939,-0.883472,-0.773387,-0.617114,-0.604996,-0.455556,-0.42503,-0.333475,-0.209886,-0.167801,-0.039799,-0.010749,0.08783,0.179532,0.213153,0.183605,0.287838,0.278162,0.402419,0.384718,0.515207,0.507816,0.554038,0.558406,0.628587,0.572984,0.596548,0.616513,0.616161,0.638071,0.678748,0.623721,0.648471,0.724423,0.71986,0.681367,0.746972,0.797935,0.791138,0.753636,0.758202,0.687332,0.655868,0.724656,0.730574,0.695761,0.722303,1
-2.074884,-2.296598,-2.356137,-2.392704,-2.348815,-2.393538,-2.37628,-2.346056,-2.307459,-2.415758,-2.380694,-2.391958,-2.327131,-2.354656,-2.400877,-2.311961,-2.339606,-2.334168,-2.313519,-2.232453,-2.162874,-2.037718,-1.936918,-1.684145,-1.430062,-1.019164,-0.652689,-0.239801,0.073131,0.305671,0.432233,0.574891,0.607188,0.649733,0.762658,0.697851,0.738225,0.691796,0.749753,0.756737,0.819471,0.731402,0.758806,0.732438,0.728003,0.730121,0.718379,0.728959,0.745356,0.723933,0.822532,0.743505,0.72218,0.76324,0.732224,0.701147,0.731565,0.66055,0.751885,0.714617,0.777197,0.744499,0.775764,0.781161,0.711764,0.685556,0.6679,0.679192,0.751045,0.72539,0.732157,0.752663,0.707816,0.690152,0.762901,0.708992,0.701085,0.693976,0.675062,0.707048,0.705057,0.69044,0.730914,0.663191,0.732535,0.77893,0.7156,0.708818,0.730513,0.69377,0.773928,0.662798,0.723648,0.734609,0.740444,0.703856,0.689267,0.666726,0.731984,0.666781,0.722421,0.72969,0.80685,0.760681,0.741827,0.750297,0.755428,0.733265,0.720545,0.662312,4
-2.200943,-2.513945,-2.535148,-2.545837,-2.494784,-2.525851,-2.550315,-2.564583,-2.463059,-2.527581,-2.516317,-2.53014,-2.580583,-2.483101,-2.584674,-2.542727,-2.445327,-2.385443,-2.266038,-2.097586,-1.846777,-1.606735,-1.363755,-0.961664,-0.633319,-0.265118,0.052791,0.30243,0.402151,0.528736,0.549452,0.687593,0.604924,0.694366,0.652132,0.78668,0.680384,0.618102,0.66617,0.729736,0.704219,0.695949,0.683542,0.690508,0.701689,0.661782,0.618862,0.692587,0.661125,0.680603,0.673461,0.759388,0.641322,0.688763,0.686065,0.657116,0.720848,0.722581,0.686561,0.723149,0.73888,0.760574,0.713123,0.781787,0.643764,0.602982,0.655901,0.69298,0.654788,0.714109,0.631403,0.628748,0.704853,0.699368,0.70911,0.700701,0.658691,0.676115,0.724164,0.702542,0.667347,0.719101,0.717284,0.621078,0.679209,0.71383,0.681254,0.664249,0.63786,0.657018,0.7103,0.722289,0.689311,0.634578,0.72485,0.696229,0.682037,0.691503,0.691647,0.735741,0.731124,0.705861,0.726897,0.695095,0.662563,0.697938,0.679057,0.631176,0.609282,0.655295,4
0.890567,0.865956,0.883423,0.831998,0.796362,0.864116,0.903808,0.893003,0.909796,0.926168,0.883489,0.88127,0.910713,0.90225,0.824727,0.885342,0.895099,0.912131,0.937529,0.964306,0.862564,0.886004,0.835145,0.913513,0.862062,0.878244,0.918058,0.987705,0.898263,-1.853995,-2.539382,-2.612302,-2.537924,-2.569456,-2.526235,-2.449817,-2.538403,-2.493507,-2.448013,-2.458482,-2.401858,-2.333459,-2.201769,-2.088083,-2.103927,-2.037823,-1.97794,-1.891065,-1.767757,-1.706952,-1.568081,-1.471847,-1.310312,-1.203705,-1.066834,-0.995167,-0.791984,-0.67843,-0.545064,-0.443821,-0.369058,-0.222366,-0.128646,-0.025096,0.048471,0.132808,0.286916,0.215803,0.345622,0.433085,0.512318,0.570574,0.522139,0.60127,0.631666,0.706091,0.602965,0.694462,0.705643,0.775514,0.693122,0.756651,0.76831,0.807079,0.822371,0.824048,0.768279,0.810086,0.812328,0.81013,0.818674,0.87285,0.746535,0.780518,0.829579,0.804566,0.857222,0.839849,0.873036,0.888849,0.808163,0.852617,0.95785,0.861629,0.884572,0.809395,0.869928,0.854949,0.829905,0.85651,2
-1.612564,-1.832569,-1.855911,-1.870083,-1.852838,-1.852299,-1.876705,-1.896189,-1.886228,-1.885037,-1.872021,-1.88042,-1.879236,-1.860697,-1.824528,-1.864365,-1.852268,-1.878855,-1.850621,-1.936194,-1.898252,-1.908343,-1.8926,-1.818462,-1.87152,-1.833509,-1.810017,-1.837202,-1.782112,-1.730242,-1.770984,-1.64117,-1.458362,-1.161002,-0.878592,-0.571348,-0.177499,0.079874,0.366232,0.503976,0.74003,0.766052,0.833452,0.837071,0.875532,0.895642,0.849567,0.86169,0.89712,0.906211,0.920845,0.939654,0.920889,0.926272,0.878616,0.865429,0.904727,0.914326,0.916309,0.861093,0.864019,0.917679,0.922283,0.948826,0.906425,0.829382,0.951181,0.911806,0.886536,0.885207,0.872126,0.874705,0.96377,1.24776,1.504354,1.147806,0.63797,0.308136,0.462456,0.819129,0.850847,0.96374,0.919385,0.91235,0.848149,0.904188,0.844418,0.959177,0.856821,0.902374,0.879697,0.945072,0.867642,0.891663,0.8767,0.90234,0.868195,0.920996,0.890742,0.889367,0.884421,0.937136,0.949007,0.9521,0.907486,0.853805,0.867786,0.929959,0.858706,0.804407,3
0.843667,0.890199,0.932645,0.931506,0.919244,0.887827,1.039795,0.864124,0.95529,0.850094,0.914949,0.883126,0.901834,0.919375,0.896068,0.975011,0.980879,0.924809,0.93553,0.987548,0.897019,0.911209,0.962666,0.928845,1.00329,0.943679,0.938588,0.917204,1.029042,1.012774,0.561606,-2.463158,-2.641195,-2.653524,-2.609352,-2.502807,-2.595445,-2.53395,-2.479901,-2.383202,-2.393596,-2.262546,-2.301749,-2.265517,-2.137397,-2.052477,-2.151206,-1.950121,-1.92763,-1.830903,-1.775661,-1.633153,-1.563429,-1.389873,-1.354768,-1.207362,-1.097046,-0.983175,-0.858261,-0.788602,-0.651554,-0.614688,-0.401949,-0.336727,-0.166645,-0.161795,-0.030758,0.004986,0.128108,0.181759,0.231368,0.340723,0.388515,0.469658,0.46863,0.564488,0.598323,0.596749,0.650243,0.608187,0.639478,0.66385,0.769893,0.705722,0.750048,0.815687,0.765206,0.813791,0.887588,0.797414,0.88255,0.84672,0.845469,0.899068,0.863547,0.87951,0.854483,0.882327,0.842978,0.962474,0.86711,0.857226,0.929271,0.869,0.858664,0.894231,0.92802,0.969762,0.877829,0.961028,2
