@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute attr173 numeric
@attribute attr174 numeric
@attribute attr175 numeric
@attribute attr176 numeric
@attribute attr177 numeric
@attribute attr178 numeric
@attribute attr179 numeric
@attribute attr180 numeric
@attribute attr181 numeric
@attribute attr182 numeric
@attribute attr183 numeric
@attribute attr184 numeric
@attribute attr185 numeric
@attribute attr186 numeric
@attribute attr187 numeric
@attribute attr188 numeric
@attribute attr189 numeric
@attribute attr190 numeric
@attribute target {1,2}

@data
-0.579668,-0.564658,-0.535471,-0.479877,-0.410663,-0.370913,-0.375083,-0.43012,-0.441517,-0.446243,-0.432344,-0.384533,-0.298363,-0.185507,-0.096001,-0.030122,0.089126,0.233949,0.36515,0.524983,0.68954,0.778213,0.815461,0.888567,1.037836,1.292178,1.575707,1.761669,1.877582,2.050757,2.288699,2.459094,2.505793,2.505237,2.546098,2.653673,2.994741,3.075074,3.036437,2.899954,2.750406,2.694534,2.679246,2.514132,1.761669,1.602392,1.665769,1.792801,1.799473,1.633803,1.383908,1.140129,0.950554,0.825746,0.744578,0.688985,0.653682,0.640062,0.635058,0.608929,0.54444,0.443538,0.307055,0.142775,-0.002603,-0.087662,-0.113513,-0.103506,-0.087662,-0.066258,-0.051804,-0.030678,0.016854,0.046875,0.085235,0.136659,0.249515,0.296214,0.324011,0.332628,0.324011,0.303997,0.256742,0.203928,0.168904,0.072448,0.039092,-0.027621,-0.034292,-0.026787,-0.009275,0.046597,0.123039,0.188917,0.263691,0.27898,0.283149,0.277312,0.267583,0.253684,0.209765,0.178077,0.139439,0.105249,0.082177,0.080231,0.09413,0.123317,0.160843,0.185304,0.200314,0.20504,0.197813,0.180856,0.156673,0.122205,0.060496,0.017688,-0.037072,-0.110178,-0.161602,-0.351455,-0.472372,-0.679737,-0.767853,-0.821223,-0.868756,-0.904614,-0.934357,-0.953815,-0.967991,-0.970215,-0.977442,-0.972439,-0.978276,-0.994954,-1.006629,-1.02025,-1.020806,-1.011355,-0.984392,-0.954927,-0.913509,-0.884601,-0.850966,-0.828729,-0.761738,-0.746172,-0.726158,-0.72866,-0.744226,-0.772579,-0.79426,-0.828729,-0.882099,-0.909062,-0.902947,-0.931299,-0.951313,-0.936025,-0.956039,-0.956317,-0.941584,-0.934357,-0.924906,-0.919347,-0.908228,-0.84902,-0.81344,-0.768687,-0.697249,-0.573275,-0.527688,-0.445409,-0.433734,-0.447633,-0.48627,-0.596346,-0.666395,-0.740334,-0.826783,-0.971327,-1.03665,-1.083071,-1.118095,-1.142834,-1.156733,-1.166184,-1.177024,-1.180638,1
-0.466441,-0.462757,-0.432797,-0.307798,-0.27931,-0.276855,-0.299693,-0.331127,-0.362561,-0.374595,-0.377787,-0.368455,-0.327689,-0.242965,-0.129262,-0.048958,0.009981,0.131297,0.285765,0.427219,0.755557,0.832423,0.860173,0.927216,1.072844,1.309827,1.577508,1.767094,1.899952,2.106729,2.370235,2.553436,2.603534,2.593466,2.609183,2.693416,2.857953,3.035507,3.119003,3.077255,2.944151,2.79926,2.738357,2.717237,2.542385,2.152407,1.770532,1.60403,1.649217,1.754815,1.745238,1.577508,1.34077,1.119504,0.952756,0.836843,0.758504,0.703985,0.665184,0.648239,0.644555,0.622945,0.564743,0.469213,0.330461,0.163959,0.015138,-0.081865,-0.124596,-0.133682,-0.121895,-0.117474,-0.088496,-0.076463,-0.051659,-0.012612,0.124175,0.154872,0.168379,0.172308,0.171817,0.166169,0.145295,0.126385,0.094951,0.015138,-0.009174,-0.032259,-0.064184,-0.073761,-0.071797,-0.057553,-0.032995,-0.003771,0.02226,0.064008,0.091759,0.122701,0.202269,0.219705,0.22388,0.224125,0.218477,0.204479,0.187289,0.161994,0.091759,0.069656,0.063271,0.069902,0.091759,0.119509,0.144067,0.165186,0.17722,0.181149,0.166906,0.086847,0.053939,0.011454,-0.047976,-0.088005,-0.175185,-0.267523,-0.384172,-0.483877,-0.58039,-0.668552,-0.725526,-0.771941,-0.809514,-0.843158,-0.881714,-0.887854,-0.894239,-0.889573,-0.888836,-0.911429,-0.929356,-0.93918,-0.951458,-0.952441,-0.943354,-0.931567,-0.904553,-0.881223,-0.863296,-0.792569,-0.777098,-0.752294,-0.750575,-0.753768,-0.761381,-0.77808,-0.806322,-0.840703,-0.93525,-0.974297,-0.98412,-0.96914,-0.978472,-0.970368,-0.980682,-0.969631,-0.972333,-0.966439,-0.949494,-0.934514,-0.919779,-0.90136,-0.887608,-0.863541,-0.83309,-0.710792,-0.678375,-0.650379,-0.628032,-0.618209,-0.622138,-0.643749,-0.712511,-0.794288,-0.843158,-0.92862,-0.966684,-0.993207,-1.027588,-1.036183,-1.041095,-1.04355,1
-0.703408,-0.698616,-0.687234,-0.668663,-0.621337,-0.558137,-0.526686,-0.540464,-0.563229,-0.572514,-0.563229,-0.554842,-0.540764,-0.512309,-0.455398,-0.363443,-0.244231,-0.147782,-0.087577,0.010369,0.132577,0.215246,0.303607,0.409041,0.462358,0.49291,0.596546,0.813405,1.132403,1.468175,1.691923,1.818623,1.994147,2.226582,2.390424,2.42457,2.397013,2.406898,2.486872,2.64053,2.83163,2.960127,2.965819,2.876559,2.770526,2.738776,2.759144,2.639033,2.28469,1.902492,1.738949,1.80784,1.934541,1.939334,1.753027,1.454696,1.168047,0.947894,0.79783,0.698386,0.621407,0.577077,0.579174,0.60044,0.609726,0.57498,0.478532,0.330865,0.153244,0.001083,-0.084582,-0.108245,-0.088176,-0.057325,0.011567,0.091242,0.129881,0.184095,0.247296,0.391968,0.442589,0.465353,0.464155,0.450376,0.423419,0.284438,0.239209,0.183796,0.133775,0.103223,0.066081,0.044216,0.029838,0.029838,0.045414,0.102624,0.159235,0.21914,0.265867,0.294022,0.315589,0.326072,0.332063,0.331164,0.312893,0.256282,0.223933,0.14935,0.131079,0.133475,0.157737,0.19997,0.236812,0.255084,0.264369,0.256282,0.243402,0.217343,0.140963,0.113407,0.090942,0.059491,-0.003709,-0.102853,-0.167252,-0.38441,-0.510811,-0.615946,-0.808543,-0.870246,-0.915175,-0.979574,-1.017015,-1.011923,-0.996946,-1.006232,-1.039779,-1.043373,-1.047866,-1.031392,-1.003835,-0.96909,-0.922064,-0.889415,-0.793566,-0.74055,-0.701311,-0.635715,-0.620139,-0.61325,-0.61295,-0.633618,-0.732462,-0.76601,-0.846283,-0.868448,-0.941234,-0.944229,-0.932548,-0.947224,-0.982269,-0.978375,-0.992753,-0.979274,-0.94363,-0.911281,-0.874739,-0.849878,-0.81004,-0.74654,-0.654884,-0.577307,-0.509014,-0.389502,-0.339481,-0.323306,-0.338582,-0.38441,-0.522792,-0.708201,-0.818727,-0.921165,-1.015218,-1.096989,-1.154199,-1.193437,-1.226685,-1.248251,-1.265324,-1.271614,1
-0.408439,-0.400813,-0.374236,-0.329634,-0.278099,-0.24667,-0.256145,-0.305369,-0.324781,-0.33726,-0.345118,-0.34974,-0.340727,-0.300516,-0.215471,-0.098766,-0.020192,0.031574,0.149204,0.3082,0.445473,0.759999,0.829791,0.855905,0.924542,1.070828,1.309322,1.572775,1.765512,1.919655,2.145671,2.431078,2.629361,2.67951,2.657556,2.659173,2.737054,2.898823,3.070992,3.147255,3.098724,2.962607,2.817707,2.754155,2.734281,2.560263,2.171785,1.791627,1.622693,1.65574,1.738936,1.712822,1.538573,1.30054,1.086774,0.925466,0.81269,0.735503,0.677959,0.637516,0.624344,0.626193,0.613251,0.564951,0.475054,0.340092,0.173469,0.023254,-0.075656,-0.12488,-0.13736,-0.134586,-0.136435,-0.147528,-0.150994,-0.144293,-0.125111,-0.095993,-0.056244,-0.01141,0.029725,0.06023,0.077794,0.088424,0.094202,0.096744,0.090735,0.078949,0.055608,-0.017881,-0.039373,-0.059479,-0.086749,-0.095762,-0.094837,-0.080047,-0.001935,0.036196,0.059306,0.146662,0.173469,0.191033,0.198428,0.19889,0.195423,0.1841,0.167229,0.14204,0.07687,0.05376,0.044978,0.050524,0.074096,0.105526,0.130947,0.151746,0.164225,0.168616,0.161452,0.146662,0.063697,0.039894,0.0013,-0.046075,-0.075656,-0.148221,-0.235577,-0.347891,-0.543863,-0.627983,-0.684141,-0.73036,-0.801539,-0.843137,-0.859776,-0.858852,-0.875491,-0.887739,-0.903223,-0.905303,-0.901836,-0.907151,-0.903454,-0.893748,-0.857927,-0.849377,-0.813556,-0.80177,-0.794837,-0.788597,-0.792526,-0.802232,-0.833662,-0.856309,-0.88797,-0.910156,-0.924715,-0.948287,-0.983876,-0.983183,-0.94898,-0.945514,-0.949211,-0.943896,-0.924946,-0.909925,-0.924022,-0.927719,-0.915933,-0.914084,-0.906227,-0.889357,-0.8711,-0.847759,-0.759017,-0.691536,-0.685527,-0.688763,-0.701011,-0.74492,-0.804774,-0.839439,-0.899987,-0.927257,-0.947363,-0.961922,-0.971397,-0.976481,-0.980872,-0.980872,1
-0.537404,-0.533,-0.508388,-0.45502,-0.408387,-0.386625,-0.392583,-0.41875,-0.439993,-0.45761,-0.456315,-0.445693,-0.428076,-0.37678,-0.286105,-0.168746,-0.087139,-0.034548,0.072189,0.212605,0.325301,0.454059,0.591885,0.656134,0.680228,0.761576,0.945775,1.216763,1.495523,1.692158,1.849414,2.069624,2.347866,2.53906,2.582583,2.558749,2.559785,2.633879,2.781032,2.957718,3.055646,3.030776,2.917303,2.79269,2.749425,2.748389,2.598905,2.227398,1.849414,1.684127,1.733868,1.840346,1.828429,1.645525,1.380237,1.134638,0.946553,0.81339,0.722197,0.653026,0.605875,0.598103,0.614683,0.611056,0.562869,0.466495,0.327115,0.162605,0.016748,-0.072113,-0.102165,-0.094393,-0.060714,-0.013304,0.003795,0.036697,0.079702,0.184367,0.227632,0.254057,0.262865,0.262347,0.258202,0.248098,0.233072,0.194471,0.165196,0.088511,0.064935,0.050945,0.036697,-0.002941,-0.007864,0.003017,0.070117,0.107682,0.132035,0.244212,0.262606,0.271415,0.270637,0.263124,0.244212,0.221414,0.190584,0.11649,0.09421,0.088511,0.099392,0.148356,0.166491,0.178408,0.182553,0.181517,0.164418,0.119858,0.053536,0.006385,-0.062009,-0.105274,-0.202167,-0.306313,-0.430667,-0.632224,-0.722639,-0.780671,-0.826786,-0.899067,-0.941554,-0.94544,-0.937409,-0.93715,-0.967979,-0.992591,-0.999845,-1.010467,-1.008135,-0.992591,-0.960207,-0.931709,-0.910984,-0.880673,-0.85917,-0.831449,-0.795438,-0.774454,-0.765127,-0.757096,-0.770049,-0.794402,-0.823159,-0.889999,-0.937668,-0.969534,-0.977824,-0.997254,-1.012539,-0.986114,-0.981192,-0.983264,-0.98171,-0.972384,-0.95943,-0.951399,-0.935855,-0.912538,-0.894662,-0.864869,-0.844662,-0.817459,-0.770308,-0.707354,-0.603726,-0.524709,-0.492844,-0.487921,-0.498284,-0.525746,-0.621602,-0.734298,-0.802951,-0.863056,-0.919274,-0.97342,-1.014094,-1.042851,-1.067462,-1.081193,-1.094147,-1.099328,1
-0.527884,-0.513054,-0.480747,-0.358665,-0.326357,-0.330064,-0.397328,-0.404214,-0.401036,-0.389649,-0.348866,-0.264919,-0.156078,-0.080869,-0.022344,0.099473,0.259159,0.402691,0.738218,0.827197,0.865066,0.930741,1.070566,1.304666,1.567367,1.751417,1.882767,2.071584,2.319984,2.4945,2.545346,2.550377,2.574211,2.665574,2.989978,3.063333,3.018313,2.889876,2.753229,2.69338,2.667163,2.49556,2.128785,1.76916,1.616888,1.672765,1.780812,1.778164,1.615829,1.37193,1.141802,0.962784,0.839379,0.759403,0.703261,0.66089,0.643147,0.636792,0.606602,0.542516,0.442149,0.303119,0.142109,-0.000629,-0.089608,-0.119003,-0.112912,-0.074249,-0.038498,-0.004601,0.017644,0.051011,0.093647,0.193484,0.236914,0.263131,0.273195,0.270811,0.260218,0.230559,0.188717,0.155615,0.113773,0.076169,0.054454,0.033798,0.017379,-0.008573,-0.025522,-0.0287,-0.016253,0.056572,0.120923,0.223408,0.240887,0.248566,0.244329,0.238503,0.225262,0.208579,0.179448,0.113244,0.089675,0.081995,0.090204,0.138931,0.156674,0.168856,0.173358,0.168856,0.131781,0.085438,0.066371,0.056307,0.03777,-0.010957,-0.081928,-0.133039,-0.326622,-0.450557,-0.555426,-0.654468,-0.739475,-0.79853,-0.849905,-0.88698,-0.918758,-0.935177,-0.956362,-0.968279,-0.962188,-0.960864,-0.955038,-0.963512,-0.98867,-1.008267,-1.00403,-1.00403,-0.99688,-0.985492,-0.955038,-0.914256,-0.892011,-0.852818,-0.798265,-0.777874,-0.742388,-0.736297,-0.740005,-0.755629,-0.787143,-0.87109,-0.909489,-0.940738,-0.964042,-0.992907,-1.023891,-0.982315,-0.979931,-0.992907,-0.992378,-0.983374,-0.965631,-0.942062,-0.918758,-0.876387,-0.854672,-0.825541,-0.774166,-0.710875,-0.657116,-0.597002,-0.47598,-0.469094,-0.4826,-0.513849,-0.61448,-0.745566,-0.820775,-0.88645,-0.948153,-1.00297,-1.044282,-1.072353,-1.093274,-1.107045,-1.120815,-1.123199,-1.120021,-1.123463,1
-0.516851,-0.536848,-0.51815,-0.477119,-0.439983,-0.437386,-0.461797,-0.481274,-0.488545,-0.491661,-0.490103,-0.482572,-0.472185,-0.455564,-0.410378,-0.318188,-0.204963,-0.136144,-0.103423,-0.014609,0.101733,0.167954,0.248718,0.349737,0.379083,0.370772,0.458548,0.686557,0.998705,1.300986,1.525099,1.73415,2.017214,2.348579,2.587235,2.652677,2.610088,2.550619,2.564902,2.713445,2.938078,3.103241,3.131807,3.050264,2.955477,2.951062,2.988198,2.85238,2.45687,2.019811,1.788426,1.787647,1.849193,1.790763,1.575479,1.297869,1.060252,0.887817,0.761088,0.664483,0.578006,0.512304,0.495684,0.529703,0.573331,0.576448,0.518537,0.391548,0.226125,0.081736,-0.010973,-0.048629,-0.051745,-0.041097,-0.037722,-0.038501,-0.047849,-0.037202,-0.011233,0.030837,0.132376,0.177562,0.20457,0.210283,0.211842,0.208725,0.197559,0.168213,0.144582,0.110302,0.023566,-0.001365,-0.011493,-0.024737,-0.043435,-0.03902,-0.023179,0.051872,0.085891,0.11212,0.146659,0.182237,0.259365,0.283776,0.295202,0.29754,0.294683,0.282478,0.240927,0.214438,0.150814,0.135492,0.139128,0.159644,0.234954,0.264299,0.281958,0.285334,0.277024,0.24638,0.033953,-0.010194,-0.061613,-0.096671,-0.177695,-0.268067,-0.387525,-0.588266,-0.678639,-0.732395,-0.772907,-0.83757,-0.87081,-0.87081,-0.874446,-0.867175,-0.898338,-0.905349,-0.909764,-0.90483,-0.903791,-0.909245,-0.897039,-0.878341,-0.853151,-0.800953,-0.766155,-0.70279,-0.663577,-0.650333,-0.649813,-0.664356,-0.684872,-0.781996,-0.868992,-0.898078,-0.914179,-0.935993,-0.931059,-0.936512,-0.951055,-0.953652,-0.952094,-0.935733,-0.925086,-0.925865,-0.914438,-0.863279,-0.859903,-0.835752,-0.765376,-0.722267,-0.674224,-0.599433,-0.5771,-0.572425,-0.582813,-0.614236,-0.667472,-0.714736,-0.831078,-0.898078,-0.952094,-0.996501,-1.033896,-1.057009,-1.086613,-1.094145,-1.102714,-1.105052,1
-0.477087,-0.469255,-0.454571,-0.421531,-0.326328,-0.296225,-0.295001,-0.311643,-0.33832,-0.360346,-0.373807,-0.382128,-0.387023,-0.382128,-0.341012,-0.257066,-0.139102,-0.048059,0.010923,0.124237,0.281359,0.423308,0.586059,0.757866,0.844259,0.870201,0.932854,1.070153,1.296536,1.557917,1.744409,1.875833,2.070401,2.326887,2.509707,2.565018,2.566976,2.599526,2.706232,2.881955,3.065264,3.150678,3.102465,2.957579,2.79801,2.724098,2.697177,2.530265,1.776959,1.615431,1.668295,1.775735,1.769372,1.599033,1.35356,1.129135,0.964426,0.850132,0.773529,0.718463,0.675634,0.651649,0.64186,0.619833,0.559872,0.463934,0.323944,0.155074,0.002112,-0.098231,-0.138858,-0.147913,-0.142773,-0.133963,-0.130781,-0.106797,-0.086973,-0.065925,-0.030683,0.014838,0.064031,0.107105,0.138921,0.157277,0.168045,0.170248,0.151892,0.136229,0.10735,0.028054,0.006517,-0.016978,-0.050507,-0.063233,-0.06617,-0.053933,0.022181,0.063542,0.119097,0.169758,0.198637,0.217972,0.224335,0.222377,0.218217,0.208182,0.192764,0.168535,0.103189,0.080184,0.073331,0.077736,0.096581,0.123992,0.166821,0.178569,0.18224,0.170003,0.105881,0.096826,0.083365,0.040781,-0.022851,-0.064946,-0.24948,-0.369891,-0.475129,-0.576451,-0.667004,-0.725252,-0.772487,-0.810176,-0.84395,-0.879193,-0.890696,-0.878214,-0.875032,-0.896569,-0.912477,-0.934993,-0.946007,-0.948699,-0.943804,-0.935728,-0.913701,-0.884822,-0.86353,-0.836853,-0.793045,-0.757558,-0.748747,-0.743607,-0.748013,-0.759515,-0.793045,-0.836364,-0.898038,-0.968278,-0.978312,-1.005968,-1.002052,-0.985654,-1.007436,-0.973417,-0.977088,-0.974152,-0.962404,-0.926672,-0.915169,-0.899506,-0.848111,-0.797695,-0.721581,-0.689765,-0.634454,-0.62442,-0.62907,-0.645712,-0.673367,-0.706897,-0.788639,-0.838077,-0.963138,-0.988836,-1.007681,-1.022365,-1.030442,-1.035826,-1.037539,-1.038518,1
-0.40693,-0.402893,-0.403341,-0.378445,-0.323046,-0.272581,-0.256208,-0.272133,-0.292543,-0.338746,-0.348391,-0.353774,-0.353549,-0.340989,-0.306449,-0.225032,-0.110196,-0.031471,0.016078,0.123961,0.273561,0.397369,0.530372,0.672122,0.73582,0.750399,0.822844,0.986799,1.240245,1.51141,1.706092,1.863767,2.099494,2.400489,2.612218,2.674121,2.658421,2.651244,2.721222,2.880467,3.062365,3.159706,3.128754,3.001134,2.860729,2.802639,2.787387,2.623432,2.2316,1.829002,1.633198,1.650244,1.729867,1.701831,1.523745,1.283532,1.07472,0.921307,0.811629,0.729316,0.664048,0.619639,0.60349,0.609546,0.61134,0.577921,0.495831,0.365071,0.20291,0.051964,-0.04762,-0.091356,-0.103468,-0.105711,-0.120289,-0.124102,-0.117374,-0.096963,-0.067133,-0.025864,0.019891,0.059142,0.088748,0.105569,0.124634,0.125755,0.119924,0.109382,0.094131,0.06901,-0.011285,-0.032368,-0.051433,-0.086422,-0.084403,-0.072292,-0.051433,0.003742,0.044114,0.069683,0.131587,0.1668,0.195509,0.211882,0.214573,0.208966,0.183846,0.158726,0.090542,0.06587,0.05174,0.052637,0.07058,0.097495,0.143025,0.157156,0.163211,0.153791,0.128895,0.090542,0.047479,0.010695,-0.037078,-0.061974,-0.136887,-0.225256,-0.338073,-0.534102,-0.62135,-0.677198,-0.721607,-0.794052,-0.837564,-0.845863,-0.853488,-0.852143,-0.880403,-0.891393,-0.897225,-0.89543,-0.912028,-0.899916,-0.884216,-0.859544,-0.84362,-0.822761,-0.820742,-0.824107,-0.841601,-0.856404,-0.886907,-0.923915,-0.954867,-0.978417,-0.992547,-1.013182,-1.016322,-1.014752,-1.001743,-0.997482,-0.979539,-0.934457,-0.936027,-0.94298,-0.940288,-0.952175,-0.951502,-0.915841,-0.894757,-0.888926,-0.867619,-0.83263,-0.803023,-0.776557,-0.745157,-0.693571,-0.673385,-0.666656,-0.66688,-0.677646,-0.719588,-0.776109,-0.847881,-0.877936,-0.905523,-0.923018,-0.943428,-0.949484,-0.953072,-0.953297,1
-0.452778,-0.450772,-0.44225,-0.412421,-0.366551,-0.305891,-0.266036,-0.26378,-0.282078,-0.33196,-0.348002,-0.352263,-0.361788,-0.36229,-0.332712,-0.260772,-0.158754,-0.078042,-0.014374,0.106444,0.276391,0.434056,0.61052,0.790995,0.877974,0.906549,0.966457,1.083014,1.278528,1.515402,1.693119,1.821708,2.026496,2.299214,2.498238,2.578198,2.596998,2.63209,2.732354,3.075006,3.147697,3.089544,2.944412,2.789003,2.709544,2.672446,2.495481,2.123502,1.757539,1.599122,1.648,1.748766,1.734979,1.5718,1.342948,1.129636,0.965956,0.849148,0.771444,0.718053,0.679452,0.654887,0.635085,0.59899,0.534821,0.442077,0.31023,0.146549,0.001919,-0.086815,-0.119902,-0.121656,-0.098094,-0.080548,-0.071274,-0.046709,-0.025904,0.00618,0.04804,0.094162,0.134518,0.161338,0.175125,0.181642,0.185402,0.181391,0.173621,0.149307,0.128502,0.062579,0.044531,0.025732,-0.017382,-0.035429,-0.041947,-0.033424,-0.014875,0.033502,0.095916,0.207961,0.222499,0.227513,0.227513,0.220995,0.212724,0.195428,0.170863,0.106945,0.084135,0.07436,0.078871,0.098172,0.122737,0.155072,0.165098,0.164096,0.138779,0.121734,0.082381,0.068594,0.04779,0.005679,-0.052725,-0.093582,-0.183569,-0.277817,-0.397883,-0.502408,-0.60568,-0.695416,-0.754321,-0.804704,-0.844057,-0.879902,-0.915245,-0.923516,-0.92502,-0.910983,-0.918253,-0.950588,-0.959862,-0.972896,-0.964123,-0.950838,-0.931036,-0.902461,-0.887923,-0.861854,-0.839545,-0.823503,-0.796181,-0.777883,-0.783899,-0.8032,-0.873384,-0.89444,-0.92101,-0.961617,-0.986181,-1.010495,-1.003477,-1.004479,-0.998213,-0.997962,-0.976907,-0.962619,-0.958609,-0.961867,-0.954348,-0.871881,-0.837289,-0.796432,-0.748055,-0.659572,-0.595654,-0.566326,-0.559559,-0.569334,-0.596155,-0.679374,-0.778635,-0.835535,-0.882659,-0.967632,-0.998965,-1.021274,-1.03882,-1.049097,-1.061379,-1.064638,1
-0.432738,-0.425127,-0.403482,-0.364949,-0.308815,-0.248161,-0.200114,-0.18727,-0.210818,-0.242928,-0.270758,-0.289548,-0.304533,-0.315237,-0.310955,-0.286218,-0.221997,-0.123762,-0.044318,0.024422,0.154054,0.32983,0.502514,0.700173,0.889744,0.991071,1.029604,1.076462,1.181119,1.373544,1.605217,1.777663,1.900872,2.086401,2.338528,2.529052,2.600884,2.619199,2.664868,2.77119,2.9365,3.098242,3.154139,3.086825,2.937451,2.780704,2.698405,2.642509,2.44604,2.063566,1.699884,1.550034,1.59927,1.691083,1.680379,1.530054,1.313367,1.115708,0.97014,0.870716,0.804354,0.758448,0.722531,0.669251,0.62501,0.553653,0.45518,0.320078,0.157384,0.011102,-0.085705,-0.129709,-0.142791,-0.134228,-0.095933,-0.080235,-0.053832,-0.016965,0.024422,0.061052,0.088168,0.103629,0.111716,0.116235,0.115759,0.110289,0.100536,0.085076,0.060576,-0.00531,-0.02743,-0.05193,-0.085467,-0.09736,-0.098074,-0.084754,-0.029809,-0.004596,0.035602,0.059625,0.162617,0.178791,0.184262,0.189495,0.186165,0.175937,0.163568,0.143351,0.114808,0.083411,0.059625,0.050349,0.056295,0.074848,0.124322,0.146918,0.159763,0.161428,0.149059,0.132409,0.042024,0.004442,-0.051454,-0.084278,-0.166339,-0.257438,-0.371609,-0.570219,-0.657037,-0.715074,-0.760742,-0.827818,-0.845657,-0.867778,-0.875627,-0.878719,-0.872059,-0.903218,-0.912732,-0.925815,-0.928669,-0.924863,-0.915111,-0.895607,-0.871821,-0.855409,-0.830196,-0.799751,-0.787858,-0.779295,-0.775251,-0.780484,-0.788809,-0.8076,-0.836618,-0.869443,-0.913684,-0.963872,-0.990512,-0.984089,-1.003356,-1.005972,-0.991463,-0.973624,-0.968391,-0.974575,-0.971721,-0.971721,-0.965061,-0.9408,-0.931047,-0.917014,-0.899175,-0.843754,-0.737908,-0.680822,-0.661318,-0.654658,-0.657275,-0.673924,-0.730059,-0.801416,-0.844943,-0.881335,-0.947697,-0.969818,-0.997647,-1.004069,-1.007875,-1.010254,1
