@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute target {1,2}

@data
-0.553407,-0.503059,-0.383256,-0.351239,-0.424051,-0.435411,-0.421985,-0.37835,-0.301407,-0.189866,-0.112665,-0.065157,0.046384,0.194073,0.318524,0.600992,0.665799,0.687746,0.756168,0.909279,1.155341,1.423091,1.618804,1.773464,2.000678,2.295281,2.516297,2.58885,2.584203,2.66476,2.85531,3.073745,3.194581,3.178314,3.053863,2.909015,2.847822,2.835687,2.671732,1.868997,1.675866,1.707882,1.795669,1.760813,1.572587,1.321103,1.092857,0.921156,0.800836,0.718213,0.65986,0.618549,0.606155,0.615451,0.576463,0.492032,0.355963,0.045868,-0.05612,-0.100788,-0.087104,-0.032882,0.100347,0.126684,0.146307,0.139852,0.105511,-0.025136,-0.078583,-0.052247,0.100347,0.235126,0.272048,0.264819,0.240548,0.125909,0.146565,0.232803,0.259139,0.251651,0.227639,0.099315,0.028052,-0.076001,-0.110341,-0.286432,-0.402362,-0.608403,-0.695158,-0.794563,-0.859629,-0.896551,-0.889064,-0.919014,-0.904555,-0.864277,-0.728207,-0.67476,-0.64894,-0.697481,-0.72769,-0.820125,-0.863244,-0.905588,-0.864535,-0.90817,-0.911269,-0.954646,-0.950256,-0.880285,-0.790174,-0.64894,-0.626477,-0.628026,-0.662367,-0.950773,-1.047855,-1.087875,-1.095363,1
-0.466946,-0.468697,-0.434921,-0.315079,-0.286307,-0.293313,-0.364367,-0.396642,-0.384883,-0.351607,-0.272547,-0.155958,-0.08065,-0.02886,0.091982,0.248102,0.3767,0.691441,0.766999,0.790267,0.856067,0.998926,1.230103,1.482546,1.660933,1.810798,2.032718,2.318937,2.538605,2.611661,2.613412,2.636179,2.724747,2.888873,3.076767,3.174592,3.130308,2.838334,2.766529,2.747264,2.583139,1.790782,1.60414,1.638916,1.730987,1.714224,1.550849,1.315419,1.100004,0.941632,0.831548,0.751987,0.69019,0.645656,0.601622,0.555087,0.470021,0.340923,0.027433,-0.071643,-0.112925,-0.082902,-0.037617,0.026182,0.156532,0.192559,0.187305,0.151027,0.132513,0.022679,0.000162,-0.059384,-0.046124,0.242347,0.248602,0.226585,0.20632,0.108245,0.072717,0.098987,0.170542,0.174795,0.145523,0.041443,-0.063887,-0.100165,-0.275799,-0.508477,-0.612557,-0.698373,-0.837479,-0.911036,-0.921043,-0.96883,-0.889019,-0.799951,-0.775432,-0.789443,-0.868253,-0.906032,-0.908033,-0.89127,-0.946313,-0.948064,-0.92955,-0.948064,-0.933052,-0.908784,-0.854492,-0.673103,-0.580783,-0.570275,-0.575279,-0.601799,-0.680359,-0.934804,-1.004857,-1.051643,-1.062652,1
-0.517138,-0.509663,-0.469454,-0.350888,-0.317895,-0.312225,-0.326659,-0.390839,-0.407851,-0.408109,-0.380529,-0.302946,-0.184637,-0.099321,-0.042874,0.067187,0.396079,0.754097,0.841475,0.866735,0.928338,1.059018,1.277077,1.535087,1.727628,1.867587,2.075594,2.348553,2.54393,2.607852,2.608883,2.629504,2.723583,3.080828,3.163309,3.106346,2.811992,2.738017,2.713273,2.537228,1.766291,1.602618,1.650818,1.753403,1.741547,1.580709,1.119074,0.955659,0.841217,0.763892,0.670327,0.610271,0.55073,0.450722,0.311536,-0.006015,-0.103961,-0.149841,-0.160409,-0.138242,-0.095455,-0.03875,0.090384,0.11951,0.132398,0.1391,0.102241,-0.02612,-0.082567,-0.061432,0.092962,0.21591,0.24916,0.228282,0.125181,0.103788,0.118222,0.231375,0.236788,0.051464,-0.054988,-0.093393,-0.269438,-0.38852,-0.678749,-0.736228,-0.814842,-0.843968,-0.873352,-0.874383,-0.921809,-0.917428,-0.88959,-0.820255,-0.681842,-0.661222,-0.659933,-0.682615,-0.773859,-0.899127,-0.907117,-0.882889,-0.898612,-0.945265,-0.960472,-0.938563,-0.954286,-0.95042,-0.93779,-0.888559,-0.67282,-0.647303,-0.643952,-0.676171,-0.753497,-0.983154,-1.048108,-1.086255,-1.097081,1
-0.798811,-0.736978,-0.646977,-0.635641,-0.679955,-0.650069,-0.660031,-0.613313,-0.342279,-0.22411,-0.09323,-0.001168,0.092955,0.147918,0.175399,0.272614,0.482502,1.095677,1.304191,1.436788,1.640836,1.915992,2.114201,2.185652,2.205232,2.310692,2.5089,2.747987,2.927646,3.001501,2.954783,2.848981,2.823904,2.855507,2.730124,2.35844,1.953779,1.762097,1.806067,1.922176,1.902939,1.686524,1.095334,0.88098,0.732238,0.5488,0.505174,0.514105,0.598954,0.576282,0.491777,0.356775,0.024596,-0.061627,-0.09323,-0.056474,0.034558,0.11975,0.260591,0.332042,0.3475,0.329638,0.24685,0.12765,0.110475,0.079558,0.090551,0.163376,0.33479,0.600328,0.670061,0.677275,0.597236,0.493151,0.517884,0.651168,0.664565,0.575938,0.29666,0.166124,-0.013535,-0.08052,-0.455296,-0.760337,-0.862018,-0.909767,-0.923507,-0.867514,-0.902896,-0.895682,-0.76549,-0.546671,-0.3756,-0.342966,-0.330256,-0.371821,-0.655909,-0.72152,-0.933469,-0.901179,-0.905988,-1.034119,-1.040646,-1.099044,-1.0166,-1.037554,-0.954767,-0.874041,-0.831102,-0.641137,-0.573808,-0.564533,-0.590297,-0.648351,-1.163968,-1.345688,-1.414047,-1.447368,-1.456643,1
-0.929341,-0.907037,-0.758113,-0.744388,-0.71625,-0.663063,-0.462669,-0.386149,-0.345315,-0.166882,-0.065655,0.016012,0.100425,0.1917,0.403761,1.037886,1.250633,1.395439,1.568382,1.794854,1.980494,2.05873,2.135593,2.225839,2.374076,2.799228,2.879866,2.839032,2.76457,2.756678,2.786532,2.661628,1.952356,1.787648,1.833286,1.924562,1.89162,1.676471,1.091072,0.880041,0.726657,0.621999,0.502586,0.511165,0.60793,0.599009,0.521116,0.09219,0.019787,0.009493,0.047924,0.157386,0.23974,0.399987,0.456605,0.439105,0.352633,0.237681,0.171798,0.185867,0.392781,0.66798,0.730432,0.729402,0.588371,0.586655,0.639499,0.599695,0.518027,0.372192,0.256554,0.186553,0.117925,0.009149,-0.068744,-0.482571,-0.839438,-0.950959,-1.008263,-1.04292,-0.984586,-0.911154,-0.956449,-0.969831,-0.923507,-0.845958,-0.779045,-0.674044,-0.371394,-0.255069,-0.241343,-0.295216,-0.416002,-0.650024,-0.832918,-0.844928,-0.968802,-1.041205,-1.157186,-1.200079,-1.117039,-1.099882,-1.149637,-1.12596,-1.059734,-0.929341,-0.686054,-0.556347,-0.517229,-0.507964,-0.520317,-0.572817,-0.721397,-0.897429,-1.199736,-1.281746,-1.33459,-1.429983,-1.460866,1
-0.519424,-0.496867,-0.465945,-0.349103,-0.305762,-0.308803,-0.373688,-0.39219,-0.376729,-0.330854,-0.059658,-0.00187,0.112945,0.408979,0.737963,0.819576,0.852778,0.924506,1.075565,1.319134,1.590584,1.774339,1.9036,2.101041,2.353229,2.524057,2.568158,2.563089,2.588434,2.683987,3.014491,3.085712,3.037049,2.759009,2.693871,2.667512,2.499472,1.77003,1.614662,1.668902,1.77738,1.766228,1.591344,1.336876,1.102177,0.923745,0.799806,0.722756,0.671558,0.637088,0.62036,0.596789,0.539002,0.440154,0.001171,-0.085003,-0.11339,-0.064473,-0.018598,0.056931,0.20799,0.237391,0.247529,0.238658,0.195064,0.144626,0.037669,-0.043944,-0.02316,0.242713,0.242206,0.215087,0.198359,0.099258,0.078982,0.092161,0.192529,0.197092,0.154765,0.01207,-0.035326,-0.09945,-0.140256,-0.225164,-0.313873,-0.430715,-0.630437,-0.718639,-0.819261,-0.855758,-0.889721,-0.929513,-0.968292,-0.964997,-0.944721,-0.808362,-0.79062,-0.852463,-1.002255,-1.052439,-1.037738,-1.002001,-1.016448,-0.991103,-0.990089,-0.918615,-0.8185,-0.594193,-0.507512,-0.470507,-0.456314,-0.461383,-0.490277,-0.587603,-0.906196,-0.960942,-0.996679,-1.060042,-1.076517,1
-0.447816,-0.425987,-0.335762,-0.325575,-0.392274,-0.401733,-0.378692,-0.333336,-0.245294,-0.124023,-0.049563,-0.011242,0.091596,0.229602,0.563339,0.610392,0.623489,0.709349,0.90605,1.497123,1.702798,1.875003,2.121667,2.418781,2.61912,2.663747,2.593168,2.638281,2.787686,2.985115,3.103718,3.085284,2.843713,2.810728,2.826735,2.668598,1.876216,1.690429,1.732146,1.822371,1.791084,1.599718,1.331953,1.091352,0.913569,0.788417,0.699162,0.628583,0.577406,0.56819,0.606754,0.576679,0.491062,0.353298,0.035811,-0.057567,-0.096374,-0.055142,0.01083,0.153444,0.195646,0.193221,0.173332,0.152231,0.036782,0.011072,-0.04835,-0.0321,0.093294,0.227904,0.23033,0.208743,0.159023,0.08529,0.060308,0.067827,0.164358,0.175273,0.148108,0.037752,-0.064116,-0.100739,-0.275369,-0.494384,-0.676775,-0.781796,-0.818662,-0.892637,-0.908402,-0.950604,-0.957638,-0.837095,-0.793195,-0.816721,-0.894335,-0.948664,-0.938962,-0.95691,-0.947451,-0.909857,-0.909857,-0.948664,-0.949634,-0.914466,-0.915921,-0.902824,-0.838793,-0.747597,-0.63433,-0.578546,-0.569087,-0.573938,-0.597949,-0.675077,-0.86717,-0.949392,-0.975344,-1.019486,-1.030158,1
-0.475316,-0.474008,-0.454131,-0.379069,-0.360761,-0.430069,-0.434516,-0.418823,-0.372792,-0.286483,-0.168528,-0.095819,-0.055541,0.046983,0.180892,0.276617,0.502327,0.539989,0.551759,0.641729,0.844686,1.436816,1.648665,1.831745,2.09564,2.408183,2.622386,2.678617,2.611924,2.62657,2.74871,2.931267,3.05053,3.048699,2.858035,2.851235,2.87582,2.713402,1.895822,1.700189,1.726082,1.808729,1.769498,1.570726,1.306307,1.067258,0.888102,0.7623,0.592559,0.540251,0.532405,0.583405,0.560913,0.480619,0.346187,0.181415,0.037044,-0.053449,-0.090065,-0.039587,0.023967,0.172,0.204954,0.2026,0.170692,0.149769,0.037829,0.015598,-0.033572,-0.019449,0.088307,0.237124,0.275571,0.266417,0.124138,0.123092,0.141923,0.210185,0.254386,0.254386,0.059798,-0.04508,-0.082219,-0.262944,-0.486824,-0.671996,-0.771643,-0.807213,-0.873121,-0.884629,-0.878091,-0.924122,-0.92386,-0.906599,-0.840952,-0.823951,-0.73895,-0.709658,-0.701027,-0.716196,-0.739997,-0.920983,-0.965969,-1.030569,-1.009385,-1.006769,-0.909999,-0.810874,-0.666765,-0.634072,-0.575748,-0.56764,-0.577841,-0.608703,-0.696319,-0.975384,-1.049401,-1.097263,-1.11034,1
-0.595001,-0.606452,-0.592871,-0.516976,-0.513514,-0.481025,-0.432027,-0.344681,-0.119126,-0.063203,-0.019264,-0.037372,0.016952,0.124803,0.386308,0.481909,0.644085,0.959915,1.39265,1.776918,1.973712,2.042417,2.152399,2.341204,2.470892,2.452251,2.378752,2.35159,2.361709,2.436006,2.737722,2.803498,2.706832,2.727869,2.783526,2.695647,2.108726,2.020847,2.278091,2.229625,1.963061,1.248849,0.974561,0.797739,0.69841,0.633699,0.595086,0.598282,0.646748,0.616124,0.517593,0.009762,-0.083708,-0.122055,-0.131109,-0.025123,0.047577,0.292039,0.320533,0.343967,0.309082,0.250762,0.086723,0.048109,-0.030981,0.01642,0.133059,0.135721,0.203628,0.167677,0.029735,0.018817,0.044914,0.129064,0.142912,0.02361,-0.014737,-0.126316,-0.322578,-0.669565,-0.756644,-0.85331,-0.927608,-0.929738,-0.867957,-0.94758,-0.951841,-0.867957,-0.615506,-0.59793,-0.608316,-0.636277,-0.773155,-0.844789,-0.84612,-0.919619,-1.029334,-1.028801,-0.968351,-0.969417,-1.008296,-1.001639,-1.01522,-1.059159,-1.069278,-1.023741,-1.002438,-0.923613,-0.879408,-0.692733,-0.598463,-0.555323,-0.530291,-0.560915,-0.636544,-0.975808,-1.064751,-1.117212,-1.130793,1
-0.48006,-0.477942,-0.455579,-0.377192,-0.369659,-0.423565,-0.433923,-0.407793,-0.357889,-0.271969,-0.153564,-0.078472,-0.046458,0.053115,0.185643,0.273447,0.477772,0.511904,0.515906,0.603474,0.815331,1.408533,1.622744,1.812239,2.08224,2.397437,2.622242,2.681091,2.598231,2.631658,2.781606,2.988049,3.126698,3.135643,2.909897,2.884474,2.901894,2.747708,2.349887,1.923347,1.709371,1.722553,1.791289,1.744916,1.545299,1.28236,1.050258,0.884067,0.76731,0.600649,0.551216,0.545095,0.607005,0.594058,0.519908,0.389027,0.070534,-0.026214,-0.069057,-0.105072,-0.099658,-0.041044,0.100194,0.129854,0.159043,0.120909,0.002504,-0.020329,-0.065761,-0.060818,0.096663,0.239314,0.262618,0.26662,0.235548,0.150334,0.123734,0.135033,0.240962,0.249907,0.062295,-0.031864,-0.06223,-0.230539,-0.344707,-0.540558,-0.625536,-0.760419,-0.792904,-0.827507,-0.837629,-0.877411,-0.877647,-0.853636,-0.745824,-0.711221,-0.730523,-0.775013,-0.804203,-0.94191,-1.00382,-0.978161,-0.99205,-1.027359,-0.963567,-0.992991,-0.965214,-0.966627,-0.954386,-0.875763,-0.762537,-0.686504,-0.680148,-0.698745,-0.754063,-0.926845,-0.97157,-0.999347,-0.999582,1
-0.494459,-0.499144,-0.42863,-0.431835,-0.491007,-0.504814,-0.506047,-0.497664,-0.439478,-0.373896,-0.271577,-0.145589,-0.067679,-0.035874,0.052638,0.175174,0.438984,0.464132,0.461174,0.563739,0.815961,1.495456,1.731406,1.933331,2.209469,2.530725,2.740293,2.762976,2.596061,2.596554,2.718351,2.901538,3.023581,3.024814,2.832997,2.850502,2.904497,2.758045,1.929633,1.728201,1.75754,1.837423,1.789099,1.575092,1.289832,1.03194,0.840123,0.698849,0.585435,0.492732,0.427396,0.415808,0.515908,0.534646,0.493472,0.391893,0.13474,0.064226,0.044749,0.085183,-0.006534,-0.027984,0.02823,0.176407,0.211171,0.230402,0.238538,0.203034,0.101455,0.057323,0.009738,0.023545,0.082964,0.208212,0.247907,0.2198,0.16901,0.045488,0.018121,0.011711,0.053131,0.1769,0.187255,0.130548,0.012943,-0.043024,-0.155451,-0.303875,-0.623159,-0.711671,-0.822126,-0.885489,-0.91976,-0.951072,-0.936032,-0.816948,-0.79106,-0.809305,-0.924691,-0.972522,-0.956003,-0.968331,-0.933567,-0.951812,-0.943429,-0.916555,-0.875381,-0.828043,-0.788595,-0.620693,-0.532921,-0.492733,-0.481145,-0.513444,-0.788102,-0.862807,-1.008025,-1.038351,-1.038351,2
-0.495116,-0.49783,-0.43417,-0.439105,-0.49783,-0.511648,-0.502025,-0.460325,-0.404807,-0.304381,-0.180268,-0.105751,-0.075401,0.014167,0.137787,0.297925,0.393416,0.409701,0.401805,0.505438,0.752924,1.423086,1.653547,1.859086,2.148272,2.482119,2.70123,2.74219,2.595869,2.592908,2.715541,2.906522,3.032116,3.038778,2.865562,2.876666,2.920587,2.768098,2.348877,1.910163,1.697714,1.714,1.782102,1.728064,1.51759,1.242715,1.000657,0.824234,0.698147,0.508893,0.446219,0.43709,0.539983,0.557255,0.512101,0.40674,0.150124,0.078321,0.059322,0.119034,0.125203,0.06327,0.060556,0.075854,0.226616,0.253017,0.259186,0.172331,0.070179,0.04427,0.120268,0.144449,0.29299,0.316184,0.318158,0.249316,0.187876,0.064257,0.040076,0.036375,0.047972,0.18837,0.202188,0.194292,0.13532,0.017869,-0.040117,-0.132153,-0.161269,-0.314005,-0.630086,-0.716694,-0.820821,-0.856599,-0.920999,-0.995023,-0.998971,-0.974543,-0.826989,-0.807496,-0.816132,-0.920999,-0.958011,-0.967388,-0.951102,-0.955297,-0.978985,-0.982933,-0.948635,-0.867209,-0.799107,-0.516336,-0.498077,-0.517076,-0.586412,-0.763082,-0.837106,-1.020685,-1.035489,2
-0.486863,-0.488313,-0.419952,-0.42116,-0.48324,-0.498941,-0.498458,-0.469471,-0.431305,-0.372365,-0.270912,-0.136606,-0.062207,-0.032495,0.060987,0.185148,0.444821,0.461247,0.455691,0.559561,0.81078,1.488347,1.71855,1.918559,2.203113,2.527766,2.732123,2.755312,2.583565,2.580908,2.704585,2.893483,3.0203,3.021508,2.836475,2.850002,2.903386,2.763767,1.93257,1.727246,1.753334,1.835947,1.787635,1.573133,1.285922,1.028181,0.834694,0.691692,0.581301,0.486852,0.421149,0.410762,0.512699,0.532989,0.492166,0.389988,0.13128,0.062437,0.04746,0.090457,0.07838,-0.021867,-0.024524,0.032242,0.137561,0.220656,0.242155,0.250851,0.217033,0.193361,0.116546,0.07065,0.021614,0.017749,0.087317,0.241672,0.255199,0.233942,0.200124,0.03973,0.004946,0.016299,0.047702,0.167514,0.182974,0.178384,0.124275,-0.130084,-0.155206,-0.313426,-0.628416,-0.717067,-0.824801,-0.89437,-0.93471,-0.985195,-0.977465,-0.853305,-0.827942,-0.862243,-0.937608,-0.963938,-0.938816,-0.963455,-0.94244,-0.949203,-0.908863,-0.814656,-0.595322,-0.502323,-0.461258,-0.448214,-0.45377,-0.480583,-0.564403,-0.762721,-0.840261,-1.003795,-1.017322,2
-0.604464,-0.597573,-0.529191,-0.52442,-0.598633,-0.549599,-0.509047,-0.443846,-0.342863,-0.219617,-0.141163,-0.106707,-0.018712,0.101619,0.267007,0.366399,0.388398,0.385483,0.489116,0.74197,1.43798,1.672546,1.866294,2.132665,2.437203,2.637843,2.662492,2.501344,2.507175,2.629627,2.815954,2.939995,2.935755,2.754728,2.769306,2.829736,2.699334,1.902871,1.72635,1.78095,1.886703,1.858608,1.651607,1.065061,0.840832,0.674913,0.546366,0.442998,0.373821,0.362954,0.472153,0.497067,0.466587,0.374616,0.250839,0.150652,0.10745,0.111955,0.19359,0.216383,0.207902,0.122822,0.1101,0.178482,0.362159,0.404831,0.440612,0.374351,0.242888,0.106654,0.098968,0.105329,0.128918,0.261971,0.289271,0.231756,0.158073,0.006467,-0.020568,-0.004135,0.16629,0.174506,-0.028784,-0.0916,-0.199474,-0.233664,-0.408595,-0.52548,-0.828163,-0.934711,-0.994611,-1.029862,-1.031983,-1.058487,-1.058487,-1.018466,-0.867124,-0.858113,-0.949023,-0.936301,-0.964926,-0.969962,-0.950084,-0.970757,-0.925699,-0.907411,-0.75872,-0.678677,-0.394282,-0.182246,-0.161042,-0.173499,-0.220147,-0.374139,-0.719229,-0.845921,-1.087377,-1.109906,-1.109906,2
-0.44613,-0.449934,-0.437333,-0.380509,-0.379558,-0.437095,-0.452787,-0.449221,-0.407851,-0.358398,-0.265912,-0.146083,-0.072855,-0.04052,0.045784,0.16276,0.425716,0.444499,0.434513,0.527713,0.764992,1.415726,1.64825,1.860565,2.150388,2.483482,2.703167,2.735977,2.568598,2.573591,2.713153,2.917384,3.056946,3.07026,2.884811,2.895273,2.943537,2.798031,2.384814,1.938073,1.712206,1.719576,1.78377,1.731464,1.525331,1.258333,1.027235,0.858429,0.735035,0.549349,0.480637,0.464708,0.555292,0.567893,0.513923,0.39885,0.126859,0.04412,0.015352,0.031281,-0.004857,0.048875,0.168704,0.190339,0.137558,0.112831,0.037939,0.015827,-0.006759,0.017254,0.130663,0.28663,0.29828,0.293287,0.246449,0.219108,0.098328,0.069798,0.064329,0.167515,0.177976,0.140173,-0.005095,-0.08926,-0.116602,-0.183649,-0.26401,-0.375517,-0.57214,-0.657969,-0.75949,-0.835334,-0.872661,-0.937568,-0.948743,-0.928296,-0.823446,-0.796342,-0.809181,-0.828439,-0.968952,-0.998671,-0.992014,-0.967763,-0.970141,-0.993678,-0.970141,-0.971092,-0.908325,-0.828201,-0.67794,-0.572377,-0.559776,-0.57951,-0.643941,-0.821782,-0.921401,-0.98607,-1.007706,2
-0.628848,-0.641258,-0.62678,-0.542869,-0.526323,-0.561779,-0.497959,-0.45039,-0.35732,-0.237363,-0.165862,-0.130997,-0.034086,0.091485,0.239215,0.331103,0.375127,0.476174,0.702497,1.317055,1.51915,1.689631,1.929545,2.212596,2.411441,2.455169,2.366236,2.399623,2.54233,2.73763,2.86586,2.873542,2.682674,2.677356,2.706606,2.555922,1.759951,1.573515,1.611629,1.697609,1.661858,1.471581,1.214826,0.988208,0.828363,0.714611,0.55063,0.497152,0.48622,0.528766,0.506016,0.428901,0.166236,0.058393,0.01171,0.026483,0.189873,0.484743,0.686838,0.735884,0.756862,0.745043,0.654042,0.176873,0.128122,0.118372,0.136395,0.378672,0.401423,0.301557,0.159441,0.118962,0.140531,0.218828,0.221783,0.202282,0.015847,-0.072791,-0.136906,-0.216976,-0.272227,-0.486732,-0.613189,-0.924013,-1.031856,-1.107199,-1.149745,-1.190814,-1.152109,-0.967151,-0.926377,-0.947355,-1.016493,-1.023584,-1.011765,-0.980446,-1.010879,-0.946468,-0.920172,-0.822375,-0.57537,-0.455708,-0.311524,-0.089337,0.060757,0.114235,0.121622,0.084689,0.001074,-0.239727,-0.530164,-0.691781,-0.817352,-1.018856,-1.135563,-1.180178,-1.205292,-1.235133,-1.253747,2
-0.643589,-0.653538,-0.637151,-0.561362,-0.551705,-0.59238,-0.584186,-0.544097,-0.487036,-0.382862,-0.247378,-0.162517,-0.12155,-0.024985,0.09382,0.293681,0.329966,0.432091,0.658288,1.279526,1.482313,1.653204,1.897251,2.18724,2.388564,2.431872,2.346719,2.394124,2.546873,2.748197,2.881048,2.878414,2.651339,2.630856,2.656607,2.509125,1.734261,1.551372,1.58912,1.677199,1.638866,1.447783,1.19525,0.971102,0.809867,0.696622,0.543873,0.493249,0.485641,0.538313,0.515489,0.433847,0.170779,0.063972,0.019494,0.036758,0.272905,0.518415,0.708912,0.759828,0.783531,0.776215,0.741686,0.490908,0.268223,0.221988,0.197115,0.194189,0.214673,0.320017,0.449063,0.459305,0.325284,0.129227,0.110499,0.174876,0.193311,0.166097,0.005155,-0.07356,-0.135304,-0.217238,-0.273714,-0.823844,-0.918361,-0.977763,-1.088667,-1.130805,-1.187574,-1.192548,-1.165042,-1.05882,-0.995028,-0.987127,-1.02312,-1.050334,-1.008489,-0.991224,-0.965181,-0.904608,-0.807165,-0.554046,-0.443142,-0.311755,-0.094044,-0.017669,0.097039,0.101721,0.065435,-0.012402,-0.243574,-0.672266,-0.793704,-0.993858,-1.062624,-1.164164,-1.191378,-1.222981,-1.241709,2
-0.651746,-0.672893,-0.657788,-0.577127,-0.562022,-0.591326,-0.598274,-0.58045,-0.554168,-0.500092,-0.401004,-0.274424,-0.195878,-0.149959,-0.046037,0.082355,0.344879,0.394423,0.501064,0.724617,1.320961,1.523065,1.699189,1.94842,2.241758,2.44628,2.501564,2.4348,2.467426,2.598235,2.773151,2.877677,2.869822,2.66651,2.646873,2.657447,2.495522,1.724263,1.552973,1.588923,1.663843,1.620643,1.435154,1.192569,0.982308,0.828237,0.714648,0.554233,0.495626,0.4775,0.513752,0.486865,0.407111,0.1464,0.041269,-0.003139,0.011966,0.340045,0.527347,0.651509,0.696522,0.714648,0.705283,0.671448,0.234613,0.188694,0.163921,0.151535,0.171172,0.423122,0.443967,0.40258,0.199871,0.155463,0.173287,0.243374,0.250926,0.240957,0.221622,0.037946,-0.046037,-0.108874,-0.190441,-0.24361,-0.4581,-0.58468,-0.898863,-1.007014,-1.06834,-1.107009,-1.135708,-1.117885,-1.091904,-0.94448,-0.875903,-0.879226,-1.004598,-1.044172,-1.021515,-1.037828,-0.956564,-0.867142,-0.628182,-0.37895,-0.167783,-0.024286,0.02979,0.033717,-0.001629,-0.079872,-0.312489,-0.591628,-0.746605,-0.867142,-1.056256,-1.165314,-1.235099,-1.265611,-1.282529,2
-0.470498,-0.517745,-0.51413,-0.458363,-0.455265,-0.503028,-0.48005,-0.432287,-0.387622,-0.312492,-0.218773,-0.159391,-0.122472,-0.027462,0.099046,0.319532,0.447847,0.509552,0.542083,0.656198,0.88004,1.45733,1.905013,2.19624,2.510961,2.722668,2.763202,2.691686,2.595127,2.549429,2.609327,2.735319,2.829038,2.844271,2.815613,2.819743,3.009506,2.893325,2.524386,2.131178,1.919213,1.895202,1.903722,1.796578,1.556729,1.265502,1.006806,0.810331,0.664976,0.445782,0.357743,0.313594,0.321856,0.348964,0.345866,0.295521,0.197413,-0.045018,-0.115243,-0.138737,-0.069545,-0.08013,-0.067479,-0.038047,0.083039,0.108599,0.18502,0.180631,0.137515,0.135708,0.065741,0.064967,0.099821,0.106534,0.226329,0.247242,0.241045,0.16101,0.14965,0.154813,0.218067,0.317208,0.344575,0.354128,0.349223,0.304816,0.234074,-0.046567,-0.214642,-0.624631,-0.686594,-0.774892,-0.807939,-0.839953,-0.841244,-0.868869,-0.86164,-0.836597,-0.680398,-0.666972,-0.680914,-0.710347,-0.802517,-0.879196,-0.933414,-0.937028,-0.919989,-0.93109,-0.889523,-0.869127,-0.700794,-0.676267,-0.671878,-0.686594,-0.719383,-0.963621,-1.052435,-1.085482,-1.096842,2
