@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute target {1,2,3,4,5}

@data
-1.348471,-1.334577,-1.270063,-1.160575,-1.028385,-0.88278,-0.71658,-0.536936,-0.358835,-0.190691,-0.038398,0.092221,0.193495,0.262658,0.310492,0.354194,0.398095,0.425341,0.430627,0.434454,0.440924,0.440576,0.437667,0.436826,0.439653,0.445995,0.446814,0.439891,0.434672,0.432178,0.429857,0.428339,0.425878,0.424955,0.424274,0.419862,0.416829,0.417688,0.417039,0.411309,0.40369,0.399392,0.398549,0.397616,0.395737,0.392204,0.386001,0.380371,0.380227,0.386302,0.390964,0.39262,0.396207,0.399821,0.406054,0.415273,0.421072,0.426311,0.435119,0.445722,0.45703,0.468991,0.482915,0.494592,0.498199,0.50259,0.510723,0.514902,0.519575,0.52621,0.530305,0.534597,0.540129,0.543582,0.545402,0.547929,0.547478,0.541703,0.536047,0.533534,0.533325,0.535537,0.537199,0.535211,0.531601,0.527434,0.521517,0.516536,0.513934,0.507405,0.498531,0.496254,0.499006,0.502376,0.503989,0.503905,0.503771,0.502692,0.502202,0.497834,0.489605,0.487712,0.486682,0.486009,0.494422,0.498877,0.491505,0.476296,0.448265,0.411434,0.375125,0.341879,0.307183,0.260675,0.195596,0.099838,-0.036233,-0.210952,-0.437823,-0.716652,-1.010889,-1.295015,-1.53353,-1.700538,-1.822899,-1.884204,2
-1.839338,-1.826639,-1.734872,-1.588924,-1.388195,-1.162932,-0.936086,-0.733933,-0.531127,-0.34902,-0.223512,-0.136385,-0.064227,-0.000539,0.047223,0.069489,0.083843,0.090906,0.091423,0.093498,0.088803,0.092302,0.103555,0.102404,0.094402,0.096082,0.096498,0.090956,0.092662,0.087863,0.078666,0.071323,0.057609,0.041572,0.029634,0.026373,0.019954,0.012163,0.007997,-0.004058,-0.020479,-0.033928,-0.049706,-0.066298,-0.074912,-0.082136,-0.090602,-0.093183,-0.085755,-0.073245,-0.063604,-0.052296,-0.042255,-0.031396,-0.007448,0.021676,0.053372,0.090055,0.129121,0.167257,0.20096,0.244243,0.291221,0.331957,0.36957,0.398315,0.423657,0.451394,0.479457,0.505721,0.529048,0.550663,0.571445,0.583642,0.597102,0.614464,0.617541,0.621662,0.627593,0.629052,0.641009,0.660033,0.679446,0.6921,0.698441,0.709444,0.72158,0.733942,0.749027,0.762287,0.77944,0.803029,0.824266,0.844443,0.870195,0.893648,0.90841,0.920529,0.936838,0.956717,0.97024,0.972672,0.972378,0.969969,0.961913,0.954682,0.942354,0.921819,0.896173,0.856157,0.810854,0.776663,0.748538,0.715032,0.66229,0.583368,0.480721,0.344391,0.184343,-0.006946,-0.248245,-0.500755,-0.72982,-0.879848,-0.968645,-0.972051,2
-1.37066,-1.406199,-1.334293,-1.19946,-1.01586,-0.810569,-0.593147,-0.365164,-0.146833,0.046429,0.197355,0.301402,0.378773,0.452407,0.525837,0.575421,0.592182,0.595858,0.596992,0.599899,0.603858,0.600816,0.596838,0.590435,0.582527,0.576937,0.562627,0.545793,0.535165,0.524482,0.515095,0.502925,0.488007,0.476162,0.458612,0.442814,0.422985,0.393639,0.371085,0.341746,0.308177,0.285459,0.263216,0.235814,0.208779,0.181228,0.150659,0.115151,0.078523,0.048458,0.017935,-0.007341,-0.030377,-0.056836,-0.073724,-0.090521,-0.112175,-0.129903,-0.141937,-0.152504,-0.161538,-0.16158,-0.153994,-0.144325,-0.132384,-0.113912,-0.090883,-0.062548,-0.027531,0.010448,0.05507,0.105848,0.155153,0.204088,0.259808,0.315788,0.366347,0.419445,0.47,0.511121,0.548331,0.585813,0.621166,0.652621,0.680939,0.702567,0.722303,0.74573,0.765831,0.783614,0.801346,0.816913,0.828264,0.836135,0.853209,0.869131,0.874621,0.88576,0.895672,0.899035,0.90357,0.889964,0.85651,0.829834,0.800256,0.754563,0.695911,0.626491,0.558293,0.477913,0.381048,0.291965,0.202673,0.097263,-0.019719,-0.15266,-0.305502,-0.480539,-0.690218,-0.926032,-1.170722,-1.40534,-1.577505,-1.65308,-1.651037,-1.550017,2
-1.186804,-1.146671,-1.070106,-0.979414,-0.85649,-0.730861,-0.579384,-0.415563,-0.25148,-0.106469,0.013936,0.10511,0.167756,0.213824,0.252482,0.290641,0.315962,0.326994,0.328899,0.329641,0.330889,0.330232,0.334144,0.334005,0.331476,0.327724,0.322641,0.31786,0.313956,0.315406,0.314328,0.310472,0.305026,0.298955,0.293299,0.288983,0.288088,0.283223,0.277566,0.274839,0.270498,0.265687,0.263081,0.260043,0.252521,0.24275,0.234888,0.231447,0.233345,0.236054,0.236782,0.238656,0.239572,0.241855,0.247614,0.254986,0.266505,0.277302,0.288013,0.30561,0.324663,0.340069,0.354301,0.364864,0.375426,0.391664,0.405615,0.417149,0.425507,0.434821,0.449471,0.45437,0.453577,0.456412,0.45431,0.451453,0.451789,0.449637,0.449541,0.448096,0.440528,0.431119,0.428315,0.432433,0.431582,0.427716,0.426894,0.428179,0.429799,0.43237,0.435821,0.440616,0.444914,0.446207,0.450978,0.45649,0.463702,0.472492,0.474915,0.479403,0.490023,0.497125,0.503985,0.507222,0.496998,0.483462,0.474846,0.476515,0.485266,0.491091,0.493118,0.491244,0.48583,0.486825,0.491795,0.481939,0.458214,0.399218,0.298337,0.164734,-0.016017,-0.251843,-0.581179,-0.918953,-1.286805,-1.525633,2
-1.05397,-1.018479,-0.953986,-0.869,-0.74281,-0.587675,-0.441017,-0.305544,-0.203216,-0.135034,-0.082655,-0.038927,-0.015491,-0.018946,-0.032857,-0.045162,-0.048773,-0.051049,-0.045449,-0.049157,-0.062167,-0.065366,-0.068765,-0.081361,-0.088677,-0.085428,-0.078725,-0.079669,-0.077417,-0.071204,-0.057214,-0.047098,-0.041807,-0.043994,-0.034727,-0.018199,-0.006929,0.000178,0.015939,0.024774,0.027625,0.034326,0.051896,0.069324,0.084599,0.095835,0.107168,0.121998,0.137412,0.154669,0.169513,0.183205,0.199052,0.20988,0.225773,0.236368,0.241097,0.237141,0.240181,0.258313,0.279618,0.295197,0.305975,0.321069,0.327707,0.326715,0.32831,0.330647,0.331801,0.329917,0.346767,0.370041,0.395611,0.41407,0.411951,0.408676,0.414277,0.421136,0.42311,0.435293,0.44909,0.47249,0.498049,0.527285,0.553827,0.56298,0.567849,0.568023,0.564543,0.565761,0.566884,0.561968,0.565221,0.576007,0.577468,0.582337,0.575251,0.568706,0.570664,0.573067,0.583609,0.592687,0.615906,0.661805,0.721272,0.788008,0.858718,0.921542,0.976076,1.021746,1.055509,1.087562,1.115274,1.109625,1.068984,1.00095,0.924606,0.826549,0.693454,0.513131,0.28301,0.002881,-0.330315,-0.71721,-1.099025,-1.430847,2
-0.32048,-0.43597,-0.530251,-0.582035,-0.56992,-0.516962,-0.450559,-0.35509,-0.236508,-0.109719,0.018322,0.136059,0.236112,0.312107,0.368151,0.412059,0.45472,0.502966,0.538582,0.548407,0.54952,0.547773,0.538845,0.53381,0.53139,0.529516,0.527534,0.520561,0.51514,0.51047,0.507191,0.50574,0.496808,0.484643,0.475399,0.464321,0.452723,0.44402,0.433873,0.421081,0.408005,0.395552,0.383886,0.369841,0.353405,0.337716,0.320299,0.302991,0.289129,0.275141,0.262089,0.250323,0.237543,0.223338,0.208748,0.196701,0.184015,0.170607,0.164383,0.161149,0.153043,0.148909,0.151908,0.155675,0.160234,0.164401,0.170587,0.18033,0.192507,0.208573,0.225812,0.245634,0.268279,0.285974,0.304186,0.329601,0.352751,0.373671,0.392455,0.410338,0.434278,0.453194,0.467771,0.484588,0.496955,0.508538,0.520546,0.529453,0.542053,0.55407,0.558007,0.563307,0.568256,0.571401,0.573526,0.57207,0.577362,0.581501,0.578301,0.573427,0.558643,0.537305,0.518146,0.497033,0.468925,0.434579,0.392605,0.342127,0.286287,0.21665,0.134845,0.051565,-0.039917,-0.142419,-0.262089,-0.409518,-0.592053,-0.817004,-1.069277,-1.345891,-1.637105,-1.910603,-2.124019,-2.247129,-2.322556,-2.305073,2
-1.534336,-1.635629,-1.633772,-1.541588,-1.387601,-1.200782,-0.999354,-0.796837,-0.593656,-0.391087,-0.209959,-0.062422,0.05685,0.148628,0.219596,0.288821,0.355569,0.396881,0.406093,0.401626,0.400738,0.401898,0.398925,0.393698,0.388436,0.385671,0.38481,0.376372,0.363311,0.35662,0.349482,0.3347,0.320821,0.312586,0.305365,0.293237,0.277031,0.262906,0.252552,0.243157,0.228744,0.20654,0.187848,0.177151,0.160747,0.140934,0.133016,0.126948,0.112429,0.09966,0.089144,0.079949,0.075565,0.068183,0.05884,0.057539,0.062834,0.068818,0.073782,0.082516,0.093583,0.100636,0.112183,0.132686,0.153185,0.17531,0.200911,0.226911,0.255149,0.283971,0.313766,0.348733,0.382003,0.409751,0.439686,0.471016,0.500254,0.53111,0.558834,0.58351,0.611197,0.634594,0.6545,0.676262,0.694478,0.712013,0.728751,0.741361,0.75812,0.778062,0.795502,0.80793,0.813466,0.823258,0.837615,0.845392,0.852848,0.858928,0.858066,0.85393,0.842011,0.82663,0.815667,0.800535,0.778909,0.754627,0.728214,0.696288,0.650248,0.596961,0.555126,0.524373,0.487168,0.429313,0.350481,0.245234,0.09623,-0.090466,-0.305033,-0.54893,-0.808261,-1.068218,-1.281707,-1.408584,-1.474372,-1.453,2
-1.580875,-1.668684,-1.681541,-1.592691,-1.398853,-1.158189,-0.91848,-0.70994,-0.533861,-0.407745,-0.321744,-0.237724,-0.165447,-0.125673,-0.118749,-0.11753,-0.116719,-0.118619,-0.122361,-0.1324,-0.143499,-0.154054,-0.160618,-0.171821,-0.187807,-0.20162,-0.216596,-0.230821,-0.250076,-0.269594,-0.28931,-0.308227,-0.323722,-0.340245,-0.35264,-0.362324,-0.367275,-0.379896,-0.381945,-0.370701,-0.359733,-0.351908,-0.334782,-0.307858,-0.27993,-0.244353,-0.203725,-0.15997,-0.109268,-0.060502,-0.014287,0.03087,0.081429,0.12481,0.164592,0.207742,0.249711,0.283313,0.312344,0.34185,0.369062,0.389938,0.414059,0.429685,0.447914,0.459775,0.46981,0.488064,0.508528,0.520326,0.536991,0.554631,0.570397,0.588664,0.608608,0.626866,0.651507,0.665786,0.685871,0.713619,0.74297,0.772625,0.800153,0.825858,0.854295,0.880587,0.904225,0.929595,0.951447,0.967889,0.982095,0.983488,0.997479,1.002064,0.993373,0.988372,0.983812,0.97326,0.961511,0.948293,0.935245,0.919812,0.904176,0.889263,0.867988,0.841992,0.812548,0.764573,0.730573,0.694307,0.652511,0.600052,0.550059,0.508399,0.482529,0.477755,0.482047,0.465793,0.408801,0.315978,0.193325,0.019578,-0.201078,-0.44034,-0.613482,-0.700835,2
-1.404001,-1.385014,-1.330368,-1.247956,-1.106068,-0.947052,-0.785668,-0.627984,-0.463612,-0.292418,-0.129329,0.026359,0.158892,0.254648,0.327061,0.38791,0.437275,0.475039,0.495787,0.499239,0.494027,0.488331,0.486663,0.485935,0.485154,0.48501,0.483112,0.481181,0.476716,0.463931,0.450989,0.447191,0.445955,0.442202,0.438663,0.433221,0.428474,0.429104,0.427519,0.423038,0.419326,0.415529,0.412805,0.409511,0.409993,0.408105,0.399561,0.396048,0.389757,0.3802,0.375199,0.366655,0.356575,0.34763,0.335537,0.325315,0.319619,0.313931,0.309505,0.308573,0.312603,0.315451,0.311473,0.314075,0.323671,0.332054,0.342496,0.350974,0.359074,0.374037,0.389127,0.397671,0.406648,0.421285,0.434953,0.444728,0.454221,0.464426,0.475386,0.484407,0.490487,0.495234,0.501627,0.511505,0.514183,0.51278,0.517527,0.521652,0.526436,0.528459,0.523851,0.523851,0.525911,0.523345,0.521741,0.521857,0.522806,0.525158,0.524938,0.526623,0.525378,0.511138,0.491579,0.471724,0.460444,0.45876,0.454013,0.449518,0.445823,0.435584,0.419164,0.398279,0.374276,0.347568,0.313238,0.264834,0.199331,0.109333,-0.019906,-0.20762,-0.44191,-0.727655,-1.044977,-1.325498,-1.587949,-1.716258,2
-1.575352,-1.607555,-1.59316,-1.540138,-1.427846,-1.281257,-1.118827,-0.950521,-0.784029,-0.620201,-0.464676,-0.318781,-0.192526,-0.100829,-0.035104,0.020008,0.068584,0.110296,0.139352,0.154339,0.163814,0.169634,0.171191,0.172441,0.172961,0.173054,0.176254,0.180982,0.187566,0.196506,0.204542,0.213979,0.227604,0.24117,0.249698,0.253586,0.260791,0.274503,0.288675,0.301554,0.312158,0.31728,0.321385,0.323634,0.321118,0.323188,0.32942,0.334228,0.342568,0.353284,0.363122,0.371538,0.378666,0.387994,0.397919,0.412251,0.433941,0.453388,0.473335,0.496223,0.511708,0.522901,0.53238,0.53916,0.550987,0.564854,0.576068,0.588719,0.602457,0.61666,0.627703,0.633188,0.6383,0.640951,0.63984,0.642238,0.647414,0.650679,0.64989,0.643625,0.637626,0.638412,0.639697,0.633247,0.625055,0.620697,0.616235,0.61214,0.610422,0.609459,0.607941,0.603604,0.597037,0.593374,0.59511,0.59696,0.59212,0.582183,0.575624,0.573494,0.56899,0.562893,0.558897,0.557219,0.558859,0.557465,0.551293,0.547317,0.543091,0.543576,0.55889,0.578404,0.591711,0.589437,0.550603,0.469221,0.345683,0.17521,-0.050023,-0.32633,-0.614182,-0.883428,-1.099116,-1.252769,-1.401992,-1.486036,2
-1.399279,-1.341579,-1.234712,-1.109588,-0.945585,-0.761912,-0.558449,-0.354726,-0.176451,-0.024646,0.093752,0.184133,0.260696,0.328786,0.388714,0.432864,0.452447,0.454033,0.456531,0.462586,0.465611,0.467795,0.466288,0.462663,0.461288,0.457334,0.450752,0.442033,0.43278,0.426163,0.417426,0.408256,0.400725,0.387518,0.373504,0.362914,0.349383,0.336661,0.323838,0.308781,0.297713,0.287056,0.27548,0.266043,0.256654,0.244924,0.229383,0.214218,0.201903,0.189196,0.177839,0.167675,0.155229,0.144447,0.135559,0.126097,0.120889,0.118016,0.112015,0.105229,0.10264,0.106253,0.113839,0.124278,0.137442,0.15126,0.16639,0.184947,0.205958,0.231887,0.262657,0.290615,0.318655,0.3523,0.386282,0.419262,0.453995,0.487643,0.517477,0.546678,0.575153,0.599204,0.623015,0.649224,0.672266,0.691067,0.707023,0.719786,0.732916,0.745346,0.751842,0.753902,0.755746,0.758629,0.761243,0.764972,0.771538,0.77604,0.773572,0.762273,0.739953,0.713276,0.689995,0.663999,0.635261,0.60853,0.578695,0.545257,0.507027,0.463542,0.422751,0.387143,0.359409,0.335331,0.300637,0.249442,0.162514,0.028192,-0.141436,-0.345152,-0.579365,-0.853596,-1.132286,-1.357836,-1.553798,-1.643308,2
-0.730107,-0.761042,-0.768075,-0.744417,-0.692239,-0.626007,-0.539368,-0.440583,-0.345886,-0.272746,-0.225242,-0.189191,-0.155449,-0.135368,-0.137862,-0.141948,-0.144652,-0.150247,-0.156699,-0.161869,-0.168893,-0.175344,-0.179759,-0.184956,-0.192413,-0.200676,-0.208802,-0.218032,-0.228866,-0.23764,-0.249209,-0.260356,-0.272185,-0.280014,-0.288556,-0.295739,-0.307054,-0.319258,-0.333225,-0.343705,-0.349743,-0.356152,-0.360041,-0.361678,-0.363444,-0.361091,-0.355271,-0.348378,-0.341543,-0.330243,-0.317492,-0.301983,-0.287106,-0.266795,-0.247706,-0.229866,-0.212229,-0.19637,-0.178572,-0.16147,-0.145291,-0.130081,-0.115333,-0.102076,-0.089474,-0.079482,-0.068668,-0.059899,-0.053126,-0.049549,-0.043894,-0.038076,-0.029698,-0.02389,-0.015071,-0.005767,0.001885,0.00971,0.015901,0.021358,0.032513,0.042404,0.051699,0.062542,0.077356,0.092166,0.107595,0.121681,0.135934,0.149137,0.161023,0.177203,0.19613,0.216996,0.242038,0.271202,0.305339,0.356161,0.410324,0.46697,0.526257,0.596105,0.681942,0.772075,0.869351,0.975252,1.092772,1.222047,1.363245,1.515071,1.665962,1.807656,1.918407,1.996731,2.052855,2.073094,2.03251,1.944002,1.823263,1.686416,1.501772,1.226442,0.88636,0.497297,0.078148,-0.332426,2
-1.434699,-1.312306,-1.129271,-0.903256,-0.646427,-0.406153,-0.187517,-0.012323,0.115531,0.20591,0.284865,0.344209,0.375622,0.374296,0.365311,0.367163,0.366405,0.358911,0.335803,0.312852,0.302952,0.29001,0.27377,0.246421,0.231952,0.212889,0.194789,0.185505,0.167148,0.149472,0.132559,0.112155,0.085122,0.059287,0.031898,-0.000345,-0.02669,-0.05029,-0.067237,-0.095733,-0.12794,-0.15855,-0.186565,-0.197875,-0.219435,-0.253481,-0.286606,-0.295398,-0.282261,-0.27733,-0.285571,-0.297683,-0.299069,-0.280886,-0.252381,-0.217038,-0.183385,-0.14699,-0.104913,-0.051501,0.007001,0.059617,0.098837,0.128271,0.172454,0.242197,0.317716,0.370858,0.410744,0.452804,0.481261,0.512786,0.552836,0.588385,0.608399,0.616875,0.622873,0.637295,0.667068,0.687757,0.69712,0.689738,0.68883,0.698223,0.701921,0.715996,0.728249,0.733002,0.730363,0.736694,0.755213,0.782594,0.806038,0.81687,0.817729,0.817627,0.849017,0.88997,0.91757,0.936579,0.947762,0.968492,0.983683,0.98344,0.965319,0.944275,0.929224,0.89771,0.858495,0.83174,0.789308,0.713906,0.634133,0.554959,0.484229,0.422913,0.345226,0.246843,0.113559,-0.043111,-0.226951,-0.448665,-0.71116,-0.960061,-1.164865,-1.27372,2
-1.523411,-1.541968,-1.481352,-1.374487,-1.208126,-1.016273,-0.82541,-0.638543,-0.457,-0.277941,-0.112231,0.022782,0.124809,0.201778,0.263382,0.319096,0.368137,0.401368,0.41823,0.421779,0.418055,0.417408,0.419005,0.416398,0.410216,0.402428,0.394992,0.389094,0.384897,0.382077,0.376021,0.367156,0.362989,0.363983,0.364377,0.358879,0.348499,0.340695,0.333794,0.323589,0.315519,0.31017,0.303452,0.293688,0.279156,0.265394,0.259068,0.252736,0.237126,0.218117,0.207677,0.20476,0.201076,0.198334,0.199667,0.203648,0.21069,0.215833,0.219307,0.232097,0.249769,0.263331,0.281025,0.30744,0.334473,0.356953,0.378285,0.400354,0.418978,0.438615,0.46313,0.483028,0.499523,0.519974,0.53828,0.553841,0.570599,0.582746,0.589333,0.596691,0.605682,0.612528,0.618403,0.627655,0.634726,0.634262,0.6341,0.637609,0.641664,0.64673,0.650228,0.651153,0.652286,0.652537,0.653359,0.658452,0.666035,0.671413,0.6693,0.657634,0.64304,0.633217,0.626167,0.617223,0.605404,0.589732,0.57133,0.550772,0.524818,0.494636,0.467335,0.44665,0.428661,0.404205,0.365368,0.299979,0.194435,0.050503,-0.135939,-0.362141,-0.615728,-0.902653,-1.167967,-1.369472,-1.538663,-1.583528,2
-1.279405,-1.176875,-1.014892,-0.826813,-0.624144,-0.430596,-0.246921,-0.095724,0.012936,0.088259,0.150041,0.207454,0.23371,0.238635,0.244514,0.243168,0.237199,0.227988,0.216077,0.203222,0.193538,0.183533,0.176255,0.165958,0.148246,0.131857,0.113275,0.097683,0.086127,0.058622,0.037146,0.023594,0.009208,-0.002845,-0.02347,-0.040421,-0.057775,-0.069422,-0.081669,-0.08586,-0.089449,-0.092696,-0.087457,-0.08719,-0.071805,-0.057978,-0.043429,-0.0241,-0.003517,0.029878,0.057773,0.09045,0.115495,0.143091,0.174338,0.199883,0.235118,0.261557,0.28859,0.312846,0.337901,0.357816,0.379743,0.399774,0.413672,0.430787,0.440448,0.452684,0.463226,0.468262,0.482057,0.489632,0.502728,0.512601,0.518325,0.523763,0.535778,0.549251,0.558816,0.569044,0.578775,0.592296,0.60929,0.624762,0.642315,0.653294,0.671752,0.682573,0.693633,0.713622,0.727793,0.744427,0.754564,0.76175,0.768988,0.777128,0.785099,0.784556,0.786964,0.786929,0.785528,0.780183,0.775019,0.770741,0.756609,0.738776,0.709555,0.677474,0.656469,0.640831,0.617289,0.581806,0.546681,0.500142,0.44645,0.407571,0.366199,0.307272,0.215936,0.094585,-0.073419,-0.269591,-0.533011,-0.833909,-1.161757,-1.420407,2
-1.360525,-1.32865,-1.252595,-1.161161,-1.034571,-0.899095,-0.755211,-0.596318,-0.440081,-0.291136,-0.157347,-0.048291,0.03706,0.102104,0.15602,0.204274,0.245253,0.276115,0.291963,0.296362,0.297818,0.297366,0.300353,0.307904,0.30946,0.307716,0.310389,0.311138,0.307632,0.306275,0.305454,0.302958,0.30397,0.306307,0.305371,0.306205,0.30795,0.306081,0.304875,0.305855,0.306753,0.307383,0.307825,0.306602,0.301492,0.300841,0.308022,0.30863,0.306866,0.312317,0.313635,0.313687,0.317408,0.316868,0.319127,0.324678,0.324461,0.325992,0.333451,0.341865,0.348245,0.353651,0.364817,0.378358,0.388629,0.40153,0.414876,0.426087,0.442829,0.461991,0.477994,0.494839,0.512799,0.529455,0.545528,0.562782,0.579516,0.590262,0.597663,0.608175,0.618751,0.628345,0.63946,0.6458,0.644379,0.643451,0.64751,0.652033,0.653048,0.651169,0.647455,0.643378,0.641726,0.640733,0.635795,0.628333,0.623517,0.61932,0.611641,0.604263,0.594173,0.573092,0.547815,0.527904,0.515738,0.511074,0.504916,0.492869,0.479961,0.465153,0.447827,0.430877,0.416953,0.40556,0.386752,0.349452,0.288289,0.197028,0.063728,-0.107238,-0.320581,-0.599913,-0.898573,-1.194828,-1.503513,-1.659903,2
-1.098058,-1.125406,-1.124627,-1.114728,-1.06449,-0.982459,-0.876692,-0.749435,-0.614937,-0.472568,-0.322925,-0.179691,-0.046423,0.077571,0.178265,0.246084,0.298042,0.348051,0.388936,0.418588,0.440567,0.451353,0.452855,0.454837,0.459003,0.459963,0.457942,0.455572,0.452147,0.451416,0.45489,0.454524,0.451223,0.452528,0.455107,0.452608,0.446553,0.445001,0.451848,0.461194,0.469323,0.477036,0.482143,0.48568,0.49136,0.496362,0.49711,0.495269,0.493428,0.49377,0.498917,0.508739,0.517319,0.518535,0.517723,0.52218,0.526644,0.528777,0.534054,0.538645,0.537515,0.538039,0.544921,0.550477,0.551396,0.554024,0.557684,0.558969,0.564226,0.572095,0.574458,0.577156,0.583497,0.584045,0.579577,0.578082,0.576644,0.572784,0.572752,0.576922,0.578206,0.575827,0.573043,0.567596,0.557599,0.547732,0.542831,0.539421,0.53385,0.532549,0.538073,0.543832,0.547317,0.547528,0.544135,0.54101,0.535046,0.522763,0.50993,0.498349,0.486738,0.478265,0.475694,0.474465,0.463364,0.439199,0.404109,0.354159,0.296192,0.240258,0.180659,0.118984,0.056391,-0.024331,-0.130116,-0.266162,-0.446125,-0.66681,-0.922552,-1.199756,-1.476385,-1.731823,-1.91031,-2.01644,-2.11156,-2.118415,2
-1.66233,-1.62668,-1.497796,-1.331971,-1.125056,-0.894588,-0.65124,-0.417943,-0.195297,-0.006546,0.129311,0.218775,0.286973,0.352817,0.394142,0.398711,0.384916,0.370756,0.36622,0.363625,0.361195,0.360073,0.349148,0.340343,0.332487,0.314065,0.301786,0.290106,0.271197,0.263767,0.260593,0.25169,0.234339,0.205399,0.175011,0.152945,0.148688,0.145237,0.129933,0.110539,0.091215,0.073118,0.053812,0.042272,0.038552,0.030154,0.017664,0.013855,0.02003,0.040095,0.0563,0.044456,0.038274,0.05053,0.067483,0.08663,0.106089,0.13467,0.171461,0.198132,0.211643,0.232487,0.264977,0.299366,0.325774,0.346428,0.374376,0.403365,0.4257,0.453198,0.486289,0.505932,0.515151,0.516255,0.517081,0.540949,0.561407,0.563412,0.567541,0.570218,0.580566,0.593022,0.593853,0.596717,0.599331,0.598787,0.599592,0.604764,0.618751,0.633988,0.638289,0.643798,0.659422,0.670534,0.681483,0.692951,0.70123,0.711774,0.724036,0.727773,0.724272,0.727188,0.732926,0.738047,0.734603,0.727963,0.716043,0.68194,0.646241,0.615276,0.57665,0.553023,0.547513,0.522836,0.474575,0.399275,0.2784,0.11422,-0.073684,-0.298062,-0.568225,-0.828035,-1.037028,-1.161366,-1.251969,-1.255885,2
