@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute target {1,2}

@data
-0.582448,-0.635203,-0.606578,-0.565502,-0.565224,-0.570448,-0.556968,-0.542438,-0.517305,-0.454312,-0.314374,-0.197731,-0.119421,0.01462,0.106115,0.17885,0.206986,0.48852,0.936342,1.222097,1.524862,1.891978,1.955173,1.891093,1.98072,2.232068,2.303047,2.164448,2.153516,2.086999,1.538033,1.263537,1.371577,1.271321,0.927078,0.658856,0.500612,0.383108,0.330025,0.372026,0.373251,0.256469,0.107462,0.060258,0.13175,0.228561,0.305419,0.383456,0.453461,0.539275,0.654074,0.747665,0.78279,0.732576,0.636324,0.529003,0.428154,0.346788,0.262239,0.201228,0.175159,0.162924,0.163808,0.176597,0.220207,0.260701,0.289379,0.31331,0.345746,0.374687,0.395512,0.370159,0.329565,0.272573,0.207839,0.14274,0.111009,0.123933,0.16638,0.197712,0.197015,0.170629,0.112231,0.054119,-0.012405,-0.072533,-0.168762,-0.259676,-0.414546,-0.589297,-0.731578,-0.84368,-0.909795,-0.957812,-0.984726,-0.988407,-0.992436,-0.993763,-1.009718,-1.020919,-1.016209,-1.010515,-0.999628,-0.964353,-0.923152,-0.87765,-0.83271,-0.785732,-0.754191,-0.738672,-0.738727,-0.763788,-0.775133,-0.793808,-0.813318,-0.813498,-0.809339,-0.802923,-0.836962,-0.810449,-0.797503,-0.79145,-0.722744,-0.647,-0.515719,-0.365863,-0.153437,0.040064,0.167427,0.256253,0.224171,0.058184,-0.132248,-0.360991,-0.605034,-0.79531,-0.927521,-1.010657,-1.055407,-1.078167,-1.092213,-1.103821,2
-0.552253,-0.584288,-0.556916,-0.467015,-0.424988,-0.444254,-0.461675,-0.46966,-0.463097,-0.422705,-0.30309,-0.177643,-0.065773,0.150988,0.36982,0.541586,0.598109,0.771813,1.119728,1.364753,1.617975,1.940603,2.032117,2.058067,2.231729,2.45664,2.446345,2.244451,2.157471,1.996836,1.452523,1.219717,1.351964,1.284059,0.977995,0.739652,0.609912,0.523774,0.471809,0.43598,0.357406,0.20816,0.026514,-0.064146,-0.028395,0.050919,0.116936,0.184687,0.265002,0.347712,0.443357,0.526885,0.567363,0.536891,0.466051,0.377048,0.295505,0.23145,0.160953,0.102808,0.077596,0.058597,0.048712,0.07619,0.115808,0.160949,0.193189,0.22392,0.259521,0.285775,0.304261,0.295826,0.258537,0.202996,0.154266,0.103623,0.072696,0.088607,0.139056,0.191382,0.210198,0.194649,0.131757,0.070067,0.003764,-0.061157,-0.149743,-0.228229,-0.375966,-0.540175,-0.687175,-0.802034,-0.862756,-0.90164,-0.921618,-0.92779,-0.922601,-0.923265,-0.933796,-0.941212,-0.939988,-0.935814,-0.931859,-0.915498,-0.878906,-0.835071,-0.785524,-0.742341,-0.719765,-0.702071,-0.702138,-0.710382,-0.7301,-0.707184,-0.705791,-0.733737,-0.767651,-0.758305,-0.726608,-0.750309,-0.758953,-0.726659,-0.697305,-0.63307,-0.564935,-0.439598,-0.273261,-0.131345,-0.026491,0.052152,0.018018,-0.115857,-0.2798,-0.480087,-0.690589,-0.852485,-0.968106,-1.040114,-1.076822,-1.096679,-1.107514,-1.120408,2
-0.417448,-0.437976,-0.42261,-0.366679,-0.353983,-0.380972,-0.385672,-0.393509,-0.378481,-0.33701,-0.204973,-0.086079,0.017836,0.197439,0.355013,0.481899,0.51122,0.746263,1.149524,1.430505,1.753156,2.127481,2.203822,2.142041,2.253481,2.490356,2.516624,2.358874,2.334353,2.200445,1.609788,1.317746,1.414432,1.30883,0.979091,0.728784,0.586707,0.481603,0.427141,0.448531,0.423583,0.289835,0.093017,-0.025294,-0.026823,0.004308,0.03134,0.060362,0.090134,0.124461,0.185696,0.250816,0.295389,0.29444,0.25906,0.213483,0.172613,0.1349,0.078584,0.028137,0.01157,0.000026,-0.007703,0.01172,0.048854,0.093583,0.122911,0.153498,0.193728,0.233662,0.261606,0.257455,0.237916,0.203148,0.160145,0.105448,0.061295,0.062141,0.091004,0.130244,0.154441,0.152843,0.114102,0.066499,0.019414,-0.027603,-0.09073,-0.149161,-0.263356,-0.416933,-0.560796,-0.667183,-0.726597,-0.773376,-0.799451,-0.80613,-0.811205,-0.80924,-0.83299,-0.837808,-0.836637,-0.839216,-0.840412,-0.829013,-0.80261,-0.774925,-0.75223,-0.711846,-0.692092,-0.687766,-0.69342,-0.715358,-0.72076,-0.757558,-0.756071,-0.762468,-0.725992,-0.74588,-0.750755,-0.777725,-0.770711,-0.74954,-0.737265,-0.699928,-0.654382,-0.589947,-0.497123,-0.408251,-0.344022,-0.30396,-0.318936,-0.398065,-0.489097,-0.593607,-0.704359,-0.796477,-0.863759,-0.9047,-0.924376,-0.936616,-0.943171,-0.951598,2
-0.373027,-0.387374,-0.343325,-0.245822,-0.188467,-0.208036,-0.246153,-0.26545,-0.282049,-0.267443,-0.163181,-0.042032,0.089943,0.342659,0.647221,0.868001,0.921384,1.020331,1.286291,1.490378,1.742347,2.066159,2.173323,2.222725,2.405202,2.593471,2.517281,2.282701,2.159235,1.948224,1.402866,1.174441,1.292087,1.228865,0.974094,0.777129,0.675142,0.612508,0.560458,0.491507,0.388137,0.244019,0.057303,-0.056206,-0.064264,-0.032484,-0.006995,0.019598,0.055899,0.101202,0.143704,0.194448,0.226908,0.224985,0.1962,0.154826,0.121809,0.09049,0.049305,0.006278,-0.016207,-0.035621,-0.045608,-0.029491,0.013152,0.05759,0.092669,0.124301,0.158364,0.187603,0.204032,0.191732,0.175995,0.15059,0.111426,0.064951,0.024586,0.01485,0.03315,0.06823,0.09118,0.094492,0.071763,0.041378,0.000893,-0.042205,-0.106342,-0.155997,-0.263783,-0.415078,-0.552782,-0.658581,-0.72123,-0.769812,-0.798717,-0.805941,-0.813188,-0.82043,-0.842763,-0.852855,-0.856132,-0.859405,-0.86113,-0.856048,-0.837345,-0.818644,-0.802671,-0.785082,-0.779328,-0.777236,-0.785395,-0.794663,-0.811105,-0.814893,-0.773055,-0.802293,-0.77943,-0.764549,-0.755864,-0.778061,-0.785252,-0.784459,-0.757941,-0.710892,-0.660962,-0.600188,-0.509847,-0.423798,-0.364158,-0.314461,-0.32417,-0.385953,-0.460836,-0.551381,-0.659977,-0.746786,-0.807714,-0.847488,-0.864777,-0.872933,-0.880362,-0.888408,2
-0.572121,-0.570793,-0.479985,-0.364033,-0.261918,-0.267266,-0.319815,-0.351284,-0.379699,-0.38987,-0.312187,-0.187226,-0.025373,0.283555,0.691849,1.000104,1.088307,1.07488,1.24268,1.413456,1.577859,1.87392,2.020082,2.184352,2.46487,2.653642,2.518041,2.233717,2.032474,1.772287,1.238437,1.051069,1.199454,1.187757,0.984024,0.804929,0.710421,0.68335,0.633541,0.489246,0.328644,0.173733,0.001437,-0.093976,-0.084037,-0.017768,0.038553,0.085499,0.160904,0.231652,0.303086,0.352817,0.380476,0.360596,0.29581,0.227104,0.16842,0.123415,0.076696,0.028074,0.002521,-0.022752,-0.028392,0.002581,0.05502,0.114961,0.15175,0.185608,0.216887,0.240664,0.263236,0.268813,0.247866,0.198745,0.14634,0.104571,0.079894,0.097548,0.145096,0.193147,0.210204,0.205358,0.147786,0.080876,0.021245,-0.046711,-0.128055,-0.204414,-0.337967,-0.501592,-0.648826,-0.756118,-0.819845,-0.863262,-0.876645,-0.88786,-0.889416,-0.887913,-0.897378,-0.902011,-0.902273,-0.898763,-0.890402,-0.862315,-0.808974,-0.747038,-0.70178,-0.643204,-0.602246,-0.592483,-0.607793,-0.628296,-0.635465,-0.678216,-0.691659,-0.68575,-0.725405,-0.741602,-0.778335,-0.791391,-0.760416,-0.761552,-0.738303,-0.695325,-0.637635,-0.559909,-0.431457,-0.304203,-0.214028,-0.15079,-0.179654,-0.297916,-0.428534,-0.591978,-0.760424,-0.89752,-0.990897,-1.052662,-1.076403,-1.092481,-1.103075,-1.110876,2
-0.419892,-0.480941,-0.462816,-0.4101,-0.411298,-0.442255,-0.447883,-0.432481,-0.418136,-0.359336,-0.214869,-0.09971,-0.020567,0.12132,0.228432,0.301816,0.322176,0.607311,1.058036,1.347837,1.693955,2.092117,2.151334,2.055795,2.145212,2.411333,2.483668,2.329146,2.325215,2.238488,1.646988,1.342455,1.437317,1.31368,0.961914,0.701516,0.548419,0.4282,0.377919,0.425145,0.42827,0.305479,0.121816,0.02858,0.050189,0.100363,0.135105,0.167557,0.202915,0.2454,0.319309,0.394509,0.434899,0.417731,0.367272,0.309607,0.256699,0.20485,0.135469,0.082591,0.063503,0.053853,0.05168,0.06953,0.106596,0.146724,0.176444,0.205637,0.243616,0.283106,0.306674,0.288227,0.260657,0.220546,0.171188,0.108992,0.074258,0.07006,0.098906,0.135335,0.154745,0.143245,0.111273,0.067719,0.025661,-0.029211,-0.097247,-0.158745,-0.285808,-0.446846,-0.578884,-0.690965,-0.757982,-0.810138,-0.834138,-0.844924,-0.855333,-0.861303,-0.882896,-0.894802,-0.900851,-0.898493,-0.89766,-0.889854,-0.859781,-0.834551,-0.821317,-0.794872,-0.779751,-0.772695,-0.780792,-0.795919,-0.797196,-0.830845,-0.821444,-0.831566,-0.829935,-0.805819,-0.785317,-0.811376,-0.7902,-0.783684,-0.747147,-0.708949,-0.636044,-0.539258,-0.404669,-0.285046,-0.2025,-0.140548,-0.15156,-0.242575,-0.351564,-0.48403,-0.62927,-0.745792,-0.83098,-0.881928,-0.908636,-0.920939,-0.929606,-0.939065,2
-0.307977,-0.304693,-0.258504,-0.14341,-0.067213,-0.078534,-0.135345,-0.174117,-0.204801,-0.207474,-0.125065,-0.016242,0.144202,0.450576,0.830233,1.114346,1.168386,1.183563,1.367618,1.537616,1.734888,2.035251,2.156525,2.255297,2.472728,2.636709,2.512971,2.248149,2.073019,1.829953,1.29174,1.094861,1.215486,1.178106,0.970829,0.806361,0.724622,0.691617,0.639165,0.518487,0.374911,0.225028,0.03743,-0.087979,-0.113544,-0.088524,-0.068222,-0.043696,-0.007609,0.027489,0.063296,0.099865,0.127512,0.131953,0.110936,0.083302,0.06116,0.038023,0.001917,-0.036055,-0.059776,-0.081048,-0.091518,-0.076079,-0.038654,0.007832,0.046289,0.079167,0.11135,0.134869,0.145973,0.133187,0.120632,0.10673,0.079127,0.03275,-0.002866,-0.016276,0.000863,0.030761,0.06082,0.075446,0.062064,0.039039,0.00346,-0.041188,-0.094967,-0.136238,-0.235339,-0.384233,-0.514693,-0.619607,-0.680457,-0.729385,-0.757093,-0.770626,-0.788673,-0.796134,-0.81347,-0.825321,-0.827532,-0.830625,-0.837013,-0.833424,-0.833236,-0.823935,-0.819632,-0.815959,-0.815313,-0.827501,-0.837294,-0.856644,-0.879812,-0.874829,-0.863525,-0.860178,-0.831223,-0.822473,-0.794212,-0.79484,-0.768978,-0.760845,-0.736698,-0.690597,-0.655627,-0.600146,-0.525798,-0.455788,-0.405343,-0.368579,-0.372631,-0.418025,-0.477007,-0.551978,-0.631477,-0.695805,-0.745716,-0.774453,-0.790472,-0.797824,-0.801585,-0.809261,2
-0.292085,-0.285014,-0.211983,-0.081869,0.023246,0.007856,-0.06303,-0.115686,-0.161678,-0.184931,-0.114654,0.003637,0.18538,0.537865,1.003852,1.336024,1.403179,1.334282,1.442506,1.573472,1.719635,1.984417,2.125213,2.286629,2.544121,2.67548,2.501138,2.197278,1.971888,1.689409,1.175877,1.006267,1.142552,1.133352,0.960614,0.821679,0.76039,0.746239,0.685496,0.516643,0.329449,0.178473,-0.00626,-0.137502,-0.166532,-0.143176,-0.121021,-0.096874,-0.056907,-0.019116,0.012689,0.041793,0.070161,0.078159,0.063068,0.039653,0.021097,0.005549,-0.020987,-0.04926,-0.077506,-0.104063,-0.120779,-0.108059,-0.067141,-0.019231,0.02183,0.055933,0.08745,0.107282,0.114537,0.106211,0.097633,0.081899,0.05822,0.021809,-0.014477,-0.025414,-0.008426,0.027955,0.06026,0.073178,0.060271,0.037937,-0.000164,-0.040495,-0.096007,-0.134999,-0.234491,-0.378614,-0.514958,-0.613705,-0.674012,-0.722716,-0.749236,-0.760429,-0.772224,-0.778596,-0.79388,-0.804462,-0.809762,-0.812981,-0.811466,-0.811718,-0.803287,-0.795016,-0.784462,-0.784341,-0.781881,-0.7926,-0.810363,-0.821171,-0.838318,-0.847204,-0.835221,-0.815115,-0.789296,-0.773822,-0.76549,-0.755793,-0.761336,-0.75118,-0.725937,-0.696739,-0.662923,-0.626045,-0.554008,-0.493024,-0.446994,-0.41433,-0.421652,-0.470181,-0.526857,-0.595896,-0.669111,-0.728366,-0.768828,-0.792431,-0.806082,-0.813033,-0.817262,-0.823938,2
-0.396454,-0.402697,-0.356165,-0.260048,-0.214209,-0.224277,-0.257609,-0.282123,-0.296219,-0.279358,-0.176342,-0.056219,0.081206,0.342151,0.638744,0.860649,0.918743,1.014702,1.28477,1.504545,1.737079,2.059505,2.165969,2.216024,2.406943,2.584637,2.502257,2.265015,2.137952,1.942739,1.397446,1.169651,1.287405,1.227841,0.978204,0.783382,0.680209,0.617641,0.572544,0.502083,0.40174,0.263604,0.075472,-0.037713,-0.047406,-0.015681,0.011536,0.040571,0.076463,0.113728,0.160279,0.206853,0.240449,0.23845,0.20289,0.16287,0.134352,0.104014,0.059759,0.01738,-0.004416,-0.023898,-0.035118,-0.020661,0.017553,0.062813,0.096619,0.124266,0.159657,0.187465,0.200206,0.190513,0.174688,0.151718,0.111895,0.062967,0.023106,0.011555,0.029569,0.063289,0.086361,0.091786,0.065249,0.03401,-0.004414,-0.046167,-0.104758,-0.153176,-0.259196,-0.410374,-0.560955,-0.674294,-0.738152,-0.788236,-0.815313,-0.826657,-0.829568,-0.833413,-0.850666,-0.861504,-0.863752,-0.857013,-0.876174,-0.870282,-0.857246,-0.842798,-0.829169,-0.80838,-0.801534,-0.804826,-0.805565,-0.817878,-0.804785,-0.791091,-0.777875,-0.78636,-0.770563,-0.773646,-0.739188,-0.788034,-0.780812,-0.768654,-0.75956,-0.723652,-0.671207,-0.59967,-0.497109,-0.405894,-0.339912,-0.294585,-0.295949,-0.348849,-0.41728,-0.510217,-0.633015,-0.732925,-0.801594,-0.843912,-0.862208,-0.872763,-0.879298,-0.887052,2
-0.557219,-0.549411,-0.465574,-0.361201,-0.242957,-0.252127,-0.316763,-0.34815,-0.378588,-0.385204,-0.301906,-0.182173,-0.015915,0.292827,0.6938,1.019126,1.100418,1.081666,1.244573,1.427852,1.586826,1.868662,2.026431,2.186768,2.466285,2.655078,2.517999,2.224717,2.01795,1.763297,1.225878,1.040165,1.187433,1.179539,0.971639,0.800621,0.707661,0.683386,0.630506,0.493639,0.322811,0.172783,-0.000342,-0.102583,-0.083924,-0.02258,0.030498,0.089681,0.158684,0.235449,0.308084,0.34887,0.384093,0.364226,0.297983,0.224989,0.17118,0.123532,0.07632,0.030093,-0.001511,-0.02338,-0.025584,-0.001242,0.053702,0.108218,0.146925,0.185278,0.219596,0.237735,0.259703,0.265837,0.245984,0.193835,0.146798,0.100381,0.075452,0.093466,0.14347,0.19948,0.21176,0.20024,0.151629,0.082825,0.018457,-0.044178,-0.12726,-0.207326,-0.338767,-0.50438,-0.647163,-0.75553,-0.814942,-0.858394,-0.876333,-0.88597,-0.888103,-0.885819,-0.889788,-0.901581,-0.904953,-0.901958,-0.888905,-0.857383,-0.807978,-0.758663,-0.691663,-0.638806,-0.609515,-0.60547,-0.58866,-0.591928,-0.624247,-0.681139,-0.705838,-0.744875,-0.715069,-0.752586,-0.808536,-0.790715,-0.788104,-0.751135,-0.729676,-0.678672,-0.632918,-0.556031,-0.420467,-0.301952,-0.211331,-0.154306,-0.180478,-0.303474,-0.441221,-0.601335,-0.766999,-0.900333,-0.993256,-1.053737,-1.082363,-1.09573,-1.10604,-1.112472,2
-0.417832,-0.481766,-0.467043,-0.415833,-0.410765,-0.448546,-0.44921,-0.441637,-0.421411,-0.362002,-0.219075,-0.104081,-0.027409,0.122353,0.220126,0.30057,0.319216,0.608783,1.060767,1.353104,1.697143,2.094645,2.143746,2.054426,2.137895,2.412696,2.478218,2.321515,2.319966,2.232971,1.644179,1.343654,1.432769,1.309695,0.958541,0.699922,0.541218,0.425263,0.375559,0.425987,0.430368,0.304332,0.122407,0.029683,0.049639,0.100416,0.134167,0.170739,0.206766,0.249186,0.324434,0.397692,0.440493,0.424298,0.375256,0.317236,0.259111,0.204742,0.14073,0.084344,0.066323,0.059336,0.056265,0.073786,0.111683,0.151154,0.180191,0.209778,0.247427,0.287648,0.307169,0.291789,0.263782,0.222583,0.173562,0.111672,0.070304,0.069007,0.098615,0.136871,0.152469,0.143366,0.108201,0.069666,0.023295,-0.028638,-0.097546,-0.1602,-0.285377,-0.4432,-0.586783,-0.697657,-0.761604,-0.810887,-0.841283,-0.852799,-0.865487,-0.865805,-0.886003,-0.896862,-0.898645,-0.900218,-0.894337,-0.8882,-0.869064,-0.842412,-0.817762,-0.797663,-0.777351,-0.772187,-0.778659,-0.789237,-0.802659,-0.838534,-0.829247,-0.837805,-0.833475,-0.815654,-0.799383,-0.788876,-0.789055,-0.775919,-0.742886,-0.694624,-0.622993,-0.53134,-0.398769,-0.276259,-0.197758,-0.133655,-0.144235,-0.232686,-0.341095,-0.476651,-0.624334,-0.746595,-0.831901,-0.88689,-0.913698,-0.9268,-0.934872,-0.945783,2
-0.314218,-0.315185,-0.258928,-0.138425,-0.059342,-0.073236,-0.13155,-0.169876,-0.202772,-0.207574,-0.12457,-0.012996,0.147496,0.451312,0.841634,1.12473,1.178971,1.18961,1.370102,1.54206,1.736777,2.035094,2.159663,2.258425,2.477034,2.643199,2.520532,2.250385,2.070948,1.826955,1.287217,1.08734,1.214287,1.175694,0.97103,0.80481,0.726656,0.691959,0.638944,0.518552,0.370131,0.221855,0.034085,-0.097393,-0.119338,-0.093687,-0.073325,-0.049673,-0.01294,0.024293,0.061958,0.097568,0.126281,0.132642,0.11039,0.081789,0.059945,0.036638,0.000109,-0.036589,-0.061367,-0.083868,-0.094988,-0.081518,-0.040236,0.002497,0.04341,0.075496,0.10835,0.135046,0.143912,0.131484,0.119027,0.10193,0.073992,0.031736,-0.008041,-0.020586,-0.005927,0.029378,0.058009,0.073363,0.065002,0.0384,0.001118,-0.044262,-0.100157,-0.138421,-0.237793,-0.383053,-0.517708,-0.625912,-0.684153,-0.730944,-0.761032,-0.773722,-0.789864,-0.797557,-0.808624,-0.825785,-0.826749,-0.829647,-0.837375,-0.832474,-0.834121,-0.826267,-0.818583,-0.817897,-0.815563,-0.827793,-0.841583,-0.847009,-0.859871,-0.870294,-0.848657,-0.827625,-0.803715,-0.78185,-0.768443,-0.774268,-0.754667,-0.748357,-0.737126,-0.698166,-0.660054,-0.602691,-0.529388,-0.459751,-0.408423,-0.371161,-0.379939,-0.424265,-0.485057,-0.55893,-0.638997,-0.705788,-0.75318,-0.783772,-0.79774,-0.807332,-0.811395,-0.818153,2
-0.291373,-0.288242,-0.218082,-0.08447,0.019987,-0.00005,-0.06994,-0.120625,-0.172879,-0.187868,-0.115474,0.002706,0.189192,0.537913,1.007057,1.347923,1.408649,1.33995,1.444784,1.581434,1.724832,1.986143,2.125985,2.286731,2.547491,2.677989,2.506266,2.20193,1.973325,1.687216,1.174256,1.004818,1.145802,1.135737,0.963728,0.823163,0.761324,0.748345,0.689612,0.517768,0.330412,0.180416,-0.009449,-0.141096,-0.168816,-0.144534,-0.123352,-0.101072,-0.059628,-0.02103,0.00721,0.036598,0.065641,0.075237,0.059242,0.03702,0.019412,0.003636,-0.024726,-0.055482,-0.08037,-0.108696,-0.127783,-0.11109,-0.072382,-0.022278,0.017111,0.050941,0.084476,0.10555,0.112004,0.102585,0.092933,0.077415,0.05411,0.016286,-0.021423,-0.032581,-0.011397,0.023494,0.055484,0.070533,0.059912,0.034742,-0.001298,-0.047704,-0.098939,-0.136769,-0.239838,-0.386352,-0.517858,-0.620597,-0.681387,-0.726676,-0.751661,-0.76315,-0.776055,-0.780955,-0.792685,-0.805001,-0.804363,-0.805781,-0.813631,-0.810089,-0.807636,-0.793605,-0.78091,-0.784132,-0.779692,-0.791048,-0.801949,-0.815304,-0.829966,-0.826431,-0.801083,-0.786828,-0.765231,-0.747346,-0.73785,-0.748803,-0.746068,-0.739065,-0.72283,-0.699996,-0.677733,-0.619794,-0.555376,-0.49496,-0.446515,-0.417875,-0.424921,-0.468577,-0.529192,-0.596459,-0.671699,-0.730711,-0.772253,-0.7967,-0.810517,-0.817498,-0.820894,-0.83003,2
-0.294156,-0.281178,-0.216545,-0.078783,0.018657,0.007413,-0.065309,-0.115178,-0.162295,-0.185498,-0.115675,-0.003305,0.175723,0.515549,0.982422,1.317204,1.379459,1.323321,1.432254,1.569909,1.715452,1.986822,2.127876,2.287215,2.545458,2.689969,2.513649,2.212805,1.981914,1.696093,1.179726,1.011864,1.144308,1.140088,0.969723,0.82983,0.768045,0.755519,0.70241,0.536805,0.351528,0.199111,0.01673,-0.114907,-0.144961,-0.126984,-0.109456,-0.094445,-0.059889,-0.023401,0.002438,0.027596,0.051119,0.059229,0.042324,0.023615,0.009649,-0.001901,-0.029591,-0.059297,-0.085367,-0.108702,-0.126363,-0.108651,-0.067432,-0.019888,0.020041,0.053365,0.082901,0.102801,0.112721,0.105964,0.101358,0.087075,0.060561,0.018886,-0.018859,-0.036741,-0.021189,0.008271,0.043141,0.057426,0.050986,0.031622,-0.001546,-0.040724,-0.089166,-0.12547,-0.220143,-0.363593,-0.496003,-0.598722,-0.656865,-0.701975,-0.731125,-0.741417,-0.753571,-0.763556,-0.781229,-0.794198,-0.800665,-0.805023,-0.814298,-0.81536,-0.813965,-0.804175,-0.80244,-0.797639,-0.793725,-0.80427,-0.818806,-0.826394,-0.839478,-0.842316,-0.844388,-0.831231,-0.807433,-0.788561,-0.777313,-0.766406,-0.748572,-0.751668,-0.739646,-0.713814,-0.681749,-0.639689,-0.575779,-0.517624,-0.47599,-0.441005,-0.442921,-0.47649,-0.520728,-0.577874,-0.646664,-0.703018,-0.74247,-0.76654,-0.779276,-0.785064,-0.788036,-0.79419,2
-0.370475,-0.347312,-0.280084,-0.128989,-0.002909,0.003592,-0.090269,-0.146092,-0.20232,-0.242492,-0.195704,-0.08118,0.11205,0.486227,1.022383,1.428055,1.514601,1.390833,1.427687,1.534944,1.626259,1.855268,2.031693,2.266951,2.607889,2.746204,2.526037,2.179949,1.899647,1.568937,1.059901,0.914679,1.082405,1.11185,0.977012,0.847882,0.804094,0.815906,0.763907,0.548217,0.314943,0.156842,-0.017181,-0.139965,-0.163308,-0.124851,-0.092048,-0.061896,-0.005984,0.047971,0.089912,0.112396,0.133805,0.128804,0.096213,0.05441,0.035259,0.013934,-0.015931,-0.045491,-0.07468,-0.105542,-0.117352,-0.09788,-0.046154,0.011086,0.052576,0.085843,0.117034,0.134996,0.140843,0.147123,0.136552,0.107144,0.077419,0.039557,0.010304,0.007771,0.040531,0.07942,0.108068,0.111857,0.092249,0.056308,0.006938,-0.035132,-0.096039,-0.146937,-0.253526,-0.405181,-0.555514,-0.659047,-0.718679,-0.760418,-0.787723,-0.788779,-0.798659,-0.798019,-0.81871,-0.825268,-0.82808,-0.830455,-0.822551,-0.813777,-0.793386,-0.778294,-0.745142,-0.716427,-0.710245,-0.702295,-0.698776,-0.725881,-0.760883,-0.783774,-0.766918,-0.767541,-0.766435,-0.763459,-0.743824,-0.764201,-0.778884,-0.74976,-0.72835,-0.715247,-0.681002,-0.625267,-0.549393,-0.468016,-0.408767,-0.361307,-0.370832,-0.430229,-0.503769,-0.603039,-0.710594,-0.804439,-0.864335,-0.900317,-0.919451,-0.92816,-0.934391,-0.941549,2
