@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute target {1,2}

@data
1.726924,1.231455,1.037802,0.899664,0.782055,0.676467,0.576584,0.482685,0.401845,0.329256,0.262976,0.206869,0.163337,0.126012,0.094616,0.068074,0.048007,0.04102,0.030194,0.019433,0.028393,0.064113,0.13838,0.278183,0.524535,0.989077,1.639466,1.610944,0.839489,0.333847,0.154916,0.139438,0.226006,0.366298,0.422093,0.254932,0.025701,-0.109582,-0.171379,-0.200819,-0.225318,-0.254515,-0.283443,-0.313469,-0.340759,-0.357364,-0.365154,-0.374576,-0.391438,-0.407752,-0.415838,-0.419739,-0.421787,-0.422055,-0.417696,-0.409564,-0.401065,-0.394317,-0.388635,-0.383612,-0.376566,-0.370433,-0.364962,-0.358893,-0.35029,-0.336548,-0.315909,-0.287051,-0.263211,-0.268107,-0.289665,-0.301544,-0.30248,-0.296767,-0.284753,-0.27085,-0.257853,-0.248552,-0.243923,-0.248075,-0.263364,-0.282868,-0.300147,-0.311316,-0.312019,-0.300827,-0.258055,-0.193,-0.159181,-0.162667,-0.179932,-0.178954,-0.163415,-0.149653,-0.144616,-0.158789,-0.182215,-0.217274,-0.25019,-0.251456,-0.212667,-0.188674,-0.270353,-0.341374,-0.379798,-0.397156,-0.394359,-0.40571,-0.430413,-0.43874,-0.433988,-0.4257,-0.409767,-0.393667,-0.37809,-0.356465,-0.32602,-0.291057,-0.258704,-0.213515,-0.153784,-0.088186,-0.00123,0.090682,0.204045,0.336803,0.492676,0.676055,0.888664,1.135995,1.37938,1.651709,1.862959,2.044874,2.114268,2.162146,2.019236,1.865401,1.749812,1.535698,1.298938,1.044165,0.807128,0.5138,0.314968,0.096696,-0.126941,-0.298748,-0.441956,-0.598559,-0.706876,-0.811785,-0.921217,-0.999433,-1.074575,-1.147701,-1.199817,-1.249654,-1.292568,-1.336804,-1.372808,-1.413424,-1.463047,-1.555602,2
1.729009,1.232984,1.039381,0.902138,0.784061,0.677146,0.576975,0.48413,0.402187,0.329736,0.263863,0.208285,0.163917,0.126987,0.096661,0.069628,0.050166,0.041779,0.030411,0.019169,0.028387,0.064001,0.138131,0.277,0.521952,0.985019,1.634973,1.605399,0.836458,0.333048,0.153518,0.139317,0.225118,0.364819,0.421357,0.254425,0.026089,-0.109714,-0.170587,-0.200298,-0.225331,-0.254102,-0.282583,-0.31303,-0.339356,-0.356378,-0.364495,-0.374203,-0.391557,-0.407222,-0.415327,-0.419801,-0.421859,-0.421482,-0.417054,-0.409295,-0.400742,-0.394419,-0.388426,-0.383365,-0.376969,-0.370897,-0.365034,-0.358975,-0.350384,-0.336672,-0.315543,-0.287385,-0.263543,-0.268875,-0.290493,-0.301958,-0.303285,-0.296685,-0.285293,-0.270637,-0.258261,-0.24918,-0.244111,-0.24803,-0.263297,-0.282622,-0.300223,-0.311254,-0.311774,-0.300553,-0.257769,-0.192648,-0.159527,-0.163477,-0.180287,-0.179639,-0.164055,-0.149986,-0.145358,-0.159329,-0.183082,-0.217581,-0.249983,-0.251259,-0.212944,-0.189363,-0.271617,-0.341788,-0.379856,-0.397524,-0.395169,-0.406011,-0.430233,-0.439267,-0.434449,-0.425429,-0.409719,-0.394143,-0.378022,-0.356072,-0.325444,-0.291386,-0.258633,-0.213752,-0.154501,-0.087963,-0.001424,0.090403,0.204313,0.338379,0.494752,0.677717,0.890313,1.136886,1.380098,1.651426,1.86398,2.048261,2.117661,2.161647,2.020307,1.863938,1.749435,1.536038,1.297595,1.042709,0.806171,0.512022,0.314672,0.096669,-0.126978,-0.299099,-0.441868,-0.598529,-0.706397,-0.811753,-0.9208,-0.999501,-1.074624,-1.147716,-1.200008,-1.249835,-1.292409,-1.336768,-1.373232,-1.413577,-1.463219,-1.555454,2
1.745436,1.252741,1.058717,0.920322,0.801359,0.69429,0.594781,0.50286,0.421477,0.347685,0.28204,0.225746,0.178263,0.138543,0.104746,0.073484,0.049485,0.035914,0.020072,0.007105,0.011055,0.036496,0.091736,0.199718,0.393641,0.764978,1.304182,1.295231,0.651538,0.236052,0.090905,0.074927,0.141216,0.254598,0.298349,0.157487,-0.028927,-0.138004,-0.188119,-0.214062,-0.233669,-0.253045,-0.273568,-0.299887,-0.326839,-0.344503,-0.353671,-0.363021,-0.379376,-0.394433,-0.40189,-0.404786,-0.405876,-0.405841,-0.40275,-0.39672,-0.390766,-0.384967,-0.379631,-0.373787,-0.367098,-0.360613,-0.356559,-0.352921,-0.347335,-0.337781,-0.322067,-0.2998,-0.281726,-0.286352,-0.303089,-0.313224,-0.315709,-0.311954,-0.302801,-0.291904,-0.28278,-0.275551,-0.272807,-0.276664,-0.288982,-0.304255,-0.317621,-0.326875,-0.327044,-0.318153,-0.284384,-0.233598,-0.20663,-0.20757,-0.220794,-0.219915,-0.207307,-0.195233,-0.189556,-0.200529,-0.21975,-0.247713,-0.274808,-0.275449,-0.243108,-0.220958,-0.286524,-0.342618,-0.372544,-0.385693,-0.381832,-0.389019,-0.405561,-0.410074,-0.403028,-0.392023,-0.375894,-0.357465,-0.33958,-0.315343,-0.282641,-0.244542,-0.211433,-0.163902,-0.101188,-0.031711,0.058239,0.15278,0.269832,0.405611,0.564337,0.751227,0.967426,1.221252,1.469999,1.741383,1.95665,2.136194,2.192814,2.234866,2.08592,1.924426,1.799845,1.581816,1.337818,1.080497,0.840212,0.545401,0.346002,0.12536,-0.098403,-0.27166,-0.41468,-0.571305,-0.680054,-0.785233,-0.894441,-0.972639,-1.047854,-1.12016,-1.172506,-1.222369,-1.265503,-1.310303,-1.346681,-1.387245,-1.436908,-1.529425,2
1.747081,1.255325,1.060696,0.921459,0.803342,0.695489,0.594568,0.502746,0.42227,0.349127,0.282952,0.224764,0.177975,0.138669,0.105056,0.074486,0.049947,0.036362,0.020924,0.007144,0.011239,0.036583,0.091879,0.199807,0.394122,0.765637,1.30668,1.29905,0.653052,0.236764,0.090624,0.075067,0.141961,0.254879,0.298772,0.158795,-0.027768,-0.13787,-0.187528,-0.213454,-0.234345,-0.253472,-0.273845,-0.300136,-0.327099,-0.344292,-0.353455,-0.363174,-0.379736,-0.394963,-0.402743,-0.405347,-0.406839,-0.406573,-0.402965,-0.397457,-0.391281,-0.38556,-0.380212,-0.373942,-0.367288,-0.361244,-0.357169,-0.353578,-0.347579,-0.338353,-0.322199,-0.299817,-0.28126,-0.286438,-0.304071,-0.313706,-0.315754,-0.311569,-0.303171,-0.292165,-0.281935,-0.27579,-0.272989,-0.276865,-0.289248,-0.304006,-0.317425,-0.326619,-0.32697,-0.318053,-0.284329,-0.232656,-0.205748,-0.2079,-0.220932,-0.219886,-0.206786,-0.194672,-0.189864,-0.200082,-0.219439,-0.247737,-0.274823,-0.274993,-0.242396,-0.220736,-0.286154,-0.34277,-0.373129,-0.385809,-0.38199,-0.389172,-0.405698,-0.410188,-0.403487,-0.39226,-0.375757,-0.358108,-0.339201,-0.31534,-0.282619,-0.247358,-0.211978,-0.164446,-0.101338,-0.032229,0.058142,0.152233,0.268867,0.404613,0.563111,0.749955,0.966295,1.219408,1.467171,1.741121,1.953613,2.135993,2.20021,2.236847,2.08291,1.921322,1.799797,1.579677,1.33752,1.079513,0.840448,0.544084,0.345954,0.125778,-0.098803,-0.272419,-0.415438,-0.571723,-0.680082,-0.785056,-0.894536,-0.972703,-1.04741,-1.120158,-1.172294,-1.222214,-1.265429,-1.310043,-1.346482,-1.387317,-1.437005,-1.529429,2
1.750115,1.255908,1.061675,0.923234,0.80498,0.698528,0.597122,0.50553,0.424337,0.351475,0.284449,0.226934,0.179747,0.140513,0.106566,0.075636,0.051444,0.037855,0.02238,0.008152,0.010972,0.03702,0.092383,0.199726,0.393492,0.764248,1.302537,1.296217,0.65195,0.236757,0.090926,0.075709,0.141324,0.254587,0.298189,0.158788,-0.028546,-0.137872,-0.187913,-0.21386,-0.234668,-0.253538,-0.27366,-0.299913,-0.326861,-0.344057,-0.352914,-0.362622,-0.379187,-0.393723,-0.401185,-0.404317,-0.405827,-0.405216,-0.402409,-0.396587,-0.3901,-0.384266,-0.378672,-0.373284,-0.366913,-0.360982,-0.356411,-0.352988,-0.347346,-0.337835,-0.322164,-0.299938,-0.282027,-0.286268,-0.30332,-0.313842,-0.316085,-0.312292,-0.303497,-0.291817,-0.282977,-0.276808,-0.273596,-0.277228,-0.289542,-0.304816,-0.318207,-0.32697,-0.327279,-0.318793,-0.284994,-0.234214,-0.207386,-0.209236,-0.221884,-0.220781,-0.208587,-0.196401,-0.191592,-0.202462,-0.22163,-0.249438,-0.275869,-0.276032,-0.243688,-0.221979,-0.287492,-0.343576,-0.373588,-0.38674,-0.383349,-0.389983,-0.406904,-0.411363,-0.404335,-0.392877,-0.376406,-0.358416,-0.340094,-0.315395,-0.28249,-0.246478,-0.212815,-0.165675,-0.102124,-0.033384,0.056795,0.151616,0.268221,0.404492,0.563665,0.751021,0.966923,1.219954,1.468862,1.742734,1.955994,2.136035,2.195801,2.236502,2.084437,1.920966,1.797537,1.579435,1.336662,1.078174,0.840012,0.544424,0.344826,0.12555,-0.098952,-0.270985,-0.414395,-0.571134,-0.679122,-0.784054,-0.893397,-0.971558,-1.046493,-1.119651,-1.17241,-1.222329,-1.265466,-1.310272,-1.346671,-1.387504,-1.437201,-1.529655,2
1.749002,1.257521,1.063421,0.924333,0.804823,0.698314,0.599016,0.50805,0.427323,0.354265,0.286672,0.227064,0.178701,0.137546,0.10145,0.068594,0.044236,0.028966,0.013889,-0.000997,-0.000295,0.021669,0.075291,0.180902,0.373949,0.755986,1.317612,1.312105,0.644423,0.211505,0.058088,0.044406,0.11706,0.234928,0.284323,0.147429,-0.045241,-0.16142,-0.213468,-0.235538,-0.250733,-0.26721,-0.285143,-0.308606,-0.334521,-0.353797,-0.363382,-0.371858,-0.385897,-0.397931,-0.403662,-0.406571,-0.408927,-0.409033,-0.404999,-0.398363,-0.390675,-0.384086,-0.378573,-0.373208,-0.367172,-0.361633,-0.357845,-0.3545,-0.347974,-0.337781,-0.321247,-0.298033,-0.278631,-0.28342,-0.301876,-0.312663,-0.31436,-0.309692,-0.300668,-0.289468,-0.279966,-0.272676,-0.26949,-0.27352,-0.287587,-0.303588,-0.317946,-0.327601,-0.328611,-0.319211,-0.283587,-0.230023,-0.200727,-0.202681,-0.21626,-0.216378,-0.203356,-0.191068,-0.18627,-0.197566,-0.216609,-0.246276,-0.274347,-0.274446,-0.240307,-0.218061,-0.284532,-0.34046,-0.370126,-0.3815,-0.376833,-0.383659,-0.400987,-0.405502,-0.398927,-0.387817,-0.370491,-0.35391,-0.335628,-0.311425,-0.278517,-0.241049,-0.207696,-0.160588,-0.099184,-0.03014,0.058413,0.152304,0.268802,0.404588,0.562024,0.749049,0.9658,1.218941,1.468099,1.742044,1.955334,2.13772,2.201774,2.239561,2.087123,1.930403,1.81024,1.591542,1.349581,1.089976,0.851319,0.55607,0.356061,0.135337,-0.089208,-0.262202,-0.405262,-0.562392,-0.669853,-0.775098,-0.88463,-0.962787,-1.038011,-1.111233,-1.163812,-1.214306,-1.257609,-1.302268,-1.338924,-1.379313,-1.428852,-1.520981,2
1.747026,1.254525,1.061076,0.922176,0.803536,0.696703,0.598169,0.507472,0.426345,0.35322,0.285232,0.226277,0.177091,0.136686,0.101211,0.068399,0.043845,0.02898,0.013164,-0.001005,-0.00021,0.021589,0.075692,0.18187,0.375248,0.75604,1.319509,1.314129,0.646435,0.211506,0.059241,0.045991,0.118304,0.23606,0.286183,0.148619,-0.044875,-0.161573,-0.212756,-0.234996,-0.251191,-0.267342,-0.284571,-0.309039,-0.334965,-0.352962,-0.363062,-0.371667,-0.385727,-0.397728,-0.40386,-0.406299,-0.408245,-0.408468,-0.404557,-0.398051,-0.390507,-0.383941,-0.378437,-0.373091,-0.366736,-0.361178,-0.357367,-0.354279,-0.348539,-0.337851,-0.320801,-0.297419,-0.278363,-0.283082,-0.301134,-0.312397,-0.314082,-0.308993,-0.30018,-0.289066,-0.279584,-0.272307,-0.269133,-0.273179,-0.286758,-0.303468,-0.31784,-0.327427,-0.328285,-0.318886,-0.283326,-0.228859,-0.200497,-0.202575,-0.216183,-0.216323,-0.203337,-0.191325,-0.186124,-0.19748,-0.216585,-0.245889,-0.27379,-0.274362,-0.240316,-0.217628,-0.284262,-0.340679,-0.370326,-0.382008,-0.37731,-0.383908,-0.401198,-0.405696,-0.399052,-0.388841,-0.372225,-0.354321,-0.336005,-0.311915,-0.278659,-0.241165,-0.208225,-0.160997,-0.098696,-0.031456,0.05824,0.151869,0.267942,0.403011,0.561846,0.748053,0.9652,1.218164,1.466472,1.741778,1.959568,2.138805,2.200395,2.243329,2.09059,1.931024,1.807644,1.58864,1.347949,1.089417,0.852672,0.555693,0.355027,0.135082,-0.089348,-0.262305,-0.405307,-0.562039,-0.669821,-0.775378,-0.884857,-0.962987,-1.038103,-1.111742,-1.164107,-1.214104,-1.257508,-1.302345,-1.338563,-1.379179,-1.428625,-1.520645,2
1.747112,1.254262,1.061472,0.922972,0.804036,0.697209,0.597668,0.5072,0.425428,0.352136,0.285874,0.226841,0.176742,0.136392,0.10087,0.068339,0.042807,0.028031,0.013452,-0.000952,-0.000775,0.020699,0.074441,0.180399,0.372917,0.754004,1.315699,1.31024,0.643057,0.209855,0.057381,0.044089,0.116463,0.233731,0.283876,0.146707,-0.046268,-0.16212,-0.213731,-0.23605,-0.25135,-0.267588,-0.285282,-0.308849,-0.335015,-0.353867,-0.363497,-0.371988,-0.386033,-0.398073,-0.403815,-0.406763,-0.408706,-0.408243,-0.404224,-0.397792,-0.39033,-0.384197,-0.378398,-0.373047,-0.366687,-0.361591,-0.357357,-0.353962,-0.347865,-0.337932,-0.32184,-0.298108,-0.278684,-0.283156,-0.301785,-0.312116,-0.313573,-0.309327,-0.300609,-0.289009,-0.279565,-0.272639,-0.26945,-0.273521,-0.28666,-0.303413,-0.317805,-0.327464,-0.327827,-0.318531,-0.2835,-0.229108,-0.20041,-0.202432,-0.216405,-0.215476,-0.203453,-0.191668,-0.186515,-0.197664,-0.216842,-0.246088,-0.273814,-0.274389,-0.240325,-0.217732,-0.283778,-0.340236,-0.370318,-0.382027,-0.376877,-0.383026,-0.399807,-0.405235,-0.398496,-0.386646,-0.370302,-0.353724,-0.334918,-0.310327,-0.27724,-0.240708,-0.206888,-0.160044,-0.099546,-0.03029,0.058667,0.152134,0.267843,0.404164,0.563038,0.750089,0.967278,1.220054,1.469824,1.743042,1.958272,2.138776,2.204203,2.241263,2.089915,1.932022,1.808979,1.592148,1.35019,1.090624,0.852392,0.555592,0.355758,0.135689,-0.089509,-0.262132,-0.405546,-0.561885,-0.670123,-0.774826,-0.884291,-0.962423,-1.037568,-1.11079,-1.163527,-1.214115,-1.257019,-1.301712,-1.337939,-1.378809,-1.428309,-1.520149,2
1.735543,1.245414,1.052407,0.914249,0.795844,0.690199,0.591229,0.500139,0.419974,0.345982,0.28058,0.222072,0.173756,0.133125,0.098466,0.066389,0.042398,0.027981,0.013572,-0.00051,0.000156,0.022216,0.077307,0.185605,0.383407,0.772269,1.342603,1.33504,0.656606,0.215698,0.061124,0.047841,0.121795,0.241555,0.292232,0.153253,-0.040872,-0.15813,-0.210248,-0.232843,-0.248502,-0.266567,-0.284915,-0.309915,-0.336328,-0.353428,-0.362501,-0.371365,-0.38539,-0.39709,-0.402935,-0.406186,-0.407284,-0.407106,-0.402745,-0.395759,-0.387974,-0.382765,-0.377894,-0.373004,-0.367105,-0.362051,-0.357714,-0.353459,-0.347381,-0.336944,-0.319932,-0.295233,-0.27567,-0.279641,-0.297814,-0.308239,-0.310465,-0.305811,-0.29662,-0.285368,-0.275361,-0.268223,-0.265459,-0.269724,-0.283327,-0.300064,-0.314915,-0.324145,-0.324865,-0.315034,-0.279206,-0.22464,-0.196075,-0.198031,-0.212112,-0.212656,-0.20052,-0.188409,-0.183619,-0.194931,-0.214017,-0.243149,-0.269666,-0.269396,-0.235328,-0.212283,-0.280361,-0.339817,-0.370191,-0.381784,-0.377959,-0.384462,-0.403086,-0.408145,-0.401111,-0.389426,-0.373555,-0.356184,-0.339089,-0.317512,-0.288874,-0.250674,-0.215652,-0.166859,-0.10228,-0.034324,0.055044,0.149296,0.265524,0.40218,0.562246,0.750492,0.968256,1.221426,1.470957,1.743865,1.960747,2.139295,2.20171,2.240922,2.086094,1.924872,1.804368,1.583703,1.341783,1.082837,0.844804,0.548733,0.348271,0.130021,-0.094412,-0.267669,-0.410429,-0.567417,-0.675405,-0.780123,-0.888789,-0.966566,-1.041338,-1.114594,-1.166536,-1.216481,-1.259728,-1.303904,-1.340577,-1.381193,-1.430187,-1.521923,2
1.736503,1.2462,1.051897,0.914545,0.797685,0.6906,0.590948,0.500916,0.420617,0.348559,0.281433,0.222865,0.174586,0.134614,0.098808,0.066548,0.042498,0.028176,0.014114,-0.000304,0.000208,0.021965,0.077059,0.185569,0.38265,0.77012,1.339294,1.329655,0.653367,0.2141,0.059425,0.046528,0.120372,0.239827,0.291023,0.152127,-0.041736,-0.158564,-0.210169,-0.232745,-0.248811,-0.266799,-0.285458,-0.310277,-0.336158,-0.35411,-0.362995,-0.371422,-0.385444,-0.397433,-0.403573,-0.406314,-0.407787,-0.407348,-0.403324,-0.396797,-0.389223,-0.383164,-0.378346,-0.373481,-0.367605,-0.362584,-0.358366,-0.353957,-0.347536,-0.337392,-0.320457,-0.295994,-0.276093,-0.280597,-0.29855,-0.308994,-0.311221,-0.307,-0.297621,-0.286322,-0.276412,-0.269477,-0.266296,-0.270591,-0.284202,-0.301082,-0.315543,-0.325205,-0.325558,-0.316225,-0.280688,-0.22624,-0.197388,-0.198973,-0.212652,-0.212875,-0.200768,-0.18864,-0.184242,-0.195688,-0.214635,-0.243687,-0.270387,-0.270937,-0.236626,-0.213971,-0.281755,-0.339834,-0.370268,-0.382191,-0.377887,-0.384086,-0.402533,-0.407851,-0.400705,-0.390576,-0.374739,-0.357294,-0.339484,-0.317338,-0.2895,-0.249854,-0.215122,-0.166562,-0.101721,-0.033256,0.056379,0.150244,0.266544,0.402162,0.562581,0.75017,0.968378,1.222764,1.470228,1.745776,1.960321,2.141548,2.199316,2.240369,2.088442,1.928785,1.806565,1.585768,1.345822,1.084739,0.846357,0.550295,0.349815,0.131991,-0.093011,-0.266391,-0.409409,-0.56579,-0.67403,-0.778046,-0.886698,-0.96474,-1.039343,-1.112944,-1.16495,-1.21494,-1.257832,-1.302492,-1.338665,-1.379238,-1.428661,-1.519962,2
1.734729,1.245381,1.052561,0.914057,0.795293,0.689278,0.589789,0.499036,0.419627,0.347118,0.280941,0.222642,0.173065,0.133613,0.099221,0.067203,0.042304,0.027993,0.014439,0.000462,0.000799,0.022436,0.078028,0.186755,0.384431,0.773073,1.341833,1.333757,0.657746,0.216607,0.061511,0.049521,0.123375,0.242979,0.293603,0.154396,-0.040004,-0.157636,-0.209719,-0.232171,-0.248715,-0.266179,-0.285101,-0.309901,-0.336117,-0.35365,-0.362469,-0.371418,-0.38506,-0.397515,-0.402804,-0.405801,-0.407318,-0.406588,-0.402594,-0.39568,-0.388465,-0.382368,-0.377535,-0.372644,-0.366571,-0.361468,-0.357141,-0.353287,-0.34674,-0.336378,-0.319369,-0.295551,-0.274828,-0.279425,-0.29741,-0.307884,-0.310332,-0.306574,-0.297168,-0.285448,-0.275569,-0.268611,-0.265906,-0.270481,-0.283207,-0.300521,-0.31505,-0.324252,-0.324791,-0.315418,-0.279847,-0.225387,-0.196151,-0.198044,-0.212504,-0.212697,-0.200566,-0.188449,-0.184037,-0.195483,-0.215263,-0.243735,-0.270209,-0.269411,-0.23565,-0.212959,-0.281244,-0.33961,-0.37021,-0.383056,-0.378379,-0.38508,-0.404141,-0.40886,-0.401845,-0.391242,-0.374917,-0.357466,-0.340092,-0.319251,-0.291661,-0.25123,-0.216621,-0.168847,-0.103959,-0.035258,0.054447,0.148956,0.265836,0.402359,0.563016,0.751992,0.970143,1.223177,1.472746,1.747502,1.960538,2.143121,2.203038,2.240923,2.083533,1.924295,1.802847,1.583976,1.341234,1.0802,0.841798,0.546603,0.347386,0.129291,-0.094973,-0.26805,-0.410725,-0.567266,-0.675198,-0.77944,-0.888378,-0.966098,-1.041082,-1.113873,-1.166001,-1.216039,-1.258892,-1.303467,-1.339202,-1.379805,-1.429203,-1.520684,2
1.723601,1.235366,1.043442,0.905226,0.788154,0.681964,0.583113,0.49277,0.413154,0.342145,0.276866,0.219224,0.171004,0.132317,0.097658,0.065262,0.0403,0.026857,0.013081,0.001179,0.00308,0.02711,0.085472,0.198017,0.403479,0.807789,1.396631,1.388456,0.68783,0.231648,0.0712,0.058311,0.135077,0.258947,0.312619,0.168443,-0.034279,-0.156809,-0.210747,-0.234549,-0.249937,-0.267286,-0.286327,-0.311653,-0.338234,-0.356214,-0.365103,-0.373981,-0.388088,-0.40024,-0.405966,-0.408735,-0.41024,-0.409677,-0.405664,-0.398927,-0.391769,-0.386056,-0.381469,-0.376583,-0.370693,-0.365671,-0.360853,-0.356493,-0.349912,-0.338821,-0.320933,-0.295021,-0.274474,-0.278973,-0.297876,-0.309078,-0.310534,-0.304967,-0.294879,-0.282745,-0.271937,-0.265028,-0.262267,-0.267025,-0.280607,-0.298162,-0.313078,-0.322234,-0.322793,-0.31293,-0.276053,-0.21893,-0.189095,-0.191371,-0.205953,-0.206544,-0.194065,-0.182517,-0.177752,-0.190032,-0.210403,-0.240309,-0.267844,-0.26791,-0.23262,-0.208869,-0.280264,-0.340405,-0.371801,-0.38459,-0.380346,-0.387065,-0.406045,-0.411621,-0.403939,-0.394052,-0.378168,-0.361234,-0.344226,-0.322982,-0.294537,-0.256157,-0.221968,-0.172559,-0.108527,-0.040824,0.0484,0.142531,0.258636,0.394621,0.553957,0.74238,0.958983,1.211403,1.460349,1.737057,1.951034,2.135146,2.193841,2.236364,2.078938,1.917878,1.798456,1.579381,1.335092,1.075917,0.839713,0.541133,0.341871,0.124708,-0.100283,-0.273592,-0.414834,-0.571568,-0.679115,-0.782761,-0.891011,-0.968132,-1.041767,-1.114869,-1.166217,-1.216054,-1.258319,-1.302594,-1.339123,-1.379381,-1.427739,-1.51913,2
