@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute target {1,2}

@data
0.282544,0.250947,0.22121,0.193171,0.166705,0.141731,0.118224,0.096177,0.075535,0.056247,0.038283,0.02156,0.005987,-0.008501,-0.021959,-0.034449,-0.046072,-0.056933,-0.067132,-0.076726,-0.085777,-0.094291,-0.102224,-0.109578,-0.116369,-0.122673,-0.128572,-0.134258,-0.140001,-0.145968,-0.152279,-0.159076,-0.166573,-0.175162,-0.185386,-0.198083,-0.214742,-0.237626,-0.267955,-0.300988,-0.327548,-0.345038,-0.356379,-0.364737,-0.372003,-0.379231,-0.387233,-0.396659,-0.407738,-0.419854,-0.431233,-0.439978,-0.445459,-0.448293,-0.449497,-0.449797,-0.449759,-0.449622,-0.449316,-0.448673,-0.447593,-0.446045,-0.444004,-0.441508,-0.438786,-0.436027,-0.433405,-0.431052,-0.428936,-0.426957,-0.424767,-0.422095,-0.41878,-0.415166,-0.412332,-0.410329,-0.409024,-0.408175,-0.407639,-0.407295,-0.406977,-0.406758,-0.406802,-0.407145,-0.407657,-0.40825,-0.408806,-0.409311,-0.409736,-0.409967,-0.409985,-0.409823,-0.409467,-0.408868,-0.408001,-0.406877,-0.405516,-0.404031,-0.402183,-0.399624,-0.395985,-0.391072,-0.385205,-0.378014,-0.369637,-0.359656,-0.348196,-0.335063,-0.320057,-0.302904,-0.283304,-0.260952,-0.235547,-0.206622,-0.174213,-0.138222,-0.098286,-0.055204,-0.008757,0.039593,0.088724,0.13876,0.188433,0.235511,0.279835,0.320695,0.359664,0.395549,0.428363,0.457925,0.48406,0.506781,0.526062,0.541093,0.553128,0.562353,0.568533,0.571791,0.572933,0.572097,0.569688,0.565468,0.559295,0.551442,0.54163,0.530288,0.518247,0.505982,0.493304,0.480165,0.466339,0.451914,0.436777,0.421035,0.404937,0.388583,0.371798,0.354645,0.337005,0.31891,0.300377,0.281302,0.261733,2
0.283311,0.251671,0.221872,0.193777,0.16726,0.142254,0.118721,0.096623,0.075935,0.056627,0.03866,0.021923,0.006327,-0.008188,-0.02168,-0.034199,-0.045813,-0.056665,-0.066869,-0.076479,-0.085534,-0.094059,-0.102022,-0.109392,-0.116194,-0.122504,-0.12842,-0.134117,-0.139865,-0.145844,-0.152178,-0.158986,-0.166487,-0.175075,-0.185303,-0.198021,-0.214696,-0.237587,-0.267954,-0.301079,-0.327701,-0.345219,-0.356583,-0.364951,-0.372203,-0.37943,-0.387449,-0.396885,-0.407962,-0.420081,-0.43147,-0.440238,-0.445742,-0.448576,-0.449768,-0.450061,-0.450036,-0.449911,-0.449593,-0.448938,-0.447845,-0.446285,-0.444232,-0.441736,-0.439009,-0.436238,-0.433611,-0.431258,-0.429136,-0.427145,-0.424942,-0.422246,-0.418901,-0.415269,-0.412411,-0.410389,-0.409072,-0.408224,-0.4077,-0.40735,-0.407019,-0.406795,-0.406832,-0.407163,-0.407668,-0.408261,-0.408823,-0.409335,-0.40974,-0.409959,-0.409977,-0.409809,-0.409434,-0.408823,-0.40793,-0.406807,-0.405484,-0.404011,-0.402189,-0.399643,-0.396005,-0.391087,-0.385221,-0.378032,-0.369669,-0.359709,-0.34827,-0.335146,-0.320163,-0.303051,-0.283493,-0.261158,-0.235777,-0.206895,-0.17455,-0.138598,-0.098683,-0.055654,-0.009274,0.039091,0.088335,0.138435,0.188098,0.235096,0.279304,0.320143,0.359097,0.39493,0.427737,0.457305,0.483428,0.506157,0.52544,0.540449,0.552475,0.561717,0.567908,0.571153,0.572276,0.571427,0.569006,0.564781,0.558597,0.550733,0.540917,0.529565,0.517508,0.505239,0.492577,0.479459,0.465655,0.451246,0.436118,0.420386,0.404297,0.387947,0.371172,0.354029,0.336406,0.318321,0.29978,0.280702,0.26115,2
0.284035,0.252374,0.222579,0.194495,0.167983,0.142969,0.119422,0.097303,0.076589,0.057267,0.039274,0.022523,0.006921,-0.007621,-0.021139,-0.033683,-0.045348,-0.056232,-0.066455,-0.076091,-0.085178,-0.093722,-0.101698,-0.109087,-0.115909,-0.122256,-0.12821,-0.133939,-0.139706,-0.145685,-0.152007,-0.158816,-0.166336,-0.17493,-0.185165,-0.197872,-0.214529,-0.237397,-0.267716,-0.300799,-0.327392,-0.344911,-0.356282,-0.364651,-0.371928,-0.37918,-0.387212,-0.396636,-0.407708,-0.419816,-0.431205,-0.43998,-0.445479,-0.448331,-0.449548,-0.449866,-0.449854,-0.449741,-0.449435,-0.448793,-0.447738,-0.446209,-0.444193,-0.441734,-0.43905,-0.436336,-0.433764,-0.431461,-0.429377,-0.427417,-0.425245,-0.422599,-0.41931,-0.415728,-0.412919,-0.410935,-0.409655,-0.408838,-0.408338,-0.40802,-0.407739,-0.407558,-0.407633,-0.40802,-0.408575,-0.409206,-0.409799,-0.410323,-0.41076,-0.411003,-0.411047,-0.410903,-0.410554,-0.409961,-0.409087,-0.407964,-0.406641,-0.405174,-0.403345,-0.400818,-0.397198,-0.392299,-0.386457,-0.379299,-0.370942,-0.360981,-0.349542,-0.336423,-0.321438,-0.3043,-0.284697,-0.262336,-0.236929,-0.208014,-0.175629,-0.139637,-0.09967,-0.056582,-0.010161,0.038195,0.087368,0.137433,0.18713,0.234182,0.27843,0.319259,0.358197,0.394052,0.426867,0.456431,0.482543,0.505267,0.524576,0.539611,0.551644,0.560899,0.567121,0.570411,0.571584,0.570804,0.568432,0.564244,0.558091,0.550271,0.540497,0.529195,0.517193,0.504967,0.492342,0.479248,0.465468,0.451076,0.435973,0.420258,0.404181,0.387854,0.371097,0.353972,0.33636,0.318279,0.299762,0.280696,0.261149,2
0.271727,0.24001,0.210136,0.181943,0.155314,0.130199,0.106572,0.084416,0.063675,0.044311,0.026275,0.009474,-0.006186,-0.020791,-0.034373,-0.046974,-0.058669,-0.069576,-0.079807,-0.08943,-0.098458,-0.106914,-0.114757,-0.121985,-0.128642,-0.134772,-0.14048,-0.14599,-0.15153,-0.157282,-0.163343,-0.169839,-0.176999,-0.185214,-0.195029,-0.207301,-0.223619,-0.246377,-0.276896,-0.310288,-0.336973,-0.35424,-0.365116,-0.372865,-0.379455,-0.386062,-0.393551,-0.402535,-0.413237,-0.425057,-0.436225,-0.444768,-0.449943,-0.452319,-0.452945,-0.452629,-0.452027,-0.451401,-0.450675,-0.449663,-0.448255,-0.446406,-0.444104,-0.441387,-0.438452,-0.435461,-0.432595,-0.43002,-0.427712,-0.425578,-0.42327,-0.420497,-0.417084,-0.41338,-0.410464,-0.408367,-0.406952,-0.406003,-0.40537,-0.404905,-0.404471,-0.404148,-0.404105,-0.404378,-0.404818,-0.405339,-0.405823,-0.406245,-0.406568,-0.406673,-0.406599,-0.406344,-0.405891,-0.405203,-0.404253,-0.403062,-0.401654,-0.400134,-0.398279,-0.395716,-0.392087,-0.387154,-0.381272,-0.374094,-0.365755,-0.355822,-0.344418,-0.331339,-0.316412,-0.299356,-0.279855,-0.257582,-0.232274,-0.203461,-0.171148,-0.135225,-0.095312,-0.052254,-0.005839,0.042574,0.09188,0.142086,0.191833,0.238924,0.283286,0.324235,0.363291,0.399239,0.432172,0.461866,0.488111,0.510968,0.5304,0.545564,0.557718,0.56708,0.573396,0.576784,0.57805,0.577367,0.575127,0.571082,0.56507,0.557377,0.547704,0.536499,0.524605,0.512494,0.49998,0.486988,0.473289,0.458957,0.443892,0.428201,0.412157,0.395864,0.379143,0.362056,0.344498,0.326481,0.308022,0.289012,0.26953,2
0.271776,0.240096,0.21029,0.182153,0.155585,0.130518,0.106928,0.084801,0.064089,0.044747,0.026721,0.009929,-0.005715,-0.020299,-0.033852,-0.04642,-0.0581,-0.068987,-0.079185,-0.088787,-0.097819,-0.106274,-0.114115,-0.121341,-0.127991,-0.134113,-0.139827,-0.145316,-0.150849,-0.156594,-0.162648,-0.169143,-0.176301,-0.18452,-0.194346,-0.20664,-0.222967,-0.24572,-0.276264,-0.309693,-0.336397,-0.353692,-0.36456,-0.372301,-0.378914,-0.385551,-0.393063,-0.40207,-0.412789,-0.424637,-0.435833,-0.4444,-0.44958,-0.451943,-0.452563,-0.452259,-0.451676,-0.451056,-0.450324,-0.449313,-0.447899,-0.446056,-0.443755,-0.441025,-0.438085,-0.435108,-0.432254,-0.429674,-0.427366,-0.425226,-0.422919,-0.420158,-0.41674,-0.413031,-0.410115,-0.408031,-0.406642,-0.405705,-0.405085,-0.404638,-0.404216,-0.403906,-0.403869,-0.404148,-0.404594,-0.405122,-0.405618,-0.406065,-0.406412,-0.406555,-0.406499,-0.406245,-0.405792,-0.405116,-0.404173,-0.402994,-0.401598,-0.400103,-0.398261,-0.395712,-0.392083,-0.387189,-0.381345,-0.374181,-0.365862,-0.355962,-0.344598,-0.331565,-0.316671,-0.299631,-0.28016,-0.257922,-0.232631,-0.203837,-0.171568,-0.135677,-0.09576,-0.052629,-0.006162,0.042248,0.091507,0.141696,0.191532,0.238694,0.283071,0.324012,0.363017,0.398909,0.431816,0.461486,0.487719,0.510596,0.530055,0.545216,0.557355,0.566709,0.573024,0.576411,0.577683,0.576994,0.574755,0.57071,0.564706,0.557026,0.547349,0.536134,0.52423,0.512116,0.499592,0.486602,0.472899,0.45857,0.443515,0.42784,0.411805,0.395516,0.378798,0.361721,0.344166,0.326165,0.307723,0.288735,0.26927,2
0.270506,0.238822,0.209011,0.180868,0.154287,0.129214,0.105635,0.083508,0.062788,0.043451,0.025435,0.008647,-0.006981,-0.021536,-0.035068,-0.047639,-0.059329,-0.070219,-0.080408,-0.089996,-0.099007,-0.107448,-0.115293,-0.122524,-0.12916,-0.135268,-0.140967,-0.146462,-0.152,-0.157743,-0.163783,-0.170246,-0.177371,-0.18557,-0.195375,-0.207629,-0.223908,-0.246619,-0.277094,-0.310453,-0.337095,-0.354336,-0.365176,-0.372878,-0.379452,-0.386051,-0.39353,-0.402498,-0.413177,-0.424972,-0.436117,-0.444644,-0.449798,-0.452142,-0.45275,-0.452427,-0.451819,-0.451187,-0.450455,-0.449426,-0.448005,-0.446157,-0.443863,-0.44114,-0.438194,-0.435205,-0.43234,-0.42976,-0.427447,-0.425301,-0.422988,-0.420216,-0.416799,-0.413084,-0.410144,-0.408042,-0.40664,-0.40571,-0.405096,-0.404656,-0.404228,-0.403905,-0.403843,-0.404091,-0.404526,-0.405046,-0.40553,-0.40594,-0.406243,-0.406355,-0.406287,-0.406026,-0.405561,-0.40486,-0.403881,-0.402659,-0.401239,-0.399707,-0.39784,-0.395279,-0.391657,-0.386733,-0.38086,-0.373691,-0.365362,-0.355452,-0.344072,-0.331011,-0.31609,-0.299023,-0.279513,-0.25723,-0.23189,-0.203046,-0.170704,-0.134747,-0.094802,-0.051682,-0.005238,0.043191,0.092531,0.142721,0.192496,0.239641,0.284051,0.324994,0.364021,0.399972,0.432909,0.462615,0.488873,0.511738,0.531181,0.546337,0.558486,0.567857,0.574177,0.577563,0.57884,0.578158,0.575913,0.57187,0.565866,0.558176,0.548508,0.537302,0.525394,0.513283,0.500761,0.487781,0.474094,0.459781,0.444723,0.429033,0.412983,0.396679,0.379959,0.362886,0.345323,0.327289,0.308814,0.289806,0.270333,2
0.272585,0.241101,0.211462,0.183512,0.157127,0.132239,0.108835,0.086891,0.066351,0.047183,0.02932,0.01268,-0.002835,-0.017288,-0.030711,-0.043189,-0.054791,-0.065605,-0.075735,-0.085245,-0.094189,-0.102574,-0.110356,-0.117524,-0.124108,-0.130157,-0.135803,-0.141238,-0.146716,-0.152406,-0.158387,-0.164815,-0.171933,-0.180132,-0.189977,-0.202337,-0.218821,-0.241852,-0.272759,-0.306566,-0.333541,-0.350963,-0.36187,-0.369591,-0.376168,-0.382771,-0.390268,-0.399286,-0.41005,-0.421951,-0.433186,-0.44177,-0.44695,-0.449304,-0.449907,-0.449565,-0.448932,-0.448273,-0.447516,-0.44646,-0.444994,-0.443087,-0.440714,-0.437907,-0.434888,-0.431845,-0.428932,-0.426317,-0.423951,-0.421733,-0.419336,-0.416479,-0.412982,-0.409174,-0.406162,-0.404038,-0.402653,-0.401739,-0.401149,-0.400739,-0.400373,-0.400118,-0.400118,-0.400441,-0.400932,-0.40151,-0.402038,-0.402485,-0.402839,-0.403,-0.402975,-0.402777,-0.402416,-0.401864,-0.401112,-0.400162,-0.398988,-0.397696,-0.396044,-0.393671,-0.390187,-0.385423,-0.379715,-0.37269,-0.364491,-0.354696,-0.343435,-0.330498,-0.315678,-0.298703,-0.279274,-0.257063,-0.231784,-0.202989,-0.170697,-0.134791,-0.094897,-0.051804,-0.005363,0.042997,0.092226,0.142356,0.192046,0.239039,0.283213,0.323952,0.362802,0.398516,0.431187,0.460646,0.486671,0.509317,0.528565,0.543528,0.555472,0.564646,0.570807,0.574043,0.575161,0.574317,0.571907,0.567671,0.561459,0.553559,0.543683,0.532273,0.520193,0.50795,0.495348,0.482292,0.468528,0.454143,0.43905,0.423336,0.407262,0.390964,0.374249,0.357181,0.339622,0.321591,0.303138,0.284151,0.264685,2
0.272195,0.240688,0.211029,0.183057,0.156673,0.131784,0.108339,0.086346,0.065773,0.04659,0.028721,0.012062,-0.003468,-0.01795,-0.031428,-0.043937,-0.055567,-0.066408,-0.076573,-0.086125,-0.095099,-0.103503,-0.1113,-0.118488,-0.125087,-0.131159,-0.136828,-0.142292,-0.1478,-0.153506,-0.159509,-0.165947,-0.17308,-0.181298,-0.191165,-0.203533,-0.219993,-0.242997,-0.273866,-0.307599,-0.334492,-0.351871,-0.362762,-0.370465,-0.377027,-0.383626,-0.391118,-0.40013,-0.410885,-0.422781,-0.434013,-0.442603,-0.447794,-0.450163,-0.450783,-0.450467,-0.449853,-0.449208,-0.448458,-0.447403,-0.44594,-0.444029,-0.441654,-0.438863,-0.435867,-0.432828,-0.429925,-0.427314,-0.424958,-0.422756,-0.420386,-0.417558,-0.414073,-0.410295,-0.407312,-0.405203,-0.403814,-0.402902,-0.402307,-0.401892,-0.401507,-0.401228,-0.401215,-0.401526,-0.402016,-0.402574,-0.403089,-0.403547,-0.403907,-0.404081,-0.404062,-0.40387,-0.40351,-0.402946,-0.402195,-0.401246,-0.400049,-0.398728,-0.397066,-0.394672,-0.391155,-0.386349,-0.380606,-0.373547,-0.365311,-0.355487,-0.344192,-0.331242,-0.316406,-0.299412,-0.279969,-0.25774,-0.232441,-0.203613,-0.171318,-0.135426,-0.095503,-0.05241,-0.005943,0.042472,0.091686,0.141781,0.191511,0.238586,0.282869,0.323711,0.36263,0.398404,0.43117,0.460724,0.48681,0.509504,0.528793,0.543796,0.555779,0.565001,0.571222,0.574503,0.575657,0.574851,0.572475,0.568289,0.562142,0.554309,0.544497,0.533165,0.521158,0.508977,0.496417,0.483405,0.46968,0.45534,0.440281,0.424596,0.408557,0.392289,0.375611,0.358567,0.34104,0.323066,0.304658,0.285728,0.266322,2
0.273073,0.241604,0.211973,0.184023,0.157643,0.132771,0.109388,0.087464,0.066942,0.047791,0.029969,0.013363,-0.002127,-0.016579,-0.030015,-0.042488,-0.054086,-0.064896,-0.075005,-0.084512,-0.093461,-0.101844,-0.109632,-0.116806,-0.12339,-0.129447,-0.1351,-0.140549,-0.146047,-0.151744,-0.157732,-0.164161,-0.171291,-0.17952,-0.189399,-0.201785,-0.218286,-0.241327,-0.272225,-0.305996,-0.332978,-0.35044,-0.361387,-0.369119,-0.375716,-0.382362,-0.389902,-0.398956,-0.409747,-0.421675,-0.432944,-0.441557,-0.44677,-0.449153,-0.449767,-0.449438,-0.448824,-0.448185,-0.447434,-0.446385,-0.444933,-0.443034,-0.440664,-0.437877,-0.43488,-0.431845,-0.428966,-0.426366,-0.424002,-0.421799,-0.419409,-0.416561,-0.413074,-0.409288,-0.406309,-0.404193,-0.402809,-0.401903,-0.401333,-0.400954,-0.4006,-0.400346,-0.400371,-0.400724,-0.401246,-0.401841,-0.402394,-0.40289,-0.403281,-0.40348,-0.403492,-0.403325,-0.402996,-0.402493,-0.401804,-0.400917,-0.399756,-0.398472,-0.396865,-0.394537,-0.391087,-0.386346,-0.380662,-0.373656,-0.365464,-0.355666,-0.34439,-0.331445,-0.31662,-0.299629,-0.280168,-0.257915,-0.232596,-0.203759,-0.171428,-0.135491,-0.095539,-0.052442,-0.005986,0.042454,0.091721,0.141843,0.19155,0.238526,0.282729,0.323456,0.362285,0.398004,0.430676,0.460128,0.486117,0.508718,0.527912,0.542843,0.55477,0.563935,0.570098,0.573331,0.574454,0.573616,0.571202,0.566976,0.560771,0.552889,0.543035,0.531654,0.519609,0.507384,0.49478,0.481724,0.467984,0.453637,0.438564,0.422864,0.406822,0.390563,0.373883,0.356848,0.33933,0.321359,0.302947,0.284001,0.264584,2
0.278771,0.247425,0.217921,0.190091,0.163825,0.139059,0.115764,0.093901,0.073458,0.05438,0.036605,0.020045,0.004601,-0.009813,-0.023235,-0.035713,-0.047324,-0.058153,-0.068294,-0.077839,-0.086832,-0.095249,-0.103051,-0.110227,-0.116783,-0.122805,-0.128424,-0.133845,-0.139347,-0.14509,-0.151156,-0.157693,-0.164949,-0.173335,-0.183413,-0.196097,-0.213073,-0.236827,-0.268707,-0.303582,-0.331405,-0.349367,-0.360593,-0.368501,-0.37523,-0.381997,-0.389694,-0.398954,-0.410012,-0.422268,-0.433841,-0.442661,-0.447939,-0.450258,-0.450748,-0.450265,-0.449477,-0.448658,-0.447759,-0.446568,-0.444962,-0.442909,-0.440391,-0.437438,-0.434281,-0.4311,-0.428073,-0.42535,-0.422882,-0.420581,-0.4181,-0.415141,-0.411525,-0.407606,-0.404529,-0.402359,-0.400938,-0.400002,-0.3994,-0.398985,-0.398612,-0.39834,-0.398333,-0.398656,-0.399152,-0.399729,-0.40025,-0.400715,-0.4011,-0.401292,-0.40131,-0.401168,-0.400858,-0.400374,-0.399704,-0.398842,-0.397775,-0.396615,-0.395108,-0.392863,-0.389508,-0.384862,-0.379268,-0.372365,-0.364302,-0.354657,-0.343561,-0.33081,-0.316197,-0.299451,-0.280255,-0.258281,-0.233261,-0.204731,-0.172715,-0.13707,-0.097376,-0.054525,-0.008269,0.039972,0.08902,0.138985,0.188572,0.235405,0.27941,0.319892,0.358501,0.393996,0.42644,0.45564,0.481417,0.503844,0.522866,0.537572,0.549275,0.558225,0.564185,0.567224,0.568167,0.567156,0.564607,0.560259,0.553939,0.545926,0.535934,0.524417,0.512279,0.500011,0.487396,0.474358,0.460633,0.446306,0.431271,0.415617,0.399621,0.383415,0.366799,0.349824,0.332352,0.31444,0.296125,0.27727,0.257944,2
0.277882,0.24683,0.217598,0.190013,0.163987,0.13946,0.116382,0.094733,0.074484,0.055577,0.037953,0.021523,0.006213,-0.008056,-0.021353,-0.033735,-0.045243,-0.055984,-0.066056,-0.075527,-0.084448,-0.092812,-0.100556,-0.107681,-0.114231,-0.120261,-0.125876,-0.131311,-0.136827,-0.14259,-0.148688,-0.155244,-0.162518,-0.170925,-0.181028,-0.193731,-0.210675,-0.234366,-0.266142,-0.300866,-0.328606,-0.346565,-0.357832,-0.365811,-0.372602,-0.379418,-0.38715,-0.396455,-0.407554,-0.4198,-0.431345,-0.440148,-0.445441,-0.447818,-0.448394,-0.447985,-0.447261,-0.446506,-0.445664,-0.444537,-0.442983,-0.440984,-0.438526,-0.435654,-0.432589,-0.4295,-0.426572,-0.423935,-0.421564,-0.41936,-0.416977,-0.414117,-0.410594,-0.406774,-0.403809,-0.401729,-0.400392,-0.399538,-0.399018,-0.398696,-0.398405,-0.398207,-0.398287,-0.39869,-0.399265,-0.399921,-0.400522,-0.401079,-0.401556,-0.401834,-0.401933,-0.401878,-0.401661,-0.401271,-0.400708,-0.399959,-0.398968,-0.39786,-0.396411,-0.394245,-0.39097,-0.386383,-0.380848,-0.373995,-0.365985,-0.356383,-0.345314,-0.33258,-0.317983,-0.301225,-0.282003,-0.259995,-0.234923,-0.206292,-0.174138,-0.138362,-0.098519,-0.055501,-0.009121,0.039222,0.088443,0.138563,0.188279,0.235235,0.279356,0.319916,0.358558,0.394068,0.426531,0.455726,0.481423,0.503778,0.522715,0.537306,0.548926,0.557834,0.563752,0.566742,0.567652,0.566631,0.56408,0.559728,0.55342,0.545434,0.53548,0.524008,0.511918,0.499692,0.487119,0.474112,0.460437,0.446168,0.43118,0.415574,0.399639,0.383482,0.366916,0.350003,0.332613,0.314791,0.296547,0.277765,0.258518,2
0.276977,0.245922,0.216684,0.189086,0.163058,0.13852,0.115423,0.093743,0.073441,0.0545,0.036851,0.020395,0.005047,-0.009269,-0.022595,-0.034994,-0.046539,-0.057311,-0.067416,-0.076927,-0.085869,-0.094242,-0.102015,-0.109176,-0.115743,-0.121778,-0.1274,-0.132835,-0.138351,-0.144108,-0.150193,-0.156748,-0.164021,-0.172431,-0.182529,-0.195224,-0.212137,-0.235772,-0.267483,-0.302125,-0.329804,-0.347731,-0.358974,-0.366932,-0.373716,-0.380531,-0.388267,-0.397561,-0.408618,-0.420825,-0.432358,-0.441158,-0.446463,-0.44885,-0.449419,-0.448999,-0.448275,-0.447521,-0.44668,-0.445554,-0.444027,-0.442048,-0.439593,-0.436724,-0.433669,-0.430577,-0.427646,-0.425018,-0.422649,-0.420442,-0.418055,-0.415204,-0.411704,-0.407901,-0.404926,-0.40283,-0.401476,-0.400604,-0.400066,-0.399719,-0.399398,-0.399175,-0.399219,-0.399583,-0.400121,-0.400746,-0.401333,-0.401871,-0.402317,-0.402576,-0.402644,-0.402552,-0.40231,-0.401884,-0.401272,-0.40048,-0.399454,-0.398297,-0.396807,-0.394599,-0.391272,-0.386628,-0.381044,-0.37413,-0.366054,-0.356389,-0.345264,-0.332476,-0.317826,-0.301018,-0.281762,-0.259729,-0.234641,-0.206003,-0.173841,-0.138054,-0.098199,-0.055159,-0.008706,0.039714,0.088944,0.139083,0.188838,0.235799,0.279933,0.32058,0.359316,0.394892,0.427407,0.456644,0.482412,0.504823,0.523795,0.538444,0.550095,0.559018,0.564961,0.567979,0.568919,0.567923,0.5654,0.561078,0.554795,0.546842,0.536929,0.525508,0.513455,0.501255,0.488701,0.475721,0.462067,0.447826,0.432867,0.417296,0.401385,0.385245,0.368703,0.351815,0.33445,0.316653,0.298435,0.279686,0.26046,2
0.265632,0.234444,0.205077,0.177369,0.151228,0.126574,0.103371,0.081595,0.061225,0.04219,0.024408,0.007831,-0.00764,-0.022084,-0.035563,-0.04812,-0.059811,-0.070727,-0.080973,-0.090623,-0.099713,-0.108245,-0.116174,-0.123488,-0.130243,-0.136506,-0.14237,-0.148024,-0.153704,-0.159561,-0.165695,-0.172241,-0.179445,-0.187675,-0.197448,-0.209593,-0.225623,-0.247806,-0.277475,-0.310014,-0.33613,-0.353138,-0.363949,-0.371737,-0.378412,-0.385093,-0.392586,-0.401492,-0.412027,-0.423619,-0.434584,-0.443054,-0.448315,-0.450903,-0.451825,-0.451831,-0.451524,-0.451149,-0.450645,-0.449852,-0.448653,-0.446988,-0.44483,-0.442273,-0.439551,-0.436815,-0.434209,-0.431855,-0.429704,-0.427657,-0.425408,-0.422709,-0.419396,-0.415801,-0.412979,-0.410976,-0.409642,-0.408763,-0.408191,-0.407786,-0.407398,-0.407091,-0.407024,-0.407239,-0.407601,-0.408025,-0.408382,-0.408658,-0.408806,-0.408738,-0.408499,-0.408087,-0.407485,-0.406685,-0.40569,-0.404503,-0.403047,-0.401406,-0.399383,-0.396624,-0.392788,-0.387681,-0.381602,-0.374189,-0.365578,-0.355356,-0.343629,-0.330211,-0.314882,-0.297365,-0.277364,-0.254561,-0.228672,-0.199255,-0.166372,-0.129868,-0.089363,-0.045735,0.001211,0.050131,0.099868,0.150392,0.200479,0.247881,0.292436,0.333427,0.372445,0.408328,0.441156,0.470689,0.496738,0.519406,0.538663,0.553642,0.565609,0.574823,0.581043,0.584331,0.585487,0.584669,0.582247,0.577982,0.571749,0.563857,0.554048,0.542756,0.530796,0.518632,0.506081,0.493093,0.479442,0.465201,0.450252,0.434696,0.418795,0.402642,0.386077,0.36915,0.351743,0.333888,0.315584,0.29672,0.27739,2
