@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute target {1,2,3}

@data
-1.207489,-1.294176,-1.245873,-1.028084,-0.888222,-0.826596,-0.483323,-0.120505,-0.294574,-0.720372,-0.978995,-0.982207,-0.89192,-1.111744,-1.103794,-0.910355,-0.789374,-0.888356,-1.181976,-1.396571,-1.392021,-1.325011,-1.112354,-0.884741,-0.706308,-0.792295,-0.932596,-1.023672,-1.057782,-1.056256,-0.952315,-0.78468,-0.833133,-1.194362,-1.337272,-1.383342,-1.409771,-1.327705,-1.105037,-0.54596,0.33477,0.257894,-0.295973,-0.674841,-0.963576,-0.78972,-0.428534,-0.376387,-0.677408,-1.231706,-1.009127,-0.349212,0.817278,2.213651,3.486605,5.058731,6.500363,6.09359,4.999605,4.747501,4.973695,5.889326,7.526887,10.261613,13.678966,16.146067,16.41732,14.269368,11.228027,7.809433,4.60207,1.727872,-0.683407,-2.379862,-3.484606,-4.110941,-4.322964,-4.821312,-5.790214,-6.328028,-6.603644,-6.774302,-6.914744,-7.027762,-7.116332,-7.181,-7.24437,-7.291409,-7.319615,-7.348518,3
-1.134664,-1.233611,-1.193553,-1.007201,-0.875657,-0.837475,-0.531181,-0.186422,-0.400416,-0.896009,-1.217451,-1.222124,-1.125552,-1.321614,-1.300383,-1.036334,-0.827681,-0.885148,-1.187879,-1.405367,-1.352812,-1.299398,-1.096301,-0.892754,-0.770858,-0.901484,-0.966469,-1.016327,-1.041442,-1.061488,-0.960693,-0.776647,-0.803452,-1.167882,-1.290857,-1.370629,-1.400012,-1.331992,-1.079244,-0.510187,0.365299,0.301058,-0.260013,-0.630764,-0.916404,-0.767122,-0.429063,-0.393212,-0.690657,-1.207736,-0.969275,-0.290514,0.798162,2.145176,3.534569,5.078269,6.488978,6.146097,5.040653,4.801624,5.050357,5.998243,7.604436,10.344674,13.730215,16.066878,16.393231,14.206868,11.255818,7.840171,4.615402,1.797749,-0.625509,-2.312294,-3.436957,-4.065302,-4.322356,-4.843205,-5.771796,-6.286821,-6.56696,-6.736183,-6.877442,-6.993709,-7.083377,-7.143711,-7.2101,-7.254902,-7.284728,-7.317167,3
-1.172178,-1.264633,-1.207851,-1.010157,-0.863048,-0.792558,-0.453471,-0.11731,-0.294575,-0.754946,-1.016962,-1.088999,-1.033882,-1.315768,-1.443517,-1.29041,-1.189539,-1.214446,-1.418153,-1.544595,-1.494404,-1.401404,-1.203658,-0.992219,-0.823477,-0.873727,-0.974825,-1.048898,-1.046642,-1.024859,-0.896827,-0.71472,-0.773078,-1.133865,-1.28055,-1.356755,-1.379446,-1.309963,-1.096192,-0.510189,0.417109,0.33049,-0.266547,-0.638652,-0.904176,-0.787041,-0.456229,-0.485856,-0.691607,-1.101155,-0.847564,-0.186096,0.964518,2.32041,3.625301,5.19716,6.575397,6.155283,5.019865,4.761398,5.043746,5.974357,7.667851,10.42149,13.862165,16.086343,16.356348,14.262883,11.1432,7.750221,4.556778,1.74475,-0.695546,-2.374537,-3.536837,-4.262027,-4.790093,-5.273493,-5.840125,-6.198697,-6.445359,-6.607751,-6.748829,-6.852713,-6.942951,-7.003186,-7.06465,-7.111241,-7.13494,-7.166467,3
-1.172128,-1.275933,-1.217334,-1.026756,-0.879974,-0.798398,-0.451142,-0.103944,-0.290447,-0.741056,-1.000181,-1.062213,-1.006323,-1.293733,-1.417788,-1.285938,-1.190207,-1.216997,-1.422517,-1.546271,-1.49862,-1.406032,-1.212757,-0.997183,-0.817038,-0.871997,-0.979865,-1.051491,-1.061859,-1.03777,-0.914582,-0.727941,-0.788375,-1.142665,-1.281239,-1.369118,-1.386435,-1.309797,-1.103391,-0.524026,0.39635,0.308242,-0.281937,-0.656629,-0.922973,-0.792276,-0.459729,-0.485483,-0.70067,-1.096435,-0.85388,-0.184848,0.975647,2.300549,3.575098,5.128674,6.520406,6.136484,4.992451,4.786293,5.035707,6.008334,7.662171,10.451241,13.786794,16.169937,16.363569,14.209516,11.213531,7.804617,4.617933,1.772558,-0.664757,-2.361062,-3.514224,-4.26077,-4.769583,-5.264269,-5.828007,-6.195731,-6.440452,-6.604144,-6.741718,-6.8509,-6.937693,-7.000835,-7.062719,-7.107206,-7.133361,-7.162355,3
-1.182749,-1.261338,-1.199181,-0.978285,-0.842147,-0.783816,-0.441022,-0.086637,-0.283848,-0.736681,-0.989039,-0.994779,-0.896444,-1.15961,-1.215335,-1.043263,-0.926876,-1.002618,-1.263462,-1.451796,-1.419071,-1.346686,-1.133814,-0.910129,-0.723689,-0.795293,-0.929092,-1.023549,-1.039832,-1.035989,-0.924847,-0.752911,-0.802475,-1.155581,-1.290048,-1.363233,-1.380644,-1.303255,-1.08174,-0.515242,0.377785,0.306124,-0.254432,-0.643439,-0.937082,-0.785007,-0.426256,-0.397022,-0.673758,-1.171599,-0.937428,-0.275426,0.900808,2.259967,3.565235,5.113322,6.555598,6.148413,5.054728,4.799775,5.049842,5.970452,7.598204,10.310058,13.637879,16.048872,16.328599,14.253321,11.159263,7.740704,4.538377,1.697097,-0.719616,-2.400149,-3.529528,-4.208461,-4.564441,-5.065304,-5.860412,-6.320616,-6.588013,-6.75575,-6.89106,-7.003737,-7.092594,-7.155041,-7.21663,-7.265361,-7.289917,-7.320297,3
-1.175311,-1.259126,-1.198463,-0.985736,-0.858557,-0.804583,-0.46144,-0.111995,-0.319426,-0.793245,-1.061764,-1.062431,-0.964444,-1.222498,-1.288771,-1.099376,-0.967263,-1.025094,-1.281459,-1.468951,-1.427614,-1.351587,-1.139794,-0.926438,-0.75827,-0.835014,-0.946892,-1.024664,-1.048105,-1.044559,-0.932763,-0.750911,-0.792515,-1.149127,-1.287344,-1.361335,-1.373674,-1.301488,-1.075026,-0.494551,0.395185,0.329484,-0.231035,-0.618332,-0.915979,-0.780135,-0.428096,-0.421145,-0.675456,-1.155622,-0.920342,-0.251672,0.913187,2.277716,3.59675,5.151225,6.554889,6.189869,5.093235,4.841587,5.105857,6.015412,7.669508,10.38119,13.67537,16.07083,16.310098,14.01862,11.205893,7.758346,4.539061,1.732396,-0.693159,-2.375739,-3.517449,-4.201721,-4.589804,-5.095227,-5.8613,-6.298605,-6.565587,-6.732753,-6.871711,-6.983917,-7.072531,-7.130973,-7.194943,-7.242507,-7.267734,-7.300631,3
-1.176099,-1.263952,-1.206357,-0.995275,-0.870902,-0.820791,-0.496016,-0.176782,-0.344542,-0.790308,-1.034421,-1.058223,-0.982974,-1.266929,-1.386058,-1.240702,-1.134694,-1.148349,-1.34874,-1.47725,-1.425994,-1.32481,-1.113252,-0.905468,-0.741154,-0.807812,-0.936706,-1.021943,-1.033084,-1.012302,-0.892372,-0.71693,-0.769897,-1.119687,-1.267589,-1.331189,-1.349384,-1.285548,-1.086791,-0.519411,0.374083,0.316993,-0.233408,-0.630252,-0.911877,-0.785085,-0.442158,-0.443071,-0.650118,-1.097976,-0.871515,-0.214763,0.936935,2.291646,3.574063,5.128465,6.526363,6.191753,5.01521,4.786462,5.034339,6.006262,7.644037,10.466999,13.740818,16.148209,16.361772,14.132621,11.139627,7.698691,4.56893,1.706045,-0.699779,-2.3875,-3.498632,-4.203102,-4.694175,-5.23088,-5.863202,-6.2596,-6.509057,-6.679414,-6.814596,-6.929582,-7.012399,-7.075877,-7.137544,-7.185147,-7.207551,-7.241373,3
-1.139862,-1.224214,-1.167434,-0.957563,-0.835275,-0.78632,-0.460924,-0.133559,-0.311898,-0.763228,-1.020479,-1.056212,-0.975229,-1.261021,-1.387343,-1.23459,-1.147943,-1.159866,-1.357178,-1.481828,-1.423471,-1.319351,-1.110275,-0.910634,-0.766106,-0.831473,-0.952793,-1.040501,-1.052471,-1.033767,-0.908617,-0.740435,-0.786641,-1.136336,-1.273367,-1.340624,-1.361084,-1.291212,-1.100375,-0.542417,0.351752,0.291046,-0.250663,-0.633721,-0.925667,-0.791786,-0.459968,-0.461008,-0.663528,-1.096564,-0.867564,-0.221833,0.924359,2.251046,3.529759,5.022199,6.417767,6.084455,4.998988,4.800559,5.085741,6.022575,7.715118,10.448317,13.80795,16.117542,16.37009,14.132944,11.182379,7.777303,4.570216,1.772726,-0.659605,-2.335443,-3.471443,-4.194139,-4.723926,-5.269816,-5.873702,-6.250631,-6.504941,-6.67124,-6.806857,-6.91846,-7.008584,-7.071413,-7.132671,-7.181019,-7.205948,-7.238771,3
-1.148113,-1.235682,-1.191274,-0.986715,-0.836753,-0.752638,-0.414055,-0.071622,-0.250911,-0.694075,-0.956264,-1.016343,-0.970002,-1.244944,-1.356714,-1.216469,-1.123024,-1.153575,-1.357908,-1.487782,-1.449189,-1.355313,-1.149966,-0.941892,-0.779406,-0.830839,-0.952799,-1.036731,-1.04985,-1.02093,-0.899195,-0.721871,-0.789192,-1.148247,-1.28603,-1.362829,-1.378839,-1.306055,-1.107045,-0.532681,0.378854,0.302113,-0.285889,-0.655487,-0.926187,-0.794805,-0.46151,-0.467672,-0.68443,-1.124349,-0.879013,-0.235822,0.921608,2.265897,3.542883,5.087291,6.505011,6.094424,4.969525,4.736767,5.030487,5.968996,7.681832,10.43387,13.81214,16.119137,16.352094,14.139883,11.196998,7.79604,4.591928,1.75242,-0.685571,-2.37422,-3.522825,-4.233006,-4.722436,-5.223634,-5.858098,-6.246491,-6.504924,-6.6704,-6.810145,-6.918496,-7.006652,-7.069782,-7.134188,-7.179686,-7.204687,-7.236033,3
-1.136708,-1.226459,-1.173557,-0.976479,-0.81617,-0.745199,-0.401319,-0.048528,-0.232384,-0.684743,-0.956116,-1.017329,-0.972472,-1.242353,-1.353194,-1.218334,-1.118656,-1.145939,-1.349592,-1.487432,-1.443047,-1.353858,-1.151556,-0.9485,-0.783982,-0.843772,-0.967813,-1.053348,-1.060964,-1.039945,-0.915114,-0.743177,-0.802757,-1.156094,-1.299226,-1.373757,-1.386927,-1.31698,-1.11626,-0.54529,0.365549,0.2853,-0.296155,-0.66664,-0.935331,-0.80622,-0.470607,-0.484381,-0.68209,-1.124429,-0.885704,-0.247898,0.909207,2.229472,3.497536,5.040655,6.445304,6.053823,4.939612,4.728526,5.006416,5.97329,7.673212,10.437845,13.817716,16.19356,16.426377,14.146002,11.183395,7.80622,4.611597,1.769749,-0.654809,-2.351726,-3.493497,-4.213647,-4.695838,-5.208897,-5.844279,-6.237077,-6.493018,-6.658957,-6.79693,-6.908662,-6.998595,-7.061939,-7.126021,-7.167805,-7.197359,-7.226522,3
-1.110707,-1.193047,-1.147149,-0.950648,-0.841658,-0.81116,-0.49747,-0.162053,-0.357559,-0.805014,-1.028164,-1.057949,-0.959888,-1.249005,-1.388215,-1.255813,-1.166774,-1.186481,-1.390636,-1.506093,-1.46139,-1.369794,-1.17836,-0.978528,-0.819951,-0.86709,-0.976049,-1.051295,-1.065116,-1.037571,-0.921765,-0.733241,-0.782395,-1.12905,-1.266014,-1.343883,-1.363767,-1.293608,-1.101398,-0.55471,0.326004,0.253764,-0.28198,-0.648062,-0.924278,-0.816047,-0.48574,-0.507332,-0.691281,-1.078126,-0.84682,-0.199407,0.903876,2.228246,3.468963,4.962562,6.309987,5.995137,4.968192,4.800937,5.124966,6.103249,7.786308,10.512228,13.805744,16.160745,16.40098,14.161479,11.243361,7.812456,4.657386,1.820427,-0.602086,-2.304565,-3.470036,-4.226441,-4.783524,-5.299983,-5.849363,-6.199754,-6.4529,-6.621799,-6.759291,-6.869619,-6.955549,-7.021777,-7.081906,-7.127255,-7.155603,-7.186015,3
-1.114376,-1.207255,-1.153513,-0.942426,-0.832918,-0.806232,-0.478221,-0.149404,-0.339354,-0.791187,-1.026429,-1.047842,-0.958648,-1.244791,-1.388254,-1.248312,-1.161546,-1.192975,-1.384566,-1.497841,-1.459148,-1.362769,-1.174983,-0.973029,-0.811392,-0.864297,-0.970314,-1.055568,-1.068114,-1.048887,-0.93162,-0.747784,-0.793875,-1.138258,-1.274797,-1.349929,-1.36616,-1.303727,-1.108306,-0.565236,0.313976,0.239102,-0.299942,-0.658104,-0.92968,-0.822434,-0.488264,-0.496527,-0.702595,-1.085831,-0.855579,-0.220782,0.88204,2.181097,3.435909,4.889447,6.236149,5.960313,4.961399,4.826823,5.134596,6.120537,7.782827,10.561766,13.853623,16.18623,16.281741,14.180574,11.314912,7.850846,4.698746,1.854848,-0.574103,-2.288325,-3.446209,-4.200141,-4.756642,-5.289177,-5.84115,-6.203078,-6.45292,-6.620891,-6.757785,-6.872319,-6.961053,-7.021139,-7.084559,-7.13398,-7.160491,-7.189514,3
-1.124463,-1.19964,-1.136879,-0.909044,-0.805861,-0.786296,-0.444434,-0.090854,-0.283995,-0.742231,-0.980669,-0.999132,-0.909763,-1.191314,-1.320564,-1.17789,-1.077558,-1.120888,-1.333042,-1.47453,-1.442423,-1.365507,-1.171367,-0.973677,-0.805178,-0.857903,-0.970142,-1.055173,-1.065719,-1.057159,-0.936597,-0.746896,-0.79492,-1.152006,-1.284954,-1.364843,-1.375272,-1.313751,-1.107026,-0.556646,0.329022,0.245447,-0.303697,-0.666533,-0.941629,-0.823995,-0.485688,-0.48623,-0.706844,-1.131193,-0.903365,-0.275614,0.84436,2.126008,3.411999,4.874272,6.29559,6.004391,4.969575,4.84072,5.146159,6.102529,7.763823,10.494382,13.862816,16.085447,16.32512,14.131949,11.304793,7.876588,4.649268,1.829958,-0.60453,-2.312177,-3.481375,-4.193491,-4.687323,-5.215191,-5.848938,-6.23998,-6.502209,-6.663586,-6.806379,-6.915101,-7.003922,-7.067086,-7.131912,-7.176287,-7.199884,-7.233851,3
-1.113225,-1.197036,-1.121995,-0.903795,-0.793445,-0.761787,-0.430901,-0.071762,-0.259026,-0.713765,-0.951229,-0.968609,-0.887274,-1.16926,-1.289599,-1.148483,-1.060062,-1.105768,-1.319127,-1.468929,-1.443608,-1.366816,-1.178986,-0.976961,-0.807501,-0.86336,-0.977388,-1.065499,-1.083238,-1.075512,-0.954484,-0.772879,-0.816022,-1.168211,-1.29866,-1.375106,-1.390129,-1.321638,-1.125293,-0.578142,0.296038,0.205695,-0.333799,-0.682552,-0.962085,-0.841641,-0.500441,-0.496654,-0.703833,-1.138538,-0.919792,-0.299049,0.811895,2.092563,3.342083,4.836952,6.210697,5.928051,4.932641,4.802281,5.110769,6.071962,7.748572,10.450846,13.787192,16.228171,16.444759,14.25954,11.276879,7.850333,4.673777,1.835234,-0.588568,-2.292274,-3.454936,-4.17253,-4.640634,-5.166924,-5.824546,-6.229584,-6.48281,-6.650854,-6.789147,-6.906098,-6.993996,-7.05482,-7.119566,-7.164481,-7.190002,-7.222271,3
