@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute target {1,2}

@data
1.246093,1.156233,1.114341,1.090849,1.077253,1.070229,1.068451,1.071719,1.080846,1.098155,1.129248,1.189482,1.33893,2.263381,-0.613078,-0.598064,-0.997039,0.045771,-1.227405,0.31497,-1.135171,-0.517453,-0.482612,-0.994419,-0.035856,-1.479693,-0.029814,-0.98201,-0.463136,-0.48971,-1.09722,0.366286,-1.157357,0.144443,-0.848923,-0.346655,-0.378261,-0.981587,0.498214,-0.995954,-0.411626,-0.413319,-1.001385,0.48784,-0.99954,-0.409522,-0.405609,-0.987109,0.511382,-0.959489,-0.325126,0.32889,-1.016963,0.515806,-0.8252,0.612025,-0.688297,0.201975,-1.084272,-0.723688,-1.264062,-1.261136,-0.714013,-1.074948,-0.593853,-0.972085,0.312286,-0.56966,0.749653,-0.651814,0.763157,-0.540234,0.365053,-0.867548,0.169252,-1.066396,-0.662396,-1.126489,-0.752718,-1.289076,-1.281928,-0.730613,-1.087197,-0.60118,-0.973231,0.319856,-0.548002,0.798815,-0.526463,0.369304,-0.867841,0.166977,-1.069016,-0.664035,-1.125794,-0.747994,-1.277861,-1.260191,-0.690901,-1.013338,-0.446556,-0.434321,-0.9736,-0.611496,-1.10056,-0.737766,-1.274242,-1.251898,-0.644769,-0.648093,-1.262172,-1.292458,-0.765893,-1.142242,-0.673773,-1.071938,-0.613669,-1.016791,-0.560972,-0.955916,0.317577,-0.569016,0.757773,-0.591767,0.269223,-1.037028,-0.691333,-1.243517,-1.250593,-0.712927,-1.074306,0.214068,-0.668535,0.652941,-0.714334,0.100192,-1.425869,17.743495,15.951808,7.868079,5.073264,4.251074,1.507232,1.689037,2
-0.845058,-0.844726,-0.844411,-0.844111,-0.843825,-0.843551,-0.84329,-0.843038,-0.842797,-0.842565,-0.842341,-0.842124,-0.841915,-0.841712,-0.841516,-0.841325,-0.841139,-0.840958,-0.840782,-0.840609,-0.840441,-0.840276,-0.840114,-0.839956,-0.8398,-0.839647,-0.839496,-0.839347,-0.839201,-0.839056,-0.838913,-0.838772,-0.838631,-0.838492,-0.838354,-0.838217,-0.838081,-0.837945,-0.83781,-0.837676,-0.837541,-0.837407,-0.837272,-0.837137,-0.837003,-0.836867,-0.836732,-0.836595,-0.836458,-0.836319,-0.83618,-0.83604,-0.835898,-0.835754,-0.835609,-0.835461,-0.835312,-0.835161,-0.835007,-0.83485,-0.83469,-0.834528,-0.834361,-0.834191,-0.834017,-0.833839,-0.833656,-0.833468,-0.833275,-0.833075,-0.832869,-0.832656,-0.832436,-0.832207,-0.831969,-0.831722,-0.831463,-0.831193,-0.83091,-0.830612,-0.830298,-0.829966,-0.829614,-0.829241,-0.828843,-0.828419,-0.82797,-0.827501,-0.827034,-0.826643,-0.82658,-0.827867,-0.836262,-0.921788,9.062911,10.54999,10.081866,9.850179,8.840705,8.568395,8.649187,8.602359,7.157858,3.643475,2.059345,0.73815,0.19725,1.282486,2.924054,1.752631,1.776334,4.091777,5.794291,-1.180211,-0.946971,-0.878271,-0.655395,-0.944427,-0.902925,-0.887711,-0.878967,-0.873049,-0.868693,-0.865316,-0.862603,-0.860366,-0.858484,-0.856875,-0.85548,-0.854258,-0.853176,-0.852211,-0.851343,-0.850558,-0.849843,-0.84919,-0.848589,-0.848034,-0.847519,-0.84704,-0.846593,-0.846174,-0.84578,-0.845409,2
-0.998928,-1.002506,-1.004908,-1.006598,-1.007829,-1.008749,-1.00945,-1.009994,-1.01042,-1.010759,-1.011031,-1.011252,-1.011433,-1.011582,-1.011706,-1.01181,-1.011899,-1.011976,-1.012042,-1.012101,-1.012154,-1.012203,-1.012248,-1.01229,-1.012331,-1.012372,-1.012411,-1.012452,-1.012493,-1.012535,-1.012579,-1.012624,-1.012672,-1.012723,-1.012777,-1.012834,-1.012894,-1.012959,-1.013028,-1.013101,-1.013179,-1.013263,-1.013352,-1.013448,-1.013551,-1.013661,-1.013778,-1.013905,-1.01404,-1.014186,-1.014343,-1.014511,-1.014692,-1.014888,-1.0151,-1.015328,-1.015576,-1.015844,-1.016136,-1.016454,-1.016801,-1.01718,-1.017596,-1.018053,-1.018558,-1.019115,-1.019735,-1.020425,-1.021197,-1.022065,-1.023045,-1.02416,-1.025434,-1.0269,-1.028601,-1.030592,-1.032946,-1.035761,-1.039171,-1.043371,-1.048638,-1.055401,-1.064336,-1.076588,-1.094251,-1.121606,-1.16899,-1.269515,-1.602395,7.044345,0.980643,-0.564857,-0.711923,-0.762743,-0.779474,-0.772319,-0.731263,-0.585699,2.732079,6.785785,6.631214,6.375409,6.083031,6.486402,5.042557,5.430889,4.478642,2.439347,0.927328,-0.461199,-0.962099,-0.982163,-0.987492,-0.988894,-0.988673,-0.987557,-0.985801,-0.983467,-0.980503,-0.976763,-0.971991,-0.965758,-0.957336,-0.945412,-0.927373,-0.897236,-0.83768,-0.669998,3.140272,6.781912,6.322551,6.112482,5.819281,6.446144,6.37216,6.884956,6.104952,1.814083,0.721222,-0.179444,-0.748684,-0.957628,-0.982753,-0.993192,2
-0.997236,-0.996464,-0.995738,-0.995053,-0.994404,-0.993785,-0.993194,-0.992626,-0.992081,-0.991554,-0.991044,-0.99055,-0.990068,-0.989599,-0.989141,-0.988692,-0.988252,-0.987819,-0.987393,-0.986972,-0.986556,-0.986144,-0.985736,-0.985329,-0.984925,-0.984522,-0.98412,-0.983718,-0.983315,-0.982911,-0.982505,-0.982096,-0.981684,-0.981268,-0.980848,-0.980422,-0.97999,-0.979552,-0.979105,-0.97865,-0.978186,-0.97771,-0.977224,-0.976724,-0.97621,-0.97568,-0.975134,-0.974568,-0.973982,-0.973372,-0.972738,-0.972075,-0.971382,-0.970654,-0.969888,-0.96908,-0.968224,-0.967315,-0.966346,-0.965309,-0.964195,-0.962993,-0.96169,-0.96027,-0.958715,-0.957001,-0.955099,-0.952973,-0.950578,-0.947853,-0.944722,-0.941081,-0.936789,-0.931647,-0.92537,-0.917529,-0.907452,-0.894029,-0.875276,-0.847291,-0.801189,-0.711492,-0.464062,2.774624,9.447566,8.490768,8.685936,9.319175,6.98068,10.080824,9.236673,4.512734,1.868902,1.984544,2.688374,2.474334,2.293144,2.337044,1.401583,0.355643,-0.820057,-0.903487,-0.928749,-0.939072,-0.943325,-0.944302,-0.94302,-0.93975,-0.934288,-0.925895,-0.912887,-0.891307,-0.849895,-0.739595,2.238714,3.237987,1.679864,-0.965256,-1.150847,1.587543,1.496371,1.61774,1.743233,1.808576,2.493542,2.535626,2.564231,2.661036,-1.084544,-1.050964,-1.032994,-1.02381,-1.018085,-1.014069,-1.011032,-1.008613,-1.006614,-1.004915,-1.003441,-1.002139,-1.000973,-0.999917,-0.998952,-0.998062,2
-0.983651,-0.984157,-0.984633,-0.985081,-0.985504,-0.985904,-0.986284,-0.986644,-0.986988,-0.987315,-0.987628,-0.987927,-0.988213,-0.988488,-0.988752,-0.989006,-0.98925,-0.989486,-0.989714,-0.989934,-0.990147,-0.990353,-0.990553,-0.990747,-0.990936,-0.991119,-0.991298,-0.991472,-0.991641,-0.991806,-0.991968,-0.992126,-0.99228,-0.992431,-0.992578,-0.992723,-0.992864,-0.993003,-0.993139,-0.993273,-0.993404,-0.993532,-0.993658,-0.993782,-0.993904,-0.994023,-0.99414,-0.994255,-0.994368,-0.994478,-0.994586,-0.994691,-0.994795,-0.994895,-0.994993,-0.995088,-0.99518,-0.995269,-0.995354,-0.995435,-0.995513,-0.995585,-0.995652,-0.995714,-0.995769,-0.995817,-0.995856,-0.995886,-0.995906,-0.995913,-0.995906,-0.995882,-0.995839,-0.995774,-0.995682,-0.995559,-0.995398,-0.995193,-0.994935,-0.994611,-0.994207,-0.993705,-0.993079,-0.992298,-0.991319,-0.990081,-0.988502,-0.986463,-0.983789,-0.980211,-0.975298,-0.968321,-0.957951,-0.941518,-0.912821,-0.853831,-0.684856,6.066574,8.502139,8.321025,7.999798,8.768145,9.014129,9.730911,9.63124,6.36953,4.939861,3.701401,3.134292,2.728657,2.787494,0.855539,-1.074552,2.567706,2.366797,2.628602,1.413412,2.963584,3.090364,2.451037,2.622209,2.258321,2.206397,-1.004947,-0.961144,-0.959229,-0.9612,-0.963671,-0.966037,-0.968177,-0.970085,-0.971784,-0.9733,-0.974659,-0.975882,-0.97699,-0.977997,-0.978916,-0.979759,-0.980536,-0.981253,-0.981917,-0.982536,-0.983112,2
-1.130865,-1.127673,-1.125506,-1.123963,-1.122826,-1.121968,-1.121306,-1.120788,-1.120377,-1.120049,-1.119785,-1.119571,-1.119397,-1.119256,-1.11914,-1.119046,-1.118971,-1.118909,-1.118861,-1.118823,-1.118793,-1.118772,-1.118756,-1.118747,-1.118742,-1.118741,-1.118743,-1.118749,-1.118758,-1.118769,-1.118782,-1.118796,-1.118813,-1.118831,-1.11885,-1.11887,-1.118892,-1.118914,-1.118937,-1.118961,-1.118985,-1.11901,-1.119036,-1.119062,-1.119089,-1.119116,-1.119144,-1.119172,-1.1192,-1.119229,-1.119257,-1.119287,-1.119316,-1.119346,-1.119376,-1.119407,-1.119438,-1.119469,-1.1195,-1.119531,-1.119563,-1.119594,-1.119626,-1.119659,-1.119691,-1.119723,-1.119756,-1.119788,-1.119821,-1.119853,-1.119886,-1.119918,-1.11995,-1.119982,-1.120013,-1.120043,-1.120073,-1.120102,-1.120129,-1.120155,-1.120179,-1.120201,-1.120219,-1.120235,-1.120246,-1.120251,-1.120251,-1.120242,-1.120224,-1.120194,-1.120148,-1.120084,-1.119997,-1.11988,-1.119725,-1.11952,-1.119251,-1.118897,-1.118427,-1.117798,-1.116943,-1.115761,-1.114083,-1.111616,-1.10781,-1.101509,-1.089877,-1.063956,-0.97791,0.430082,8.398653,8.857675,8.10597,8.713632,8.347547,8.30913,8.73511,7.302105,4.347841,3.457495,3.569271,4.817519,2.03041,1.645503,3.409099,2.43492,2.608958,3.287833,2.802143,3.029134,2.544845,2.680788,2.475453,2.179392,1.955032,2.284598,1.769365,2.36852,1.903224,1.664455,-1.2396,-1.164351,-1.144824,-1.135907,2
-0.432604,-0.433721,-0.434793,-0.435826,-0.436821,-0.437781,-0.438709,-0.439608,-0.440479,-0.441325,-0.442148,-0.442949,-0.443729,-0.444491,-0.445235,-0.445963,-0.446676,-0.447375,-0.448061,-0.448736,-0.449399,-0.450052,-0.450697,-0.451332,-0.45196,-0.452581,-0.453196,-0.453805,-0.454409,-0.455009,-0.455605,-0.456198,-0.456788,-0.457377,-0.457964,-0.45855,-0.459135,-0.459721,-0.460308,-0.460896,-0.461486,-0.462078,-0.462674,-0.463273,-0.463876,-0.464484,-0.465098,-0.465718,-0.466345,-0.466979,-0.467622,-0.468274,-0.468935,-0.469608,-0.470292,-0.470989,-0.4717,-0.472426,-0.473167,-0.473926,-0.474704,-0.475501,-0.476321,-0.477163,-0.478031,-0.478926,-0.479851,-0.480807,-0.481798,-0.482826,-0.483894,-0.485006,-0.486166,-0.487379,-0.488648,-0.489979,-0.491379,-0.492854,-0.494412,-0.496062,-0.497813,-0.499677,-0.501668,-0.503801,-0.506093,-0.508565,-0.511243,-0.514156,-0.517339,-0.520835,-0.524695,-0.528984,-0.533783,-0.539192,-0.545342,-0.552402,-0.560599,-0.570239,-0.58175,-0.595749,-0.613158,-0.635417,-0.664924,-0.705985,-0.767254,-0.869281,-1.077169,-1.762355,20.157523,18.54853,10.370224,4.875683,4.205831,3.174966,1.074559,0.882397,1.063438,0.761391,-0.29036,-0.355567,-0.366736,-0.373785,-0.379576,-0.384654,-0.389198,-0.393302,-0.39703,-0.400432,-0.403549,-0.406416,-0.409063,-0.411514,-0.413792,-0.415916,-0.417903,-0.419766,-0.421517,-0.423169,-0.42473,-0.426208,-0.427612,-0.428948,-0.430222,-0.431439,2
2.699134,-0.305875,-0.522942,-0.594264,-0.628404,-0.648083,-0.66079,-0.669653,-0.676192,-0.681228,-0.685238,-0.688519,-0.691264,-0.693602,-0.695625,-0.697399,-0.698972,-0.700381,-0.701653,-0.702811,-0.703872,-0.70485,-0.705756,-0.7066,-0.707389,-0.708131,-0.70883,-0.709491,-0.710118,-0.710715,-0.711284,-0.711829,-0.712352,-0.712854,-0.713338,-0.713805,-0.714257,-0.714694,-0.715119,-0.715532,-0.715933,-0.716326,-0.716708,-0.717083,-0.71745,-0.71781,-0.718163,-0.718511,-0.718854,-0.719191,-0.719524,-0.719854,-0.72018,-0.720503,-0.720823,-0.721141,-0.721457,-0.721772,-0.722085,-0.722398,-0.72271,-0.723022,-0.723334,-0.723646,-0.72396,-0.724274,-0.724591,-0.724909,-0.725229,-0.725552,-0.725878,-0.726207,-0.72654,-0.726877,-0.727219,-0.727566,-0.727919,-0.728278,-0.728643,-0.729016,-0.729397,-0.729786,-0.730185,-0.730594,-0.731014,-0.731445,-0.73189,-0.732348,-0.732821,-0.733311,-0.733819,-0.734346,-0.734894,-0.735466,-0.736063,-0.736687,-0.737342,-0.73803,-0.738755,-0.739521,-0.740332,-0.741194,-0.742113,-0.743095,-0.744148,-0.745282,-0.746508,-0.747839,-0.749292,-0.750885,-0.752643,-0.754594,-0.756775,-0.759233,-0.762026,-0.765233,-0.768957,-0.773338,-0.778575,-0.78495,-0.792886,-0.803043,-0.81651,-0.83523,-0.863041,-0.908853,-1.000026,-1.300935,9.380145,7.137573,0.693511,0.449845,0.37887,0.383684,0.2559,1.596586,9.153797,8.218498,7.868364,7.874985,8.366909,9.497323,9.088585,9.516385,2
-0.596042,-0.599082,-0.601729,-0.604059,-0.606129,-0.607982,-0.609654,-0.611171,-0.612556,-0.613826,-0.614997,-0.616082,-0.617089,-0.618029,-0.618908,-0.619734,-0.620512,-0.621246,-0.621941,-0.6226,-0.623227,-0.623825,-0.624396,-0.624942,-0.625466,-0.625969,-0.626453,-0.62692,-0.62737,-0.627806,-0.628227,-0.628636,-0.629033,-0.629419,-0.629794,-0.63016,-0.630518,-0.630867,-0.631208,-0.631543,-0.631871,-0.632192,-0.632508,-0.632819,-0.633125,-0.633427,-0.633724,-0.634018,-0.634308,-0.634596,-0.63488,-0.635162,-0.635441,-0.635718,-0.635994,-0.636268,-0.63654,-0.636812,-0.637083,-0.637352,-0.637622,-0.637891,-0.63816,-0.638428,-0.638697,-0.638967,-0.639237,-0.639507,-0.639778,-0.640051,-0.640323,-0.640597,-0.640872,-0.641148,-0.641424,-0.641701,-0.641979,-0.642256,-0.642533,-0.642809,-0.643082,-0.643353,-0.643617,-0.643875,-0.644121,-0.644352,-0.644562,-0.644743,-0.644881,-0.644959,-0.644949,-0.644808,-0.644462,-0.643783,-0.642512,-0.64007,-0.634817,-0.619635,-0.444969,-0.709066,-0.680746,-0.673383,-0.670491,-0.669333,-0.669066,-0.669355,-0.670045,-0.671064,-0.672384,-0.674004,-0.675943,-0.678244,-0.680969,-0.684213,-0.688115,-0.692882,-0.698832,-0.706481,-0.716718,-0.731221,-0.753579,-0.793017,-0.881752,-1.212837,10.724974,9.946744,10.89318,10.555013,10.238381,8.877051,9.260293,9.066949,6.470771,-0.241834,-0.426933,-0.491775,-0.525021,-0.545418,-0.55931,-0.569439,-0.577189,-0.583333,-0.588339,-0.592508,2
-0.427751,-0.42809,-0.428436,-0.428789,-0.42915,-0.42952,-0.429899,-0.430287,-0.430686,-0.431096,-0.431518,-0.431952,-0.4324,-0.432863,-0.433341,-0.433836,-0.43435,-0.434883,-0.435437,-0.436014,-0.436616,-0.437245,-0.437902,-0.438592,-0.439316,-0.440078,-0.440881,-0.44173,-0.442629,-0.443583,-0.444599,-0.445683,-0.446842,-0.448086,-0.449426,-0.450874,-0.452444,-0.454152,-0.456021,-0.458073,-0.460339,-0.462854,-0.465664,-0.468824,-0.472405,-0.476497,-0.481218,-0.486727,-0.493235,-0.501039,-0.510565,-0.522441,-0.537641,-0.557751,-0.585538,-0.626278,-0.691389,-0.810771,-1.093311,-2.397443,29.151622,3.253294,1.86822,1.967784,1.381528,1.479268,1.724716,1.179435,1.251643,1.172514,1.714284,1.479582,1.481397,2.071364,1.321622,1.373627,1.431731,1.711083,1.300688,-0.609605,-0.493452,-0.459631,-0.443568,-0.434393,-0.42862,-0.42477,-0.422105,-0.420217,-0.418862,-0.417883,-0.41718,-0.416681,-0.416338,-0.416113,-0.415982,-0.415924,-0.415923,-0.415969,-0.416053,-0.416166,-0.416305,-0.416463,-0.416638,-0.416827,-0.417026,-0.417236,-0.417452,-0.417676,-0.417904,-0.418137,-0.418374,-0.418615,-0.418858,-0.419103,-0.419351,-0.4196,-0.419851,-0.420104,-0.420358,-0.420614,-0.420871,-0.42113,-0.42139,-0.421651,-0.421914,-0.422179,-0.422446,-0.422714,-0.422985,-0.423258,-0.423533,-0.42381,-0.424091,-0.424374,-0.42466,-0.42495,-0.425243,-0.42554,-0.425841,-0.426147,-0.426457,-0.426772,-0.427093,-0.427419,2
-0.500791,-0.502743,-0.504395,-0.505817,-0.507055,-0.508145,-0.509115,-0.509984,-0.510769,-0.511482,-0.512133,-0.512732,-0.513284,-0.513796,-0.514273,-0.514718,-0.515135,-0.515527,-0.515896,-0.516246,-0.516577,-0.516892,-0.517192,-0.517478,-0.517752,-0.518014,-0.518266,-0.518508,-0.518742,-0.518967,-0.519185,-0.519396,-0.5196,-0.519799,-0.519992,-0.52018,-0.520363,-0.520542,-0.520717,-0.520889,-0.521057,-0.521221,-0.521383,-0.521542,-0.521699,-0.521853,-0.522005,-0.522156,-0.522305,-0.522452,-0.522597,-0.522742,-0.522886,-0.523028,-0.52317,-0.523311,-0.523452,-0.523593,-0.523733,-0.523873,-0.524013,-0.524154,-0.524295,-0.524436,-0.524578,-0.524721,-0.524864,-0.525009,-0.525155,-0.525302,-0.525451,-0.525602,-0.525754,-0.525909,-0.526066,-0.526225,-0.526387,-0.526552,-0.52672,-0.526892,-0.527067,-0.527247,-0.527431,-0.527619,-0.527813,-0.528012,-0.528217,-0.528429,-0.528647,-0.528873,-0.529108,-0.529351,-0.529604,-0.529867,-0.530142,-0.530429,-0.53073,-0.531046,-0.531379,-0.53173,-0.532101,-0.532494,-0.532913,-0.53336,-0.533839,-0.534353,-0.534907,-0.535508,-0.536161,-0.536876,-0.537662,-0.538531,-0.539501,-0.540589,-0.541823,-0.543234,-0.54487,-0.546792,-0.549088,-0.551888,-0.55539,-0.559917,-0.566022,-0.574751,-0.588324,-0.612292,-0.664018,-0.729818,13.611534,12.264502,11.834768,11.046623,11.102881,10.2083,1.796787,-0.308952,-0.418446,-0.45337,-0.470313,-0.480364,-0.487068,-0.491894,-0.495556,-0.498445,2
-0.403798,-0.401863,-0.400132,-0.398574,-0.397163,-0.395879,-0.394704,-0.393625,-0.392631,-0.39171,-0.390854,-0.390057,-0.389313,-0.388615,-0.38796,-0.387343,-0.386761,-0.386211,-0.385689,-0.385194,-0.384724,-0.384276,-0.383849,-0.383441,-0.383051,-0.382678,-0.382321,-0.381978,-0.381648,-0.381332,-0.381028,-0.380736,-0.380454,-0.380183,-0.379923,-0.379672,-0.37943,-0.379198,-0.378974,-0.37876,-0.378554,-0.378357,-0.378169,-0.377989,-0.377819,-0.377658,-0.377507,-0.377366,-0.377237,-0.377118,-0.377013,-0.376921,-0.376845,-0.376786,-0.376747,-0.376729,-0.376737,-0.376776,-0.376849,-0.376965,-0.377133,-0.377364,-0.377675,-0.378088,-0.378634,-0.37936,-0.380336,-0.381671,-0.383553,-0.386327,-0.390696,-0.398377,-0.414892,-0.47339,0.055944,-0.296457,-0.328219,-0.339934,-0.345917,-0.349469,-0.351763,-0.353318,-0.354402,-0.355163,-0.355692,-0.356048,-0.35627,-0.356383,-0.356407,-0.356354,-0.356235,-0.356056,-0.355822,-0.355535,-0.355199,-0.354814,-0.35438,-0.353896,-0.35336,-0.35277,-0.352122,-0.351413,-0.350637,-0.349786,-0.348855,-0.347833,-0.346707,-0.345466,-0.344091,-0.34256,-0.340849,-0.338923,-0.336741,-0.334248,-0.331371,-0.328012,-0.324033,-0.319235,-0.313309,-0.305746,-0.295598,-0.280732,-0.254554,-0.179745,1.239947,18.454711,18.49174,15.199249,-1.356282,-0.735765,-0.59109,-0.5281,-0.493031,-0.470724,-0.455294,-0.443986,-0.43534,-0.428513,-0.422983,-0.418411,-0.414565,-0.411284,-0.408451,-0.405977,2
-0.439886,-0.439195,-0.438522,-0.437865,-0.437224,-0.436596,-0.435983,-0.435381,-0.434791,-0.434211,-0.433641,-0.433079,-0.432526,-0.431981,-0.431442,-0.430909,-0.430382,-0.429859,-0.429342,-0.428828,-0.428317,-0.42781,-0.427304,-0.426801,-0.426298,-0.425797,-0.425296,-0.424795,-0.424294,-0.423791,-0.423287,-0.422781,-0.422273,-0.421761,-0.421246,-0.420727,-0.420203,-0.419674,-0.419139,-0.418598,-0.41805,-0.417494,-0.41693,-0.416357,-0.415774,-0.41518,-0.414574,-0.413956,-0.413324,-0.412678,-0.412016,-0.411337,-0.41064,-0.409922,-0.409184,-0.408422,-0.407636,-0.406822,-0.40598,-0.405105,-0.404197,-0.403251,-0.402264,-0.401234,-0.400155,-0.399023,-0.397833,-0.396579,-0.395255,-0.393853,-0.392364,-0.390779,-0.389087,-0.387274,-0.385325,-0.383222,-0.380945,-0.378467,-0.375758,-0.372782,-0.369495,-0.36584,-0.361748,-0.357133,-0.35188,-0.345844,-0.338827,-0.330561,-0.320673,-0.308621,-0.293595,-0.274327,-0.248708,-0.212965,-0.159626,-0.071545,0.100995,0.584028,8.879314,16.296067,13.325873,11.132494,7.316881,-0.676054,-0.596182,-0.569484,-0.551433,-0.53754,-0.526357,-0.517122,-0.509355,-0.502723,-0.49699,-0.49198,-0.487562,-0.483634,-0.480114,-0.476941,-0.474062,-0.471437,-0.46903,-0.466815,-0.464767,-0.462866,-0.461095,-0.459441,-0.457889,-0.456431,-0.455056,-0.453756,-0.452524,-0.451354,-0.45024,-0.449178,-0.448163,-0.44719,-0.446257,-0.44536,-0.444497,-0.443664,-0.44286,-0.442082,-0.441328,-0.440597,2
-0.476555,-0.476868,-0.477172,-0.477468,-0.477756,-0.478038,-0.478313,-0.478581,-0.478845,-0.479103,-0.479356,-0.479605,-0.47985,-0.480091,-0.480329,-0.480564,-0.480796,-0.481025,-0.481252,-0.481478,-0.481701,-0.481923,-0.482143,-0.482362,-0.482581,-0.482798,-0.483015,-0.483232,-0.483449,-0.483666,-0.483884,-0.484102,-0.484321,-0.484541,-0.484762,-0.484984,-0.485209,-0.485435,-0.485663,-0.485894,-0.486128,-0.486364,-0.486604,-0.486847,-0.487095,-0.487346,-0.487602,-0.487863,-0.48813,-0.488402,-0.48868,-0.488966,-0.489258,-0.489559,-0.489868,-0.490186,-0.490515,-0.490854,-0.491205,-0.491568,-0.491945,-0.492337,-0.492745,-0.493171,-0.493616,-0.494083,-0.494572,-0.495087,-0.49563,-0.496204,-0.496813,-0.497459,-0.498149,-0.498886,-0.499677,-0.50053,-0.501451,-0.502453,-0.503545,-0.504744,-0.506067,-0.507537,-0.50918,-0.511034,-0.513144,-0.515571,-0.518397,-0.521739,-0.525758,-0.530696,-0.53693,-0.545068,-0.556171,-0.572212,-0.596969,-0.6332,-0.179218,16.84701,13.659639,10.790847,10.026442,7.727733,6.244628,0.598494,-0.2902,-0.366628,-0.396677,-0.413415,-0.424332,-0.432123,-0.438018,-0.442664,-0.446437,-0.449575,-0.452233,-0.454519,-0.45651,-0.458264,-0.459822,-0.461218,-0.462478,-0.463622,-0.464666,-0.465625,-0.46651,-0.467329,-0.468091,-0.468802,-0.469468,-0.470093,-0.470683,-0.471239,-0.471766,-0.472267,-0.472743,-0.473198,-0.473632,-0.474048,-0.474447,-0.47483,-0.475199,-0.475555,-0.475899,-0.476232,2
