@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute target {1,2}

@data
1.983276,3.538071,3.711755,3.614412,3.837673,3.70249,3.30771,2.870852,1.592778,-0.164067,-2.013784,-4.162835,-5.509846,-6.935316,-6.627951,-8.344771,-8.750994,-7.562869,-7.579805,-9.22155,-7.588616,-6.133561,-2.568764,-0.180026,1.791758,2.674743,3.313188,4.088905,4.387783,5.540212,6.972103,11.019248,10.730166,9.353659,8.479892,6.849839,2.670439,2.210632,1.717639,-1.550835,-0.756069,0.009967,1.039256,2.288138,3.475068,5.239459,5.979713,5.348913,6.099943,7.207954,6.477008,3.740971,-0.166827,-4.734448,-6.115011,-7.074361,-7.267659,-6.890515,-6.719035,-6.934487,-6.683492,-6.052363,-4.711281,-2.95561,-2.51206,-2.582593,-3.056115,-4.275889,-3.904495,-2.341406,-2.101925,-1.548852,-0.841901,-0.010873,2.101039,2.824114,4.876582,6.81429,5.966956,5.683192,3.980532,1.928495,0.551381,-0.482412,-2.370442,-3.21223,-3.581498,-3.266756,-2.002586,-1.543417,1
-7.876551,-12.545152,-11.671538,-9.97177,-8.444744,-5.595349,-3.89105,1.189051,0.84095,2.282332,3.513667,4.075957,4.825913,6.516867,5.90808,4.627245,4.599473,4.093999,4.705641,5.293189,3.308528,2.226093,2.128924,2.592087,1.905627,1.839866,2.570775,-0.840509,-3.487695,-4.193112,-6.757473,-8.818593,-8.472266,-6.017371,-0.225023,4.316825,6.385654,7.861415,7.764226,8.260697,10.556792,10.393322,8.595531,7.605535,7.715581,6.096867,6.092661,5.200595,4.538321,2.358308,1.760196,-0.486902,0.029476,-0.531156,-1.103775,-6.436816,-6.606334,-5.221981,-4.239738,-6.363329,-4.587033,-3.403593,-2.932115,-2.753073,-2.362563,-2.390899,-2.384405,-2.054499,-1.94056,-1.943554,-1.013926,-2.334158,-2.256277,-1.65412,-1.07595,-0.50606,-1.670934,-0.887046,-0.421264,0.356587,-0.702235,-0.222507,0.261486,2.557434,0.946412,1.329717,-0.443795,-3.930734,-4.018181,-2.340195,1
-4.487422,-7.862243,-5.397828,-2.685809,-0.362183,-2.615927,-4.057733,-0.165747,5.692649,4.348284,5.962732,7.15056,9.325026,12.026585,12.606668,9.058037,5.473502,2.230474,-0.748295,-0.052748,3.363029,3.738946,0.10071,-2.630685,-5.505698,-6.692373,-6.664957,-5.251865,-3.342228,-0.527092,0.818685,1.470607,1.026507,2.189513,3.370153,0.856543,-3.865407,-8.382919,-10.270418,-8.814107,-8.634841,-8.055785,-4.031314,-3.722633,-3.570919,1.244615,2.585415,3.767175,6.839623,9.711099,7.97781,3.345128,0.743507,-1.634746,-4.00578,-6.320184,-3.92529,-1.747798,2.137103,3.418872,1.730012,-1.602227,-6.285832,-5.874258,-3.481164,-0.3752,2.591297,4.541565,4.446409,2.074092,-1.697856,-4.67242,-3.739141,-2.435326,-1.538513,-0.020316,1.3652,2.964641,2.150138,1.041642,-1.311733,-3.871258,-3.2159,-2.261823,-0.194284,1.679832,3.435812,5.103329,6.872384,6.03432,1
-3.196375,-1.4755,1.331905,4.198999,3.213311,-0.323447,-2.728118,-4.793985,-4.404494,-2.619045,0.850063,4.244732,2.82089,1.418077,0.043146,-3.323572,-3.738332,-3.019678,-0.486806,2.232861,4.53013,9.526275,8.416081,5.427672,1.362055,-1.823006,-4.452913,-5.109772,-3.034203,0.997959,3.861697,6.167071,5.72526,4.799925,1.970697,-0.785696,-2.25628,-3.506653,-4.690119,-1.612894,1.71578,4.633312,7.930346,9.962056,9.029093,7.971928,6.87245,5.775954,4.776333,3.367431,-0.056096,-3.130125,-6.835737,-7.27945,-5.035476,-3.349682,-3.279934,-6.825913,-5.599497,-1.176671,1.02471,1.875186,3.450109,7.805306,9.678074,9.559956,7.884631,6.078823,2.708868,0.24983,-3.181293,-6.409523,-9.592784,-10.107337,-6.635402,-4.72347,-2.802146,-1.461981,2.195461,1.807597,-0.574785,-2.483785,-2.913578,-6.195285,-6.594167,-5.10006,-4.53462,-5.711038,-5.356295,-5.165023,1
-1.864993,-6.459345,-6.739574,-4.068627,-3.061791,-6.65408,-7.248854,-10.783801,-12.006087,-12.318193,-10.629928,-9.623284,-3.849923,1.193817,3.443322,4.333804,3.229397,3.487782,2.930768,2.40606,1.968236,3.542663,4.146718,3.012327,1.687475,0.34189,-1.002459,-2.355804,-3.752988,-4.300416,-8.042676,-8.41134,-7.206105,-5.825768,-2.04067,1.521784,1.80541,1.60008,2.678166,2.252345,2.28064,2.433842,2.129793,1.93575,1.477605,3.75036,6.75023,7.395772,5.078672,3.328349,2.527683,2.04728,1.359125,0.942183,1.659089,1.554681,0.281473,-2.728376,-7.581737,-7.380087,-5.973305,-4.993751,-3.530514,-5.141866,-5.279465,-3.170411,0.268199,5.190416,2.412005,-0.67318,-0.453536,-0.535515,0.277712,1.383434,4.770464,6.478027,6.824591,7.123422,6.796208,8.510692,6.792442,6.122982,7.214543,7.398422,5.370844,3.426824,3.113946,2.051226,1.583706,0.063769,1
-3.947873,-2.102272,-0.253351,2.929889,8.188538,8.231278,7.691382,5.956456,5.483968,4.9182,5.153042,2.643703,3.796805,6.633422,6.496895,4.649517,3.333032,4.771201,6.267417,4.661731,0.711461,-2.558435,-4.209876,-5.846446,-3.918301,-2.30551,0.120578,0.421797,1.609816,4.53745,5.649688,6.019898,7.987881,11.142765,9.675165,7.226811,5.5413,3.263998,1.446224,0.386934,-1.437076,-1.265236,-1.826009,-0.240725,-0.165239,0.932095,0.303434,-2.230207,-4.99697,-6.731424,-9.086816,-9.242492,-9.032679,-9.470602,-9.471489,-8.923584,-7.581714,-5.573866,-3.97909,-1.52834,1.568776,1.864893,3.526593,3.893262,3.150864,0.796991,-2.691887,-5.678412,-6.002102,-5.903825,-4.920602,-1.438147,1.268346,1.476994,1.663478,1.315397,0.778248,0.884022,0.285167,-3.464255,-6.731451,-7.68952,-6.936571,-4.753733,-0.614348,3.326059,1.544884,-2.028214,-4.974594,-4.374462,1
3.371484,8.391534,8.508519,8.408348,8.248993,8.067062,7.87233,7.671531,7.465886,7.257796,7.047849,6.835674,6.623294,6.409012,6.195207,5.979612,5.764847,5.548586,5.333076,5.116884,4.900466,4.684059,4.467095,4.250565,4.033159,3.8166,3.598659,3.38198,3.163934,2.947051,2.729407,2.512107,2.294571,2.077013,1.859857,1.641627,1.424514,1.20612,0.988967,0.770659,0.553399,0.335237,0.117836,-0.100134,-0.317693,-0.535106,-0.753288,-0.970576,-1.18892,-1.406118,-1.624567,-1.841745,-2.060051,-2.277294,-2.494953,-2.712603,-2.930036,-3.147842,-3.365043,-3.582966,-3.799893,-4.01806,-4.234826,-4.45282,-4.669507,-4.886799,-5.10357,-5.320344,-5.536727,-5.751095,-6.011946,-6.121087,-5.873936,-5.590665,-5.806172,-5.848542,-5.984117,-5.769638,-5.634987,-5.989726,-6.226958,-6.243334,-6.328888,-6.207012,-5.598888,-5.332973,-5.248583,-5.063495,-4.90462,-5.004264,1
-0.917048,0.028609,-0.385038,-1.350351,-1.496886,-2.489893,-4.759388,-4.971434,-3.806447,-3.260184,-2.31232,-1.287581,-0.210535,-0.644065,0.456913,1.75175,1.582183,2.177291,2.067385,2.23095,1.879625,2.951753,3.108003,2.303842,0.992248,0.867095,0.746767,-0.55355,-1.743235,-3.112353,-2.90258,-2.716095,-5.140354,-6.342925,-5.42912,-3.640615,-4.211334,-4.045153,-3.408273,-0.307498,3.505888,4.634663,4.35771,5.915175,5.999492,7.83095,7.138066,6.994429,6.574976,7.352417,7.599899,6.957305,6.177178,5.395368,6.374239,6.793748,5.912816,7.342353,8.892711,7.706198,7.535243,7.417549,7.769337,3.071303,-1.895733,-2.523596,-2.603276,-0.565754,-0.257508,-0.663727,-1.291426,-0.841677,-4.290749,-7.218877,-8.628172,-9.921692,-12.153299,-10.594711,-9.358946,-8.45304,-5.965169,-3.614681,-3.099417,0.763017,0.465056,2.917672,1.455587,-6.075281,-6.292524,-6.241245,1
-5.481049,-2.310177,1.449775,3.520373,2.319968,-0.263415,-2.937659,-4.495344,-4.247544,0.698473,2.566037,0.706792,2.90874,0.732396,-2.62554,-6.910659,-6.74596,-2.621454,1.208521,-0.784098,0.949175,5.531294,5.977085,2.725209,-0.711546,-3.484486,-3.175922,-0.505449,3.814632,5.126567,1.969789,-2.317438,-5.382867,-6.556504,-8.851234,-12.029247,-8.983789,-3.793571,0.695791,4.59926,6.760304,5.479885,5.473445,3.448876,2.506772,1.661634,3.548312,6.489127,8.354388,7.870547,5.570988,1.965891,-2.689552,-5.794156,-6.381996,-5.894112,-5.640551,0.542875,4.691094,4.002888,4.411583,8.77574,11.993652,12.514568,9.355133,5.882864,3.439717,0.528098,-1.501894,-1.549289,1.387523,3.270528,3.11358,2.284461,2.941303,-0.303792,-3.244257,-5.301362,-6.688283,-6.050313,-4.583434,-2.021905,0.237964,0.762803,-1.175064,-4.237331,-6.292203,-7.796098,-7.953679,-6.452204,1
-4.430966,-3.153096,1.789748,6.77492,4.168729,3.004191,2.883336,-0.970171,-5.494415,-8.090833,-9.688173,-7.229617,-1.67726,3.959679,5.090141,5.604904,1.650171,-3.675484,-4.536974,-1.843823,3.706869,7.719926,8.913034,7.547015,1.320832,-2.032083,-4.470499,-0.940293,4.497198,8.650136,7.697097,4.032255,-2.422047,-7.084144,-7.907353,-3.859831,2.14367,5.239387,4.357983,0.605149,-4.449885,-7.09359,-2.671344,3.259425,5.885738,2.966742,-2.714462,-8.057911,-7.289543,-1.509615,3.481305,5.383558,3.08353,-1.460449,-4.926986,-4.105174,-1.396133,2.061425,4.335317,4.529925,1.122073,-3.224111,-5.823366,-4.932818,-0.19473,4.868923,5.304009,5.425269,3.027329,-0.078838,-5.237514,-6.931644,-6.770348,-2.618093,2.988352,6.605462,7.361297,5.188492,0.870839,-3.791403,-5.235703,-1.964109,3.365352,7.57221,5.975209,0.577747,-4.644582,-8.126741,-8.475119,-3.364628,1
-0.928829,-7.787957,-7.445032,-5.179922,-1.492013,0.711593,3.41147,4.426864,4.230938,-0.136934,-6.022887,-8.604828,-8.173327,-6.692278,-4.861131,-6.14686,-5.126462,1.188522,3.909561,3.498534,2.848738,7.892478,8.167922,10.640837,8.707264,4.828918,-0.015426,-2.729156,-4.51718,-2.43223,-1.739011,-1.68244,1.101902,2.416365,4.899733,4.637678,4.579926,4.176989,3.090441,3.966049,3.789803,2.710267,1.318868,2.119824,2.540715,2.811183,2.093463,3.02718,3.693031,0.120312,-2.355368,-4.571223,-5.27422,-7.85841,-9.522149,-8.307654,-5.873803,-4.29536,-3.684138,-3.634641,-3.42776,-5.453936,-6.587821,-2.832774,1.272268,5.42531,6.90345,9.418811,10.089136,8.663592,7.930117,5.300898,4.276756,1.250326,-1.507555,-4.22767,-3.307272,-1.027296,0.53528,2.329165,3.2469,1.039397,-1.839361,-5.923079,-7.365195,-5.389946,-2.918594,-0.096212,0.775438,2.981128,1
7.70366,5.97665,1.736565,-2.120785,-4.756426,-4.877078,-2.690022,1.924835,3.687647,5.441798,6.071968,3.010647,-1.467866,-5.234032,-4.483403,-0.653343,2.202508,4.481023,2.821927,-3.040273,-7.322704,-6.569504,-5.069242,-4.028298,-2.858303,-2.388008,-3.94795,4.35294,7.460532,9.204709,7.443091,3.152565,-1.405116,-0.472027,1.646756,1.285166,2.829554,4.333359,6.369082,3.29456,-1.932989,-6.514672,-8.818445,-9.422287,-6.090891,-2.033858,-0.13873,0.82366,-0.445093,-0.874716,-1.217319,-5.882525,-7.902731,-10.679546,-6.697946,-2.619473,-0.044725,3.498624,3.587453,2.768023,1.548912,-1.628394,-4.062154,-4.153465,-7.042462,-7.854034,-6.146185,-3.777905,-3.810957,-1.702101,2.800068,5.415463,8.707409,11.195201,9.962885,7.000227,1.514776,-3.075712,-4.287911,-2.348821,1.648561,5.072582,4.217863,4.862931,7.268796,0.141295,-1.855324,-1.626256,1.899365,7.706367,1
2.951732,-2.340609,-7.990152,-11.385259,-6.15103,-2.249204,-0.368291,2.152931,0.711493,-3.001639,-7.045399,-2.506984,-0.504714,1.006252,2.314768,2.867744,2.741476,3.962931,2.058759,1.993271,1.954996,2.496361,3.803687,-0.786866,-1.306156,-3.504015,-3.977706,-0.900838,-1.338878,-1.346642,-0.802274,1.470898,5.604477,10.498968,10.407701,5.093383,-0.765512,-5.2132,-4.103374,-2.152853,3.180307,7.861604,11.796414,13.243168,8.67062,-0.427798,-7.247144,-7.106703,-3.952376,1.172649,1.438196,4.009049,4.172658,-0.714628,-5.568957,-5.469935,-2.55695,2.535617,5.805804,5.747923,1.299662,-5.245126,-7.364923,-4.518971,-0.447457,3.591462,4.645951,5.771976,1.416496,-4.685045,-9.030145,-7.542815,-3.384587,0.958565,3.715035,6.619391,4.620142,-0.232852,-4.083514,-6.479153,-8.150886,-7.970036,-4.133755,0.606024,2.7274,2.585945,2.337571,-4.292116,1.591438,4.134573,1
3.584119,-0.106757,-1.796214,-4.021501,-1.512445,4.348685,9.798639,5.807368,1.079091,-1.499567,-4.573224,-3.43991,2.697167,4.9587,1.014363,-3.096509,-4.507041,-7.072073,-5.315288,-1.371448,5.213964,6.16957,5.46537,3.421724,-0.060081,-1.878252,-2.730024,-1.72756,-0.656181,0.066603,-0.042645,-1.580474,0.733824,2.8187,1.644746,-1.392728,-7.43438,-5.954483,-3.271035,-3.21451,-2.98606,-4.171128,-4.588701,1.414754,2.97463,7.211884,8.410779,4.941243,0.819125,-1.861985,-2.879456,-1.557625,1.2398,5.760742,9.64382,8.756569,5.376201,4.763395,2.629837,1.68276,0.235795,1.364063,2.774432,3.69229,-0.182162,-1.342194,-2.575518,-7.889741,-10.088849,-5.985735,-9.120963,-10.851433,-8.284599,-6.154132,-6.662571,-5.372578,-0.293686,0.5048,-8.296975,-3.46398,-0.744231,-5.06176,-2.687255,3.832697,9.450357,12.070838,9.523532,6.287157,4.20371,2.969798,1
-5.675952,-14.826386,-12.590714,-8.147239,-3.916808,-0.786353,0.489689,-0.666407,-1.912553,-0.906825,-1.540288,0.233274,4.221911,7.312274,7.825616,5.129603,-1.043981,-5.051989,-3.714872,3.382708,8.630642,5.534047,0.852654,-0.896301,-1.710761,2.881237,6.771199,4.807851,0.337973,-1.826864,0.907968,6.438501,9.053936,6.45558,9.200293,4.14216,1.186712,-0.4437,-3.850899,-8.04386,-6.669451,-2.524124,0.947825,1.303527,-1.137459,-3.332872,-4.781886,-3.724013,1.933742,7.473934,7.085376,4.77098,0.339766,-3.727811,-4.746781,-4.408229,1.337293,6.670659,6.385195,1.570001,-2.795098,-2.480017,0.587688,0.117249,-0.046706,1.637808,-1.191601,-3.346879,-7.010372,-9.269793,-8.623032,-1.802849,1.903269,-0.464491,-1.31842,-2.274017,-2.107762,-1.972058,-1.842141,-1.714396,-1.58861,-3.692976,-2.187602,-0.023991,1.252546,2.512003,3.758857,4.994743,6.746304,9.233593,1
2.108449,5.250807,7.775193,4.808496,0.237718,-3.873717,-4.732277,0.277289,6.466029,8.080445,5.236521,-0.805337,-3.535771,-0.828896,5.807033,6.818005,2.142139,-3.274372,-5.09258,-4.686471,1.445013,4.481093,1.719323,-2.200207,-3.318781,-3.630436,-3.588331,-3.571066,-3.903072,-1.820841,2.07793,4.292637,4.611058,4.697203,6.186548,3.63017,-1.555902,-2.623958,-3.955376,-4.200241,-5.30181,-5.275085,-6.291902,-7.833915,-11.077391,-11.968616,-6.268785,-3.080089,-1.249224,-2.428999,-4.468583,-6.057085,-6.776898,-8.037901,-7.486174,-6.155917,-2.27097,2.749282,6.081308,7.741645,6.759084,3.284604,-1.310229,-3.389912,-1.891466,3.583907,6.530277,6.931943,7.586674,6.468997,6.075317,4.813541,4.648311,0.89599,-0.189671,2.185314,6.48687,6.401213,3.84148,-1.410324,-4.489899,-6.993502,-6.499013,-3.24809,2.501694,5.701463,5.68111,1.942292,-2.201265,-2.191062,1
-1.122433,1.466939,4.214241,1.293687,-3.182748,-6.592279,-6.243322,-0.99977,2.009778,0.98328,-1.800026,-4.864253,-4.149079,-0.322671,2.989125,4.930344,3.120613,-2.503995,-6.13761,-6.121413,-0.16088,4.751,5.183211,6.044118,1.010205,-3.077586,-2.417523,0.363743,3.119543,3.674457,6.946312,3.945068,-0.673587,-2.490606,-0.414479,4.43352,4.65692,0.658885,-3.180434,-2.161678,2.499567,6.966839,7.427779,8.596957,7.543369,3.698048,-2.582629,-5.770313,-3.53992,0.625089,4.168477,6.528385,1.748611,-3.261122,-3.106439,1.963668,6.610813,7.316256,1.494101,-4.44805,-10.280416,-14.023251,-16.260805,-12.033379,-7.460514,-4.925199,-4.900646,-6.625944,-5.776435,0.61866,4.140005,0.350415,-3.990778,-2.488322,2.74427,6.286168,4.114697,-0.871382,-3.435562,0.527128,4.183503,5.022755,7.079609,1.424104,-1.247196,-2.595515,-1.856978,1.269852,4.015382,5.337673,1
-4.40113,-4.558838,-4.541335,-5.393734,-5.999025,-5.706813,-4.716553,-6.461495,-7.233867,-6.466163,-6.185343,-5.248171,-2.976267,-0.056584,0.467013,0.706514,0.697762,0.435599,-0.347485,-0.0444,-0.466341,-0.002937,1.129685,1.172263,0.619709,-0.227342,-0.580908,-0.639959,-1.509234,-1.196655,-2.503192,-2.047414,-1.778977,-1.694068,-1.359179,-1.225343,-1.668736,-1.395767,-0.938797,-1.448199,-1.345974,-1.583223,-1.790927,-1.29772,-0.767329,-1.290856,-1.674899,-0.286701,3.289062,10.031477,13.039234,13.11319,10.900947,8.919762,9.403893,8.864978,8.779757,8.329143,7.998018,8.24506,8.113818,9.030015,10.033531,7.818409,6.57007,1.126297,0.948942,-2.444141,-2.251652,0.652252,-4.684301,-5.383361,-3.240282,-4.444117,-5.330004,-6.216851,-4.618867,-1.99245,-2.589303,-3.714972,-3.816011,-3.201341,-4.161803,-1.649943,0.324161,0.261829,-0.799258,-0.277082,0.276327,0.574902,1
2.729328,-2.805228,-6.546251,7.909166,5.208479,-2.837791,-3.923033,1.001993,7.878836,7.306732,-5.369893,-3.736468,-0.663108,1.040247,1.794777,1.712647,-2.102037,-5.017532,-8.54466,-11.58836,-8.843261,-5.511263,4.687862,3.931489,-1.067914,-7.656341,-2.06386,3.782579,10.503631,4.62913,3.187111,4.236872,-1.490688,-2.681332,-0.458608,9.072756,14.345903,1.195197,-2.780687,-3.919276,-0.264488,2.930263,1.756469,-1.166008,-5.172241,-3.82413,-1.127538,0.535513,-2.599325,-5.285207,-5.347141,-4.604034,-4.478399,1.687305,5.366335,1.369693,-3.967035,-0.999156,1.927308,0.729833,-4.500218,-12.443553,-8.98159,1.259754,2.43105,-0.704395,-3.398306,-1.660365,0.73278,3.676668,-0.731251,1.13342,7.556101,0.726712,-5.713462,-1.814241,4.182815,-4.690747,0.943666,5.374665,4.060063,4.779602,10.500458,3.870333,-2.820798,-1.15993,-2.365053,-0.543583,7.459268,8.824975,2
-3.944434,1.887333,4.953778,5.042981,7.899534,8.772386,3.126783,4.31684,6.321752,3.374685,3.767172,6.10456,1.282185,-1.603698,0.451647,2.868057,5.803864,7.267314,4.00664,-3.619183,-11.127084,-16.424654,-11.086826,0.179692,-0.066303,-4.975431,-1.781271,2.044072,4.9925,6.300878,5.967793,1.616416,-2.976578,-0.902811,3.109442,5.221297,2.925572,-1.364385,-0.552663,4.960714,-1.535387,-6.281651,-4.500603,5.588303,2.32256,-4.591727,-11.88044,-10.286155,-1.317301,3.301252,-0.452395,3.556086,3.152936,-4.607648,-8.048622,-1.442441,9.3346,7.351901,-1.116049,-2.43279,-0.436397,3.435159,7.628638,5.121174,-0.496936,-1.644029,0.984622,2.587504,-2.385979,-0.589823,5.239907,2.007571,-3.951971,-11.083926,-6.601393,-1.584102,-2.283975,-3.344981,-1.104461,-0.172271,-0.280963,-0.788103,-0.957902,-2.299012,-3.127036,-3.290662,-2.610672,-2.968003,-2.215289,-3.041685,2
6.610212,-2.090578,-4.353045,-3.893675,-0.174986,-3.332065,-8.266583,-5.156567,3.911629,7.094458,-2.394567,-6.620644,-0.209759,4.190155,3.460918,-0.427037,-6.252372,-0.568169,7.126715,7.848665,3.421283,1.763624,8.247276,2.547033,-6.711705,-1.895397,6.219692,0.663451,1.007232,5.705101,6.291911,-0.656452,-5.079607,-1.889091,3.138479,7.511066,6.984798,-4.399164,-6.41848,6.034707,4.360474,-2.999642,-1.251228,7.188036,5.914378,-2.483027,-11.901156,-7.392899,-0.438291,-3.111815,-0.456265,3.099638,0.539787,-5.930119,-3.109591,4.751051,6.475223,-1.229357,-6.780295,-1.228763,4.379459,1.325958,-4.752476,-5.514351,-2.711116,3.176617,0.273048,-5.790127,-0.398662,5.824778,8.826648,0.03154,-4.124844,-0.40805,2.757981,-5.208114,-10.154692,0.091955,8.383882,2.840848,-3.678642,2.044491,1.030687,-5.660405,-7.559471,-1.114437,9.49791,4.589827,-6.575295,-4.429552,2
2.606193,7.683163,2.042898,-3.004103,-7.868036,-5.15845,-0.840628,0.345478,-0.509723,-3.96153,-1.305095,-2.066483,1.664601,11.071194,13.690196,8.935621,1.093582,-1.794421,-2.986085,-1.420671,0.526754,1.614479,2.027416,0.508017,-1.262189,0.791953,2.032428,5.494782,2.219775,-3.877332,-7.404081,-4.490459,1.7281,2.998867,0.283703,-4.934247,-7.99878,-0.130357,5.464026,9.115044,9.912487,3.069975,-2.427158,-3.927264,-1.835895,2.396416,5.785139,7.94096,3.669738,1.25366,0.167028,-1.906677,1.087676,5.286227,9.14266,8.934697,1.115638,-2.943171,-3.996052,0.075124,2.547201,1.623517,-0.013108,-2.562569,-8.794429,-9.368699,-7.106053,-5.5188,-0.692945,3.824997,4.542222,7.52816,5.165022,3.912539,3.297246,-0.040362,-1.826893,-4.740045,-5.161132,-5.054458,-4.855526,-5.398436,-4.970919,-4.76284,-4.58184,-4.45986,-4.786106,-4.658157,-4.714346,-4.100184,2
-2.21153,-2.706387,-4.398173,5.999154,-2.00304,-2.320488,0.728967,5.65373,1.643101,0.403788,5.205579,1.57585,5.23257,-2.013461,1.08205,-1.744914,-11.345836,-5.524499,-4.891332,3.396203,8.071156,-1.280665,4.343701,6.327678,-4.575371,0.441913,8.655426,7.164339,-3.305023,0.320832,-3.711263,-11.832346,0.766394,-0.961338,3.039971,-0.17052,-4.889346,3.334145,5.242888,-2.473152,-0.060634,1.488245,-2.025969,-6.140014,0.717183,2.637566,3.49387,1.617241,4.327519,6.094813,-1.922548,-1.56643,0.421677,-4.16517,1.667017,7.616643,2.454584,-0.286735,0.633858,4.724541,1.327849,-0.085365,4.14806,5.98918,3.037713,5.105415,3.099476,1.955112,-6.120174,1.729233,-6.88662,-6.407274,-0.640981,-0.246918,-6.346905,-0.539398,4.075325,-1.687448,2.115481,-8.328547,-20.439536,-12.918132,0.628902,-1.284357,3.59501,3.751172,-1.73539,-3.865271,3.99675,4.979632,2
-1.373111,-3.207822,4.506897,2.160346,-6.177355,2.847686,18.682799,15.429051,3.546738,-9.011364,-8.096071,0.036925,3.910204,-4.083093,-2.617387,1.941838,-0.553871,-7.392713,-6.569174,-0.47523,2.36004,-4.250974,-4.483625,1.29828,5.539893,-1.087988,-1.531661,4.732523,4.636318,-1.327331,-4.01256,0.544177,3.648718,0.924174,-3.430782,-3.154717,-0.728213,-1.539203,-3.627074,-1.93512,0.651697,0.870659,-2.142837,8.123964,4.382438,3.168688,-6.311507,-1.732026,-3.591705,-1.895265,2.223801,-4.876583,-0.188704,7.182474,2.822287,-3.65863,2.547023,0.565198,-4.11083,-4.256661,5.942789,1.270172,-6.518788,-1.706014,2.150039,-4.043993,5.643791,14.198622,9.349642,-6.184741,-8.281956,2.374369,-0.444153,-6.055388,-0.897318,3.353044,-4.753244,-6.77373,0.407328,5.078414,0.497749,-4.703316,-0.401647,2.695214,-1.034581,-6.062438,-2.800723,4.951381,6.273345,0.622482,2
10.206136,7.094134,-0.854749,-3.848583,3.072286,5.695233,0.682321,-6.619238,-8.157553,3.089605,1.335366,-3.627969,4.068358,-0.379927,-6.028756,-5.611418,2.898265,-1.219306,-6.390511,-0.138264,7.687155,10.807142,0.256932,-4.418455,1.475178,6.386684,-3.75682,-7.833014,-4.067201,3.841239,8.358568,5.325405,-0.07382,-0.743898,1.91397,0.320373,-4.042664,-7.276981,-1.584991,5.591579,7.014891,-1.796535,-6.706896,-2.103978,0.730772,4.541355,1.352846,-2.943527,-6.924225,-4.574057,-0.287276,0.727607,2.1697,-4.084006,-6.488785,-3.170434,-4.199725,1.899328,3.38689,10.009221,4.64612,-5.208063,-4.51781,0.164059,6.359326,-0.468581,-9.396923,-7.823195,-1.523948,-1.286444,-9.046462,3.639268,8.578589,-0.203398,-5.985955,-1.639888,1.929756,4.774125,5.011473,3.200219,-0.061244,-2.8025,-6.333386,-4.523894,-2.365469,-0.802183,0.945839,6.269539,8.572978,7.913075,2
