@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute target {1,2,3}

@data
0.461156,0.477041,0.500825,0.528284,0.557763,0.585365,0.61405,0.637097,0.644568,0.652334,0.656874,0.659405,0.659031,0.660496,0.666286,0.675822,0.692746,0.713287,0.737388,0.764131,0.791131,0.816346,0.839817,0.859197,0.867106,0.863069,0.820692,0.768789,0.707176,0.635813,0.556601,0.466536,0.373466,0.285578,0.190748,0.09356,-0.004555,-0.103596,-0.203467,-0.304137,-0.404444,-0.507238,-0.606547,-0.701333,-0.789239,-0.866519,-0.93394,-0.991502,-1.038597,-1.074878,-1.103521,-1.103521,-1.103521,-1.103521,-1.103521,-1.103521,3
0.453921,0.468986,0.490554,0.515268,0.540591,0.565577,0.590301,0.614412,0.631436,0.639091,0.637452,0.631698,0.631482,0.63285,0.641044,0.657154,0.677659,0.70149,0.725822,0.748543,0.773475,0.799005,0.822678,0.841429,0.851294,0.848769,0.809219,0.761119,0.703537,0.636423,0.559747,0.473729,0.377584,0.27689,0.177307,0.079296,-0.018375,-0.118244,-0.217771,-0.316955,-0.417316,-0.518708,-0.615881,-0.7063,-0.786663,-0.859029,-0.922135,-0.976881,-1.021724,-1.056792,-1.085575,-1.085575,-1.085575,-1.085575,-1.085575,-1.085575,3
0.445939,0.463193,0.486057,0.510907,0.536008,0.56158,0.586316,0.610898,0.634796,0.650407,0.654054,0.653962,0.652485,0.651202,0.655002,0.663289,0.680329,0.702666,0.727314,0.753135,0.780068,0.805264,0.830981,0.850963,0.859906,0.856602,0.817722,0.770026,0.712859,0.646225,0.570029,0.484294,0.388932,0.286902,0.184195,0.086546,-0.010131,-0.106037,-0.203864,-0.302197,-0.400129,-0.501583,-0.600853,-0.694,-0.780527,-0.857159,-0.923333,-0.979091,-1.024467,-1.058779,-1.085451,-1.085451,-1.085451,-1.085451,-1.085451,-1.085451,3
0.443659,0.466815,0.495155,0.528085,0.560347,0.576325,0.590396,0.60275,0.611469,0.617133,0.617339,0.615362,0.614646,0.618927,0.628598,0.644272,0.668439,0.695741,0.727955,0.762739,0.795368,0.829743,0.857535,0.876936,0.885234,0.877364,0.829525,0.771845,0.704297,0.627451,0.555246,0.47543,0.38702,0.290877,0.19096,0.093305,-0.003474,-0.101951,-0.201203,-0.302608,-0.402923,-0.506159,-0.606494,-0.701171,-0.786892,-0.861744,-0.929434,-0.987062,-1.033915,-1.071225,-1.100852,-1.100852,-1.100852,-1.100852,-1.100852,-1.100852,3
0.4759,0.488687,0.509647,0.533798,0.557824,0.581804,0.605792,0.627308,0.644192,0.651906,0.651215,0.647553,0.64451,0.643447,0.645742,0.652394,0.666136,0.686696,0.712172,0.740661,0.76825,0.797148,0.824,0.842949,0.850997,0.846542,0.805642,0.75514,0.695329,0.625985,0.547085,0.458556,0.362713,0.261223,0.163415,0.06958,-0.024297,-0.119338,-0.214139,-0.31143,-0.409326,-0.509156,-0.608868,-0.704537,-0.791759,-0.869159,-0.936281,-0.992332,-1.037619,-1.073471,-1.102036,-1.102036,-1.102036,-1.102036,-1.102036,-1.102036,3
0.45459,0.467595,0.486859,0.508559,0.530518,0.551363,0.571561,0.592634,0.611329,0.620596,0.62175,0.617878,0.615028,0.61762,0.623274,0.635083,0.655294,0.6827,0.712239,0.739372,0.764705,0.78988,0.815194,0.838228,0.850175,0.848359,0.80997,0.763046,0.706465,0.640302,0.565228,0.480581,0.385975,0.286755,0.187739,0.090002,-0.006228,-0.103613,-0.203364,-0.303172,-0.404423,-0.506171,-0.606309,-0.700079,-0.783254,-0.85741,-0.922451,-0.977008,-1.022526,-1.05806,-1.085791,-1.085791,-1.085791,-1.085791,-1.085791,-1.085791,3
0.484194,0.496047,0.511962,0.530801,0.550805,0.569998,0.590925,0.612239,0.633961,0.653185,0.660408,0.660492,0.658957,0.658201,0.662597,0.672013,0.687593,0.707472,0.730766,0.748389,0.767172,0.785464,0.804386,0.820822,0.831222,0.830984,0.79458,0.750371,0.69647,0.632079,0.558347,0.474376,0.383773,0.284504,0.18049,0.081607,-0.015975,-0.113744,-0.213005,-0.312592,-0.413077,-0.514013,-0.612534,-0.707483,-0.791941,-0.867055,-0.931951,-0.987305,-1.032312,-1.068147,-1.095981,-1.095981,-1.095981,-1.095981,-1.095981,-1.095981,3
0.459649,0.470424,0.486939,0.506738,0.529854,0.553969,0.576996,0.601324,0.629598,0.649748,0.659329,0.664301,0.664371,0.665106,0.669365,0.679834,0.697698,0.722639,0.749699,0.775424,0.800752,0.825553,0.846131,0.864311,0.87631,0.875791,0.836697,0.788103,0.729474,0.661587,0.583476,0.496001,0.399511,0.299117,0.199544,0.100748,0.00346,-0.094027,-0.191764,-0.291173,-0.391346,-0.49413,-0.59736,-0.696473,-0.786064,-0.865002,-0.934287,-0.99283,-1.041804,-1.081052,-1.112867,-1.112867,-1.112867,-1.112867,-1.112867,-1.112867,3
0.394301,0.411552,0.434552,0.460074,0.486806,0.514617,0.543916,0.573599,0.601721,0.622687,0.631029,0.631342,0.629595,0.63037,0.638512,0.655944,0.679778,0.711121,0.748581,0.784066,0.820075,0.850471,0.878021,0.899288,0.909963,0.905152,0.865205,0.816207,0.757181,0.688209,0.610186,0.522372,0.424616,0.318851,0.211241,0.109226,0.012426,-0.082014,-0.176646,-0.274094,-0.374323,-0.474059,-0.57689,-0.676807,-0.767,-0.846862,-0.916403,-0.97478,-1.021688,-1.05677,-1.082878,-1.082878,-1.082878,-1.082878,-1.082878,-1.082878,3
0.407451,0.424911,0.448585,0.474986,0.501869,0.527899,0.553609,0.579557,0.600296,0.608642,0.608733,0.605965,0.604385,0.606414,0.613423,0.627393,0.652092,0.683435,0.714882,0.748706,0.783189,0.819457,0.852727,0.876758,0.887601,0.881846,0.841537,0.792664,0.734242,0.666155,0.589175,0.502537,0.406043,0.304948,0.205209,0.110288,0.016978,-0.079381,-0.176773,-0.276183,-0.377612,-0.480867,-0.584018,-0.679532,-0.766778,-0.84419,-0.912354,-0.968763,-1.013813,-1.048393,-1.074414,-1.074414,-1.074414,-1.074414,-1.074414,-1.074414,3
0.502378,0.508224,0.520616,0.533851,0.548622,0.567231,0.586878,0.607007,0.631134,0.646008,0.650011,0.647611,0.645908,0.644456,0.647192,0.655907,0.668669,0.688238,0.710863,0.735676,0.761041,0.782431,0.801395,0.815881,0.827911,0.831948,0.797793,0.755203,0.703487,0.641487,0.570079,0.488226,0.396957,0.297127,0.196831,0.100883,0.006739,-0.088766,-0.186626,-0.285747,-0.38661,-0.486698,-0.588414,-0.686937,-0.777859,-0.858765,-0.92902,-0.989627,-1.039676,-1.080217,-1.111939,-1.111939,-1.111939,-1.111939,-1.111939,-1.111939,3
0.442021,0.452542,0.470054,0.489114,0.508235,0.527068,0.545417,0.563139,0.58,0.592078,0.594182,0.590714,0.587888,0.589831,0.599822,0.613964,0.634207,0.662526,0.69097,0.718976,0.746846,0.772331,0.797059,0.818323,0.83285,0.834213,0.802277,0.761464,0.711194,0.651538,0.582632,0.50434,0.416656,0.318449,0.216624,0.118256,0.022442,-0.076553,-0.177026,-0.280008,-0.382262,-0.483918,-0.584826,-0.678913,-0.763469,-0.839127,-0.905007,-0.96056,-1.004916,-1.038897,-1.063528,-1.063528,-1.063528,-1.063528,-1.063528,-1.063528,3
0.523075,0.527804,0.536952,0.55005,0.563043,0.575243,0.587483,0.600442,0.615046,0.624194,0.62904,0.625858,0.622585,0.622537,0.626331,0.631749,0.646789,0.670436,0.695351,0.720253,0.742689,0.762193,0.781967,0.799899,0.81195,0.816333,0.781345,0.740192,0.690031,0.630955,0.563215,0.485895,0.39894,0.302863,0.203902,0.10429,0.009013,-0.086508,-0.184357,-0.283072,-0.381777,-0.483143,-0.58643,-0.685223,-0.776088,-0.856836,-0.926495,-0.987755,-1.039728,-1.081741,-1.116174,-1.116174,-1.116174,-1.116174,-1.116174,-1.116174,3
0.516331,0.527863,0.545322,0.56493,0.586196,0.606434,0.625546,0.645961,0.662276,0.670675,0.671163,0.671735,0.669299,0.668701,0.670086,0.675437,0.689033,0.712861,0.739804,0.7624,0.783443,0.803502,0.820802,0.834855,0.842754,0.8419,0.799177,0.747636,0.687514,0.617892,0.53972,0.45198,0.353252,0.25396,0.156539,0.062073,-0.033258,-0.12857,-0.224294,-0.319552,-0.417408,-0.518059,-0.619561,-0.717778,-0.805335,-0.883365,-0.951141,-1.009602,-1.05812,-1.098399,-1.131859,-1.131859,-1.131859,-1.131859,-1.131859,-1.131859,3
0.488096,0.498891,0.514874,0.532736,0.551058,0.569443,0.588122,0.606691,0.619964,0.627492,0.627969,0.626231,0.626132,0.628314,0.63824,0.649617,0.667806,0.690934,0.714548,0.737644,0.759829,0.78243,0.80363,0.820786,0.831572,0.831852,0.794671,0.748847,0.694782,0.631038,0.558224,0.475459,0.382954,0.284315,0.186334,0.09057,-0.004344,-0.102141,-0.200502,-0.303648,-0.404009,-0.50659,-0.608703,-0.704258,-0.790235,-0.866086,-0.93183,-0.987809,-1.033696,-1.069904,-1.099956,-1.099956,-1.099956,-1.099956,-1.099956,-1.099956,3
0.481986,0.488278,0.500861,0.514997,0.530652,0.548535,0.567025,0.585518,0.611489,0.635416,0.646627,0.648868,0.647674,0.645518,0.649278,0.656151,0.671995,0.695205,0.716837,0.735042,0.752948,0.77131,0.789132,0.805697,0.814769,0.817406,0.785947,0.745994,0.697326,0.638403,0.569396,0.490291,0.401081,0.301763,0.200684,0.103761,0.007754,-0.089867,-0.189312,-0.292645,-0.393971,-0.498751,-0.602428,-0.697909,-0.783259,-0.858478,-0.923567,-0.977909,-1.021603,-1.055438,-1.082827,-1.082827,-1.082827,-1.082827,-1.082827,-1.082827,3
0.497242,0.501504,0.511542,0.525376,0.538789,0.55322,0.566527,0.580036,0.596308,0.607857,0.614338,0.612522,0.610764,0.611803,0.618087,0.626753,0.642041,0.667663,0.693026,0.71559,0.736601,0.755687,0.773761,0.791555,0.803711,0.809116,0.778171,0.739935,0.691955,0.634883,0.567724,0.491423,0.406268,0.310346,0.210125,0.109516,0.012053,-0.086692,-0.186748,-0.28861,-0.389326,-0.490227,-0.5934,-0.689764,-0.775685,-0.851383,-0.917518,-0.973783,-1.020825,-1.058687,-1.088632,-1.088632,-1.088632,-1.088632,-1.088632,-1.088632,3
0.477644,0.491259,0.510512,0.530862,0.552816,0.575277,0.596889,0.620044,0.639851,0.655331,0.660504,0.661465,0.661111,0.662341,0.66761,0.674819,0.690905,0.711282,0.736954,0.759578,0.783365,0.803275,0.82242,0.839236,0.84989,0.847478,0.809224,0.761938,0.705235,0.638366,0.562385,0.477148,0.381886,0.281836,0.180399,0.081125,-0.016312,-0.114349,-0.212957,-0.311691,-0.409537,-0.509452,-0.608692,-0.704161,-0.79055,-0.867468,-0.934606,-0.991732,-1.038644,-1.075946,-1.104269,-1.104269,-1.104269,-1.104269,-1.104269,-1.104269,3
0.440709,0.45451,0.475755,0.500149,0.527318,0.55372,0.579986,0.606526,0.625934,0.635218,0.637727,0.635246,0.632766,0.633437,0.639054,0.647976,0.668273,0.692156,0.720726,0.752605,0.782331,0.813308,0.844183,0.868158,0.881772,0.880632,0.839929,0.79079,0.732597,0.664421,0.587019,0.500391,0.403642,0.302939,0.202585,0.104479,0.009238,-0.085939,-0.182533,-0.28049,-0.378003,-0.477874,-0.577878,-0.674441,-0.765367,-0.846445,-0.917811,-0.979089,-1.029474,-1.069925,-1.101118,-1.101118,-1.101118,-1.101118,-1.101118,-1.101118,3
0.45157,0.46946,0.492964,0.518129,0.544428,0.569992,0.594778,0.618779,0.63786,0.653025,0.656655,0.654399,0.65152,0.6528,0.659572,0.670446,0.689634,0.714024,0.741791,0.768011,0.79348,0.81984,0.845745,0.867538,0.877372,0.872703,0.830769,0.779629,0.719032,0.648143,0.567717,0.477862,0.378917,0.278657,0.176756,0.079704,-0.014361,-0.109374,-0.205618,-0.30339,-0.402259,-0.503617,-0.603367,-0.698941,-0.786995,-0.864513,-0.932416,-0.990433,-1.03758,-1.075114,-1.103561,-1.103561,-1.103561,-1.103561,-1.103561,-1.103561,3
0.483151,0.493081,0.510617,0.531277,0.55492,0.576658,0.5958,0.613658,0.630197,0.640882,0.641178,0.637083,0.63411,0.632002,0.634148,0.644035,0.660354,0.68863,0.70978,0.732624,0.75364,0.773705,0.79396,0.809232,0.819206,0.815997,0.7819,0.738587,0.686794,0.624772,0.552894,0.473778,0.384599,0.286385,0.184689,0.08635,-0.00908,-0.105915,-0.203004,-0.300743,-0.40051,-0.501809,-0.604153,-0.699029,-0.784455,-0.859819,-0.924602,-0.979144,-1.022682,-1.056736,-1.082623,-1.082623,-1.082623,-1.082623,-1.082623,-1.082623,2
0.442072,0.456641,0.478291,0.503068,0.527219,0.551536,0.575785,0.600839,0.622376,0.635149,0.637196,0.636003,0.634848,0.634931,0.634956,0.640177,0.652496,0.672256,0.69908,0.727776,0.757486,0.789355,0.817933,0.839612,0.849645,0.844957,0.807813,0.761019,0.704943,0.639588,0.564871,0.480785,0.386382,0.285743,0.186365,0.088942,-0.009162,-0.107388,-0.206583,-0.304289,-0.402103,-0.498844,-0.596597,-0.689818,-0.775252,-0.850417,-0.915936,-0.970582,-1.014008,-1.047785,-1.072524,-1.072524,-1.072524,-1.072524,-1.072524,-1.072524,3
0.47579,0.486484,0.504401,0.523378,0.543262,0.564209,0.584983,0.604468,0.620184,0.629959,0.636119,0.633374,0.633111,0.634637,0.63706,0.645395,0.662083,0.680968,0.703205,0.73184,0.760485,0.787872,0.816095,0.838973,0.85218,0.852058,0.812861,0.765211,0.70891,0.643602,0.568307,0.484065,0.390673,0.290523,0.18993,0.090505,-0.0058,-0.103063,-0.20088,-0.298379,-0.396854,-0.496555,-0.594721,-0.68881,-0.776791,-0.855883,-0.924173,-0.98396,-1.033912,-1.074457,-1.10654,-1.10654,-1.10654,-1.10654,-1.10654,-1.10654,3
0.462213,0.472038,0.486651,0.503976,0.52089,0.538615,0.556233,0.574063,0.595303,0.609465,0.613834,0.608867,0.604126,0.601941,0.607289,0.620489,0.641578,0.669221,0.698974,0.725134,0.750871,0.775562,0.797821,0.820576,0.83461,0.836816,0.804508,0.763426,0.712523,0.652492,0.582354,0.502243,0.412978,0.314764,0.213222,0.114008,0.020541,-0.073994,-0.170416,-0.269916,-0.371123,-0.474621,-0.578507,-0.67756,-0.765606,-0.84554,-0.914484,-0.971914,-1.019118,-1.055306,-1.082525,-1.082525,-1.082525,-1.082525,-1.082525,-1.082525,3
0.425084,0.442865,0.466833,0.492118,0.517871,0.54448,0.570137,0.594042,0.611107,0.618935,0.624237,0.624944,0.623251,0.626468,0.633305,0.642974,0.662877,0.687815,0.715966,0.745582,0.773325,0.801755,0.827606,0.848927,0.859551,0.854912,0.816467,0.768619,0.711276,0.644416,0.567177,0.480629,0.386002,0.28763,0.190083,0.090891,-0.009104,-0.108692,-0.211546,-0.312941,-0.410549,-0.508748,-0.606448,-0.697877,-0.780828,-0.853836,-0.915881,-0.967418,-1.009504,-1.042515,-1.066663,-1.066663,-1.066663,-1.066663,-1.066663,-1.066663,3
0.453226,0.464621,0.485262,0.508753,0.533219,0.557407,0.581298,0.603283,0.617974,0.627925,0.629116,0.625108,0.622258,0.624456,0.630714,0.641696,0.661635,0.686048,0.711886,0.741807,0.772392,0.803572,0.832832,0.856669,0.867754,0.866348,0.82602,0.776753,0.718402,0.650758,0.573762,0.487374,0.392551,0.294036,0.195163,0.098945,0.002872,-0.094209,-0.193417,-0.292845,-0.392929,-0.493849,-0.592856,-0.687631,-0.774818,-0.853137,-0.921598,-0.979978,-1.028361,-1.067464,-1.099645,-1.099645,-1.099645,-1.099645,-1.099645,-1.099645,3
0.499576,0.501176,0.507904,0.515254,0.523525,0.531746,0.539179,0.546876,0.556909,0.567901,0.57394,0.572781,0.571948,0.571882,0.57824,0.591213,0.612117,0.641281,0.674336,0.708761,0.738819,0.759932,0.775211,0.787234,0.797571,0.799576,0.772532,0.739255,0.697392,0.645385,0.583896,0.512888,0.431613,0.340751,0.239551,0.13721,0.038204,-0.060125,-0.158676,-0.258935,-0.360853,-0.463861,-0.568282,-0.668314,-0.75923,-0.840729,-0.911651,-0.970993,-1.018501,-1.055535,-1.082627,-1.082627,-1.082627,-1.082627,-1.082627,-1.082627,3
0.508864,0.522175,0.541132,0.561343,0.581165,0.599507,0.617552,0.636307,0.644039,0.645909,0.64083,0.636482,0.63518,0.635825,0.639843,0.646571,0.662776,0.68805,0.711964,0.734962,0.755444,0.77589,0.795942,0.81175,0.821338,0.819563,0.780675,0.732157,0.673682,0.605323,0.527303,0.439109,0.344091,0.247533,0.151732,0.058544,-0.036412,-0.134256,-0.231278,-0.330012,-0.426181,-0.525684,-0.624818,-0.719394,-0.803431,-0.877797,-0.942368,-0.997208,-1.042429,-1.078468,-1.107023,-1.107023,-1.107023,-1.107023,-1.107023,-1.107023,3
0.463471,0.478925,0.501348,0.526,0.551846,0.571209,0.583854,0.595277,0.607428,0.615881,0.617766,0.616031,0.614835,0.618854,0.628769,0.645949,0.673108,0.705237,0.733975,0.763074,0.786751,0.811913,0.835698,0.855733,0.865115,0.862347,0.820619,0.769156,0.707031,0.634393,0.557435,0.476952,0.387578,0.289466,0.188928,0.089318,-0.008713,-0.106369,-0.205217,-0.30446,-0.407296,-0.511427,-0.613391,-0.706307,-0.789933,-0.866339,-0.934082,-0.991399,-1.038293,-1.075322,-1.104848,-1.104848,-1.104848,-1.104848,-1.104848,-1.104848,3
0.473362,0.48637,0.505067,0.525662,0.547253,0.572079,0.595769,0.616911,0.632432,0.641337,0.640616,0.638925,0.636825,0.640225,0.648983,0.663763,0.683382,0.712165,0.743686,0.773279,0.800426,0.82573,0.849954,0.870794,0.882846,0.881814,0.836299,0.784283,0.723274,0.653214,0.573088,0.483844,0.387319,0.28767,0.18913,0.094568,-0.000493,-0.095885,-0.194312,-0.293735,-0.39405,-0.491676,-0.593028,-0.694408,-0.786345,-0.868179,-0.93884,-0.999716,-1.051079,-1.093387,-1.129314,-1.129314,-1.129314,-1.129314,-1.129314,-1.129314,3
0.491703,0.500271,0.514822,0.531279,0.548248,0.565264,0.582318,0.601795,0.620754,0.633551,0.63904,0.637013,0.632869,0.630207,0.629832,0.633655,0.644514,0.66561,0.689425,0.710884,0.730736,0.750582,0.771039,0.789393,0.803368,0.805752,0.774025,0.734306,0.684746,0.625204,0.555717,0.476284,0.386903,0.289005,0.189901,0.093409,-0.003239,-0.101511,-0.200663,-0.29942,-0.396984,-0.495853,-0.595921,-0.691541,-0.776934,-0.851863,-0.917864,-0.973239,-1.018621,-1.054111,-1.081213,-1.081213,-1.081213,-1.081213,-1.081213,-1.081213,3
0.414187,0.430705,0.453007,0.477168,0.504222,0.533526,0.56239,0.594402,0.622809,0.64146,0.645792,0.64416,0.644044,0.646668,0.654965,0.667049,0.689234,0.718923,0.744259,0.770028,0.795083,0.821002,0.845603,0.866866,0.87642,0.872703,0.834205,0.788069,0.732474,0.666363,0.590475,0.505091,0.408382,0.307446,0.207235,0.110311,0.013003,-0.085837,-0.186334,-0.288297,-0.390645,-0.494265,-0.59732,-0.691359,-0.775899,-0.849832,-0.914265,-0.96884,-1.012595,-1.046847,-1.072408,-1.072408,-1.072408,-1.072408,-1.072408,-1.072408,3
0.460107,0.474685,0.49491,0.518284,0.541616,0.568986,0.596713,0.623394,0.637223,0.645598,0.646165,0.641904,0.63894,0.640232,0.64695,0.658046,0.673816,0.695305,0.726285,0.757026,0.787697,0.814761,0.841636,0.859998,0.87067,0.867511,0.825229,0.774368,0.713406,0.643221,0.562953,0.473442,0.375278,0.279127,0.182849,0.088195,-0.007275,-0.10386,-0.202069,-0.301786,-0.401476,-0.500977,-0.600231,-0.698098,-0.786303,-0.865218,-0.933269,-0.991238,-1.03857,-1.076396,-1.106349,-1.106349,-1.106349,-1.106349,-1.106349,-1.106349,3
0.533622,0.537635,0.54372,0.55198,0.561732,0.571944,0.583741,0.597985,0.61195,0.623165,0.628446,0.629895,0.626784,0.623896,0.626304,0.629589,0.640641,0.655089,0.67616,0.698145,0.713765,0.727101,0.742164,0.756826,0.766838,0.769973,0.741466,0.707896,0.665311,0.612909,0.551237,0.479749,0.398198,0.307489,0.208789,0.108845,0.009642,-0.090262,-0.190372,-0.292028,-0.390615,-0.489938,-0.587229,-0.683073,-0.77163,-0.849499,-0.916728,-0.973999,-1.020658,-1.057331,-1.086329,-1.086329,-1.086329,-1.086329,-1.086329,-1.086329,3
0.515868,0.52243,0.534991,0.550302,0.5668,0.583468,0.600574,0.616165,0.627996,0.637695,0.637198,0.634794,0.631872,0.632389,0.639961,0.649328,0.666238,0.691224,0.714817,0.736276,0.757175,0.778122,0.791852,0.79949,0.803928,0.802126,0.770168,0.728861,0.677978,0.617108,0.546278,0.465704,0.375357,0.277996,0.178147,0.082136,-0.013311,-0.10971,-0.209093,-0.311703,-0.412169,-0.514164,-0.616165,-0.711176,-0.796111,-0.871289,-0.936173,-0.991323,-1.036444,-1.071448,-1.098329,-1.098329,-1.098329,-1.098329,-1.098329,-1.098329,3
0.565496,0.566345,0.571765,0.577991,0.585315,0.595148,0.613045,0.629358,0.64433,0.656521,0.661923,0.659856,0.65808,0.654851,0.656907,0.664262,0.674544,0.69283,0.713177,0.73511,0.752812,0.767062,0.77651,0.780693,0.784105,0.7873,0.756173,0.718134,0.671308,0.615053,0.549043,0.473228,0.387646,0.293246,0.193814,0.094638,-0.002767,-0.09968,-0.197404,-0.297212,-0.396358,-0.494301,-0.59475,-0.691349,-0.783619,-0.866406,-0.939046,-1.001271,-1.05238,-1.09328,-1.12733,-1.12733,-1.12733,-1.12733,-1.12733,-1.12733,3
0.430485,0.449716,0.475577,0.502503,0.53211,0.560333,0.588501,0.612733,0.629163,0.636076,0.639038,0.640348,0.642156,0.642117,0.645317,0.656707,0.678204,0.708241,0.74299,0.776051,0.807937,0.839408,0.869992,0.890719,0.898476,0.89122,0.845052,0.789944,0.725857,0.651932,0.568902,0.476001,0.376773,0.278846,0.183719,0.087715,-0.010504,-0.110294,-0.208186,-0.305524,-0.402558,-0.50326,-0.604907,-0.701704,-0.787545,-0.863841,-0.929983,-0.986924,-1.033711,-1.071659,-1.101421,-1.101421,-1.101421,-1.101421,-1.101421,-1.101421,3
0.454869,0.466816,0.485396,0.507303,0.531124,0.555086,0.577244,0.599517,0.619892,0.632153,0.634271,0.631727,0.630291,0.630897,0.635565,0.646303,0.667907,0.698541,0.728438,0.756599,0.782546,0.810668,0.833806,0.852586,0.864133,0.865145,0.825663,0.778485,0.721396,0.654712,0.577775,0.492309,0.398879,0.297826,0.195883,0.099494,0.002816,-0.096715,-0.19774,-0.296829,-0.396727,-0.500256,-0.60114,-0.695496,-0.779362,-0.852293,-0.918976,-0.975783,-1.026195,-1.06671,-1.100012,-1.100012,-1.100012,-1.100012,-1.100012,-1.100012,3
0.45759,0.46723,0.484067,0.501912,0.52081,0.542556,0.56965,0.59618,0.618612,0.631804,0.635811,0.636278,0.634251,0.636383,0.643456,0.656136,0.67667,0.704292,0.735435,0.761272,0.783272,0.804072,0.826409,0.846876,0.859557,0.861536,0.825108,0.780162,0.725866,0.661182,0.586771,0.501732,0.407018,0.306852,0.205162,0.109674,0.012546,-0.085145,-0.184972,-0.285115,-0.385731,-0.486975,-0.589052,-0.685586,-0.775336,-0.85527,-0.925432,-0.984713,-1.032185,-1.069433,-1.099272,-1.099272,-1.099272,-1.099272,-1.099272,-1.099272,3
0.472288,0.48236,0.500655,0.521401,0.54273,0.565648,0.589784,0.614537,0.632119,0.63958,0.640348,0.636401,0.633365,0.634719,0.641873,0.653149,0.670442,0.693133,0.72146,0.74727,0.773035,0.798801,0.825335,0.846568,0.859739,0.860459,0.820997,0.773227,0.715819,0.648692,0.571823,0.48521,0.388555,0.289043,0.190497,0.094853,-0.000677,-0.097524,-0.195349,-0.294454,-0.392809,-0.491806,-0.591288,-0.688174,-0.778324,-0.85796,-0.927719,-0.988002,-1.03806,-1.078323,-1.110622,-1.110622,-1.110622,-1.110622,-1.110622,-1.110622,3
0.465039,0.478482,0.49648,0.517427,0.537813,0.558489,0.576842,0.598294,0.618233,0.631975,0.637397,0.635072,0.632433,0.633433,0.641427,0.653092,0.67055,0.690751,0.71368,0.73541,0.756893,0.779595,0.800598,0.817497,0.826364,0.823167,0.78801,0.745977,0.694993,0.633778,0.563346,0.483596,0.392849,0.293314,0.191798,0.091887,-0.005927,-0.104583,-0.205322,-0.308178,-0.408636,-0.508924,-0.607118,-0.700156,-0.783103,-0.855971,-0.91948,-0.972215,-1.015353,-1.048294,-1.073505,-1.073505,-1.073505,-1.073505,-1.073505,-1.073505,3
0.458803,0.472743,0.492428,0.512963,0.534125,0.553926,0.573298,0.590881,0.606112,0.61434,0.614786,0.609834,0.60667,0.610478,0.618984,0.631879,0.654775,0.683098,0.715529,0.745596,0.773699,0.803353,0.831274,0.852102,0.863307,0.860301,0.819998,0.771545,0.714118,0.646622,0.569865,0.483858,0.389014,0.288984,0.188938,0.092337,-0.002159,-0.098696,-0.197171,-0.297519,-0.397254,-0.498179,-0.597542,-0.694018,-0.78201,-0.859162,-0.926975,-0.984778,-1.031885,-1.069889,-1.099253,-1.099253,-1.099253,-1.099253,-1.099253,-1.099253,3
0.455203,0.465461,0.481316,0.501336,0.521971,0.540693,0.559405,0.5806,0.59436,0.603237,0.606003,0.60362,0.602564,0.608431,0.617108,0.631301,0.654515,0.681756,0.71237,0.741847,0.76678,0.790577,0.814155,0.831753,0.842628,0.843798,0.808651,0.764562,0.710433,0.646098,0.572796,0.489576,0.396026,0.297611,0.198456,0.100257,0.001711,-0.09848,-0.201422,-0.302583,-0.404107,-0.505999,-0.604806,-0.698002,-0.781645,-0.85574,-0.920295,-0.975176,-1.019773,-1.054752,-1.082501,-1.082501,-1.082501,-1.082501,-1.082501,-1.082501,3
0.426832,0.443912,0.467534,0.492545,0.517725,0.541778,0.565119,0.589369,0.609288,0.615795,0.61839,0.618635,0.615589,0.619331,0.627592,0.642731,0.666633,0.696626,0.728335,0.756918,0.785957,0.815797,0.843753,0.866673,0.876812,0.873562,0.834024,0.784887,0.725876,0.657091,0.578764,0.491104,0.393689,0.293764,0.196531,0.098271,0.002497,-0.093692,-0.192841,-0.293709,-0.395341,-0.498045,-0.597873,-0.692334,-0.778174,-0.854155,-0.920703,-0.976973,-1.022041,-1.057017,-1.083661,-1.083661,-1.083661,-1.083661,-1.083661,-1.083661,3
