@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute target {1,2}

@data
-2.015803,-2.110569,-0.912972,1.71088,2.261274,2.333904,2.308266,2.325872,2.343697,2.390259,2.530893,-2.208111,-2.202067,-2.234403,-0.896598,0.176194,0.317152,0.422682,0.433823,0.429549,0.438401,0.42263,0.438527,0.434322,0.432143,0.427734,0.438537,0.431786,0.445586,0.443041,0.443345,0.437444,0.441538,0.442818,0.440154,0.440385,0.444403,0.43739,0.444199,0.450971,0.451193,0.45258,0.450583,0.445072,0.45483,0.463655,0.508343,-1.343949,-1.397422,-1.395083,-1.392505,-1.390713,-1.389349,-1.388231,-1.387272,-1.386437,-1.385735,-1.385241,-1.385191,-1.386338,-1.392068,2
-1.56209,-1.566432,-1.571548,-1.57796,-1.586563,-1.599169,-1.620343,-1.664254,-1.832438,2.496962,2.265456,2.206159,2.162053,2.080483,-0.793995,-1.386496,-1.448092,-1.471625,-1.484848,-1.488062,-1.48109,-1.248573,0.669584,0.679476,0.697416,0.712581,0.730777,0.740626,0.75005,0.762006,0.776402,0.782765,0.79641,0.800093,0.805724,0.811559,0.817189,0.82048,0.827293,0.833172,0.833518,0.829831,0.829952,0.827537,0.824317,0.805685,0.64842,0.548608,0.500548,0.486449,0.479673,0.475024,0.471789,0.466907,0.456529,-1.391117,-1.5292,-1.543438,-1.549791,-1.554234,-1.558146,2
-1.336572,-1.340298,-1.345485,-1.353176,-1.365637,-1.388801,-1.444301,-1.70755,2.669838,2.460572,2.419548,2.422397,2.517145,-1.207234,-1.32927,-1.312238,-1.302245,-1.292832,-1.278158,-1.237612,0.086592,0.746795,0.794794,0.828354,0.8529,0.868187,0.88149,0.902456,0.913305,0.924872,0.933194,0.927631,0.934365,0.955998,0.958144,0.960581,0.963793,0.958959,0.952827,0.951808,0.94273,0.777727,0.638314,0.619091,0.616487,0.619002,0.618924,0.608498,0.604114,-1.025271,-1.305927,-1.316513,-1.320324,-1.322492,-1.324079,-1.325449,-1.326776,-1.328169,-1.329722,-1.33154,-1.333757,2
1.292009,1.327625,1.31649,1.296033,1.271431,1.277156,1.239795,1.151689,-0.503162,-1.107631,-1.142491,-1.213745,-1.220023,1.604888,1.442209,1.410487,1.402233,1.404562,1.419394,1.457925,3.300132,-1.118495,-1.144368,-1.062347,-1.0616,-1.109212,-1.103871,-1.145422,-1.107807,-1.100085,-1.099211,-1.097657,-1.095168,-1.117074,-1.07792,-1.074122,-1.054642,-1.10165,-1.099012,-1.09581,-1.098714,-1.114965,-1.072437,-1.054627,-1.074727,-1.047449,-1.062713,-1.045171,-1.01905,-0.943589,0.293497,1.165757,1.237485,1.26263,1.275149,1.28244,1.287029,1.289997,1.291867,1.292899,1.293158,2
-1.454098,-1.457219,-1.463428,-1.466569,-1.478048,-1.49118,-1.526568,-1.68948,1.477085,0.60374,0.166368,-0.043945,-0.130127,-1.419958,-1.453656,-1.450501,-1.450768,-1.452991,-1.459552,-1.46981,-1.516475,0.762472,1.091104,1.159336,1.18741,1.19457,1.177628,1.155182,1.144408,1.138238,1.134351,1.125253,1.119692,1.115551,1.109677,1.10681,1.104167,1.10901,1.102965,1.110809,1.113173,1.113214,1.122252,1.220835,1.220469,1.186865,1.164182,1.140388,1.129801,1.11647,1.074624,0.75408,-1.366619,-1.410155,-1.427579,-1.43564,-1.440856,-1.444726,-1.447912,-1.450774,-1.453547,2
-1.662435,-1.659453,-1.659522,-1.661138,-1.668979,-1.672601,-1.689049,-1.721027,-1.845973,1.396456,1.217386,1.179405,1.147648,1.088117,-1.080961,-1.495737,-1.538285,-1.550517,-1.550829,-1.5397,-1.483474,-0.853767,0.829374,0.88018,0.897708,0.903771,0.910943,0.913204,0.914795,0.920153,0.912156,0.916632,0.919979,0.916199,0.919689,0.920166,0.920541,0.920865,0.921106,0.920942,0.921658,0.919153,0.919433,0.920024,0.920839,0.922065,0.917499,0.920694,0.923491,0.929474,0.935777,0.942791,0.9565,0.98929,1.146719,-1.821467,-1.705866,-1.677239,-1.672383,-1.677359,-1.685058,2
1.341048,1.403941,1.415346,1.423324,1.43174,1.442899,1.461244,1.502386,1.702385,-1.309165,-1.240069,-1.209798,-1.28789,-1.408217,1.69893,1.508556,1.481499,1.512701,1.558042,1.558351,1.659282,2.704443,-1.58194,-1.324293,-1.094665,-1.099201,-1.151357,-1.127528,-1.144172,-1.201076,-1.10244,-1.097724,-1.143224,-1.156046,-1.105931,-1.138989,-1.133999,-1.131994,-1.128292,-1.098968,-1.102024,-1.08531,-1.105414,-1.133162,-1.100896,-1.102183,-1.095095,-1.074797,-1.014496,-0.976551,0.33854,1.254137,1.311795,1.358544,1.280593,1.195686,1.10835,1.019859,0.931055,0.843013,0.759214,2
-1.45952,-1.460451,-1.467665,-1.470227,-1.474348,-1.480905,-1.488986,-1.516432,-1.617082,1.365139,1.304775,1.283971,1.270078,1.256706,1.174251,-1.456985,-1.456835,-1.464033,-1.474903,-1.492516,-1.53242,-1.719587,1.320035,1.129734,1.095909,1.078822,1.068494,1.066746,1.062013,1.05858,1.055948,1.053857,1.052109,1.049785,1.045639,1.044359,1.049154,1.048321,1.047929,1.047759,1.04779,1.047987,1.046093,1.045877,1.049807,1.053594,1.057489,1.063429,1.074446,1.105117,1.246608,-1.610205,-1.50753,-1.482119,-1.471186,-1.465413,-1.46209,-1.460156,-1.459121,-1.45874,-1.458893,2
-1.805695,-1.893566,-1.909966,-1.921141,-1.087894,1.131699,2.155757,2.356512,2.320491,2.328085,2.335186,2.379653,2.512022,-1.967921,-1.960153,-1.95189,-1.942931,-0.044961,0.510043,0.503914,0.504671,0.502297,0.49788,0.501953,0.501262,0.499651,0.491706,0.491035,0.498146,0.502412,0.505365,0.505156,0.501765,0.496873,0.500168,0.50119,0.504348,0.498698,0.491308,0.49567,0.500955,0.494209,0.489709,0.489593,0.478959,0.479032,0.456282,0.410402,-0.491383,-1.141033,-1.18918,-1.203702,-1.229508,-1.251955,-1.272866,-1.29297,-1.312664,-1.332233,-1.351987,-1.372514,-1.395945,2
-1.565735,-1.559506,-1.561482,-1.558599,-1.552559,-1.543656,-1.527289,-1.481505,0.632397,1.133577,1.181895,1.209462,1.264172,1.476163,-1.892033,-1.716115,-1.676364,-1.659663,-1.654128,-1.660606,-1.714728,0.875837,0.925629,0.932396,0.929691,0.928973,0.931685,0.93302,0.933331,0.929043,0.932423,0.932874,0.930422,0.929786,0.93014,0.930568,0.931064,0.932371,0.93608,0.936166,0.936676,0.937025,0.937276,0.93682,0.933651,0.933742,0.933807,0.933729,0.933236,0.933238,0.935128,0.930991,0.928675,-1.423465,-1.549543,-1.561326,-1.564674,-1.565692,-1.565668,-1.565003,-1.563819,2
-1.812334,-1.959318,-1.975128,-1.994778,-1.184638,1.096701,2.094418,2.227689,2.232145,2.200747,2.175012,2.135656,2.03054,0.656394,-1.650327,-1.823489,-1.909683,-0.725978,0.406901,0.550465,0.535153,0.521829,0.506469,0.505584,0.504914,0.505506,0.495383,0.500011,0.497467,0.499416,0.494468,0.50025,0.49637,0.486888,0.490153,0.489232,0.501752,0.493955,0.50218,0.49821,0.493491,0.500724,0.497154,0.501958,0.494678,0.50913,0.534545,0.630477,-1.380558,-1.325985,-1.305382,-1.296934,-1.292843,-1.290854,-1.290102,-1.290217,-1.291053,-1.292619,-1.295109,-1.299164,-1.307522,2
-1.371619,-1.372933,-1.378203,-1.377075,-1.380721,-1.386585,-1.397315,-1.422109,-1.524678,1.44553,1.394103,1.371443,1.362579,1.353661,1.281424,-1.340244,-1.326858,-1.32416,-1.307854,-1.285868,-1.228109,-0.514155,0.94832,1.026295,1.051617,1.058891,1.065711,1.070234,1.073569,1.072201,1.077016,1.07954,1.083604,1.084624,1.085423,1.086291,1.081191,1.081463,1.084546,1.083658,1.083631,1.084073,1.08114,1.082734,1.082728,1.082452,1.081934,1.081241,1.083532,-1.185782,-1.351817,-1.361043,-1.364069,-1.365583,-1.366542,-1.36726,-1.367877,-1.368468,-1.369087,-1.369781,-1.370603,2
-1.535201,-1.534108,-1.532616,-1.530596,-1.527783,-1.523594,-1.516421,-1.499253,-1.362165,1.222282,1.23667,1.258328,1.306867,1.495206,-1.813235,-1.664909,-1.626977,-1.61236,-1.608291,-1.616175,-1.665667,0.907208,0.960807,0.968524,0.9629,0.963283,0.965685,0.96597,0.96038,0.96076,0.960754,0.964454,0.967213,0.966985,0.967118,0.967335,0.96769,0.962925,0.963253,0.963488,0.963705,0.963922,0.964178,0.964728,0.961759,0.963563,0.963724,0.959673,0.96013,0.963197,0.961648,0.959027,0.954108,-1.391906,-1.518453,-1.53065,-1.534423,-1.535909,-1.536419,-1.536381,-1.535957,2
-2.144003,-2.27617,-2.293882,-2.304403,-1.403539,0.917733,1.85176,1.977251,2.113685,2.178403,2.143945,2.154212,2.159836,2.187846,2.267103,-2.310075,-2.296239,-2.285218,-1.708512,-0.274123,0.140244,0.224321,0.2306,0.226732,0.233088,0.23658,0.240791,0.246576,0.247541,0.244251,0.255127,0.253707,0.257329,0.251295,0.251595,0.251568,0.251835,0.252011,0.252123,0.251426,0.250937,0.247917,0.252209,0.247773,0.251892,0.252099,0.255133,0.254989,0.250805,0.250278,0.249674,0.241561,0.243484,0.238633,0.236913,-1.312977,-1.55789,-1.568618,-1.573863,-1.578569,-1.586731,2
-1.398508,-1.393314,-1.392044,-1.380724,-1.362563,-1.33621,-1.252571,-0.211063,1.090328,1.182988,1.209811,1.220028,1.142394,-1.467514,-1.458902,-1.455796,-1.462277,-1.481108,-1.562412,1.2236,1.096819,1.076911,1.073419,1.070476,1.059793,1.058011,1.057288,1.057845,1.060671,1.061077,1.064404,1.065948,1.066698,1.067519,1.068467,1.069568,1.070852,1.072358,1.074121,1.075614,1.07773,1.082396,1.087102,1.093648,1.103657,1.121148,1.160101,1.320342,-1.69475,-1.507017,-1.465191,-1.446696,-1.436049,-1.428932,-1.423664,-1.419443,-1.415826,-1.412531,-1.40935,-1.4061,-1.402577,2
-1.887321,-2.053102,-2.06746,-2.08011,-1.215847,1.112672,2.283219,2.387964,2.311891,2.314293,2.327079,2.354108,2.422031,-2.053322,-2.092426,-2.094413,-2.081461,-0.106289,0.321807,0.441856,0.432774,0.451132,0.439025,0.43353,0.44112,0.438789,0.438377,0.441739,0.441532,0.435999,0.449984,0.445456,0.439014,0.435238,0.428244,0.432824,0.438307,0.443348,0.435218,0.426405,0.428103,0.436392,0.437691,0.432253,0.432207,0.427421,0.415333,0.411613,0.385792,0.339253,-0.540046,-1.268112,-1.32455,-1.333997,-1.324696,-1.312321,-1.298466,-1.283979,-1.269525,-1.256136,-1.247455,2
-1.494215,-1.494487,-1.495438,-1.497249,-1.50033,-1.505596,-1.515366,-1.540528,-1.637147,1.180521,0.472497,0.01406,-0.201845,-0.35601,-1.249147,-1.419022,-1.43586,-1.440926,-1.441306,-1.436688,-1.417523,-1.142907,0.903899,1.150133,1.210315,1.226259,1.209442,1.192592,1.170969,1.154898,1.144293,1.126914,1.119553,1.120275,1.119211,1.122126,1.119656,1.121016,1.120304,1.115557,1.121046,1.123715,1.137987,1.164802,1.197402,1.191282,1.187985,1.171804,1.164747,1.15934,1.155557,1.184545,1.31486,-1.618773,-1.538574,-1.5161,-1.506118,-1.50071,-1.497515,-1.495608,-1.49457,2
1.286316,1.285418,1.245714,1.238897,1.227055,1.206975,1.165189,1.011741,-0.261451,-1.067603,-1.120881,-1.214224,-1.330748,1.551227,1.402714,1.375655,1.389054,1.369485,1.390815,1.405716,3.612131,-1.275091,-1.105181,-1.102993,-1.089721,-1.180762,-1.072056,-1.180304,-1.053087,-1.130411,-1.094673,-1.07192,-1.129821,-1.058279,-1.099606,-1.107054,-1.162696,-1.112189,-1.16712,-1.104362,-1.097686,-1.121486,-1.092008,-1.148882,-1.08434,-1.075615,-1.098256,-1.084034,-1.158083,-1.356453,1.526442,1.355734,1.318433,1.301951,1.29234,1.285755,1.280701,1.276467,1.272654,1.269019,1.265483,2
1.330442,1.360289,1.356134,1.368787,1.383576,1.410951,1.480395,2.004478,-1.423168,-1.292494,-1.246968,-1.203559,-1.131702,1.265913,1.240643,1.227654,1.203313,1.149319,0.968175,2.422951,-0.864609,-0.942845,-1.054174,-0.99476,-1.039018,-1.031479,-1.09191,-1.122907,-1.067134,-1.147234,-1.07331,-1.075586,-1.060482,-1.04733,-1.089793,-1.068451,-1.089629,-1.099227,-1.101162,-1.11097,-1.135069,-1.071258,-1.076287,-1.050649,-1.093602,-1.07842,-1.084154,-1.075004,-1.067302,1.252692,1.331804,1.338726,1.34088,1.341999,1.342826,1.34361,1.344475,1.345511,1.346812,1.348505,1.350791,2
1.21141,1.196277,1.222867,1.191672,1.207459,1.202875,1.181657,1.18552,-0.037074,0.404697,0.526018,0.56999,0.591045,1.301556,1.270088,1.268054,1.259983,1.246941,1.300509,-1.140514,-1.313147,-1.356428,-1.39166,-1.410808,-1.407699,-1.405188,-1.387354,-1.381147,-1.37926,-1.403062,-1.401968,-1.405988,-1.419559,-1.438686,-1.421215,-1.419017,-1.416626,-1.409338,-1.36487,-1.24595,-1.242571,-1.258167,-1.248029,-1.215798,-1.192451,-1.121016,0.155193,1.080033,1.159692,1.182629,1.194322,1.201387,1.206094,1.209427,1.211881,1.213723,1.215108,1.216118,1.216778,1.217033,1.216556,2
-1.154157,-1.236963,-1.245949,-1.252639,-1.267143,-1.327769,1.517602,1.490542,1.492724,1.534124,-1.209634,-1.266078,-1.272182,-1.285804,-1.319258,-1.472061,1.483876,1.311923,1.286131,1.268622,1.256544,1.250317,1.249728,1.251605,1.247588,1.245428,1.243352,1.242071,1.240846,1.236094,1.234884,1.234293,1.234943,1.234061,1.231363,1.233571,1.234741,1.233573,1.231855,1.2325,1.238023,1.256889,-1.13719,-1.224469,-1.231269,-1.232635,-1.23294,-1.233192,-1.234018,-1.234589,-1.234642,-1.234915,-1.23583,-1.236585,-1.236746,-1.237109,-1.238123,-1.239285,-1.239716,-1.239681,-1.237242,1
1.293771,1.314671,1.325418,1.329879,1.30456,1.308798,1.303069,1.300066,1.301307,0.451609,0.724038,0.842302,0.889864,0.920663,0.946955,1.347673,1.354291,1.359647,1.392658,1.422482,1.486239,1.893759,-1.322482,-1.267136,-1.272654,-1.28739,-1.291207,-1.289007,-1.298831,-1.293566,-1.320376,-1.315931,-1.313297,-1.316123,-1.314492,-1.333682,-1.331505,-1.33789,-1.323671,-1.330395,-1.316762,-1.317384,-1.315638,-1.280516,-1.152437,-1.064913,-1.061498,-1.077205,-1.064935,-1.031838,-1.008201,-0.92545,0.279307,1.163545,1.234815,1.260204,1.273263,1.281261,1.286664,1.2905,1.293134,2
-1.509842,-1.505521,-1.50119,-1.496446,-1.490725,-1.483029,-1.473181,-1.449105,-1.383343,-0.533327,0.586945,0.072397,-0.184133,-0.312179,-0.429947,-1.536409,-1.529684,-1.528035,-1.528283,-1.53123,-1.541642,-1.603167,0.410567,1.104944,1.182984,1.211883,1.203906,1.187154,1.149315,1.122932,1.120313,1.116683,1.110707,1.103211,1.095661,1.094621,1.091708,1.088582,1.081776,1.085598,1.095774,1.100934,1.107178,1.11487,1.126789,1.160104,1.182462,1.188924,1.166923,1.160894,1.167339,1.183117,1.223281,1.3748,-1.771486,-1.597009,-1.556254,-1.538042,-1.527401,-1.520121,-1.514542,2
1.101218,1.160167,1.158131,1.174207,1.151485,1.079469,0.128233,-0.129783,0.056062,0.141155,0.646502,1.175632,1.228913,1.233676,1.257587,1.330688,-1.163031,-1.288915,-1.400809,-1.317169,-1.370095,-1.370281,-1.369505,-1.353808,-1.361531,-1.392715,-1.374744,-1.38573,-1.417933,-1.407953,-1.411751,-1.413039,-1.431136,-1.437596,-1.439719,-1.425999,-1.438066,-1.442014,-1.46017,-1.400967,-1.456692,-1.482376,1.087636,1.172838,1.19168,1.184901,1.183709,1.182897,1.182765,1.182422,1.18157,1.180896,1.180778,1.180423,1.179385,1.178392,1.17783,1.177149,1.175407,1.172718,1.167005,1
-1.314359,-1.309566,-1.302468,-1.291415,-1.272567,-1.234581,-1.126351,0.274383,2.037244,2.149457,2.184993,2.193548,2.088084,-1.406081,-1.39349,-1.39224,-1.395097,-1.407691,-1.462566,0.707853,0.777065,0.776914,0.812082,0.828288,0.841987,0.849556,0.860094,0.870267,0.878497,0.884397,0.890419,0.891019,0.901681,0.90849,0.911423,0.912702,0.908685,0.907052,0.904016,0.877855,0.691964,0.586869,0.569673,0.563226,0.556713,0.545537,0.526013,0.467923,-0.537075,-1.230718,-1.284201,-1.302786,-1.311805,-1.316825,-1.319744,-1.321365,-1.322069,-1.322033,-1.321319,-1.3199,-1.317658,2
-1.302773,-1.30626,-1.310904,-1.317598,-1.328273,-1.348011,-1.395471,-1.623992,2.589215,2.447451,2.417073,2.424324,2.521931,-1.199464,-1.310942,-1.292725,-1.282092,-1.27214,-1.25928,-1.216431,0.115919,0.763648,0.803978,0.837131,0.864454,0.883309,0.908571,0.922532,0.934334,0.939621,0.947502,0.959095,0.96329,0.96799,0.968831,0.974496,0.969618,0.970252,0.967088,0.963792,0.907761,0.739843,0.657166,0.648189,0.64169,0.634838,0.611281,0.56111,-0.309686,-1.217056,-1.254137,-1.269109,-1.277081,-1.282162,-1.285804,-1.28866,-1.291076,-1.293266,-1.295386,-1.297572,-1.299972,2
-1.378488,-1.374794,-1.374151,-1.373006,-1.372938,-1.365833,-1.353115,-1.31685,0.732449,0.748446,0.180972,-0.080653,-0.237141,-0.706347,-1.336166,-1.369891,-1.381953,-1.388213,-1.3955,-1.401664,-1.406685,1.133339,1.193122,1.241619,1.251402,1.233955,1.215216,1.203444,1.189874,1.188259,1.178359,1.178746,1.165964,1.162311,1.153071,1.151848,1.150779,1.147373,1.146189,1.1483,1.149938,1.166288,1.229731,1.221512,1.174434,1.149408,1.13606,1.118022,1.089987,1.002562,-0.311213,-1.233437,-1.308494,-1.335299,-1.355411,-1.370201,-1.38224,-1.392658,-1.401999,-1.410512,-1.418131,2
-1.346143,-1.341456,-1.334299,-1.322965,-1.303465,-1.264061,-1.150397,0.311829,2.150414,2.268021,2.306061,2.303629,2.097075,-1.483243,-1.449047,-1.445397,-1.44615,-1.454794,-1.481277,-1.614109,0.82737,0.754704,0.741963,0.74331,0.750602,0.759614,0.773658,0.781995,0.788941,0.797507,0.806104,0.815248,0.826534,0.8272,0.825862,0.833389,0.826266,0.833033,0.824392,0.82211,0.806126,0.699382,0.608636,0.581875,0.573068,0.567061,0.556543,0.546172,0.5315,0.464126,-0.547951,-1.256066,-1.313416,-1.333068,-1.342466,-1.347553,-1.350333,-1.351634,-1.35182,-1.351017,-1.34919,2
-1.64591,-1.64594,-1.647794,-1.651501,-1.658555,-1.67117,-1.688779,-1.732722,-1.897099,2.391125,2.16273,2.104763,2.061762,1.981599,-0.864306,-1.450535,-1.511123,-1.534676,-1.544847,-1.550352,-1.542242,-1.319294,0.680059,0.701531,0.71959,0.73529,0.745867,0.756675,0.766553,0.775545,0.778993,0.786871,0.790583,0.792342,0.798335,0.807227,0.809904,0.81464,0.8175,0.821005,0.82394,0.827882,0.828985,0.827228,0.813267,0.731515,0.6482,0.597884,0.515628,0.514556,0.515506,0.517298,0.524493,0.536455,0.563563,0.684211,-1.847771,-1.698343,-1.666471,-1.653598,-1.648069,2
-1.610202,-1.879103,-1.881652,-1.28938,1.467357,2.397112,2.540107,2.494301,2.51272,2.546164,2.634063,-1.987491,-1.935528,-1.673558,0.086274,0.432183,0.578963,0.592101,0.595506,0.594832,0.59733,0.59775,0.601159,0.599177,0.599088,0.60351,0.604013,0.604851,0.61187,0.609078,0.607711,0.608296,0.605714,0.60566,0.606478,0.605908,0.607537,0.60562,0.604388,0.603819,0.607052,0.595658,0.588425,-0.712187,-1.165218,-1.188017,-1.195302,-1.198425,-1.20043,-1.201676,-1.20199,-1.202228,-1.20288,-1.20322,-1.202858,-1.202596,-1.202906,-1.203369,-1.203298,-1.203501,-1.204756,1
0.478604,0.491471,0.505481,0.524308,0.575069,0.619154,0.694616,0.877629,1.981557,-0.532799,-0.732041,-0.645,-0.582839,-0.479551,0.221104,0.375066,0.409268,0.439969,0.439034,0.489853,0.676792,2.047683,-0.432304,-0.535571,-0.508079,-0.472028,-0.474371,-0.463359,-0.453917,-0.439785,-0.415261,-0.409364,-0.40474,-0.401198,-0.415044,-0.413187,-0.391518,-0.393749,-0.411098,-0.409105,-0.406722,-0.404113,-0.400233,-0.425578,-0.400426,-0.403106,-0.415559,-0.423981,-0.425156,-0.429331,-0.402258,-0.45985,0.493835,0.438633,0.444876,0.42081,0.424264,0.427829,0.432336,0.43796,0.445019,2
-1.50758,-1.503868,-1.500051,-1.495901,-1.491082,-1.484956,-1.475867,-1.456772,-1.318169,1.241414,1.25844,1.282117,1.33464,1.538414,-1.751496,-1.594167,-1.549065,-1.523112,-1.499947,-1.4696,-1.395531,-0.64774,0.798072,0.884926,0.916391,0.931947,0.945096,0.949306,0.95779,0.967898,0.963362,0.963329,0.966328,0.968587,0.976477,0.978298,0.980265,0.982202,0.984113,0.986026,0.98799,0.990612,0.993341,0.993335,0.997952,1.000428,1.003813,1.008145,1.013976,1.022171,1.035891,1.065609,1.221269,-1.689639,-1.577946,-1.548796,-1.534945,-1.526442,-1.520366,-1.515542,-1.511393,2
-1.350111,-1.34745,-1.344401,-1.340692,-1.335874,-1.329096,-1.3185,-1.299179,-1.255868,0.753192,2.057296,2.130961,2.153516,2.149603,1.963767,-1.400898,-1.383288,-1.379435,-1.378402,-1.379887,-1.387548,-1.438652,0.474625,0.797494,0.824201,0.84326,0.85762,0.871243,0.884534,0.901328,0.907176,0.916887,0.928344,0.941646,0.947701,0.956435,0.96252,0.969842,0.973058,0.977236,0.973952,0.972973,0.944846,0.74095,0.662585,0.638674,0.638102,0.641976,0.652528,0.675038,0.790905,-1.488048,-1.405125,-1.383664,-1.373649,-1.367636,-1.363443,-1.360191,-1.357448,-1.354963,-1.352566,2
1.373742,1.329542,1.355396,1.355035,1.357365,1.363166,1.360882,1.359883,1.422541,0.115873,0.709562,0.83575,0.891988,0.934776,1.265317,1.313225,1.31109,1.323587,1.336873,1.357318,1.438438,1.763566,-1.159874,-1.245125,-1.243766,-1.263687,-1.269512,-1.265086,-1.276977,-1.279334,-1.278148,-1.281983,-1.296174,-1.296396,-1.310483,-1.316363,-1.330624,-1.336552,-1.336899,-1.336955,-1.337014,-1.337121,-1.336779,-1.337214,-1.217832,-1.14497,-1.070767,-1.066039,-1.057196,-1.055413,-1.067291,-1.089307,-1.222768,1.467268,1.37738,1.361495,1.370392,1.421966,1.475814,1.530443,1.583974,2
-1.103573,-1.186488,-1.198131,-1.211728,-1.242813,-1.387281,1.763775,1.629758,1.61496,1.658458,-1.15445,-1.145716,-1.120629,-1.061867,-0.18933,1.157982,1.216848,1.239093,1.245728,1.252694,1.252628,1.252512,1.260023,1.260462,1.265917,1.263757,1.259495,1.2637,1.260573,1.262352,1.260497,1.258612,1.256433,1.25495,1.243957,1.235685,1.226306,1.205358,1.13702,-0.095939,-1.046586,-1.112787,-1.136048,-1.147843,-1.154675,-1.159478,-1.162578,-1.1651,-1.167668,-1.16958,-1.170703,-1.171831,-1.173423,-1.174746,-1.175413,-1.176221,-1.177636,-1.179203,-1.180119,-1.180711,-1.179236,1
-1.901417,-2.003539,-2.019559,-2.021814,-1.097181,0.893847,1.995137,2.350333,2.282138,2.288506,2.296319,2.312061,2.3776,-1.190745,-1.947995,-1.998801,-1.990315,-0.388043,0.304158,0.418353,0.44469,0.457417,0.457798,0.463463,0.45963,0.464562,0.464273,0.464094,0.463694,0.46771,0.470678,0.470266,0.463007,0.467539,0.463345,0.461208,0.460235,0.457804,0.463587,0.462376,0.45842,0.455977,0.454734,0.458586,0.453631,0.45548,0.451045,0.438322,0.419845,0.209844,-1.272825,-1.301421,-1.309851,-1.314222,-1.316994,-1.319019,-1.320702,-1.322321,-1.324201,-1.327043,-1.333707,2
-1.387084,-1.380631,-1.377019,-1.371749,-1.364915,-1.343803,-1.283303,-0.444864,0.953205,0.285956,-0.018663,-0.171118,-0.292457,-1.446377,-1.436318,-1.436846,-1.441372,-1.452713,-1.477376,-1.606408,1.093306,1.17646,1.216875,1.238,1.227079,1.212983,1.196892,1.186451,1.181384,1.175212,1.16399,1.153786,1.158115,1.157384,1.151747,1.154312,1.157212,1.159196,1.163173,1.166463,1.178367,1.248929,1.248017,1.197045,1.171261,1.155663,1.143395,1.127937,1.088396,0.748594,-1.310784,-1.35503,-1.366019,-1.37904,-1.389705,-1.398832,-1.407014,-1.414526,-1.421486,-1.427883,-1.433449,2
-1.52533,-1.528082,-1.530974,-1.53426,-1.53834,-1.544001,-1.553191,-1.572683,-1.65041,0.823336,0.683407,0.136892,-0.131742,-0.272563,-0.399935,-1.531768,-1.532328,-1.537361,-1.544931,-1.557623,-1.5857,-1.71113,0.747601,1.167822,1.216323,1.240394,1.217611,1.197762,1.16268,1.142176,1.118462,1.106961,1.095671,1.076225,1.073471,1.063206,1.056985,1.059771,1.058614,1.054771,1.053783,1.050445,1.05154,1.055346,1.073454,1.130249,1.132553,1.118792,1.112041,1.098841,1.081778,1.069824,1.028755,0.732549,-1.448215,-1.488537,-1.502905,-1.51058,-1.515611,-1.519381,-1.522507,2
-1.410998,-1.401859,-1.397844,-1.389639,-1.383233,-1.363418,-1.30632,-0.521705,1.077291,0.565383,0.268397,0.102993,0.051616,-1.569332,-1.495609,-1.482686,-1.478932,-1.484512,-1.50912,-1.62987,1.001631,1.163829,1.205962,1.217477,1.214745,1.188475,1.165046,1.148769,1.143889,1.131409,1.130601,1.128792,1.119955,1.107576,1.115079,1.123433,1.126385,1.134456,1.132107,1.125494,1.152015,1.264395,1.237287,1.220218,1.212911,1.195637,1.177983,1.161877,1.124085,0.840434,-1.379641,-1.391473,-1.400026,-1.40848,-1.41733,-1.425394,-1.43289,-1.439934,-1.446559,-1.452713,-1.458113,2
