@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute target {1,2,3,4,5,6}

@data
0.22155,0.214998,0.207076,0.195913,0.181085,0.162212,0.139189,0.112337,0.082304,0.049016,0.011764,-0.027273,-0.065351,-0.101369,-0.138249,6
0.223426,0.215889,0.207211,0.195547,0.180211,0.161765,0.139274,0.112994,0.082954,0.049761,0.01291,-0.024245,-0.060745,-0.09826,-0.136223,6
0.211971,0.209921,0.205938,0.197755,0.1848,0.166098,0.141739,0.111885,0.079005,0.043505,0.007499,-0.029324,-0.065688,-0.101492,-0.134437,1
0.21704,0.210933,0.204163,0.194226,0.180646,0.163278,0.141941,0.116586,0.087732,0.055605,0.01998,-0.018634,-0.056895,-0.094845,-0.133401,6
0.182852,0.186427,0.186922,0.18274,0.172194,0.154516,0.12991,0.10136,0.070389,0.037346,0.002243,-0.030989,-0.060064,-0.087189,-0.114985,4
0.223688,0.216158,0.207882,0.196427,0.181789,0.162951,0.140006,0.113268,0.083075,0.049539,0.012419,-0.025608,-0.061349,-0.098272,-0.135662,6
0.219145,0.213112,0.205511,0.194738,0.180699,0.162564,0.140325,0.113819,0.083646,0.050263,0.01271,-0.024636,-0.061498,-0.099502,-0.136974,6
0.184532,0.187929,0.189553,0.186249,0.176407,0.16005,0.137813,0.109655,0.079097,0.0458,0.010008,-0.026032,-0.05929,-0.090084,-0.118833,4
0.200115,0.201875,0.201056,0.195461,0.184373,0.167502,0.144602,0.116542,0.084603,0.05034,0.013904,-0.023629,-0.05878,-0.09305,-0.125442,2
0.193537,0.194944,0.194293,0.188881,0.178768,0.162645,0.140183,0.112573,0.082716,0.05063,0.015466,-0.019998,-0.052977,-0.083137,-0.113905,2
0.195125,0.199284,0.201134,0.197817,0.188332,0.17211,0.149483,0.120891,0.088247,0.052792,0.015496,-0.022485,-0.057805,-0.091203,-0.123146,3
0.21636,0.210751,0.203458,0.192994,0.178922,0.161409,0.139797,0.114011,0.084614,0.051533,0.015013,-0.022798,-0.060105,-0.098251,-0.1355,6
0.200249,0.202517,0.203143,0.200245,0.192193,0.178137,0.157096,0.130076,0.097604,0.061175,0.023129,-0.015502,-0.053381,-0.088263,-0.120583,2
0.224184,0.216387,0.207434,0.195985,0.180817,0.161752,0.138886,0.112307,0.08209,0.048338,0.011877,-0.025334,-0.062094,-0.100194,-0.138001,6
0.222861,0.215384,0.206671,0.194862,0.18012,0.161588,0.139083,0.112726,0.083583,0.051229,0.014969,-0.021915,-0.058523,-0.096103,-0.135028,6
0.223023,0.215601,0.206907,0.196156,0.182637,0.164997,0.143317,0.117891,0.088862,0.056921,0.020973,-0.018766,-0.057781,-0.095162,-0.130678,6
0.199024,0.200098,0.198856,0.193467,0.182694,0.16628,0.144244,0.116937,0.086507,0.054356,0.020308,-0.015369,-0.050441,-0.08384,-0.115744,2
0.19601,0.198717,0.198521,0.193279,0.182381,0.164921,0.140767,0.110533,0.077326,0.043008,0.007631,-0.027438,-0.060222,-0.090894,-0.121651,3
0.204194,0.20494,0.203754,0.198421,0.187503,0.170933,0.148016,0.119787,0.087346,0.052874,0.016549,-0.020537,-0.056705,-0.091026,-0.123935,2
0.193201,0.195373,0.195901,0.191224,0.180384,0.163251,0.139753,0.111752,0.080928,0.047577,0.012296,-0.021839,-0.052974,-0.082849,-0.111882,2
0.218775,0.212442,0.205095,0.194414,0.180608,0.162608,0.140385,0.114137,0.084063,0.050934,0.014697,-0.023356,-0.060388,-0.097464,-0.134138,6
0.200366,0.200939,0.199739,0.195034,0.184606,0.168055,0.145582,0.117857,0.086827,0.053142,0.017209,-0.019568,-0.054698,-0.088346,-0.120835,2
0.195716,0.198836,0.199611,0.196207,0.187256,0.171749,0.150029,0.1219,0.089161,0.054155,0.015958,-0.022203,-0.058009,-0.09136,-0.121444,2
0.197582,0.199553,0.198832,0.194327,0.183017,0.164978,0.139789,0.109746,0.077972,0.043829,0.00832,-0.025773,-0.055989,-0.085284,-0.112788,2
0.225758,0.217461,0.208802,0.197187,0.182462,0.164428,0.14199,0.115914,0.085849,0.052742,0.01549,-0.022561,-0.058365,-0.093729,-0.130569,6
0.200465,0.20293,0.202928,0.199438,0.190517,0.175512,0.15413,0.127875,0.097394,0.064464,0.029915,-0.005839,-0.040296,-0.072877,-0.102,2
0.200815,0.202592,0.202215,0.196836,0.186344,0.168962,0.144946,0.115205,0.081245,0.044854,0.006743,-0.03083,-0.066133,-0.099546,-0.129381,2
0.199144,0.200074,0.198418,0.19225,0.180213,0.161733,0.137387,0.108344,0.075159,0.041063,0.006358,-0.028605,-0.0623,-0.094242,-0.123341,2
0.216305,0.210588,0.203768,0.193583,0.17934,0.161633,0.139899,0.114287,0.085281,0.053833,0.019654,-0.017916,-0.055399,-0.092631,-0.130494,6
0.193571,0.198704,0.200412,0.196898,0.186848,0.16974,0.145627,0.115605,0.082041,0.046238,0.008983,-0.026825,-0.060339,-0.092222,-0.121778,3
0.219815,0.213117,0.20514,0.194312,0.17983,0.161395,0.139054,0.113025,0.083358,0.050471,0.013974,-0.025745,-0.064261,-0.102162,-0.141247,6
0.186723,0.191968,0.194352,0.190806,0.180713,0.165056,0.142737,0.115214,0.084076,0.051628,0.017399,-0.017474,-0.049588,-0.080322,-0.111194,3
0.195699,0.198356,0.19767,0.191369,0.178611,0.159014,0.132489,0.102356,0.069835,0.035861,0.000762,-0.03333,-0.064137,-0.092975,-0.123386,3
0.197556,0.201122,0.202741,0.199791,0.190727,0.176221,0.154951,0.127525,0.09404,0.058023,0.020099,-0.018765,-0.055385,-0.089822,-0.121735,3
0.219369,0.212728,0.205195,0.194985,0.181187,0.163885,0.142389,0.116912,0.087389,0.055045,0.018825,-0.019283,-0.056139,-0.094293,-0.132754,6
0.204539,0.204374,0.202233,0.196318,0.184807,0.167841,0.145229,0.117428,0.085588,0.051771,0.01584,-0.021566,-0.057626,-0.092015,-0.1254,2
0.195297,0.195921,0.1936,0.186434,0.17399,0.155418,0.130863,0.102587,0.071008,0.037775,0.001908,-0.033889,-0.067902,-0.099682,-0.131419,2
0.217215,0.211905,0.205489,0.196035,0.183418,0.166588,0.145637,0.12072,0.092221,0.059993,0.02463,-0.013305,-0.051527,-0.088661,-0.126517,6
0.222196,0.215652,0.207695,0.196612,0.181761,0.162799,0.139568,0.112806,0.082147,0.047752,0.010649,-0.027077,-0.063764,-0.101813,-0.139064,6
0.19462,0.195521,0.194373,0.187822,0.175062,0.155796,0.130731,0.101389,0.070278,0.03806,0.004079,-0.029289,-0.06146,-0.091409,-0.121635,2
0.221654,0.214593,0.20636,0.19511,0.180201,0.161353,0.138473,0.112145,0.081926,0.048774,0.0115,-0.024124,-0.059293,-0.09642,-0.134594,6
0.187016,0.191223,0.192974,0.190655,0.182293,0.167392,0.145744,0.118156,0.085552,0.050448,0.014403,-0.021515,-0.053156,-0.082469,-0.111672,5
0.196081,0.201024,0.203186,0.200477,0.190841,0.175132,0.152625,0.123074,0.088257,0.051365,0.012842,-0.025713,-0.060122,-0.091722,-0.123446,5
0.220284,0.21291,0.204539,0.193381,0.179483,0.162265,0.141132,0.115903,0.086996,0.054462,0.018508,-0.020392,-0.058848,-0.096558,-0.134171,6
0.198365,0.198935,0.198739,0.194829,0.185513,0.17054,0.149245,0.123324,0.093244,0.060574,0.026202,-0.009203,-0.044005,-0.077209,-0.109578,2
0.219248,0.213082,0.205539,0.194988,0.180672,0.162445,0.140059,0.113897,0.084015,0.050642,0.013592,-0.025744,-0.063776,-0.101195,-0.136929,6
0.209698,0.206372,0.200898,0.192319,0.179461,0.161605,0.138033,0.109721,0.079144,0.046239,0.011392,-0.024461,-0.059558,-0.092842,-0.124563,1
0.22018,0.213501,0.205685,0.194891,0.180818,0.163455,0.142293,0.117271,0.088381,0.056012,0.02013,-0.018698,-0.057247,-0.094353,-0.132426,6
0.198941,0.198491,0.19603,0.18912,0.17774,0.160501,0.13783,0.111764,0.083149,0.051822,0.019323,-0.013377,-0.044763,-0.076824,-0.110172,2
0.217248,0.211207,0.203789,0.193254,0.178798,0.160542,0.138135,0.112312,0.082899,0.049994,0.013355,-0.024624,-0.061762,-0.09944,-0.137348,6
0.205594,0.205008,0.203339,0.198495,0.187584,0.170235,0.146572,0.117418,0.084792,0.05028,0.014305,-0.021814,-0.057162,-0.090445,-0.121371,2
0.182265,0.184922,0.184863,0.179351,0.167334,0.148769,0.123945,0.095027,0.062939,0.02893,-0.00498,-0.0359,-0.063651,-0.091592,-0.119414,4
0.223936,0.215744,0.207221,0.196688,0.183346,0.165746,0.143725,0.117683,0.088078,0.055571,0.019184,-0.019476,-0.056472,-0.092956,-0.130803,6
0.192525,0.20051,0.205334,0.203123,0.193452,0.176188,0.151612,0.120293,0.084755,0.047897,0.009192,-0.027748,-0.059815,-0.088937,-0.118891,5
0.21966,0.21367,0.206153,0.195409,0.180682,0.161725,0.139002,0.112671,0.082735,0.049267,0.012594,-0.024096,-0.060847,-0.098761,-0.136752,6
0.185713,0.189824,0.191347,0.187423,0.176857,0.159108,0.134696,0.104448,0.072128,0.037352,0.001084,-0.032516,-0.062942,-0.092569,-0.121206,3
0.205055,0.206836,0.206156,0.200435,0.189369,0.17215,0.148643,0.118283,0.084473,0.047869,0.010067,-0.028129,-0.062965,-0.096032,-0.128485,2
0.194124,0.196611,0.196084,0.191299,0.180626,0.163748,0.140618,0.112413,0.080745,0.046668,0.009756,-0.026165,-0.059573,-0.090894,-0.122124,2
0.217013,0.211375,0.20431,0.194015,0.17977,0.161758,0.139478,0.113381,0.083277,0.049615,0.012336,-0.027316,-0.065073,-0.102745,-0.140694,6
0.200642,0.19951,0.199393,0.196603,0.189822,0.177731,0.159116,0.134066,0.103685,0.069201,0.033085,-0.00403,-0.040752,-0.075604,-0.107937,2
0.206727,0.204969,0.201356,0.193986,0.181689,0.163788,0.140152,0.111467,0.080026,0.046081,0.010924,-0.025418,-0.059887,-0.092643,-0.123552,2
0.222387,0.21446,0.205453,0.193591,0.178233,0.159799,0.137309,0.110697,0.08057,0.047436,0.011086,-0.028293,-0.066399,-0.102814,-0.140488,6
0.223158,0.215518,0.20671,0.195003,0.180523,0.16233,0.140539,0.114598,0.085245,0.052126,0.016013,-0.022603,-0.061247,-0.099479,-0.138214,6
