@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute target {1,2,3,4,5}

@data
0.308515,-0.767064,-1.245987,-1.294554,-0.944526,-0.551093,-0.170753,0.004568,0.147018,0.340493,0.435372,0.453441,0.735355,0.042196,0.634963,0.705212,0.663683,0.788413,0.842462,0.925461,0.942574,0.888941,0.876286,0.661501,0.58667,0.426284,0.319743,0.178247,-0.036169,-0.158197,-0.274808,-0.281082,-0.412576,-0.474241,-0.448959,-0.521578,-0.532315,-0.583906,-0.620884,-0.567957,-0.625105,-0.559968,1
-0.518566,-0.979388,-1.094503,-0.963658,-0.74566,-0.529649,-0.187673,-0.033368,0.096766,0.248531,0.417855,0.492175,0.533981,0.166689,0.594108,0.651511,0.697429,0.698184,0.723924,0.663573,0.603441,0.524212,0.481764,0.448784,0.291421,0.140083,-0.005267,-0.064111,-0.090994,-0.172402,-0.162856,-0.135121,-0.153705,-0.148416,-0.157038,-0.203824,-0.18828,-0.159872,-0.189695,-0.222384,-0.178438,-0.1574,1
-0.316558,-0.712785,-0.863997,-0.769302,-0.49207,-0.287558,-0.130154,-0.008618,0.088124,0.192509,0.163552,0.307828,0.433927,0.212171,0.110019,0.132361,0.177604,0.252017,0.282602,0.369677,0.334663,0.379501,0.360774,0.306375,0.25703,0.201311,0.190709,0.098194,-0.034029,-0.074549,-0.041454,-0.024944,-0.06232,-0.06251,-0.054648,-0.08336,-0.050864,-0.054792,-0.01153,0.033381,-0.025491,0.004849,1
-0.796898,-0.652991,-0.721549,-1.386372,-1.466956,-1.208981,-0.599709,-0.232209,0.08075,0.292062,0.396109,0.467437,0.528031,0.486956,0.238797,0.119887,0.098522,0.124086,0.177043,0.247505,0.177982,0.194751,0.310627,0.354731,0.465715,0.484281,0.696627,0.900117,0.977228,1.019132,0.812154,0.593038,0.475383,0.350106,0.180349,-0.133993,-0.271986,-0.428898,-0.400287,-0.366457,-0.529555,-0.447793,1
-0.24166,-0.633077,-0.850681,-0.910224,-0.67177,-0.37488,-0.087726,-0.068985,-0.237483,-0.238415,-0.213868,-0.276686,0.001593,0.14528,0.284016,0.304851,0.396497,0.538914,0.656471,0.639838,0.573429,0.541187,0.532407,0.483447,0.383799,0.310418,0.238199,0.151445,0.063019,-0.021426,-0.034753,0.009019,0.010646,-0.04399,-0.005636,-0.019564,-0.027522,0.023856,0.050937,0.039538,0.074726,0.057677,1
0.244423,-0.352996,-0.468681,-0.527289,-0.388135,-0.339619,-0.188178,-0.013734,0.13971,0.073883,0.242984,0.361707,0.381422,-0.027612,0.004918,0.061563,0.076594,0.122584,0.229313,0.228879,0.223565,0.204614,0.207266,0.158581,0.12756,0.119801,0.026055,-0.065257,-0.109982,-0.132492,-0.116792,-0.09774,-0.070908,-0.0711,-0.03803,-0.015895,0.01661,0.006826,0.015627,0.000354,0.033207,0.003765,1
-0.362635,-0.799401,-0.899732,-0.812784,-0.669046,-0.515681,-0.174602,0.089011,0.092245,0.256387,0.334243,0.39543,0.470636,0.215552,0.402816,0.602736,0.611406,0.647902,0.66635,0.576051,0.492369,0.440497,0.347588,0.249782,0.124169,-0.020758,-0.112667,-0.093711,-0.158248,-0.113048,-0.15592,-0.176759,-0.131734,-0.166481,-0.130683,-0.074827,-0.132625,-0.11645,-0.104397,-0.102615,-0.080106,-0.116801,1
-0.217453,-0.552222,-0.623252,-0.605627,-0.64021,-0.599983,-0.472182,-0.333873,-0.131456,-0.130388,0.017614,0.214039,0.379997,0.160824,0.554899,0.677778,0.655894,0.601001,0.514609,0.449736,0.44163,0.394894,0.314276,0.187117,0.068034,-0.002478,-0.064257,-0.101598,-0.068706,-0.10253,-0.103183,-0.081582,0.005174,0.003222,0.047699,-0.023195,0.006297,0.056599,0.020869,0.078646,0.102885,0.0785,1
0.199191,-0.213518,-0.797404,-1.024611,-0.818323,-0.602261,-0.255558,-0.002399,0.196724,0.474957,0.508032,0.506853,0.657518,0.498379,0.22802,0.26936,0.332477,0.445765,0.503611,0.532118,0.557917,0.553234,0.482484,0.37809,0.337927,0.229246,0.168023,0.040471,-0.106528,-0.216063,-0.242438,-0.27603,-0.264571,-0.36832,-0.318125,-0.345484,-0.350018,-0.367592,-0.379306,-0.337769,-0.329334,-0.260608,1
-0.080006,-0.639882,-0.847821,-0.846267,-0.678354,-0.440316,-0.133428,-0.02775,0.086537,0.230041,0.371715,0.534729,0.36338,-0.324103,0.229014,0.354009,0.392466,0.445182,0.509715,0.519086,0.528145,0.500213,0.446226,0.394327,0.296262,0.268371,0.141753,0.00598,-0.0654,-0.079247,-0.124584,-0.138904,-0.158565,-0.129975,-0.137852,-0.151329,-0.153116,-0.140399,-0.149951,-0.142494,-0.139917,-0.076982,1
-0.380248,-0.714668,-0.817711,-0.731222,-0.667665,-0.446711,-0.134843,-0.078483,0.049365,0.206531,0.29656,0.342183,0.268446,-0.057562,0.321679,0.305296,0.395715,0.43866,0.427731,0.450544,0.370357,0.325693,0.303344,0.215391,0.215959,0.166972,0.024118,0.020724,-0.071291,-0.04963,-0.03845,-0.044316,-0.002248,-0.026401,-0.01213,-0.028223,-0.016858,0.010593,-0.002497,0.002594,0.049278,0.068765,1
-0.225081,-0.803929,-1.036199,-0.868257,-0.717247,-0.529426,-0.16743,-0.009931,0.096213,0.242565,0.293311,0.408016,0.608268,0.174392,0.404478,0.373028,0.421227,0.506263,0.643571,0.699033,0.614032,0.619416,0.535081,0.430447,0.35662,0.293805,0.188008,0.01982,-0.072231,-0.123401,-0.146528,-0.155801,-0.144588,-0.220791,-0.284363,-0.254211,-0.255831,-0.219668,-0.23129,-0.237424,-0.196987,-0.182065,1
-0.152295,-0.903888,-1.081272,-1.198553,-0.905136,-0.397223,-0.066142,0.018643,0.300164,0.234477,0.084219,0.018302,0.2918,0.105038,0.112516,0.109936,0.248265,0.374527,0.491141,0.505795,0.575764,0.700893,0.676188,0.667885,0.713081,0.568784,0.465435,0.346124,0.25275,0.079972,-0.085847,-0.140137,-0.218043,-0.215844,-0.271536,-0.196601,-0.212367,-0.196188,-0.116144,-0.189278,-0.103786,-0.074132,1
-0.180982,-0.401465,-0.445624,-0.353093,-0.384353,-0.448248,-0.514001,-0.505896,-0.434039,-0.580049,-0.585412,-0.324457,0.01433,-0.01297,0.579172,0.710964,0.747353,0.691465,0.674081,0.698984,0.697126,0.678314,0.49027,0.395446,0.366376,0.17549,0.034286,-0.065334,-0.067426,-0.06899,-0.022248,-0.056847,-0.055386,0.018395,-0.014013,-0.061425,0.02268,0.10077,0.083658,0.027523,0.038264,0.056061,1
-0.298153,-0.674068,-0.80446,-0.758659,-0.621172,-0.418436,-0.067141,0.092601,-0.086276,-0.052405,0.093337,0.354427,0.504343,0.058788,0.145209,0.262354,0.331157,0.508697,0.606908,0.516802,0.468395,0.447411,0.414136,0.389443,0.359712,0.284359,0.141497,-0.019914,-0.091694,0.030527,-0.000894,-0.168873,-0.226104,0.029227,-0.003066,-0.214906,-0.170141,-0.057495,-0.103232,-0.175275,-0.048056,-0.086486,1
0.171309,-0.395617,-0.928649,-0.927836,-0.815803,-0.685205,-0.379394,-0.036522,0.100293,0.193084,0.329102,0.442534,0.578645,0.358153,0.349663,0.338205,0.413687,0.498269,0.588109,0.686987,0.645094,0.604316,0.539555,0.509613,0.378163,0.279241,0.177013,0.086198,-0.070077,-0.148955,-0.148009,-0.176098,-0.235286,-0.218581,-0.319075,-0.323789,-0.311998,-0.283244,-0.337599,-0.320127,-0.280505,-0.259563,1
0.084898,-0.352959,-0.655003,-0.823441,-0.884529,-0.769413,-0.50326,-0.162662,0.002169,0.057755,0.310449,0.515709,0.434442,-0.038437,0.428011,0.43094,0.431697,0.543589,0.583286,0.634608,0.61435,0.538125,0.461487,0.380139,0.345607,0.277932,0.055733,-0.038557,-0.064845,-0.122847,-0.088415,-0.156158,-0.163539,-0.161135,-0.153944,-0.186153,-0.131687,-0.105171,-0.1561,-0.160644,-0.193518,-0.130412,1
0.097065,-0.350697,-0.753181,-0.955335,-0.741087,-0.503053,-0.300836,-0.11575,0.05083,0.214122,0.341489,0.413437,0.570508,0.648827,0.212144,0.25773,0.301428,0.368429,0.430561,0.521935,0.494636,0.458661,0.411624,0.366911,0.284853,0.20507,0.145683,-0.002888,-0.118822,-0.201208,-0.180719,-0.188757,-0.209994,-0.171533,-0.22245,-0.21168,-0.23622,-0.203727,-0.216845,-0.209674,-0.11744,-0.122829,1
0.116051,0.015785,-0.386135,-0.772572,-1.009794,-0.941956,-0.577237,-0.31203,-0.06532,0.255109,0.603319,0.406506,0.310278,0.465687,0.04448,0.090862,0.155713,0.296316,0.37222,0.36941,0.377054,0.437469,0.598804,0.677969,0.560637,0.575225,0.456854,0.368841,0.362768,0.2138,0.045908,-0.146998,-0.233147,-0.298047,-0.320075,-0.334964,-0.300951,-0.404569,-0.35692,-0.369689,-0.383063,-0.33283,1
0.124071,-0.380161,-0.680665,-0.96917,-1.115254,-0.885416,-0.409003,-0.102174,0.014888,0.357897,0.290562,0.234583,0.036004,0.096803,-0.009174,0.089015,0.055741,0.017029,0.151397,0.347253,0.414501,0.520583,0.502178,0.592006,0.720679,0.744474,0.654393,0.65674,0.592959,0.393644,0.222456,-0.014022,-0.18588,-0.188281,-0.243532,-0.288889,-0.2845,-0.274414,-0.252979,-0.174679,-0.126988,-0.115668,1
0.224025,-0.235938,-0.74399,-0.897446,-0.759873,-0.622845,-0.390555,-0.030526,0.044984,0.111302,0.230966,0.303804,0.509717,0.310351,0.153127,0.227981,0.23148,0.302167,0.417506,0.499687,0.502189,0.531802,0.493968,0.429078,0.337711,0.298688,0.200308,0.121704,-0.004349,-0.076892,-0.168663,-0.124862,-0.122637,-0.140336,-0.180857,-0.226286,-0.224937,-0.184145,-0.22462,-0.13772,-0.163209,-0.173181,1
-0.242858,-0.582938,-1.265215,-1.358591,-1.351392,-1.121008,-0.690623,-0.307105,-0.108709,0.226705,0.518077,0.576831,0.68826,0.688054,0.445947,0.432281,0.37307,0.453348,0.360475,0.249927,0.211401,0.235972,0.216073,0.192774,0.183218,0.226576,0.277249,0.378631,0.387729,0.453902,0.590423,0.604347,0.506609,0.421096,0.252773,0.131876,-0.070304,-0.272436,-0.298748,-0.396053,-0.386038,-0.388106,1
-0.204532,-0.536283,-0.568913,-0.621857,-0.628028,-0.514312,-0.298816,-0.242339,-0.345489,-0.264873,-0.073342,0.098692,0.102211,-0.177031,0.397075,0.432457,0.499771,0.546927,0.560699,0.494711,0.46706,0.422446,0.364559,0.262704,0.236785,0.154492,0.035124,-0.014768,-0.033274,-0.042624,-0.029816,-0.037031,0.013623,0.053586,0.067984,0.029445,0.070847,0.127672,0.104174,0.132514,0.15756,0.22518,1
-0.591399,-1.112966,-1.078756,-1.046262,-0.693348,-0.195672,0.04339,0.077632,0.34939,0.279668,0.133121,0.001544,0.187795,0.251263,0.179332,0.247252,0.271907,0.375164,0.370846,0.480558,0.534337,0.62567,0.560215,0.565494,0.520013,0.407481,0.417501,0.347235,0.207961,-0.015357,-0.047118,-0.100695,-0.15398,-0.138222,-0.15923,-0.185458,-0.187511,-0.167094,-0.135152,-0.103052,-0.079192,-0.112773,1
0.326387,-0.020371,-0.621664,-0.916745,-1.175315,-1.046368,-0.518128,-0.113231,0.073066,0.373804,0.693424,0.49051,0.221484,0.423931,0.138583,0.170782,0.206952,0.187941,0.361423,0.354677,0.391076,0.377509,0.478865,0.629557,0.46859,0.4162,0.343196,0.23902,0.20853,0.225994,0.132468,-0.025569,-0.110255,-0.261246,-0.303209,-0.295775,-0.267289,-0.359489,-0.366007,-0.260839,-0.312623,-0.356777,1
-0.156856,-0.49911,-0.368433,-0.465306,-0.566171,-0.500088,-0.354448,-0.273804,-0.331869,-0.247456,-0.103118,-0.04098,0.025879,-0.260076,0.198533,0.244674,0.41431,0.474639,0.556058,0.648626,0.548804,0.40977,0.507625,0.421941,0.305987,0.252207,0.113978,-0.019127,-0.173288,-0.113511,-0.056609,-0.086584,0.080005,0.006272,-0.006489,0.110694,0.163024,0.12587,0.0567,0.095827,0.105513,0.137,1
0.191762,-0.288516,-0.637721,-0.866677,-0.971453,-0.884439,-0.459907,-0.07367,-0.011322,0.229899,0.369165,0.385506,0.206792,0.073352,0.000116,-0.050419,0.089195,0.177056,0.316769,0.306552,0.375048,0.359128,0.522143,0.589057,0.582314,0.562475,0.464111,0.475662,0.373616,0.269941,0.115897,-0.009668,-0.198662,-0.195763,-0.203291,-0.136217,-0.209092,-0.240007,-0.113991,-0.202426,-0.181468,-0.188441,1
0.187593,-0.619923,-0.709702,-0.806485,-0.580905,-0.443158,-0.013919,0.065215,0.029793,0.101864,-0.063202,-0.118896,0.231906,0.03742,0.477599,0.522442,0.718317,0.86346,1.002142,0.936102,0.905913,0.714894,0.489665,0.498382,0.339482,0.167037,0.023149,-0.184341,-0.300481,-0.265346,-0.175832,-0.273889,-0.319352,-0.345486,-0.277923,-0.247923,-0.23457,-0.277161,-0.296525,-0.281282,-0.320274,-0.255002,1
0.532636,-0.088569,-0.588673,-0.742251,-0.577522,-0.471205,-0.234898,-0.040926,0.011313,0.124245,0.169929,0.220898,0.491974,0.093828,0.642535,0.60189,0.645936,0.685566,0.709038,0.778309,0.692286,0.702125,0.594801,0.498791,0.395998,0.261465,0.156283,-0.011205,-0.140626,-0.235201,-0.295811,-0.291963,-0.403864,-0.426519,-0.414743,-0.467634,-0.491326,-0.484923,-0.494073,-0.581546,-0.585552,-0.574409,1
0.221512,-0.105814,-0.288598,-0.644855,-0.859279,-0.883168,-0.598574,-0.270576,-0.14404,-0.02785,0.134756,0.295799,0.503052,0.335975,0.046235,0.113879,0.225634,0.275054,0.308413,0.461752,0.447647,0.439854,0.361989,0.317604,0.322114,0.254785,0.219532,0.144296,0.046989,-0.017105,-0.055513,-0.048753,-0.112029,-0.076298,-0.047855,-0.074955,-0.117386,-0.128084,-0.067706,-0.075712,-0.05085,-0.004649,1
-0.081089,-0.712612,-1.050253,-1.067023,-0.738586,-0.322705,-0.011275,0.020493,0.03155,0.064031,0.00826,0.052882,0.287705,-0.087944,0.27586,0.357586,0.355083,0.377573,0.506803,0.589742,0.599669,0.585222,0.599877,0.550078,0.451523,0.401544,0.270166,0.135721,0.029009,-0.089735,-0.088453,-0.117234,-0.077935,-0.061429,-0.179256,-0.162814,-0.102105,-0.106559,-0.119035,-0.08459,-0.053486,-0.034069,1
-0.159225,-0.435945,-0.352063,-0.371995,-0.541624,-0.665456,-0.720692,-0.552952,-0.461229,-0.412431,-0.141867,0.053663,0.053568,-0.196645,0.591647,0.720068,0.728342,0.725269,0.64735,0.577294,0.519267,0.452829,0.344431,0.249496,0.16092,0.072442,0.013206,-0.016308,-0.012765,0.024105,-0.021977,0.038242,0.079848,0.041634,0.025465,0.07487,0.113534,0.034958,0.052535,0.071642,0.092143,0.139373,1
-0.125346,-0.572237,-0.895518,-1.022688,-0.642517,-0.256274,0.065459,0.21302,0.445538,0.523757,0.300483,0.202178,0.199038,-0.227632,0.074237,0.092789,0.097114,0.111288,0.16383,0.165702,0.213693,0.38666,0.35703,0.34297,0.238242,0.193865,0.213111,0.176616,0.202123,0.157394,0.059609,-0.04424,-0.096393,-0.178995,-0.092664,-0.058865,-0.13441,-0.080716,-0.080178,-0.063533,-0.03101,0.00505,1
0.121,-0.049392,-0.514918,-0.83937,-0.992016,-1.05166,-0.705905,-0.234304,-0.161569,0.102794,0.295377,0.271591,0.043303,0.101613,0.086915,0.028296,0.103808,0.170146,0.212639,0.307315,0.38145,0.452383,0.498422,0.632143,0.793351,0.720997,0.696012,0.673092,0.605509,0.462297,0.303215,0.06139,-0.149087,-0.274862,-0.23732,-0.268098,-0.279821,-0.284805,-0.234014,-0.205772,-0.223227,-0.214431,1
0.011193,-0.517169,-0.78503,-0.897682,-0.641402,-0.305827,-0.051623,0.016675,0.137667,0.182786,0.084938,0.142474,0.334907,0.042385,0.1006,0.196558,0.315978,0.299834,0.314453,0.429662,0.525117,0.548899,0.459255,0.443371,0.440173,0.3714,0.28838,0.256552,0.096274,-0.056816,-0.116508,-0.210516,-0.228565,-0.193279,-0.13903,-0.193072,-0.18115,-0.210176,-0.191722,-0.145987,-0.120593,-0.104816,1
-0.134098,-0.576362,-0.895867,-0.939881,-0.845457,-0.533919,-0.179218,-0.071197,-0.053598,0.21137,0.445231,0.561512,0.330429,-0.294577,0.358837,0.361916,0.425832,0.520742,0.528208,0.559611,0.602662,0.525901,0.439678,0.401598,0.365875,0.293242,0.132121,0.050544,-0.012258,-0.03012,-0.045805,-0.133388,-0.12168,-0.128476,-0.13171,-0.119336,-0.170362,-0.100688,-0.139907,-0.183241,-0.114204,-0.168089,1
0.186231,0.282314,-0.111866,-0.502547,-0.774298,-0.960756,-0.686357,-0.358388,-0.024585,0.10167,0.467615,0.369188,0.192303,0.403764,-0.054433,0.03633,0.080596,0.19729,0.31704,0.365867,0.334765,0.476234,0.6456,0.606894,0.568148,0.593993,0.518176,0.381268,0.293729,0.142756,-0.082802,-0.204889,-0.304591,-0.36808,-0.35913,-0.348272,-0.375743,-0.338555,-0.340353,-0.321595,-0.326098,-0.246528,1
-0.045576,-0.376075,-0.678871,-0.815949,-0.664323,-0.483411,-0.13586,0.080468,0.095475,0.166599,0.241357,0.222181,0.266046,0.064933,0.166985,0.178103,0.196715,0.222037,0.264992,0.322029,0.276309,0.197375,0.185027,0.165764,0.168056,0.153814,0.175107,0.10612,0.01233,0.013781,-0.024924,-0.000186,0.017232,0.006041,-0.04858,-0.007061,0.010046,-0.018208,-0.004688,-0.019669,0.011465,0.024665,1
-0.337912,-0.478957,-0.549862,-0.62675,-0.693882,-0.688221,-0.491896,-0.39422,-0.150309,0.072614,0.156814,0.035622,-0.081058,-0.268277,0.603841,0.680214,0.580612,0.529536,0.477139,0.468139,0.434716,0.280513,0.219903,0.143187,0.043014,0.030941,0.012355,-0.021857,0.022099,0.011091,0.060703,0.075671,0.018468,0.108176,0.17476,0.071626,0.031634,0.157222,0.175321,0.181407,0.197034,0.227598,1
0.224527,-0.223141,-0.645284,-0.938781,-1.132469,-0.962093,-0.46488,-0.290403,-0.150079,0.198042,0.429792,0.386922,0.30438,0.426196,0.127485,0.177102,0.332184,0.343309,0.4271,0.417599,0.489215,0.576366,0.732575,0.717499,0.655131,0.56704,0.554255,0.450719,0.268792,0.191302,-0.028594,-0.21174,-0.273329,-0.2791,-0.288081,-0.280281,-0.349673,-0.358154,-0.343983,-0.264208,-0.262022,-0.305477,1
0.222326,-0.174141,-0.660557,-0.932942,-1.141862,-0.988788,-0.456486,-0.131093,-0.075076,0.290889,0.563417,0.493129,0.295282,0.18306,0.025144,0.084338,0.110855,0.204624,0.262725,0.273249,0.366315,0.397113,0.56182,0.617133,0.651462,0.599989,0.531944,0.45804,0.330982,0.272764,0.108842,-0.072405,-0.18813,-0.213616,-0.243075,-0.259132,-0.248449,-0.219493,-0.288448,-0.292157,-0.254459,-0.227519,1
0.18127,0.057702,-0.02977,-0.283394,-0.462005,-0.697687,-0.953253,-1.149489,-1.22283,-1.267172,-1.159678,-0.842175,-0.716292,-0.185525,0.113381,0.183482,0.24393,0.288354,0.358504,0.44651,0.4832,0.475325,0.472476,0.438953,0.382999,0.395412,0.433361,0.466179,0.552341,0.587159,0.491633,0.40455,0.395435,0.419565,0.477414,0.544508,0.558236,0.521711,0.478381,0.417403,0.335759,0.274242,2
0.06014,-0.048076,-0.090623,-0.280007,-0.459242,-0.62781,-0.839333,-1.005898,-1.119851,-1.158173,-0.973593,-0.727109,-0.556108,-0.094558,0.11696,0.227536,0.280885,0.307391,0.367905,0.417536,0.443799,0.475015,0.485756,0.452052,0.419488,0.439052,0.473331,0.483754,0.476082,0.464656,0.48447,0.49852,0.461175,0.43122,0.417299,0.3946,0.389441,0.348145,0.246478,0.199764,0.20402,0.153991,2
0.293473,0.251496,0.123604,-0.073129,-0.326145,-0.614696,-0.874614,-1.034052,-1.224352,-1.332319,-1.263599,-0.951263,-0.692685,-0.406581,0.143163,0.286006,0.365621,0.315923,0.321357,0.330589,0.365426,0.388054,0.416223,0.432661,0.414725,0.422666,0.457711,0.448142,0.463032,0.499021,0.478145,0.466724,0.456908,0.457877,0.385835,0.373656,0.396621,0.376885,0.390792,0.346368,0.332505,0.300515,2
0.313048,0.132052,-0.069573,-0.283133,-0.440193,-0.668616,-0.789483,-0.903644,-0.984028,-1.074213,-1.159568,-0.891286,-0.756234,-0.217799,0.1991,0.259727,0.418066,0.48936,0.454428,0.444081,0.500454,0.50364,0.464362,0.463292,0.420412,0.370749,0.410154,0.411618,0.449866,0.513901,0.46108,0.421559,0.404213,0.335932,0.265982,0.295942,0.33125,0.303749,0.274198,0.189744,0.174683,0.158686,2
0.465437,0.299426,0.077116,-0.128261,-0.209313,-0.355702,-0.5705,-0.743307,-0.943369,-1.000148,-1.082881,-1.031131,-1.265207,-0.840678,0.097866,0.18776,0.323795,0.379196,0.361507,0.345576,0.365102,0.387682,0.362377,0.323884,0.376957,0.400922,0.35415,0.366802,0.408888,0.430206,0.419016,0.399007,0.413395,0.411823,0.39411,0.387682,0.357965,0.337963,0.32368,0.332484,0.295889,0.225676,2
0.339281,0.151847,0.024809,-0.170634,-0.355897,-0.426755,-0.413961,-0.381429,-0.35384,-0.466922,-0.635624,-0.724142,-0.75257,-0.771365,-0.065836,-0.068296,-0.082006,-0.06197,-0.079626,-0.077802,-0.041147,-0.033812,-0.054947,-0.020861,-0.015083,0.018477,0.087763,0.108621,0.141545,0.178249,0.207791,0.280604,0.339897,0.420033,0.451868,0.516159,0.589824,0.635323,0.717161,0.764531,0.848635,0.877842,2
0.173628,0.027582,-0.153302,-0.441609,-0.658735,-0.827164,-0.917739,-0.958394,-0.939399,-1.021656,-1.059622,-0.820291,-0.626216,-0.141576,0.258834,0.306666,0.26404,0.283113,0.322409,0.312916,0.344355,0.356212,0.341914,0.42151,0.436249,0.422523,0.455971,0.454665,0.488368,0.516489,0.512197,0.509858,0.502996,0.446237,0.431584,0.467501,0.443441,0.444128,0.409322,0.361748,0.339917,0.297496,2
0.284907,-0.054599,-0.278673,-0.495195,-0.618611,-0.763915,-0.858835,-0.896521,-0.974095,-0.97599,-1.005762,-0.790568,-0.593943,-0.196446,0.180101,0.319225,0.368694,0.382292,0.362273,0.351361,0.376631,0.378968,0.386011,0.354479,0.358829,0.427011,0.404666,0.429328,0.474408,0.444708,0.479678,0.496508,0.46283,0.432178,0.406244,0.384773,0.400633,0.446306,0.416971,0.381188,0.345995,0.305375,2
0.262111,0.228613,0.163023,-0.053466,-0.278548,-0.471893,-0.60185,-0.769776,-0.973264,-1.133677,-1.263877,-1.076033,-0.949901,-0.459579,0.114927,0.153732,0.208824,0.33318,0.406066,0.417948,0.451365,0.428492,0.430102,0.450001,0.418532,0.415772,0.421979,0.417566,0.428492,0.417425,0.425679,0.425814,0.411885,0.393293,0.337092,0.326104,0.362297,0.354402,0.312813,0.273644,0.184832,0.11523,2
-0.455668,-0.681467,-0.653219,-0.628818,-0.546135,-0.414907,-0.346707,-0.415731,-0.522315,-0.684114,-0.901288,-0.888894,-0.645752,-0.360599,0.296344,0.321611,0.351228,0.347864,0.369077,0.373395,0.366195,0.415719,0.431601,0.45115,0.475895,0.452283,0.444283,0.450728,0.453523,0.409718,0.441933,0.447322,0.473943,0.467759,0.431675,0.407313,0.326708,0.305272,0.30529,0.298748,0.300469,0.243774,2
0.132069,-0.018201,-0.172193,-0.427051,-0.657781,-0.918576,-1.145966,-1.289594,-1.259477,-0.97587,-0.594332,-0.247143,-0.046197,0.012981,-0.039551,0.099734,0.191855,0.165761,0.171541,0.245072,0.366173,0.462905,0.464865,0.423995,0.389087,0.390571,0.393869,0.371905,0.38895,0.42886,0.461437,0.504517,0.522853,0.522395,0.516031,0.421365,0.397161,0.480369,0.40436,0.285209,0.318944,0.392876,2
0.420618,0.126023,-0.075479,-0.250892,-0.490005,-0.614809,-0.567885,-0.49926,-0.469443,-0.553051,-0.710926,-0.75081,-0.73866,-0.738254,-0.029628,-0.02282,-0.003017,-0.013996,-0.003047,0.017582,0.016211,0.060509,0.063543,0.055993,0.054064,0.121089,0.135765,0.163901,0.250927,0.280889,0.287392,0.334175,0.414962,0.456857,0.480783,0.530999,0.553341,0.62259,0.691877,0.731189,0.797885,0.833766,2
-0.064358,-0.249718,-0.276759,-0.406985,-0.544982,-0.668847,-0.764593,-0.848065,-0.938544,-0.925654,-0.938613,-0.839227,-0.593721,-0.171302,0.265011,0.30056,0.306933,0.32926,0.326365,0.342591,0.361084,0.373242,0.368741,0.397599,0.420254,0.419142,0.458429,0.469078,0.471106,0.48685,0.455575,0.435488,0.421301,0.423152,0.388168,0.361437,0.392091,0.437878,0.476231,0.441714,0.346611,0.299263,2
0.364622,0.10411,-0.006567,-0.380424,-0.543393,-0.81275,-0.913827,-1.033256,-1.029693,-1.021982,-1.126232,-0.717718,-0.744946,-0.043308,0.240931,0.343728,0.413819,0.430585,0.376839,0.393098,0.383112,0.342732,0.355856,0.378277,0.393218,0.358105,0.374877,0.385209,0.365172,0.431616,0.445835,0.432686,0.449125,0.408907,0.391274,0.419836,0.393105,0.350071,0.365967,0.348687,0.296449,0.271367,2
0.27313,0.062644,-0.096531,-0.372755,-0.566531,-0.612972,-0.579812,-0.556584,-0.614035,-0.724947,-0.766203,-0.697921,-0.548681,-0.459512,-0.128378,-0.131549,-0.062913,-0.061331,-0.044639,-0.002634,0.0051,-0.010071,0.042816,0.089647,0.112788,0.163857,0.216651,0.236115,0.229766,0.291016,0.33471,0.377167,0.461853,0.518319,0.524368,0.587242,0.657048,0.714145,0.761105,0.852842,0.818364,0.79421,2
0.084354,-0.199024,-0.369285,-0.589863,-0.712853,-0.822985,-0.857853,-0.924681,-0.928904,-0.857597,-0.767493,-0.511194,-0.218829,0.173171,0.109318,0.099971,0.105818,0.156656,0.196675,0.210821,0.258744,0.313722,0.34043,0.358965,0.407255,0.388017,0.385526,0.435657,0.41865,0.430932,0.478899,0.51307,0.454089,0.4358,0.466352,0.453018,0.467462,0.469044,0.430358,0.429031,0.396172,0.393597,2
0.534064,0.245942,-0.1328,-0.499016,-0.735698,-0.979286,-1.194106,-1.382872,-1.410208,-1.207218,-0.947878,-0.512844,-0.267458,-0.036761,0.045586,0.145323,0.252469,0.315457,0.332736,0.369186,0.417186,0.409209,0.433557,0.429427,0.408956,0.450234,0.464192,0.504485,0.528138,0.480149,0.480204,0.46711,0.4323,0.483961,0.47559,0.475361,0.49403,0.403541,0.384573,0.390966,0.414656,0.479602,2
