@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute target {1,2}

@data
-0.062721,-0.077051,-0.09014,-0.102238,-0.113987,-0.125456,-0.136592,-0.147278,-0.157439,-0.167005,-0.175917,-0.184251,-0.192145,-0.199683,-0.206815,-0.213517,-0.219743,-0.225539,-0.230942,-0.235942,-0.240587,-0.244889,-0.248842,-0.252452,-0.255732,-0.258704,-0.261327,-0.263616,-0.265528,-0.26706,-0.268224,-0.269069,-0.26989,-0.270692,-0.271818,-0.273504,-0.276652,-0.282394,-0.291291,-0.300587,-0.305024,-0.302996,-0.295935,-0.285331,-0.272287,-0.257412,-0.24098,-0.223775,-0.205828,-0.187563,-0.168631,-0.147995,-0.126038,-0.10421,-0.0828,-0.062409,-0.042509,-0.023939,-0.006863,0.008578,0.022343,0.034576,0.045341,0.0542,0.061772,0.0681,0.072918,0.076194,0.07832,0.079342,0.079497,0.078635,0.076801,0.074301,0.071106,0.067279,0.062694,0.057562,0.051841,0.04563,0.038875,0.031718,0.024195,0.016321,0.008147,-0.0003,-0.009052,-0.018033,-0.027232,-0.036619,-0.046166,-0.055887,-0.065771,2
-0.062654,-0.076883,-0.089881,-0.101909,-0.113589,-0.124984,-0.136054,-0.146676,-0.156781,-0.166304,-0.175181,-0.183486,-0.191359,-0.198867,-0.20597,-0.212659,-0.218884,-0.224684,-0.23009,-0.235093,-0.239745,-0.244064,-0.248035,-0.251666,-0.254987,-0.258004,-0.260659,-0.262985,-0.264931,-0.26651,-0.267731,-0.26862,-0.269483,-0.270318,-0.271482,-0.273199,-0.276341,-0.282057,-0.290903,-0.300115,-0.304494,-0.302438,-0.295366,-0.284741,-0.271658,-0.256751,-0.240275,-0.223008,-0.20501,-0.186691,-0.167663,-0.14694,-0.124924,-0.103055,-0.08162,-0.061226,-0.041348,-0.022809,-0.005759,0.00965,0.023355,0.035527,0.046225,0.054995,0.06249,0.068756,0.073502,0.07671,0.078772,0.079742,0.079845,0.078932,0.077055,0.074522,0.071298,0.067441,0.062826,0.057669,0.051925,0.045685,0.038914,0.031742,0.024202,0.016314,0.008125,-0.000341,-0.009102,-0.018088,-0.027295,-0.036686,-0.046235,-0.055959,-0.065847,2
-0.063656,-0.077891,-0.090897,-0.102934,-0.114614,-0.126005,-0.137074,-0.147703,-0.157821,-0.16735,-0.176223,-0.184526,-0.192396,-0.199909,-0.207017,-0.213702,-0.219929,-0.225733,-0.231145,-0.236158,-0.240805,-0.24511,-0.249083,-0.252717,-0.256025,-0.259029,-0.261672,-0.26397,-0.265889,-0.267444,-0.268639,-0.269498,-0.270332,-0.271138,-0.272263,-0.273941,-0.277042,-0.282702,-0.291481,-0.300624,-0.30496,-0.302882,-0.295789,-0.285153,-0.272066,-0.25715,-0.240664,-0.223384,-0.205336,-0.186956,-0.167908,-0.14717,-0.125137,-0.103267,-0.081823,-0.061383,-0.041457,-0.022885,-0.005806,0.009624,0.023348,0.035535,0.04624,0.055032,0.062541,0.068815,0.073575,0.076798,0.078877,0.079862,0.079978,0.079075,0.077209,0.074688,0.071481,0.067646,0.063052,0.057916,0.052194,0.045977,0.039229,0.032083,0.024574,0.016719,0.008564,0.000126,-0.008612,-0.017574,-0.026751,-0.036117,-0.045643,-0.055341,-0.065202,2
-0.073191,-0.087561,-0.100731,-0.112936,-0.12475,-0.13625,-0.147385,-0.158053,-0.168179,-0.177715,-0.186613,-0.194928,-0.202797,-0.210289,-0.21737,-0.224017,-0.230191,-0.235929,-0.241261,-0.246182,-0.250741,-0.254961,-0.258826,-0.262332,-0.265514,-0.268396,-0.270911,-0.273068,-0.274826,-0.276188,-0.277172,-0.277799,-0.278341,-0.278793,-0.279472,-0.280576,-0.282904,-0.287494,-0.294893,-0.3026,-0.305754,-0.302821,-0.29512,-0.284019,-0.270531,-0.255207,-0.238288,-0.22053,-0.201977,-0.183035,-0.163435,-0.142309,-0.120035,-0.097982,-0.076457,-0.056034,-0.036179,-0.017661,-0.00061,0.014795,0.028507,0.04068,0.051382,0.060183,0.067679,0.073912,0.07863,0.081809,0.083838,0.084788,0.084863,0.083922,0.082024,0.079465,0.076212,0.072332,0.067707,0.06254,0.056805,0.050594,0.043875,0.036769,0.029308,0.021511,0.013423,0.005065,-0.00358,-0.012444,-0.021516,-0.030772,-0.04019,-0.049783,-0.059534,2
-0.072813,-0.087155,-0.100298,-0.112483,-0.124298,-0.135798,-0.146924,-0.157587,-0.167724,-0.177263,-0.186155,-0.194471,-0.202349,-0.209862,-0.216967,-0.223634,-0.229821,-0.235579,-0.240942,-0.245899,-0.250481,-0.254714,-0.258598,-0.262137,-0.265352,-0.268249,-0.270783,-0.272964,-0.274754,-0.276154,-0.277169,-0.277823,-0.278402,-0.2789,-0.279628,-0.280776,-0.283154,-0.287801,-0.295252,-0.302992,-0.30616,-0.30325,-0.295588,-0.284517,-0.271038,-0.255719,-0.238822,-0.221063,-0.202495,-0.183563,-0.163927,-0.142763,-0.120491,-0.098484,-0.076962,-0.05652,-0.036689,-0.01822,-0.00123,0.014142,0.027833,0.039984,0.050662,0.059426,0.066884,0.07309,0.077792,0.080967,0.082996,0.083933,0.083995,0.083058,0.081157,0.078595,0.075349,0.07148,0.066865,0.061705,0.055975,0.049772,0.043056,0.035944,0.02848,0.020684,0.012598,0.004245,-0.004392,-0.013243,-0.022303,-0.03155,-0.040959,-0.050542,-0.060293,2
-0.071851,-0.086172,-0.099291,-0.111452,-0.12325,-0.134736,-0.145848,-0.156482,-0.166591,-0.176123,-0.185012,-0.193326,-0.201194,-0.208687,-0.215771,-0.222421,-0.228603,-0.234347,-0.239696,-0.244638,-0.249209,-0.253436,-0.257314,-0.260848,-0.26407,-0.266995,-0.269549,-0.271753,-0.273564,-0.274979,-0.276015,-0.276683,-0.277267,-0.277754,-0.278485,-0.279634,-0.281985,-0.28658,-0.293964,-0.301632,-0.304754,-0.301804,-0.294086,-0.282974,-0.269484,-0.25417,-0.237276,-0.219536,-0.200991,-0.182049,-0.162436,-0.141337,-0.119126,-0.097146,-0.075682,-0.055341,-0.035572,-0.017155,-0.000233,0.015078,0.028722,0.040817,0.051435,0.060168,0.067592,0.073758,0.078432,0.081573,0.083558,0.084458,0.084489,0.083521,0.081595,0.079009,0.075738,0.071835,0.067186,0.062,0.056237,0.049989,0.043224,0.036068,0.028559,0.020717,0.012587,0.004185,-0.004507,-0.013411,-0.022525,-0.031822,-0.041289,-0.05093,-0.060733,2
-0.054639,-0.068715,-0.081547,-0.093408,-0.104941,-0.116236,-0.12723,-0.137794,-0.14785,-0.157323,-0.166141,-0.174389,-0.182227,-0.189718,-0.196816,-0.203514,-0.209758,-0.215586,-0.221024,-0.226064,-0.230762,-0.235138,-0.23918,-0.242897,-0.246315,-0.249444,-0.252235,-0.254695,-0.256797,-0.258561,-0.259997,-0.261141,-0.262294,-0.263466,-0.265016,-0.267205,-0.270961,-0.277476,-0.287308,-0.297559,-0.302792,-0.301356,-0.294718,-0.284444,-0.271698,-0.257112,-0.240985,-0.224102,-0.206548,-0.188695,-0.170079,-0.149746,-0.128046,-0.106391,-0.085138,-0.064859,-0.045138,-0.026736,-0.009771,0.005612,0.019326,0.031505,0.042242,0.051082,0.058608,0.06489,0.069675,0.072917,0.074999,0.076001,0.07613,0.075261,0.073434,0.070942,0.06776,0.063942,0.05937,0.054245,0.04853,0.042314,0.035563,0.028405,0.020879,0.013009,0.004847,-0.0036,-0.012345,-0.021314,-0.030504,-0.039895,-0.049463,-0.05922,-0.069159,2
-0.055164,-0.069268,-0.082119,-0.09399,-0.105543,-0.116844,-0.127845,-0.138406,-0.148452,-0.157923,-0.166732,-0.174967,-0.182789,-0.190275,-0.197367,-0.204049,-0.210277,-0.216096,-0.221525,-0.226562,-0.231253,-0.23562,-0.239652,-0.243351,-0.246744,-0.249857,-0.252639,-0.25509,-0.257172,-0.258905,-0.26031,-0.261432,-0.262556,-0.263706,-0.265237,-0.267405,-0.271129,-0.277606,-0.287388,-0.297568,-0.302737,-0.301273,-0.294631,-0.284361,-0.27162,-0.25704,-0.240922,-0.224042,-0.206462,-0.188577,-0.169923,-0.149555,-0.12787,-0.106239,-0.084948,-0.064659,-0.044909,-0.026482,-0.009513,0.00588,0.019622,0.03183,0.042567,0.05141,0.058946,0.065235,0.070027,0.073284,0.075376,0.076378,0.076513,0.075653,0.073829,0.07134,0.068158,0.06434,0.059772,0.054649,0.048937,0.042725,0.035979,0.028828,0.021311,0.013444,0.005281,-0.003159,-0.011901,-0.020868,-0.030058,-0.039443,-0.048998,-0.058746,-0.068673,2
-0.054852,-0.068953,-0.081818,-0.09371,-0.105278,-0.1166,-0.127616,-0.138195,-0.148263,-0.157758,-0.166604,-0.174873,-0.182724,-0.190234,-0.197356,-0.20407,-0.210326,-0.216166,-0.221616,-0.226676,-0.231395,-0.235789,-0.239837,-0.243558,-0.246982,-0.250113,-0.252917,-0.255387,-0.257485,-0.259233,-0.26066,-0.261804,-0.262948,-0.264119,-0.265669,-0.267846,-0.271573,-0.278047,-0.287822,-0.297994,-0.303173,-0.301711,-0.295071,-0.284807,-0.272061,-0.25746,-0.241324,-0.224452,-0.206905,-0.189033,-0.170393,-0.150078,-0.12842,-0.106774,-0.085485,-0.065207,-0.045483,-0.027067,-0.010087,0.005292,0.019012,0.031197,0.04192,0.050757,0.058286,0.06457,0.069359,0.07261,0.074698,0.0757,0.075836,0.074972,0.073148,0.070663,0.067484,0.063673,0.059098,0.05397,0.048249,0.042034,0.035283,0.028122,0.020593,0.012717,0.004546,-0.003897,-0.012642,-0.021614,-0.030803,-0.040188,-0.049746,-0.059499,-0.069435,2
-0.058353,-0.07264,-0.085687,-0.097738,-0.109468,-0.12092,-0.132051,-0.14274,-0.15293,-0.162528,-0.171461,-0.179829,-0.187782,-0.195371,-0.202551,-0.209308,-0.215595,-0.22146,-0.226921,-0.231972,-0.23667,-0.241037,-0.245064,-0.248753,-0.252121,-0.255185,-0.257903,-0.260287,-0.262299,-0.263948,-0.265266,-0.266269,-0.267262,-0.268252,-0.269617,-0.271563,-0.274987,-0.281091,-0.290443,-0.300186,-0.305045,-0.303371,-0.296564,-0.28618,-0.273344,-0.258657,-0.242441,-0.225496,-0.207788,-0.189733,-0.17096,-0.150484,-0.128607,-0.106892,-0.085612,-0.065369,-0.04558,-0.027071,-0.009985,0.005513,0.019324,0.031636,0.042483,0.051324,0.058882,0.065277,0.070158,0.073428,0.075543,0.076549,0.076723,0.075855,0.073992,0.071492,0.068329,0.064536,0.059961,0.05484,0.04912,0.042899,0.036123,0.028937,0.021386,0.013475,0.005261,-0.003221,-0.012012,-0.021024,-0.030253,-0.039668,-0.049237,-0.058984,-0.0689,2
-0.058264,-0.072564,-0.085591,-0.097625,-0.109354,-0.120794,-0.131913,-0.142585,-0.152743,-0.162336,-0.171274,-0.179628,-0.187568,-0.195154,-0.202326,-0.209071,-0.215346,-0.221213,-0.226664,-0.231694,-0.236366,-0.240711,-0.244723,-0.248392,-0.251725,-0.254771,-0.257488,-0.259845,-0.261826,-0.26345,-0.264733,-0.265706,-0.266673,-0.267624,-0.268938,-0.270843,-0.274227,-0.280265,-0.289548,-0.299257,-0.304078,-0.302356,-0.295516,-0.285086,-0.272208,-0.25751,-0.241248,-0.224243,-0.206506,-0.188443,-0.169697,-0.14923,-0.127369,-0.105663,-0.08439,-0.064172,-0.044403,-0.025923,-0.008859,0.006626,0.020405,0.032686,0.043504,0.052332,0.059893,0.066275,0.071137,0.074385,0.07648,0.077466,0.077618,0.07673,0.074847,0.072328,0.069141,0.065324,0.060714,0.055561,0.049814,0.043567,0.036762,0.029545,0.021963,0.014023,0.005786,-0.002726,-0.011547,-0.02059,-0.029851,-0.039294,-0.048893,-0.058669,-0.068612,2
-0.056857,-0.071162,-0.084207,-0.096289,-0.10806,-0.119534,-0.130678,-0.141382,-0.151576,-0.161187,-0.170145,-0.178527,-0.186484,-0.194093,-0.201284,-0.208044,-0.214332,-0.220199,-0.225657,-0.230694,-0.235372,-0.239734,-0.243751,-0.247422,-0.250771,-0.253821,-0.256536,-0.258902,-0.260892,-0.26253,-0.263828,-0.264817,-0.265808,-0.266777,-0.268105,-0.270031,-0.273465,-0.279582,-0.288939,-0.298699,-0.303549,-0.301857,-0.295053,-0.28465,-0.271786,-0.257109,-0.240913,-0.223972,-0.206277,-0.188277,-0.169664,-0.149289,-0.127463,-0.10584,-0.084673,-0.064529,-0.044781,-0.026291,-0.009207,0.006277,0.020025,0.032281,0.04307,0.051876,0.059422,0.065795,0.070642,0.073883,0.075973,0.076959,0.077104,0.076205,0.07431,0.071783,0.068586,0.064753,0.060122,0.054949,0.049181,0.042902,0.036066,0.028825,0.021213,0.013242,0.004975,-0.003569,-0.012429,-0.021511,-0.030811,-0.040289,-0.049923,-0.059736,-0.069721,2
