@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute target {1,2,3,4,5,6,7}

@data
0.936521,0.757796,0.714425,0.524945,0.362583,0.375127,0.432007,0.503287,0.552136,0.427746,0.234955,0.056305,-0.128072,-0.28883,-0.467827,-0.655933,-0.840803,-1.023658,-1.192426,-1.326919,-1.194929,-1.022825,-0.84363,-0.660127,-0.471038,-0.291637,-0.168012,0.012235,-0.043211,0.090411,0.044293,-0.024989,-0.125618,-0.268546,-0.396731,-0.520374,-0.604972,-0.662036,-0.695626,-0.669585,-0.51629,-0.330018,-0.146043,0.040501,0.231511,0.42626,0.623724,0.644607,0.796142,0.991906,1.193377,1.396762,1.605392,1.835269,1.701089,1.513442,1.327286,1.137955,0.950347,0.761364,0.643117,0.564362,0.388988,0.206585,0.025623,-0.155571,-0.330195,-0.514683,-0.605079,-0.621507,-0.587829,-0.526982,-0.439469,-0.331643,-0.222739,-0.15019,-0.09712,-0.112379,-0.121252,-0.167926,-0.271154,-0.488577,-0.689551,-0.880741,-1.076764,-1.23358,-1.14867,-0.98716,-0.806758,-0.615019,-0.420017,-0.215463,0.005763,0.204916,0.409541,0.472142,0.412168,0.376664,0.363208,0.516464,0.713033,0.894444,5
1.814693,1.525749,1.249249,0.985369,0.724724,0.454994,0.181754,-0.10921,-0.014173,-0.241766,-0.488974,-0.708332,-0.889813,-1.004264,-0.921999,-0.748422,-0.542619,-0.332687,-0.11322,0.113234,0.344856,0.580377,0.814962,1.00679,1.122302,0.948562,0.685977,0.428091,0.172371,-0.082309,-0.335243,-0.586373,-0.832317,-1.073825,-1.301927,-1.448958,-1.176498,-0.860871,-0.538557,-0.210663,0.106102,0.343016,0.306775,0.142522,-0.022853,-0.173568,-0.156785,0.105827,0.301813,0.052217,-0.206425,-0.341734,-0.211303,-0.168229,-0.365931,-0.229944,0.025752,0.285385,0.275289,0.057013,0.079025,0.256573,0.363474,0.194805,-0.057969,-0.326784,-0.598167,-0.863993,-1.11059,-1.24127,-1.062414,-0.818396,-0.560656,-0.302868,-0.045329,0.221856,0.480456,0.737981,0.986218,0.926996,0.727031,0.435385,0.151166,-0.125142,-0.389863,-0.636025,-0.831072,-0.803361,-0.712898,-0.600478,-0.448671,-0.274665,-0.050366,0.027258,0.088457,0.330962,0.584033,0.833527,1.068619,1.313877,1.561436,1.775869,4
0.875383,0.681846,0.481471,0.430957,0.480306,0.541632,0.615286,0.631071,0.450934,0.254431,0.080516,-0.106819,-0.269955,-0.441425,-0.63266,-0.819291,-1.000487,-1.17283,-1.290516,-1.195956,-1.029965,-0.844689,-0.659471,-0.465433,-0.267852,-0.104089,0.034113,-0.02006,0.040466,0.050284,-0.007753,-0.095819,-0.241522,-0.385437,-0.50569,-0.5963,-0.657423,-0.682681,-0.683902,-0.588676,-0.39221,-0.205891,-0.015014,0.178679,0.37577,0.57211,0.625062,0.731036,0.939983,1.148768,1.35665,1.568129,1.773295,1.723657,1.546,1.359842,1.167111,0.973797,0.780646,0.617103,0.555469,0.393452,0.212129,0.02587,-0.149269,-0.322515,-0.506204,-0.636433,-0.629059,-0.597305,-0.54758,-0.450102,-0.343625,-0.221648,-0.125218,-0.057343,-0.018849,-0.06889,-0.008706,-0.14683,-0.309817,-0.514446,-0.718009,-0.92436,-1.120849,-1.244844,-1.129462,-0.958524,-0.768665,-0.571075,-0.370927,-0.187204,0.026302,0.237008,0.443115,0.605997,0.534459,0.478325,0.440565,0.475917,0.669827,0.842807,5
0.815132,0.611123,0.410395,0.371324,0.441455,0.516512,0.608241,0.67218,0.489347,0.282607,0.071535,-0.134261,-0.328385,-0.508445,-0.694262,-0.874585,-1.048746,-1.214941,-1.32418,-1.173241,-0.982238,-0.787607,-0.59306,-0.397788,-0.196724,-0.077771,0.058945,0.028417,0.042882,0.074751,0.015534,-0.066201,-0.184846,-0.316405,-0.454087,-0.558631,-0.601693,-0.628673,-0.581989,-0.386127,-0.220805,-0.045715,0.141735,0.31717,0.494897,0.632542,0.720082,0.913554,1.102914,1.290411,1.476481,1.657718,1.78979,1.611504,1.417928,1.225059,1.033138,0.838695,0.649699,0.628995,0.466399,0.286108,0.101373,-0.079276,-0.250281,-0.42757,-0.533583,-0.559741,-0.535535,-0.478373,-0.379103,-0.273823,-0.165418,-0.0881,-0.034399,-0.08314,-0.105262,-0.160501,-0.212554,-0.396584,-0.599184,-0.790779,-0.989522,-1.163888,-1.115978,-1.22869,-1.107943,-0.949276,-0.782988,-0.603505,-0.412718,-0.192275,0.037728,0.263309,0.484567,0.622617,0.533301,0.453234,0.421848,0.610494,0.574526,0.773197,5
1.829362,1.550436,1.289306,1.027631,0.770259,0.511432,0.249844,-0.026942,-0.046323,-0.20004,-0.421516,-0.633538,-0.82272,-0.975254,-1.089611,-0.932609,-0.740386,-0.528428,-0.30331,-0.06916,0.17131,0.416287,0.66367,0.901069,1.053086,1.031854,0.767079,0.509717,0.254964,0.001767,-0.249646,-0.497052,-0.743974,-0.986744,-1.220784,-1.418306,-1.270959,-0.94951,-0.605096,-0.259895,0.083943,0.359885,0.354005,0.179837,0.006478,-0.167768,-0.221822,-0.041449,0.204567,0.363445,0.07434,-0.181243,-0.294516,-0.132295,-0.182987,-0.269231,-0.104644,0.176926,0.457352,0.247592,0.05794,0.209201,0.348522,0.267153,-0.007588,-0.308278,-0.606169,-0.902696,-1.118407,-1.236926,-1.020532,-0.771219,-0.520424,-0.270032,-0.018186,0.234743,0.488561,0.741742,0.980248,0.855252,0.617153,0.357475,0.101777,-0.148442,-0.386812,-0.617912,-0.808438,-0.818111,-0.733835,-0.610929,-0.450779,-0.278895,-0.059979,0.022419,0.078535,0.317267,0.561317,0.814794,1.058519,1.315446,1.561404,1.78543,4
1.67743,1.478005,1.291099,1.103542,0.917252,0.731817,0.545705,0.357607,0.20754,0.020901,-0.145357,-0.163379,-0.226508,-0.248433,-0.354999,-0.531394,-0.698563,-0.841797,-0.96032,-1.0363,-1.073939,-1.028136,-0.940336,-0.815973,-0.690039,-0.77089,-0.852715,-0.911401,-0.859727,-0.85087,-0.808321,-0.654641,-0.487092,-0.30931,-0.125054,0.049342,0.188196,0.312066,0.451922,0.537827,0.460158,0.326573,0.202131,0.079931,-0.024674,-0.118029,-0.205816,-0.266425,-0.254046,-0.079673,0.095424,0.273513,0.458874,0.621035,0.651583,0.610676,0.568325,0.791534,0.993944,1.15067,1.087225,0.918331,0.745077,0.559867,0.36688,0.174378,-0.031929,-0.235153,-0.325744,-0.269857,-0.19961,-0.1133,-0.015043,0.068091,-0.036138,-0.168055,-0.339184,-0.499534,-0.63013,-0.761028,-0.878518,-0.949935,-0.98265,-0.988361,-0.866295,-0.810153,-0.893679,-0.786554,-0.621986,-0.456217,-0.290229,-0.114178,0.067535,0.240299,0.411645,0.580824,0.753959,0.933724,1.115452,1.297147,1.478176,1.644381,1
1.941955,1.726619,1.52125,1.316263,1.111143,0.905835,0.702068,0.497504,0.299041,0.206466,0.078845,-0.123589,-0.320539,-0.512468,-0.695391,-0.875499,-1.02397,-1.073285,-1.009177,-0.877551,-0.898134,-0.888869,-0.748941,-0.572098,-0.357939,-0.13522,0.037265,0.16683,0.156785,0.146848,-0.015959,-0.222074,-0.426208,-0.604258,-0.752769,-0.883644,-0.80442,-0.624335,-0.411512,-0.159161,0.102013,0.360921,0.5523,0.57166,0.45253,0.322341,0.211046,0.103101,0.298919,0.496244,0.58712,0.403751,0.200692,-0.004026,-0.182431,-0.263822,-0.162599,-0.142234,0.049631,0.196291,0.456742,0.577121,0.375043,0.309167,0.26701,0.061641,-0.212675,-0.463097,-0.66923,-0.865691,-0.841487,-0.705374,-0.551056,-0.359555,-0.171261,-0.070337,-0.031308,-0.066713,-0.211975,-0.416751,-0.597891,-0.752251,-0.838068,-0.805008,-0.90923,-0.901697,-0.736463,-0.56692,-0.395884,-0.207058,-0.017876,0.169821,0.187418,0.29133,0.504251,0.706372,0.911646,1.116676,1.320363,1.52414,1.727664,1.907295,7
2.001512,1.773823,1.555947,1.338445,1.121621,0.903958,0.686814,0.470256,0.292286,0.275984,0.085406,-0.123993,-0.335884,-0.521922,-0.711263,-0.894247,-1.00055,-1.005269,-0.830773,-0.874059,-0.83605,-0.659742,-0.456993,-0.245821,-0.035413,0.072878,0.073286,0.037665,-0.11761,-0.337568,-0.548116,-0.734074,-0.886707,-0.970837,-0.818482,-0.5771,-0.352818,-0.066088,0.21346,0.390722,0.521195,0.483582,0.362999,0.234821,0.111181,0.309524,0.545557,0.405615,0.180792,-0.041711,-0.25213,-0.201723,-0.282981,-0.219696,-0.19154,-0.096111,0.147931,0.379652,0.511965,0.313697,0.242641,0.347049,0.440735,0.353311,0.072121,-0.229032,-0.492385,-0.701955,-0.891497,-0.912089,-0.741635,-0.573779,-0.37337,-0.163879,0.033519,0.099363,0.116745,0.058548,-0.167643,-0.361633,-0.568045,-0.747549,-0.811871,-0.782902,-0.914095,-0.9497,-0.843991,-0.662441,-0.466954,-0.279957,-0.068685,0.14603,0.252383,0.220923,0.449407,0.67198,0.893914,1.112984,1.332752,1.551777,1.769968,1.963636,7
2.004432,1.777348,1.561545,1.346656,1.131567,0.916959,0.702981,0.49086,0.285001,0.235609,0.159394,-0.054385,-0.263046,-0.459494,-0.64218,-0.825913,-0.964879,-0.977393,-0.91982,-0.858791,-0.860145,-0.73524,-0.537755,-0.333251,-0.095727,0.072446,0.118229,0.079645,0.006024,-0.197051,-0.411396,-0.606133,-0.771624,-0.925114,-0.848058,-0.66654,-0.472913,-0.177451,0.111755,0.350626,0.453955,0.341018,0.225539,0.146847,0.345262,0.537477,0.576002,0.365537,0.151617,-0.056059,-0.2086,-0.192943,-0.304089,-0.205293,-0.261238,0.000012,0.234617,0.464116,0.52091,0.326687,0.143179,0.243867,0.355623,0.353192,0.152935,-0.128741,-0.424826,-0.628912,-0.823492,-0.922236,-0.775797,-0.608672,-0.424159,-0.216198,-0.023998,0.046551,0.077876,0.00923,-0.217701,-0.426938,-0.635746,-0.803058,-0.816761,-0.80469,-0.954351,-0.974418,-0.846637,-0.663127,-0.47211,-0.286729,-0.08012,0.133149,0.216767,0.235251,0.463645,0.683962,0.902267,1.118717,1.334912,1.55075,1.765472,1.963923,7
1.882852,1.665588,1.460419,1.256223,1.053495,0.848428,0.645254,0.441273,0.234797,0.021496,-0.057031,0.002483,-0.153551,-0.330469,-0.49521,-0.643276,-0.781962,-0.901927,-1.000939,-1.079409,-1.090252,-1.083838,-1.033254,-0.960826,-0.867193,-0.733196,-0.584032,-0.416902,-0.253363,-0.082901,0.111453,0.290881,0.449736,0.549498,0.603996,0.503361,0.499352,0.369535,0.220787,0.086034,-0.045057,-0.244715,-0.151173,-0.011156,0.188315,0.383746,0.527026,0.332538,0.130796,-0.071521,-0.27745,-0.287303,-0.210637,-0.119438,-0.282593,-0.314164,-0.241936,-0.035253,0.190586,0.411214,0.493993,0.328144,0.144173,-0.016055,0.13328,0.258625,0.262168,0.184956,0.285528,0.219517,0.089156,-0.069809,-0.236622,-0.411861,-0.558528,-0.696051,-0.815779,-0.922053,-1.01768,-1.06548,-1.082799,-1.0618,-0.98685,-0.913181,-0.836184,-0.732874,-0.598011,-0.447754,-0.293978,-0.108292,-0.024818,-0.038815,0.124676,0.323459,0.523173,0.721956,0.926759,1.123887,1.315639,1.45865,1.654621,1.843683,3
2.000662,1.822656,1.608731,1.387174,1.161937,1.080187,0.910291,0.889672,0.672987,0.480442,0.276001,0.099178,-0.121207,-0.34176,-0.521311,-0.714002,-0.897912,-0.958719,-0.932585,-0.828061,-0.840667,-0.781474,-0.627049,-0.454466,-0.269371,-0.054334,0.088861,0.088453,0.030315,-0.188269,-0.422267,-0.635798,-0.807077,-0.949839,-0.802287,-0.588165,-0.401943,-0.150118,0.097936,0.328305,0.399975,0.271919,0.150027,0.243584,0.468808,0.580948,0.438212,0.223189,0.004489,-0.208831,-0.254207,-0.281878,-0.348788,-0.265276,-0.297387,-0.012451,0.232574,0.466708,0.410295,0.231257,0.136941,0.244933,0.343856,0.353086,0.186105,0.094203,-0.173631,-0.424914,-0.617611,-0.848166,-0.958035,-0.803905,-0.631563,-0.434377,-0.22213,-0.003365,0.042215,0.070722,-0.003885,-0.209077,-0.407443,-0.58746,-0.74683,-0.848686,-0.820954,-0.940759,-0.969202,-0.885918,-0.687365,-0.479588,-0.283516,-0.056357,0.179307,0.24394,0.310005,0.533311,0.763181,0.993757,1.229642,1.468347,1.711535,1.951382,7
0.926039,0.764628,0.600181,0.413867,0.389781,0.459823,0.527144,0.602558,0.548813,0.337763,0.144841,-0.056066,-0.243847,-0.427563,-0.617532,-0.803805,-0.98644,-1.152866,-1.297763,-1.229847,-1.061631,-0.876817,-0.693105,-0.498691,-0.307925,-0.117887,0.00548,0.011119,0.01817,0.060885,0.006344,-0.073132,-0.173238,-0.319612,-0.463003,-0.569507,-0.634917,-0.663204,-0.660705,-0.50815,-0.324661,-0.146832,0.031239,0.213235,0.404803,0.581345,0.637758,0.762197,0.962959,1.159676,1.355927,1.551969,1.743854,1.697052,1.517756,1.330921,1.140986,0.950614,0.758814,0.621183,0.554764,0.385577,0.206653,0.024507,-0.147692,-0.317194,-0.491203,-0.61132,-0.599033,-0.574743,-0.503654,-0.415404,-0.294356,-0.164443,-0.106026,-0.045495,-0.054893,-0.078877,-0.14446,-0.267087,-0.445774,-0.637097,-0.83124,-1.023823,-1.208571,-1.23015,-1.095305,-0.935443,-0.758632,-0.572503,-0.3699,-0.184875,0.025915,0.2144,0.423292,0.557035,0.482646,0.435904,0.391819,0.499302,0.691136,0.885265,5
1.931712,1.712113,1.504956,1.299532,1.09484,0.889567,0.684052,0.478978,0.271433,0.056887,-0.011739,0.009237,-0.169929,-0.340151,-0.50297,-0.65597,-0.792529,-0.905021,-0.993611,-1.068195,-1.06361,-1.052013,-1.003785,-0.923291,-0.815385,-0.685064,-0.536801,-0.374396,-0.200886,-0.018725,0.169112,0.340295,0.481442,0.535375,0.456804,0.476675,0.417336,0.28716,0.13596,0.003796,-0.132577,-0.263352,-0.172106,0.029312,0.232646,0.433405,0.467927,0.260919,0.055477,-0.146866,-0.352585,-0.331288,-0.248902,-0.145199,-0.338628,-0.350692,-0.278351,-0.045481,0.176492,0.390839,0.468993,0.285734,0.105231,-0.099324,0.02791,0.151943,0.238014,0.146354,0.247519,0.224679,0.115316,-0.049546,-0.214188,-0.379441,-0.53179,-0.673898,-0.792172,-0.900365,-0.97353,-1.035178,-1.056324,-1.032055,-0.974479,-0.9059,-0.81271,-0.695902,-0.561439,-0.417525,-0.255729,-0.076157,0.014994,-0.030783,0.112973,0.304843,0.503581,0.705206,0.909999,1.108541,1.312201,1.513245,1.711754,1.895222,3
1.742011,1.53019,1.33454,1.138866,1.000576,0.810897,0.617944,0.425655,0.233205,0.04194,-0.145341,-0.288446,-0.434795,-0.614893,-0.762429,-0.89115,-0.980761,-1.031928,-0.980073,-0.858767,-0.68062,-0.782489,-0.85648,-0.905143,-0.859763,-0.790735,-0.638306,-0.46682,-0.280951,-0.091191,0.113196,0.2151,0.326348,0.479673,0.539519,0.399739,0.265771,0.132906,0.015973,-0.094314,-0.192552,-0.275598,-0.323333,-0.291372,-0.109378,0.064215,0.250071,0.442429,0.629334,0.669016,0.800833,0.992144,1.132282,1.041601,0.856438,0.666581,0.472748,0.283584,0.095292,-0.096201,-0.290308,-0.392341,-0.336369,-0.272493,-0.198291,-0.108482,0.00401,0.119639,0.239202,0.315096,0.222716,0.065405,-0.078433,-0.251223,-0.412959,-0.561749,-0.699948,-0.8258,-0.909575,-0.96405,-0.894466,-0.78439,-0.737478,-0.905783,-0.992297,-0.953614,-0.877452,-0.775562,-0.611507,-0.43184,-0.265203,-0.175892,0.018762,0.21179,0.398866,0.58506,0.775099,0.968503,1.156542,1.34609,1.535712,1.708224,1
2.015297,1.783516,1.563747,1.345088,1.126449,0.908522,0.691704,0.477858,0.275116,0.29281,0.09824,-0.108563,-0.3214,-0.502937,-0.693039,-0.88283,-0.964705,-0.971744,-0.794472,-0.841345,-0.781194,-0.615413,-0.406963,-0.192448,0.009476,0.109893,0.110986,0.08098,-0.066277,-0.284494,-0.498291,-0.692163,-0.859042,-0.981924,-0.845776,-0.624844,-0.421606,-0.118589,0.17746,0.399768,0.460762,0.353385,0.215322,0.154011,0.346736,0.531838,0.397912,0.188334,-0.021988,-0.245026,-0.25486,-0.322799,-0.326488,-0.285074,-0.166794,0.07696,0.295628,0.532934,0.58595,0.403039,0.181103,0.21626,0.346242,0.399853,0.246791,-0.02459,-0.314943,-0.562936,-0.806731,-0.966028,-0.888576,-0.730183,-0.551208,-0.349009,-0.13069,0.018566,0.053329,0.037393,-0.068325,-0.307695,-0.527922,-0.722991,-0.83811,-0.815151,-0.88511,-0.937537,-0.872179,-0.687067,-0.495131,-0.308476,-0.097672,0.120208,0.289405,0.273019,0.456346,0.676842,0.897652,1.118237,1.336538,1.55549,1.773784,1.974571,7
1.797848,1.519288,1.254268,0.989884,0.733305,0.515589,0.596379,0.329009,0.060695,-0.200664,-0.116302,-0.307958,-0.534731,-0.737121,-0.906165,-1.03436,-1.08316,-0.905145,-0.692896,-0.459161,-0.214381,0.038224,0.296849,0.558406,0.826302,1.027166,1.060967,0.818679,0.561914,0.308108,0.04862,-0.20786,-0.457938,-0.710997,-0.963266,-1.200486,-1.400989,-1.168203,-0.841943,-0.517957,-0.173883,0.167378,0.420002,0.427357,0.261457,0.098382,-0.007141,-0.181309,-0.01045,0.22973,0.207782,-0.048197,-0.26529,-0.109409,-0.087976,-0.234359,-0.114056,0.169409,0.410531,0.179886,0.140698,0.291386,0.420204,0.25447,-0.054188,-0.371244,-0.694011,-1.007329,-1.220551,-1.184256,-0.931074,-0.68714,-0.430641,-0.179856,0.078959,0.338612,0.595829,0.863335,0.982881,0.868301,0.623048,0.360681,0.099474,-0.15803,-0.406577,-0.648027,-0.868765,-0.927882,-0.863334,-0.746751,-0.59133,-0.405795,-0.171216,-0.115905,-0.049377,0.193933,0.453761,0.710775,0.963903,1.225542,1.485288,1.742538,4
1.868082,1.656294,1.454104,1.252852,1.052395,0.849892,0.647328,0.446397,0.244459,0.044197,-0.165603,-0.133438,-0.140754,-0.329191,-0.500034,-0.651763,-0.792221,-0.91313,-1.013956,-1.088404,-1.131285,-1.128534,-1.088527,-1.015596,-0.92519,-0.799729,-0.664626,-0.503301,-0.335457,-0.151605,0.020933,0.205445,0.388034,0.527883,0.596078,0.557317,0.577367,0.481899,0.34028,0.200254,0.070084,-0.092632,-0.14813,0.007887,0.210841,0.411452,0.408514,0.202826,0.002062,-0.192979,-0.274069,-0.154499,-0.029638,-0.181603,-0.262205,-0.168016,0.042386,0.260153,0.48308,0.449244,0.2529,0.050576,0.107541,0.241815,0.365478,0.434294,0.313719,0.376308,0.348119,0.262589,0.094883,-0.088552,-0.261581,-0.432542,-0.588429,-0.722996,-0.861157,-0.96867,-1.035102,-1.08275,-1.108287,-1.033166,-0.979026,-0.895583,-0.789111,-0.668603,-0.526278,-0.382506,-0.201016,-0.123599,-0.183453,-0.190429,0.01693,0.221423,0.423398,0.628654,0.829523,1.031127,1.23424,1.436907,1.639516,1.828994,3
1.851715,1.657728,1.415082,1.152511,0.89909,0.606929,0.342209,0.044135,-0.079223,-0.163005,-0.359887,-0.541655,-0.702432,-0.844016,-0.952029,-1.033547,-0.915108,-0.686501,-0.440906,-0.183064,0.076372,0.343152,0.623464,0.864157,0.988063,1.117395,0.947003,0.661063,0.371856,0.070708,-0.214922,-0.508766,-0.788863,-1.07585,-1.355404,-1.267755,-1.033249,-0.797287,-0.558941,-0.321093,-0.086077,0.149631,0.375609,0.399366,0.213432,0.012115,-0.217516,-0.174926,0.073372,0.293637,0.026564,-0.26865,-0.266293,-0.095864,-0.237954,-0.270415,-0.129079,0.170555,0.276274,0.085931,0.070408,0.227902,0.348156,0.230943,-0.027635,-0.274883,-0.52211,-0.768522,-1.012726,-1.223011,-1.100144,-0.851036,-0.584789,-0.31473,-0.043166,0.232883,0.511677,0.797737,0.948087,0.828935,0.623153,0.394916,0.173502,-0.034362,-0.257221,-0.46233,-0.66644,-0.859145,-0.839552,-0.73371,-0.585266,-0.404452,-0.219312,0.000701,-0.065722,0.193941,0.47752,0.738688,0.965167,1.226878,1.528652,1.791576,4
1.869224,1.595244,1.339482,1.088867,0.877224,0.696554,0.538413,0.307957,0.124527,-0.07307,-0.159371,-0.433097,-0.603184,-0.74223,-0.916792,-1.03612,-1.029377,-0.850826,-0.705414,-0.816243,-0.899514,-0.878289,-0.694051,-0.537633,-0.406303,-0.356377,-0.294594,-0.053141,0.020116,0.152858,0.26182,0.347331,0.464516,0.590915,0.465027,0.244656,0.27292,0.226112,0.012414,-0.204398,-0.373245,-0.525421,-0.654659,-0.725493,-0.541624,-0.416668,-0.184615,0.02725,0.082115,0.307534,0.561825,0.818457,1.07264,1.267749,1.14412,0.879614,0.63219,0.379477,0.123882,-0.124105,-0.351758,-0.574618,-0.722599,-0.629609,-0.503243,-0.34907,-0.232138,-0.170347,0.022488,-0.022135,0.098765,0.336166,0.281404,0.18317,0.071765,-0.009648,-0.20235,-0.292498,-0.466921,-0.540516,-0.673734,-0.8679,-0.974735,-0.917172,-0.81088,-0.978339,-0.997637,-0.891721,-0.734706,-0.508655,-0.24812,0.004905,0.183181,0.178899,0.376857,0.554066,0.731586,0.94296,1.192365,1.437245,1.688909,1.829145,2
1.844562,1.562233,1.299855,1.048835,0.834113,0.657153,0.519451,0.345858,0.19021,0.105833,-0.128647,-0.364266,-0.559719,-0.761961,-0.931727,-1.030921,-1.069594,-0.965222,-0.785577,-0.787675,-0.866943,-0.880242,-0.720605,-0.512327,-0.317916,-0.334682,-0.189295,0.040372,0.098076,0.244955,0.336523,0.423158,0.537876,0.622224,0.385762,0.264483,0.294901,0.089703,-0.133483,-0.297689,-0.446439,-0.572447,-0.623234,-0.511386,-0.374264,-0.126886,0.100052,0.111598,0.312708,0.553482,0.797218,0.968431,1.216175,1.171572,0.957991,0.714821,0.471348,0.225934,-0.020101,-0.2623,-0.502211,-0.719061,-0.620206,-0.506842,-0.366871,-0.169141,0.044795,0.015226,0.169425,0.322141,0.271744,0.172642,0.090115,-0.00541,-0.157205,-0.263041,-0.45439,-0.475421,-0.619755,-0.779721,-0.93249,-1.022025,-0.977636,-0.901675,-1.008732,-1.040341,-0.979538,-0.857219,-0.657373,-0.407057,-0.154705,0.06272,0.097563,0.165162,0.373755,0.529684,0.686836,0.887751,1.132007,1.370071,1.606397,1.808115,2
0.846256,0.670099,0.47012,0.365035,0.431274,0.50553,0.594155,0.658529,0.482526,0.271928,0.062413,-0.150269,-0.331853,-0.54233,-0.730842,-0.913251,-1.088354,-1.251319,-1.36479,-1.230397,-1.039379,-0.842783,-0.643993,-0.444569,-0.241418,-0.093942,0.034417,0.03066,0.043585,0.063306,0.008758,-0.060856,-0.163986,-0.29239,-0.423758,-0.503925,-0.537625,-0.554724,-0.535687,-0.366695,-0.191698,-0.014722,0.169583,0.35361,0.531434,0.700413,0.75446,0.898669,1.09585,1.287474,1.47693,1.664199,1.748028,1.549914,1.354247,1.161432,0.969366,0.795604,0.74566,0.571441,0.391533,0.21301,0.027452,-0.146023,-0.321502,-0.480976,-0.549578,-0.523744,-0.502504,-0.425195,-0.317785,-0.189523,-0.087303,-0.016662,0.026993,-0.058738,-0.060421,-0.121786,-0.189537,-0.384256,-0.587275,-0.781764,-0.978828,-1.167346,-1.307994,-1.235281,-1.084992,-0.919219,-0.741267,-0.555518,-0.350963,-0.14237,0.078411,0.290387,0.514311,0.623743,0.524727,0.44941,0.391757,0.443379,0.630272,0.811614,5
1.84795,1.644756,1.44925,1.253055,1.058275,0.861266,0.660653,0.465151,0.268735,0.072816,-0.120181,-0.195642,-0.135506,-0.307541,-0.479043,-0.630376,-0.768238,-0.889612,-0.990332,-1.065236,-1.122537,-1.132327,-1.111955,-1.048784,-0.96517,-0.860325,-0.730472,-0.58118,-0.426963,-0.263611,-0.086916,0.095747,0.264197,0.439437,0.531567,0.58251,0.573163,0.574241,0.448052,0.300429,0.17868,0.056643,-0.092052,-0.109044,0.064219,0.260971,0.479567,0.289963,0.085218,-0.107484,-0.226909,-0.121303,0.006172,-0.137213,-0.220978,-0.161896,0.003587,0.232848,0.466996,0.457729,0.300667,0.108484,0.129089,0.254263,0.383693,0.460194,0.372506,0.391504,0.375276,0.298524,0.125353,-0.045851,-0.221995,-0.399439,-0.556009,-0.699356,-0.839602,-0.946639,-1.028724,-1.083154,-1.117933,-1.049727,-1.001759,-0.922341,-0.816849,-0.690162,-0.546613,-0.391807,-0.215092,-0.142167,-0.242278,-0.198617,0.005034,0.206016,0.406266,0.606299,0.806634,1.007176,1.207899,1.409094,1.611449,1.805683,3
