@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute target {1,2,3,4,5,6,7}

@data
3.238167,2.406029,1.622246,0.805649,0.002399,-0.178769,-0.886987,-1.454694,-1.694841,-1.11345,-0.437415,0.30065,1.071778,1.706941,1.595663,0.775569,-0.029728,-0.830306,-1.621973,-2.407452,-2.093818,-0.998979,0.081738,0.501563,-0.028796,-0.457512,-0.209846,0.278321,-0.541969,-0.480964,-0.271273,0.473895,0.9367,0.47714,-0.093623,0.251385,0.4649,-0.394946,-1.348724,-2.183517,-1.954066,-1.161895,-0.361444,0.441568,1.252129,1.637224,0.96476,0.149221,-0.62354,-1.322506,-1.390515,-1.01633,-0.464624,0.077624,0.443769,1.243848,2.035068,2.818556,4
3.385136,2.763638,2.11861,1.476425,0.838923,0.287715,-0.275789,-0.865271,-1.431585,-1.878278,-1.897538,-1.657898,-1.207458,-0.657413,-0.013812,0.213692,0.192556,-0.292856,-0.724318,-1.083313,-0.775757,0.068521,0.779813,0.9719,0.842539,0.774559,0.268634,-0.459984,-0.710624,-0.731429,-0.730863,-0.352619,0.309985,0.774232,0.806099,0.914148,0.726442,0.041847,-0.635117,-0.909936,-0.524791,-0.081705,0.136692,-0.082853,-0.642656,-1.223572,-1.615894,-1.860119,-1.882295,-1.513036,-0.958873,-0.393584,0.123544,0.615128,1.213338,1.84492,2.4747,3.107498,6
3.463823,2.767786,2.046806,1.325247,0.598998,0.246253,0.618762,0.253686,-0.447596,-1.098541,-1.720223,-1.944098,-1.614546,-1.405422,-0.725624,0.009755,0.234413,0.054508,-0.645605,-1.255795,-1.644318,-1.010416,-0.282482,0.654125,0.918017,0.497085,0.688348,1.144316,0.43866,-0.275273,-0.37011,-0.275073,0.012483,0.793211,0.940372,0.524217,0.876585,0.318068,-0.609731,-1.336275,-1.510921,-0.979851,-0.311165,0.160815,0.132576,-0.523405,-1.204587,-1.591619,-1.717068,-1.793219,-1.224254,-0.612995,0.089863,0.2728,0.940372,1.656478,2.370192,3.081594,7
2.978554,2.426234,1.838598,1.251349,0.663195,0.076604,-0.497084,-0.891922,-1.397003,-1.706852,-1.795108,-1.439854,-1.408341,-1.613296,-1.451262,-1.048618,-0.528109,0.033432,0.513537,0.902951,0.619336,0.237597,-0.107586,-0.364241,-0.540851,-0.064544,0.501018,1.07567,1.440177,1.940966,1.681588,1.090485,0.514766,-0.059074,-0.57299,-0.460009,-0.230581,0.078279,0.446324,0.627332,0.243905,-0.276076,-0.797106,-1.260279,-1.588661,-1.514553,-1.265149,-1.662892,-1.694868,-1.474856,-1.045169,-0.588419,-0.085196,0.491404,1.077163,1.657966,2.21732,2.804799,1
3.01999,2.414397,1.810859,1.220006,0.633675,0.038679,-0.484651,-0.941341,-1.387638,-1.684524,-1.652498,-1.236909,-1.453063,-1.560019,-1.268896,-0.72737,-0.097188,0.466293,0.905252,0.73402,0.3151,-0.045779,-0.349754,-0.56846,-0.280814,0.265294,0.83938,1.200097,1.687289,1.878457,1.32456,0.72456,0.130202,-0.463765,-0.584558,-0.387989,-0.098381,0.240407,0.611137,0.437497,0.018569,-0.503019,-0.962873,-1.393572,-1.696151,-1.630886,-1.331368,-1.662382,-1.732503,-1.478791,-1.026403,-0.538776,-0.074104,0.511933,1.097838,1.682789,2.26284,2.833304,1
1.501728,1.354623,0.818747,0.691715,0.885883,1.018866,0.42187,-0.133551,-0.64497,-1.242487,-1.802838,-2.316942,-2.041918,-1.470032,-0.890413,-0.331418,0.000438,0.126783,-0.006164,-0.344802,-0.7485,-1.005153,-1.1343,-0.998757,-0.419906,0.167823,0.769567,1.186148,1.641846,2.275289,2.930027,2.971714,2.389345,1.799672,1.236384,0.906856,0.336528,-0.23192,-0.788549,-1.021808,-0.960585,-0.766237,-0.442729,-0.195591,-0.107372,-0.166548,-0.567391,-1.2202,-1.861227,-2.144075,-1.651717,-1.052523,-0.445885,0.210369,0.85535,0.782248,0.645035,1.231654,5
1.42627,0.826885,0.678792,0.897519,1.113142,0.515166,-0.137385,-0.759783,-1.350736,-1.905996,-2.392679,-2.060537,-1.443968,-0.827672,-0.266696,0.070633,0.094391,0.048235,-0.200873,-0.58571,-0.880326,-0.934332,-0.689882,-0.132804,0.423561,1.004381,1.359142,1.887844,2.482882,3.076101,2.676605,2.07882,1.463394,1.219406,0.665732,0.098511,-0.446249,-0.899148,-0.877442,-0.702086,-0.348679,-0.046528,0.113705,-0.04567,-0.308395,-0.850716,-1.473939,-2.095313,-2.229093,-1.807468,-1.258741,-0.638798,0.039963,0.759223,1.014714,0.747335,0.609799,1.205491,5
3.068464,2.748449,2.029537,1.334801,0.81688,0.217079,0.068686,-0.408683,-1.066943,-1.665801,-1.924424,-1.689937,-1.390598,-1.626106,-1.268131,-0.737721,-0.642592,-0.021086,0.297774,0.612311,0.973076,0.549558,0.497791,-0.17746,-0.651228,-1.015019,-0.813409,-0.247003,0.168296,0.7868,1.529443,2.241789,1.873105,1.13755,0.39896,-0.297447,-0.991275,-0.999662,-0.655528,-0.05639,0.124944,0.421674,0.152703,-0.189674,-0.616694,-0.841168,-1.326261,-1.634431,-1.383877,-1.795008,-1.56091,-0.976102,-0.2377,0.143452,0.742975,1.283214,1.988395,2.700565,2
3.067461,2.247421,1.440824,0.650432,-0.132588,-0.284664,-1.020402,-1.607436,-1.90971,-1.362188,-0.717897,-0.01452,0.710966,1.459621,1.90397,1.334162,0.566691,-0.195396,-0.953407,-1.694182,-2.417951,-1.94163,-0.916755,0.130312,0.90504,0.543275,0.07238,-0.166305,0.273026,-0.388071,-0.163112,-0.175372,0.528436,0.410317,0.910811,0.374759,-0.47165,-1.334945,-2.035963,-1.767483,-1.017362,-0.253553,0.527833,1.316705,1.726961,1.151154,0.294249,-0.523316,-1.283866,-1.564263,-1.288888,-0.843154,-0.258666,-0.216848,0.456855,1.220758,1.973898,2.72323,4
3.159673,2.393716,1.64447,1.148192,0.621908,0.177941,-0.24007,-0.975864,-1.325183,-1.853601,-1.786808,-1.384038,-1.648209,-1.29877,-0.753781,-0.665672,-0.009421,0.323966,0.588532,0.968191,0.417924,0.448289,-0.142429,-0.660779,-1.067988,-0.902118,-0.301664,0.143939,0.795868,1.559583,2.247655,1.841644,1.085253,0.317634,-0.402071,-1.115125,-1.026092,-0.636641,0.041841,0.170924,0.62089,0.292585,0.03186,-0.332362,-0.873546,-1.122763,-1.62807,-1.5598,-1.674747,-1.717558,-1.312643,-0.575525,0.147013,0.324169,0.914278,1.44933,2.183997,2.932073,2
3.124244,2.328962,1.533483,0.739225,-0.052513,-0.230477,-0.927547,-1.48646,-1.858236,-1.378027,-0.701266,0.035215,0.803422,1.580526,1.970325,1.271315,0.489848,-0.282051,-1.056401,-1.805253,-2.496977,-1.850055,-0.807508,0.210575,0.713933,0.24453,-0.087837,0.444252,0.073685,-0.537466,-0.232787,-0.440806,0.281088,0.564365,0.171783,0.650871,0.09879,-0.856935,-1.783249,-2.136332,-1.403528,-0.638456,0.141596,0.919655,1.63957,1.35882,0.559508,-0.217536,-0.951522,-1.542708,-1.358796,-0.949557,-0.367341,-0.131623,0.523389,1.302634,2.061152,2.732488,4
1.185739,0.612892,0.014883,-0.526826,-1.153809,-1.79391,-2.334208,-1.935016,-1.333575,-0.673105,-0.15015,0.005075,0.195847,-0.041032,-0.361336,-0.737691,-1.027144,-1.137006,-1.112527,-0.522216,0.042399,0.626525,1.151558,1.51654,2.128303,2.715273,3.243432,2.638835,1.972102,1.321497,1.080961,0.463612,-0.136817,-0.714428,-1.023791,-0.961842,-0.797757,-0.460869,-0.109528,0.036914,-0.079272,-0.4421,-1.032252,-1.618627,-2.166671,-1.912645,-1.435188,-0.855369,-0.301614,0.260353,0.855931,0.950542,0.72889,1.068206,1.43884,0.792986,0.79505,1.045135,5
3.463026,2.804616,2.133956,1.461328,0.785658,0.448421,-0.023092,-0.665927,-1.240664,-1.704362,-1.511242,-1.504169,-1.069271,-0.41933,0.179163,0.217701,-0.112974,-0.77977,-1.34305,-1.744919,-1.135583,-0.440638,0.44962,0.956547,0.598249,0.330193,0.949356,0.476967,-0.198214,-0.375477,-0.37119,-0.132564,0.631289,0.792554,0.482431,0.823233,0.363701,-0.553011,-1.246634,-1.666875,-1.207673,-0.628027,0.016056,0.17342,-0.110237,-0.829202,-1.366379,-1.361198,-1.710371,-1.471306,-0.879572,-0.282024,0.363477,0.486951,1.1609,1.836909,2.510998,3.188228,7
1.590405,1.288315,0.74652,0.703032,0.923425,0.91048,0.231204,-0.411118,-1.003567,-1.583718,-2.135307,-2.159209,-1.588616,-0.999229,-0.393864,-0.024313,-0.006977,0.039309,-0.195213,-0.582348,-0.961888,-1.157747,-1.114122,-0.56789,-0.014357,0.533271,1.079529,1.351857,1.952908,2.544519,3.123462,2.674107,2.084374,1.49291,1.13742,0.674362,0.117238,-0.419666,-0.941515,-1.024449,-0.876074,-0.528686,-0.269321,-0.207536,-0.254806,-0.613508,-1.187596,-1.762907,-2.181215,-1.820112,-1.308259,-0.741365,-0.184681,0.393575,0.818707,0.663322,0.776793,1.370134,5
3.33189,2.718234,2.080877,1.446296,0.816025,0.24816,-0.304442,-0.890278,-1.453867,-1.917251,-1.9677,-1.758935,-1.331687,-0.789399,-0.120747,0.21542,0.386363,-0.055176,-0.476325,-0.833337,-0.96608,-0.216186,0.598015,1.069092,0.926779,0.867333,0.545744,-0.159999,-0.662874,-0.759898,-0.595176,-0.399231,0.286038,0.765726,0.795457,0.889939,0.588332,-0.11182,-0.526931,-0.749994,-0.358612,0.080315,0.048783,-0.257662,-0.839378,-1.350982,-1.716564,-1.902279,-1.881922,-1.464358,-0.935631,-0.371564,0.142188,0.635359,1.231954,1.849765,2.469103,3.0931,6
3.056238,2.581037,2.012526,1.433695,0.851739,0.260602,-0.298384,-0.666777,-1.214929,-1.580438,-1.812621,-1.839483,-1.401873,-1.52863,-1.722865,-1.537008,-1.172632,-0.734297,-0.249954,0.254966,0.669099,0.78556,0.383875,0.030544,-0.275761,-0.501809,-0.504618,0.096248,0.700559,1.174931,1.611955,1.984603,1.437521,0.886611,0.303859,-0.257371,-0.562255,-0.369705,-0.100462,0.256754,0.646424,0.452397,0.026471,-0.578477,-1.081544,-1.477341,-1.441572,-1.177046,-1.571699,-1.527526,-1.195377,-0.647684,-0.299605,0.291118,0.882993,1.480086,2.083315,2.694013,1
3.35833,2.708377,2.064449,1.434154,0.804958,0.175388,-0.011143,-0.341486,-0.878085,-1.343134,-1.687591,-1.899038,-1.83401,-1.588114,-1.206607,-0.696242,-0.13535,0.439131,0.859903,0.869076,0.757177,0.318171,-0.076472,-0.40924,-0.032501,0.56353,0.742488,0.151607,-0.468425,-0.568872,-0.354687,-0.588815,-0.122047,0.519753,0.861813,0.281948,-0.01115,0.367509,0.245226,0.326082,-0.067374,-0.574634,-1.033079,-1.4217,-1.709021,-1.866005,-1.844822,-1.647359,-1.359326,-0.967352,-0.518763,-0.04021,0.050526,0.662847,1.281682,1.891944,2.482727,3.083858,3
3.246063,2.495339,1.740772,1.082031,0.563141,0.177598,-0.272811,-1.019107,-1.596586,-1.843443,-1.445413,-1.666526,-1.258173,-0.843981,-0.246746,0.081254,0.354798,0.69596,0.257573,0.194288,-0.390014,-0.836371,-1.059017,-0.413783,0.333125,1.105568,1.808668,2.082996,1.277699,0.464464,0.200556,-0.536454,-0.862464,-0.812481,-0.400337,0.159355,0.525702,0.849573,0.886214,0.517504,0.165592,-0.146665,-0.661661,-0.832288,-1.372259,-1.725547,-1.478857,-1.759587,-1.98662,-1.724738,-1.159377,-0.516711,0.152419,0.230847,0.836676,1.396447,2.113894,2.8719,2
3.515112,2.841222,2.158674,1.475434,0.788532,0.506849,0.013039,-0.632058,-1.217034,-1.673866,-1.483213,-1.503031,-1.10922,-0.495111,0.127231,0.18542,-0.166186,-0.841056,-1.404963,-1.681923,-1.014957,-0.260607,0.605458,0.704213,0.297516,0.571454,1.057925,0.401116,-0.294557,-0.412087,-0.505842,-0.357397,0.357188,0.992303,0.455833,0.528716,0.603023,-0.200244,-0.99049,-1.636064,-1.379885,-0.838708,-0.170594,0.119398,0.00648,-0.636254,-1.240183,-1.41067,-1.632311,-1.513575,-0.926393,-0.323599,0.347413,0.513584,1.170387,1.854956,2.53568,3.217921,7
3.309091,2.67504,2.038657,1.404936,0.776098,0.231626,-0.327722,-0.851754,-1.412014,-1.927584,-1.986154,-1.813265,-1.42307,-0.854733,-0.202273,0.12793,0.303288,-0.124636,-0.549501,-0.896565,-0.996469,-0.192823,0.560038,1.044844,0.904509,0.832669,0.634798,0.0109,-0.594567,-0.649185,-0.708847,-0.391506,0.320967,0.756015,0.802043,0.886953,0.65288,-0.046157,-0.491072,-0.735946,-0.343299,0.097482,0.11574,-0.244784,-0.823624,-1.331483,-1.694464,-1.892,-1.864046,-1.446458,-0.901739,-0.341915,0.164249,0.658316,1.258704,1.877467,2.495325,3.119092,6
3.168306,2.605859,2.006859,1.410805,0.817901,0.237795,-0.255174,-0.773299,-1.305108,-1.800528,-2.188335,-2.097204,-1.780786,-1.267854,-0.653621,0.03288,0.322652,0.456806,0.078077,-0.290743,-0.587261,-0.391079,0.375877,0.933909,0.938812,0.844877,0.721641,0.127635,-0.291521,-0.391025,-0.300243,0.077762,0.666341,0.776885,0.834168,0.815078,0.24205,-0.310715,-0.570837,-0.255365,0.119167,0.215175,-0.090316,-0.658075,-1.215638,-1.674559,-2.000827,-2.12522,-1.816532,-1.345123,-0.839452,-0.344846,0.078216,0.58159,1.162226,1.74215,2.323828,2.905961,6
3.026507,2.448957,1.861619,1.284172,0.708196,0.118788,-0.462671,-0.854249,-1.362604,-1.690398,-1.803173,-1.419747,-1.385839,-1.631694,-1.502879,-1.113335,-0.621423,-0.045821,0.404625,0.830804,0.648508,0.251804,-0.101494,-0.392191,-0.609032,-0.28813,0.288117,0.872376,1.17907,1.750398,1.955771,1.356893,0.76592,0.18504,-0.392412,-0.61716,-0.442197,-0.164055,0.180912,0.563098,0.352801,-0.086605,-0.636357,-1.104646,-1.499576,-1.553335,-1.246168,-1.508929,-1.690299,-1.468905,-1.041892,-0.578957,-0.081648,0.498499,1.086092,1.672951,2.255975,2.849929,1
3.472285,2.845019,2.188677,1.524888,0.858871,0.397278,-0.017266,-0.653383,-1.227979,-1.74281,-1.764612,-1.520492,-1.368134,-0.818896,-0.168004,0.288516,0.253382,-0.296863,-0.96684,-1.476585,-1.499579,-0.81641,-0.164356,0.61747,1.070694,0.709583,0.290879,0.77085,0.72514,0.048034,-0.298179,-0.347239,-0.004203,0.676401,0.798297,0.698342,0.523749,-0.322409,-0.994235,-1.654519,-1.300441,-0.759919,-0.131409,0.112845,-0.031632,-0.641017,-1.190769,-1.461723,-1.649108,-1.486863,-0.906676,-0.307066,0.338127,0.416714,1.075192,1.748132,2.426411,3.113839,7
3.152107,2.348751,1.548829,0.752726,-0.037661,-0.261583,-0.979206,-1.562171,-1.945501,-1.437614,-0.776164,-0.054621,0.701453,1.458696,2.048163,1.455657,0.672593,-0.105554,-0.87652,-1.634329,-2.367647,-2.10467,-1.051443,-0.010671,0.632872,0.202376,-0.297605,0.009376,0.545897,-0.249068,-0.479955,-0.521049,-0.079308,0.730296,0.166126,0.438637,0.488794,-0.400871,-1.349023,-2.099576,-1.662103,-0.901727,-0.126729,0.652514,1.451411,1.519551,0.777949,-0.007487,-0.757326,-1.43079,-1.3128,-0.928612,-0.39703,-0.054435,0.471868,1.241835,2.017768,2.774604,4
3.164766,2.412534,1.628774,1.091258,0.501923,0.091043,-0.077623,-0.835942,-1.46949,-1.932832,-1.942103,-1.371271,-1.607856,-1.465608,-0.878598,-0.747876,-0.017249,0.255063,0.586106,0.963362,0.875341,0.542566,-0.057754,-0.592129,-0.997095,-0.883351,-0.393629,0.158073,0.783338,1.566496,2.311683,1.712057,0.951935,0.194047,-0.485617,-1.155164,-0.903508,-0.468879,0.12493,0.286697,0.668038,0.307982,0.005242,-0.424249,-0.73917,-1.21846,-1.653421,-1.423357,-1.856552,-1.687749,-1.163412,-0.396046,0.138351,0.360952,0.822321,1.376241,2.107103,2.85777,2
3.142827,2.342227,1.539612,0.770887,-0.04106,-0.250869,-0.930129,-1.506694,-1.881125,-1.515928,-0.828421,-0.072602,0.713686,1.519461,1.910364,1.186382,0.401242,-0.378564,-1.142882,-1.874789,-2.378432,-1.508661,-0.470428,0.542964,0.714153,0.178364,-0.262773,0.192298,0.19573,-0.470621,-0.12127,-0.323538,0.477389,0.190487,0.504487,0.637673,-0.244124,-1.235169,-2.073785,-1.82493,-1.066137,-0.291953,0.485875,1.271778,1.706293,1.084286,0.276487,-0.500255,-1.228858,-1.604545,-1.308223,-0.800175,-0.157591,-0.283261,0.518712,1.277468,2.051519,2.745141,4
