@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute target {1,2}

@data
-0.783508,-0.503283,1.301678,1.54998,1.368814,-0.225476,-0.7051,-0.795945,-0.824226,-0.617109,0.438635,1.382795,1.630951,1.483863,1.111687,1.077725,1.167231,1.429979,1.381339,0.081866,-0.649264,-0.517205,-0.703556,-1.430072,-1.257947,-0.580089,-0.60572,-0.981887,-1.232811,-1.349203,-0.914751,-0.420681,-0.399273,1
-0.385041,-0.280567,-0.238521,0.161119,0.410292,0.621727,0.901331,1.120508,1.290128,1.347556,1.390884,1.280411,1.099947,0.31933,-0.060621,-0.219319,-0.355558,-0.126844,0.06344,0.477181,0.927815,1.415496,1.47918,1.411599,1.326764,1.501229,0.985833,0.690666,0.213113,-0.160275,-0.293643,-1.097411,-1.097411,1
-0.351106,-0.2976,-0.145477,0.57578,0.857613,1.053255,1.14286,1.273853,1.361917,1.213235,1.037901,0.531722,-0.127325,-0.325483,-0.23693,-0.075513,1.109329,1.259526,1.358888,1.316447,1.201835,1.191488,1.221964,1.431342,1.416476,1.018542,0.857125,0.922929,0.809421,0.081643,-0.294596,-1.135241,-1.135241,1
-0.396734,-0.188255,0.45797,0.975078,1.288549,1.424321,1.386287,1.244323,0.811576,0.450142,-0.07161,-0.296209,-0.466832,-0.29915,-0.120501,0.291107,1.22995,1.349801,1.276608,1.371914,1.336755,1.35732,1.452183,1.399334,1.248746,1.013089,0.7078,0.499697,0.233149,-0.1948,-0.277391,-1.099855,-1.099855,1
-0.428971,-0.383963,-0.211105,0.225014,0.956746,1.327156,1.363232,1.441365,1.102981,0.904271,0.673344,0.156083,-0.247239,-0.402329,-0.461151,-0.349372,-0.197215,-0.012299,0.191175,0.649808,1.13462,1.433455,1.477827,1.360724,1.324841,1.401816,1.287028,1.329085,0.27961,-0.153711,-0.33581,-1.091117,-1.091117,1
-0.485952,-0.46926,-0.282258,0.436125,0.975353,1.156323,1.405091,1.393168,1.419148,1.51079,1.443171,1.268784,-0.205973,-0.395057,-0.483941,-0.233661,-0.04221,0.191931,0.937272,1.29512,1.427512,1.312025,1.310601,1.359181,1.316118,1.389787,1.301882,1.097067,0.936205,-0.031373,-0.398652,-1.081339,-1.081339,1
-0.403095,-0.381791,-0.262399,-0.03186,0.509159,0.721978,1.007911,1.202516,1.456527,1.438433,1.489644,1.162742,0.425342,-0.109805,-0.406031,-0.449544,-0.401644,-0.255451,-0.069945,0.369248,0.863835,1.39661,1.423581,1.350348,1.388757,1.349324,1.366736,1.468477,1.393878,0.015101,-0.345772,-1.079143,-1.079143,2
-0.519802,-0.490875,-0.327837,0.179282,0.742459,1.171943,1.420698,1.547478,1.547478,1.483984,1.292457,0.05386,-0.40073,-0.466334,-0.451442,-0.342102,0.084124,0.784315,0.981565,1.024507,1.382059,1.382059,1.428217,1.459964,1.408793,1.465395,1.311463,1.087354,0.920723,-0.275496,-0.449061,-1.063514,-1.063514,1
-0.418215,-0.267552,-0.107142,0.710124,1.090534,1.343661,1.402676,1.451821,1.547232,1.490479,1.364635,-0.061904,-0.269361,-0.394382,-0.377048,-0.149275,0.025282,0.446427,0.941598,1.149755,1.225425,1.418304,1.425912,1.34325,1.401031,1.359083,1.360522,1.199311,-0.001511,-0.194986,-0.340919,-1.088498,-1.088498,1
-0.478589,-0.401262,-0.251128,-0.020423,0.97638,1.112597,1.325473,1.371665,1.359478,1.437906,1.418054,1.291075,1.098248,-0.277251,-0.433753,-0.457714,-0.35735,-0.179717,0.248335,1.186701,1.385424,1.436137,1.371075,1.377758,1.528914,1.403508,0.92547,0.657458,0.170123,-0.263138,-0.426874,-1.078279,-1.078279,1
-0.381868,-0.3975,-0.10086,0.677953,1.292192,1.398742,1.466737,1.452893,1.318128,1.116945,-0.142411,-0.358911,-0.354845,-0.258985,-0.111498,0.071249,0.763648,0.934864,1.355806,1.435719,1.437822,1.362466,1.4047,1.365795,1.446409,1.33355,0.904371,0.769607,0.263495,-0.15205,-0.32083,-1.092388,-1.092388,1
-0.486867,-0.408936,-0.257411,-0.05232,0.940518,1.320096,1.380383,1.407839,1.520158,1.523229,1.475422,1.369824,0.689999,-0.03625,-0.414177,-0.512499,-0.459066,-0.326857,-0.154213,0.301205,1.303584,1.416479,1.423583,1.493854,1.432415,1.420319,1.505374,1.419167,-0.047097,-0.264419,-0.418267,-1.061055,-1.061055,1
-0.430976,-0.381105,-0.221743,0.000158,1.002251,1.369033,1.377291,1.459469,1.37004,0.700447,-0.123431,-0.443524,-0.434199,-0.348073,-0.169838,0.256019,0.728948,1.390584,1.474374,1.352919,1.273359,1.322908,1.331166,1.292293,1.326534,1.431271,1.302766,1.113031,0.960558,0.259705,-0.35915,-1.091082,-1.091082,2
-0.407585,-0.368677,-0.241344,0.746016,1.332877,1.404389,1.386376,1.458968,1.410513,1.270192,0.734668,-0.161403,-0.379971,-0.314692,-0.03841,0.182878,0.356289,1.072951,1.236148,1.326032,1.248397,1.324771,1.35017,1.331977,1.258124,1.311982,1.512646,1.443477,0.990812,0.013269,-0.35288,-1.099587,-1.099587,1
-0.47809,-0.402003,-0.264407,0.427635,0.960078,1.390237,1.454945,1.418363,1.525719,1.478843,1.144274,-0.05953,-0.26733,-0.379392,-0.424889,-0.331486,-0.173375,0.712478,1.213578,1.392443,1.294279,1.332882,1.450717,1.352001,1.328838,1.407333,1.342809,1.137472,0.398149,-0.055246,-0.399062,-1.081159,-1.081159,2
-0.543901,-0.451779,-0.321047,0.172069,0.720097,1.191484,1.368332,1.378896,1.423153,1.529153,1.551372,1.246305,-0.184268,-0.399617,-0.529676,-0.468845,-0.342793,-0.156019,0.048603,0.510156,1.261604,1.406944,1.553922,1.370336,1.388184,1.524964,1.50329,1.355037,0.101731,-0.301249,-0.447153,-1.053262,-1.053262,1
-0.41308,-0.378205,-0.23589,0.52198,1.207187,1.383235,1.322189,1.351727,1.35153,1.406275,1.382644,1.231802,0.024754,-0.238824,-0.447994,-0.486413,-0.430547,-0.054802,0.883449,1.326718,1.35921,1.258584,1.258978,1.350349,1.316872,1.302103,1.383235,1.281033,1.07013,-0.165826,-0.343606,-1.093837,-1.093837,2
-0.48731,-0.445832,-0.098447,0.642097,0.93237,1.3504,1.512452,1.457302,1.602052,1.544275,1.398135,-0.284892,-0.442479,-0.455765,-0.37514,-0.038847,0.395373,0.914141,1.100756,1.340358,1.379442,1.283045,1.285054,1.389484,1.418527,1.357815,1.364612,1.18016,-0.047359,-0.256683,-0.417175,-1.068026,-1.068026,2
-0.492177,-0.428462,-0.23928,-0.008905,0.529259,0.748623,0.924749,1.161401,1.338089,1.325454,1.366567,1.565917,1.476069,1.300184,0.879625,-0.146926,-0.364626,-0.439994,-0.391921,-0.140989,1.461027,1.243428,1.260074,1.369776,1.317632,1.342701,1.410889,1.216152,-0.026714,-0.249649,-0.396153,-1.083989,-1.083989,2
-0.433817,-0.406047,-0.268335,0.473193,1.085754,1.315304,1.381924,1.408355,1.355312,1.474613,1.338295,0.920109,0.657829,-0.275377,-0.366437,-0.410102,-0.297952,-0.117643,0.092934,1.067832,1.275658,1.38826,1.32689,1.36889,1.297925,1.376493,1.324898,1.169753,0.189262,-0.038496,-0.370021,-1.092976,-1.092976,2
-0.411188,-0.347149,-0.193011,0.572655,0.784362,1.080164,1.276573,1.363292,1.358178,1.458017,1.445342,1.31126,0.247368,-0.157123,-0.340523,-0.268991,0.031459,0.218995,0.933453,0.970008,1.087947,1.283243,1.37819,1.337499,1.383082,1.341056,1.237438,1.029333,0.949062,-0.184028,-0.320089,-1.111771,-1.111771,1
-0.366492,-0.321487,-0.177383,0.248415,1.00172,1.429307,1.34181,1.304128,1.319456,1.478697,1.189594,0.429264,-0.258983,-0.366236,-0.36366,-0.300049,-0.161204,0.217567,0.436289,1.154681,1.275814,1.269853,1.356925,1.280285,1.308386,1.279433,1.281349,0.805629,0.28848,-0.115709,-0.257025,-1.107471,-1.107471,1
-0.397967,-0.374836,-0.258026,-0.052287,0.432407,0.962587,1.407228,1.404389,1.325076,1.440732,1.335487,0.956152,0.19765,-0.270329,-0.458824,-0.184941,0.001301,0.693569,1.19901,1.330376,1.510201,1.446789,1.305579,1.270372,1.29479,1.267343,1.28419,1.061396,0.516167,0.015573,-0.342695,-1.09158,-1.09158,1
-0.42018,-0.419069,-0.252231,-0.032161,0.710746,0.931982,1.097451,1.336214,1.339176,1.535739,1.485395,1.350281,0.95012,0.713726,-0.075157,-0.442298,-0.306017,-0.172994,0.024346,1.262364,1.377674,1.225347,1.245706,1.310857,1.212946,1.358055,1.25385,1.053955,0.047797,-0.17951,-0.363265,-1.096399,-1.096399,2
-0.34069,-0.190988,0.23954,0.766835,1.314583,1.296558,1.510286,1.402502,1.217099,0.929798,0.731152,0.021067,-0.264836,-0.316705,-0.241477,-0.109414,0.08673,0.508982,1.263082,1.357623,1.341621,1.216364,1.219858,1.309433,1.267681,1.290488,1.374729,0.98461,0.061605,-0.136452,-0.253046,-1.12067,-1.12067,2
-0.539195,-0.487824,-0.298989,0.652251,0.914679,1.340186,1.509693,1.473556,1.387504,1.34917,1.447002,1.427834,1.255132,0.802752,-0.200799,-0.492476,-0.454501,-0.319434,-0.130081,1.10539,1.330203,1.420846,1.403077,1.420447,1.361149,1.301652,1.382113,1.189246,0.731235,-0.021048,-0.461569,-1.069462,-1.069462,2
-0.431909,-0.382444,-0.207939,0.24306,1.270857,1.448536,1.362642,1.403309,1.485022,1.185154,0.950276,0.665345,-0.329863,-0.417334,-0.453002,-0.346395,-0.195397,0.422239,1.142397,1.358081,1.441315,1.306963,1.306583,1.274658,1.320265,1.399698,1.178503,1.003295,0.034881,-0.182646,-0.354966,-1.088559,-1.088559,2
-0.457195,-0.444244,-0.261036,-0.034246,0.500852,0.734407,1.01324,1.225164,1.401967,1.411545,1.526288,1.468018,0.810556,0.066009,-0.291048,-0.368674,-0.35273,-0.119434,0.064513,0.289128,1.247913,1.360061,1.307379,1.368642,1.331326,1.390792,1.381812,1.168492,0.19458,-0.21937,-0.370231,-1.086242,-1.086242,2
-0.340404,-0.366883,-0.223611,-0.039732,0.462302,0.659615,1.161219,1.312117,1.307619,1.34381,1.428052,1.446658,1.340743,0.94898,-0.011576,-0.21028,-0.334556,-0.377065,-0.289982,0.04134,0.473384,1.206202,1.397381,1.282674,1.316616,1.407809,1.422122,1.224196,0.502746,0.0587,-0.29585,-1.105324,-1.105324,1
-0.397033,-0.374398,-0.215651,0.771882,1.141829,1.391249,1.366119,1.442258,1.39875,1.19959,1.057252,0.182839,-0.090022,-0.300585,-0.389532,-0.38295,-0.283182,-0.128016,0.296747,1.043937,1.242347,1.353555,1.266727,1.311735,1.373621,1.250599,1.372496,1.226782,1.009431,0.04669,-0.307974,-1.10276,-1.10276,2
-0.403717,-0.382387,-0.249336,-0.070518,0.482321,1.000274,1.431917,1.410742,1.424627,1.560871,1.309557,0.673635,-0.167885,-0.411788,-0.469583,-0.299599,-0.126439,0.080808,1.036375,1.339409,1.327087,1.256448,1.426189,1.3526,1.262002,1.176611,0.987604,0.731778,0.552352,-0.148082,-0.301161,-1.091291,-1.091291,1
-0.253825,-0.259874,-0.145838,0.00943,0.408698,0.833618,1.103872,1.26921,1.310473,1.408042,1.351768,0.987967,0.469311,-0.177189,-0.290655,-0.223266,0.315215,0.502752,1.014283,1.071001,1.379256,1.328587,1.376025,1.353478,1.401106,1.348759,1.175029,1.151088,1.017165,-0.091844,-0.20455,-1.128714,-1.128714,1
-0.355276,-0.361038,-0.256925,0.193041,0.738206,1.390384,1.344748,1.453425,1.38671,0.983522,0.182812,-0.054518,-0.256693,-0.401396,-0.251104,-0.079696,0.552913,0.75004,0.898437,1.321736,1.398699,1.293116,1.319029,1.253861,1.296404,1.396379,1.300465,0.873491,0.749325,0.081695,-0.275392,-1.108416,-1.108416,1
-0.488476,-0.435304,-0.279989,-0.068578,0.752891,1.190878,1.312463,1.370172,1.487777,1.355247,0.820509,0.369926,-0.346613,-0.456139,-0.446906,-0.336146,0.11794,0.306785,0.839633,1.313856,1.486185,1.567574,1.381713,1.282017,1.233463,1.29535,1.289181,1.435641,-0.043942,-0.253284,-0.393078,-1.078653,-1.078653,2
-0.340376,-0.358015,-0.053184,0.698472,1.286367,1.363253,1.340836,1.353617,1.418509,1.430504,1.086187,0.82208,0.086726,-0.128792,-0.303015,-0.387688,-0.367788,-0.255526,-0.080812,0.1198,0.577185,1.302688,1.478484,1.257854,1.318616,1.266899,1.283614,1.40848,1.297968,0.053651,-0.283174,-1.103595,-1.103595,2
-0.422245,-0.36783,-0.278679,0.948317,1.177294,1.346477,1.367874,1.348476,1.416869,1.398071,1.196892,1.024909,0.827329,-0.164651,-0.355172,-0.406426,-0.36735,-0.266301,-0.107257,0.362676,1.345477,1.478263,1.397471,1.346077,1.267685,1.369874,1.40767,1.21449,0.017611,-0.196328,-0.36645,-1.091677,-1.091677,2
-0.471427,-0.45194,-0.083399,0.170788,0.460815,0.941732,1.313562,1.445252,1.428554,1.485877,1.501715,1.408757,1.133328,0.685755,-0.043014,-0.380053,-0.416823,-0.359138,-0.202814,0.449712,1.194611,1.347991,1.366238,1.29411,1.397912,1.363828,1.357458,1.169478,-0.029242,-0.242975,-0.389228,-1.081985,-1.081985,2
-0.477548,-0.394981,-0.205506,0.01185,0.76694,0.983969,1.335518,1.433651,1.522164,1.412485,1.216795,1.061706,0.393243,-0.32267,-0.430097,-0.435004,-0.168196,0.272327,1.235268,1.434613,1.341675,1.298958,1.304346,1.381121,1.396707,1.452123,1.362841,1.186586,0.428995,-0.041257,-0.38155,-1.085302,-1.085302,2
-0.422932,-0.392622,-0.270441,0.171316,0.451207,0.908906,1.294218,1.409031,1.456308,1.413534,1.06766,0.630693,-0.106529,-0.284419,-0.401115,-0.462513,-0.35562,-0.165901,1.305883,1.480867,1.405961,1.510951,1.419469,1.408417,1.174083,1.194139,1.301995,1.268635,0.03358,-0.187984,-0.353061,-1.088217,-1.088217,2
-0.537222,-0.463128,-0.319508,0.748501,1.155245,1.297648,1.377601,1.388838,1.334861,1.333387,1.205353,0.950574,0.750638,-0.358361,-0.51821,-0.495606,-0.379675,-0.174544,1.355126,1.504345,1.433788,1.422182,1.224328,1.152113,1.296727,1.194116,1.1943,1.306491,1.294332,0.013289,-0.421217,-1.080843,-1.080843,1
-0.390841,-0.387091,-0.31079,-0.079948,0.955528,1.103538,1.346632,1.451585,1.410501,1.516171,1.475446,1.289402,0.825459,-0.198876,-0.353847,-0.446169,-0.428444,-0.302627,-0.130648,0.29657,1.267156,1.409604,1.269488,1.417318,1.289222,1.326718,1.412115,1.24455,0.258644,-0.158402,-0.329717,-1.08306,-1.08306,2
-0.478821,-0.428962,-0.257929,0.429486,0.681924,0.876606,1.347068,1.45579,1.387544,1.46305,1.489005,1.369757,1.153947,-0.122853,-0.339462,-0.426348,-0.42025,-0.125194,0.077438,0.551566,0.815439,1.273559,1.423301,1.322565,1.346524,1.25087,1.269929,1.379376,1.18335,-0.001843,-0.383694,-1.085285,-1.085285,2
-0.366915,-0.345096,-0.234718,0.17756,0.720163,0.956552,1.132111,1.388257,1.337131,1.477336,1.424478,1.050657,0.747892,0.344158,-0.156487,-0.294976,-0.366031,-0.335547,-0.044029,0.606024,1.331066,1.392069,1.249265,1.321014,1.308883,1.229509,1.261224,1.363647,1.239907,0.3013,-0.284023,-1.106827,-1.106827,2
-0.416488,-0.380491,-0.079068,0.931262,1.311713,1.37335,1.423781,1.512083,1.313839,1.150954,0.711146,-0.055282,-0.388703,-0.372743,-0.230707,0.177799,1.377795,1.398856,1.29471,1.274422,1.329103,1.429578,1.371805,1.375476,1.447934,1.276547,0.990001,0.770503,0.242799,-0.175813,-0.332863,-1.086731,-1.086731,2
-0.364508,-0.359009,-0.215341,0.004669,0.736117,1.342525,1.374002,1.327712,1.420108,1.369003,1.193099,0.98368,0.521754,0.335944,-0.128907,-0.336974,-0.405022,-0.390598,-0.082302,0.582951,1.35456,1.297715,1.330489,1.344747,1.313084,1.341044,1.432884,1.26272,0.051774,-0.157885,-0.27863,-1.102178,-1.102178,2
-0.50807,-0.424619,-0.289018,1.018722,1.236625,1.356594,1.445865,1.482967,1.38089,0.472947,-0.058026,-0.289263,-0.464735,-0.451005,-0.349041,0.043675,0.776806,0.885193,1.254517,1.354899,1.416673,1.346236,1.37072,1.321376,1.418745,1.417992,1.054317,0.943011,0.447352,-0.249788,-0.425599,-1.082341,-1.082341,1
-0.401757,-0.394342,-0.224305,0.496214,0.796524,1.119332,1.3569,1.39618,1.332534,1.484611,1.483771,1.388198,1.210704,0.682971,-0.23422,-0.350273,-0.357646,-0.104597,0.309184,1.258386,1.349758,1.215325,1.180667,1.226038,1.35816,1.344087,1.23465,1.340516,0.955576,0.017002,-0.33872,-1.106375,-1.106375,2
-0.451095,-0.465263,-0.296163,0.443534,0.648436,0.918181,1.074437,1.338342,1.468389,1.445109,1.371456,1.408985,1.517958,1.477219,0.86225,-0.095997,-0.313182,-0.444111,-0.338589,0.066099,0.814205,1.257064,1.349581,1.405974,1.336938,1.344162,1.288572,1.334931,1.213314,-0.213078,-0.389222,-1.084366,-1.084366,2
-0.427021,-0.408402,-0.320776,-0.084605,0.738688,1.34884,1.474049,1.400875,1.490513,1.510027,1.390712,0.992725,0.251712,-0.205668,-0.344171,-0.426045,-0.372587,-0.018423,0.436051,1.169766,1.300463,1.254729,1.266722,1.3775,1.255746,1.265909,1.369776,1.199442,0.974228,0.010155,-0.373522,-1.089899,-1.089899,2
-0.453409,-0.437343,-0.261443,0.443573,0.990427,1.43466,1.450174,1.405355,1.543951,1.519473,1.373291,1.155915,-0.064391,-0.272717,-0.37613,-0.428069,-0.174734,0.702028,1.199356,1.377773,1.293133,1.260552,1.405872,1.291926,1.238487,1.255208,1.331919,1.181428,-0.018916,-0.241015,-0.390972,-1.084558,-1.084558,2
-0.460374,-0.393802,-0.266276,1.152874,1.510073,1.396801,1.53075,1.394422,1.158181,0.73172,-0.057812,-0.273339,-0.449706,-0.492434,-0.405367,-0.254436,-0.05741,0.651204,0.907483,1.352151,1.334035,1.41876,1.360752,1.351968,1.324886,1.17648,0.732233,0.47707,0.20198,-0.225121,-0.40286,-1.075224,-1.075224,2
-0.288984,-0.229875,-0.081189,0.746765,0.976397,1.116209,1.212429,1.287028,1.145737,0.915244,0.756931,0.052035,-0.12704,-0.253998,-0.227213,0.068304,0.697795,1.168326,1.318787,1.335434,1.221035,1.143343,1.231818,1.263336,1.525507,1.407612,1.21883,0.518747,0.113994,-0.065538,-0.203118,-1.137135,-1.137135,1
-0.316577,-0.155859,0.263456,0.524902,0.699072,1.184709,1.320047,1.2921,1.359006,1.297898,1.137968,0.321869,-0.084706,-0.366649,-0.317747,-0.222282,0.347273,1.011937,1.344231,1.316665,1.34329,1.280148,1.273459,1.366228,1.414494,1.339222,1.31491,1.219472,0.083819,-0.116138,-0.242016,-1.118639,-1.118639,1
-0.301061,-0.312923,-0.154213,0.032503,0.495786,0.653954,0.94696,1.258498,1.217202,1.221017,1.41802,1.332672,1.162544,0.654446,0.469379,0.001445,-0.208257,-0.356064,-0.298255,0.154273,0.983137,1.224758,1.337545,1.255249,1.25018,1.3688,1.46724,1.295388,0.786405,0.097695,-0.257034,-1.12739,-1.12739,1
-0.330927,-0.351035,-0.19138,0.033354,1.321957,1.3958,1.345208,1.451343,1.299998,1.075673,0.031783,-0.184771,-0.346126,-0.282144,0.048101,0.233267,0.913069,0.937805,1.072013,1.265553,1.314853,1.265338,1.336166,1.287512,1.350805,1.281268,0.977697,0.967363,0.805707,0.085238,-0.275276,-1.118931,-1.118931,1
-0.415824,-0.262805,-0.047041,0.984549,1.354601,1.248871,1.413809,1.41131,1.092777,0.629856,-0.12355,-0.287873,-0.38647,-0.372187,-0.268822,-0.111305,0.297617,0.766189,1.280782,1.355946,1.369595,1.234838,1.250217,1.296353,1.464943,1.458407,1.42765,1.305004,0.036351,-0.179183,-0.32953,-1.097354,-1.097354,1
-0.414251,-0.348996,-0.185556,1.037651,1.209158,1.433917,1.419491,1.344156,1.520294,0.916366,-0.058395,-0.412399,-0.401268,-0.308176,-0.137933,0.288307,0.773532,0.96,1.192061,1.298207,1.243353,1.240859,1.360184,1.339347,1.229817,1.29696,0.935067,0.73542,0.029282,-0.17024,-0.318363,-1.103255,-1.103255,1
-0.400027,-0.387293,-0.278256,-0.095459,0.385451,0.910822,1.482422,1.398991,1.506034,1.381675,1.156568,0.878989,-0.115941,-0.274862,-0.391386,-0.394185,-0.296061,-0.142999,0.503479,1.279004,1.387447,1.309263,1.359986,1.272357,1.281278,1.375203,1.377827,1.205542,0.485306,0.035477,-0.319307,-1.089427,-1.089427,2
-0.412166,-0.387129,-0.246764,0.202028,1.060518,1.457783,1.449204,1.203386,1.200235,1.308612,1.542174,1.631116,1.618685,1.48177,0.522607,-0.006374,-0.381526,-0.360166,-0.280135,-0.123978,1.114794,1.255211,1.051238,1.018147,1.137029,1.079427,1.177474,0.796141,0.0385,-0.168729,-0.314084,-1.106847,-1.106847,1
-0.334492,-0.287641,0.866526,1.022252,1.444694,1.435175,1.378443,1.400908,1.472489,1.413282,1.045668,0.626368,-0.170884,-0.317891,-0.304204,-0.21191,-0.05546,0.363993,1.090977,1.288587,1.298296,1.247275,1.362071,1.201776,1.204441,1.315049,1.295821,0.888609,0.354874,0.125701,-0.235954,-1.110517,-1.110517,2
-0.418014,-0.435762,-0.279931,0.97072,1.402207,1.361294,1.387812,1.583099,1.472101,1.281171,0.33063,-0.220814,-0.370452,-0.413468,-0.380927,-0.250666,-0.07629,0.351863,1.057851,1.258062,1.284202,1.188168,1.189115,1.264313,1.296514,1.269427,1.326252,1.290263,0.835856,-0.16005,-0.337285,-1.092578,-1.092578,2
-0.439877,-0.431308,-0.263551,0.159822,0.924281,1.374172,1.435756,1.426235,1.55933,1.46351,1.087925,0.600881,0.304303,-0.200285,-0.384431,-0.456813,-0.281115,-0.09938,1.279972,1.335681,1.230542,1.224667,1.294355,1.429476,1.352496,1.372146,1.211905,0.737785,0.202567,-0.22739,-0.355259,-1.081106,-1.081106,2
-0.340294,-0.357225,-0.229157,-0.041865,0.473974,1.391592,1.452721,1.399612,1.414939,1.492999,1.515455,1.161867,0.528135,-0.175013,-0.354285,-0.411743,-0.237194,-0.0766,0.11536,1.061173,1.231372,1.289472,1.28163,1.357017,1.295888,1.327611,1.27771,1.073113,0.557523,0.092851,-0.24942,-1.100634,-1.100634,2
-0.460359,-0.387828,-0.218595,0.238325,0.766811,1.419136,1.353067,1.371632,1.469189,1.352885,1.199632,0.987043,-0.241692,-0.380275,-0.439865,-0.393434,-0.254669,0.119181,1.091335,1.228935,1.434789,1.533257,1.321943,1.350336,1.315572,1.310294,1.189075,1.000148,0.012759,-0.202651,-0.365987,-1.086421,-1.086421,1
-0.536092,-0.511454,-0.334553,-0.109411,0.715264,1.024283,1.245648,1.436095,1.50303,1.604389,1.494424,0.565457,-0.200172,-0.360307,-0.46844,-0.486863,-0.382954,0.000156,0.483907,1.004202,1.420317,1.345254,1.334098,1.464144,1.461594,1.363422,1.388762,1.283896,1.079425,-0.28083,-0.454861,-1.053901,-1.053901,2
-0.394822,-0.418103,-0.295805,0.089592,0.664486,1.083782,1.408841,1.456286,1.539711,1.535831,1.217298,-0.221198,-0.338223,-0.368066,-0.300796,-0.165393,0.214589,0.942153,1.304604,1.386618,1.359809,1.400199,1.355399,1.392791,1.333705,0.881127,0.608804,0.386766,0.230974,0.024862,-0.323549,-1.089686,-1.089686,2
-0.408329,-0.373894,-0.259233,-0.031558,0.497825,1.36781,1.389247,1.352033,1.368668,1.478424,1.479281,1.145384,0.441026,-0.064622,-0.417316,-0.419648,-0.322445,-0.130459,0.292495,1.253424,1.360779,1.232502,1.260456,1.317391,1.255482,1.371926,1.164934,1.011276,0.057412,-0.148414,-0.319359,-1.100494,-1.100494,2
-0.34927,-0.329849,-0.08862,0.401522,0.682753,1.100132,1.359382,1.324926,1.347037,1.520975,1.428847,0.947936,0.741384,-0.002683,-0.20824,-0.358464,-0.323898,-0.222612,0.082039,0.505996,1.224321,1.375044,1.274992,1.24459,1.304658,1.253065,1.267806,1.364909,0.977049,0.056648,-0.264751,-1.110583,-1.110583,2
-0.487876,-0.41393,-0.24808,0.214979,0.484892,0.690766,1.248833,1.280547,1.342661,1.350097,1.223463,0.775627,-0.193883,-0.373774,-0.444965,-0.171333,0.235603,1.163973,1.450049,1.499697,1.352503,1.413743,1.258894,1.206184,1.438895,1.405869,1.455736,1.437801,0.416216,-0.237494,-0.395361,-1.090736,-1.090736,1
-0.467738,-0.446782,-0.284788,-0.074988,0.716247,1.363935,1.513439,1.367928,1.482292,1.536599,1.432777,1.194945,0.802499,0.324647,-0.223613,-0.372573,-0.428238,-0.40693,-0.125046,0.087565,1.29701,1.366491,1.307392,1.348122,1.267141,1.281197,1.353234,1.221779,1.02899,0.022892,-0.396005,-1.08099,-1.08099,2
-0.470841,-0.443949,-0.305049,-0.079889,0.450637,1.444192,1.560923,1.461608,1.401046,1.536133,1.377983,1.176843,0.442949,-0.008596,-0.39164,-0.470056,-0.442913,-0.296342,0.133081,0.885174,1.29828,1.315225,1.292475,1.380807,1.36496,1.254506,1.227363,1.308792,1.276315,-0.201075,-0.379543,-1.076959,-1.076959,2
-0.419644,-0.411891,-0.306435,0.174427,0.710339,1.3897,1.384425,1.528069,1.522091,1.335196,0.883695,-0.096702,-0.273733,-0.400885,-0.362662,-0.255817,-0.090882,0.307768,1.269968,1.372646,1.282275,1.24131,1.331152,1.344163,1.250804,1.259419,1.324823,1.205091,0.244298,-0.177437,-0.332175,-1.094962,-1.094962,2
-0.411043,-0.363551,-0.247077,0.723005,0.911868,1.381973,1.404443,1.336496,1.340776,1.428698,1.399807,1.263376,0.619835,0.396714,-0.158941,-0.327009,-0.42317,-0.270921,-0.103709,1.009598,1.36289,1.455984,1.294229,1.267478,1.301719,1.269797,1.367527,1.306891,0.851767,0.093107,-0.299652,-1.101595,-1.101595,2
-0.434867,-0.427279,-0.269751,0.475337,1.011131,1.362936,1.407036,1.553042,1.468816,0.546871,0.269061,-0.213991,-0.432921,-0.398137,-0.281948,0.097906,0.783043,0.926109,1.157733,1.342277,1.411009,1.297581,1.276326,1.383794,1.3242,1.346647,1.426106,1.026029,0.020493,-0.20376,-0.371598,-1.083413,-1.083413,2
-0.444587,-0.38405,-0.267572,-0.038131,1.447958,1.494076,1.438063,1.43824,1.521464,1.570232,1.414209,1.205884,-0.020002,-0.418383,-0.49749,-0.439533,-0.300243,-0.101972,0.349665,1.317556,1.298473,1.392299,1.365264,1.272852,1.29918,1.376926,1.197226,0.471532,0.206982,-0.204845,-0.370321,-1.075093,-1.075093,2
