@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute target {1,2}

@data
-1.061753,-0.691196,-0.922008,-0.807809,-0.04078,2.428354,4.980352,8.731292,6.299345,6.234806,3.945138,3.881634,1.677502,1.118725,-0.436193,-0.944556,-0.629782,-0.39598,-0.254877,-0.212904,-0.2577,-0.191508,0.095984,0.320695,0.661415,0.142053,-0.133337,0.134685,0.072512,-0.298709,-1.245386,-1.719456,-1.867929,-1.963976,-2.047436,-2.149959,-2.244432,-2.388523,-2.400248,-2.106314,-2.04902,-2.018304,-1.866923,-1.713989,-1.780589,-1.939629,-1.943288,2
-2.654276,-1.887682,-1.887162,-1.645885,-0.556647,0.652983,3.086423,6.197156,6.669477,7.07255,4.726474,3.840395,1.499624,1.182147,-0.02267,-0.05573,0.249948,0.793111,0.623963,0.250251,-0.055408,0.204311,0.565706,1.066215,1.165121,0.680052,1.229558,1.126925,0.162549,-0.577152,-1.875473,-2.192239,-2.053553,-2.159595,-1.983253,-1.189088,-0.479493,-0.924724,-1.683859,-2.222271,-2.374302,-2.190522,-1.619597,-1.287416,-2.341991,-3.440523,-3.684428,2
-2.484086,-1.805388,-1.809834,-1.462531,-0.337301,0.678794,3.253175,6.007786,6.420383,6.760066,4.561592,3.93458,1.514541,1.208076,-0.006625,0.263779,0.850003,1.671597,1.32072,0.667459,0.263204,0.394536,0.767362,1.105266,0.963275,0.445048,0.773761,0.681268,0.013504,-0.928651,-2.288026,-2.715073,-2.696181,-2.724285,-2.567378,-2.008632,-1.610809,-1.789911,-2.076845,-2.113469,-2.266376,-1.84087,-0.622892,-0.105282,-1.607295,-3.134134,-3.517901,2
-1.821641,-1.183351,-1.289107,-1.016463,0.121869,1.299688,3.71756,6.553904,6.871697,6.973284,4.574538,3.834593,1.573804,1.29575,0.032007,-0.038052,0.23749,0.839195,0.777941,0.379205,0.01603,0.098384,0.415094,0.736785,0.667781,0.256292,0.42103,0.490558,0.047279,-0.64159,-1.893364,-2.366301,-2.402515,-2.481268,-2.410107,-2.192575,-2.064323,-2.290329,-2.355001,-2.258432,-2.243171,-1.950605,-1.186936,-0.846371,-1.751397,-2.669358,-2.879498,2
-1.685197,-0.845855,-0.893318,-0.817265,0.33741,2.329297,4.058213,6.385002,7.251288,6.85009,4.238062,3.74931,1.842745,1.376314,-0.028683,-0.23708,-0.052911,0.395681,0.436174,0.205702,-0.099195,-0.054121,0.25866,0.577334,0.54386,0.20047,0.325305,0.441325,0.036318,-0.556847,-1.777473,-2.231074,-2.259547,-2.330878,-2.310036,-2.114148,-2.011756,-2.276183,-2.383075,-2.310025,-2.336951,-2.145611,-1.561214,-1.268226,-1.912698,-2.603529,-2.73566,2
-1.680424,-1.013665,-1.106301,-0.890516,0.194655,1.722091,3.80273,6.549635,6.969199,6.977683,4.497168,3.770198,1.668411,1.30758,0.036534,-0.090556,0.096178,0.593979,0.617672,0.324972,0.019955,0.050156,0.342089,0.677061,0.598188,0.22431,0.364084,0.463263,0.0582,-0.556555,-1.778324,-2.274348,-2.379492,-2.457947,-2.430976,-2.236841,-2.180433,-2.431501,-2.508943,-2.372009,-2.303675,-2.025964,-1.320386,-1.00007,-1.755192,-2.485032,-2.646841,2
-1.565234,-0.839483,-0.946244,-0.80609,0.321951,2.052207,3.979091,6.672049,7.148446,6.967941,4.408853,3.756733,1.728418,1.338901,0.010643,-0.243054,-0.174151,0.257715,0.37191,0.184711,-0.114622,-0.078408,0.209556,0.542749,0.507694,0.143712,0.282877,0.436357,0.062999,-0.474376,-1.674342,-2.156446,-2.262943,-2.34547,-2.35876,-2.209477,-2.134173,-2.310209,-2.321741,-2.252052,-2.23506,-2.10449,-1.602463,-1.327229,-1.873439,-2.431729,-2.543827,2
-1.531347,-0.765772,-0.852727,-0.784754,0.328634,2.093582,3.854902,6.253126,7.122339,6.994714,4.469404,3.990318,1.953602,1.547637,0.05233,-0.265727,-0.169588,0.25687,0.479516,0.294602,-0.014549,-0.114836,0.170431,0.480477,0.504468,0.189055,0.218292,0.327158,0.130663,-0.470953,-1.706104,-2.208608,-2.287613,-2.437551,-2.476548,-2.243525,-2.065784,-2.195011,-2.413006,-2.377773,-2.330435,-2.151765,-1.670615,-1.41676,-1.854208,-2.38807,-2.518491,2
-1.370356,-0.712464,-0.828489,-0.75485,0.314328,1.782861,3.668803,6.40622,7.146142,7.166174,4.646162,3.852093,1.859001,1.523812,0.152704,-0.255629,-0.26265,0.101576,0.349386,0.19715,-0.122142,-0.159939,0.131504,0.501978,0.503176,0.19818,0.20993,0.369258,0.126508,-0.3866,-1.575669,-2.074316,-2.174748,-2.318591,-2.331841,-2.153298,-2.10918,-2.317379,-2.573898,-2.343054,-2.30136,-2.149354,-1.762923,-1.590438,-1.92601,-2.292856,-2.358911,2
-1.431209,-0.850362,-0.999301,-0.813231,0.231479,1.367234,3.570786,6.584832,6.914722,7.230262,4.866297,3.987421,1.745674,1.496466,0.170048,-0.220045,-0.248054,0.158165,0.384189,0.228702,-0.079792,-0.122791,0.137156,0.502393,0.538297,0.198526,0.272561,0.418682,0.149913,-0.377703,-1.583095,-2.077944,-2.183614,-2.28538,-2.295008,-2.131764,-2.078229,-2.272306,-2.435185,-2.341607,-2.26251,-2.14027,-1.745597,-1.532777,-1.9197,-2.330347,-2.395985,2
-1.462948,-0.702462,-0.78172,-0.768765,0.351154,2.231156,3.834773,6.397907,7.253381,7.061009,4.454779,3.830106,1.967964,1.504739,0.043361,-0.348726,-0.330539,-0.001912,0.238031,0.129111,-0.155523,-0.206991,0.093369,0.45085,0.487752,0.201548,0.253119,0.399742,0.139277,-0.392264,-1.593783,-2.077578,-2.158337,-2.282698,-2.269983,-2.074969,-2.000546,-2.2202,-2.406246,-2.345063,-2.320656,-2.220464,-1.847361,-1.64911,-1.982324,-2.331114,-2.390846,2
-1.428667,-0.82797,-0.966173,-0.818126,0.252953,1.516137,3.621288,6.649044,7.06337,7.201672,4.765714,3.866756,1.776796,1.500052,0.139592,-0.261871,-0.337249,0.023112,0.275534,0.156572,-0.134526,-0.156463,0.124813,0.510762,0.553219,0.218812,0.309124,0.461588,0.152888,-0.35549,-1.527907,-2.014209,-2.117223,-2.233952,-2.228339,-2.041885,-1.978998,-2.244514,-2.425375,-2.340783,-2.296772,-2.205291,-1.876866,-1.673255,-1.983242,-2.309592,-2.355057,2
-1.325614,-0.693659,-0.847389,-0.744568,0.330446,1.84691,3.687553,6.603868,7.161892,7.195871,4.666798,3.837113,1.875063,1.480559,0.108468,-0.327935,-0.407156,-0.093802,0.182766,0.10693,-0.177975,-0.221507,0.053958,0.426855,0.469396,0.154085,0.200558,0.381811,0.135429,-0.340599,-1.513359,-2.005608,-2.101858,-2.219578,-2.240849,-2.113735,-2.066956,-2.263593,-2.333822,-2.258759,-2.245989,-2.194791,-1.922446,-1.752871,-1.990015,-2.235131,-2.266765,2
-1.336304,-0.715962,-0.86827,-0.73545,0.33188,1.743861,3.695559,6.624249,7.085318,7.183808,4.693886,3.850495,1.851841,1.502324,0.143597,-0.292026,-0.385325,-0.064394,0.210898,0.138021,-0.148544,-0.190195,0.08564,0.459511,0.493642,0.176271,0.211198,0.388066,0.140062,-0.327927,-1.491595,-1.993924,-2.118174,-2.247338,-2.270749,-2.128461,-2.083098,-2.278951,-2.455131,-2.329313,-2.273297,-2.207464,-1.925048,-1.738522,-1.963612,-2.209464,-2.231592,2
-1.197778,-0.784453,-0.992214,-0.833392,0.035607,1.887006,4.415449,7.996156,6.53359,6.638039,4.365467,3.986519,1.705377,1.340135,-0.194174,-0.679821,-0.509595,-0.200761,0.005384,-0.033788,-0.183136,-0.174098,0.099299,0.397966,0.626068,0.188875,0.047806,0.270662,0.151548,-0.293433,-1.335631,-1.833537,-1.965721,-2.123806,-2.17855,-2.128583,-2.155416,-2.321286,-2.438827,-2.287506,-2.195806,-2.115224,-1.851209,-1.686823,-1.854541,-2.072787,-2.069056,2
-1.123525,-0.667427,-0.898047,-0.797906,0.070144,2.085454,4.446483,7.94228,6.525125,6.621118,4.306198,3.974339,1.72945,1.277804,-0.234802,-0.720813,-0.529058,-0.247913,-0.022237,-0.028721,-0.161045,-0.175723,0.088205,0.37047,0.614189,0.190164,0.009371,0.244991,0.167838,-0.265783,-1.326466,-1.833853,-1.965935,-2.085435,-2.169331,-2.160525,-2.206749,-2.391598,-2.538953,-2.352631,-2.167057,-2.058388,-1.819593,-1.688027,-1.867627,-2.069438,-2.089018,2
-1.023734,-0.71215,-0.970852,-0.799695,-0.050233,2.158404,4.859553,8.789257,6.254707,6.285762,4.084429,3.960614,1.66126,1.198058,-0.39197,-0.943797,-0.683072,-0.45863,-0.243858,-0.183348,-0.232094,-0.201503,0.052255,0.295577,0.641011,0.145286,-0.137024,0.132551,0.118411,-0.24844,-1.191631,-1.68309,-1.856922,-1.9935,-2.098557,-2.152276,-2.219078,-2.297468,-2.32221,-2.125926,-2.10462,-2.057097,-1.92595,-1.801457,-1.809833,-1.87434,-1.842783,2
-0.965697,-0.667642,-0.910558,-0.792501,-0.04021,2.237529,4.864737,8.765024,6.23804,6.310913,4.065536,3.940424,1.654456,1.149287,-0.407481,-0.967278,-0.698618,-0.477896,-0.261026,-0.194689,-0.233597,-0.212301,0.055433,0.281129,0.641447,0.140535,-0.151032,0.130931,0.121383,-0.247475,-1.193922,-1.693683,-1.859749,-1.997718,-2.087867,-2.16028,-2.22917,-2.338614,-2.319111,-2.138566,-2.0357,-2.025005,-1.906179,-1.801864,-1.833054,-1.887746,-1.860578,2
-1.44284,-0.903595,-1.031711,-0.772437,0.248794,1.298053,3.674937,6.642653,6.801106,7.209424,4.907349,4.010199,1.70048,1.479115,0.186421,-0.184177,-0.235156,0.183546,0.427127,0.253961,-0.068408,-0.107407,0.13393,0.491123,0.521971,0.184615,0.250128,0.400581,0.143582,-0.400498,-1.591324,-2.092644,-2.212997,-2.306275,-2.322201,-2.1488,-2.077988,-2.255774,-2.36894,-2.375161,-2.29111,-2.157028,-1.75331,-1.506102,-1.887451,-2.307484,-2.348278,2
-1.424032,-0.864866,-1.014805,-0.819567,0.248331,1.363896,3.633228,6.716212,6.909151,7.234539,4.856214,3.897052,1.681439,1.455818,0.163695,-0.228888,-0.322018,0.060636,0.309331,0.173053,-0.120927,-0.137014,0.123943,0.515485,0.557585,0.226064,0.321001,0.457276,0.168074,-0.344269,-1.524152,-2.013897,-2.124357,-2.228042,-2.21526,-2.043786,-2.010861,-2.257758,-2.408853,-2.339616,-2.294589,-2.205026,-1.858883,-1.636522,-1.968978,-2.319694,-2.345366,2
-1.387747,-0.694651,-0.816117,-0.727063,0.371574,2.110354,3.900565,6.540226,7.177676,7.020624,4.493926,3.850815,1.852215,1.499661,0.063227,-0.331542,-0.354423,-0.017236,0.243625,0.14296,-0.143417,-0.185578,0.102419,0.439094,0.483673,0.178113,0.223264,0.387209,0.155944,-0.356916,-1.543528,-2.04323,-2.151793,-2.276459,-2.264344,-2.114389,-2.080518,-2.318481,-2.46244,-2.401246,-2.310028,-2.197116,-1.856527,-1.661957,-1.946332,-2.278616,-2.315473,2
-1.460398,-0.891697,-1.020338,-0.834356,0.242085,1.418771,3.659956,6.711799,6.948336,7.209245,4.819114,3.891681,1.675953,1.441051,0.127233,-0.241396,-0.326164,0.067173,0.319388,0.179609,-0.116236,-0.127207,0.140899,0.52024,0.567772,0.229917,0.329667,0.470627,0.173844,-0.35628,-1.541893,-2.037433,-2.147707,-2.242557,-2.236212,-2.040601,-1.976612,-2.190439,-2.369731,-2.29436,-2.276749,-2.205528,-1.855621,-1.641591,-1.980846,-2.346998,-2.385407,2
-1.357516,-0.754463,-0.878961,-0.716491,0.358731,1.743018,3.837256,6.660387,7.000787,7.122626,4.700357,3.892176,1.720882,1.446857,0.11008,-0.282563,-0.356199,0.036557,0.296004,0.177222,-0.12354,-0.14929,0.101935,0.443052,0.472768,0.150701,0.216755,0.395826,0.147893,-0.355871,-1.535106,-2.05687,-2.192118,-2.289491,-2.300576,-2.19404,-2.188366,-2.388391,-2.415777,-2.277153,-2.243146,-2.14997,-1.799221,-1.578486,-1.899026,-2.255486,-2.293755,2
-1.33351,-0.666402,-0.796476,-0.695636,0.408453,2.057142,3.950214,6.707896,7.167702,7.030113,4.519976,3.778319,1.774039,1.448698,0.065476,-0.346514,-0.421096,-0.084411,0.181484,0.101688,-0.185572,-0.198792,0.072955,0.417219,0.454644,0.141758,0.224275,0.404874,0.143431,-0.33832,-1.501544,-2.003295,-2.12898,-2.237116,-2.25029,-2.123497,-2.121879,-2.338711,-2.418408,-2.303527,-2.251371,-2.186998,-1.89479,-1.702354,-1.968818,-2.266626,-2.285423,2
-1.282941,-0.631961,-0.752055,-0.624243,0.449195,2.108649,3.969317,6.708241,7.14881,7.023806,4.500184,3.737397,1.775159,1.449092,0.100342,-0.311847,-0.40746,-0.077631,0.185351,0.113295,-0.184339,-0.206755,0.07604,0.4175,0.42592,0.113223,0.157095,0.364685,0.126294,-0.327337,-1.475588,-1.994928,-2.15482,-2.253482,-2.282684,-2.229234,-2.283024,-2.460932,-2.507434,-2.317605,-2.27556,-2.174714,-1.855949,-1.657018,-1.894759,-2.154839,-2.170456,2
-1.252582,-0.510917,-0.654463,-0.612546,0.524769,2.479798,4.118363,6.729663,7.251757,6.89516,4.304987,3.672111,1.822479,1.425019,0.023455,-0.398367,-0.488034,-0.17987,0.103757,0.07127,-0.199743,-0.22049,0.048526,0.37292,0.40305,0.106374,0.146927,0.35531,0.147585,-0.302548,-1.45236,-1.975871,-2.134146,-2.240656,-2.266548,-2.217315,-2.289953,-2.475754,-2.483288,-2.33093,-2.264806,-2.181144,-1.909216,-1.719362,-1.917445,-2.153287,-2.171638,2
-1.272328,0.018319,0.114527,-0.426397,0.729449,4.978387,4.550692,5.652274,8.000006,6.297516,2.965908,3.304845,2.546168,1.505575,-0.267701,-0.693407,-0.514284,-0.363078,-0.19737,-0.190363,-0.416747,-0.475519,-0.070823,0.138081,0.164055,-0.011848,-0.017373,0.220079,0.04492,-0.41773,-1.552106,-2.015834,-2.120732,-2.235398,-2.288715,-2.183243,-2.164712,-2.309322,-2.402042,-2.288635,-2.21221,-2.133138,-1.884958,-1.732036,-1.955523,-2.194705,-2.222522,2
-1.260969,-0.123857,-0.069488,-0.4769,0.660329,4.23301,4.404081,5.995436,7.846266,6.516439,3.401391,3.428992,2.370494,1.52829,-0.146003,-0.593769,-0.511241,-0.349065,-0.145788,-0.139719,-0.37733,-0.426413,-0.064854,0.183894,0.219879,0.013644,0.017635,0.255446,0.058463,-0.365796,-1.5094,-1.973819,-2.076032,-2.200493,-2.242126,-2.164356,-2.16582,-2.330568,-2.427243,-2.327219,-2.289602,-2.206914,-1.984156,-1.818714,-1.981624,-2.18924,-2.195167,2
-1.044413,0.393398,0.559833,-0.192284,0.952416,6.012241,4.771707,5.361983,8.167534,5.900943,2.327491,2.979604,2.766109,1.501309,-0.320404,-0.81513,-0.634091,-0.620762,-0.460923,-0.363179,-0.549678,-0.618697,-0.201094,-0.048469,-0.028432,-0.162433,-0.231392,0.06897,-0.024557,-0.37689,-1.433418,-1.880165,-2.01604,-2.147277,-2.233859,-2.26349,-2.298237,-2.398574,-2.363174,-2.228112,-2.139221,-2.114361,-1.964797,-1.848392,-1.88286,-1.939661,-1.919069,2
-1.004664,0.387355,0.507523,-0.218995,0.9143,5.739848,4.721435,5.51346,8.133519,6.003654,2.491361,3.022128,2.676618,1.478862,-0.303583,-0.796692,-0.657538,-0.632615,-0.455612,-0.360621,-0.544833,-0.600626,-0.191933,-0.018333,0.007601,-0.135452,-0.197262,0.101902,-0.007745,-0.340768,-1.410432,-1.85614,-1.98406,-2.110662,-2.199938,-2.244016,-2.333274,-2.446561,-2.473231,-2.207517,-2.129073,-2.10024,-1.987652,-1.889489,-1.917258,-1.985335,-1.957419,2
-1.640886,-0.890635,-0.916407,-0.832547,0.22688,1.976787,3.552791,6.075442,7.046618,6.79611,4.286641,3.622501,1.885957,1.456579,0.23769,0.244519,0.59414,1.06515,0.87887,0.416629,0.092614,0.126513,0.476824,0.771904,0.598407,0.193537,0.065226,0.184961,-0.195056,-0.970324,-2.057094,-2.510159,-2.655635,-3.447154,-2.96638,-2.592974,-2.408432,-2.47283,-2.36426,-2.185618,-2.14527,-1.771071,-0.875564,-0.527523,-1.362267,-2.418814,-2.666385,2
-1.703113,-1.117924,-1.218334,-0.940874,0.037783,1.079546,3.409208,6.471171,6.712039,7.078217,4.771433,3.855965,1.560885,1.270912,0.097386,0.037453,0.350745,0.922622,0.84118,0.453119,0.113456,0.187796,0.490055,0.810335,0.71242,0.271037,0.343048,0.447274,0.020715,-0.670345,-1.891551,-2.37722,-2.492667,-2.827695,-2.441871,-2.202661,-2.114769,-2.320761,-2.371557,-2.314842,-2.317232,-1.958466,-1.172204,-0.835228,-1.702149,-2.576059,-2.778281,2
-2.227782,-1.198814,-1.207209,-1.266553,-0.096302,2.315595,3.726309,6.028606,7.415723,6.843675,3.986631,3.597976,1.827993,1.192184,-0.229141,-0.196851,0.224476,0.739504,0.559069,0.185945,-0.121505,0.057606,0.463168,0.85632,0.841698,0.436156,0.812822,0.777663,0.012889,-0.74497,-2.005134,-2.322283,-2.239113,-2.399668,-2.289984,-1.641892,-1.143103,-1.538469,-1.951142,-2.117497,-2.225727,-2.073642,-1.432409,-1.153695,-2.257871,-3.291375,-3.529874,2
-1.957028,-1.088965,-1.144197,-1.09762,0.015584,1.984897,3.659422,6.044366,7.030666,6.655357,4.068903,3.636021,1.813703,1.327447,0.100108,0.20536,0.657713,1.24384,0.99251,0.460891,0.125491,0.208651,0.601565,0.896482,0.738888,0.325757,0.436683,0.410647,-0.032216,-0.818085,-2.174829,-2.634885,-2.617374,-2.593328,-2.512668,-2.249315,-2.109463,-2.447502,-2.598937,-2.449039,-2.324672,-1.946944,-0.904017,-0.433662,-1.442754,-2.875988,-3.187467,2
-2.306393,-1.427776,-1.457984,-1.349252,-0.211319,1.448496,3.362056,5.877344,7.038839,6.879462,4.273958,3.675652,1.641877,1.177038,-0.084366,0.133422,0.663317,1.342861,1.038396,0.455987,0.074691,0.240656,0.631645,0.991504,0.885536,0.450431,0.822348,0.71811,-0.03753,-0.924703,-2.209631,-2.573374,-2.524972,-2.642323,-2.489465,-1.850556,-1.393449,-1.765825,-2.03694,-2.109227,-2.202726,-1.857542,-0.915306,-0.54231,-1.98379,-3.300926,-3.625939,2
-2.098386,-1.295033,-1.276485,-1.218775,-0.134546,1.587714,3.290321,5.709286,6.723308,6.404828,3.92154,3.535297,1.732413,1.232679,0.155435,0.603122,1.296454,2.056449,1.561756,0.763726,0.381031,0.438085,0.781396,0.984427,0.722991,0.265242,0.358798,0.227333,-0.222633,-1.158587,-2.511922,-3.03053,-3.057322,-3.027453,-2.939585,-2.668845,-2.505578,-2.571417,-2.37557,-2.144339,-2.173276,-1.585273,-0.079907,0.502187,-1.109976,-2.817737,-3.232644,2
-2.377376,-1.756672,-1.789566,-1.511849,-0.479863,0.306823,2.616562,5.348938,6.069812,6.297972,4.159917,3.479479,1.344762,1.020545,0.105984,0.909716,1.79631,2.732599,2.052947,1.021097,0.604828,0.728853,1.103854,1.370148,0.974483,0.438913,0.659738,0.408474,-0.206584,-1.286669,-2.666107,-3.131497,-3.116013,-3.188078,-3.018443,-2.524551,-2.207474,-2.294673,-2.164797,-2.040568,-2.114796,-1.337048,0.440637,1.036231,-1.090508,-3.099035,-3.627455,2
-1.593815,-0.865793,-0.921458,-0.838507,0.247726,2.00618,3.72408,6.407806,7.274063,7.024403,4.436247,3.62898,1.846375,1.434041,0.202441,-0.062408,0.050837,0.418809,0.430839,0.175333,-0.106146,-0.063205,0.302441,0.642592,0.563746,0.209591,0.222322,0.327651,0.012443,-0.492766,-1.72823,-2.205098,-2.225797,-2.289362,-2.291388,-2.22954,-2.223476,-2.453438,-2.501596,-2.316566,-2.306293,-2.166846,-1.640125,-1.350623,-1.732463,-2.424703,-2.559309,2
-1.967582,-1.166895,-1.173057,-1.133331,-0.042257,1.730813,3.416083,5.899083,6.824277,6.517778,3.987413,3.562144,1.755985,1.256685,0.048958,0.426892,1.082442,1.824147,1.406981,0.66347,0.262043,0.309128,0.633464,0.84737,0.613449,0.197933,0.33832,0.250744,-0.23079,-1.10103,-2.411962,-2.913477,-2.955274,-2.958474,-2.928426,-2.735629,-2.630195,-2.650059,-2.366712,-2.145284,-2.115769,-1.523582,-0.130213,0.375733,-1.160234,-2.700334,-3.090766,2
-1.938843,-1.106223,-1.061888,-1.058641,0.05166,2.094598,3.500307,5.809151,7.023179,6.531109,3.94967,3.535829,1.951912,1.472418,0.272612,0.41167,0.915363,1.554007,1.209215,0.547428,0.155655,0.199427,0.548074,0.771244,0.550903,0.135888,0.197329,0.19823,-0.162069,-0.881916,-2.29669,-2.796526,-2.779682,-2.773565,-2.79438,-2.818523,-2.811038,-2.844202,-2.611834,-2.267387,-2.217836,-1.738953,-0.481922,0.146662,-0.822744,-2.549036,-2.91964,2
-2.285641,-1.683463,-1.704191,-1.411263,-0.366419,0.402712,2.796264,5.553775,6.133589,6.379346,4.223565,3.456272,1.412711,1.140468,0.224649,0.868997,1.661014,2.53122,1.909032,0.960683,0.550217,0.66617,1.03606,1.305516,0.952483,0.43946,0.621569,0.41945,-0.141115,-1.107948,-2.471891,-2.954912,-2.961667,-3.0372,-2.922958,-2.548198,-2.312246,-2.494867,-2.600504,-2.550163,-2.346279,-1.514163,0.218221,0.821971,-1.023327,-2.886423,-3.360575,2
-2.078793,-1.292401,-1.263589,-1.161525,-0.034726,1.773962,3.491686,5.927809,6.922332,6.655289,4.0737,3.602575,1.792132,1.287942,0.107455,0.373494,0.954461,1.599283,1.227489,0.579139,0.230687,0.313043,0.723864,0.97855,0.738139,0.264067,0.353476,0.283359,-0.140223,-0.977616,-2.303638,-2.776764,-2.770242,-2.765549,-2.673279,-2.455983,-2.287841,-2.422286,-2.439269,-2.313758,-2.275225,-1.805251,-0.599407,-0.102711,-1.404505,-2.78259,-3.126761,2
-1.782477,-1.02297,-1.092138,-1.020897,0.061523,1.7147,3.56373,6.151958,6.986728,6.817966,4.220576,3.570929,1.726923,1.259755,0.011374,0.174903,0.668296,1.276123,1.010888,0.469373,0.135261,0.208383,0.584463,0.879363,0.66522,0.259835,0.365943,0.368835,-0.068733,-0.826211,-2.053731,-2.531979,-2.573241,-2.643063,-2.608499,-2.43325,-2.374835,-2.638846,-2.664272,-2.449322,-2.238577,-1.73897,-0.722046,-0.407707,-1.684865,-2.650842,-2.925574,2
-1.623187,-0.784861,-0.84536,-0.876186,0.219438,2.242749,3.744529,6.228393,7.204034,6.813437,4.1507,3.60077,1.914349,1.412745,0.130686,0.010372,0.277006,0.727281,0.65035,0.300489,0.007761,0.044868,0.411656,0.711033,0.577675,0.208904,0.186524,0.359728,0.012958,-0.647255,-1.881286,-2.384654,-2.45289,-2.946294,-2.36486,-2.344396,-2.340054,-2.603488,-2.606503,-2.353411,-2.259699,-1.964707,-1.22764,-0.876296,-1.497957,-2.528634,-2.738814,2
-2.097627,-1.37658,-1.410128,-1.292339,-0.226813,1.143747,3.150509,5.744591,6.590545,6.49994,4.028712,3.432587,1.559495,1.119353,0.014505,0.551161,1.374607,2.226503,1.669071,0.79507,0.387143,0.49507,0.878214,1.120231,0.80695,0.350323,0.508778,0.377364,-0.15287,-1.119428,-2.408108,-2.88729,-2.893309,-2.924513,-2.839316,-2.57609,-2.437513,-2.597742,-2.621283,-2.408956,-2.167475,-1.452026,0.084037,0.529284,-1.415405,-2.853746,-3.279232,2
-2.087874,-1.465013,-1.650195,-1.324013,-0.670583,0.19142,2.889567,5.895025,6.271869,6.802051,4.778064,3.825816,1.28886,1.040379,0.015821,0.259561,0.903744,1.731995,1.312352,0.582013,0.231285,0.459597,0.845362,1.232205,1.143059,0.669547,0.949321,0.845036,0.10433,-0.783782,-2.167868,-2.580529,-2.474017,-2.505265,-2.430911,-1.693389,-1.295248,-2.035398,-2.356693,-2.102853,-2.091588,-1.687766,-0.715866,-0.480372,-2.032044,-3.624424,-4.012587,2
-3.889256,-3.007017,-2.853463,-2.682173,-1.830107,-0.793024,1.174482,3.224729,4.269946,4.276199,2.678215,2.734825,0.612668,0.256508,-0.162535,1.508148,3.018887,4.347159,3.022871,1.590229,1.150609,1.442319,1.844755,2.075378,1.823557,1.013582,2.039663,1.301399,-0.040753,-1.784965,-3.057317,-3.232407,-2.900258,-2.763892,-2.436134,-1.124799,0.038556,-0.374221,-1.390785,-1.932954,-1.496104,-0.684101,1.608356,2.600216,-1.120984,-4.600691,-5.495313,2
-2.51971,-1.779811,-1.784026,-1.679995,-0.71986,0.495715,2.362409,4.689478,5.636531,5.615716,3.540893,3.247254,1.357513,0.939851,0.201169,1.256667,2.337974,3.389795,2.473789,1.306273,0.856519,0.964499,1.313415,1.471285,1.131525,0.569702,0.816308,0.474377,-0.16773,-1.410481,-2.762465,-3.245694,-3.217414,-3.183761,-2.987375,-2.526537,-2.190152,-2.555688,-2.918338,-2.69797,-2.156446,-1.084,1.074978,1.883556,-0.706379,-3.227359,-3.885999,2
-2.566058,-1.541625,-1.618813,-1.644817,-0.567847,1.483321,3.2599,5.55095,6.899565,6.583889,3.964307,3.497781,1.626653,1.059346,-0.087335,0.224797,0.857692,1.487493,0.989135,0.387586,0.114832,0.423463,0.895802,1.291413,1.283146,0.775279,1.258188,1.043318,0.128313,-0.839385,-2.08595,-2.339655,-2.151332,-2.238741,-2.07125,-1.277967,-0.6603,-1.50591,-2.600426,-2.710245,-2.346015,-2.011449,-1.111995,-0.688653,-2.298621,-3.875433,-4.246348,2
-2.34394,-1.41809,-1.403735,-1.428171,-0.265132,1.904018,3.607713,5.925158,7.206539,6.728165,3.998522,3.624274,1.755331,1.180538,-0.083507,0.077116,0.645498,1.241114,0.892198,0.340459,0.004591,0.221942,0.672205,1.037296,0.945873,0.449201,0.764355,0.689197,-0.003143,-0.797231,-2.122295,-2.443043,-2.208662,-2.315168,-2.282867,-1.873903,-1.433904,-1.845021,-2.320096,-2.362189,-2.274263,-2.031288,-1.075827,-0.658316,-1.908588,-3.329448,-3.683477,2
-3.542873,-2.762485,-2.673621,-2.362573,-1.275724,-0.370051,2.336919,4.091505,4.963174,4.966743,3.215904,3.265449,0.94943,0.601246,-0.212941,1.129453,2.65062,3.934309,2.746869,1.322975,0.896396,1.187974,1.731787,1.999474,1.62093,0.878451,1.454278,0.929945,-0.082568,-1.482498,-2.958857,-3.180019,-2.718537,-2.734094,-2.470457,-1.613681,-0.855751,-1.24499,-2.090366,-2.219423,-1.956203,-1.13653,1.156029,2.048477,-0.940694,-4.169643,-5.023757,2
