@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute attr173 numeric
@attribute attr174 numeric
@attribute attr175 numeric
@attribute attr176 numeric
@attribute attr177 numeric
@attribute attr178 numeric
@attribute attr179 numeric
@attribute attr180 numeric
@attribute target {1,2,3,4,5}

@data
-5.852146,-7.014769,-7.14568,-7.469589,-7.139506,-7.883544,-8.844889,-9.813574,-9.060547,-7.810894,-7.588478,-7.704486,-7.469593,-7.484586,-7.287578,-7.285394,-7.096974,-7.086821,-6.910525,-6.883351,-6.725986,-6.682853,-6.534258,-6.491571,-6.348453,-6.294269,-6.153726,-6.103641,-5.956813,-5.909965,-5.766438,-5.70971,-5.57924,-5.511389,-5.385871,-5.320462,-5.187526,-5.129658,-4.993908,-4.931714,-4.806201,-4.73211,-4.615025,-4.539397,-4.416964,-4.350134,-4.220596,-4.154912,-4.031432,-3.954881,-3.842251,-3.759688,-3.645858,-3.570411,-3.458026,-3.377099,-3.260079,-3.187885,-3.063591,-2.992819,-2.874249,-2.792983,-2.684857,-2.598025,-2.488188,-2.409101,-2.289747,-2.216809,-2.098107,-2.017716,-1.909838,-1.820386,-1.71555,-1.630312,-1.516411,-1.440251,-1.322098,-1.242957,-1.133782,-1.043922,-0.942074,-0.851704,-0.743561,-0.662836,-0.546892,-0.467686,-0.358695,-0.27908,-0.163953,-0.082002,0.024505,0.116922,0.21631,0.309044,0.414929,0.497779,0.611802,0.692516,0.801435,0.892087,0.991073,1.086815,1.187959,1.275533,1.386597,1.467634,1.578421,1.666549,1.766864,1.863708,1.961324,2.053607,2.160644,2.243475,2.355172,2.440513,2.543824,2.639035,2.736546,2.827472,2.925202,3.024503,3.119738,3.214361,3.319071,3.404246,3.513547,3.601386,3.702011,3.800278,3.893859,3.992354,4.092524,4.181043,4.289441,4.375739,4.479111,4.575278,4.668776,4.769984,4.865677,4.958695,5.064313,5.15081,5.256109,5.349773,5.444476,5.547049,5.638753,5.737248,5.837525,5.928371,6.025719,6.118117,6.223933,6.310449,6.415612,6.509465,6.603978,6.706689,6.798376,6.896652,6.997623,7.08661,7.192033,7.283813,7.380433,7.482773,7.572207,7.674932,7.770775,7.863739,7.967544,8.058625,8.156963,8.258512,8.346116,8.454032,8.541597,8.644846,5
-4.304016,-4.828003,-4.862156,-4.261329,-4.027696,-3.766693,-3.438252,-3.396049,-3.399763,-3.344766,-3.490532,-3.610399,-3.697023,-3.949715,-3.646987,-3.726687,-3.674398,-3.490029,-3.536563,-3.742851,-4.107487,-4.328859,-4.372249,-4.516814,-4.42772,-4.408758,-4.035519,-4.08104,-4.252949,-4.575877,-4.801774,-4.985819,-5.157332,-5.038321,-4.937606,-4.62871,-4.53465,-4.43545,-4.453218,-4.44418,-4.449055,-4.64881,-5.057593,-4.769387,-4.721087,-5.2215,-5.651796,-6.206375,-6.700736,-7.471271,-7.50872,-7.593351,-7.407213,-7.394566,-7.116265,-6.893251,-6.655866,-6.416649,-6.46053,-6.693042,-6.453991,-6.26211,-6.30475,-5.973908,-5.914754,-5.294511,-4.685932,-4.11617,-3.857702,-3.637671,-3.123047,-2.729158,-2.575343,-3.007691,-3.670177,-4.09384,-3.883149,-3.667039,-3.587354,-3.733893,-3.936517,-3.586584,-3.263488,-3.006207,-2.775568,-3.186341,-3.130674,-3.108986,-3.067622,-2.846492,-2.586547,-2.43796,-2.199529,-1.32314,-0.225283,0.07927,-0.266242,-0.341151,0.716418,1.017364,1.873169,2.533823,3.169528,3.02573,3.79693,4.888091,5.686175,6.160428,6.0959,5.772077,5.708463,5.163787,6.151933,6.782717,8.069241,9.239645,9.073702,9.109991,8.879774,8.17514,7.718559,7.387489,7.606421,7.583419,7.748774,7.911896,8.165702,8.3448,8.140733,8.051371,7.439357,7.030525,6.150111,5.658068,5.57061,5.709247,5.983687,6.130826,6.318418,5.954099,5.456443,5.315246,4.546445,3.850634,3.496791,3.592364,3.682535,4.110713,4.285609,3.893553,3.574814,3.506087,3.516053,3.552295,3.337019,3.301014,3.375543,3.456406,3.689009,4.168545,4.453483,4.341511,4.016104,3.685217,3.398081,3.362643,3.327327,3.45244,3.853271,4.141538,4.413427,4.379137,3.964705,3.788362,3.714796,3.739653,4.222428,4.430611,4.6478,4.802762,5
-3.845612,-4.258679,-4.711909,-5.938688,-6.616877,-5.936362,-5.461735,-5.326537,-4.871658,-4.326657,-4.062755,-4.205351,-4.612358,-5.230245,-5.419141,-4.848231,-3.054225,-1.028227,0.191419,2.393624,4.630737,6.188204,7.397205,8.712582,8.439385,7.991202,8.355634,8.027438,7.543802,6.748426,6.287441,4.5785,3.249646,2.643636,2.810971,3.414728,4.43077,4.612461,3.614097,1.826569,0.821095,0.474727,0.943415,0.622048,-0.172752,-0.580555,-0.997979,-1.537085,-3.018715,-3.54041,-3.653698,-3.730176,-3.458504,-3.213745,-2.855242,-2.048722,-2.079039,-2.061522,-2.467189,-2.985491,-2.957084,-3.379439,-3.875347,-4.387613,-4.906169,-5.384313,-5.787392,-5.737625,-5.352245,-4.781299,-3.839621,-2.259444,-0.929806,-0.511399,-0.065106,-0.584872,-2.477665,-2.33326,-1.577522,-1.411377,-1.89493,-1.881152,-1.237254,-0.659111,-0.451541,-0.96416,-0.930501,-0.458945,-0.095348,-0.506247,-1.133556,-0.985139,-0.262747,0.190353,0.173639,0.165887,-0.613369,-0.728368,0.593057,2.26809,2.863797,4.295098,5.648078,6.840425,7.061216,6.456301,6.181061,6.680411,7.35687,7.938408,7.943838,7.115064,6.44468,6.877333,7.739761,9.575208,10.92063,10.854697,11.312673,11.501832,10.985136,9.912533,9.608699,9.887838,9.639193,8.551086,6.667387,5.058681,3.35948,2.148709,0.801219,-0.327216,-1.359838,-2.450817,-3.326649,-3.716678,-4.350594,-4.445831,-4.178652,-3.315316,-1.826799,-0.013089,1.891749,3.50382,3.991017,4.268567,2.753611,1.269824,0.244869,0.309269,0.875457,1.022751,0.575199,-0.42554,-2.272987,-3.593484,-4.411483,-4.360479,-4.238921,-4.351529,-4.121846,-3.3799,-2.99858,-3.202834,-4.201363,-4.44895,-5.693735,-6.685154,-7.455607,-8.531381,-9.433808,-9.466956,-8.590529,-7.595638,-6.976375,-6.542931,-5.760306,-5.089937,-4.347778,-4.287716,5
-2.555415,-1.923651,-1.700549,-1.463468,-1.839892,-2.1768,-2.029759,-1.605003,-1.449169,-1.450006,-1.318453,-1.189267,-1.188733,-1.196623,-1.295433,-1.30141,-1.32618,-1.344078,-1.3006,-1.153488,-0.948062,-0.846599,-0.901327,-0.829589,-0.874513,-1.030466,-1.043102,-1.066469,-1.088139,-1.111236,-1.078772,-1.103109,-1.278249,-1.486444,-1.542286,-1.453102,-1.40189,-1.382156,-1.441101,-1.542178,-1.576728,-1.486994,-1.328984,-1.33944,-1.519484,-1.676869,-1.839371,-1.917583,-2.06491,-2.301799,-2.627335,-3.000323,-3.197218,-3.394995,-3.37314,-3.291458,-3.330632,-3.602934,-3.81893,-4.08276,-4.573641,-4.940587,-5.199253,-5.328419,-5.590345,-5.747311,-6.019977,-6.106774,-6.564409,-7.161456,-7.564506,-7.687535,-7.789421,-7.901404,-7.84034,-7.748721,-7.717366,-7.920207,-8.16545,-8.160247,-8.219573,-8.224969,-7.901359,-7.703977,-7.754117,-7.15389,-6.713034,-6.057191,-5.260225,-4.64644,-3.981893,-3.310384,-2.514628,-1.882444,-1.458466,-1.138333,-0.898716,-0.754241,-0.56202,-0.413147,-0.309412,-0.25624,-0.325043,-0.336201,-0.383469,-0.577652,-0.869937,-1.019468,-1.150992,-1.283926,-1.570312,-1.742399,-1.915831,-1.806284,-1.25914,-0.82962,-0.131017,0.568914,1.267827,1.225515,1.34962,1.365122,1.288506,1.039876,0.756376,0.609526,0.633554,0.727848,0.713779,1.108773,1.268156,1.335029,1.508579,1.433739,1.112536,1.016392,1.550548,1.895566,2.247844,2.664285,2.710595,2.796629,2.863773,3.322368,3.723957,4.183919,4.529228,5.093745,5.544169,6.041358,6.450671,6.891599,7.184326,7.33188,7.493986,7.724081,8.130864,8.527682,8.508864,8.445015,8.496798,8.720427,8.949682,9.111055,9.341937,9.547882,9.757494,9.841001,9.853191,9.959686,10.236453,10.314696,10.317572,10.278059,10.431534,10.53021,10.357995,10.224438,10.258157,10.35712,5
4.998515,4.039002,2.079677,0.758273,-1.691473,-2.146851,-3.273856,-4.870613,-6.244407,-6.632317,-6.276604,-5.112397,-3.676465,-2.021628,1.074992,2.126491,2.05463,4.066291,4.329875,5.523176,4.984155,2.862305,0.703553,-1.679124,-3.419388,-4.203363,-6.102413,-7.312927,-6.31857,-4.501926,-2.055502,0.143992,1.71842,1.945114,4.088776,5.590649,4.915442,3.027897,-0.121924,-1.306691,-4.557309,-6.65549,-6.813705,-9.204046,-9.420903,-7.622036,-5.160292,-2.294351,-0.152689,2.349925,4.118545,6.974916,6.148644,3.750346,3.524861,3.286007,2.360499,1.733805,0.994398,-1.637324,-2.568796,-1.458875,-1.050407,0.043482,2.063275,3.238479,4.031505,4.53633,5.107007,4.718631,4.034664,3.480062,3.605466,4.288896,4.396014,5.32562,3.540091,2.31201,1.808565,-1.29094,-5.175431,-7.954969,-8.572012,-7.076163,-4.314988,-1.902336,-0.120503,-0.412898,-1.277572,-3.139751,-6.805219,-7.861535,-8.453513,-8.259328,-8.443964,-9.845568,-10.887761,-10.775013,-9.463043,-7.232409,-4.836732,-1.902304,-0.033836,1.991295,2.22644,2.896565,1.553908,0.716631,-0.014588,-2.425948,-4.261061,-5.831139,-6.180957,-6.360354,-4.484577,-1.723118,1.444183,3.376131,3.993863,6.658484,7.489607,5.968338,2.784609,-0.704755,-4.68291,-7.846094,-8.258395,-6.391431,-4.196101,-1.602514,-0.484903,-5.679919,-7.662816,-5.413642,-1.059921,3.137996,5.724225,6.483978,6.827698,8.815837,10.138207,11.12156,11.461653,9.784174,8.254944,7.900292,6.485151,3.759123,2.507937,-0.523325,-2.046036,-2.930956,-3.255056,-2.800124,-2.195058,-1.547611,-0.918283,0.535152,1.808342,3.142922,4.88146,5.75496,6.034915,5.051434,4.014775,2.379759,1.13234,-0.541522,-0.577008,1.732975,3.365194,3.460439,6.12833,8.581907,8.183858,5.705704,4.45858,3.168768,1.015588,-0.640924,1
1.415509,2.907046,5.319576,5.818576,5.600454,4.912185,3.429971,0.9762,-1.713888,-4.394125,-7.18852,-8.957964,-10.849464,-11.177241,-9.068083,-6.941373,-4.648484,-2.457461,-0.077865,1.614977,3.649471,4.927899,6.061098,7.023563,6.925241,6.048817,4.152542,3.079866,1.495607,-0.60552,-2.891943,-3.661581,-5.10949,-5.92948,-7.583143,-7.486111,-6.293202,-5.574866,-4.988647,-3.940532,-3.136656,-2.828585,-2.101806,-0.613101,0.736878,0.783243,1.291183,2.959228,3.838998,4.682978,5.671811,6.209976,6.754838,6.138864,5.581968,5.054869,4.386155,3.075878,2.266197,1.414151,0.672272,0.867411,1.124144,1.394457,1.349122,1.792543,2.634889,4.252661,5.58377,5.488124,5.219352,4.25733,2.050936,-0.198139,-2.180547,-4.136015,-5.588573,-5.239183,-4.036319,-1.894202,0.447682,2.025218,2.915036,4.165812,5.169662,6.141816,6.036766,5.568972,6.873264,8.140983,8.516236,7.205439,7.306569,6.138992,5.545239,4.106467,1.466307,-0.493706,-2.564539,-2.956358,-3.261309,-3.273097,-3.146277,-3.133038,-2.660575,-1.841991,-2.171816,-3.046274,-4.477924,-5.125021,-5.461675,-4.76542,-4.462894,-3.398702,-2.592732,-0.444258,0.65333,0.269357,-0.45634,-1.128038,-2.331833,-3.746023,-5.029957,-4.997883,-5.941219,-7.927014,-9.543234,-9.983751,-8.93401,-8.117559,-7.326632,-6.569771,-5.645477,-5.159628,-3.964398,-2.499507,-2.42369,-2.162798,-0.996043,0.703484,2.011156,3.7828,6.833017,8.728604,9.430267,9.321449,8.749669,8.643328,8.628708,7.858367,7.906993,7.736906,6.817128,4.892861,3.179374,2.112764,1.040018,-0.752436,-3.742735,-6.164819,-6.838143,-7.748907,-8.040884,-7.751961,-7.006139,-5.56342,-4.170332,-3.61784,-2.09621,-0.540863,0.021927,0.85844,1.167021,1.403391,2.062317,1.577846,1.105098,0.713493,0.857897,1.958918,1
-1.581635,-2.689974,-4.148945,-5.56762,-5.274053,-4.366522,-2.175245,0.356549,1.749687,3.644693,5.106119,5.640538,6.592689,5.803441,4.7825,2.885219,0.532962,-2.627861,-4.905661,-7.171684,-8.509346,-7.100569,-5.2808,-2.50619,0.233693,2.645685,4.131996,5.681512,6.353154,6.153375,4.731933,2.947527,0.231673,-2.540034,-3.365952,-4.645604,-5.626698,-5.78534,-4.563935,-2.252928,0.358451,1.805329,3.940417,5.065459,4.553884,3.886765,1.944284,-0.018308,-2.496709,-4.080152,-6.737099,-8.210312,-8.274778,-7.738345,-6.434406,-4.12901,-1.400875,0.565979,2.340247,3.998267,4.573314,4.73062,5.090502,4.447513,3.804216,1.829931,-0.018871,-1.961835,-3.494286,-4.649053,-6.160019,-5.76084,-4.324739,-2.97291,-0.662571,0.862915,2.539327,3.245655,3.075934,3.442508,3.408453,2.493625,2.018808,0.298956,-1.233073,-1.741903,-3.412121,-4.544583,-4.367516,-5.862621,-7.353873,-7.773647,-7.113327,-5.877708,-3.503297,-1.414861,1.004585,3.171901,4.353338,4.47149,4.452143,3.785205,2.105105,0.584602,-1.195581,-2.658205,-4.280468,-5.847543,-6.015038,-6.949561,-7.072131,-5.797142,-4.909611,-2.764501,0.16701,2.64972,4.173069,5.061264,6.936805,8.463362,8.487118,7.952081,7.254275,6.515931,5.500319,2.855295,-0.174444,-2.230922,-3.51385,-4.735715,-5.257006,-4.748429,-3.27567,-1.250866,0.126558,1.38277,2.504392,4.054544,3.214224,4.352471,3.989722,1.572983,-0.563608,-3.058296,-5.487922,-7.195102,-8.494855,-10.009453,-9.953743,-9.252932,-7.893997,-5.946191,-4.30681,-2.56982,-1.306344,0.30197,1.769071,2.718808,3.648613,4.923568,7.002422,7.923017,7.568057,8.006396,7.946233,7.666997,7.741188,7.107599,7.646862,7.579848,7.513625,7.983231,8.482957,8.719366,7.698431,5.046383,1.283259,-3.529174,-5.922405,-7.368912,1
2.033648,2.035544,2.001626,2.048393,1.938866,1.989972,1.862172,1.756342,1.700029,1.920081,1.927261,1.828301,1.851983,1.780002,1.746872,1.851337,1.92926,1.887525,1.920295,1.721433,1.624799,1.17492,0.969455,0.319062,-0.27591,-1.409056,-2.309183,-3.546444,-4.367863,-4.985093,-5.550139,-6.641575,-7.683693,-8.319106,-8.503634,-7.851581,-7.859744,-8.121308,-7.94287,-7.281582,-6.771333,-6.088269,-3.898884,-1.458078,0.53831,2.623773,4.413155,5.103826,5.175915,4.560482,4.513782,4.720418,4.432835,4.343261,4.460321,4.611339,4.480911,5.471527,6.775766,8.039379,7.694605,7.095351,6.341454,5.924675,5.971418,5.989286,6.025909,6.081281,6.245483,7.026998,6.803306,5.942977,4.986468,4.570556,4.420556,4.009081,4.186305,4.493041,4.420645,4.624684,4.891743,5.00609,4.56012,4.438903,3.773821,2.667816,2.107539,1.844584,1.932359,1.88918,2.573762,2.63768,2.333227,1.415266,0.142721,-0.054552,0.47261,0.511115,0.848835,0.994156,0.882426,1.293461,1.527796,1.60567,1.585531,1.871547,2.781586,3.044859,3.397488,3.421443,3.379977,3.437727,3.690198,4.05419,4.209086,4.200383,3.953359,3.870844,3.417796,3.246925,3.023371,2.761236,2.815411,3.785257,4.182992,4.21413,4.526765,4.706108,4.159427,3.829874,3.548177,3.280275,3.22825,2.864561,2.80452,1.483652,0.493848,-0.185505,-1.07601,-2.02614,-1.948516,-2.167642,-2.713224,-3.300753,-4.254686,-5.095945,-5.435461,-5.183352,-4.916597,-4.988336,-5.378405,-5.467095,-5.387148,-5.40954,-6.106147,-5.548693,-5.990872,-6.657121,-5.865408,-6.535801,-8.573849,-8.935688,-8.935739,-9.30944,-9.704262,-9.649564,-9.376112,-8.892258,-8.903123,-9.125082,-8.87571,-8.535896,-8.938651,-9.012345,-8.831565,-8.285283,-7.776757,-7.94708,-7.409128,-8.984103,1
0.189143,-0.318907,0.307759,1.065987,1.353672,1.107062,1.569274,1.312651,1.400027,1.106356,-0.223936,-0.770153,-0.397587,-0.319436,-0.136942,0.419814,0.275427,0.340002,-0.131969,-0.51626,-0.287626,0.124688,0.375027,0.395104,0.782574,0.90723,0.999709,0.321392,0.078787,0.491637,0.344706,0.239605,0.987772,1.193347,0.441532,0.231344,-0.216282,0.386936,0.407509,0.588236,0.306247,0.622625,1.446894,1.471566,1.526749,2.067273,3.675502,4.519961,4.598643,3.174323,2.74689,3.46443,3.722829,4.383943,4.54873,4.549581,4.395908,4.49058,4.612456,5.297727,4.776746,4.635593,4.623228,4.411514,5.364657,7.565114,5.918177,4.578044,4.849262,4.958286,5.596319,6.347269,7.218949,6.180161,7.695315,9.872109,11.500387,9.255464,7.263548,7.015178,7.589615,7.62744,7.068457,6.977113,6.008349,5.703139,7.914822,8.939293,9.773112,7.815661,6.593269,7.093241,6.737732,6.855596,6.120795,5.932283,7.505652,8.269652,7.434283,7.278462,5.31238,3.061436,1.479121,0.548444,0.045981,-0.646173,-1.238335,-1.301966,-1.962941,-2.024991,-2.282191,-2.370019,-2.61997,-2.700175,-2.961208,-3.043908,-3.303983,-3.386016,-3.64907,-3.721607,-3.979815,-4.06674,-4.27909,-4.22481,-4.45774,-5.1187,-6.125908,-6.579645,-6.909602,-6.671277,-6.30036,-5.592163,-5.503297,-3.922408,-3.411247,-4.265161,-5.010833,-5.616518,-6.027543,-6.645241,-6.203791,-5.278177,-5.294676,-4.949657,-3.88389,-3.452655,-3.539125,-3.842141,-3.967025,-4.269886,-4.309487,-4.467568,-4.709486,-4.681888,-4.168103,-3.948074,-4.049424,-4.074925,-4.152706,-4.188703,-4.260912,-4.300054,-4.370532,-4.410471,-4.480846,-4.520293,-4.591779,-4.629306,-4.70373,-4.751907,-5.280736,-9.29616,-10.906352,-11.910196,-11.077679,-10.330779,-9.806877,-9.096802,-8.345632,-6.935631,1
4.903447,7.433758,7.544808,5.661135,4.948809,3.413504,2.420042,0.889948,0.786171,0.847216,2.533945,4.576028,6.973243,10.120235,11.930418,12.501882,12.724712,11.567076,10.284463,7.68251,6.351462,4.938807,4.432373,4.118489,0.082325,-2.3498,-3.671908,-4.301923,-3.7575,-1.408063,1.45893,3.492964,4.198489,6.826138,6.481104,4.613577,2.477863,0.598445,-2.250289,-4.088264,-4.680144,-5.867293,-7.433701,-6.63919,-4.8981,-1.596745,1.667071,3.457498,4.60472,4.83201,4.135837,3.274545,1.517041,0.005817,-0.979249,-2.259528,-2.596661,-2.130974,-2.568091,-3.16263,-2.585416,-1.999205,-1.28852,-0.106577,2.278898,3.869319,5.64153,7.641429,7.167368,5.524246,3.636112,1.332997,0.173303,-1.397209,-3.346316,-6.702344,-9.165466,-8.625229,-5.855017,-2.364917,0.422595,1.555065,1.321524,2.053266,3.217344,3.459214,3.189062,2.369128,1.498368,-0.108616,-1.991861,-2.248884,-3.902671,-6.062423,-8.167108,-8.293847,-7.823782,-6.625532,-4.438468,-0.854111,2.272411,6.275724,5.972799,3.719865,1.550918,-0.297542,-1.98381,-2.494476,-2.528491,-1.298861,0.116084,0.818413,3.945039,5.832202,5.496811,4.775546,2.517992,-0.050218,-3.166491,-5.433678,-5.44378,-4.356896,-1.436238,1.442044,4.152495,4.383294,2.298341,-1.398555,-4.911589,-7.347952,-7.978254,-6.928523,-5.319937,-1.800349,3.396843,6.343047,8.157653,7.965687,6.55635,3.186839,0.765355,-1.667654,-2.29367,-3.86917,-5.487807,-6.014412,-7.244398,-9.884078,-11.4817,-9.787028,-7.090072,-5.206814,-3.943225,-2.412899,-1.326898,-0.894831,-1.4344,-3.36117,-5.642061,-7.714251,-8.50686,-7.626049,-6.491784,-3.910215,-0.958063,2.717034,2.205914,0.704113,-1.429207,-2.54917,-2.352564,-3.347255,-4.028475,-4.848619,-4.539639,-1.615466,2.559258,5.526441,6.05979,2.35519,1
0.457863,0.013632,0.102615,0.638494,0.858337,1.217993,0.995096,0.975128,0.889658,1.232066,0.110277,-1.067755,-2.393291,-2.37377,-1.161508,-0.487677,-0.639241,-1.822915,-2.079094,-1.690689,-0.852172,-0.005237,-0.534573,-1.965125,-2.964052,-2.634226,-1.890556,0.655229,1.466545,2.662917,4.961174,5.609652,5.895059,5.278274,5.803378,7.459082,7.17185,5.767444,5.211633,4.522836,2.13736,1.942315,2.556224,3.471165,3.901579,3.292622,2.097165,0.279726,-2.765714,-3.586106,-2.87503,-2.222911,-1.683276,-1.495214,-0.72356,-0.988579,-1.181459,-1.206721,-1.214715,-1.58269,-1.42574,-1.475399,-1.651082,-1.935528,-1.871266,-2.031372,-2.040333,-1.474401,-0.758422,0.213211,0.961603,3.070815,3.989231,2.396162,0.642142,-1.489177,-2.288236,-2.50085,-1.898823,-2.748549,-4.395939,-6.088318,-6.378476,-8.31327,-11.925539,-12.168274,-11.163764,-10.273112,-9.978923,-10.087494,-9.043503,-8.986233,-8.200161,-7.438836,-7.617061,-7.345035,-7.972919,-7.646627,-8.989484,-9.881794,-9.062992,-9.039093,-8.231692,-7.380297,-6.074286,-4.528711,-3.009169,-0.676882,-0.817082,-0.497945,1.239548,2.063939,2.400464,2.087396,1.672331,2.404147,4.257116,4.380722,5.249082,6.176748,6.39443,7.411318,6.766298,6.775877,7.0156,9.000671,10.263434,12.362212,13.428838,13.310552,12.846562,11.240292,9.530868,8.027654,4.210298,2.763224,1.161414,0.519948,-0.071331,0.006817,0.442103,0.984609,2.125891,2.393058,4.087279,4.728844,5.251151,6.190375,6.127877,4.928649,4.130131,1.926113,0.145055,-0.327954,-2.307883,-2.792924,-4.064253,-4.620525,-4.015458,-3.502584,-2.317223,-0.992848,-0.462475,0.857326,1.908669,2.962553,3.851304,4.467094,3.807529,2.422762,0.780969,-0.352317,-1.797694,-4.000437,-4.084055,-3.715068,-3.363248,-2.830612,-0.619278,0.733423,1
