@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute target {1,2,3}

@data
-0.751402,-0.739406,-0.551812,0.757377,1.23847,1.634707,1.245314,1.124765,1.195122,1.152878,0.519148,0.314406,-0.688331,-0.870627,-0.578159,0.010899,1.044178,1.252968,1.345845,1.324797,1.136687,1.110267,1.292121,1.129549,-0.016479,-0.614,-0.242785,-0.528114,-0.997137,-1.33575,-1.667054,-1.663271,-1.503356,-0.992942,-0.428687,-0.374447,-1.352014,-1.444693,-1.405283,-0.736757,-0.454445,2
-0.946121,-0.794755,-0.499007,0.54604,0.817541,1.208001,1.508772,1.235544,0.832293,0.698661,-0.709303,-0.98975,-0.437173,0.24315,0.672217,1.37051,1.534745,1.540238,1.371765,1.473539,1.32335,1.436188,1.197173,0.786781,-0.613257,-0.823161,-0.035649,-0.319078,-0.90108,-1.514289,-1.536433,-1.414673,-0.88366,-0.245082,-0.166927,-1.058331,-1.553406,-1.475149,-1.114672,-0.549305,-0.107448,1
-0.813672,-0.525363,-0.349076,0.234609,0.235218,1.243356,1.529229,1.571077,1.126278,0.198791,-0.787296,-0.970588,-0.710239,-0.075021,1.367927,1.657028,1.668845,1.563645,1.655931,1.167213,1.137791,1.365916,-0.198982,-0.760189,-0.30406,-0.50453,-0.795824,-0.917227,-1.156135,-1.498713,-1.553999,-0.419859,-0.358152,-0.142088,-0.616674,-1.256948,-1.521221,-1.504122,-1.206206,-0.585729,-0.37801,2
-0.798328,-0.755386,-0.485957,0.402327,0.866998,1.381363,1.388742,1.279306,1.063339,-0.379818,-0.409964,-0.669266,-0.793696,-0.756956,0.018124,1.448563,1.601255,1.43035,1.183766,1.178349,1.639487,1.556586,1.29854,-0.12185,-0.679079,-0.319133,-0.391672,-0.873065,-1.155047,-1.512236,-1.19937,-0.571998,-0.294875,-1.502463,-1.483143,-1.286283,-1.219939,-0.944426,-0.824234,-0.520577,-0.381309,1
-0.684508,-0.307243,0.252596,1.118151,1.32917,1.080707,0.827673,0.685736,0.188376,-0.481907,-0.565284,-0.540177,-0.721372,-0.588578,-0.383219,0.607946,0.827963,1.47234,1.695187,1.649834,1.340272,1.342014,1.258782,1.730091,1.796996,1.702444,1.477565,0.091211,-0.468483,-0.661651,-0.462387,-0.534952,-1.483028,-1.213282,-0.820931,-0.56942,-0.578491,-0.980719,-1.239964,-1.182936,-0.528131,1
-0.949627,-0.958918,-0.766668,-0.263201,0.409674,0.645618,1.248252,1.498575,1.51915,1.336966,0.939247,-0.905989,-0.989504,-0.854442,-0.628122,-0.030189,1.312686,1.521915,1.420536,1.556759,1.658692,1.466497,-0.353906,-0.655168,-0.870205,0.011624,-0.044071,-0.984028,-1.547283,-1.631418,-0.777896,-0.416901,0.001502,-0.061825,-0.265081,-1.171964,-1.411005,-1.474111,-1.458735,-1.29519,-0.003199,3
-0.698072,-0.316029,-0.198331,0.390088,0.802502,0.866898,1.160532,1.283979,1.348577,1.068877,0.554255,0.165719,-0.170869,-0.588221,-0.630971,-0.363919,1.342828,1.602506,1.344316,1.397077,1.351013,1.42481,1.696664,1.452814,0.389953,-0.560014,-0.647814,-0.594106,-0.826727,-1.167373,-1.492949,-1.394191,-1.075447,-0.666348,-0.427909,-0.892611,-1.083767,-1.249897,-1.392926,-1.316808,-0.66168,1
-0.84663,-0.755615,-0.090297,0.183805,0.96277,1.107045,1.29726,1.224737,1.297548,0.994457,0.876668,-0.058322,-0.490952,-0.743865,-0.500005,-0.418237,1.251608,1.471583,1.512611,1.281753,1.104733,1.189198,1.331835,1.964119,2.058407,-0.571757,-0.787687,-0.313547,-0.409954,-1.368242,-1.399967,-1.227454,-1.206034,-0.533714,-0.653525,-0.972027,-0.973568,-1.399004,-1.060441,-0.555095,-0.40119,1
-0.999607,-0.990018,-0.310204,0.360253,0.767514,1.061511,1.453953,1.571633,1.288329,0.788144,0.652274,-0.867514,-0.967121,-0.528944,0.427607,1.295477,1.593716,1.429022,1.654329,1.648227,1.423269,1.030362,-0.352104,-0.912088,0.009305,-0.115233,-0.502851,-0.798998,-1.014368,-1.343088,-1.599851,-1.205794,-0.368376,-0.058746,-0.397665,-1.455944,-1.470363,-1.398761,-1.24874,-0.820965,-0.091116,2
-0.994692,-0.906591,-0.696908,0.432731,0.792631,1.009416,1.381547,1.49941,1.293672,0.374392,-0.011718,-0.238367,-0.611456,-1.073548,-0.961605,-0.508362,1.376587,1.546081,1.448962,1.445241,1.711347,1.421737,0.643204,0.385045,-0.710492,-0.945991,0.001303,0.027682,-0.139162,-1.084427,-1.33909,-1.529322,-1.423161,-0.113741,-0.05946,-0.194458,-0.98928,-1.524344,-1.462386,-1.177093,-0.139275,2
-0.864465,-0.852066,-0.641286,1.291528,1.457699,1.489718,1.477767,1.150923,0.891314,0.141951,-0.47077,-0.863059,-0.842863,-0.397527,1.22947,1.799178,1.31639,1.277851,1.40772,1.547622,1.064642,1.047258,0.924932,-0.208349,-0.525925,-0.724754,-0.27699,-0.424753,-1.408308,-1.475671,-1.47778,-1.327211,-0.767831,-0.054577,0.105905,-0.030802,-1.230973,-1.494071,-1.499414,-0.51506,-0.374711,2
-0.828861,-0.83042,-0.359841,0.664687,1.359607,1.335515,1.438643,1.386992,1.048025,-0.353486,-0.685867,-0.768774,-0.999586,-0.869419,-0.656979,1.593654,1.573953,1.374571,1.50364,1.304894,1.466549,-0.06825,-0.700311,0.109178,0.03303,-0.747629,-1.741264,-1.719824,-1.213528,-0.130589,0.053887,0.020146,-0.15497,-0.382951,-1.122416,-1.368885,-1.550877,-1.581649,-1.53938,-1.131776,0.038519,3
-0.99232,-0.698759,0.297785,0.350894,1.279012,1.555815,1.438818,-0.10902,-0.726907,-0.936244,-0.978792,-0.851191,-0.585778,0.127461,1.41857,1.575191,1.58885,1.510256,1.6921,1.62507,1.455707,-0.356541,-0.928171,-0.207339,-0.137341,-0.194334,-0.755883,-1.429759,-1.586262,-1.310886,-0.994939,-0.277598,-0.127392,-0.378492,-1.117434,-1.399386,-1.345536,-1.181409,-0.91185,-0.787652,-0.336423,3
-0.698189,-0.691077,-0.493545,0.60901,1.063575,1.217784,1.426235,1.415416,1.272376,0.121139,-0.452576,-0.690076,-0.747723,-0.553496,-0.298617,1.330824,1.497655,1.555001,1.429741,1.446869,1.251991,0.987747,0.574552,-0.625467,-0.779025,-0.170952,-0.348301,-1.095558,-1.740753,-1.597988,-1.076977,-0.007377,-0.06262,-0.41321,-1.567702,-1.617726,-1.623341,-1.433076,-0.926523,-0.619807,-0.154925,3
-0.971636,-0.880524,0.519744,0.970002,1.058535,0.866642,0.877099,0.343753,0.104226,-0.281852,-0.365084,-0.850512,-0.858964,-0.114169,0.685564,1.683208,1.578129,1.084106,0.93648,0.987694,1.282661,1.832196,1.73256,-0.298327,-0.855383,0.167474,0.111676,-0.172618,-0.584125,-0.821359,-1.560853,-1.775925,-1.573675,-1.028939,0.231152,0.096634,-0.45111,-1.623184,-1.733306,-1.020916,0.040763,2
-0.539993,-0.433707,0.077722,0.945088,1.128737,1.37344,1.349325,1.22666,1.002657,0.780606,0.56657,0.369191,-0.221482,-0.292572,-0.583971,-0.468206,0.178503,1.3641,1.563222,1.284229,1.472896,1.612706,1.407521,1.108247,-0.019225,-0.510721,-0.625928,-0.573795,-0.64391,-1.130318,-1.422602,-1.423758,-1.249651,-0.736117,-0.629692,-0.750056,-1.263618,-1.356627,-1.27049,-0.887915,-0.678479,1
-0.86288,-0.775922,-0.312931,0.997395,1.393852,1.433761,1.284249,0.957486,0.526036,-0.647476,-0.842984,-0.903725,-0.813842,-0.328614,0.977382,1.479522,1.347682,1.452253,1.398299,1.527623,1.464717,1.177571,-0.287651,-0.554492,-0.685864,-0.143406,-0.099459,-0.696924,-1.050253,-1.566179,-1.594683,-0.93275,-0.946443,-0.823205,-0.200987,-0.328906,-1.341554,-1.578146,-1.486818,-1.274375,-0.296897,2
-0.548365,-0.445189,-0.260445,0.352797,0.759814,1.058474,1.30463,1.386197,1.065045,0.590423,0.107272,-0.199854,-0.295638,-0.569531,-0.709289,-0.646423,-0.222536,0.742881,1.560642,1.667672,1.465111,1.336789,1.647896,1.610366,1.491395,0.047313,-0.476022,-0.473431,-0.724642,-1.100384,-1.11441,-1.269837,-1.128373,-1.135765,-0.500663,-0.465091,-1.006053,-1.452875,-1.196041,-0.722873,-0.650972,1
-0.876721,-0.837135,-0.639798,0.307892,1.558777,1.409014,1.108718,0.25872,-0.031811,-0.208142,-0.201278,-0.67678,-0.732638,-0.685064,-0.279621,0.655583,1.387534,1.424398,1.194399,1.537357,1.533214,1.762622,1.754812,1.602623,0.111029,-0.524532,-0.742283,-0.154947,-0.214296,-1.549459,-1.666559,-1.160625,-0.147314,-0.155006,-1.082933,-1.212755,-1.502536,-1.544654,-1.458577,-0.48258,-0.192166,2
-0.783811,-0.557222,0.296966,0.647207,0.801087,1.063447,1.423726,1.403535,1.066423,0.269306,-0.343471,-0.74308,-0.709118,-0.409236,0.951874,1.156697,1.456696,1.34308,1.499411,1.461364,1.687136,1.4906,0.075862,-0.507854,-0.69202,-0.152653,-0.260141,-0.757669,-1.356825,-1.638466,-1.329948,-0.317212,-0.151719,-0.259266,-1.23804,-1.575758,-1.580934,-1.253912,-0.838839,-0.492157,-0.265335,2
-0.632903,-0.512844,-0.004368,0.00262,-0.220829,0.136885,0.70224,0.822013,1.183737,1.392867,1.602169,1.397564,1.117063,-0.009638,-0.372966,-0.79386,-0.448976,1.21358,1.293314,1.182821,1.461489,1.462291,1.223833,1.209227,1.322985,1.120443,-0.405157,-0.586506,-0.224324,-0.463697,-0.516338,-1.803984,-1.703417,-0.996746,-0.095787,0.021007,-1.588278,-1.560492,-1.388027,-1.199404,-0.375314,2
-0.747106,-0.738081,-0.53585,0.082809,1.017045,1.280363,1.42229,0.972832,0.354826,-0.719767,-0.867385,-0.78334,-0.567637,-0.011308,1.324184,1.525302,1.371471,1.354205,1.452115,1.330332,-0.075208,-0.645337,-0.154085,-0.423944,-0.46057,-0.683533,-1.309126,-1.701814,-1.024486,-0.661688,-0.275868,-0.293135,-0.477968,-0.71447,-1.094142,-1.67214,-1.609751,-1.455239,-0.904469,-0.224002,0.002558,2
-0.950331,-0.615922,1.026955,1.39718,1.502271,1.412173,1.125007,0.894628,0.555688,0.364839,-0.314535,-0.765507,-0.899714,-0.839166,-0.605028,-0.010304,1.354711,1.551489,1.41063,1.720935,1.715343,1.371149,-0.362549,-0.850206,-0.162444,-0.069646,-0.248251,-0.794961,-0.921262,-1.430467,-1.549002,-1.488942,-1.05624,-0.208336,-0.107778,-0.543034,-1.138384,-1.473082,-1.340514,-1.003984,-0.287733,3
-0.857365,-0.774019,-0.551678,0.08265,1.071583,1.280205,1.374963,1.35964,1.076071,0.537527,-0.385306,-0.814282,-0.901475,-0.747156,-0.254453,1.441319,1.606601,1.291232,1.479081,1.734633,1.70559,0.589586,-0.642333,-0.835567,-0.259069,-0.337799,-0.890576,-1.402122,-1.534841,-1.528577,-1.404564,-0.738758,-0.440891,-0.125651,-0.077823,-0.269711,-1.157796,-1.491379,-1.448283,-1.31205,-0.281316,2
-1.037188,-0.964485,-0.762101,1.186075,1.467015,1.485772,1.483586,0.804366,-0.534966,-0.603226,-1.057709,-0.987756,-0.519593,1.189177,1.348405,1.402351,1.309903,1.28635,1.508408,1.498042,1.639923,1.482317,0.294174,-0.702867,-0.937125,0.053217,-0.306208,-0.725996,-0.971819,-1.368125,-1.515943,-1.343938,-0.767319,-0.134005,0.320125,0.179796,-0.585738,-1.506987,-1.591565,-0.763441,-0.04741,2
-0.878928,-0.830212,-0.414461,0.275981,0.116968,0.104102,1.321762,1.526217,1.709208,1.290884,0.964318,0.794193,-0.81027,-1.033672,-0.269191,1.137543,1.368665,1.589904,1.499432,1.328137,1.530603,1.326032,-0.493178,-0.762022,-0.087837,-0.049239,-0.905011,-1.429334,-1.578494,-1.52476,-0.338259,-0.110236,-0.287905,-0.872085,-1.031684,-1.371788,-1.517801,-1.531912,-1.492601,-0.665292,-0.236441,2
-0.881347,-0.859545,-0.620205,0.630178,1.405587,1.326758,1.017457,0.197776,-0.850071,-0.955195,-0.931207,-0.592087,1.343641,1.425628,1.171288,1.41251,1.251756,1.512716,1.305017,0.897818,0.685443,-0.136303,-0.752294,0.071578,0.09757,-0.092699,-0.680693,-1.810841,-1.799181,-1.245488,-0.783935,-0.473176,0.0618,-0.031786,-0.282057,-1.00876,-1.560425,-1.704563,-1.628844,-1.411586,-0.135818,2
-0.799749,-0.47202,0.74338,0.978085,1.336303,1.436657,1.137701,0.682793,0.544621,-0.174154,-0.7539,-0.953283,-0.680058,1.324607,1.509018,1.48968,1.305581,1.464027,1.356733,1.495295,1.477672,1.264098,-0.189905,-0.682709,-0.407846,-0.260239,-0.629374,-1.234087,-1.341085,-1.564624,-1.531851,-1.273184,-0.467029,-0.263592,-0.280045,-0.621264,-1.074066,-1.329848,-1.244169,-1.294947,-0.551554,1
-0.886737,-0.96253,-0.452871,1.332967,1.481375,1.336262,0.689728,0.106454,-0.953409,-0.873026,-0.634468,0.361901,1.47755,1.693335,1.567818,1.467134,1.609657,1.820265,1.769893,0.995783,0.33748,-0.407384,-0.866318,-0.036776,-0.169354,-0.62005,-0.764692,-1.477662,-1.496381,-1.360795,-0.978124,-0.504949,-0.161469,-0.169825,-0.270509,-0.892563,-1.358324,-1.447233,-1.423789,-1.271998,-0.121866,2
-0.842203,-0.75125,-0.282425,0.695476,0.934617,1.374887,1.414391,1.020344,0.272314,0.036284,-0.627263,-0.877975,-0.370081,0.161329,1.188128,1.334449,1.398527,1.16735,1.204117,1.673253,1.581926,-0.28933,-0.833369,-0.105682,-0.900184,-1.633358,-1.876604,-1.772375,-1.194444,-0.492637,0.231317,0.156601,-0.153274,-0.58838,-0.836915,-1.271462,-1.866171,-1.815419,-0.523183,-0.023999,0.081014,2
-1.070907,-0.8271,0.430506,0.664334,1.290883,1.561555,1.416912,1.089149,0.074151,-0.607424,-1.037421,-0.996115,-0.773704,-0.475734,1.601806,1.460521,1.605788,1.441475,1.459081,1.739637,1.089053,-0.395904,-0.977117,0.084945,0.048532,-0.707979,-1.061888,-1.518318,-1.448467,-1.043418,-0.173062,-0.017865,-0.077689,-0.255387,-0.76977,-1.098445,-1.469192,-1.436186,-1.287033,-1.272256,-0.039885,3
-0.869961,-0.852194,-0.664348,0.630315,1.408799,1.510208,1.499179,1.152232,0.743252,-0.507044,-0.582452,-0.829636,-0.940079,-0.917122,-0.71635,1.189063,1.250697,1.100031,1.364632,1.47737,1.495237,1.250897,0.46288,-0.544723,-0.728078,-0.058738,0.126064,0.034287,-0.463875,-1.567697,-1.806842,-1.771498,0.085341,0.102209,-0.390613,-1.3007,-1.52902,-1.584665,-1.584665,-1.181324,-0.230964,3
-0.798001,-0.744857,-0.319702,0.931613,1.028705,1.383586,1.465725,1.362174,1.085711,0.32119,-0.621298,-0.763601,-0.710808,-0.46362,0.410911,1.411036,1.552637,1.454913,1.431255,1.491209,1.631195,1.5294,0.458228,-0.507638,-0.719864,-0.514307,-0.654715,-0.718039,-0.973792,-1.295909,-1.373056,-1.291465,-0.580439,-0.472536,-0.486506,-0.759881,-1.133997,-1.363838,-1.253435,-0.909696,-0.568996,1
-0.979611,-0.925721,-0.484559,0.479529,1.426719,1.559352,1.459471,1.002862,0.798395,0.327965,-0.667946,-0.90197,-0.954524,-0.802612,-0.255238,1.362202,1.598201,1.395883,1.383746,1.568179,1.494487,0.830624,0.060376,-0.601978,-0.850926,-0.087066,-0.160293,-0.547856,-1.170547,-1.532071,-1.577546,-0.764691,-0.43816,-0.090201,-0.332182,-0.679328,-1.438014,-1.578841,-1.207886,-0.378348,-0.182534,3
-1.025045,-0.731628,0.26445,0.385207,0.768933,1.32774,1.475832,1.108282,0.404238,-0.697978,-0.722113,-0.958524,-0.839064,1.496333,1.722883,1.655584,1.492354,1.467009,1.683698,1.622973,1.471074,0.145249,-0.056129,-0.904114,-0.236919,-0.22801,-0.837767,-1.388364,-0.965358,-0.271088,-0.203097,-0.203097,-0.83967,-1.158527,-1.451329,-1.388667,-1.141157,-1.030754,-0.81121,-0.472726,-0.313993,1
-0.981749,-0.883978,-0.673279,-0.68061,1.055295,1.28666,1.557487,1.519845,1.342545,0.594658,0.235539,-0.476249,-0.721063,-0.8023,-1.018509,-0.752808,1.252931,1.460763,1.638283,1.58813,-0.37462,-0.965656,-0.464069,-0.112942,-0.656029,-0.91418,-1.234278,-1.397744,-1.359055,-1.246568,-1.020273,-0.857909,-0.519293,-0.319066,-0.266047,-0.592098,-1.202974,-1.402484,-0.83162,-0.268252,-0.435906,2
-0.980002,-0.889452,-0.69384,0.594021,0.848566,1.213927,1.430738,1.387459,1.049413,0.727228,0.604594,0.183566,-0.790091,-0.981557,-1.069982,-0.932213,-0.383887,1.5287,1.648172,1.474381,1.363254,1.698241,1.037803,0.273649,-0.6899,-0.858301,-0.078028,0.014491,-0.787862,-0.938848,-1.490886,-1.445917,-0.948281,-0.312203,0.027294,-0.358126,-1.146174,-1.525317,-1.515869,-1.265439,-0.207037,3
-0.703494,-0.265562,0.601566,0.547598,0.913815,1.31043,1.505552,1.463688,0.838916,0.514289,0.265017,-0.448579,-0.675827,-0.760465,-0.311703,0.961322,1.038133,1.380415,1.449491,1.269476,1.255097,1.37541,1.266564,1.461413,1.571715,1.509829,1.265563,0.098381,-0.598288,-0.531033,-1.209372,-1.248679,-1.56092,-1.297114,-0.591917,-0.374225,-1.164678,-1.458617,-1.419984,-1.003548,-0.596104,1
-0.794114,-0.744547,-0.503492,0.712617,1.427531,1.41991,1.290644,0.762184,0.316289,-0.036274,-0.612344,-0.63164,-0.846827,-0.831587,-0.690366,-0.451129,0.14165,1.179415,1.164104,1.445078,1.540088,1.286589,1.211924,1.894748,0.895645,-0.183438,-0.720777,-0.222309,-0.296764,-0.423654,-1.367639,-1.484231,-1.501757,-1.361403,-1.159681,-0.865144,-0.212241,-0.972039,-1.315597,-1.580792,-0.353742,2
-1.061608,-0.964073,-0.151854,0.80517,1.038117,1.352251,1.44278,1.461566,1.253904,0.988106,0.804865,-0.325295,-0.437606,-0.920561,-0.977376,-0.752298,-0.157084,1.567987,1.652575,1.429223,1.462835,1.689842,1.462226,0.000415,-0.917616,-0.392773,-0.277975,-0.322249,-1.497953,-1.573986,-1.381241,0.189596,0.169134,-0.036548,-0.340324,-0.535344,-1.060339,-1.416874,-1.417336,-1.012968,-0.48579,2
-0.884753,-0.796597,0.535357,1.31616,1.395942,0.953847,0.741602,0.237199,0.088515,-0.527846,-0.751696,-0.799103,-0.488878,1.439657,1.55168,1.51502,1.59889,1.478492,1.576208,1.549636,1.329215,0.204363,-0.487494,-0.762707,-0.220589,-0.290612,-0.476219,-1.510371,-1.638608,-1.548791,-1.30346,-0.800883,-0.389251,-0.340656,-0.602814,-0.930116,-1.029744,-1.244923,-1.425829,-1.353894,-0.344876,1
-0.953257,-0.87891,-0.286503,-0.120223,-0.152126,1.16667,1.418795,1.43655,1.448387,0.728424,0.120291,-0.051175,-1.136334,-0.996659,-0.489815,1.601026,1.341517,1.52527,1.61354,1.550241,0.847976,-0.450077,-1.039046,0.158732,0.124687,-1.327415,-1.666845,-1.518157,-0.915548,-0.713983,-0.012451,0.149319,0.052539,-0.441622,-0.88697,-1.202282,-1.459818,-1.571874,-1.539802,-1.338462,0.04538,2
-0.481672,-0.39234,-0.194923,0.051977,0.221437,0.458761,0.716809,0.945785,1.116017,1.30563,1.428951,1.24214,1.130796,0.824722,0.628935,0.455845,0.302279,0.061382,-0.127259,-0.356178,-0.468122,-0.422241,-0.249637,0.251395,0.956162,1.202033,1.374466,1.461539,1.409055,1.376467,1.429066,1.436041,1.502732,1.418889,1.271755,0.999213,0.523509,-0.214876,-0.405118,-1.092418,-1.092418,3
-0.407958,-0.362874,-0.170543,0.075005,0.293462,0.349254,0.565751,0.748837,0.916476,1.05755,1.241894,1.425741,1.478812,1.015977,0.661624,0.524763,0.258764,0.053999,-0.20334,-0.32607,-0.381364,-0.374284,-0.227886,-0.034267,1.010594,1.286686,1.45842,1.432938,1.381096,1.388468,1.349587,1.382383,1.455992,1.46196,1.32115,1.102283,0.052741,-0.18915,-0.397104,-1.098028,-1.098028,2
-0.541493,-0.517796,-0.348331,0.578421,1.097659,1.285976,1.445521,1.432042,1.323481,1.013256,0.75751,0.543025,0.245489,-0.075645,-0.30173,-0.464142,-0.549831,-0.47314,-0.29738,0.35985,1.312704,1.453035,1.473139,1.423407,1.340289,1.387681,1.377135,1.396745,1.379805,1.403072,1.452805,1.298862,1.111765,0.810702,0.559932,0.351676,0.065214,-0.195575,-0.399547,-1.062016,-1.062016,3
-0.473295,-0.354298,-0.205937,0.186233,0.851193,1.007543,1.265826,1.297876,1.301167,1.264356,1.180094,1.0456,0.890145,0.71344,0.287111,-0.196606,-0.352669,-0.412103,-0.31851,-0.142796,0.084524,0.606746,0.837165,1.113087,1.349801,1.450104,1.458668,1.32018,1.309891,1.355265,1.428184,1.496757,1.400064,1.256687,0.748589,0.520055,0.020584,-0.207055,-0.394337,-1.101508,-1.101508,3
-0.443481,-0.380264,-0.210118,0.209677,0.942236,1.112073,1.25734,1.365067,1.405565,1.396997,1.311602,1.194715,1.061258,0.879199,0.428529,0.16689,-0.070049,-0.287871,-0.428815,-0.45367,-0.335727,-0.104346,0.095569,0.830649,1.094063,1.332005,1.382898,1.388918,1.339467,1.345848,1.398901,1.357554,1.389922,1.400496,1.277846,1.109989,0.357079,-0.159998,-0.351113,-1.098646,-1.098646,3
-0.552756,-0.486496,-0.295853,-0.054835,0.149,0.631255,0.909759,1.137064,1.340678,1.460913,1.493974,1.442939,1.039612,0.850892,0.676546,0.448335,0.165819,-0.344551,-0.51079,-0.544978,-0.488503,-0.073056,0.404638,0.619163,0.855372,1.346202,1.450139,1.364478,1.382149,1.46039,1.498261,1.486526,1.445138,1.491335,1.078636,0.790377,0.310594,-0.232644,-0.433511,-1.059196,-1.059196,3
-0.467389,-0.433973,-0.265674,-0.034314,0.128096,0.576951,0.820407,1.218616,1.374412,1.436081,1.416734,1.290785,1.191465,0.963847,0.839581,0.450074,0.222166,-0.037273,-0.460659,-0.577586,-0.451,-0.258422,-0.104888,1.374934,1.487337,1.461839,1.348799,1.353788,1.464856,1.487337,1.54419,1.511006,1.395384,1.174989,0.607293,0.359456,0.040408,-0.213722,-0.415553,-1.068675,-1.068675,3
-0.501809,-0.424433,-0.211517,0.291548,0.566365,1.027277,1.268484,1.414351,1.475572,1.413134,1.389002,1.196201,0.912586,0.666514,0.488112,0.268491,0.020212,-0.009465,-0.441663,-0.521414,-0.390541,-0.161188,0.569307,0.753508,0.965886,1.421678,1.411097,1.389851,1.357345,1.39947,1.384391,1.41684,1.476364,1.345633,1.194673,0.738514,-0.051646,-0.270164,-0.447943,-1.078204,-1.078204,3
-0.455948,-0.375677,0.279291,0.532056,0.674807,1.002881,1.158401,1.33389,1.347687,1.241183,1.155647,0.871022,0.449969,0.313935,0.216811,-0.050629,-0.293923,-0.452378,-0.40672,-0.270746,-0.033049,0.152818,0.650148,1.361091,1.471619,1.465598,1.306568,1.288565,1.320093,1.352558,1.399819,1.493131,1.448805,1.329684,0.80004,0.320259,0.061382,-0.166996,-0.372621,-1.102353,-1.102353,3
-0.500553,-0.433891,-0.231185,0.00233,0.294486,0.789405,0.999197,1.285826,1.323352,1.341236,1.240704,1.158341,0.987746,0.578876,0.311605,0.164875,-0.28274,-0.393928,-0.473656,-0.39064,-0.215653,0.050059,0.265095,0.775942,1.24745,1.408946,1.342058,1.239344,1.218285,1.30218,1.325846,1.489751,1.558964,1.471612,1.317144,1.056534,0.81925,0.030191,-0.421846,-1.08563,-1.08563,3
-0.523892,-0.427744,0.000404,0.255256,0.530854,0.740725,1.188762,1.290303,1.313841,1.326466,1.308797,1.219183,1.115295,0.951833,0.808895,0.531298,0.348835,0.095728,-0.068051,-0.292609,-0.482337,-0.464604,-0.363507,-0.113255,0.095347,1.119989,1.341217,1.472862,1.398569,1.310066,1.280565,1.376301,1.431941,1.535036,1.451481,1.262039,0.006653,-0.236494,-0.423112,-1.085207,-1.085207,3
-0.466878,-0.434075,-0.236098,-0.017985,0.723643,0.940179,1.296971,1.366835,1.375077,1.221408,1.064005,0.851507,0.701572,0.468468,0.196007,0.025134,-0.208218,-0.37461,-0.478577,-0.391537,-0.288731,0.179606,0.380598,0.866194,1.120511,1.471936,1.372865,1.29036,1.282616,1.329773,1.403842,1.423369,1.425692,1.527336,1.492016,1.358593,0.822659,-0.17489,-0.371512,-1.086533,-1.086533,3
-0.508432,-0.403808,-0.22265,0.025617,0.165116,0.64406,0.721484,0.871329,1.035848,1.411426,1.439915,1.290009,1.088958,0.915383,0.470055,0.273455,0.030621,-0.180438,-0.46048,-0.416149,-0.273642,-0.021783,0.280639,1.016998,1.312328,1.407558,1.472426,1.422632,1.373359,1.377288,1.477185,1.443569,1.46647,1.405102,1.263823,0.993175,-0.003118,-0.232535,-0.423824,-1.084694,-1.084694,3
-0.460412,-0.382495,-0.203564,0.272531,0.672659,0.967335,1.297548,1.290282,1.379253,1.336704,1.217341,1.152147,0.981527,0.764118,0.643031,0.323024,0.111156,-0.146173,-0.363016,-0.485998,-0.393945,-0.196609,0.763072,1.023652,1.262491,1.413603,1.42887,1.392795,1.412387,1.401559,1.322229,1.373599,1.364382,1.285872,1.051132,0.784446,0.542101,-0.250467,-0.351708,-1.099352,-1.099352,3
-0.462174,-0.397858,-0.248842,0.457922,0.59008,0.824676,1.087285,1.21702,1.370801,1.360306,1.281942,1.168266,1.015284,0.818727,0.734441,0.459767,0.235968,-0.019397,-0.293051,-0.44226,-0.488314,-0.390586,-0.208683,0.46343,1.186556,1.392726,1.466408,1.369699,1.366228,1.423273,1.400852,1.436191,1.331798,1.163529,0.878168,0.33634,0.110778,-0.162793,-0.374693,-1.089004,-1.089004,3
-0.385436,-0.364324,-0.196996,0.006074,0.465186,0.7306,1.119871,1.273142,1.39929,1.424696,1.340251,1.087045,0.781049,0.591307,0.374103,0.118086,-0.285944,-0.404412,-0.365027,-0.246429,-0.068245,0.347317,1.261559,1.375002,1.343166,1.287095,1.33632,1.334498,1.394864,1.362299,1.416835,1.325621,1.088061,0.833996,0.561397,0.330032,0.104654,-0.083708,-0.292452,-1.108322,-1.108322,3
-0.435181,-0.395533,-0.246639,0.204309,0.721784,1.001344,1.217692,1.430969,1.435356,1.351819,1.239356,1.149556,0.898312,0.684134,0.491936,0.146993,-0.120724,-0.316432,-0.406694,-0.458381,-0.404282,0.013622,0.238693,0.483869,0.936304,1.187913,1.393685,1.44949,1.388567,1.303861,1.395634,1.428289,1.414398,1.464598,1.357375,0.611953,0.340872,-0.160519,-0.375331,-1.08342,-1.08342,3
