@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute target {1,2,3,4,5,6}

@data
-3.140383,4.381368,7.881331,2.294116,-4.038115,0.558327,6.795509,8.219602,5.601837,-1.689978,-3.979905,-6.309642,-3.777436,-3.097487,-6.518638,-3.180505,3
-2.577917,4.918537,7.537691,2.310551,-3.759272,1.146255,7.0092,8.093118,5.248256,-2.097718,-4.018137,-6.293862,-4.229001,-3.025156,-6.255669,-4.006877,2
-1.697195,4.444978,7.124102,2.833297,-2.386183,1.256496,7.238959,7.50448,5.706003,-0.768998,-5.160838,-5.217774,-5.218699,-5.221033,-5.217753,-5.219841,6
-2.93185,4.650638,7.857426,2.231234,-3.903177,0.357095,6.925876,8.444007,5.199927,-2.033145,-4.242023,-6.191197,-3.033859,-4.822462,-5.996568,-2.511921,3
-1.765498,4.858959,7.53532,2.671814,-2.687054,0.393093,6.338112,8.084393,5.876527,-0.77918,-5.145815,-5.016857,-5.127364,-5.057761,-5.099003,-5.079688,6
-2.405547,4.594098,7.734951,3.523617,-3.156092,-0.341122,6.531511,7.995919,5.580978,-1.484605,-4.223612,-6.372487,-3.914808,-4.246007,-6.450294,-3.3665,2
-2.573906,4.391518,7.747677,3.587331,-3.028185,-0.588554,6.473519,8.406113,5.508662,-1.535947,-4.053529,-6.009124,-4.412242,-3.977533,-6.215512,-3.720287,2
-1.620447,4.857896,7.423742,3.598488,-2.202875,0.060336,6.143263,7.710079,5.894703,-0.634963,-5.213302,-5.166789,-5.234934,-5.192481,-5.216995,-5.205719,6
-2.489191,4.30095,7.153454,2.931122,-2.767826,0.321279,7.099358,7.858795,6.262653,-1.226692,-4.778596,-5.850421,-4.397393,-4.346758,-6.156451,-3.914282,1
-1.776198,4.744975,7.139846,3.327543,-2.281874,0.804719,6.731047,7.602169,5.755653,-0.736228,-5.204757,-5.202169,-5.236718,-5.217457,-5.227389,-5.223161,6
-1.797014,4.657406,7.355876,3.505951,-2.195544,0.333821,6.473509,7.687193,5.859623,-0.734617,-5.19907,-5.159573,-5.213834,-5.182268,-5.199593,-5.191868,6
-3.098074,4.683202,7.967718,3.293717,-3.855205,-0.719683,6.642851,8.079816,5.503598,-1.906962,-3.691758,-6.19133,-3.950119,-2.907756,-6.336501,-3.513516,4
-2.793709,4.764734,7.773655,3.193757,-3.708722,-0.350451,6.377461,8.236488,5.629038,-1.501819,-3.88462,-6.114629,-4.278935,-2.989522,-6.268564,-4.084161,2
-2.758856,5.007213,7.779487,2.737416,-4.053765,0.047069,6.868611,7.979856,5.212444,-2.030963,-3.86601,-6.499104,-3.308612,-4.068284,-6.546282,-2.50022,3
-1.598618,4.861694,7.422719,3.541349,-2.193395,0.253695,6.17176,7.71898,5.815602,-0.688754,-5.224968,-5.18195,-5.245158,-5.206135,-5.228554,-5.218268,6
-2.326296,3.914336,7.284725,3.542233,-2.175772,-0.034477,6.948317,7.64964,6.079131,-0.912118,-3.889442,-6.439132,-4.763276,-5.052956,-6.536726,-3.288188,2
-1.712344,4.693515,7.913161,4.652979,-1.565161,-1.317018,5.235904,7.907615,5.711388,-0.773197,-5.148345,-5.07942,-5.153899,-5.108224,-5.134522,-5.122431,6
-1.893689,4.692333,7.069645,2.078623,-2.921852,0.504433,6.800443,7.533578,6.746844,-0.46514,-4.1431,-5.957116,-5.052888,-4.055904,-6.480437,-4.455772,2
-1.76632,4.657502,7.511189,3.873822,-2.205343,-0.185668,6.086193,7.749501,5.919863,-0.644031,-5.203211,-5.111219,-5.198889,-5.145235,-5.176216,-5.161937,6
-2.539102,3.994855,7.784009,4.010672,-2.352803,-1.241058,5.847899,8.120631,6.336573,-0.901199,-4.224441,-6.070056,-4.592794,-3.910056,-6.363584,-3.899546,1
-2.749783,4.690743,7.427347,2.172391,-3.950643,0.185443,6.738918,8.229588,6.193714,-1.335953,-4.283463,-6.097062,-3.837795,-3.576967,-6.299276,-3.507201,2
-1.780544,4.630115,7.719992,3.464151,-2.351451,-0.043391,6.226285,7.880535,5.753518,-0.742075,-5.138474,-5.089468,-5.152722,-5.114192,-5.136156,-5.126125,6
-2.305889,4.401365,7.281484,2.237694,-3.646761,0.847007,6.845822,8.163509,6.27138,-1.322145,-4.110927,-5.959039,-4.549534,-3.86158,-6.113753,-4.178632,1
-2.893604,4.514118,7.577867,2.198367,-4.005868,0.321569,6.706287,8.408655,6.057617,-1.544384,-4.304675,-5.940439,-3.72777,-3.920335,-6.1409,-3.306505,2
-1.720226,4.811928,7.591459,4.772105,-1.642528,-0.687519,5.785809,7.529592,5.598249,-0.868314,-5.193444,-5.171975,-5.214048,-5.190618,-5.202875,-5.197594,6
-2.750373,4.923229,7.843865,3.783836,-3.625256,-1.036896,6.042706,7.791089,6.087306,-1.409018,-4.339557,-5.947604,-4.051623,-3.83524,-6.281545,-3.19492,2
-2.411789,4.263751,7.466671,2.285409,-3.371829,0.315489,6.954828,8.592153,5.750887,-1.448942,-4.213785,-6.05335,-4.253536,-4.027323,-6.191708,-3.656927,2
-1.771611,4.742023,7.820893,4.733283,-1.829817,-1.06062,5.490642,7.753594,5.644984,-0.7901,-5.135525,-5.085668,-5.148054,-5.110315,-5.131733,-5.121976,6
-3.189748,4.240243,7.538754,2.58903,-4.201439,-0.078022,6.683913,8.615525,5.977732,-1.543605,-4.598719,-5.780837,-3.458301,-3.197267,-6.076783,-3.520476,2
-2.928226,4.066444,7.743484,3.715085,-3.051401,-0.68946,6.314912,8.317414,5.853794,-1.454279,-4.067187,-6.262987,-3.8673,-3.519345,-6.581542,-3.589407,2
-1.572916,4.561138,7.291995,3.01748,-2.36622,0.730321,6.576381,7.771099,5.875311,-0.542314,-5.224072,-5.18693,-5.25644,-5.211235,-5.238076,-5.225526,6
-1.553819,4.855902,7.578531,3.59999,-2.172758,0.04522,6.10745,7.718121,5.673453,-0.54353,-5.226248,-5.179237,-5.248679,-5.205213,-5.230396,-5.21879,6
-3.040741,4.519339,7.934367,3.140472,-3.763967,-0.504382,6.329991,8.190275,5.878794,-1.47431,-3.723007,-5.990295,-4.587928,-2.807321,-6.034344,-4.066943,3
-1.931153,4.745474,7.629603,3.668983,-2.287036,-0.168412,6.42201,7.959159,5.4769,-1.01104,-5.087017,-5.062377,-5.099573,-5.08003,-5.089775,-5.085716,6
-1.720461,5.051036,7.685791,4.572396,-1.653852,-1.074957,5.443274,7.606717,5.806519,-0.758757,-5.172771,-5.123901,-5.184305,-5.148671,-5.168484,-5.159577,6
-2.610217,4.75672,7.611108,2.842182,-3.261556,-0.327042,6.905861,8.135431,5.719565,-1.542953,-4.321073,-5.9442,-4.169446,-3.952038,-6.229436,-3.612906,2
-2.048478,4.605715,7.60663,4.339554,-1.780197,-0.622244,6.000228,7.895203,5.649628,-0.923274,-5.145613,-5.08183,-5.142148,-5.108215,-5.126517,-5.11844,6
-1.824417,4.751378,7.423621,3.497566,-2.387618,0.241339,6.508927,7.991677,5.515368,-0.989944,-5.130444,-5.094575,-5.138919,-5.114724,-5.127335,-5.1219,6
-1.781486,4.874752,8.994023,6.024062,-0.621865,-1.952814,4.303868,6.582506,5.088456,-0.817236,-5.153339,-5.05604,-5.153778,-5.091541,-5.1284,-5.111171,6
-1.642167,4.947353,7.443202,4.55716,-1.871542,-0.498278,5.932478,7.384772,5.711144,-0.626583,-5.261875,-5.163921,-5.259091,-5.199828,-5.23444,-5.218384,6
-1.509209,4.722863,7.188206,3.388461,-2.242957,0.754172,6.638161,7.496113,5.787394,-0.671396,-5.231141,-5.24687,-5.278933,-5.259424,-5.270069,-5.265369,6
-1.854376,4.689965,7.462061,3.28582,-2.77311,-0.123199,6.448578,7.67296,6.161382,-0.884725,-4.350017,-6.144866,-4.910092,-4.025277,-6.259865,-4.395238,1
-1.898143,4.598437,7.5888,3.924267,-2.099644,-0.448991,6.131418,7.916752,5.79621,-0.816827,-5.13889,-5.073764,-5.141177,-5.101263,-5.123662,-5.113523,6
-3.256134,4.538574,7.839932,2.459425,-4.065886,-0.05354,6.738068,8.195091,5.678157,-1.823039,-3.460651,-6.499603,-3.610017,-4.033021,-6.414504,-2.232851,4
-1.575151,4.841179,7.093708,2.967065,-2.416317,1.46571,7.046007,7.076179,5.804876,-0.706665,-5.246371,-5.251444,-5.285334,-5.265726,-5.276107,-5.271607,6
-1.764746,4.910176,7.305707,3.098843,-2.462809,0.777665,6.859498,7.676323,5.493883,-0.912743,-5.176801,-5.128781,-5.187842,-5.152546,-5.172423,-5.163407,6
-3.116374,4.506666,8.042664,2.714421,-4.135368,-0.439889,6.292225,8.512379,5.747497,-1.793262,-3.585551,-6.158042,-3.842923,-3.652464,-6.179491,-2.912488,4
-2.683893,4.5997,7.90499,3.124898,-3.219555,-0.869408,6.346696,8.301105,5.886602,-1.379339,-4.386862,-5.864568,-3.894823,-3.904618,-6.134737,-3.826187,2
-2.952991,4.048839,8.073944,2.952695,-3.625942,0.049615,6.740611,8.222339,5.624509,-1.720221,-3.986969,-6.060696,-3.91556,-4.0746,-6.317745,-3.057828,2
-2.897933,4.539686,8.111463,3.409862,-3.544976,-0.729672,6.3519,8.327986,5.35072,-1.647047,-3.794389,-6.113534,-3.971236,-3.299511,-6.396874,-3.696445,3
-1.817638,4.801588,7.345093,2.75487,-2.656303,0.923437,6.960932,7.996425,5.357089,-1.092817,-5.083781,-5.083617,-5.108236,-5.096009,-5.101595,-5.099438,6
-2.650778,4.434287,7.694737,2.966238,-3.557266,-0.078961,6.317399,8.29456,6.03769,-1.192412,-4.280543,-6.027896,-4.186528,-3.196219,-6.078679,-4.495626,2
-1.476079,4.790016,7.198887,3.420244,-2.081269,0.608309,6.495366,7.48171,5.874786,-0.648466,-5.257512,-5.257953,-5.301546,-5.274122,-5.289736,-5.282634,6
-1.502512,4.576088,7.294294,4.202045,-1.826746,-0.492468,6.033531,7.550552,6.076297,-0.390865,-5.293515,-5.188584,-5.294789,-5.227446,-5.267228,-5.248655,6
-1.728497,4.501444,7.45972,5.115756,-0.98024,-1.11535,5.667574,7.264473,5.938238,-0.617857,-5.232426,-5.238965,-5.26544,-5.253658,-5.258039,-5.256732,6
-2.762281,4.126443,7.709938,2.729338,-3.39108,0.049036,6.830139,8.462756,5.824839,-1.546305,-4.228663,-5.820679,-4.151312,-4.052091,-6.1463,-3.633779,2
-2.839225,4.556033,7.894298,3.455805,-3.299279,-0.46209,6.501422,8.154037,5.42075,-1.586997,-4.006782,-6.288364,-3.92901,-3.881769,-6.531668,-3.157161,3
-2.567396,4.57578,7.614083,3.481718,-3.030063,-0.925214,6.344697,8.366324,5.906181,-1.389755,-3.852158,-5.734507,-4.612337,-3.917247,-6.131561,-4.128544,2
-2.761789,4.302103,7.21541,1.645087,-3.899149,1.221066,7.166562,8.118204,6.308956,-1.486038,-4.340453,-6.013144,-4.099933,-3.755336,-6.311223,-3.310324,2
-1.77706,4.852094,7.151573,2.872961,-2.650276,1.082824,7.064651,7.586905,5.632388,-0.905506,-5.135955,-5.142779,-5.163024,-5.154613,-5.157465,-5.156718,6
-2.441449,4.347515,7.466344,2.821656,-3.324439,-0.109681,6.607198,8.333455,6.177988,-1.244298,-4.659798,-5.770416,-4.237614,-3.82789,-6.054989,-4.083583,2
-2.617551,4.554986,7.502226,1.991756,-3.755694,0.419271,6.884451,8.298227,5.974975,-1.3167,-3.774056,-6.140748,-4.555716,-3.193997,-6.203405,-4.068027,2
-2.640269,4.393434,7.021534,2.344499,-3.517371,1.075048,7.480265,7.743393,6.04248,-1.633336,-3.913369,-6.2487,-4.464341,-3.793669,-6.645637,-3.243961,2
-1.562256,4.642897,6.984296,3.466767,-2.084092,0.944893,6.895405,7.082226,5.991108,-0.487434,-5.276305,-5.305592,-5.330693,-5.31688,-5.323474,-5.320866,6
-2.941322,3.712611,7.356989,2.427853,-3.614385,0.378331,7.253493,8.348687,6.079463,-1.351649,-3.385789,-6.059288,-4.410138,-3.551281,-6.489112,-3.754463,2
-2.276429,4.736313,7.472352,2.573887,-3.511338,-0.483373,6.469486,8.313685,6.077207,-1.031157,-4.043825,-6.086908,-4.466408,-3.248431,-6.536307,-3.958754,2
-2.534921,4.731684,7.308122,2.715719,-3.431124,-0.056755,6.7782,8.158405,6.061978,-1.318618,-4.042021,-6.225072,-4.335435,-4.036128,-6.276007,-3.498027,2
-1.820108,4.572836,7.261989,3.347726,-2.643237,0.423376,6.852174,7.967242,5.581712,-0.961706,-5.10888,-5.066844,-5.117215,-5.088029,-5.104127,-5.096911,6
-2.94888,4.676244,7.846333,2.905225,-3.609325,0.033045,6.654461,8.11788,5.488348,-1.878502,-3.656682,-6.414008,-3.96406,-3.293702,-6.649643,-3.306735,3
-1.652289,4.776532,7.891115,4.821289,-1.634913,-0.990032,5.322857,7.508141,5.746921,-0.705668,-5.207655,-5.131523,-5.212648,-5.162451,-5.191562,-5.178117,6
-3.312774,4.091419,8.175099,3.415711,-3.791762,-0.708291,6.306705,8.236473,5.691756,-1.618674,-4.225655,-6.210815,-3.157587,-3.64121,-6.44263,-2.807762,3
-2.880183,4.695299,7.976296,3.625693,-3.405648,-0.481758,6.372552,7.929418,5.319064,-1.609998,-4.307228,-6.543053,-3.106274,-4.245433,-6.613112,-2.725634,3
-2.824394,4.386693,8.072604,3.019783,-3.545858,-0.533359,6.140037,8.434959,5.759729,-1.54992,-3.840228,-6.2632,-3.776123,-3.076116,-6.402209,-4.002396,3
-1.818898,4.594533,7.407646,3.106929,-2.415493,0.871172,6.847612,7.67355,5.622222,-0.919283,-5.115917,-5.171488,-5.168504,-5.173785,-5.168666,-5.17163,6
-2.459401,4.434466,7.850057,3.547682,-2.80546,-0.498106,6.342545,8.292193,5.604341,-1.399019,-4.396066,-5.945159,-4.389119,-4.007489,-6.122758,-4.048708,2
-2.583387,4.790653,8.052559,3.241583,-3.270938,-0.647183,6.448392,8.344076,5.285485,-1.829701,-4.057536,-5.858557,-4.27995,-4.344286,-6.076373,-3.214837,2
-2.101865,4.472017,7.499893,3.661543,-2.447863,0.565071,6.719916,7.679751,5.587823,-0.92501,-5.129817,-5.090674,-5.136209,-5.111441,-5.124349,-5.118784,6
-1.655104,5.021741,7.218532,3.196607,-2.40868,0.914408,6.706025,7.215504,5.893246,-0.683199,-5.260281,-5.190996,-5.2662,-5.220362,-5.246654,-5.234588,6
-2.857241,4.562491,7.863777,3.050339,-3.4803,0.106107,6.645793,7.976297,5.635614,-1.682509,-4.355679,-6.313469,-3.568165,-4.472806,-6.335337,-2.774913,2
-1.558328,4.782895,7.064808,3.69598,-2.233474,0.26512,6.519492,7.59193,5.917687,-0.687049,-5.272976,-5.16351,-5.263287,-5.201108,-5.237579,-5.220604,6
-3.183115,4.469279,7.607639,2.551617,-4.282822,-0.026978,6.863864,8.11788,6.140632,-1.673384,-3.514869,-5.737059,-4.397264,-3.490046,-6.21662,-3.228755,5
-2.974077,4.662401,8.173625,4.244995,-3.227434,-1.433671,5.817166,7.760745,5.692284,-1.506372,-3.735296,-6.522841,-3.621888,-3.052095,-6.656879,-3.620661,5
-1.663927,4.487424,7.604554,4.235955,-1.640856,-0.608632,6.11023,7.917675,5.491372,-0.829721,-5.150397,-5.178533,-5.200747,-5.188204,-5.194328,-5.191862,6
-2.943677,3.927957,7.781922,3.039602,-3.612949,0.141927,6.82481,8.098441,6.068874,-1.240246,-4.41974,-5.763135,-4.085407,-4.009961,-6.066224,-3.742194,2
-1.777719,4.969453,7.222216,3.148567,-2.378597,0.37894,6.668013,7.666089,5.84222,-0.753723,-5.161438,-5.14335,-5.181025,-5.161537,-5.170963,-5.167145,6
-2.254462,4.285297,7.628366,3.381659,-2.44293,-0.721993,6.369263,8.195092,6.012707,-1.092385,-3.904695,-6.151908,-4.668488,-4.654541,-6.249353,-3.73163,1
-1.764847,4.471699,7.709235,5.155864,-1.162993,-1.271354,5.261471,7.632754,5.813538,-0.713634,-5.209568,-5.145038,-5.217617,-5.173608,-5.198672,-5.18723,6
-2.878823,3.85506,7.92175,3.259102,-3.296447,-0.126651,6.432681,8.31759,5.936388,-1.520989,-4.952969,-6.008083,-3.070287,-4.5862,-6.074719,-3.207405,2
-1.723478,4.841161,7.387748,3.728652,-2.30415,0.192007,6.478403,8.01831,5.361767,-1.277129,-5.110103,-5.104211,-5.129045,-5.117104,-5.122418,-5.120411,6
-2.20966,4.45854,7.021472,2.656761,-3.055259,0.107347,6.887533,8.196024,6.242261,-0.923199,-4.602692,-5.908313,-4.555566,-3.797738,-6.271832,-4.24568,2
-3.090787,5.007794,7.376322,2.429554,-4.039686,0.195069,6.849318,8.199165,5.825161,-1.946144,-3.876345,-6.177418,-3.987065,-4.376912,-6.011258,-2.376769,4
-1.698679,4.527894,7.286742,3.55164,-2.042921,0.408941,6.573655,7.22779,6.13527,-0.338566,-5.259539,-5.244974,-5.29971,-5.266104,-5.284969,-5.276467,6
-3.342216,4.846618,8.099903,4.779403,-3.133139,-2.475276,5.355324,7.832906,5.487402,-1.611093,-3.684953,-6.472433,-2.565886,-3.040217,-6.94304,-3.133302,5
-1.705882,4.891186,7.213484,3.042604,-2.614213,0.961511,6.789984,7.541396,5.762861,-0.833187,-5.18257,-5.142905,-5.19925,-5.164931,-5.18453,-5.175558,6
-2.80234,4.683571,7.516341,1.560811,-4.259726,0.834315,6.879374,7.758837,6.432213,-1.496363,-4.565162,-6.149203,-3.543991,-3.514492,-6.445541,-2.888644,3
-2.664797,4.819685,7.801414,2.907661,-3.026688,-0.72753,6.362872,8.325248,5.782175,-1.436751,-4.030553,-5.939435,-3.99064,-3.847456,-6.474243,-3.860962,2
-2.768137,4.494425,7.909483,3.274631,-3.629606,-0.82177,6.438263,8.165558,5.819762,-1.38323,-4.000674,-6.230764,-3.854793,-3.751903,-6.295054,-3.366192,2
-1.827322,5.016116,7.62166,3.779978,-2.224265,-0.124902,6.371566,7.778904,5.377985,-1.102508,-5.104098,-5.094191,-5.127065,-5.109159,-5.118273,-5.114426,6
-2.761029,3.92264,7.396413,3.168923,-3.353093,0.101832,6.809089,8.032941,6.410728,-0.976295,-4.792627,-5.546588,-4.393763,-3.735822,-5.724524,-4.558825,2
-2.211094,4.434503,7.300139,2.927918,-3.098135,0.056741,6.868936,8.186709,5.979003,-1.313355,-4.306975,-5.909189,-4.55836,-4.193244,-6.246199,-3.917399,2
-1.415735,4.788029,7.513441,4.706216,-1.594632,-0.964162,5.574768,7.540597,5.819897,-0.545039,-5.236237,-5.204327,-5.265959,-5.227694,-5.24958,-5.239584,6
-1.553396,4.590634,7.636908,4.183963,-1.662833,-0.218592,6.057072,7.62155,5.573066,-0.714131,-5.22685,-5.237659,-5.274631,-5.251828,-5.264446,-5.258825,6
