@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute target {1,2}

@data
0.070545,0.065148,0.059687,0.054141,0.048518,0.042871,0.037176,0.031428,0.025607,0.019673,0.013788,0.008013,0.002345,-0.003173,-0.008575,-0.013806,-0.018906,-0.023977,-0.028953,-0.033883,-0.038792,-0.04371,-0.048631,-0.053522,-0.058323,-0.06297,-0.067397,-0.071619,-0.075694,-0.07957,-0.083292,-0.086898,-0.090307,-0.093635,-0.096831,-0.099885,-0.102768,-0.105469,-0.108054,-0.110527,-0.112837,-0.114905,-0.116773,-0.118501,-0.120124,-0.121634,-0.123059,-0.12433,-0.125544,-0.1267,-0.127864,-0.128967,-0.13004,-0.131083,-0.132062,-0.132969,-0.133847,-0.134649,-0.135347,-0.135927,-0.136388,-0.136676,-0.136749,-0.136569,-0.136125,-0.135405,-0.134376,-0.133063,-0.131464,-0.129616,-0.127547,-0.125357,-0.123045,-0.12072,-0.118432,-0.11616,-0.113959,-0.111834,-0.109755,-0.107728,-0.105764,-0.103783,-0.10179,-0.099752,-0.097747,-0.095775,-0.093801,-0.091827,-0.089838,-0.087777,-0.085718,-0.083667,-0.081613,-0.07955,-0.077468,-0.07537,-0.073313,-0.071325,-0.069437,-0.067608,-0.065829,-0.064158,-0.062467,-0.060754,-0.059058,-0.057307,-0.055527,-0.053679,-0.051743,-0.049657,-0.047426,-0.045023,-0.042494,-0.039814,-0.037053,-0.034306,-0.031617,-0.028823,-0.025781,-0.022516,-0.019029,-0.015286,-0.011367,-0.007262,-0.002982,0.001452,0.006111,0.010988,0.0161,0.021379,0.026826,0.032516,0.038334,0.044272,0.050348,0.056505,0.062723,0.069079,0.075538,0.082023,0.088597,0.095323,0.102145,0.109132,0.116327,0.123672,0.13111,0.138536,0.145856,0.153057,0.160159,0.167185,0.174153,1
0.058283,0.052247,0.046176,0.040117,0.034122,0.028168,0.022214,0.016209,0.010166,0.004209,-0.001502,-0.007062,-0.012533,-0.01803,-0.023525,-0.028947,-0.034377,-0.039814,-0.045213,-0.050488,-0.055641,-0.060617,-0.065369,-0.069907,-0.074353,-0.078736,-0.083019,-0.087194,-0.091262,-0.095207,-0.099001,-0.102555,-0.105866,-0.10897,-0.111943,-0.114815,-0.11757,-0.120213,-0.122703,-0.125041,-0.127325,-0.129482,-0.131474,-0.13333,-0.135047,-0.136657,-0.138161,-0.139628,-0.141059,-0.142455,-0.143813,-0.145093,-0.146255,-0.147376,-0.148381,-0.149214,-0.149814,-0.150148,-0.150234,-0.149983,-0.149539,-0.148813,-0.147827,-0.146565,-0.144988,-0.14313,-0.140962,-0.138462,-0.135645,-0.132571,-0.129466,-0.126436,-0.12356,-0.120799,-0.118107,-0.11545,-0.112829,-0.11022,-0.107696,-0.105213,-0.102692,-0.100136,-0.097594,-0.095078,-0.092546,-0.090055,-0.087535,-0.085025,-0.082613,-0.080292,-0.078033,-0.075811,-0.07365,-0.071572,-0.069574,-0.067708,-0.065918,-0.064118,-0.062317,-0.060473,-0.058638,-0.0568,-0.054918,-0.05307,-0.051215,-0.049298,-0.04728,-0.045083,-0.042759,-0.040231,-0.037558,-0.034594,-0.03138,-0.028023,-0.024499,-0.020899,-0.01716,-0.013195,-0.008962,-0.004489,0.00007,0.004844,0.009774,0.014834,0.020009,0.025384,0.030842,0.036331,0.041895,0.047679,0.053618,0.059511,0.065341,0.071248,0.077123,0.082981,0.089019,0.095217,0.101521,0.10798,0.114632,0.121389,0.128245,0.135164,0.142212,0.149512,0.156885,0.164416,0.172074,0.179848,0.187696,0.195618,0.203532,1
0.102619,0.094735,0.086858,0.079,0.071103,0.063174,0.055221,0.047244,0.039231,0.031192,0.023111,0.01504,0.006978,-0.000988,-0.008799,-0.016423,-0.023848,-0.031056,-0.038042,-0.044833,-0.051459,-0.057912,-0.064234,-0.070427,-0.076572,-0.082672,-0.088742,-0.094758,-0.10075,-0.106675,-0.112509,-0.118171,-0.123677,-0.129023,-0.134206,-0.139269,-0.144227,-0.149108,-0.153927,-0.158664,-0.163373,-0.167996,-0.172585,-0.177044,-0.181288,-0.185298,-0.18909,-0.192721,-0.196169,-0.199408,-0.202401,-0.205218,-0.207767,-0.210066,-0.212221,-0.214268,-0.216098,-0.21767,-0.219032,-0.220157,-0.221108,-0.221804,-0.222266,-0.22252,-0.222522,-0.222376,-0.22218,-0.221982,-0.221796,-0.221598,-0.221388,-0.221206,-0.221064,-0.220959,-0.220848,-0.220733,-0.220589,-0.220466,-0.220403,-0.220481,-0.220706,-0.221083,-0.221523,-0.221951,-0.222369,-0.222754,-0.223084,-0.223357,-0.223489,-0.223452,-0.22331,-0.223009,-0.222523,-0.221852,-0.221024,-0.220076,-0.218986,-0.217661,-0.216142,-0.214378,-0.212414,-0.210247,-0.207889,-0.205299,-0.20249,-0.199532,-0.196372,-0.193025,-0.189506,-0.185744,-0.181729,-0.177473,-0.172991,-0.168288,-0.163374,-0.15824,-0.152901,-0.147371,-0.141664,-0.135742,-0.129565,-0.123151,-0.116611,-0.109928,-0.103138,-0.096202,-0.089094,-0.081774,-0.074253,-0.066509,-0.058535,-0.050388,-0.042156,-0.033878,-0.025561,-0.017251,-0.008991,-0.000767,0.007441,0.015595,0.023682,0.031757,0.039818,0.047888,0.055985,0.064087,0.072253,0.080484,0.08871,0.096866,0.10499,0.113062,0.121078,2
0.083093,0.075807,0.068514,0.061232,0.053932,0.046658,0.039417,0.032221,0.025069,0.017942,0.010814,0.003725,-0.003302,-0.010223,-0.017031,-0.023761,-0.030477,-0.037179,-0.043863,-0.050459,-0.056867,-0.063099,-0.069204,-0.075198,-0.081116,-0.086991,-0.092793,-0.098442,-0.103933,-0.109218,-0.114383,-0.119529,-0.124631,-0.129693,-0.134745,-0.139773,-0.144758,-0.149714,-0.154535,-0.159108,-0.163432,-0.167507,-0.171297,-0.17489,-0.178301,-0.181525,-0.184576,-0.187484,-0.190247,-0.192846,-0.195369,-0.197741,-0.199852,-0.201665,-0.203174,-0.204406,-0.205373,-0.206035,-0.206504,-0.206787,-0.206821,-0.206612,-0.206174,-0.205571,-0.204806,-0.203856,-0.202729,-0.201475,-0.200045,-0.198451,-0.196859,-0.195279,-0.193719,-0.192163,-0.190638,-0.189106,-0.187583,-0.186058,-0.184569,-0.183185,-0.181862,-0.180574,-0.1794,-0.17834,-0.177285,-0.176218,-0.175117,-0.173989,-0.172864,-0.171752,-0.170691,-0.169624,-0.168437,-0.167123,-0.165673,-0.164101,-0.162459,-0.160746,-0.15885,-0.156715,-0.154408,-0.151936,-0.149253,-0.14637,-0.143361,-0.140203,-0.13681,-0.133202,-0.129385,-0.125406,-0.121296,-0.11699,-0.112504,-0.107914,-0.103232,-0.098498,-0.093687,-0.088661,-0.083415,-0.077931,-0.072218,-0.066324,-0.060256,-0.05405,-0.047733,-0.041332,-0.034797,-0.028157,-0.021374,-0.014456,-0.007367,-0.000062,0.007449,0.015034,0.022591,0.030141,0.037683,0.045222,0.052772,0.060333,0.067864,0.075341,0.082843,0.090376,0.097928,0.10551,0.113128,0.120744,0.128372,0.136014,0.143678,0.151368,0.159064,1
0.078899,0.071646,0.064275,0.056829,0.049372,0.041895,0.034454,0.027223,0.020145,0.013243,0.006507,-0.000096,-0.006628,-0.013113,-0.019546,-0.026025,-0.032548,-0.039086,-0.045576,-0.051968,-0.058178,-0.064243,-0.070199,-0.075978,-0.081673,-0.087309,-0.092917,-0.098465,-0.103955,-0.109354,-0.114628,-0.119677,-0.124479,-0.129077,-0.133509,-0.137858,-0.142153,-0.146376,-0.150502,-0.15453,-0.158374,-0.162012,-0.165445,-0.168689,-0.171841,-0.174926,-0.177985,-0.180971,-0.183901,-0.186731,-0.189408,-0.191835,-0.194081,-0.196185,-0.198173,-0.20001,-0.20165,-0.203087,-0.204251,-0.205195,-0.205885,-0.206337,-0.206553,-0.206589,-0.20642,-0.205999,-0.205327,-0.204446,-0.203401,-0.202154,-0.200828,-0.199507,-0.19823,-0.196927,-0.195604,-0.19424,-0.192858,-0.19146,-0.190076,-0.188702,-0.187361,-0.186047,-0.184689,-0.183322,-0.181928,-0.18048,-0.179076,-0.177638,-0.176217,-0.174818,-0.173364,-0.171896,-0.17039,-0.168854,-0.167311,-0.16574,-0.164146,-0.162446,-0.160539,-0.158486,-0.156284,-0.153926,-0.151366,-0.148621,-0.145667,-0.142469,-0.139049,-0.135434,-0.131648,-0.12774,-0.123725,-0.119562,-0.115179,-0.1106,-0.105852,-0.100977,-0.095953,-0.090809,-0.085585,-0.080262,-0.074848,-0.06938,-0.063863,-0.058172,-0.052269,-0.04617,-0.039916,-0.033568,-0.027085,-0.020461,-0.013662,-0.006646,0.000598,0.008063,0.015703,0.023509,0.031389,0.039248,0.047052,0.054781,0.062456,0.070083,0.077658,0.085226,0.092829,0.10049,0.108181,0.115958,0.12382,0.131809,0.139944,0.148162,0.156378,1
0.113675,0.106485,0.099267,0.092026,0.084798,0.077618,0.07041,0.063162,0.055879,0.048565,0.041292,0.034222,0.027283,0.020507,0.013837,0.007241,0.000733,-0.005769,-0.012269,-0.018766,-0.025273,-0.031776,-0.038303,-0.044884,-0.051495,-0.057999,-0.064256,-0.070362,-0.076356,-0.082252,-0.088021,-0.093705,-0.099376,-0.104994,-0.110545,-0.116061,-0.121566,-0.127026,-0.132278,-0.137303,-0.14216,-0.146815,-0.151371,-0.155861,-0.160245,-0.164488,-0.168631,-0.172716,-0.176741,-0.180639,-0.184373,-0.187911,-0.191175,-0.194179,-0.196965,-0.199571,-0.202075,-0.204493,-0.206822,-0.208931,-0.210804,-0.212472,-0.213886,-0.215042,-0.21604,-0.216965,-0.217805,-0.218534,-0.219039,-0.219304,-0.219372,-0.219354,-0.219317,-0.219347,-0.219403,-0.219502,-0.219662,-0.21985,-0.220049,-0.220249,-0.22047,-0.220675,-0.22094,-0.221297,-0.221702,-0.22211,-0.222516,-0.222928,-0.22332,-0.223693,-0.224032,-0.224342,-0.224506,-0.224558,-0.224527,-0.224314,-0.223945,-0.223514,-0.222924,-0.222134,-0.221098,-0.21981,-0.218326,-0.216633,-0.214784,-0.212737,-0.210479,-0.208028,-0.205303,-0.202361,-0.19922,-0.195855,-0.192255,-0.188402,-0.184372,-0.180164,-0.17577,-0.17122,-0.16646,-0.161474,-0.156286,-0.15089,-0.145277,-0.139459,-0.133512,-0.127434,-0.121222,-0.114829,-0.108226,-0.101481,-0.094596,-0.087574,-0.080388,-0.073141,-0.065899,-0.058558,-0.051119,-0.0436,-0.036065,-0.028535,-0.020992,-0.013347,-0.005588,0.002276,0.010218,0.018206,0.026228,0.034247,0.042278,0.050284,0.058309,0.066368,0.074365,1
0.113217,0.10512,0.096903,0.088594,0.080199,0.07174,0.063339,0.055072,0.046962,0.039002,0.031174,0.023484,0.015914,0.00844,0.001046,-0.006278,-0.013569,-0.020785,-0.027993,-0.035201,-0.042411,-0.049643,-0.056856,-0.064089,-0.071266,-0.078289,-0.085152,-0.091904,-0.098496,-0.104967,-0.111297,-0.117524,-0.123658,-0.129677,-0.135591,-0.141396,-0.147087,-0.1527,-0.158191,-0.163639,-0.169068,-0.174427,-0.179698,-0.18487,-0.189877,-0.194704,-0.199323,-0.203778,-0.208027,-0.2121,-0.215957,-0.219589,-0.222941,-0.226013,-0.228856,-0.231418,-0.233732,-0.235809,-0.237613,-0.239165,-0.24054,-0.241752,-0.242806,-0.24365,-0.244228,-0.244507,-0.244495,-0.244215,-0.243734,-0.243121,-0.242454,-0.241732,-0.241,-0.240364,-0.239803,-0.239264,-0.238715,-0.238158,-0.2376,-0.237025,-0.236414,-0.235792,-0.235151,-0.23447,-0.233761,-0.233036,-0.232381,-0.23185,-0.231419,-0.231088,-0.230778,-0.230473,-0.230095,-0.22965,-0.229077,-0.228348,-0.227434,-0.226314,-0.225004,-0.223487,-0.221741,-0.219746,-0.217555,-0.215222,-0.212759,-0.210114,-0.207242,-0.204187,-0.200906,-0.197361,-0.193559,-0.189472,-0.185105,-0.180494,-0.175687,-0.170702,-0.165627,-0.16047,-0.155241,-0.149951,-0.144637,-0.139177,-0.13351,-0.127595,-0.121444,-0.115048,-0.108386,-0.101482,-0.094407,-0.08719,-0.079877,-0.072472,-0.064998,-0.057419,-0.049699,-0.041841,-0.033812,-0.025673,-0.017469,-0.009245,-0.001067,0.007078,0.015214,0.02334,0.031458,0.039559,0.047643,0.055726,0.063781,0.071834,0.079857,0.08787,0.095844,1
0.092099,0.084581,0.076979,0.069405,0.061867,0.05437,0.046864,0.039344,0.031823,0.024279,0.016726,0.009349,0.002214,-0.004775,-0.011633,-0.018433,-0.025181,-0.031875,-0.038548,-0.045216,-0.051906,-0.058559,-0.065196,-0.071842,-0.078481,-0.085104,-0.091698,-0.09817,-0.10447,-0.110602,-0.116585,-0.122468,-0.128289,-0.134064,-0.139652,-0.145009,-0.150187,-0.155192,-0.160074,-0.164867,-0.169594,-0.17427,-0.178872,-0.183297,-0.187518,-0.191554,-0.195418,-0.199156,-0.202729,-0.206086,-0.209223,-0.212186,-0.214988,-0.217564,-0.220024,-0.222346,-0.224488,-0.226444,-0.228286,-0.230032,-0.231697,-0.233297,-0.234747,-0.236013,-0.237018,-0.237776,-0.238265,-0.238482,-0.238429,-0.238085,-0.237467,-0.2366,-0.235633,-0.234621,-0.233672,-0.23277,-0.231938,-0.231104,-0.230308,-0.229561,-0.228801,-0.22802,-0.22724,-0.226459,-0.225674,-0.224899,-0.224229,-0.223598,-0.222964,-0.222327,-0.221671,-0.220997,-0.22029,-0.21958,-0.218892,-0.218219,-0.217521,-0.21674,-0.215775,-0.214657,-0.213352,-0.211906,-0.210308,-0.208566,-0.206649,-0.204505,-0.202188,-0.199725,-0.197103,-0.194332,-0.191371,-0.188202,-0.184852,-0.181302,-0.17755,-0.173624,-0.169503,-0.165173,-0.160631,-0.1559,-0.150958,-0.145785,-0.140376,-0.134726,-0.128839,-0.12267,-0.116262,-0.109683,-0.102953,-0.096036,-0.08898,-0.081786,-0.074412,-0.066905,-0.059269,-0.051573,-0.043839,-0.036049,-0.028242,-0.02043,-0.012594,-0.004649,0.003449,0.011734,0.020172,0.028575,0.036883,0.045114,0.053291,0.061371,0.069387,0.077351,0.085323,2
0.06388,0.056265,0.048717,0.041255,0.03389,0.02653,0.019144,0.01175,0.00433,-0.003119,-0.010586,-0.018036,-0.025259,-0.032284,-0.039143,-0.045857,-0.052464,-0.059027,-0.065556,-0.072081,-0.07859,-0.085049,-0.091411,-0.097628,-0.10364,-0.10949,-0.115252,-0.120983,-0.126702,-0.1324,-0.138016,-0.143493,-0.148818,-0.153961,-0.158925,-0.163742,-0.168414,-0.172943,-0.177383,-0.181764,-0.186124,-0.190471,-0.194815,-0.199078,-0.203156,-0.206989,-0.210582,-0.213931,-0.21702,-0.219881,-0.222546,-0.225044,-0.227417,-0.229676,-0.231785,-0.23371,-0.235436,-0.236945,-0.238265,-0.23935,-0.240215,-0.240859,-0.241282,-0.241494,-0.241505,-0.241339,-0.240991,-0.240408,-0.239566,-0.238498,-0.237189,-0.235634,-0.233895,-0.232126,-0.23045,-0.2289,-0.227425,-0.225973,-0.224524,-0.223072,-0.221623,-0.220144,-0.218659,-0.217175,-0.215677,-0.214187,-0.212705,-0.211243,-0.209795,-0.208415,-0.207021,-0.20562,-0.204216,-0.202782,-0.201333,-0.199902,-0.198412,-0.196767,-0.194961,-0.192967,-0.190773,-0.188426,-0.185933,-0.18334,-0.180657,-0.177785,-0.174754,-0.171588,-0.168253,-0.164758,-0.161091,-0.157276,-0.1533,-0.149113,-0.144674,-0.139998,-0.135035,-0.12979,-0.124285,-0.118566,-0.112668,-0.106594,-0.100386,-0.094012,-0.08751,-0.080843,-0.073991,-0.066961,-0.059774,-0.052443,-0.044894,-0.037115,-0.02908,-0.020833,-0.012408,-0.003828,0.004911,0.013784,0.022827,0.032014,0.041213,0.050335,0.059346,0.068209,0.076938,0.085563,0.094135,0.102643,0.111112,0.119539,0.127904,0.136203,0.144435,1
0.12707,0.118967,0.111035,0.10333,0.095839,0.088522,0.081345,0.074196,0.067063,0.059981,0.052941,0.045929,0.038936,0.031946,0.02496,0.017976,0.011019,0.004082,-0.002839,-0.009691,-0.016378,-0.022859,-0.029091,-0.035109,-0.040932,-0.046629,-0.052278,-0.05789,-0.063503,-0.069101,-0.074698,-0.08029,-0.0859,-0.091451,-0.096796,-0.101901,-0.106796,-0.111467,-0.115924,-0.120201,-0.124362,-0.128443,-0.132469,-0.136465,-0.140461,-0.144453,-0.148356,-0.152034,-0.155398,-0.158508,-0.161388,-0.164065,-0.166548,-0.168822,-0.17088,-0.172803,-0.174606,-0.176319,-0.177961,-0.17947,-0.180787,-0.181863,-0.182718,-0.183346,-0.183732,-0.183944,-0.183931,-0.183701,-0.18332,-0.182846,-0.182292,-0.181656,-0.180871,-0.179983,-0.179089,-0.178188,-0.177294,-0.176386,-0.175482,-0.17458,-0.173704,-0.172842,-0.172002,-0.171186,-0.170355,-0.169505,-0.168651,-0.167773,-0.166921,-0.166104,-0.165378,-0.164733,-0.164096,-0.163453,-0.162813,-0.162149,-0.161491,-0.160821,-0.160137,-0.159381,-0.158512,-0.157498,-0.156369,-0.155069,-0.153573,-0.151821,-0.149874,-0.147789,-0.145578,-0.143311,-0.140928,-0.138348,-0.13553,-0.13248,-0.129249,-0.125852,-0.122287,-0.118515,-0.11454,-0.110389,-0.106084,-0.10155,-0.096779,-0.09179,-0.086622,-0.081291,-0.075757,-0.070121,-0.064313,-0.058286,-0.052057,-0.04564,-0.03909,-0.032463,-0.025753,-0.01899,-0.012201,-0.005406,0.001349,0.008113,0.014991,0.022056,0.029295,0.036655,0.044139,0.051715,0.059335,0.066946,0.07454,0.082142,0.089732,0.097283,0.10475,2
0.119709,0.112383,0.104986,0.097529,0.090019,0.082453,0.074894,0.06735,0.059887,0.05249,0.045228,0.038116,0.031125,0.024237,0.017421,0.010661,0.003952,-0.00272,-0.009381,-0.016024,-0.022668,-0.029223,-0.035641,-0.041989,-0.048268,-0.054528,-0.060737,-0.066919,-0.073033,-0.079079,-0.085064,-0.090965,-0.096765,-0.102458,-0.108022,-0.113432,-0.118721,-0.123904,-0.129016,-0.134094,-0.139116,-0.144058,-0.148918,-0.153674,-0.158304,-0.162782,-0.167095,-0.171223,-0.17511,-0.178753,-0.182204,-0.185489,-0.188554,-0.191384,-0.193913,-0.196214,-0.198297,-0.200138,-0.201744,-0.203161,-0.204507,-0.205828,-0.207068,-0.208096,-0.208923,-0.209483,-0.209837,-0.210049,-0.210151,-0.210098,-0.209885,-0.209433,-0.208813,-0.20806,-0.207237,-0.206486,-0.205829,-0.20526,-0.204717,-0.204195,-0.203631,-0.20304,-0.202434,-0.201792,-0.201131,-0.200473,-0.199873,-0.199373,-0.198948,-0.198583,-0.1982,-0.19779,-0.197337,-0.196776,-0.196072,-0.195238,-0.194191,-0.192944,-0.191572,-0.190064,-0.188418,-0.186623,-0.184653,-0.182498,-0.180225,-0.177843,-0.175342,-0.172696,-0.169856,-0.166776,-0.16343,-0.159865,-0.156174,-0.152331,-0.148349,-0.144231,-0.139897,-0.135354,-0.130623,-0.125654,-0.120456,-0.115109,-0.109614,-0.103929,-0.098066,-0.091977,-0.085647,-0.079101,-0.072344,-0.065343,-0.058102,-0.050682,-0.043143,-0.035481,-0.027742,-0.019893,-0.011973,-0.003995,0.00406,0.01221,0.020388,0.028557,0.036689,0.044806,0.052879,0.060909,0.068899,0.076843,0.084785,0.092703,0.100632,0.108572,0.116512,1
0.081019,0.074061,0.067071,0.060112,0.053184,0.046309,0.039483,0.032691,0.025925,0.019205,0.012477,0.005771,-0.000886,-0.007498,-0.013977,-0.020311,-0.026524,-0.032664,-0.038702,-0.044537,-0.050162,-0.05558,-0.060903,-0.066168,-0.071371,-0.076505,-0.081619,-0.086686,-0.091677,-0.096585,-0.101471,-0.106312,-0.11112,-0.115875,-0.120556,-0.125084,-0.129392,-0.133537,-0.137457,-0.141229,-0.144865,-0.148342,-0.151713,-0.155023,-0.158352,-0.161765,-0.165132,-0.168286,-0.17118,-0.173796,-0.176159,-0.17831,-0.180246,-0.182053,-0.1838,-0.185484,-0.187017,-0.188356,-0.189461,-0.190291,-0.190893,-0.191253,-0.191336,-0.191148,-0.190716,-0.190045,-0.189131,-0.187953,-0.186528,-0.184815,-0.182914,-0.180939,-0.178892,-0.176832,-0.174785,-0.172789,-0.170799,-0.168813,-0.1669,-0.165102,-0.163392,-0.161742,-0.160078,-0.158356,-0.156591,-0.154796,-0.152986,-0.151148,-0.149315,-0.147548,-0.145864,-0.144263,-0.142715,-0.141165,-0.139595,-0.138038,-0.136466,-0.134875,-0.133263,-0.131653,-0.130057,-0.128463,-0.126796,-0.124981,-0.122934,-0.120678,-0.118186,-0.115483,-0.11263,-0.109647,-0.106587,-0.103426,-0.099984,-0.09633,-0.092469,-0.088457,-0.084244,-0.079733,-0.075047,-0.070241,-0.065215,-0.059984,-0.054666,-0.049198,-0.043557,-0.037823,-0.031929,-0.02581,-0.019533,-0.013073,-0.006384,0.000477,0.007481,0.014595,0.021794,0.029078,0.036452,0.043873,0.051352,0.058844,0.066371,0.073992,0.081732,0.089593,0.097536,0.105585,0.113696,0.121846,0.13001,0.138141,0.14624,0.154305,0.162312,2
0.093981,0.086253,0.078585,0.071031,0.063625,0.056279,0.04896,0.041669,0.034456,0.02738,0.020554,0.013933,0.00738,0.00088,-0.005607,-0.012076,-0.018545,-0.025012,-0.031451,-0.037785,-0.044003,-0.050103,-0.056118,-0.062132,-0.068175,-0.074246,-0.080307,-0.086322,-0.092252,-0.098021,-0.103632,-0.109126,-0.114475,-0.119726,-0.12493,-0.130059,-0.135127,-0.140153,-0.145171,-0.150163,-0.155128,-0.160006,-0.164814,-0.169532,-0.174133,-0.178551,-0.182766,-0.186753,-0.190532,-0.194019,-0.197288,-0.200418,-0.203356,-0.206191,-0.20892,-0.211568,-0.214174,-0.216701,-0.219115,-0.221384,-0.223378,-0.225044,-0.226432,-0.227563,-0.228445,-0.229131,-0.229683,-0.230125,-0.230511,-0.230728,-0.230658,-0.230313,-0.229773,-0.22894,-0.227838,-0.226459,-0.224787,-0.222967,-0.221045,-0.219119,-0.217163,-0.215204,-0.213208,-0.211209,-0.209265,-0.207351,-0.205405,-0.203463,-0.20151,-0.199528,-0.197511,-0.195476,-0.193417,-0.191424,-0.189469,-0.187574,-0.18568,-0.18376,-0.181838,-0.17988,-0.177888,-0.175977,-0.174062,-0.17216,-0.170283,-0.168381,-0.166438,-0.164333,-0.162097,-0.159728,-0.157268,-0.154711,-0.151968,-0.148969,-0.145775,-0.14236,-0.138708,-0.13485,-0.130815,-0.126607,-0.122164,-0.11754,-0.112708,-0.107705,-0.102468,-0.096991,-0.091216,-0.08519,-0.079012,-0.072623,-0.066055,-0.059471,-0.052817,-0.046047,-0.039173,-0.032125,-0.024866,-0.017444,-0.00994,-0.002305,0.005427,0.013218,0.021075,0.029056,0.037167,0.045436,0.053867,0.062328,0.070794,0.079272,0.087761,0.09623,0.104723,2
